steps: 714
ax: -0.336288 | ay: 0.23613 | az: -0.000167847
ax: 0.0484619 | ay: 0.0274353 | az: -0.064209
ax: 0.0352936 | ay: 0.117401 | az: 0.0765991
ax: -0.0187378 | ay: 0.0332794 | az: 0.0913239
ax: -0.0339661 | ay: 0.0388336 | az: 0.0119171
ax: -0.00524902 | ay: 0.0038147 | az: -0.101013
ax: 0.00778198 | ay: 0.0954132 | az: -0.0130005
ax: -0.0429382 | ay: 0.0874939 | az: 0.040329
ax: -0.0415802 | ay: 0.0921478 | az: 0.0129089
ax: -0.114044 | ay: 0.0723724 | az: -0.0437927
ax: -0.133652 | ay: 0.0452118 | az: -0.0345764
ax: -0.179703 | ay: 0.170868 | az: -0.0223236
ax: -0.314484 | ay: 0.164215 | az: -0.0195618
ax: -0.386871 | ay: 0.268265 | az: 0.0341187
ax: -0.464127 | ay: 0.325119 | az: 0.212311
ax: -0.469116 | ay: 0.415649 | az: -0.0292816
ax: -0.867523 | ay: 0.313568 | az: -0.294449
ax: -1.09862 | ay: 0.582367 | az: -0.552658
ax: -1.11711 | ay: 1.78958 | az: -0.949173
ax: -1.13765 | ay: 1.06871 | az: -0.112244
ax: -0.845978 | ay: 1.25002 | az: -0.618576
ax: -0.582535 | ay: 0.883026 | az: -0.65303
ax: 0.357941 | ay: 1.0298 | az: -0.440735
time: 2
[20210805064734.388]
> sum ax: -12.6562 | sum ay: 0.670837 | sum az: -2.34282
>> avg ax: -0.253123 | avg ay: 0.0134167 | avg az: -0.0468564
>>> vx: -1.2403 | vy: 0.065742 | vz: -0.229596
>>> sx: -0.411376 | sy: -0.445293 | sz: 0.059288
>>> a: 0.257773
>>> v: 1.26309
>>> s: 0.609123

steps: 716
ax: 0.253372 | ay: -0.10643 | az: -0.449539
ax: 0.0897522 | ay: -0.551651 | az: -0.115906
ax: 0.383392 | ay: 0.604431 | az: 0.00631714
ax: 0.772995 | ay: 1.13794 | az: -0.0754089
ax: 0.646408 | ay: 1.07704 | az: -0.119614
ax: 0.648773 | ay: 0.941315 | az: -0.00123596
ax: 0.640457 | ay: 0.619217 | az: 0.0219116
ax: 0.597382 | ay: 0.369568 | az: -0.0207062
ax: 0.553757 | ay: 0.336884 | az: -0.050293
ax: 0.488266 | ay: 0.281891 | az: -0.011261
ax: 0.363617 | ay: 0.273438 | az: 0.0534515
ax: 0.142395 | ay: 0.27504 | az: 0.122253
ax: -0.286789 | ay: -0.170776 | az: -0.0802612
ax: -0.634583 | ay: -0.397415 | az: 0.0234528
ax: -1.06754 | ay: -0.846619 | az: 0.0271301
ax: -1.11342 | ay: -1.72388 | az: 0.0303497
ax: -1.15492 | ay: -2.24809 | az: -0.156509
ax: -1.12248 | ay: -2.5022 | az: -0.183899
ax: -0.891174 | ay: -2.50035 | az: 0.695068
ax: -0.762085 | ay: -1.55415 | az: 0.308975
ax: -0.44725 | ay: 1.58412 | az: 0.117477
ax: -0.666077 | ay: -0.340759 | az: 0.704498
ax: -0.712418 | ay: -0.596878 | az: -0.247879
ax: -0.182663 | ay: -0.466415 | az: -0.218735
ax: -0.335114 | ay: -1.0097 | az: -0.241348
ax: -0.0522614 | ay: -0.516113 | az: 0.263718
ax: -0.160355 | ay: -0.344635 | az: 0.00468445
ax: -0.0375366 | ay: 0.121857 | az: 0.026001
ax: -0.016571 | ay: 0.00379944 | az: 0.17305
ax: -0.00608826 | ay: 0.0877533 | az: -0.0072937
ax: -0.0057373 | ay: -0.0729828 | az: -0.138412
ax: 0.0298615 | ay: 0.0264893 | az: -0.16066
ax: 0.00627136 | ay: 0.0659027 | az: -0.0180359
ax: 0.0101624 | ay: 0.165436 | az: 0.0713501
ax: -0.023468 | ay: -0.0410156 | az: 0.12822
ax: 0.00430298 | ay: -0.0558014 | az: 0.0118561
ax: -0.0214539 | ay: -0.0297699 | az: -0.0323486
ax: -0.051712 | ay: -0.0320129 | az: 0.0559387
ax: -0.0355682 | ay: 0.00187683 | az: 0.0366211
ax: -0.0578613 | ay: 0.0124664 | az: 0.026001
ax: -0.103729 | ay: 0.0553894 | az: -0.00653076
ax: -0.187561 | ay: 0.0592651 | az: 0.0434418
ax: -0.161087 | ay: 0.0904083 | az: 0.0469971
ax: -0.198181 | ay: 0.178909 | az: 0.0617218
ax: -0.270676 | ay: 0.218811 | az: -0.02771
ax: -0.358902 | ay: 0.252731 | az: 0.020874
ax: -0.511124 | ay: 0.296265 | az: 0.14386
ax: -0.516495 | ay: 0.390518 | az: 0.0266571
ax: -0.953552 | ay: 0.376877 | az: -0.206329
ax: -1.10413 | ay: 1.23779 | az: -0.84668
time: 3
[20210805064735.390]
> sum ax: -8.57939 | sum ay: -4.96422 | sum az: -0.164719
>> avg ax: -0.171588 | avg ay: -0.0992844 | avg az: -0.00329437
>>> vx: -0.84078 | vy: -0.486493 | vz: -0.0161424
>>> sx: -0.160972 | sy: -0.372693 | sz: 0.00449391
>>> a: 0.198269
>>> v: 0.971519
>>> s: 0.405995

steps: 717
ax: -1.12199 | ay: 1.86246 | az: -0.295593
ax: -1.14294 | ay: 0.932617 | az: -0.230896
ax: -1.11699 | ay: 1.04549 | az: -0.538605
ax: -0.355362 | ay: 1.13541 | az: -0.578018
ax: 0.644608 | ay: -0.146973 | az: -0.211212
ax: -0.0280914 | ay: -0.543945 | az: -0.324051
ax: 0.22966 | ay: 0.264923 | az: 0.181442
ax: 0.818817 | ay: 0.831238 | az: -0.0363007
ax: 0.710678 | ay: 0.966553 | az: -0.0977325
ax: 0.743347 | ay: 0.904297 | az: -0.0886993
ax: 0.761337 | ay: 0.727798 | az: -0.0346985
ax: 0.67746 | ay: 0.467514 | az: -0.0267487
ax: 0.592041 | ay: 0.327423 | az: -0.0515289
ax: 0.530914 | ay: 0.237473 | az: -0.0583191
ax: 0.425797 | ay: 0.192245 | az: -0.0538177
ax: 0.173294 | ay: 0.131119 | az: -0.0549927
ax: -0.195312 | ay: -0.206818 | az: -0.00248718
ax: -0.711929 | ay: -0.506149 | az: 0.0171051
ax: -1.07875 | ay: -0.899841 | az: 0.136063
ax: -1.12993 | ay: -1.85292 | az: 0.0214386
ax: -1.17418 | ay: -2.39751 | az: 0.124298
ax: -1.07114 | ay: -2.52791 | az: 0.160629
ax: -1.08562 | ay: -2.52716 | az: 0.655273
ax: -0.758652 | ay: -1.92905 | az: 0.211456
ax: -0.334488 | ay: 1.55974 | az: -0.120865
ax: -0.299393 | ay: 0.0615845 | az: 0.762543
ax: -0.937576 | ay: -1.0657 | az: 0.0823212
ax: -0.29158 | ay: -0.285294 | az: -0.129028
ax: -0.294998 | ay: -0.854767 | az: -0.200806
ax: -0.183365 | ay: -0.550766 | az: 0.0487671
ax: -0.0088501 | ay: -0.42514 | az: 0.00123596
ax: -0.103104 | ay: -0.143082 | az: -0.0858459
ax: 0.0538483 | ay: 0.0759583 | az: 0.0883636
ax: -0.110413 | ay: 0.0107117 | az: 0.0140839
ax: -0.0284576 | ay: -0.0513611 | az: 0.0498352
ax: -0.0102692 | ay: -0.0935669 | az: -0.163696
ax: 0.0328369 | ay: 0.0739136 | az: -0.160217
ax: -0.00318909 | ay: 0.0961761 | az: -0.0264893
ax: 0.0348206 | ay: 0.11496 | az: 0.0899811
ax: -0.0138855 | ay: -0.0050354 | az: 0.0364532
ax: -0.0115051 | ay: -0.045578 | az: -0.0463562
ax: -0.0110474 | ay: -0.00297546 | az: 0.0764771
ax: -0.0744476 | ay: -0.0517426 | az: 0.0622559
ax: -0.0616608 | ay: -0.0408173 | az: 0.0885315
ax: -0.073822 | ay: -0.0106964 | az: 0.00759888
ax: -0.166458 | ay: 0.0658722 | az: -0.0389404
ax: -0.143845 | ay: 0.0615692 | az: 0.0335388
ax: -0.207916 | ay: 0.147949 | az: 0.115189
ax: -0.313507 | ay: 0.213058 | az: -0.0038147
ax: -0.346069 | ay: 0.212006 | az: -0.0530701
time: 4
[20210805064736.382]
> sum ax: -8.57127 | sum ay: -4.44475 | sum az: -0.647949
>> avg ax: -0.171425 | avg ay: -0.088895 | avg az: -0.012959
>>> vx: -0.839985 | vy: -0.435585 | vz: -0.063499
>>> sx: -0.40812 | sy: 0.019486 | sz: -0.130517
>>> a: 0.193538
>>> v: 0.948336
>>> s: 0.428924

steps: 718
ax: -0.460373 | ay: 0.290344 | az: 0.133728
ax: -0.496658 | ay: 0.36174 | az: 0.0291748
ax: -0.856369 | ay: 0.322464 | az: -0.0769196
ax: -1.09251 | ay: 1.08087 | az: -0.686508
ax: -1.11012 | ay: 1.97707 | az: -0.387863
ax: -1.13406 | ay: 1.17474 | az: -0.18251
ax: -1.10448 | ay: 1.04791 | az: -0.507599
ax: -0.35817 | ay: 1.14226 | az: -0.839828
ax: 0.753067 | ay: 0.179779 | az: -0.311325
ax: 0.249771 | ay: -0.631058 | az: -0.476685
ax: 0.297089 | ay: 0.436157 | az: 0.0242004
ax: 0.759979 | ay: 0.884766 | az: -0.0630798
ax: 0.696564 | ay: 0.886978 | az: -0.0881805
ax: 0.692001 | ay: 0.781296 | az: -0.0710449
ax: 0.685135 | ay: 0.637192 | az: -0.0689545
ax: 0.606491 | ay: 0.422943 | az: -0.0615692
ax: 0.536362 | ay: 0.277817 | az: -0.0953064
ax: 0.474487 | ay: 0.211563 | az: -0.0767365
ax: 0.378555 | ay: 0.207138 | az: -0.0713348
ax: 0.0528717 | ay: 0.123672 | az: -0.143997
ax: -0.368088 | ay: -0.235123 | az: -0.111252
ax: -0.878784 | ay: -0.660095 | az: -0.0268555
ax: -1.09448 | ay: -1.02875 | az: -0.0513611
ax: -1.14833 | ay: -2.04985 | az: -0.164627
ax: -1.19225 | ay: -2.42375 | az: -0.211624
ax: -0.991608 | ay: -2.56262 | az: 0.0948944
ax: -0.632568 | ay: -2.54948 | az: 0.520554
ax: -0.898849 | ay: -1.17551 | az: 0.322403
ax: 0.152512 | ay: 0.367752 | az: -0.199631
ax: -0.336166 | ay: 1.5584 | az: 1.22009
ax: -0.895645 | ay: -0.594238 | az: 0.350876
ax: -0.786377 | ay: -0.840652 | az: -0.345825
ax: -0.0375519 | ay: -0.411179 | az: -0.157196
ax: -0.473602 | ay: -1.0174 | az: -0.0617676
ax: -0.114716 | ay: -0.47197 | az: 0.1716
ax: -0.142715 | ay: -0.158844 | az: 0.0344086
ax: 0.0341034 | ay: -0.00837708 | az: 0.0645752
ax: -0.106659 | ay: -0.123184 | az: 0.19931
ax: -0.089035 | ay: 0.07901 | az: 0.00131226
ax: 0.0544586 | ay: -0.0138245 | az: -0.0574036
ax: 0.0444183 | ay: -0.0740509 | az: -0.221497
ax: 0.0237427 | ay: 0.0177917 | az: -0.0165253
ax: -0.000106812 | ay: 0.063446 | az: 0.0943146
ax: -0.0229492 | ay: 0.0592041 | az: 0.0938263
ax: -0.0387726 | ay: -0.00370789 | az: 0.0376129
ax: -0.0181274 | ay: -0.0756531 | az: -0.0463562
ax: 0.000152588 | ay: -0.0292358 | az: 0.0366669
ax: -0.0412598 | ay: 0.00863647 | az: 0.0505066
ax: -0.065094 | ay: -0.0177765 | az: 0.0449066
ax: -0.0884857 | ay: 0.022583 | az: 0.0346069
time: 5
[20210805064737.384]
> sum ax: -10.5832 | sum ay: -2.53281 | sum az: -2.32179
>> avg ax: -0.211664 | avg ay: -0.0506561 | avg az: -0.0464359
>>> vx: -1.03715 | vy: -0.248215 | vz: -0.227536
>>> sx: -0.622361 | sy: 0.294035 | sz: -0.273243
>>> a: 0.22254
>>> v: 1.09045
>>> s: 0.740575

steps: 719
ax: -0.149704 | ay: -0.000717163 | az: -0.0224915
ax: -0.15686 | ay: 0.213806 | az: 0.0979614
ax: -0.229004 | ay: 0.144562 | az: 0.0780334
ax: -0.335876 | ay: 0.169891 | az: 0.00935364
ax: -0.42215 | ay: 0.234329 | az: 0.081604
ax: -0.535156 | ay: 0.269089 | az: 0.20874
ax: -0.526611 | ay: 0.408173 | az: 0.0386353
ax: -1.04492 | ay: 0.465546 | az: -0.255859
ax: -1.09343 | ay: 1.44528 | az: -0.960602
ax: -1.11118 | ay: 1.81291 | az: -0.490372
ax: -1.10124 | ay: 0.858719 | az: -0.100586
ax: -1.03624 | ay: 0.957993 | az: -0.58316
ax: -0.0625458 | ay: 0.876877 | az: -0.459625
ax: 0.685852 | ay: -0.269272 | az: -0.127899
ax: 0.319138 | ay: -0.601578 | az: -0.5392
ax: 0.404129 | ay: 0.658707 | az: 0.0448456
ax: 0.763351 | ay: 0.985504 | az: -0.091217
ax: 0.710953 | ay: 0.884567 | az: -0.0481415
ax: 0.714157 | ay: 0.818268 | az: -0.0268555
ax: 0.698257 | ay: 0.558029 | az: -0.0689697
ax: 0.609818 | ay: 0.353271 | az: -0.0608978
ax: 0.522522 | ay: 0.289536 | az: -0.039566
ax: 0.43869 | ay: 0.16037 | az: -0.0480347
ax: 0.261063 | ay: 0.0919189 | az: -0.0219116
ax: -0.023941 | ay: -0.0757751 | az: -0.0713043
ax: -0.447678 | ay: -0.396896 | az: -0.114502
ax: -1.04793 | ay: -0.991577 | az: -0.165909
ax: -1.11813 | ay: -1.50255 | az: -0.156372
ax: -1.16803 | ay: -2.2887 | az: 0.0675812
ax: -1.14209 | ay: -2.54982 | az: -0.105347
ax: -1.05212 | ay: -2.5629 | az: 0.200348
ax: -1.21071 | ay: -2.5383 | az: 0.165573
ax: -0.370117 | ay: -0.845444 | az: -0.0806122
ax: -0.680771 | ay: 1.54749 | az: 0.669922
ax: -0.4832 | ay: -0.0502014 | az: 0.702469
ax: -0.760315 | ay: -0.69545 | az: 0.070755
ax: -0.163742 | ay: -0.428848 | az: -0.127151
ax: -0.200623 | ay: -0.926392 | az: -0.847061
ax: -0.112091 | ay: -0.510269 | az: 0.152283
ax: -0.0952606 | ay: -0.536224 | az: 0.00888062
ax: -0.127579 | ay: -0.250641 | az: -0.00688171
ax: -0.0236816 | ay: 0.0285034 | az: 0.143799
ax: -0.118042 | ay: 0.0762177 | az: 0.127457
ax: -0.00901794 | ay: -0.00108337 | az: 0.0837097
ax: 0.0138855 | ay: -0.105072 | az: -0.105438
ax: 0.0486603 | ay: -0.111023 | az: -0.15123
ax: 0.039444 | ay: -0.0277405 | az: 0.0161743
ax: 0.00489807 | ay: 0.0591278 | az: 0.109131
ax: -0.0253754 | ay: 0.0148621 | az: 0.122391
ax: -0.0305481 | ay: -0.00541687 | az: 0.0124969
time: 6
[20210805064738.386]
> sum ax: -11.9811 | sum ay: -3.88834 | sum az: -2.66505
>> avg ax: -0.239622 | avg ay: -0.0777667 | avg az: -0.0533011
>>> vx: -1.17415 | vy: -0.381057 | vz: -0.261175
>>> sx: -0.661152 | sy: 0.280844 | sz: -0.236285
>>> a: 0.257502
>>> v: 1.26176
>>> s: 0.756192

steps: 720
ax: -0.0219727 | ay: 0.0197449 | az: -0.020752
ax: -0.0414886 | ay: -0.0124817 | az: 0.0338135
ax: -0.0248566 | ay: -0.0329895 | az: 0.0423584
ax: -0.0877533 | ay: -0.00120544 | az: 0.0545959
ax: -0.105759 | ay: 0.00166321 | az: 0.0606232
ax: -0.110107 | ay: 0.0293121 | az: -0.0599976
ax: -0.226181 | ay: 0.158432 | az: 0.00793457
ax: -0.333359 | ay: 0.12059 | az: -0.0065918
ax: -0.379562 | ay: 0.190094 | az: 0.0641174
ax: -0.468857 | ay: 0.241684 | az: 0.110306
ax: -0.543396 | ay: 0.29129 | az: -0.0429688
ax: -0.987564 | ay: 0.294037 | az: -0.123032
ax: -1.08678 | ay: 0.857559 | az: -0.63237
ax: -1.10233 | ay: 2.03737 | az: -0.642044
ax: -1.11873 | ay: 0.987732 | az: 0.0363464
ax: -0.894592 | ay: 0.866531 | az: -0.489059
ax: -0.492783 | ay: 1.06035 | az: -0.881897
ax: 0.788422 | ay: 0.754303 | az: -0.423294
ax: 0.0658264 | ay: -0.337341 | az: -0.280197
ax: 0.121399 | ay: -0.109879 | az: 0.0916443
ax: 0.780273 | ay: 0.692276 | az: 0.0236053
ax: 0.775558 | ay: 0.928314 | az: -0.0630493
ax: 0.745193 | ay: 0.944031 | az: -0.0406647
ax: 0.726791 | ay: 0.801941 | az: -0.0380096
ax: 0.6651 | ay: 0.503845 | az: -0.0156555
ax: 0.595993 | ay: 0.324768 | az: 0.0175629
ax: 0.489471 | ay: 0.203522 | az: -0.00524902
ax: 0.404175 | ay: 0.15538 | az: 0.0106354
ax: 0.23349 | ay: 0.131256 | az: 0.0656128
ax: -0.150192 | ay: -0.0979462 | az: -0.0103302
ax: -0.577896 | ay: -0.423615 | az: 0.0373383
ax: -1.08238 | ay: -0.865753 | az: 0.0162964
ax: -1.13351 | ay: -1.56207 | az: -0.0897064
ax: -1.18069 | ay: -2.29901 | az: -0.0751343
ax: -1.12827 | ay: -2.55814 | az: -0.475311
ax: -0.946609 | ay: -2.5618 | az: 0.364822
ax: -0.690842 | ay: -1.77034 | az: 0.504684
ax: 0.24498 | ay: 0.461136 | az: -0.0909119
ax: -0.252777 | ay: 1.53506 | az: 0.98317
ax: -0.75087 | ay: -0.858887 | az: 0.562805
ax: -0.53331 | ay: -0.394592 | az: -0.274826
ax: -0.113861 | ay: -0.75885 | az: -0.224411
ax: -0.403107 | ay: -0.802979 | az: -0.30011
ax: -0.125748 | ay: -0.603958 | az: 0.244629
ax: -0.250351 | ay: -0.344528 | az: 0.0404358
ax: 0.0451965 | ay: 0.0626221 | az: 0.123993
ax: -0.123215 | ay: -0.0470428 | az: 0.275986
ax: -0.0306244 | ay: 0.0220947 | az: -0.0275269
ax: 0.0437012 | ay: -0.0657043 | az: -0.158081
ax: -0.0124817 | ay: -0.107498 | az: -0.226074
time: 7
[20210805064739.385]
> sum ax: -10.7872 | sum ay: -1.93967 | sum az: -1.94394
>> avg ax: -0.215745 | avg ay: -0.0387933 | avg az: -0.0388788
>>> vx: -1.05715 | vy: -0.190087 | vz: -0.190506
>>> sx: -0.528765 | sy: 0.382873 | sz: -0.183691
>>> a: 0.222626
>>> v: 1.09087
>>> s: 0.678179

steps: 721
ax: 0.0357513 | ay: 0.0149536 | az: 0.0175476
ax: -0.02005 | ay: 0.13176 | az: 0.113861
ax: -0.00808716 | ay: 0.00907898 | az: 0.127335
ax: -0.0232544 | ay: -0.121964 | az: -0.0272675
ax: -0.0119934 | ay: -0.092514 | az: -0.0354004
ax: -0.0349884 | ay: -0.0761261 | az: 0.065155
ax: -0.0274811 | ay: -0.0389709 | az: 0.091156
ax: -0.0551758 | ay: -0.000289917 | az: 0.0929108
ax: -0.0753326 | ay: -0.00735474 | az: -0.0330353
ax: -0.10701 | ay: -0.0277557 | az: -0.0923309
ax: -0.133041 | ay: 0.0429535 | az: 0.0152283
ax: -0.181488 | ay: 0.120026 | az: 0.0832977
ax: -0.316422 | ay: 0.140991 | az: -0.0467377
ax: -0.355591 | ay: 0.156555 | az: 0.0648499
ax: -0.378098 | ay: 0.264297 | az: 0.134872
ax: -0.490479 | ay: 0.250793 | az: -0.0935669
ax: -0.834793 | ay: 0.318283 | az: -0.236496
ax: -1.08192 | ay: 0.705429 | az: -0.525909
ax: -1.0972 | ay: 1.87454 | az: -0.620438
ax: -1.1124 | ay: 0.972382 | az: 0.172394
ax: -1.01624 | ay: 1.08473 | az: -0.382172
ax: -0.637619 | ay: 0.801041 | az: -0.6539
ax: 0.510941 | ay: 0.768524 | az: -0.381073
ax: 0.0531311 | ay: -0.32074 | az: -0.236847
ax: 0.134308 | ay: -0.0101776 | az: -0.0573273
ax: 0.783463 | ay: 0.750671 | az: 0.000732422
ax: 0.693542 | ay: 0.958588 | az: 0.0129395
ax: 0.746017 | ay: 0.835266 | az: 0.0236053
ax: 0.730927 | ay: 0.69133 | az: -0.0154724
ax: 0.701935 | ay: 0.468597 | az: 0.00218201
ax: 0.632187 | ay: 0.326447 | az: 0.0187378
ax: 0.554245 | ay: 0.213669 | az: 0.0179596
ax: 0.476837 | ay: 0.147705 | az: 0.0190887
ax: 0.310791 | ay: 0.179428 | az: 0.0847168
ax: -0.00944519 | ay: 0.0912323 | az: 0.0869293
ax: -0.435852 | ay: -0.33371 | az: 0.119263
ax: -1.0318 | ay: -0.616409 | az: 0.206543
ax: -1.12827 | ay: -1.3029 | az: 0.190048
ax: -1.18129 | ay: -2.22842 | az: 0.119232
ax: -1.22145 | ay: -2.5732 | az: -0.343994
ax: -1.02266 | ay: -2.59305 | az: 0.231674
ax: -0.949722 | ay: -2.50922 | az: 0.109711
ax: -0.235382 | ay: -0.256592 | az: -0.095932
ax: -0.386917 | ay: 1.51552 | az: 0.49147
ax: -0.325119 | ay: 0.16629 | az: 0.559509
ax: -0.785202 | ay: -0.727005 | az: 0.113983
ax: -0.319611 | ay: -0.462814 | az: -0.170593
ax: -0.408691 | ay: -0.9646 | az: -0.623245
ax: -0.109543 | ay: -0.613785 | az: 0.104279
ax: -0.0271149 | ay: -0.438416 | az: 0.0574036
time: 8
[20210805064740.379]
> sum ax: -11.2126 | sum ay: -2.31493 | sum az: -1.12312
>> avg ax: -0.224253 | avg ay: -0.0462985 | avg az: -0.0224625
>>> vx: -1.09884 | vy: -0.226863 | vz: -0.110066
>>> sx: -0.430954 | sy: 0.369766 | sz: -0.0990199
>>> a: 0.230081
>>> v: 1.1274
>>> s: 0.576414

steps: 722
ax: -0.0127716 | ay: -0.162094 | az: -0.0351105
ax: -0.0298615 | ay: -0.0597382 | az: 0.0381775
ax: -0.110275 | ay: -0.0561676 | az: -0.0262604
ax: -0.020752 | ay: -0.0460052 | az: 0.0704651
ax: -0.0296326 | ay: -0.127731 | az: -0.128418
ax: 0.0248871 | ay: -0.0520477 | az: -0.146973
ax: 0.0255127 | ay: 0.0701904 | az: 0.00184631
ax: 0.0271301 | ay: 0.0400848 | az: 0.0998535
ax: -0.00842285 | ay: -0.0775299 | az: 0.0859528
ax: -0.0192108 | ay: -0.0769806 | az: 0.0302734
ax: -0.0444794 | ay: -0.0836334 | az: -0.00205994
ax: -0.0266266 | ay: -0.0359955 | az: 0.0640411
ax: -0.0355225 | ay: -0.0680847 | az: 0.0622711
ax: -0.0662994 | ay: -0.0496979 | az: 0.0752869
ax: -0.0724335 | ay: -0.0260773 | az: 0.0153351
ax: -0.105164 | ay: -0.0516968 | az: 0.00411987
ax: -0.0970459 | ay: -0.0312195 | az: 0.0559082
ax: -0.201248 | ay: 0.0903625 | az: 0.113556
ax: -0.317688 | ay: 0.150986 | az: -0.00311279
ax: -0.377243 | ay: 0.165115 | az: 0.0812531
ax: -0.457443 | ay: 0.163071 | az: 0.152435
ax: -0.564194 | ay: 0.249191 | az: 0.0177155
ax: -1.0394 | ay: 0.336472 | az: -0.39595
ax: -1.07767 | ay: 1.28688 | az: -0.937729
ax: -1.09349 | ay: 1.80295 | az: -0.114166
ax: -1.11534 | ay: 1.11186 | az: 0.0819855
ax: -0.996216 | ay: 0.661865 | az: -0.375015
ax: -0.511658 | ay: 1.14398 | az: -0.948212
