steps: 0
ax: -0.00871277 | ay: -0.0628662 | az: 0.0649109
ax: -0.014267 | ay: -0.120865 | az: 0.0113983
ax: 0.0187225 | ay: -0.0959015 | az: -0.0190125
ax: 0.031662 | ay: -0.0189056 | az: -0.0246277
time: 6
[20210812051409.636]
> sum ax: -9.21123 | sum ay: -8.1577 | sum az: -2.45767
>> avg ax: -0.184225 | avg ay: -0.163154 | avg az: -0.0491534
>>> vx: -0.9027 | vy: -0.799455 | vz: -0.240852
>>> sx: -0.515283 | sy: -0.0550993 | sz: -0.205318
>>> a: 0.250946
>>> v: 1.22964
>>> s: 0.557412

ax: -0.013092 | ay: -0.0161438 | az: 0.0661774
ax: -0.000442505 | ay: -0.0667419 | az: 0.0591736
ax: -0.00810242 | ay: -0.0521698 | az: 0.0124359
ax: -0.020874 | ay: -0.0043335 | az: 0.0137482
ax: -0.0153046 | ay: -0.0427856 | az: 0.0489197
ax: -0.0299835 | ay: -0.0398102 | az: 0.0652618
ax: -0.063324 | ay: -0.0279541 | az: 0.0101929
ax: -0.0578461 | ay: -0.0166168 | az: -0.0323181
ax: -0.101837 | ay: 0.00700378 | az: 0.00648499
ax: -0.125748 | ay: 0.0127258 | az: -0.0152893
ax: -0.175079 | ay: 0.0963593 | az: 0.0370941
ax: -0.210556 | ay: 0.105652 | az: -0.013916
ax: -0.180298 | ay: 0.0636749 | az: 0.00469971
ax: -0.260986 | ay: 0.120117 | az: -0.0878754
ax: -0.385452 | ay: 0.0903625 | az: -0.0788269
ax: -0.594727 | ay: 0.16301 | az: -0.0849915
ax: -0.855911 | ay: 0.266479 | az: -0.145828
ax: -1.07318 | ay: 0.689987 | az: -0.387497
ax: -0.886002 | ay: 1.26985 | az: -0.139755
ax: -0.824387 | ay: 0.557739 | az: 0.195114
ax: -0.484665 | ay: 0.447845 | az: -0.402756
ax: -0.389328 | ay: 0.284424 | az: -0.325775
ax: 0.598923 | ay: 0.0871582 | az: -0.340347
ax: 0.221832 | ay: -0.145935 | az: -0.110901
ax: 0.405777 | ay: 0.407181 | az: -0.10318
ax: 0.585953 | ay: 0.854141 | az: -0.0261536
ax: 0.64122 | ay: 0.720459 | az: 0.0950775
ax: 0.642639 | ay: 0.496201 | az: 0.00956726
ax: 0.605698 | ay: 0.326874 | az: -0.0187683
ax: 0.557312 | ay: 0.183456 | az: -0.0480804
ax: 0.511108 | ay: 0.162552 | az: 0.00363159
ax: 0.446289 | ay: 0.138916 | az: 0.0262451
ax: 0.285843 | ay: 0.0560303 | az: 0.0454559
ax: 0.16394 | ay: 0.126892 | az: 0.176804
ax: -0.0391083 | ay: 0.000930786 | az: 0.133667
ax: -0.27356 | ay: -0.22818 | az: 0.107864
ax: -0.501068 | ay: -0.455276 | az: 0.0631714
ax: -0.703506 | ay: -0.800217 | az: -0.0834961
ax: -0.868561 | ay: -1.06964 | az: -0.105545
ax: -0.977829 | ay: -1.38708 | az: -0.11763
ax: -0.822922 | ay: -1.37132 | az: -0.116608
ax: -0.634583 | ay: -1.53883 | az: -0.084137
ax: -0.612503 | ay: -1.59758 | az: 0.226273
ax: -0.52771 | ay: -1.91072 | az: 0.315536
ax: -0.361908 | ay: -1.65926 | az: 0.102081
ax: -0.344177 | ay: -0.306793 | az: 0.0621338
ax: -0.308716 | ay: 1.18118 | az: -0.0712128
ax: -0.393753 | ay: -0.562195 | az: 0.266647
ax: -0.33461 | ay: -0.89032 | az: -0.108841
ax: -0.203491 | ay: -0.317108 | az: 0.126465
time: 7
[20210812051410.638]
> sum ax: -8.9986 | sum ay: -5.58981 | sum az: -0.769806
>> avg ax: -0.179972 | avg ay: -0.111796 | avg az: -0.0153961
>>> vx: -0.881862 | vy: -0.547802 | vz: -0.0754409
>>> sx: -0.336077 | sy: 0.176911 | sz: -0.0788881
>>> a: 0.212427
>>> v: 1.04089
>>> s: 0.387903

ax: 0.0266571 | ay: -0.411362 | az: -0.182526
ax: -0.0550995 | ay: -0.348114 | az: -0.0670319
ax: 0.0119934 | ay: 0.0122375 | az: 0.0558014
ax: 0.00149536 | ay: -0.0657349 | az: 0.0209351
ax: -0.0875397 | ay: 0.0120392 | az: 0.0843506
ax: -0.0398712 | ay: 0.0442657 | az: 0.0547638
ax: -0.0184784 | ay: -0.0760345 | az: -0.148224
ax: 0.0161896 | ay: 0.00448608 | az: -0.139481
ax: -0.0102081 | ay: -0.0626373 | az: -0.0466309
ax: -0.0419006 | ay: 0.00582886 | az: 0.10733
ax: -0.0551453 | ay: -0.00720215 | az: 0.0844879
ax: -0.0205536 | ay: -0.0521088 | az: -0.00782776
ax: 0.0336609 | ay: -0.0662994 | az: -0.0219574
ax: 0.0191956 | ay: -0.0707092 | az: -0.00119019
ax: 0.00244141 | ay: 0.0147552 | az: 0.0326385
ax: -0.0135651 | ay: 0.00895691 | az: 0.0300903
ax: -0.0199738 | ay: -0.0672607 | az: 0.00901794
ax: 0.000946045 | ay: -0.0767212 | az: 0.0199585
ax: -0.00596619 | ay: -0.000808716 | az: 0.0192261
ax: -0.0483093 | ay: 0.0253296 | az: -0.0202637
ax: -0.0841522 | ay: -0.0562897 | az: 0.00860596
ax: -0.0652466 | ay: 0.0401764 | az: 0.0497131
ax: -0.1017 | ay: 0.0599213 | az: -0.0129242
ax: -0.11319 | ay: 0.0542603 | az: -0.0401611
ax: -0.195236 | ay: 0.0653381 | az: 0.0284424
ax: -0.200348 | ay: 0.133133 | az: 0.0223236
ax: -0.222092 | ay: 0.0840912 | az: 0.0377502
ax: -0.315231 | ay: 0.0858307 | az: -0.0330353
ax: -0.44426 | ay: 0.0838318 | az: -0.0206146
ax: -0.631897 | ay: 0.270233 | az: -0.0360718
ax: -0.860779 | ay: 0.28067 | az: -0.160828
ax: -1.00165 | ay: 0.789536 | az: -0.544083
ax: -0.673737 | ay: 1.14421 | az: -0.201859
ax: -0.683472 | ay: 0.3759 | az: 0.0892487
ax: -0.40181 | ay: 0.317444 | az: -0.360291
ax: -0.199036 | ay: 0.276749 | az: -0.347198
ax: 0.519958 | ay: 0.137466 | az: -0.357758
ax: 0.159073 | ay: 0.048233 | az: -0.0702362
ax: 0.345505 | ay: 0.290253 | az: -0.121948
ax: 0.577713 | ay: 0.78952 | az: -0.0337677
ax: 0.615997 | ay: 0.753204 | az: 0.0732574
ax: 0.620834 | ay: 0.560471 | az: 0.0367279
ax: 0.582367 | ay: 0.290756 | az: 0.0148773
ax: 0.535767 | ay: 0.049881 | az: -0.0661774
ax: 0.489319 | ay: 0.0760956 | az: 0.0299377
ax: 0.452576 | ay: 0.223373 | az: 0.0697174
ax: 0.246155 | ay: 0.167801 | az: 0.04599
ax: 0.062561 | ay: 0.0629425 | az: 0.0665894
ax: -0.131073 | ay: -0.194016 | az: 0.0843811
ax: -0.363007 | ay: -0.368988 | az: 0.0148315
time: 8
[20210812051411.630]
> sum ax: -1.78412 | sum ay: 5.71494 | sum az: -1.85109
>> avg ax: -0.0356824 | avg ay: 0.114299 | avg az: -0.0370218
>>> vx: -0.174844 | vy: 0.560064 | vz: -0.181407
>>> sx: -0.180777 | sy: 0.105525 | sz: -0.0768394
>>> a: 0.125332
>>> v: 0.614125
>>> s: 0.22298

ax: -0.555405 | ay: -0.525772 | az: -0.0716095
ax: -0.791733 | ay: -0.911194 | az: -0.274796
ax: -0.816895 | ay: -1.19855 | az: -0.196945
ax: -0.804596 | ay: -1.3992 | az: -0.183365
ax: -0.755142 | ay: -1.39328 | az: -0.0928192
ax: -0.579117 | ay: -1.36963 | az: 0.111877
ax: -0.398193 | ay: -1.32201 | az: 0.333099
ax: -0.379776 | ay: -1.58347 | az: 0.229263
ax: -0.318817 | ay: -1.37251 | az: 0.00617981
ax: -0.237854 | ay: -1.46823 | az: -0.187103
ax: -0.239441 | ay: 0.757156 | az: 0.288284
ax: -0.303467 | ay: 0.764252 | az: 0.198425
ax: -0.444061 | ay: -0.478165 | az: 0.27562
ax: -0.170959 | ay: -0.332916 | az: -0.0806427
ax: -0.0909271 | ay: -0.140625 | az: -0.0894775
ax: -0.167694 | ay: -0.583298 | az: -0.213959
ax: -0.0752258 | ay: -0.242996 | az: 0.0143585
ax: -0.0339813 | ay: -0.081543 | az: 0.0465698
ax: -0.00408936 | ay: -0.0593414 | az: -0.0232086
ax: 0.00328064 | ay: 0.0224609 | az: 0.0278015
ax: -0.020462 | ay: 0.014389 | az: -0.0127563
ax: -0.00354004 | ay: 0.0401764 | az: -0.0732727
ax: 0.028244 | ay: 0.0197144 | az: -0.131714
ax: 0.0164795 | ay: 0.0222015 | az: -0.0956726
ax: -0.0551147 | ay: -0.0515747 | az: 0.0319366
ax: -0.0480652 | ay: 0.0352478 | az: 0.0821381
