ax: -0.570312 | ay: -2.6888 | az: -1.33363
ax: -0.0105438 | ay: 0.142532 | az: 0.0696259
time: 1
[20210722074355.047]
> sum ax: -2.16982 | sum ay: 2.30093 | sum az: -1.3316
>> avg ax: -0.0433963 | avg ay: 0.0460187 | avg az: -0.0266321
>>> vx: -0.212642 | vy: 0.225491 | vz: -0.130497
>>> sx: -0.133427 | sy: 0.0846648 | sz: -0.0911069
>>> a: 0.0686311
>>> v: 0.336292
>>> s: 0.182404

ax: -0.0231018 | ay: 0.144257 | az: 0.0797577
ax: -0.0193329 | ay: 0.202164 | az: 0.05513
ax: 0.00062561 | ay: 0.195267 | az: 0.0312653
ax: 0.00267029 | ay: 0.186493 | az: 0.0401154
ax: -0.0220642 | ay: 0.161682 | az: 0.0407257
ax: -0.0417786 | ay: 0.202469 | az: 0.101868
ax: -0.0787506 | ay: 0.252563 | az: 0.115601
ax: -0.0960388 | ay: 0.194427 | az: 0.0844879
ax: -0.113571 | ay: 0.151825 | az: 0.0390625
ax: -0.133865 | ay: 0.112885 | az: 0.0368195
ax: -0.166718 | ay: 0.113617 | az: 0.068512
ax: -0.302933 | ay: 0.165741 | az: 0.099884
ax: -0.306259 | ay: 0.204498 | az: 0.0338135
ax: -0.34993 | ay: 0.231674 | az: 0.0769196
ax: -0.442535 | ay: 0.299667 | az: 0.067215
ax: -0.555466 | ay: 0.292496 | az: 0.149109
ax: -0.845581 | ay: 0.368362 | az: 0.218826
ax: -1.08827 | ay: 0.972748 | az: 0.31459
ax: -0.774155 | ay: 1.22433 | az: 0.29747
ax: -0.854309 | ay: 0.243713 | az: 0.307846
ax: -0.656723 | ay: 0.764175 | az: -0.124176
ax: -0.590714 | ay: 0.762375 | az: -0.254883
ax: 0.0939026 | ay: 0.790741 | az: 0.163712
ax: 0.0696411 | ay: -0.0577087 | az: -0.2229
ax: 0.0568237 | ay: -0.0174255 | az: -0.0800781
ax: 0.31514 | ay: 0.527023 | az: 0.337708
ax: 0.454391 | ay: 0.754486 | az: 0.377106
ax: 0.510468 | ay: 0.678329 | az: 0.309357
ax: 0.521561 | ay: 0.588333 | az: 0.19632
ax: 0.500015 | ay: 0.420837 | az: 0.135971
ax: 0.467804 | ay: 0.291672 | az: 0.12178
ax: 0.437698 | ay: 0.279465 | az: 0.0666351
ax: 0.41275 | ay: 0.292694 | az: 0.0313416
ax: 0.247406 | ay: 0.254059 | az: -0.0256805
ax: 0.0359192 | ay: 0.124374 | az: -0.102585
ax: -0.30925 | ay: -0.0271301 | az: -0.0609283
ax: -0.807205 | ay: -0.335754 | az: -0.23439
ax: -1.03459 | ay: -0.85762 | az: -0.656433
ax: -1.06535 | ay: -1.21423 | az: -0.783371
ax: -1.08171 | ay: -1.38948 | az: -0.850601
ax: -0.706909 | ay: -1.22185 | az: -1.02493
ax: -0.551224 | ay: -1.72917 | az: -0.987
ax: -0.424484 | ay: -2.15259 | az: -0.711655
ax: -0.205521 | ay: -1.50452 | az: -0.767014
ax: -0.237442 | ay: -1.40222 | az: -0.470444
ax: -0.413696 | ay: 0.634109 | az: 1.09573
ax: -0.231628 | ay: 0.373367 | az: 0.320694
ax: -0.501709 | ay: -0.642258 | az: -0.147644
ax: -0.326263 | ay: -0.390778 | az: -0.124786
ax: 0.0859528 | ay: -0.0948181 | az: -0.535263
time: 2
[20210722074356.046]
> sum ax: -11.1463 | sum ay: 0.419373 | sum az: -2.74939
>> avg ax: -0.222926 | avg ay: 0.00838745 | avg az: -0.0549878
>>> vx: -1.09234 | vy: 0.0410987 | vz: -0.26944
>>> sx: -0.476176 | sy: 0.529929 | sz: 0.0863566
>>> a: 0.229761
>>> v: 1.12583
>>> s: 0.717653

ax: -0.218185 | ay: -0.389526 | az: -0.584991
ax: -0.178726 | ay: -0.578125 | az: 0.0112152
ax: -0.129013 | ay: -0.255417 | az: 0.0247955
ax: -0.0105591 | ay: -0.0385132 | az: -0.0710907
ax: 0.00872803 | ay: 0.0233917 | az: -0.00476074
ax: -0.0593414 | ay: 0.048996 | az: -0.00382996
ax: 0.0241394 | ay: 0.0636749 | az: -0.0833435
ax: 0.0413208 | ay: 0.0553894 | az: -0.148514
ax: 0.0257568 | ay: 0.0456543 | az: -0.0874939
ax: -0.00894165 | ay: -0.0326691 | az: 0.081665
ax: -0.0227661 | ay: -0.0278931 | az: 0.0600281
ax: 0.0255737 | ay: -0.02565 | az: -0.0654907
ax: 0.0197754 | ay: 0.025528 | az: -0.0766144
ax: 0.0147552 | ay: 0.0253754 | az: 0.0179443
ax: -0.0092926 | ay: 0.0413818 | az: 0.0486145
ax: -0.0158691 | ay: 0.0265045 | az: 0.0145264
ax: -0.00952148 | ay: -0.0131378 | az: -0.028656
ax: -0.00982666 | ay: -0.0217285 | az: 0.0103607
ax: -0.0119934 | ay: -0.00735474 | az: -0.0106964
ax: -0.013504 | ay: -0.0173187 | az: 0.0035553
ax: -0.0479584 | ay: 0.0194855 | az: -0.00131226
ax: -0.0933228 | ay: 0.0370483 | az: 0.036911
ax: -0.179825 | ay: 0.143295 | az: 0.0795746
ax: -0.189926 | ay: 0.0720215 | az: 0.133591
ax: -0.211639 | ay: 0.0973358 | az: 0.0836792
ax: -0.247452 | ay: 0.106232 | az: 0.0304871
ax: -0.376892 | ay: 0.233368 | az: -0.0581055
ax: -0.587662 | ay: 0.182388 | az: -0.0406494
ax: -0.892883 | ay: 0.173813 | az: 0.0663452
ax: -1.08827 | ay: 0.74791 | az: 0.178497
ax: -0.920837 | ay: 1.20114 | az: 0.31749
ax: -0.994766 | ay: 0.553558 | az: 0.301697
ax: -0.684219 | ay: 0.965652 | az: -0.0785828
ax: -0.619537 | ay: 0.638275 | az: -0.162369
ax: 0.0743408 | ay: 0.83017 | az: 0.133575
ax: 0.419891 | ay: -0.0880127 | az: -0.289749
ax: 0.35347 | ay: -0.378387 | az: -0.347275
ax: 0.354843 | ay: 0.190216 | az: 0.188583
ax: 0.585052 | ay: 0.613266 | az: 0.324417
ax: 0.650894 | ay: 0.72142 | az: 0.291794
ax: 0.653122 | ay: 0.582184 | az: 0.257507
ax: 0.580627 | ay: 0.487244 | az: 0.184448
ax: 0.499512 | ay: 0.296173 | az: 0.154266
ax: 0.476273 | ay: 0.166962 | az: 0.12529
ax: 0.396927 | ay: 0.0950317 | az: 0.0827942
ax: 0.299133 | ay: 0.103088 | az: 0.0644989
ax: 0.0296173 | ay: -0.0210114 | az: -0.00296021
ax: -0.239883 | ay: -0.416641 | az: -0.0481415
ax: -0.642792 | ay: -0.463776 | az: -0.198181
ax: -1.03337 | ay: -0.822083 | az: -0.478043
time: 3
[20210722074357.043]
> sum ax: -4.21503 | sum ay: 6.01593 | sum az: 0.437302
>> avg ax: -0.0843005 | avg ay: 0.120319 | avg az: 0.00874603
>>> vx: -0.413073 | vy: 0.589561 | vz: 0.0428555
>>> sx: -0.24691 | sy: 0.173505 | sz: -0.026304
>>> a: 0.147172
>>> v: 0.721144
>>> s: 0.302919

ax: -1.09596 | ay: -1.67601 | az: -0.72229
ax: -1.13066 | ay: -1.74153 | az: -0.871841
ax: -0.643127 | ay: -1.55725 | az: -1.24873
ax: -0.575516 | ay: -1.93938 | az: -1.13803
ax: -0.257553 | ay: -2.21913 | az: -0.7798
ax: -0.238739 | ay: -1.17657 | az: -0.692444
ax: -0.616058 | ay: 1.15282 | az: 1.23251
ax: -0.324615 | ay: -0.229858 | az: 0.296021
ax: -0.673721 | ay: -0.547913 | az: -0.0787964
ax: -0.272232 | ay: -0.25946 | az: -0.181412
ax: -0.0129242 | ay: -0.143753 | az: -0.552811
ax: -0.202911 | ay: -0.327515 | az: -0.216858
ax: -0.0903473 | ay: -0.466171 | az: -0.0527649
ax: 0.0101013 | ay: -0.0183258 | az: -0.0912933
ax: 0.00190735 | ay: 0.103806 | az: -0.0727844
ax: -0.0566254 | ay: 0.0441589 | az: -0.0196381
ax: -0.012207 | ay: -0.0161133 | az: -0.033371
ax: -0.000228882 | ay: 0.0375519 | az: -0.0137329
ax: 0.0205841 | ay: 0.0998535 | az: -0.0900879
ax: 0.0175018 | ay: 0.0187073 | az: 0.0295563
ax: 0.00672913 | ay: -0.0143738 | az: 0.0409851
ax: -0.0186157 | ay: -0.149918 | az: 0.0233917
ax: -0.0191345 | ay: -0.117966 | az: 0.023819
ax: -0.00167847 | ay: 0.0018158 | az: 0.000915527
ax: -0.00050354 | ay: 0.0146179 | az: 0.00012207
ax: -0.00668335 | ay: 0.0223389 | az: 0.00973511
ax: 0.00512695 | ay: 0.0390625 | az: -0.000900269
ax: -0.0350342 | ay: 0.00439453 | az: 0.0235901
ax: -0.0496368 | ay: -0.0432587 | az: 0.0288696
ax: -0.0791779 | ay: -0.0278625 | az: 0.0471649
ax: -0.0756683 | ay: 0.0201721 | az: 0.0580292
ax: -0.113266 | ay: 0.0791626 | az: 0.124023
ax: -0.140045 | ay: 0.0882263 | az: 0.0519562
ax: -0.209045 | ay: 0.0918579 | az: 0.0365601
ax: -0.265549 | ay: 0.0831451 | az: 0.123947
ax: -0.344376 | ay: 0.108948 | az: 0.0996857
ax: -0.455795 | ay: 0.144028 | az: 0.0985565
ax: -0.840958 | ay: 0.186676 | az: 0.0771179
ax: -1.08209 | ay: 0.751556 | az: 0.13356
ax: -1.04199 | ay: 1.60077 | az: 0.267563
ax: -1.06006 | ay: 0.826904 | az: 0.335358
ax: -0.756577 | ay: 0.536316 | az: -0.0306854
ax: -0.730713 | ay: 0.737518 | az: -0.212509
ax: -0.0950623 | ay: 0.749786 | az: 0.0492554
ax: 0.571747 | ay: -0.0372009 | az: -0.268723
ax: 0.360214 | ay: -0.446548 | az: -0.467804
ax: 0.273636 | ay: 0.278595 | az: 0.244598
ax: 0.600998 | ay: 0.66153 | az: 0.32991
ax: 0.659714 | ay: 0.720795 | az: 0.310318
ax: 0.68428 | ay: 0.569061 | az: 0.281464
time: 4
[20210722074358.043]
> sum ax: -10.4126 | sum ay: -3.38194 | sum az: -3.45872
>> avg ax: -0.208251 | avg ay: -0.0676389 | avg az: -0.0691745
>>> vx: -1.02043 | vy: -0.33143 | vz: -0.338955
>>> sx: -0.711671 | sy: -0.885213 | sz: -0.44057
>>> a: 0.229627
>>> v: 1.12517
>>> s: 1.21827

ax: 0.640823 | ay: 0.480408 | az: 0.201797
ax: 0.568802 | ay: 0.25769 | az: 0.188705
ax: 0.52626 | ay: 0.180222 | az: 0.147888
ax: 0.442657 | ay: 0.132492 | az: 0.123352
ax: 0.350891 | ay: 0.140366 | az: 0.115143
ax: 0.108795 | ay: 0.0469055 | az: 0.0867004
ax: -0.245728 | ay: -0.260345 | az: -0.204025
ax: -0.58226 | ay: -0.445312 | az: -0.204422
ax: -1.06126 | ay: -0.711502 | az: -0.510986
ax: -1.105 | ay: -1.3898 | az: -0.930573
ax: -1.14595 | ay: -1.89035 | az: -1.01305
ax: -0.87085 | ay: -1.85567 | az: -1.37677
ax: -0.725693 | ay: -2.49997 | az: -1.27843
ax: -0.196854 | ay: -1.78378 | az: -0.96019
ax: 0.0232544 | ay: -0.358078 | az: -0.359802
ax: -0.415482 | ay: 0.995514 | az: 1.24887
ax: -0.391129 | ay: -0.700455 | az: 0.126648
ax: -0.604141 | ay: -0.337509 | az: -0.123367
ax: -0.148621 | ay: -0.346497 | az: -0.302292
ax: -0.094223 | ay: -0.325912 | az: -0.552963
ax: -0.142273 | ay: -0.505859 | az: -0.162109
ax: -0.132309 | ay: -0.267197 | az: -0.0737152
ax: -0.125381 | ay: -0.197296 | az: -0.0662994
ax: -0.0436859 | ay: -0.0572205 | az: -0.0132751
ax: -0.0641327 | ay: -0.057785 | az: -0.0157166
ax: -0.0275269 | ay: -0.0449829 | az: 0.00384521
ax: -0.00706482 | ay: 0.0484619 | az: -0.0348816
ax: 0.0136719 | ay: 0.0126343 | az: -0.0588379
ax: 0.0317383 | ay: 0.0312042 | az: 0.018692
ax: 0.017868 | ay: -0.0844269 | az: 0.059021
ax: 0.0131073 | ay: -0.0410156 | az: 0.0380249
ax: 0.0180359 | ay: -0.014328 | az: -0.0363007
ax: 0.0150146 | ay: 0.0231476 | az: -0.0296478
ax: 0.00221252 | ay: 0.0203552 | az: 0.004776
ax: 0.0192261 | ay: 0.056015 | az: 0.00527954
ax: 0.0220184 | ay: 0.0529938 | az: 0.0142517
ax: -0.0278015 | ay: -0.0010376 | az: 0.0141602
ax: -0.0938263 | ay: -0.0778351 | az: 0.01474
ax: -0.0517578 | ay: -0.0208893 | az: 0.0428009
ax: -0.0408478 | ay: 0.0818634 | az: 0.0568848
ax: -0.109177 | ay: 0.0723724 | az: 0.0509491
ax: -0.196884 | ay: 0.0762024 | az: 0.104294
ax: -0.234711 | ay: 0.106888 | az: 0.10997
ax: -0.258316 | ay: 0.0451813 | az: 0.0758362
ax: -0.347488 | ay: 0.145706 | az: 0.0380707
ax: -0.552231 | ay: 0.0853577 | az: -0.00306702
ax: -0.928314 | ay: 0.315109 | az: 0.0628662
ax: -1.0809 | ay: 0.978622 | az: 0.269196
ax: -1.09465 | ay: 1.08022 | az: 0.571854
ax: -1.0999 | ay: 0.603134 | az: 0.465408
time: 5
[20210722074359.039]
> sum ax: -11.432 | sum ay: -8.20599 | sum az: -4.05069
>> avg ax: -0.22864 | avg ay: -0.16412 | avg az: -0.0810138
>>> vx: -1.12034 | vy: -0.804187 | vz: -0.396968
>>> sx: -0.401197 | sy: -0.825119 | sz: -0.41744
>>> a: 0.292873
>>> v: 1.43508
>>> s: 1.00799

ax: -0.715515 | ay: 0.766693 | az: -0.140686
ax: -0.637955 | ay: 0.795746 | az: -0.226318
ax: 0.322556 | ay: 0.92868 | az: 0.0648346
ax: 0.08284 | ay: -0.145279 | az: -0.307144
ax: 0.247971 | ay: -0.27977 | az: -0.174362
ax: 0.459885 | ay: 0.315506 | az: 0.280273
ax: 0.606644 | ay: 0.6409 | az: 0.32814
ax: 0.678497 | ay: 0.661316 | az: 0.25972
ax: 0.683487 | ay: 0.556519 | az: 0.172318
ax: 0.657791 | ay: 0.432037 | az: 0.166336
ax: 0.572327 | ay: 0.198547 | az: 0.137543
ax: 0.50972 | ay: 0.0614166 | az: 0.115143
ax: 0.449982 | ay: 0.109726 | az: 0.0298309
ax: 0.347641 | ay: 0.127304 | az: 0.0178986
ax: 0.0870056 | ay: -0.00834656 | az: -0.0105591
ax: -0.277603 | ay: -0.29747 | az: -0.1866
ax: -0.736877 | ay: -0.421906 | az: -0.219406
ax: -1.07948 | ay: -0.792252 | az: -0.466476
ax: -1.12604 | ay: -1.53667 | az: -0.915054
ax: -1.1687 | ay: -1.66936 | az: -1.17867
ax: -0.758667 | ay: -1.724 | az: -1.52834
ax: -0.454514 | ay: -2.61151 | az: -1.20435
ax: -0.246033 | ay: -1.75168 | az: -0.900192
ax: -0.0575256 | ay: -0.463547 | az: -0.343307
ax: -0.514038 | ay: 1.1396 | az: 1.43306
ax: -0.416977 | ay: -0.450272 | az: 0.45993
ax: -0.687164 | ay: -0.441986 | az: -0.0711365
ax: -0.294357 | ay: -0.381241 | az: -0.275146
ax: -0.0231323 | ay: -0.182037 | az: -0.723129
ax: -0.256958 | ay: -0.460251 | az: -0.316895
ax: -0.148895 | ay: -0.406891 | az: 0.0221252
ax: -0.134705 | ay: -0.230988 | az: -0.069931
ax: -0.048996 | ay: 0.00785828 | az: -0.0289307
ax: -0.0542297 | ay: -0.068985 | az: -0.0568695
ax: -0.0307922 | ay: -0.079834 | az: -0.0287018
ax: 0.0130615 | ay: 0.0129089 | az: -0.0338135
ax: 0.0100098 | ay: -0.0126038 | az: -0.0815125
ax: 0.0406189 | ay: -0.00335693 | az: -0.0155182
ax: 0.0248108 | ay: -0.0931702 | az: 0.0798492
ax: 0.0168457 | ay: -0.0861969 | az: 0.0448151
ax: 0.0213165 | ay: -0.00312805 | az: -0.0284271
ax: 0.0261688 | ay: 0.00543213 | az: -0.0410919
ax: 0.0119324 | ay: 0.0050354 | az: -0.0219574
ax: -0.0274963 | ay: -0.0245667 | az: 0.033432
ax: -0.0326233 | ay: 0.0102997 | az: 0.0443268
ax: -0.032196 | ay: 0.00209045 | az: 0.0209656
ax: -0.0311279 | ay: -0.00906372 | az: 0.00360107
ax: -0.0304871 | ay: -0.012619 | az: 0.0197906
ax: -0.063736 | ay: 0.0188446 | az: 0.0643768
ax: -0.114914 | ay: 0.0521698 | az: 0.004776
time: 6
[20210722074400.044]
> sum ax: -4.33063 | sum ay: -7.80034 | sum az: -5.79143
>> avg ax: -0.0866126 | avg ay: -0.156007 | avg az: -0.115829
>>> vx: -0.424401 | vy: -0.764433 | vz: -0.56756
>>> sx: -0.147183 | sy: -0.273273 | sz: -0.33189
>>> a: 0.212735
>>> v: 1.0424
>>> s: 0.454413

ax: -0.157913 | ay: 0.0382996 | az: 0.0635376
ax: -0.26709 | ay: 0.00318909 | az: 0.121521
ax: -0.302795 | ay: 0.0501251 | az: 0.0471039
ax: -0.375198 | ay: 0.0966797 | az: -0.00889587
ax: -0.640213 | ay: 0.0570526 | az: 0.0394897
ax: -1.00089 | ay: 0.394058 | az: 0.118988
ax: -1.08319 | ay: 1.1003 | az: 0.211365
ax: -1.06432 | ay: 1.12886 | az: 0.420059
ax: -0.97821 | ay: 0.556412 | az: 0.431488
ax: -0.617981 | ay: 0.89801 | az: -0.216095
ax: -0.64122 | ay: 0.616776 | az: -0.248123
ax: 0.287003 | ay: 0.665924 | az: 0.0935669
ax: -0.0612793 | ay: -0.154831 | az: -0.248734
ax: 0.0897522 | ay: 0.258057 | az: 0.08815
ax: 0.510513 | ay: 0.602127 | az: 0.332794
ax: 0.567566 | ay: 0.685211 | az: 0.375595
ax: 0.647537 | ay: 0.538727 | az: 0.248138
ax: 0.604538 | ay: 0.412811 | az: 0.19957
ax: 0.587769 | ay: 0.30751 | az: 0.169952
ax: 0.536667 | ay: 0.20314 | az: 0.146652
ax: 0.495178 | ay: 0.155014 | az: 0.110397
ax: 0.400925 | ay: 0.13623 | az: 0.0670319
ax: 0.249512 | ay: 0.115814 | az: 0.0568237
ax: -0.0567322 | ay: -0.0324707 | az: 0.00648499
ax: -0.395508 | ay: -0.404755 | az: -0.201981
ax: -0.833008 | ay: -0.483963 | az: -0.313187
ax: -1.0787 | ay: -0.924011 | az: -0.563507
ax: -1.12253 | ay: -1.64859 | az: -0.829391
ax: -1.16119 | ay: -1.66928 | az: -1.16655
ax: -0.662155 | ay: -1.78404 | az: -1.4453
ax: -0.353912 | ay: -2.59328 | az: -1.09848
ax: -0.185196 | ay: -1.83032 | az: -0.898331
ax: -0.0945435 | ay: -0.629745 | az: -0.201508
ax: -0.32341 | ay: 0.973541 | az: 0.67601
ax: -0.277863 | ay: 0.0480194 | az: 0.680176
ax: -0.531494 | ay: -0.610458 | az: -0.0258179
ax: -0.546356 | ay: -0.457123 | az: -0.162964
ax: -0.108948 | ay: -0.25116 | az: -0.35054
ax: -0.172546 | ay: -0.348297 | az: -0.500336
ax: 0.00111389 | ay: -0.442825 | az: -0.152481
ax: -0.145966 | ay: -0.176727 | az: -0.0744019
ax: -0.0210876 | ay: -0.0520477 | az: -0.123734
ax: -0.0189514 | ay: -0.0710144 | az: -0.112442
ax: -0.0428314 | ay: -0.0748291 | az: -0.0719757
ax: -0.02005 | ay: 0.0212402 | az: -0.029068
ax: -0.0134277 | ay: -0.0460205 | az: -0.0502167
ax: 0.0287781 | ay: -0.0449982 | az: -0.0390778
ax: 0.0085907 | ay: -0.0782471 | az: 0.0273743
ax: 0.015976 | ay: -0.083847 | az: 0.014328
ax: 0.016922 | ay: -0.0592651 | az: -0.00869751
time: 7
[20210722074401.041]
> sum ax: -10.3084 | sum ay: -4.88902 | sum az: -4.39523
>> avg ax: -0.206167 | avg ay: -0.0977805 | avg az: -0.0879047
>>> vx: -1.01022 | vy: -0.479124 | vz: -0.430733
>>> sx: -0.625368 | sy: 0.149002 | sz: -0.0807022
>>> a: 0.244526
>>> v: 1.19818
>>> s: 0.64792

ax: 0.0347443 | ay: 0.04245 | az: -0.0408173
ax: 0.0120087 | ay: -0.0148315 | az: -0.0488739
ax: 0.0105286 | ay: 0.000823975 | az: -0.0235596
ax: -0.0175171 | ay: 0.00706482 | az: 0.00637817
ax: -0.0190582 | ay: 0.020752 | az: 0.0183105
ax: -0.0305328 | ay: -0.0281372 | az: -0.0184326
ax: -0.0215759 | ay: 0.0310669 | az: -0.00782776
ax: -0.0272369 | ay: 0.0629883 | az: 0.0328979
ax: -0.114044 | ay: -0.0340271 | az: 0.0172272
ax: -0.122086 | ay: 0.0166626 | az: 0.000732422
ax: -0.201462 | ay: 0.053421 | az: 0.0411072
ax: -0.224472 | ay: 0.107407 | az: 0.0212555
ax: -0.293564 | ay: 0.0975037 | az: 0.0377502
ax: -0.49942 | ay: 0.0845184 | az: -0.014328
ax: -0.787018 | ay: 0.0327759 | az: 0.00666809
ax: -1.07625 | ay: 0.246994 | az: 0.177231
ax: -1.03018 | ay: 1.65417 | az: 0.39325
ax: -0.963287 | ay: 0.788406 | az: 0.397186
ax: -0.81424 | ay: 0.553345 | az: 0.118134
ax: -0.628204 | ay: 0.795242 | az: -0.24086
ax: -0.281815 | ay: 0.509842 | az: -0.0868225
ax: 0.729721 | ay: 0.256439 | az: -0.0195923
ax: 0.360214 | ay: -0.31575 | az: -0.419495
ax: 0.22641 | ay: 0.378067 | az: 0.253906
ax: 0.550369 | ay: 0.620285 | az: 0.356018
ax: 0.598145 | ay: 0.648849 | az: 0.333023
ax: 0.619385 | ay: 0.488525 | az: 0.251358
ax: 0.602188 | ay: 0.390945 | az: 0.223984
ax: 0.57872 | ay: 0.259567 | az: 0.198517
ax: 0.54541 | ay: 0.173874 | az: 0.163132
ax: 0.497406 | ay: 0.185837 | az: 0.127487
ax: 0.401657 | ay: 0.172577 | az: 0.102951
ax: 0.191467 | ay: 0.0405884 | az: 0.0841217
ax: -0.101654 | ay: -0.0587769 | az: 0.015686
ax: -0.533401 | ay: -0.37175 | az: -0.164337
ax: -0.908569 | ay: -0.563126 | az: -0.177094
ax: -1.08745 | ay: -1.14009 | az: -0.578674
ax: -1.13026 | ay: -1.55464 | az: -0.811157
ax: -1.03416 | ay: -1.49657 | az: -1.22829
ax: -0.787491 | ay: -1.87617 | az: -1.41226
ax: -0.445435 | ay: -2.58553 | az: -1.0461
ax: -0.195908 | ay: -1.31436 | az: -1.00716
ax: -0.038269 | ay: -0.0330658 | az: -0.163773
ax: -0.211975 | ay: 0.749039 | az: 0.845703
ax: -0.4245 | ay: -0.752487 | az: -0.0787506
ax: -0.503708 | ay: -0.287811 | az: -0.155212
ax: -0.146393 | ay: -0.389282 | az: -0.343979
ax: -0.133575 | ay: -0.328171 | az: -0.447556
ax: -0.121674 | ay: -0.536011 | az: -0.17453
ax: -0.113358 | ay: -0.266327 | az: -0.136902
time: 8
[20210722074402.035]
> sum ax: -9.11137 | sum ay: -4.47688 | sum az: -4.62236
>> avg ax: -0.182227 | avg ay: -0.0895377 | avg az: -0.0924472
>>> vx: -0.892915 | vy: -0.438735 | vz: -0.452991
>>> sx: -0.380538 | sy: 0.223316 | sz: -0.018837
>>> a: 0.223093
>>> v: 1.09315
>>> s: 0.441627

ax: -0.0940094 | ay: -0.142471 | az: -0.135712
ax: -0.0357819 | ay: -0.0853729 | az: -0.0890656
ax: -0.0429382 | ay: -0.0678101 | az: -0.0760803
ax: -0.00721741 | ay: 0.00376892 | az: -0.0782928
ax: 0.0102081 | ay: 0.0543213 | az: -0.0883484
ax: 0.019577 | ay: 0.00384521 | az: -0.129898
ax: 0.0235291 | ay: -0.00852966 | az: 0.0289154
ax: -0.0229797 | ay: -0.0829773 | az: 0.052002
ax: 0.0156555 | ay: -0.0839081 | az: -0.0321198
ax: 0.0162506 | ay: -0.108459 | az: -0.0757446
ax: 0.000320435 | ay: -0.0662689 | az: -0.0807648
ax: 0.013382 | ay: -0.0529327 | az: -0.0423431
ax: -0.00849915 | ay: -0.0385284 | az: -0.0271454
ax: -0.00914001 | ay: -0.0252686 | az: -0.0175934
ax: -0.0201569 | ay: -0.0442352 | az: -0.00248718
ax: -0.019928 | ay: -0.0408478 | az: -0.0328979
ax: -0.0362854 | ay: 0.0152893 | az: -0.0154114
ax: -0.0295563 | ay: 0.0254517 | az: 0.00335693
ax: -0.0835571 | ay: 0.0237732 | az: 0.0366821
ax: -0.148773 | ay: 0.0223389 | az: 0.0488434
ax: -0.179413 | ay: 0.025116 | az: 0.0543671
ax: -0.236908 | ay: -0.0037384 | az: 0.085144
ax: -0.26593 | ay: 0.0493469 | az: 0.112045
ax: -0.415359 | ay: 0.116165 | az: 0.0362244
ax: -0.64621 | ay: 0.105698 | az: -0.0305786
ax: -1.06125 | ay: 0.652069 | az: 0.0343781
ax: -1.05081 | ay: 1.4429 | az: 0.255539
ax: -1.03938 | ay: 0.664154 | az: 0.3797
