ax: 0.076767 | ay: 0.0992126 | az: 0.056778
ax: 0.0127106 | ay: 0.182541 | az: 0.109497
ax: 0.0186768 | ay: -0.0103912 | az: 0.127457
ax: 0.0455475 | ay: -0.0631256 | az: 0.106262
ax: 0.0293884 | ay: 0.00325012 | az: -0.0214386
ax: 0.0715485 | ay: 0.102127 | az: 0.0446472
ax: 0.0929718 | ay: 0.130615 | az: -0.00769043
ax: 0.139999 | ay: 0.125961 | az: -0.063385
ax: 0.259277 | ay: -0.0981598 | az: 0.160843
ax: 0.381439 | ay: -0.290192 | az: 0.0959167
ax: 0.501266 | ay: -0.367859 | az: 0.127655
ax: 0.603073 | ay: -0.388687 | az: 0.185623
ax: 0.735886 | ay: -0.340149 | az: -0.198425
ax: 1.04819 | ay: -0.336716 | az: -0.741257
ax: 1.06311 | ay: -0.37793 | az: -1.07344
ax: 1.08055 | ay: -1.69385 | az: -1.79483
ax: 1.10023 | ay: -0.445038 | az: -0.270859
ax: 0.994446 | ay: -1.05759 | az: -1.29076
ax: -0.337692 | ay: -0.385956 | az: -0.733398
ax: 0.041214 | ay: 1.08655 | az: -0.058136
ax: -0.0426636 | ay: -0.341064 | az: 0.0512695
ax: -0.587875 | ay: -1.13376 | az: -0.38176
ax: -0.64682 | ay: -0.915619 | az: -0.422623
ax: -0.641159 | ay: -0.861526 | az: -0.174973
ax: -0.616333 | ay: -0.576813 | az: -0.0763245
ax: -0.583389 | ay: -0.350266 | az: 0.0478821
ax: -0.470688 | ay: -0.432129 | az: 0.16243
ax: -0.396317 | ay: -0.371292 | az: 0.200516
ax: -0.235718 | ay: -0.306366 | az: 0.247803
ax: -0.0145569 | ay: -0.157364 | az: 0.29245
ax: 0.313309 | ay: -0.105591 | az: 0.337067
4: [20200927204953.986]
> sum ax: 13.9954 | sum ay: 7.93817 | sum az: 1.46089
>> avg ax: 0.279907 | avg ay: 0.158763 | avg az: 0.0292178
>>> vx: 2.74309 | vy: 1.55588 | vz: 0.286335
>>> sx: 2.21843 | sy: 2.65549 | sz: 0.821622
>>> a: 0.323122
>>> v: 3.16659
>>> s: 3.55642

ax: 1.10913 | ay: 0.265793 | az: 0.332458
ax: 1.17705 | ay: 1.00908 | az: 0.535492
ax: 1.25055 | ay: 1.83586 | az: 0.298782
ax: 1.31224 | ay: 2.57414 | az: 0.488678
ax: 0.500565 | ay: 2.60072 | az: 1.23927
ax: 0.900055 | ay: 2.57681 | az: 1.33453
ax: 0.964401 | ay: 2.40248 | az: 0.546768
ax: 0.153595 | ay: -1.02513 | az: -0.716232
ax: 0.556335 | ay: -1.55017 | az: 0.57312
ax: 0.919373 | ay: 0.768692 | az: 1.29811
ax: 0.909286 | ay: 1.27359 | az: 0.312149
ax: 0.419373 | ay: 1.66806 | az: 0.276047
ax: 0.245529 | ay: 0.378677 | az: 0.478867
ax: 0.015213 | ay: 0.47641 | az: 0.0116425
ax: 0.082428 | ay: 0.784576 | az: -0.120514
ax: 0.0244598 | ay: 0.175308 | az: 0.0447083
ax: 0.0799713 | ay: -0.056839 | az: 0.103363
ax: 0.0413666 | ay: 0.0547943 | az: 0.0471649
ax: -0.00816345 | ay: 0.171356 | az: 0.122467
ax: -0.0132446 | ay: 0.238602 | az: 0.00811768
ax: 0.00778198 | ay: 0.212891 | az: -0.0587769
ax: 0.00419617 | ay: 0.110184 | az: 0.0138245
ax: 0.00941467 | ay: 0.0347748 | az: 0.0719147
ax: 0.0433807 | ay: -0.0254211 | az: 0.0681763
ax: 0.0734406 | ay: 0.0204468 | az: 0.00750732
ax: 0.0805511 | ay: 0.104736 | az: 0.101105
ax: 0.116196 | ay: 0.145889 | az: -0.0144958
ax: 0.23027 | ay: -0.00480652 | az: -0.00088501
ax: 0.330902 | ay: -0.185211 | az: -0.0744629
ax: 0.490967 | ay: -0.219727 | az: 0.0198822
ax: 0.537598 | ay: -0.357712 | az: 0.196213
ax: 0.692474 | ay: -0.295181 | az: -0.124161
ax: 1.02533 | ay: -0.298813 | az: -0.580429
ax: 1.05083 | ay: -0.480743 | az: -0.952118
ax: 1.06784 | ay: -1.55797 | az: -1.95187
ax: 1.08508 | ay: -0.858536 | az: -0.232727
ax: 0.952164 | ay: -1.48976 | az: -1.17021
ax: -0.217194 | ay: -0.586899 | az: -1.01402
ax: 0.699554 | ay: 0.445465 | az: -0.146683
ax: -0.173279 | ay: -0.0319977 | az: 0.147751
ax: -0.456696 | ay: -1.10115 | az: -0.390167
ax: -0.776398 | ay: -0.848892 | az: -0.510895
ax: -0.693024 | ay: -0.795624 | az: -0.179565
ax: -0.632416 | ay: -0.508255 | az: -0.177368
ax: -0.614899 | ay: -0.32338 | az: -0.0529633
ax: -0.532806 | ay: -0.221924 | az: 0.0310516
ax: -0.421509 | ay: -0.173828 | az: 0.0871735
ax: -0.24469 | ay: -0.138855 | az: 0.147705
ax: -0.0320129 | ay: -0.0842133 | az: 0.163239
ax: 0.401398 | ay: -0.0248108 | az: 0.133698
5: [20200927204954.985]
> sum ax: 14.744 | sum ay: 7.0835 | sum az: 0.77243
>> avg ax: 0.294879 | avg ay: 0.14167 | avg az: 0.0154486
>>> vx: 2.88982 | vy: 1.38837 | vz: 0.151397
>>> sx: 2.31409 | sy: 2.42177 | sz: 0.863108
>>> a: 0.32751
>>> v: 3.2096
>>> s: 3.45904

ax: 1.12038 | ay: 0.477814 | az: 0.268311
ax: 1.19237 | ay: 1.19493 | az: 0.51889
ax: 1.26723 | ay: 1.81313 | az: 0.448624
ax: 1.32701 | ay: 2.59332 | az: 0.540268
ax: 0.548676 | ay: 2.61308 | az: 1.17427
ax: 0.916077 | ay: 2.59703 | az: 1.36787
ax: 0.941971 | ay: 2.44875 | az: 0.705124
ax: 0.984528 | ay: 1.93237 | az: 0.528122
ax: 0.134674 | ay: -1.56743 | az: -1.48422
ax: 0.626801 | ay: -0.189163 | az: 1.22429
ax: 1.14853 | ay: 1.9422 | az: 0.671844
ax: 0.467026 | ay: 0.871277 | az: 0.469788
ax: 0.395981 | ay: 1.08545 | az: 0.177246
ax: -0.125916 | ay: 0.342957 | az: 0.181198
ax: 0.0949097 | ay: 0.774979 | az: -0.122406
ax: 0.111084 | ay: 0.268799 | az: 0.148605
ax: 0.0814514 | ay: 0.0348358 | az: 0.0757904
ax: 0.0614929 | ay: 0.0553436 | az: 0.0505676
ax: -0.00865173 | ay: 0.148148 | az: -0.0103302
ax: -0.0321045 | ay: 0.165039 | az: 0.0174255
ax: 0.00834656 | ay: 0.228516 | az: -0.122635
ax: -0.0546265 | ay: 0.188141 | az: -0.127289
ax: -0.0606689 | ay: 0.153244 | az: -0.0709229
ax: 0.0381317 | ay: -0.0136261 | az: 0.0370789
ax: 0.056076 | ay: -0.0371857 | az: 0.0912628
ax: 0.0813599 | ay: -0.062149 | az: 0.0619965
ax: 0.115051 | ay: 0.0773621 | az: 0.0112152
ax: 0.234619 | ay: 0.0331421 | az: 0.073822
ax: 0.296799 | ay: -0.12442 | az: 0.135834
ax: 0.474655 | ay: -0.289276 | az: 0.0141754
ax: 0.639603 | ay: -0.320419 | az: -0.0339661
ax: 0.695862 | ay: -0.383026 | az: -0.0840302
ax: 0.892548 | ay: -0.363602 | az: -0.496262
ax: 1.0555 | ay: -0.590637 | az: -0.722168
ax: 1.0742 | ay: -1.36208 | az: -1.29892
ax: 1.09618 | ay: -1.39175 | az: -1.05186
ax: 1.12762 | ay: -1.25021 | az: -1.08038
ax: 0.022644 | ay: -1.37801 | az: -0.824753
ax: 0.993927 | ay: -0.321884 | az: -0.458725
ax: -0.217758 | ay: 0.220673 | az: -0.320251
ax: -0.451065 | ay: -1.15768 | az: -0.469635
ax: -0.673752 | ay: -0.780624 | az: -0.252502
ax: -0.692459 | ay: -0.425995 | az: -0.18779
ax: -0.680008 | ay: -0.294083 | az: -0.181915
ax: -0.58989 | ay: -0.286148 | az: -0.141464
ax: -0.514664 | ay: -0.277176 | az: -0.102661
ax: -0.407272 | ay: -0.230499 | az: -0.0787354
ax: -0.249115 | ay: -0.120636 | az: -0.059021
ax: 0.0187073 | ay: -0.0625458 | az: 0.00566101
ax: 0.416092 | ay: 0.011795 | az: 0.160172
6: [20200927204955.984]
> sum ax: 16.0002 | sum ay: 8.99207 | sum az: -0.623398
>> avg ax: 0.320003 | avg ay: 0.179841 | avg az: -0.012468
>>> vx: 3.13603 | vy: 1.76245 | vz: -0.122186
>>> sx: 2.43477 | sy: 2.86401 | sz: 0.789054
>>> a: 0.367288
>>> v: 3.59942
>>> s: 3.84099

ax: 1.11697 | ay: 0.646881 | az: 0.439682
ax: 1.18805 | ay: 1.16162 | az: 0.543655
ax: 1.26302 | ay: 1.73253 | az: 0.277298
ax: 1.32338 | ay: 2.58696 | az: 0.456329
ax: 0.556091 | ay: 2.60545 | az: 1.09177
ax: 0.882935 | ay: 2.58771 | az: 1.55095
ax: 0.859238 | ay: 2.539 | az: 1.0009
ax: 0.294174 | ay: 0.32489 | az: -0.00857544
ax: 1.21892 | ay: -1.53337 | az: 0.759659
ax: 1.17459 | ay: 1.75482 | az: 1.44708
ax: 0.578629 | ay: 1.43591 | az: -0.164719
ax: 0.266647 | ay: 1.61894 | az: 0.467117
ax: -0.176651 | ay: 0.586731 | az: 0.459213
ax: 0.260773 | ay: 0.726028 | az: -0.0378571
ax: 0.153625 | ay: 0.36824 | az: 0.120712
ax: -0.0471344 | ay: 0.23111 | az: -0.0640564
ax: 0.0844574 | ay: 0.00648499 | az: 0.122864
ax: 0.000793457 | ay: 0.138138 | az: 0.0162201
ax: -0.0287781 | ay: 0.20993 | az: 0.0458679
ax: 0.0107269 | ay: 0.172333 | az: 0.056076
ax: 0.029541 | ay: 0.188934 | az: -0.0771484
ax: 0.0280304 | ay: 0.0820923 | az: -0.0241394
ax: 0.0225983 | ay: 0.0702667 | az: 0.020874
ax: 0.0332947 | ay: 0.0561676 | az: 0.0493011
ax: 0.00735474 | ay: 0.0654297 | az: -0.0273438
ax: 0.132767 | ay: 0.120544 | az: -0.0345459
ax: 0.155823 | ay: 0.0696716 | az: -0.0388947
ax: 0.236115 | ay: -0.180435 | az: 0.167374
ax: 0.450241 | ay: -0.319427 | az: -0.00395203
ax: 0.570892 | ay: -0.297882 | az: 0.0169373
ax: 0.661697 | ay: -0.350555 | az: 0.021637
ax: 0.803452 | ay: -0.303024 | az: -0.33989
ax: 1.04547 | ay: -0.400894 | az: -0.700089
ax: 1.06258 | ay: -0.977356 | az: -1.41302
ax: 1.08157 | ay: -1.68466 | az: -1.4407
ax: 1.10739 | ay: -0.607422 | az: -0.902527
ax: 0.523315 | ay: -1.81953 | az: -0.54837
ax: -0.0780029 | ay: -0.745041 | az: -0.382416
ax: -1.50288 | ay: 1.4063 | az: -0.128082
ax: 0.108398 | ay: -0.785309 | az: -0.513458
ax: -0.890945 | ay: -1.00119 | az: -0.565018
ax: -0.647491 | ay: -0.902695 | az: -0.264297
ax: -0.631332 | ay: -0.571823 | az: -0.19838
ax: -0.562119 | ay: -0.348495 | az: -0.107635
ax: -0.479065 | ay: -0.2323 | az: 0.0164642
ax: -0.410416 | ay: -0.197083 | az: 0.0218811
ax: -0.253143 | ay: -0.118484 | az: 0.0729218
ax: -0.0723724 | ay: -0.0829163 | az: 0.0997314
ax: 0.2827 | ay: 0.056015 | az: 0.0816498
ax: 0.959076 | ay: 0.218689 | az: 0.241241
7: [20200927204956.989]
> sum ax: 14.755 | sum ay: 10.3079 | sum az: 1.68028
>> avg ax: 0.2951 | avg ay: 0.206158 | avg az: 0.0336057
>>> vx: 2.89198 | vy: 2.02035 | vz: 0.329336
>>> sx: 2.32416 | sy: 2.9182 | sz: 1.05165
>>> a: 0.361545
>>> v: 3.54314
>>> s: 3.87602

ax: 1.17511 | ay: 0.909882 | az: 0.515488
ax: 1.25307 | ay: 1.75078 | az: 0.415741
ax: 1.32123 | ay: 2.52803 | az: 0.565277
ax: 0.873352 | ay: 2.59842 | az: 1.00464
ax: 0.90303 | ay: 2.59114 | az: 1.61328
ax: 0.978134 | ay: 2.48048 | az: 0.977219
ax: 0.361099 | ay: 1.00992 | az: 0.370636
ax: 1.04056 | ay: -1.52684 | az: 0.52626
ax: 1.14818 | ay: 2.11992 | az: 1.41402
ax: 0.493973 | ay: 0.981339 | az: 0.0107574
ax: 0.353455 | ay: 1.66307 | az: 0.351974
ax: -0.00178528 | ay: 0.536072 | az: 0.304245
ax: 0.152237 | ay: 0.614426 | az: -0.0798798
ax: 0.148773 | ay: 0.553574 | az: 0.142792
ax: -0.0435944 | ay: 0.225601 | az: -0.0129089
ax: 0.12085 | ay: -0.00813293 | az: 0.093689
ax: 0.0445251 | ay: 0.0983429 | az: 0.00636292
ax: -0.0336609 | ay: 0.161667 | az: -0.00146484
ax: -0.0112762 | ay: 0.246887 | az: -0.036972
ax: 0.0267792 | ay: 0.15184 | az: -0.0351715
ax: -0.00143433 | ay: 0.0564575 | az: -0.0267944
ax: 0.0533142 | ay: 0.02742 | az: 0.0655518
ax: 0.00836182 | ay: 0.0957336 | az: 0.105545
ax: 0.00215149 | ay: 0.132584 | az: 0.020462
ax: 0.105865 | ay: 0.0932159 | az: 0.0166321
ax: 0.117493 | ay: 0.0978241 | az: -0.0570679
ax: 0.2146 | ay: -0.20372 | az: 0.0908661
ax: 0.398819 | ay: -0.259415 | az: -0.0088501
ax: 0.550018 | ay: -0.290009 | az: 0.088028
ax: 0.589111 | ay: -0.302567 | az: 0.0814514
ax: 0.728012 | ay: -0.199356 | az: -0.305481
ax: 1.02142 | ay: -0.294144 | az: -0.643036
ax: 1.0585 | ay: -0.615143 | az: -1.01161
ax: 1.07591 | ay: -1.8219 | az: -1.53993
ax: 1.09689 | ay: -0.656326 | az: -0.746582
ax: 0.892776 | ay: -1.18942 | az: -1.53197
ax: -0.176666 | ay: -0.370758 | az: -0.509125
ax: -0.251389 | ay: 1.40468 | az: -0.0751648
ax: 0.217239 | ay: -0.201614 | az: -0.182083
ax: -0.678131 | ay: -0.890427 | az: -0.322586
ax: -0.626175 | ay: -0.785706 | az: -0.333252
ax: -0.760208 | ay: -0.668579 | az: -0.186691
ax: -0.711288 | ay: -0.477783 | az: -0.218079
ax: -0.673355 | ay: -0.32251 | az: -0.127716
ax: -0.605835 | ay: -0.280075 | az: -0.0582275
ax: -0.514984 | ay: -0.187393 | az: -0.00735474
ax: -0.363449 | ay: -0.15004 | az: 0.0490417
ax: -0.186768 | ay: -0.0370636 | az: 0.0843811
ax: 0.196381 | ay: 0.188873 | az: 0.0962677
ax: 0.701019 | ay: 0.395493 | az: 0.141663
8: [20200927204957.975]
> sum ax: 13.7822 | sum ay: 11.9747 | sum az: 1.09427
>> avg ax: 0.275645 | avg ay: 0.239495 | avg az: 0.0218854
>>> vx: 2.70132 | vy: 2.34705 | vz: 0.214477
>>> sx: 2.25588 | sy: 2.98867 | sz: 1.00687
>>> a: 0.36581
>>> v: 3.58494
>>> s: 3.87749

ax: 1.15971 | ay: 1.22327 | az: 0.372528
ax: 1.23701 | ay: 1.91508 | az: 0.240433
ax: 1.30354 | ay: 2.54393 | az: 0.866028
ax: 1.03459 | ay: 2.56686 | az: 0.967285
ax: 0.800964 | ay: 2.54948 | az: 1.81093
ax: 1.29973 | ay: 2.49634 | az: 0.749908
ax: 0.0281677 | ay: -1.55948 | az: -1.44646
ax: 0.265671 | ay: -0.876846 | az: 1.06793
ax: 1.09543 | ay: 1.78455 | az: 1.09872
ax: 0.356857 | ay: 1.27481 | az: 0.0767517
ax: 0.684967 | ay: 1.47699 | az: 0.0356445
ax: -0.176346 | ay: 0.483093 | az: 0.51857
ax: 0.233292 | ay: 0.826569 | az: -0.0727844
ax: 0.0498962 | ay: 0.113312 | az: 0.170563
ax: 0.0839386 | ay: 0.144028 | az: 0.122635
ax: 0.085968 | ay: 0.0601501 | az: 0.135239
ax: -0.0350189 | ay: 0.164917 | az: -0.0251312
ax: -0.0449982 | ay: 0.228119 | az: 0.0115509
ax: -0.00479126 | ay: 0.23761 | az: -0.0891266
ax: 0.0393829 | ay: 0.128311 | az: -0.148788
ax: 0.00891113 | ay: 0.0581512 | az: -0.0742035
ax: 0.0340424 | ay: 0.0364227 | az: 0.0468903
ax: 0.0685883 | ay: 0.0733337 | az: 0.17627
ax: 0.0341797 | ay: 0.0132446 | az: 0.100204
ax: 0.0254822 | ay: 0.017395 | az: -0.00161743
ax: 0.136368 | ay: 0.174301 | az: -0.0832825
ax: 0.147552 | ay: 0.0488892 | az: -0.0281219
ax: 0.392105 | ay: -0.192612 | az: 0.000991821
ax: 0.515671 | ay: -0.271729 | az: 0.0748596
ax: 0.539963 | ay: -0.304688 | az: 0.1418
ax: 0.696014 | ay: -0.250946 | az: -0.205521
ax: 1.04355 | ay: -0.303604 | az: -0.595032
ax: 1.05794 | ay: -0.6064 | az: -1.01355
ax: 1.0744 | ay: -1.69044 | az: -1.62163
ax: 1.095 | ay: -0.637115 | az: -0.658768
ax: 0.767609 | ay: -1.34914 | az: -1.37227
