ax: 0.89122 | ay: -0.205765 | az: -0.0189209
ax: 1.04102 | ay: -0.292908 | az: -0.0819244
ax: 1.05534 | ay: -0.108475 | az: -0.0749664
ax: 0.386536 | ay: 0.201294 | az: -0.032074
ax: 0.378998 | ay: 0.148285 | az: -0.323395
ax: 0.636169 | ay: 0.258652 | az: -0.490143
ax: 0.841339 | ay: 0.312927 | az: -0.518799
ax: 0.868088 | ay: 0.36586 | az: -0.48999
ax: 0.62738 | ay: 0.321732 | az: -0.42511
ax: 0.430344 | ay: 0.328522 | az: -0.415909
ax: 0.31105 | ay: 0.319305 | az: -0.433105
ax: 0.185608 | ay: 0.388245 | az: -0.499084
9: [20200927202400.774]
> sum ax: 12.0105 | sum ay: -5.49469 | sum az: 0.967041
>> avg ax: 0.240211 | avg ay: -0.109894 | avg az: 0.0193408
>>> vx: 2.35407 | vy: -1.07696 | vz: 0.18954
>>> sx: 1.01548 | sy: -0.55142 | sz: 0.296952
>>> a: 0.264862
>>> v: 2.59565
>>> s: 1.19308

ax: 0.0617065 | ay: 0.497925 | az: -0.511322
ax: 0.00816345 | ay: 0.537552 | az: -0.473526
ax: 0.0305786 | ay: 0.544281 | az: -0.426636
ax: 0.0504456 | ay: 0.54361 | az: -0.383728
ax: 0.035965 | ay: 0.562897 | az: -0.376343
ax: 0.0167236 | ay: 0.537689 | az: -0.362808
ax: -0.000869751 | ay: 0.558014 | az: -0.36171
ax: 0.0264587 | ay: 0.554428 | az: -0.340744
ax: 0.0643463 | ay: 0.508728 | az: -0.309082
ax: 0.0815887 | ay: 0.47612 | az: -0.260345
ax: 0.107666 | ay: 0.425385 | az: -0.220688
ax: 0.12059 | ay: 0.367889 | az: -0.171677
ax: 0.116989 | ay: 0.283051 | az: -0.122894
ax: 0.156982 | ay: 0.187958 | az: -0.0873718
ax: 0.217529 | ay: 0.103745 | az: -0.0317383
ax: 0.327438 | ay: 0.0391235 | az: -0.0237274
ax: 0.670181 | ay: -0.0461426 | az: -0.0779114
ax: 0.806702 | ay: -0.255219 | az: -0.0505981
ax: 0.411346 | ay: -0.366806 | az: 0.085144
ax: 0.225479 | ay: -0.388672 | az: 0.143997
ax: 0.286087 | ay: -0.450439 | az: 0.238541
ax: 0.395294 | ay: -0.470276 | az: 0.30162
ax: 0.530548 | ay: -0.481995 | az: 0.376114
ax: 0.633133 | ay: -0.595993 | az: 0.404099
ax: 0.473679 | ay: -0.672302 | az: 0.362549
ax: 0.224625 | ay: -0.642319 | az: 0.368805
ax: 0.0749512 | ay: -0.550278 | az: 0.387848
ax: -0.0218506 | ay: -0.484009 | az: 0.381165
ax: -0.0722351 | ay: -0.474854 | az: 0.294296
ax: -0.086792 | ay: -0.475311 | az: 0.285858
ax: -0.116867 | ay: -0.481934 | az: 0.315628
ax: -0.167908 | ay: -0.535461 | az: 0.362488
ax: -0.20726 | ay: -0.593842 | az: 0.384369
ax: -0.232819 | ay: -0.59549 | az: 0.403198
ax: -0.210327 | ay: -0.56369 | az: 0.361603
ax: -0.135147 | ay: -0.50061 | az: 0.340195
ax: -0.0696106 | ay: -0.44249 | az: 0.291901
ax: -0.00634766 | ay: -0.404022 | az: 0.250366
ax: 0.0601807 | ay: -0.369583 | az: 0.20462
ax: 0.145416 | ay: -0.34111 | az: 0.172073
ax: 0.254776 | ay: -0.288513 | az: 0.144348
ax: 0.302261 | ay: -0.178253 | az: 0.105988
ax: 0.32782 | ay: -0.0938416 | az: 0.0230713
ax: 0.527557 | ay: -0.0914001 | az: -0.130753
ax: 0.978683 | ay: -0.0929413 | az: -0.173004
ax: 0.863449 | ay: 0.00134277 | az: -0.137253
ax: 0.434525 | ay: 0.188599 | az: -0.169861
ax: 0.436279 | ay: 0.252121 | az: -0.365494
ax: 0.688019 | ay: 0.316635 | az: -0.49498
ax: 0.851212 | ay: 0.389587 | az: -0.523453
10: [20200927202401.763]
> sum ax: 10.6973 | sum ay: -4.05112 | sum az: 0.402237
>> avg ax: 0.213947 | avg ay: -0.0810223 | avg az: 0.00804474
>>> vx: 2.09668 | vy: -0.794019 | vz: 0.0788383
>>> sx: 0.793833 | sy: 0.184054 | sz: -0.254503
>>> a: 0.228916
>>> v: 2.24338
>>> s: 0.853708

ax: 0.808701 | ay: 0.366425 | az: -0.471725
ax: 0.580963 | ay: 0.347031 | az: -0.405334
ax: 0.389877 | ay: 0.31073 | az: -0.409698
ax: 0.240204 | ay: 0.320236 | az: -0.481018
ax: 0.0945435 | ay: 0.460007 | az: -0.525131
ax: -0.013031 | ay: 0.56781 | az: -0.523376
ax: -0.0468445 | ay: 0.601608 | az: -0.496506
ax: -0.0286102 | ay: 0.595505 | az: -0.454605
ax: 0.00257874 | ay: 0.561935 | az: -0.391083
ax: -0.00450134 | ay: 0.560593 | az: -0.366974
ax: -0.00512695 | ay: 0.537964 | az: -0.368073
ax: 0.0174408 | ay: 0.529236 | az: -0.386124
ax: 0.0638885 | ay: 0.508972 | az: -0.356796
ax: 0.11142 | ay: 0.480942 | az: -0.311691
ax: 0.19014 | ay: 0.411255 | az: -0.285263
ax: 0.234299 | ay: 0.354355 | az: -0.255188
ax: 0.222656 | ay: 0.286469 | az: -0.239334
ax: 0.184311 | ay: 0.219421 | az: -0.205673
ax: 0.183441 | ay: 0.114075 | az: -0.148727
ax: 0.174362 | ay: 0.0329895 | az: -0.0479736
ax: 0.264359 | ay: 0.00849915 | az: -0.022995
ax: 0.650864 | ay: -0.106842 | az: -0.0457764
ax: 0.708099 | ay: -0.346649 | az: -0.00654602
ax: 0.432693 | ay: -0.344437 | az: 0.0620117
ax: 0.463654 | ay: -0.426575 | az: 0.110321
ax: 0.5383 | ay: -0.52739 | az: 0.231277
ax: 0.490051 | ay: -0.540924 | az: 0.348923
ax: 0.544418 | ay: -0.561813 | az: 0.439667
ax: 0.509277 | ay: -0.660004 | az: 0.375473
ax: 0.323639 | ay: -0.663834 | az: 0.317871
ax: 0.182266 | ay: -0.602798 | az: 0.361816
ax: 0.0702362 | ay: -0.589081 | az: 0.373077
ax: -0.0206451 | ay: -0.546127 | az: 0.356796
ax: -0.0546417 | ay: -0.612152 | az: 0.329422
ax: -0.0877228 | ay: -0.586761 | az: 0.304794
ax: -0.118317 | ay: -0.582565 | az: 0.303726
ax: -0.134293 | ay: -0.624908 | az: 0.336853
ax: -0.151917 | ay: -0.628601 | az: 0.348114
ax: -0.160172 | ay: -0.603851 | az: 0.351562
ax: -0.130646 | ay: -0.5392 | az: 0.356476
ax: -0.0946503 | ay: -0.468399 | az: 0.341003
ax: -0.0510101 | ay: -0.428436 | az: 0.334381
ax: -0.0154724 | ay: -0.411255 | az: 0.289368
ax: 0.041275 | ay: -0.330338 | az: 0.227417
ax: 0.106247 | ay: -0.299911 | az: 0.178711
ax: 0.145142 | ay: -0.260132 | az: 0.134491
ax: 0.16597 | ay: -0.169556 | az: 0.0886841
ax: 0.195236 | ay: -0.0962372 | az: 0.031723
ax: 0.364685 | ay: -0.0426636 | az: -0.0579071
ax: 0.848297 | ay: -0.0759277 | az: -0.0847168
11: [20200927202402.766]
> sum ax: 9.42593 | sum ay: -4.50131 | sum az: -0.414276
>> avg ax: 0.188519 | avg ay: -0.0900262 | avg az: -0.00828552
>>> vx: 1.84748 | vy: -0.882257 | vz: -0.0811984
>>> sx: 1.0531 | sy: 0.50275 | sz: -0.762485
>>> a: 0.209076
>>> v: 2.04894
>>> s: 1.39397

ax: 1.06563 | ay: -0.115082 | az: -0.102249
ax: 0.633286 | ay: 0.0653992 | az: -0.109055
ax: 0.480698 | ay: 0.242737 | az: -0.235901
ax: 0.627762 | ay: 0.211288 | az: -0.400513
ax: 0.708908 | ay: 0.34201 | az: -0.457474
ax: 0.806183 | ay: 0.387756 | az: -0.468689
ax: 0.78801 | ay: 0.34549 | az: -0.487228
ax: 0.595276 | ay: 0.317169 | az: -0.479996
ax: 0.432159 | ay: 0.339188 | az: -0.50824
ax: 0.278641 | ay: 0.394913 | az: -0.565216
ax: 0.137589 | ay: 0.49292 | az: -0.566772
ax: 0.0875092 | ay: 0.530594 | az: -0.523514
ax: 0.080246 | ay: 0.570694 | az: -0.48436
ax: 0.0411072 | ay: 0.574631 | az: -0.470352
ax: 0.0197449 | ay: 0.574463 | az: -0.422028
ax: 0.000747681 | ay: 0.599472 | az: -0.398743
ax: -0.0189209 | ay: 0.677124 | az: -0.373886
ax: -0.0395966 | ay: 0.748627 | az: -0.375153
ax: 0.00469971 | ay: 0.676392 | az: -0.342514
ax: 0.0630493 | ay: 0.544952 | az: -0.302399
ax: 0.103363 | ay: 0.457779 | az: -0.252121
ax: 0.122543 | ay: 0.352936 | az: -0.205444
ax: 0.126083 | ay: 0.257843 | az: -0.127975
ax: 0.179001 | ay: 0.193634 | az: -0.0914764
ax: 0.224625 | ay: 0.151093 | az: -0.0533905
ax: 0.494003 | ay: 0.105927 | az: -0.134232
ax: 0.840332 | ay: -0.108902 | az: -0.110199
ax: 0.729248 | ay: -0.324249 | az: -0.00509644
ax: 0.564758 | ay: -0.403519 | az: 0.122177
ax: 0.488892 | ay: -0.529556 | az: 0.221527
ax: 0.379654 | ay: -0.582047 | az: 0.268463
ax: 0.423279 | ay: -0.548508 | az: 0.347916
ax: 0.624283 | ay: -0.64859 | az: 0.387039
ax: 0.595108 | ay: -0.73938 | az: 0.395142
ax: 0.381744 | ay: -0.685242 | az: 0.387878
ax: 0.2005 | ay: -0.575928 | az: 0.390625
ax: 0.0709381 | ay: -0.461197 | az: 0.391342
ax: -0.0327301 | ay: -0.480209 | az: 0.331619
ax: -0.0675812 | ay: -0.455048 | az: 0.317856
ax: -0.120056 | ay: -0.464783 | az: 0.325577
ax: -0.149124 | ay: -0.528488 | az: 0.349533
ax: -0.172684 | ay: -0.585648 | az: 0.425491
ax: -0.189941 | ay: -0.607529 | az: 0.445923
ax: -0.178268 | ay: -0.600601 | az: 0.431412
ax: -0.146561 | ay: -0.573685 | az: 0.371384
ax: -0.0878143 | ay: -0.51622 | az: 0.334641
ax: -0.00527954 | ay: -0.47261 | az: 0.290604
ax: 0.0579376 | ay: -0.419144 | az: 0.242371
ax: 0.121765 | ay: -0.355591 | az: 0.196014
ax: 0.144196 | ay: -0.284042 | az: 0.130005
12: [20200927202403.768]
> sum ax: 12.5149 | sum ay: -1.91077 | sum az: -1.94968
>> avg ax: 0.250299 | avg ay: -0.0382153 | avg az: -0.0389935
>>> vx: 2.45293 | vy: -0.37451 | vz: -0.382136
>>> sx: 1.7279 | sy: 0.849584 | sz: -1.04825
>>> a: 0.256184
>>> v: 2.51061
>>> s: 2.19232

