steps: 0
ax: -0.0445251 | ay: -0.0770264 | az: -0.00608826
ax: -0.0837708 | ay: 0.300476 | az: -0.595871
ax: 0.896759 | ay: -0.0384521 | az: -0.295258
ax: 0.0823212 | ay: -0.181137 | az: -0.150925
ax: 0.398438 | ay: 0.25235 | az: -0.219162
ax: 0.644043 | ay: 0.817581 | az: -0.143341
ax: 0.617462 | ay: 0.689438 | az: -0.134201
ax: 0.639191 | ay: 0.501831 | az: -0.148285
ax: 0.627304 | ay: 0.318054 | az: -0.136963
ax: 0.624283 | ay: 0.197006 | az: -0.101898
ax: 0.529572 | ay: 0.179642 | az: -0.152771
ax: 0.478638 | ay: 0.132965 | az: -0.132446
ax: 0.337189 | ay: 0.0896912 | az: -0.179443
ax: 0.0902405 | ay: 0.0758514 | az: -0.131775
ax: -0.122787 | ay: -0.068161 | az: 0.0091095
ax: -0.363983 | ay: -0.23613 | az: 0.084198
ax: -0.653976 | ay: -0.535339 | az: 0.0278931
ax: -0.819565 | ay: -0.852005 | az: -0.00320435
ax: -0.882141 | ay: -1.00502 | az: 0.0938721
ax: -0.895142 | ay: -1.31375 | az: 0.151337
time: 6
[20210811071841.107]
> sum ax: -4.56146 | sum ay: 2.24236 | sum az: -3.63455
>> avg ax: -0.0912292 | avg ay: 0.0448471 | avg az: -0.072691
>>> vx: -0.447023 | vy: 0.219751 | vz: -0.356186
>>> sx: -0.199877 | sy: 0.164392 | sz: -0.139981
>>> a: 0.124972
>>> v: 0.612363
>>> s: 0.294229

ax: -0.896774 | ay: -1.40509 | az: 0.24469
ax: -0.720108 | ay: -1.3651 | az: 0.528717
ax: -0.712387 | ay: -1.47269 | az: 0.681915
ax: -0.472397 | ay: -1.78401 | az: 0.782959
ax: -0.501205 | ay: -1.5594 | az: 0.401077
ax: -0.297318 | ay: -0.952866 | az: 0.390121
ax: -0.406006 | ay: 1.61742 | az: 0.473099
ax: -0.607803 | ay: -0.917404 | az: 0.476334
ax: -0.414307 | ay: -0.372635 | az: 0.0112457
ax: -0.127258 | ay: -0.223038 | az: -0.0449829
ax: -0.122833 | ay: -0.485962 | az: -0.216064
ax: 0.0530396 | ay: -0.423569 | az: -0.0457916
ax: -0.104507 | ay: -0.304123 | az: 0.0755463
ax: 0.00489807 | ay: 0.000595093 | az: 0.141861
ax: -0.0469055 | ay: 0.0180969 | az: 0.123062
ax: -0.10347 | ay: -0.0107269 | az: 0.0900574
ax: -0.0476837 | ay: -0.0280609 | az: -0.0642853
ax: -0.0102234 | ay: -0.0733185 | az: -0.17868
ax: -0.00454712 | ay: -0.0423737 | az: -0.114853
ax: -0.0402527 | ay: 0.0677032 | az: 0.116577
ax: -0.0471191 | ay: 0.0568848 | az: 0.16124
ax: -0.00256348 | ay: -0.092453 | az: 0.00138855
ax: 0.0304108 | ay: -0.0527649 | az: -0.0452728
ax: 0.00724792 | ay: -0.0412598 | az: 0.00802612
ax: -0.00619507 | ay: 0.0098114 | az: 0.0640106
ax: -0.00874329 | ay: -0.0231781 | az: 0.0488892
ax: -0.0204163 | ay: -0.0346832 | az: -0.0248718
ax: -0.0200348 | ay: -0.0165253 | az: 0.00219727
ax: -0.0280914 | ay: -0.00848389 | az: 0.0116425
ax: -0.0298462 | ay: 0.0198975 | az: 0.0160675
ax: -0.0675507 | ay: 0.0307922 | az: -0.0184784
ax: -0.103394 | ay: 0.0227509 | az: 0.0230103
ax: -0.104691 | ay: 0.0655212 | az: 0.0178528
ax: -0.136658 | ay: 0.0885468 | az: -0.00662231
ax: -0.260468 | ay: 0.146378 | az: 0.0198822
ax: -0.242416 | ay: 0.0768585 | az: 0.0137939
ax: -0.295532 | ay: 0.101074 | az: 0.0422211
ax: -0.309311 | ay: 0.0929413 | az: -0.00538635
ax: -0.416458 | ay: 0.157623 | az: -0.0970306
ax: -0.655869 | ay: 0.205246 | az: -0.163834
ax: -0.851059 | ay: 0.25798 | az: -0.268188
ax: -1.01514 | ay: 0.68158 | az: -0.499756
ax: -0.601227 | ay: 1.00258 | az: -0.331375
ax: -0.715225 | ay: 0.48233 | az: -0.237778
ax: -0.659424 | ay: 0.601013 | az: -0.326324
ax: -0.131134 | ay: 0.296799 | az: -0.462158
ax: 0.633713 | ay: 0.175323 | az: -0.359558
ax: -0.0400391 | ay: -0.136093 | az: -0.109543
ax: 0.305695 | ay: 0.284744 | az: -0.111313
ax: 0.624451 | ay: 0.827164 | az: -0.132324
time: 7
[20210811071842.104]
> sum ax: -10.7451 | sum ay: -4.43816 | sum az: 1.10301
>> avg ax: -0.214903 | avg ay: -0.0887631 | avg az: 0.0220602
>>> vx: -1.05302 | vy: -0.434939 | vz: 0.108095
>>> sx: -0.631138 | sy: -0.809869 | sz: 0.329211
>>> a: 0.233557
>>> v: 1.14443
>>> s: 1.07824

ax: 0.591721 | ay: 0.724243 | az: -0.106842
ax: 0.631058 | ay: 0.557648 | az: -0.0539856
ax: 0.615509 | ay: 0.427597 | az: -0.0267487
ax: 0.575653 | ay: 0.30484 | az: -0.0333099
ax: 0.524185 | ay: 0.321381 | az: -0.0222015
ax: 0.474335 | ay: 0.320648 | az: -0.00263977
ax: 0.345184 | ay: 0.188339 | az: 0.0171051
ax: 0.147003 | ay: 0.110703 | az: -0.0243378
ax: -0.103363 | ay: -0.0135956 | az: 0.0586243
ax: -0.382477 | ay: -0.134094 | az: 0.140717
ax: -0.692108 | ay: -0.514969 | az: 0.122375
ax: -1.01518 | ay: -0.988892 | az: 0.104965
ax: -1.09096 | ay: -1.42305 | az: 0.0856628
ax: -0.985245 | ay: -1.74789 | az: 0.0516052
ax: -0.815247 | ay: -1.81477 | az: 0.0232086
ax: -0.599869 | ay: -1.75262 | az: 0.236496
ax: -0.416016 | ay: -1.69363 | az: 0.516266
ax: -0.651199 | ay: -1.44099 | az: 0.354385
ax: -0.0953522 | ay: -1.54265 | az: 0.566269
ax: -0.299377 | ay: -0.670441 | az: 0.612076
ax: -0.448517 | ay: 1.64043 | az: -0.173584
ax: -0.49588 | ay: -0.89798 | az: 0.59726
ax: -0.442032 | ay: -0.809982 | az: -0.254852
ax: -0.223755 | ay: -0.23674 | az: 0.114441
ax: -0.0402374 | ay: -0.452637 | az: -0.0395966
ax: -0.0162048 | ay: -0.267334 | az: 0.0025177
ax: 0.0197144 | ay: -0.0542145 | az: 0.0576172
ax: -0.0280304 | ay: -0.0644379 | az: 0.0438385
ax: -0.0415344 | ay: -0.0824127 | az: 0.0668488
ax: -0.00953674 | ay: 0.00253296 | az: -0.0412292
ax: -0.0295105 | ay: -0.03862 | az: -0.217728
ax: 0.0121002 | ay: 0.068924 | az: -0.11142
ax: -0.00500488 | ay: 0.0446472 | az: 0.0557861
ax: -0.00714111 | ay: 0.0240784 | az: 0.0733948
ax: 0.0178223 | ay: -0.0233002 | az: -0.0158386
ax: 0.0329437 | ay: -0.0590363 | az: -0.0711212
ax: 0.0104065 | ay: -0.0407562 | az: 0.0320892
ax: -0.0132599 | ay: 0.00584412 | az: 0.0527344
ax: -0.0244141 | ay: 0.0146027 | az: 0.0481262
ax: -0.0132904 | ay: 0.0261993 | az: -0.018219
ax: -0.0017395 | ay: 0.0135345 | az: -0.0349121
ax: -0.0177002 | ay: -0.0484924 | az: 0.0117493
ax: -0.0405273 | ay: -0.0345154 | az: 0.026825
ax: -0.0452728 | ay: 0.00178528 | az: 0.0479736
ax: -0.062561 | ay: 0.0173187 | az: 0.0253754
ax: -0.0800934 | ay: -0.0146179 | az: -0.00294495
ax: -0.0901337 | ay: 0.00912476 | az: 0.00296021
ax: -0.131958 | ay: 0.0503082 | az: 0.0233917
ax: -0.197617 | ay: 0.0686493 | az: 0.0236664
ax: -0.194077 | ay: 0.0950165 | az: -0.0119629
time: 8
[20210811071843.107]
> sum ax: -5.84879 | sum ay: -11.8243 | sum az: 2.93288
>> avg ax: -0.116976 | avg ay: -0.236486 | avg az: 0.0586575
>>> vx: -0.573181 | vy: -1.15878 | vz: 0.287422
>>> sx: -0.258003 | sy: -0.732728 | sz: 0.180712
>>> a: 0.270277
>>> v: 1.32436
>>> s: 0.797566

ax: -0.198013 | ay: 0.0855865 | az: -0.00234985
ax: -0.265274 | ay: 0.0473938 | az: -0.0541382
ax: -0.381699 | ay: 0.0556488 | az: -0.0796204
ax: -0.585876 | ay: 0.20076 | az: -0.146133
ax: -0.785721 | ay: 0.292618 | az: -0.225098
ax: -0.933395 | ay: 0.675232 | az: -0.560577
ax: -0.783035 | ay: 0.88295 | az: -0.101852
ax: -0.687424 | ay: 0.573822 | az: 0.154205
ax: -0.580154 | ay: 0.486542 | az: -0.332642
ax: -0.448914 | ay: 0.282043 | az: -0.227325
ax: 0.170227 | ay: 0.38028 | az: -0.43808
ax: 0.551849 | ay: -0.206757 | az: -0.234238
ax: 0.459808 | ay: -0.214432 | az: -0.311234
ax: 0.450012 | ay: 0.619019 | az: -0.154175
ax: 0.594742 | ay: 0.857971 | az: -0.0258942
ax: 0.608978 | ay: 0.596603 | az: -0.00923157
ax: 0.626038 | ay: 0.369232 | az: -0.0470734
ax: 0.616714 | ay: 0.302292 | az: -0.11618
ax: 0.570328 | ay: 0.284897 | az: -0.127029
ax: 0.523956 | ay: 0.278076 | az: -0.0846405
ax: 0.42128 | ay: 0.224594 | az: -0.0722504
ax: 0.218216 | ay: 0.126694 | az: -0.0842285
ax: -0.012207 | ay: 1.52588e-05 | az: -0.0467377
ax: -0.246094 | ay: -0.175369 | az: 0.0499878
ax: -0.524521 | ay: -0.439133 | az: 0.0584564
