steps: 82
ax: -0.168457 | ay: 0.20491 | az: 0.0194702
ax: 0.826843 | ay: 0.583145 | az: -0.0781708
ax: 0.702133 | ay: 0.356689 | az: -0.058548
ax: 0.632767 | ay: 0.254227 | az: -0.0398712
ax: 0.567123 | ay: 0.153305 | az: -0.0225677
ax: 0.483139 | ay: 0.0792847 | az: 0.00544739
ax: 0.256256 | ay: -0.0615692 | az: -0.0675964
ax: -0.0615692 | ay: -0.339508 | az: 0.0698547
ax: -0.487183 | ay: -0.588455 | az: 0.165436
ax: -1.07492 | ay: -0.949066 | az: 0.157776
ax: -1.11958 | ay: -1.91725 | az: 0.0654755
ax: -1.1557 | ay: -2.46414 | az: 0.0823669
ax: -0.921677 | ay: -2.28534 | az: -0.141708
ax: -0.896347 | ay: -2.49097 | az: 0.306503
ax: -1.16309 | ay: -2.21355 | az: 0.373581
ax: 0.479797 | ay: 0.0898438 | az: -0.462555
ax: -0.500763 | ay: 1.60191 | az: 0.657257
ax: -1.11496 | ay: -0.835251 | az: 0.802414
ax: -0.602188 | ay: -0.327072 | az: -0.130188
ax: -0.149231 | ay: -0.610626 | az: -0.0836639
ax: -0.491318 | ay: -0.862579 | az: -0.100403
ax: 0.120392 | ay: -0.198105 | az: 0.285263
ax: -0.07901 | ay: -0.394516 | az: -0.157364
ax: 0.00775146 | ay: 0.137207 | az: 0.00239563
ax: -0.098999 | ay: 0.0518036 | az: -0.0273285
ax: -0.0177307 | ay: 0.132248 | az: 0.145126
ax: -0.0217743 | ay: -0.0276642 | az: -0.123657
ax: 0.0310974 | ay: 0.0478668 | az: -0.144073
ax: 0.0142517 | ay: 0.117294 | az: -0.0193787
ax: 0.0218811 | ay: 0.179001 | az: 0.0642853
ax: -0.0325928 | ay: 0.0068512 | az: 0.098999
ax: -0.0445709 | ay: -0.0173645 | az: 0.0488739
ax: -0.0418396 | ay: 0.049408 | az: 0.0621185
ax: -0.078476 | ay: -0.0241547 | az: 0.0842285
ax: -0.0603027 | ay: -0.00265503 | az: 0.103973
ax: -0.0543518 | ay: 0.0875092 | az: 0.0406189
ax: -0.158524 | ay: 0.164581 | az: 0.014328
ax: -0.133957 | ay: 0.0920258 | az: -0.0019989
ax: -0.167374 | ay: 0.145508 | az: 0.00280762
ax: -0.255478 | ay: 0.217621 | az: -0.0429535
ax: -0.348541 | ay: 0.255859 | az: 0.00495911
ax: -0.455399 | ay: 0.322266 | az: 0.182999
ax: -0.506577 | ay: 0.37886 | az: 0.106491
ax: -0.783234 | ay: 0.385803 | az: -0.157364
ax: -1.07939 | ay: 0.648407 | az: -0.519424
ax: -1.09482 | ay: 2.05083 | az: -0.870911
ax: -1.09816 | ay: 1.00844 | az: 0.17247
ax: -0.945068 | ay: 0.727921 | az: -0.626846
ax: -0.890747 | ay: 0.894669 | az: -0.818085
ax: 0.553909 | ay: 0.795547 | az: -0.469376
ax: 0.13855 | ay: -0.666672 | az: -0.345657
time: 5
[20210805061625.240]
> sum ax: -13.3495 | sum ay: -5.26057 | sum az: -1.40364
>> avg ax: -0.266991 | avg ay: -0.105211 | avg az: -0.0280728
>>> vx: -1.30826 | vy: -0.515536 | vz: -0.137557
>>> sx: -0.480749 | sy: -0.848621 | sz: 0.09893
>>> a: 0.288343
>>> v: 1.41288
>>> s: 0.980338

steps: 86
ax: 0.488953 | ay: -0.414963 | az: -0.316055
ax: 0.676804 | ay: 0.490906 | az: 0.0948181
ax: 0.883392 | ay: 0.825714 | az: -0.0249481
ax: 0.825134 | ay: 0.828949 | az: 0.0498962
ax: 0.87645 | ay: 0.757324 | az: -0.0115204
ax: 0.813477 | ay: 0.40863 | az: -0.0386963
ax: 0.715042 | ay: 0.256668 | az: -0.0210571
ax: 0.654922 | ay: 0.153366 | az: 0.00308228
ax: 0.598526 | ay: 0.0538788 | az: 0.00914001
ax: 0.496231 | ay: 0.0604858 | az: 0.0459137
ax: 0.239655 | ay: -0.0262756 | az: 0.0145874
ax: -0.144531 | ay: -0.3414 | az: 0.0225525
ax: -0.666397 | ay: -0.615158 | az: 0.083847
ax: -1.11488 | ay: -1.0177 | az: 0.0516205
ax: -1.17084 | ay: -1.94281 | az: 0.109924
ax: -1.21552 | ay: -2.46538 | az: -0.00460815
ax: -1.13385 | ay: -2.57716 | az: -0.301437
ax: -0.95755 | ay: -2.56651 | az: 0.518234
ax: -0.791718 | ay: -1.41943 | az: 0.561554
ax: -0.537384 | ay: 1.51596 | az: -0.232361
ax: -0.406418 | ay: 0.378815 | az: 0.914001
ax: -0.817215 | ay: -0.941452 | az: -0.0258026
ax: -0.187393 | ay: -0.230301 | az: 0.0473022
ax: -0.000396729 | ay: -0.962296 | az: -0.516205
ax: -0.422806 | ay: -0.886154 | az: 0.0762634
ax: -0.127197 | ay: -0.419418 | az: 0.114853
ax: -0.086853 | ay: -0.216125 | az: -0.0176086
ax: -0.0106964 | ay: 0.0536957 | az: 0.195496
ax: -0.148865 | ay: 0.132828 | az: 0.0419312
ax: 0.0249481 | ay: -0.0240936 | az: 0.000259399
ax: 0.00941467 | ay: -0.0493774 | az: -0.17601
ax: 0.0336914 | ay: -0.00706482 | az: -0.139542
ax: 0.0270386 | ay: 0.119522 | az: 0.0166473
ax: -0.00294495 | ay: 0.130203 | az: 0.105759
ax: -0.00512695 | ay: 0.00704956 | az: 0.100189
ax: -0.0179138 | ay: -0.0679474 | az: -0.0249634
ax: -0.0142365 | ay: -0.0865479 | az: 0.00523376
ax: -0.0260315 | ay: -0.0164185 | az: 0.0506897
ax: -0.0455475 | ay: 0.0131683 | az: 0.0444031
ax: -0.0566711 | ay: 0.0331726 | az: 0.0551758
ax: -0.108292 | ay: 0.0650177 | az: -0.0559998
ax: -0.158371 | ay: 0.00765991 | az: -0.0445099
ax: -0.193024 | ay: 0.0937195 | az: 0.033493
ax: -0.268539 | ay: 0.165939 | az: 0.0306091
ax: -0.372879 | ay: 0.199356 | az: -0.0122223
ax: -0.450043 | ay: 0.246735 | az: 0.160904
ax: -0.517105 | ay: 0.344894 | az: 0.0834808
ax: -0.774673 | ay: 0.362671 | az: -0.24675
ax: -1.06584 | ay: 0.51062 | az: -0.445801
ax: -1.08115 | ay: 1.70491 | az: -0.854828
time: 6
[20210805061626.239]
> sum ax: -7.73521 | sum ay: -7.37213 | sum az: 0.130936
>> avg ax: -0.154704 | avg ay: -0.147443 | avg az: 0.00261871
>>> vx: -0.758051 | vy: -0.722469 | vz: 0.0128317
>>> sx: -0.0350024 | sy: -0.620056 | sz: 0.0748875
>>> a: 0.213728
>>> v: 1.04727
>>> s: 0.625542

steps: 87
ax: -1.08377 | ay: 1.03284 | az: 0.0905151
ax: -0.932709 | ay: 0.951035 | az: -0.644623
ax: -0.802963 | ay: 0.650284 | az: -0.678528
ax: 0.365768 | ay: 0.814651 | az: -0.432846
ax: 0.225296 | ay: -0.650589 | az: -0.491592
ax: 0.288284 | ay: -0.254303 | az: -0.165878
ax: 0.684433 | ay: 0.57193 | az: 0.0351105
ax: 0.808792 | ay: 0.884979 | az: 0.00447083
ax: 0.808472 | ay: 0.781769 | az: 0.00534058
ax: 0.869812 | ay: 0.634399 | az: -0.0136719
ax: 0.824417 | ay: 0.354568 | az: -0.055481
ax: 0.73851 | ay: 0.213791 | az: -0.0309601
ax: 0.709335 | ay: 0.138977 | az: -0.0373688
ax: 0.640747 | ay: 0.0652618 | az: -0.0150452
ax: 0.49939 | ay: 0.0246735 | az: 0.0162964
ax: 0.249619 | ay: -0.0738831 | az: 0.0216675
ax: -0.109283 | ay: -0.353882 | az: -0.0032196
ax: -0.625961 | ay: -0.620193 | az: 0.142151
ax: -1.12674 | ay: -0.992371 | az: 0.118317
ax: -1.1861 | ay: -1.84729 | az: 0.133591
ax: -1.23463 | ay: -2.32417 | az: 0.120438
ax: -1.24216 | ay: -2.57251 | az: -0.0945435
ax: -0.948502 | ay: -2.56207 | az: 1.07649
ax: -0.777374 | ay: -1.73502 | az: 0.818314
ax: -0.79808 | ay: 1.50543 | az: 0.0389404
ax: -0.975891 | ay: -0.842987 | az: 0.998154
ax: -0.87735 | ay: -0.839111 | az: -0.0763855
ax: -0.0516205 | ay: -0.0627136 | az: 0.194702
ax: -0.171738 | ay: -1.13861 | az: -0.702103
ax: -0.0508575 | ay: -0.571701 | az: 0.305908
ax: -0.19075 | ay: -0.468307 | az: 0.0205688
ax: -0.077652 | ay: -0.117386 | az: 0.0658875
ax: -0.00149536 | ay: -0.0311584 | az: 0.180923
ax: -0.0508423 | ay: 0.0769043 | az: 0.0333405
ax: -0.0244293 | ay: -0.0634155 | az: 0.0227661
ax: -0.0114899 | ay: -0.0803833 | az: -0.0252228
ax: 0.0408478 | ay: -0.111847 | az: -0.117157
ax: 0.0105438 | ay: 0.054657 | az: 0.0167236
ax: -0.0185699 | ay: 0.0989075 | az: 0.135925
ax: -0.0347748 | ay: 0.0278625 | az: 0.11525
ax: -0.00944519 | ay: -0.00645447 | az: 0.00177002
ax: -0.0348511 | ay: -0.056488 | az: -0.00527954
ax: -0.0408173 | ay: 0.00990295 | az: 0.0649719
ax: -0.0491638 | ay: -0.0380707 | az: 0.0627136
ax: -0.0861053 | ay: 0.0228271 | az: 0.0282288
ax: -0.147308 | ay: 0.0406799 | az: 0.00950623
ax: -0.149231 | ay: 0.0239868 | az: 0.0262299
ax: -0.249207 | ay: 0.218704 | az: 0.123978
ax: -0.305969 | ay: 0.128357 | az: 0.0482025
ax: -0.436234 | ay: 0.188431 | az: 0.15155
time: 7
[20210805061627.236]
> sum ax: -7.1498 | sum ay: -8.89911 | sum az: 1.63904
>> avg ax: -0.142996 | avg ay: -0.177982 | avg az: 0.0327808
>>> vx: -0.70068 | vy: -0.872113 | vz: 0.160626
>>> sx: -0.24627 | sy: -0.313012 | sz: -0.0366211
>>> a: 0.230651
>>> v: 1.13019
>>> s: 0.399958

steps: 88
ax: -0.534363 | ay: 0.284286 | az: 0.185318
ax: -0.583435 | ay: 0.362122 | az: -0.0456238
ax: -0.971252 | ay: 0.303375 | az: -0.415009
ax: -1.07256 | ay: 0.815567 | az: -1.0313
ax: -1.09003 | ay: 1.72743 | az: -0.879303
ax: -1.0985 | ay: 0.72438 | az: -0.279984
ax: -0.872696 | ay: 0.951843 | az: -0.580765
ax: -0.147537 | ay: 0.73584 | az: -0.668121
ax: 0.860413 | ay: -0.26683 | az: -0.111237
ax: 0.0630951 | ay: -0.659103 | az: 0.100937
ax: 0.317551 | ay: 0.257645 | az: 0.443909
ax: 0.892914 | ay: 0.866455 | az: -0.0945892
ax: 0.834763 | ay: 1.01913 | az: -0.103149
ax: 0.795654 | ay: 0.772324 | az: 0.0547485
ax: 0.757401 | ay: 0.371582 | az: 0.0227661
ax: 0.754471 | ay: 0.148773 | az: 0.00845337
ax: 0.710327 | ay: 0.224197 | az: 0.0114288
ax: 0.630249 | ay: 0.18631 | az: 0.11171
ax: 0.533615 | ay: 0.145981 | az: 0.149445
ax: 0.374557 | ay: 0.167435 | az: 0.17128
ax: 0.0114594 | ay: -0.113525 | az: 0.0679321
ax: -0.395706 | ay: -0.349625 | az: 0.240738
ax: -0.998016 | ay: -0.79364 | az: 0.198471
ax: -1.15074 | ay: -1.40919 | az: 0.181976
ax: -1.20326 | ay: -2.01465 | az: 0.211044
ax: -1.24266 | ay: -2.44341 | az: -0.312668
ax: -1.16658 | ay: -2.59851 | az: 0.458633
ax: -0.887772 | ay: -2.30653 | az: 0.340317
ax: 0.18631 | ay: -0.105484 | az: -0.756256
ax: -0.502319 | ay: 1.50636 | az: 1.06526
ax: -0.972519 | ay: -0.593613 | az: 0.678406
ax: -0.672333 | ay: -0.126892 | az: 0.0866699
ax: -0.0637054 | ay: -0.296112 | az: 0.163971
ax: -0.150589 | ay: -0.933853 | az: -0.515366
ax: 0.00289917 | ay: -0.607162 | az: 0.0500336
ax: -0.171646 | ay: -0.43898 | az: -0.115601
ax: -0.0233002 | ay: 0.0272675 | az: -0.0153503
ax: -0.0483398 | ay: -0.0735779 | az: 0.176743
ax: -0.119446 | ay: 0.0336151 | az: 0.022583
ax: 0.00614929 | ay: 0.0213165 | az: 0.0470276
ax: 0.00164795 | ay: -0.110519 | az: -0.222
ax: 0.0771484 | ay: 0.0306244 | az: -0.119919
ax: 0.0276489 | ay: 0.0267181 | az: 0.0932465
ax: -0.0159454 | ay: 0.0250092 | az: 0.160797
ax: -0.0342712 | ay: -0.0496521 | az: 0.0840302
ax: -0.0316315 | ay: -0.0964508 | az: -0.00764465
ax: -0.0456238 | ay: -0.0787811 | az: 0.044281
ax: -0.032608 | ay: -0.0787964 | az: 0.0557251
ax: -0.0562134 | ay: 0.033783 | az: 0.086319
ax: -0.107285 | ay: 0.00334167 | az: 0.0550232
time: 8
[20210805061628.245]
> sum ax: -8.6246 | sum ay: -4.77217 | sum az: -0.444656
>> avg ax: -0.172492 | avg ay: -0.0954434 | avg az: -0.00889313
>>> vx: -0.845211 | vy: -0.467673 | vz: -0.0435763
>>> sx: -0.490238 | sy: 0.115662 | sz: -0.174613
>>> a: 0.197337
>>> v: 0.966953
>>> s: 0.533104

steps: 89
ax: -0.135376 | ay: 0.00611877 | az: -0.0147858
ax: -0.223587 | ay: 0.115631 | az: 0.0163116
ax: -0.250961 | ay: 0.153809 | az: 0.00772095
ax: -0.341293 | ay: 0.178802 | az: -0.0359192
ax: -0.429153 | ay: 0.195175 | az: 0.150452
ax: -0.424683 | ay: 0.295822 | az: 0.154419
ax: -0.641602 | ay: 0.303589 | az: -0.0748749
ax: -1.06195 | ay: 0.351227 | az: -0.320786
ax: -1.07596 | ay: 1.59917 | az: -1.00587
ax: -1.09074 | ay: 1.6729 | az: -0.12825
ax: -0.952515 | ay: 0.815887 | az: -0.390533
ax: -1.02988 | ay: 0.692276 | az: -0.782166
ax: -0.0985413 | ay: 0.836517 | az: -0.554062
ax: 0.572968 | ay: -0.553177 | az: -0.283081
ax: 0.240891 | ay: -0.632431 | az: -0.473236
ax: 0.390762 | ay: 0.269989 | az: 0.0679169
ax: 0.888229 | ay: 0.743942 | az: -0.0923615
ax: 0.794983 | ay: 0.859467 | az: -0.00617981
ax: 0.858002 | ay: 0.786133 | az: -0.0715637
ax: 0.88945 | ay: 0.571487 | az: -0.0687256
ax: 0.753555 | ay: 0.298386 | az: -0.0455017
ax: 0.711304 | ay: 0.184921 | az: -0.047821
ax: 0.663147 | ay: 0.102234 | az: -0.0657196
ax: 0.573807 | ay: 0.0807343 | az: -0.0356903
ax: 0.369904 | ay: 0.0989838 | az: -0.0128937
ax: -0.00222778 | ay: -0.0641022 | az: 0.0220795
ax: -0.50351 | ay: -0.434708 | az: 0.083725
ax: -1.08905 | ay: -0.75798 | az: 0.160294
