steps: 0
ax: -0.352493 | ay: -0.18811 | az: -0.00517273
ax: -0.87915 | ay: 0.832718 | az: 0.149704
ax: -0.645996 | ay: 0.625504 | az: -0.0681305
ax: -0.475662 | ay: 0.483414 | az: -0.263123
ax: -0.163437 | ay: 0.415543 | az: -0.630539
ax: 0.501282 | ay: 0.307037 | az: -0.48764
ax: 0.32431 | ay: -0.155502 | az: -0.248306
ax: 0.390091 | ay: 0.213318 | az: -0.227814
ax: 0.634995 | ay: 0.6819 | az: -0.136353
ax: 0.56279 | ay: 0.793884 | az: -0.0765381
ax: 0.63707 | ay: 0.515961 | az: -0.100143
ax: 0.623947 | ay: 0.334198 | az: -0.132568
ax: 0.610092 | ay: 0.311523 | az: -0.128723
ax: 0.530121 | ay: 0.317673 | az: -0.154907
ax: 0.378769 | ay: 0.315979 | az: -0.0338287
ax: 0.188538 | ay: 0.199677 | az: 0.0120239
ax: -0.0331879 | ay: -0.0453949 | az: -0.0220642
ax: -0.283661 | ay: -0.209976 | az: 0.0549164
ax: -0.471939 | ay: -0.26178 | az: 0.132294
ax: -0.661011 | ay: -0.456497 | az: 0.0948486
ax: -0.801666 | ay: -0.734192 | az: 0.00952148
ax: -0.762909 | ay: -0.722855 | az: 0.159119
ax: -0.794235 | ay: -1.18661 | az: 0.184631
ax: -0.732071 | ay: -1.45485 | az: 0.322433
ax: -0.519577 | ay: -1.48042 | az: 0.0674133
ax: -0.416061 | ay: -1.71986 | az: 0.247025
ax: -0.381897 | ay: -1.6824 | az: 0.374863
ax: -0.372437 | ay: -1.563 | az: 0.53418
ax: -0.640366 | ay: -0.681854 | az: 0.749023
ax: -0.284897 | ay: 1.68381 | az: -0.0244598
ax: -0.857071 | ay: -1.15834 | az: 0.575104
ax: -0.24939 | ay: -0.371719 | az: -0.151901
ax: -0.109543 | ay: -0.363235 | az: 0.0733643
ax: -0.0884705 | ay: -0.246735 | az: -0.0423431
ax: -0.0380402 | ay: -0.117584 | az: -0.0404205
time: 4
[20210810071749.297]
> sum ax: -10.1018 | sum ay: -2.75578 | sum az: -0.495911
>> avg ax: -0.202036 | avg ay: -0.0551157 | avg az: -0.00991821
>>> vx: -0.989978 | vy: -0.270067 | vz: -0.0485992
>>> sx: -0.422083 | sy: 0.366368 | sz: -0.174346
>>> a: 0.209654
>>> v: 1.0273
>>> s: 0.585471

ax: 0.0701141 | ay: -0.0735931 | az: -0.0528107
ax: -0.0165558 | ay: -0.0254364 | az: 0.0126343
ax: -0.0415955 | ay: -0.000320435 | az: 0.0909729
ax: 0.00369263 | ay: 0.0493011 | az: -0.033783
ax: 0.00744629 | ay: 0.0246124 | az: -0.143417
ax: 0.00639343 | ay: 0.0411682 | az: -0.140884
ax: -0.00679016 | ay: 0.071579 | az: 0.024231
ax: -0.0166779 | ay: 0.0744629 | az: 0.0728607
ax: -0.0128479 | ay: 0.0201263 | az: 0.00617981
ax: 0.00828552 | ay: 0.0160522 | az: -0.0673218
ax: -0.0140076 | ay: 0.0164642 | az: -0.0114746
ax: -0.00878906 | ay: 0.0186768 | az: 0.0131683
ax: -0.00592041 | ay: 0.0347443 | az: 0.0286255
ax: -0.0227661 | ay: 0.0314331 | az: 0.0139008
ax: -0.0270691 | ay: 0.0540619 | az: -0.00254822
ax: -0.0327454 | ay: 0.0232239 | az: 0.00445557
ax: -0.0306091 | ay: 0.0241241 | az: -0.0110321
ax: -0.0340729 | ay: 0.0432892 | az: -0.0146027
ax: -0.0662842 | ay: 0.073349 | az: -0.00886536
ax: -0.0962982 | ay: 0.114822 | az: 0.0438232
ax: -0.145645 | ay: 0.117691 | az: 0.0364685
ax: -0.233459 | ay: 0.11087 | az: 0.0714264
ax: -0.198746 | ay: 0.0585632 | az: 0.0520935
ax: -0.185394 | ay: 0.0904846 | az: -0.0295868
ax: -0.246033 | ay: 0.0490112 | az: -0.106934
ax: -0.392853 | ay: 0.0635681 | az: -0.19632
ax: -0.785294 | ay: 0.0991669 | az: -0.286911
ax: -0.984421 | ay: 0.573486 | az: -0.49118
ax: -0.916565 | ay: 1.34314 | az: -0.481506
ax: -0.937332 | ay: 0.869034 | az: 0.0145721
ax: -0.714828 | ay: 0.640121 | az: -0.0313568
ax: -0.402664 | ay: 0.563919 | az: -0.237701
ax: -0.197235 | ay: 0.139343 | az: -0.550827
ax: 0.38504 | ay: 0.255676 | az: -0.488007
ax: 0.353622 | ay: -0.15744 | az: -0.240219
ax: 0.333694 | ay: 0.235519 | az: -0.206924
ax: 0.649521 | ay: 0.609268 | az: -0.10643
ax: 0.574051 | ay: 0.787399 | az: -0.0580444
ax: 0.648422 | ay: 0.542892 | az: -0.115707
ax: 0.639771 | ay: 0.420731 | az: -0.113327
ax: 0.600723 | ay: 0.357025 | az: -0.101028
ax: 0.553741 | ay: 0.312393 | az: -0.049408
ax: 0.522934 | ay: 0.271362 | az: -0.0698395
ax: 0.391495 | ay: 0.300446 | az: -0.0905914
ax: 0.142365 | ay: 0.182404 | az: -0.0960846
ax: -0.117661 | ay: 0.0659027 | az: 0.033905
ax: -0.442612 | ay: -0.113144 | az: 0.00248718
ax: -0.694611 | ay: -0.390701 | az: -0.0714111
ax: -0.896973 | ay: -0.809677 | az: -0.142136
ax: -0.951782 | ay: -1.0802 | az: -0.0794373
time: 5
[20210810071750.292]
> sum ax: -3.98582 | sum ay: 7.1404 | sum az: -4.40585
>> avg ax: -0.0797165 | avg ay: 0.142808 | avg az: -0.0881171
>>> vx: -0.390611 | vy: 0.699759 | vz: -0.431774
>>> sx: -0.187523 | sy: 0.331457 | sz: -0.156172
>>> a: 0.185778
>>> v: 0.910312
>>> s: 0.411605

ax: -0.842621 | ay: -1.24698 | az: 0.0481873
ax: -0.885803 | ay: -1.43379 | az: 0.13353
ax: -0.713821 | ay: -1.47504 | az: 0.353043
ax: -0.622528 | ay: -1.40244 | az: 0.517502
ax: -0.441589 | ay: -1.56862 | az: 0.742477
ax: -0.457214 | ay: -1.75557 | az: 0.696198
ax: -0.384064 | ay: -1.21249 | az: 0.445816
ax: -0.18895 | ay: 1.68889 | az: -0.220169
ax: -0.666367 | ay: -0.483002 | az: 0.749466
ax: -0.528519 | ay: -0.339249 | az: -0.280365
ax: -0.20314 | ay: -0.0725098 | az: 0.234024
ax: -0.144226 | ay: -0.629059 | az: -0.154617
ax: -0.0306091 | ay: -0.296967 | az: 0.00831604
ax: 0.00253296 | ay: -0.0896454 | az: 0.0826569
ax: 0.00874329 | ay: -0.0539856 | az: -0.0138397
ax: -0.0601959 | ay: -0.00970459 | az: 0.0959473
ax: -0.0573578 | ay: 0.0132446 | az: 0.0442963
ax: -0.0330658 | ay: 0.082077 | az: 0.027298
ax: 0.00926208 | ay: 0.0964508 | az: -0.0607605
ax: 0.00854492 | ay: 0.0212555 | az: -0.102448
ax: 0.00602722 | ay: 0.037262 | az: -0.0437775
ax: -0.00186157 | ay: 0.104263 | az: 0.0597687
ax: -0.0258484 | ay: 0.0314484 | az: 0.049408
ax: -0.0142212 | ay: 0.068985 | az: 0.037262
ax: 0.000595093 | ay: 0.0548096 | az: -0.0138855
ax: -0.0297699 | ay: 0.0433655 | az: -0.0277557
ax: -0.0104218 | ay: 0.110657 | az: 0.0543518
ax: -0.0420532 | ay: 0.0720825 | az: 0.0256958
ax: -0.043808 | ay: 0.0991058 | az: -0.00233459
ax: -0.0219421 | ay: 0.049118 | az: -0.0214844
ax: -0.0299377 | ay: 0.0201569 | az: -0.013916
ax: -0.0593719 | ay: 0.0631409 | az: -0.00505066
ax: -0.0951233 | ay: 0.0903168 | az: -0.00564575
ax: -0.124176 | ay: 0.12149 | az: -0.0122528
ax: -0.139038 | ay: 0.140991 | az: 0.0068512
ax: -0.207397 | ay: 0.117004 | az: 0.0199738
ax: -0.233551 | ay: 0.107498 | az: 0.0116577
ax: -0.310745 | ay: 0.0966187 | az: -0.0229797
ax: -0.4095 | ay: 0.0889587 | az: -0.169617
ax: -0.591904 | ay: 0.0936279 | az: -0.111252
ax: -0.947998 | ay: 0.245209 | az: -0.260651
ax: -1.07957 | ay: 0.792816 | az: -0.479019
ax: -0.781387 | ay: 1.46544 | az: -0.367172
ax: -0.866653 | ay: 0.869385 | az: 0.0657959
ax: -0.536575 | ay: 0.731049 | az: -0.354294
ax: -0.278214 | ay: 0.164932 | az: -0.468735
ax: 0.000305176 | ay: 0.140747 | az: -0.576996
ax: 0.503922 | ay: -0.231339 | az: -0.390457
ax: 0.2276 | ay: 0.282928 | az: -0.237991
ax: 0.648102 | ay: 0.610733 | az: -0.205322
time: 6
[20210810071751.296]
> sum ax: -11.7255 | sum ay: -3.48433 | sum az: -0.113266
>> avg ax: -0.23451 | avg ay: -0.0696866 | avg az: -0.00226532
>>> vx: -1.1491 | vy: -0.341465 | vz: -0.0111001
>>> sx: -0.688347 | sy: -0.799836 | sz: 0.262914
>>> a: 0.244656
>>> v: 1.19881
>>> s: 1.08751

ax: 0.584152 | ay: 0.857681 | az: -0.118393
ax: 0.69693 | ay: 0.633133 | az: -0.155685
ax: 0.667572 | ay: 0.495712 | az: -0.130951
ax: 0.633911 | ay: 0.361328 | az: -0.0956573
ax: 0.591019 | ay: 0.288193 | az: -0.0722656
ax: 0.526733 | ay: 0.303741 | az: -0.0515594
ax: 0.451431 | ay: 0.283218 | az: -0.0789642
ax: 0.267715 | ay: 0.204956 | az: -0.145401
ax: -0.0146637 | ay: 0.10144 | az: -0.161423
ax: -0.30809 | ay: -0.0528564 | az: 0.00924683
ax: -0.655106 | ay: -0.307632 | az: -0.0122223
ax: -0.957626 | ay: -0.680038 | az: -0.112305
ax: -1.0972 | ay: -1.21606 | az: -0.132782
ax: -1.13861 | ay: -1.51306 | az: 0.0185394
ax: -0.946701 | ay: -1.38042 | az: 0.17543
ax: -0.956085 | ay: -1.49954 | az: 0.468094
ax: -0.746094 | ay: -1.50024 | az: 1.06198
ax: -0.557053 | ay: -1.76111 | az: 1.08676
ax: -0.683136 | ay: -1.32706 | az: 0.62442
ax: -0.259155 | ay: -1.34602 | az: 0.337341
ax: -0.131363 | ay: 1.0743 | az: 0.0541534
ax: -0.377289 | ay: 0.647934 | az: 0.369308
ax: -0.738297 | ay: -0.873962 | az: 0.387177
ax: -0.551117 | ay: -0.0938721 | az: 0.0348969
ax: -0.0576477 | ay: -0.301193 | az: -0.0798035
ax: -0.0835571 | ay: -0.501724 | az: -0.189911
ax: -0.14032 | ay: -0.368179 | az: -0.0453339
ax: -0.019455 | ay: -0.165573 | az: 0.0222015
ax: -0.0254669 | ay: -0.113144 | az: 0.0495453
ax: -0.103668 | ay: -0.161331 | az: 0.157135
ax: -0.105209 | ay: -0.0550232 | az: 0.128662
ax: -0.0455475 | ay: -0.00411987 | az: 0.0129395
ax: 0.00680542 | ay: -0.0408936 | az: -0.061264
ax: -0.00248718 | ay: -0.0486755 | az: -0.0755463
ax: -0.0152588 | ay: -0.0195312 | az: 0.0052948
ax: -0.0062561 | ay: 0.0424957 | az: 0.0548553
ax: -0.00888062 | ay: -0.0146942 | az: 0.0483551
ax: -0.00601196 | ay: -0.0510864 | az: 0.0330811
ax: 0.00561523 | ay: -0.0109711 | az: -0.0152588
ax: 0.0174255 | ay: 0.0248566 | az: -0.00469971
ax: -0.0134888 | ay: 0.0474854 | az: 0.0174408
ax: -0.0486755 | ay: -0.00511169 | az: 0.082428
ax: -0.0187073 | ay: 0.0287933 | az: 0.0683746
ax: -0.0266724 | ay: 0.0177612 | az: 0.022522
ax: -0.0558167 | ay: -0.0422974 | az: 0.00369263
ax: -0.0749817 | ay: -0.00416565 | az: 0.00637817
ax: -0.10788 | ay: 0.0449677 | az: -0.0037384
ax: -0.137955 | ay: 0.0459442 | az: 0.0323334
ax: -0.164673 | ay: 0.0407104 | az: 0.0256805
ax: -0.184586 | ay: 0.0454559 | az: 0.0276337
time: 7
[20210810071752.297]
> sum ax: -7.12148 | sum ay: -9.86949 | sum az: 3.68274
>> avg ax: -0.14243 | avg ay: -0.19739 | avg az: 0.0736548
>>> vx: -0.697905 | vy: -0.96721 | vz: 0.360909
>>> sx: -0.315707 | sy: -0.565683 | sz: 0.18607
>>> a: 0.254311
>>> v: 1.24612
>>> s: 0.67401

ax: -0.228088 | ay: 0.0356903 | az: 0.0136871
ax: -0.304581 | ay: 0.0839844 | az: -0.0229187
ax: -0.396011 | ay: 0.0740356 | az: -0.107178
ax: -0.516602 | ay: 0.0779266 | az: -0.119431
ax: -0.904831 | ay: 0.283798 | az: -0.25386
ax: -1.06535 | ay: 0.6828 | az: -0.327072
ax: -0.855835 | ay: 1.46324 | az: -0.336288
ax: -0.924149 | ay: 0.891571 | az: 0.104004
ax: -0.62648 | ay: 0.888168 | az: -0.379562
ax: -0.320557 | ay: 0.130386 | az: -0.46907
ax: -0.0404053 | ay: 0.196991 | az: -0.56665
ax: 0.556061 | ay: -0.40773 | az: -0.376358
ax: 0.202469 | ay: 0.190216 | az: -0.220581
ax: 0.727631 | ay: 0.570969 | az: -0.179504
ax: 0.658478 | ay: 0.817505 | az: -0.127991
ax: 0.735748 | ay: 0.55986 | az: -0.181564
ax: 0.716705 | ay: 0.435745 | az: -0.14563
ax: 0.656921 | ay: 0.325043 | az: -0.110413
ax: 0.613129 | ay: 0.279388 | az: -0.0452118
ax: 0.559677 | ay: 0.26947 | az: -0.050705
ax: 0.494156 | ay: 0.217773 | az: -0.0852509
ax: 0.277313 | ay: 0.209732 | az: -0.0666351
ax: -0.0790863 | ay: 0.0662384 | az: -0.0263214
ax: -0.332428 | ay: -0.111084 | az: 0.0776825
ax: -0.599304 | ay: -0.312561 | az: 0.00813293
ax: -1.00069 | ay: -0.794693 | az: -0.17952
ax: -1.10945 | ay: -1.26045 | az: -0.237976
ax: -1.1512 | ay: -1.66031 | az: -0.241882
ax: -1.03073 | ay: -1.86517 | az: -0.139938
ax: -0.973053 | ay: -1.90614 | az: 0.269684
ax: -0.71637 | ay: -1.7718 | az: 0.832138
ax: -0.478317 | ay: -1.7451 | az: 0.770813
ax: -0.559738 | ay: -1.29276 | az: 0.70163
ax: -0.275818 | ay: -0.538147 | az: 0.431854
ax: -0.210876 | ay: 1.5815 | az: 0.768677
ax: -0.481583 | ay: 0.0109406 | az: 0.217728
ax: -0.713104 | ay: -0.833298 | az: 0.264786
ax: -0.288773 | ay: -0.224121 | az: -0.0914612
ax: -0.0374756 | ay: -0.49762 | az: -0.374557
ax: -0.366364 | ay: -0.709732 | az: -0.115387
ax: -0.128677 | ay: -0.273209 | az: 0.0762939
ax: -0.02211 | ay: -0.00430298 | az: 0.123306
ax: -0.0294647 | ay: -0.0696564 | az: 0.136536
ax: -0.0913391 | ay: -0.0487366 | az: 0.165421
ax: -0.0516205 | ay: -0.0717316 | az: 0.0267944
ax: 0.0237885 | ay: -0.0185852 | az: -0.0930023
ax: 0.0299988 | ay: -0.0813446 | az: -0.173904
ax: 0.0116272 | ay: -0.0448608 | az: -0.0704651
ax: -0.0123749 | ay: 0.180847 | az: 0.118347
ax: -0.0569153 | ay: 0.0200958 | az: 0.141876
time: 8
[20210810071753.290]
> sum ax: -10.716 | sum ay: -5.99924 | sum az: -0.666901
>> avg ax: -0.214321 | avg ay: -0.119985 | avg az: -0.013338
>>> vx: -1.05017 | vy: -0.587925 | vz: -0.0653563
>>> sx: -0.555624 | sy: 0.0789159 | sz: -0.210234
>>> a: 0.245983
>>> v: 1.20532
>>> s: 0.599286

ax: -0.0250702 | ay: -0.082901 | az: 0.0326996
ax: -0.0249329 | ay: -0.0481415 | az: -0.0138855
ax: -0.0166779 | ay: 0.00691223 | az: 0.0323334
ax: -0.0449371 | ay: 0.004776 | az: 0.0897675
ax: -0.0482483 | ay: -0.0284576 | az: 0.0640106
ax: -0.022049 | ay: -0.0323792 | az: 0.0372162
ax: -0.0196838 | ay: -0.0441284 | az: 0.0444794
ax: -0.0345459 | ay: -0.0400848 | az: 0.0665588
ax: -0.0547791 | ay: -0.0215912 | az: 0.0315704
ax: -0.0611267 | ay: 0.0105896 | az: 0.0363617
ax: -0.106705 | ay: 0.0845184 | az: 0.0511322
ax: -0.122299 | ay: 0.079361 | az: -0.00338745
ax: -0.19014 | ay: 0.0951538 | az: -0.016922
ax: -0.209412 | ay: 0.0678864 | az: 0.054306
ax: -0.198273 | ay: 0.0561981 | az: 0.0221863
ax: -0.288757 | ay: 0.0683899 | az: -0.0261688
ax: -0.397934 | ay: 0.044632 | az: -0.151215
ax: -0.786316 | ay: 0.0430603 | az: -0.181732
ax: -0.95694 | ay: 0.522354 | az: -0.287796
ax: -1.08217 | ay: 1.19109 | az: -0.550964
ax: -1.04294 | ay: 1.06403 | az: 0.0571442
ax: -0.793869 | ay: 0.753769 | az: -0.118027
ax: -0.344437 | ay: 0.342789 | az: -0.353516
ax: -0.139618 | ay: 0.0913696 | az: -0.605087
ax: 0.748016 | ay: 0.0398712 | az: -0.475494
ax: 0.166702 | ay: 0.215057 | az: -0.165939
ax: 0.647598 | ay: 0.564499 | az: -0.0820923
