steps: 583
ax: -0.784134 | ay: -0.837982 | az: -0.208466

steps: 585
ax: 0.146423 | ay: 0.111237 | az: 0.136139
ax: -0.251129 | ay: -0.272308 | az: 0.108444
ax: -0.688477 | ay: -0.432343 | az: 0.290298
ax: -1.13643 | ay: -0.904892 | az: 0.327347
ax: -1.19582 | ay: -1.74052 | az: 0.352203
ax: -1.24648 | ay: -2.16646 | az: 0.192856
ax: -1.27397 | ay: -2.59096 | az: -0.137222
ax: -1.14169 | ay: -2.59584 | az: 0.762329
ax: -0.757874 | ay: -2.00761 | az: 0.398453
ax: -0.0688629 | ay: 1.32475 | az: -0.0729523
ax: -0.346909 | ay: 0.460953 | az: 0.665222
ax: -1.07745 | ay: -1.26381 | az: 0.104233
ax: -0.274033 | ay: -0.176102 | az: -0.00318909
ax: -0.263718 | ay: -1.13228 | az: -0.124863
ax: -0.41124 | ay: -0.735611 | az: 0.0457764
ax: -0.102356 | ay: -0.541885 | az: 0.114685
ax: -0.141937 | ay: -0.287155 | az: -0.0734253
ax: 0.0345917 | ay: 0.000350952 | az: 0.138489
ax: -0.165375 | ay: -0.0456543 | az: 0.106644
ax: -0.0700684 | ay: -0.130478 | az: 0.14006
ax: -0.0446014 | ay: -0.17923 | az: -0.139572
ax: -0.000946045 | ay: -0.10054 | az: -0.0764465
ax: -0.0266571 | ay: -0.0372009 | az: 0.0780029
ax: -0.0548096 | ay: -0.0542755 | az: 0.20108
ax: -0.0787659 | ay: -0.128891 | az: 0.143112
ax: -0.0534515 | ay: -0.139297 | az: 0.0459137
ax: -0.039032 | ay: -0.0841675 | az: 0.0984039
ax: -0.0534821 | ay: -0.0894318 | az: 0.159576
ax: -0.0588837 | ay: -0.135818 | az: 0.142578
ax: -0.0921173 | ay: -0.0840912 | az: 0.110153
ax: -0.167984 | ay: -0.0268097 | az: 0.115219
ax: -0.129776 | ay: -0.036438 | az: 0.0429382
ax: -0.177185 | ay: 0.0457916 | az: 0.0588226
ax: -0.293671 | ay: 0.110916 | az: -0.026947
ax: -0.399445 | ay: 0.167084 | az: 0.151352
ax: -0.487411 | ay: 0.252213 | az: 0.243942
ax: -0.553436 | ay: 0.329865 | az: 0.122574
ax: -0.873993 | ay: 0.317841 | az: -0.138092
ax: -1.07494 | ay: 0.858063 | az: -0.56723
ax: -1.08864 | ay: 2.01744 | az: -0.660187
ax: -1.10507 | ay: 0.920944 | az: -0.282349
ax: -1.13054 | ay: 0.888779 | az: -0.624054
ax: -0.393036 | ay: 1.02565 | az: -0.741455
ax: 0.780457 | ay: 0.0350037 | az: -0.0173645
ax: -0.0620422 | ay: -0.653641 | az: -0.100052
ax: 0.305206 | ay: 0.196579 | az: 0.265976
ax: 0.97934 | ay: 0.765076 | az: 0.0301819
ax: 0.808563 | ay: 0.936432 | az: -0.0802765
ax: 0.79895 | ay: 0.880524 | az: -0.0116577
ax: 0.817902 | ay: 0.687531 | az: 0.023407
time: 3
[20210805064353.945]
> sum ax: -14.3823 | sum ay: -6.44072 | sum az: 2.03908
>> avg ax: -0.287646 | avg ay: -0.128814 | avg az: 0.0407816
>>> vx: -1.40947 | vy: -0.63119 | vz: 0.19983
>>> sx: -1.06037 | sy: -1.15765 | sz: 0.289216
>>> a: 0.317799
>>> v: 1.55722
>>> s: 1.59631

steps: 586
ax: 0.678146 | ay: 0.371201 | az: -0.0216064
ax: 0.635513 | ay: 0.241913 | az: -0.0133667
ax: 0.52475 | ay: 0.176498 | az: 0.0588074
ax: 0.422928 | ay: 0.103638 | az: 0.0744324
ax: 0.173126 | ay: 0.0810699 | az: 0.097702
ax: -0.190582 | ay: -0.304825 | az: 0.109695
ax: -0.715729 | ay: -0.55191 | az: 0.188766
ax: -1.12271 | ay: -0.901474 | az: 0.313736
ax: -1.18115 | ay: -1.71445 | az: 0.230637
ax: -1.23041 | ay: -2.2075 | az: 0.25676
ax: -1.18176 | ay: -2.5658 | az: 0.117828
ax: -1.2739 | ay: -2.57191 | az: 0.515015
ax: -0.767471 | ay: -2.54584 | az: 0.616882
ax: -0.115067 | ay: -0.165283 | az: -0.323318
ax: -0.504929 | ay: 1.50737 | az: 0.653763
ax: -1.18208 | ay: -1.63106 | az: 0.175018
ax: -0.490555 | ay: -0.340134 | az: 0.0987396
ax: -0.430923 | ay: -1.07547 | az: 0.105988
ax: -0.18364 | ay: -0.595062 | az: 0.0981598
ax: 0.0152283 | ay: -0.317078 | az: -0.00297546
ax: -0.0170288 | ay: -0.191864 | az: -0.0700836
ax: 0.000610352 | ay: 0.0068512 | az: 0.0662689
ax: -0.12738 | ay: -0.175659 | az: 0.0884399
ax: -0.0607147 | ay: -0.107086 | az: 0.126373
ax: -0.0306702 | ay: -0.112442 | az: -0.0591125
ax: 0.0113068 | ay: 0.0377197 | az: -0.093399
ax: 0.00280762 | ay: 0.046051 | az: 0.0397034
ax: -0.0177307 | ay: 0.0688019 | az: 0.088974
ax: -0.0562744 | ay: -0.0817413 | az: 0.0973206
ax: -0.0743561 | ay: -0.144302 | az: 0.0626831
ax: -0.0553589 | ay: -0.0955811 | az: 0.109222
ax: -0.0852051 | ay: -0.062561 | az: 0.128662
ax: -0.0807953 | ay: -0.0438843 | az: 0.170792
ax: -0.100708 | ay: -0.106049 | az: 0.0938568
ax: -0.145935 | ay: 0.00650024 | az: -0.000869751
ax: -0.215073 | ay: 0.0126495 | az: 0.119827
ax: -0.212662 | ay: 0.0706787 | az: 0.098114
ax: -0.334473 | ay: 0.0814972 | az: 0.0139618
ax: -0.408051 | ay: 0.140411 | az: 0.0589905
ax: -0.549637 | ay: 0.25737 | az: 0.2117
ax: -0.5784 | ay: 0.337219 | az: 0.12323
ax: -1.01695 | ay: 0.36618 | az: -0.165985
ax: -1.08342 | ay: 1.29761 | az: -0.932892
ax: -1.09941 | ay: 1.79404 | az: -0.387405
ax: -1.11684 | ay: 1.02588 | az: -0.30455
ax: -1.13953 | ay: 0.819168 | az: -0.580917
ax: -0.256088 | ay: 0.884506 | az: -0.59845
ax: 0.670502 | ay: -0.33374 | az: -0.0960846
ax: 0.267792 | ay: -0.619675 | az: -0.455093
ax: 0.565781 | ay: 0.536163 | az: 0.0639648
time: 4
[20210805064354.947]
> sum ax: -15.4651 | sum ay: -9.2914 | sum az: 1.3679
>> avg ax: -0.309302 | avg ay: -0.185828 | avg az: 0.0273581
>>> vx: -1.51558 | vy: -0.910557 | vz: 0.134055
>>> sx: -0.739383 | sy: -1.07989 | sz: 0.268792
>>> a: 0.361868
>>> v: 1.77315
>>> s: 1.33608

steps: 587
ax: 0.859741 | ay: 0.870819 | az: -0.0144806
ax: 0.814255 | ay: 0.842072 | az: 0.0297394
ax: 0.796555 | ay: 0.744614 | az: 0.047287
ax: 0.7827 | ay: 0.53978 | az: 0.0423889
ax: 0.694443 | ay: 0.418457 | az: 0.0563507
ax: 0.607468 | ay: 0.287659 | az: 0.0446625
ax: 0.52034 | ay: 0.192871 | az: 0.07341
ax: 0.390213 | ay: 0.125656 | az: 0.126602
ax: 0.0608368 | ay: -0.0311432 | az: 0.110916
ax: -0.236481 | ay: -0.347809 | az: 0.375443
ax: -0.708282 | ay: -0.590988 | az: 0.503845
ax: -1.12575 | ay: -1.03249 | az: 0.461563
ax: -1.17926 | ay: -2.03004 | az: 0.383133
ax: -1.22044 | ay: -2.37801 | az: -0.0440826
ax: -1.10333 | ay: -2.57382 | az: -0.202576
ax: -1.24577 | ay: -2.56946 | az: 0.28299
ax: -0.688232 | ay: -1.96066 | az: 0.403198
ax: -0.280472 | ay: 1.51651 | az: -0.259979
ax: -0.349213 | ay: 0.609772 | az: 0.808472
ax: -0.891312 | ay: -1.11467 | az: 0.342987
ax: -0.127197 | ay: -0.366837 | az: -0.111298
ax: 0.00154114 | ay: -0.687454 | az: -0.218857
ax: -0.474579 | ay: -0.705948 | az: -0.087616
ax: -0.134933 | ay: -0.451187 | az: 0.246948
ax: -0.299103 | ay: -0.443542 | az: -0.00408936
ax: 0.026535 | ay: 0.00350952 | az: 0.17775
ax: -0.142929 | ay: -0.104675 | az: 0.0840759
ax: -0.0485687 | ay: -0.0167694 | az: -0.0366058
ax: 0.00291443 | ay: -0.0610809 | az: -0.00189209
ax: -0.0193939 | ay: -0.174194 | az: -0.139816
ax: 0.0250702 | ay: -0.0134735 | az: 0.0384216
ax: -0.0235138 | ay: 0.0111694 | az: 0.13533
ax: -0.0293579 | ay: -0.0662537 | az: 0.1418
ax: -0.0381927 | ay: -0.130417 | az: 0.0214233
ax: -0.019165 | ay: -0.096756 | az: 0.0282593
ax: -0.052948 | ay: -0.0578308 | az: 0.0838776
ax: -0.0780792 | ay: -0.108032 | az: 0.0838623
ax: -0.0965576 | ay: -0.0157776 | az: 0.0523071
ax: -0.124557 | ay: 0.0119171 | az: 0.024231
ax: -0.221207 | ay: 0.0843201 | az: 0.158524
ax: -0.273148 | ay: 0.0861511 | az: 0.106277
ax: -0.37796 | ay: 0.0982056 | az: 0.00482178
ax: -0.417084 | ay: 0.182297 | az: 0.150345
ax: -0.507507 | ay: 0.256393 | az: -0.0142212
ax: -0.787384 | ay: 0.251602 | az: -0.257507
ax: -1.07115 | ay: 0.586029 | az: -0.37767
ax: -1.08607 | ay: 1.83588 | az: -0.680313
ax: -1.10275 | ay: 1.13585 | az: 0.0386963
ax: -0.971756 | ay: 1.39722 | az: -0.688019
ax: -0.570496 | ay: 0.802246 | az: -0.838089
time: 5
[20210805064355.947]
> sum ax: -12.5415 | sum ay: -5.23833 | sum az: 1.69283
>> avg ax: -0.250831 | avg ay: -0.104767 | avg az: 0.0338565
>>> vx: -1.22907 | vy: -0.513356 | vz: 0.165897
>>> sx: -0.277813 | sy: -0.65039 | sz: 0.267592
>>> a: 0.273931
>>> v: 1.34226
>>> s: 0.75617

steps: 588
ax: 0.63295 | ay: 0.56958 | az: -0.217575
ax: -0.125748 | ay: -0.524155 | az: -0.13707
ax: 0.219193 | ay: 0.0794983 | az: -0.0192566
ax: 0.873993 | ay: 0.841797 | az: -0.172226
ax: 0.753296 | ay: 0.933563 | az: -0.0187225
ax: 0.795959 | ay: 0.758972 | az: -0.0106812
ax: 0.802765 | ay: 0.639648 | az: -0.0164795
ax: 0.718063 | ay: 0.433029 | az: -0.0265045
ax: 0.681854 | ay: 0.348389 | az: -0.00424194
ax: 0.614502 | ay: 0.241211 | az: 0.0195007
ax: 0.526672 | ay: 0.165604 | az: 0.0230713
ax: 0.360321 | ay: 0.189575 | az: 0.0469208
ax: -0.0300598 | ay: -0.11351 | az: -0.0284576
ax: -0.412888 | ay: -0.449371 | az: -0.0017395
ax: -0.927216 | ay: -0.752716 | az: 0.125732
ax: -1.14282 | ay: -1.35944 | az: 0.199585
ax: -1.19702 | ay: -2.18707 | az: 0.404602
ax: -1.23753 | ay: -2.41455 | az: 0.000579834
ax: -1.25954 | ay: -2.5616 | az: 0.337509
ax: -0.820404 | ay: -2.49246 | az: 0.964142
ax: -0.25296 | ay: -0.363129 | az: -0.0983582
ax: -0.63414 | ay: 1.52902 | az: 0.594467
ax: -0.699234 | ay: -0.523712 | az: 0.849335
ax: -0.663651 | ay: -0.554459 | az: -0.131912
ax: -0.0885773 | ay: -0.540909 | az: -0.168915
ax: -0.389984 | ay: -1.17606 | az: -0.379242
ax: -0.142853 | ay: -0.564743 | az: 0.41861
ax: -0.277344 | ay: -0.433762 | az: 0.0433655
ax: -0.027359 | ay: -0.15361 | az: 0.0050354
ax: 0.00845337 | ay: -0.0240784 | az: 0.13974
ax: -0.119751 | ay: 0.0257874 | az: -0.0411835
ax: -0.00732422 | ay: -0.0810699 | az: 0.0777283
ax: 0.00349426 | ay: -0.0894318 | az: -0.112717
ax: 0.0286255 | ay: -0.086731 | az: -0.110718
ax: -0.000656128 | ay: -0.00628662 | az: 0.0529327
ax: -0.0236359 | ay: -0.0126343 | az: 0.162903
ax: -0.0532227 | ay: -0.0473175 | az: 0.106293
ax: -0.0361786 | ay: -0.0992889 | az: 0.00151062
ax: -0.0291138 | ay: -0.0744781 | az: 0.0565491
ax: -0.0291443 | ay: -0.055481 | az: 0.0890503
ax: -0.0560303 | ay: -0.028717 | az: 0.0966034
ax: -0.100159 | ay: -0.0395203 | az: 0.0358582
ax: -0.082077 | ay: -0.0332184 | az: 0.029007
ax: -0.161758 | ay: 0.0135803 | az: 0.0816498
ax: -0.321793 | ay: 0.140793 | az: 0.0823822
ax: -0.357498 | ay: 0.0973206 | az: 0.00334167
ax: -0.402832 | ay: 0.167221 | az: 0.107712
ax: -0.428955 | ay: 0.267792 | az: 0.0970917
ax: -0.658905 | ay: 0.256882 | az: -0.200638
ax: -0.98909 | ay: 0.250488 | az: -0.198624
time: 6
[20210805064356.940]
> sum ax: -7.16731 | sum ay: -9.89375 | sum az: 3.15755
>> avg ax: -0.143346 | avg ay: -0.197875 | avg az: 0.0631509
>>> vx: -0.702397 | vy: -0.969588 | vz: 0.30944
>>> sx: -0.0716131 | sy: -0.534075 | sz: 0.154904
>>> a: 0.25237
>>> v: 1.23661
>>> s: 0.560678

steps: 589
ax: -1.0835 | ay: 1.06511 | az: -0.661957
ax: -1.0974 | ay: 1.79617 | az: 0.117615
ax: -1.11646 | ay: 1.27873 | az: -0.413467
ax: -0.975876 | ay: 0.860107 | az: -0.792618
ax: -0.158035 | ay: 1.11227 | az: -0.943069
ax: 0.746964 | ay: -0.245026 | az: -0.127625
ax: 0.0190277 | ay: -0.553787 | az: -0.1651
ax: 0.248734 | ay: 0.276764 | az: 0.146637
ax: 0.921158 | ay: 0.928604 | az: -0.0305634
ax: 0.761765 | ay: 0.974472 | az: -0.0475922
ax: 0.754745 | ay: 0.796341 | az: 0.00236511
ax: 0.78569 | ay: 0.603516 | az: -0.0108032
ax: 0.689972 | ay: 0.336365 | az: -0.0165405
ax: 0.625626 | ay: 0.21196 | az: -0.0137482
ax: 0.573013 | ay: 0.172836 | az: 0.00369263
ax: 0.447571 | ay: 0.119583 | az: 0.0355988
ax: 0.227478 | ay: 0.0533752 | az: 0.0653839
ax: -0.154053 | ay: -0.27449 | az: 0.17128
ax: -0.587646 | ay: -0.4758 | az: 0.161102
ax: -1.10664 | ay: -0.925949 | az: 0.209137
ax: -1.16209 | ay: -1.87907 | az: 0.320312
ax: -1.20758 | ay: -2.41286 | az: 0.191498
ax: -1.173 | ay: -2.55347 | az: -0.220078
ax: -0.888992 | ay: -2.54881 | az: 0.521164
ax: -0.82225 | ay: -1.76976 | az: 0.790131
ax: -0.0773621 | ay: 0.985626 | az: -0.524338
ax: -0.18895 | ay: 1.14406 | az: 0.909042
ax: -0.776016 | ay: -0.99617 | az: 0.406143
ax: -0.532455 | ay: -0.409409 | az: 0.064743
ax: -0.0923767 | ay: -0.348969 | az: -0.0664978
ax: -0.39856 | ay: -0.809021 | az: -0.304077
ax: 0.033371 | ay: -0.389389 | az: 0.215744
ax: -0.188995 | ay: -0.445999 | az: 0.0231171
ax: -0.0477448 | ay: -0.124252 | az: 0.0715637
ax: -0.0736084 | ay: -0.0917969 | az: 0.0347595
ax: -0.0666504 | ay: 0.0411072 | az: -0.0337677
ax: -0.0326843 | ay: -0.0315094 | az: 0.0504303
ax: -0.0318451 | ay: -0.16452 | az: -0.0622864
ax: 0.00897217 | ay: -0.0501556 | az: 0.0208893
ax: -0.036972 | ay: -0.0136566 | az: 0.106384
ax: 0.00379944 | ay: -0.033783 | az: 0.0847473
ax: 0.0167999 | ay: -0.0507812 | az: 0.0320282
ax: 0.011261 | ay: -0.105377 | az: -0.0186768
ax: 0.00201416 | ay: -0.0451813 | az: 0.0813751
ax: -0.0189972 | ay: -0.043457 | az: 0.115372
ax: -0.0786591 | ay: -0.0183868 | az: 0.0905914
ax: -0.102234 | ay: 0.00976562 | az: 0.0571747
ax: -0.137024 | ay: -0.0175781 | az: 0.00778198
ax: -0.198059 | ay: 0.0830231 | az: 0.039566
ax: -0.399811 | ay: 0.112885 | az: -0.0136414
time: 7
[20210805064357.940]
> sum ax: -8.13457 | sum ay: -4.86574 | sum az: 0.680923
>> avg ax: -0.162691 | avg ay: -0.0973148 | avg az: 0.0136185
>>> vx: -0.797188 | vy: -0.476842 | vz: 0.0667304
>>> sx: -0.404508 | sy: 0.0885546 | sz: -0.103086
>>> a: 0.190063
>>> v: 0.931311
>>> s: 0.426726

steps: 590
ax: -0.437057 | ay: 0.138474 | az: 0.0848694
ax: -0.509674 | ay: 0.2314 | az: 0.157135
ax: -0.61792 | ay: 0.280106 | az: 0.0433197
ax: -0.962952 | ay: 0.325058 | az: -0.147232
ax: -1.07776 | ay: 1.04063 | az: -0.728363
ax: -1.09262 | ay: 1.96561 | az: -0.446457
ax: -1.10951 | ay: 0.972168 | az: 0.124695
ax: -0.915756 | ay: 1.05994 | az: -0.525101
ax: -0.47937 | ay: 1.2475 | az: -0.937241
ax: 0.974091 | ay: 0.466049 | az: -0.37677
ax: 0.165222 | ay: -0.796066 | az: -0.386444
ax: -0.0072937 | ay: 0.0325623 | az: 0.459
ax: 0.901352 | ay: 0.923538 | az: 0.148682
ax: 0.837891 | ay: 1.23082 | az: 0.0539246
ax: 0.688599 | ay: 1.08093 | az: 0.041275
ax: 0.696732 | ay: 0.70137 | az: 0.0290222
ax: 0.582001 | ay: 0.298477 | az: -0.125778
ax: 0.559204 | ay: 0.151199 | az: -0.258835
ax: 0.440643 | ay: 0.0403137 | az: -0.287354
ax: 0.312469 | ay: -0.121674 | az: -0.25975
ax: -0.0594482 | ay: -0.291245 | az: -0.222321
ax: -0.448883 | ay: -0.533157 | az: -0.111923
ax: -0.978714 | ay: -0.926102 | az: -0.0607452
ax: -1.13945 | ay: -1.62372 | az: -0.171738
ax: -1.18845 | ay: -2.47601 | az: -0.177841
ax: -0.881683 | ay: -2.29729 | az: -0.307007
ax: -1.09892 | ay: -2.58206 | az: 0.318283
ax: -1.14568 | ay: -2.42969 | az: 0.642776
ax: -0.736237 | ay: -1.84772 | az: 0.294174
ax: -0.656342 | ay: 1.52602 | az: 0.0422668
ax: -0.391632 | ay: 0.933899 | az: 1.06718
ax: -1.00682 | ay: -1.06276 | az: 0.141418
ax: -0.339325 | ay: -0.569321 | az: -0.000274658
ax: -0.130783 | ay: -0.652374 | az: -0.281967
ax: -0.14537 | ay: -0.531799 | az: -0.0278473
ax: -0.12149 | ay: -0.536942 | az: 0.042984
ax: -0.186996 | ay: -0.35965 | az: -0.020813
ax: -0.0232391 | ay: 0.00758362 | az: 0.134277
ax: -0.137619 | ay: -0.0576019 | az: 0.103058
ax: -0.038208 | ay: 0.036377 | az: -0.00309753
ax: 0.0225525 | ay: -0.054306 | az: -0.0907135
ax: 0.0196533 | ay: -0.18306 | az: -0.113724
ax: 0.031662 | ay: -0.0496826 | az: -0.0249634
ax: -0.0165558 | ay: 0.00514221 | az: 0.115768
ax: -0.0138397 | ay: 0.0397797 | az: 0.128983
ax: 0.0115356 | ay: -0.0246124 | az: 0.00566101
ax: -0.0189056 | ay: -0.119705 | az: -0.0331726
ax: -0.0306549 | ay: -0.0720673 | az: 0.0370636
ax: -0.0595398 | ay: -0.098114 | az: 0.0995178
ax: -0.083374 | ay: -0.0396576 | az: 0.127274
time: 8
[20210805064358.940]
> sum ax: -12.0445 | sum ay: -5.60144 | sum az: -1.68486
>> avg ax: -0.240889 | avg ay: -0.112029 | avg az: -0.0336972
>>> vx: -1.18036 | vy: -0.548941 | vz: -0.165116
>>> sx: -0.703653 | sy: 0.15503 | sz: -0.221024
>>> a: 0.267794
>>> v: 1.31219
>>> s: 0.753667

ax: -0.118591 | ay: -0.00621033 | az: 0.0782776
ax: -0.13652 | ay: -0.0333557 | az: 0.0650635
ax: -0.152496 | ay: 0.0262909 | az: -0.0975952
ax: -0.290146 | ay: 0.0959778 | az: -0.142456
ax: -0.377609 | ay: 0.121933 | az: -0.00868225
ax: -0.501862 | ay: 0.250763 | az: 0.263931
ax: -0.512939 | ay: 0.326462 | az: 0.186905
ax: -0.77681 | ay: 0.269714 | az: -0.125229
ax: -1.07561 | ay: 0.511383 | az: -0.386444
ax: -1.09134 | ay: 1.89313 | az: -0.957245
ax: -1.10881 | ay: 1.24374 | az: 0.208038
ax: -0.845551 | ay: 0.992706 | az: -0.489624
ax: -0.896271 | ay: 0.907852 | az: -0.737106
ax: 0.481308 | ay: 0.999985 | az: -0.699356
ax: 0.362869 | ay: -0.283173 | az: -0.352493
ax: 0.400314 | ay: -0.601517 | az: -0.354095
ax: 0.560196 | ay: 0.524124 | az: 0.223846
ax: 1.02666 | ay: 0.851852 | az: -0.00131226
ax: 0.789764 | ay: 1.00633 | az: -0.065033
ax: 0.782791 | ay: 0.98877 | az: 0.0141907
ax: 0.77066 | ay: 0.565872 | az: -0.0466766
ax: 0.65834 | ay: 0.325119 | az: -0.0407867
ax: 0.560043 | ay: 0.162369 | az: -0.0498199
ax: 0.464615 | ay: 0.0967102 | az: -0.0545502
ax: 0.326309 | ay: 0.0543823 | az: -0.0137177
ax: -0.0473633 | ay: -0.10347 | az: -0.0522308
ax: -0.48465 | ay: -0.427933 | az: 0.057785
ax: -1.02521 | ay: -0.795471 | az: 0.187363
ax: -1.13525 | ay: -1.53455 | az: 0.00770569
ax: -1.18433 | ay: -2.46698 | az: -0.271545
ax: -1.00774 | ay: -2.55388 | az: -0.604965
