steps: 0
ax: -0.68959 | ay: -1.23511 | az: 0.0671692
ax: -1.11853 | ay: -1.7392 | az: 0.534317
ax: -1.15169 | ay: -1.87901 | az: 0.398758
ax: -0.982574 | ay: -1.91002 | az: 0.447983
ax: -0.701721 | ay: -2.18704 | az: 1.03522
ax: -1.04639 | ay: -1.96191 | az: 0.783569
ax: -0.0946808 | ay: -1.88501 | az: -0.0669861
ax: -0.549377 | ay: 1.63832 | az: -0.514664
ax: -0.457748 | ay: -0.303513 | az: 0.705215
ax: -0.601608 | ay: -0.664062 | az: 0.0399323
ax: -0.185425 | ay: -0.274994 | az: 0.245316
ax: -0.228683 | ay: -0.85022 | az: -0.0252991
ax: -0.129196 | ay: -0.421448 | az: 0.133972
ax: -0.0922699 | ay: -0.251755 | az: 0.0557861
ax: -0.0720673 | ay: -0.115067 | az: -0.0120239
ax: -0.0417175 | ay: -0.117615 | az: 0.0849762
ax: -0.0482025 | ay: -0.0674744 | az: 0.0435181
ax: -0.0427094 | ay: -0.036911 | az: 0.0388031
ax: -0.0337677 | ay: -0.0713501 | az: -0.0781403
ax: 0.00842285 | ay: -0.0453186 | az: 0.031723
ax: -0.00288391 | ay: -0.0544434 | az: 0.0956573
ax: -0.0208588 | ay: -0.0366669 | az: 0.082016
ax: 0.0101471 | ay: -0.0665436 | az: -0.00447083
ax: -0.0071106 | ay: -0.0554352 | az: 0.0262604
ax: -0.0262756 | ay: -0.0423889 | az: 0.0772705
ax: -0.0105743 | ay: -0.0462646 | az: 0.0749359
ax: -0.0334625 | ay: -0.0326691 | az: 0.0638123
ax: -0.0476685 | ay: -0.0383148 | az: 0.0186768
ax: -0.0549927 | ay: -0.043045 | az: 0.0368042
ax: -0.0797729 | ay: -0.0175323 | az: 0.0286407
ax: -0.123291 | ay: 0.0473938 | az: 0.127701
ax: -0.152176 | ay: 0.0660858 | az: 0.128006
ax: -0.182877 | ay: 0.0203552 | az: 0.07341
ax: -0.214157 | ay: 0.0600281 | az: -0.0128784
ax: -0.286316 | ay: 0.0629883 | az: -0.0549469
time: 5
[20210811065028.937]
> sum ax: -4.75748 | sum ay: -11.3031 | sum az: 2.69876
>> avg ax: -0.0951495 | avg ay: -0.226063 | avg az: 0.0539752
>>> vx: -0.466233 | vy: -1.10771 | vz: 0.264479
>>> sx: -0.0580068 | sy: -0.567986 | sz: 0.0592299
>>> a: 0.25114
>>> v: 1.23058
>>> s: 0.574004

ax: -0.319458 | ay: 0.0821991 | az: -0.0210419
ax: -0.435608 | ay: 0.139389 | az: -0.0512695
ax: -0.71933 | ay: 0.209717 | az: -0.213623
ax: -1.08397 | ay: 0.636871 | az: -0.393555
ax: -1.01659 | ay: 1.4529 | az: -0.370071
ax: -1.11526 | ay: 1.17058 | az: 0.123505
ax: -0.698929 | ay: 0.687592 | az: -0.118942
ax: -0.894363 | ay: 0.471649 | az: -0.334579
ax: -0.10437 | ay: 0.707977 | az: -0.758438
ax: 0.753601 | ay: -0.450409 | az: -0.331665
ax: 0.253342 | ay: -0.162979 | az: -0.343307
ax: 0.470154 | ay: 0.641953 | az: -0.101715
ax: 0.726486 | ay: 0.980148 | az: -0.0619354
ax: 0.682968 | ay: 0.699783 | az: -0.101059
ax: 0.695007 | ay: 0.565887 | az: -0.183136
ax: 0.689957 | ay: 0.437515 | az: -0.177612
ax: 0.613953 | ay: 0.346313 | az: -0.0953217
ax: 0.566391 | ay: 0.263474 | az: -0.0629883
ax: 0.484756 | ay: 0.194916 | az: -0.0808411
ax: 0.383087 | ay: 0.162247 | az: -0.132309
ax: 0.14711 | ay: 0.0883636 | az: -0.0783691
ax: -0.0799255 | ay: -0.0708618 | az: -0.0204315
ax: -0.433517 | ay: -0.257065 | az: 0.0197449
ax: -0.910553 | ay: -0.657822 | az: 0.0373383
ax: -1.08765 | ay: -1.21651 | az: 0.02034
ax: -1.1279 | ay: -1.90488 | az: 0.0789795
ax: -1.16278 | ay: -1.98804 | az: 0.275345
ax: -0.952026 | ay: -2.12215 | az: 0.536682
ax: -1.05884 | ay: -2.44969 | az: 0.560089
ax: -0.628281 | ay: -1.515 | az: 0.512451
ax: 0.0908966 | ay: -0.399918 | az: 0.0954132
ax: -0.351624 | ay: 1.62253 | az: 0.879166
ax: -0.647781 | ay: -0.85405 | az: 0.488174
ax: -0.45134 | ay: -0.711761 | az: 0.0260925
ax: -0.217499 | ay: -0.210892 | az: -0.0228424
ax: -0.0794983 | ay: -0.467133 | az: -0.192749
ax: -0.0194092 | ay: -0.404633 | az: 0.0601959
ax: -0.101135 | ay: -0.368484 | az: 0.106323
ax: -0.0655975 | ay: -0.0256958 | az: 0.190292
ax: -0.112305 | ay: -0.120911 | az: 0.16806
ax: -0.0577545 | ay: -0.0861206 | az: 0.0471039
ax: -0.0460968 | ay: -0.0975952 | az: -0.00639343
ax: -0.0393372 | ay: -0.0966797 | az: -0.184341
ax: -0.0289001 | ay: -0.0035553 | az: -0.0093689
ax: -0.0460815 | ay: 0.0210266 | az: 0.194443
ax: -0.0346527 | ay: -0.0982513 | az: 0.111588
ax: 0.0155487 | ay: -0.108261 | az: 0.00840759
ax: 0.00468445 | ay: -0.0623169 | az: 0.0210724
ax: -0.0129242 | ay: -0.0858765 | az: 0.0847321
ax: -0.0317078 | ay: -0.0643311 | az: 0.0940247
time: 6
[20210811065029.936]
> sum ax: -9.59505 | sum ay: -5.47884 | sum az: 0.291656
>> avg ax: -0.191901 | avg ay: -0.109577 | avg az: 0.00583313
>>> vx: -0.940315 | vy: -0.536926 | vz: 0.0285824
>>> sx: -0.542497 | sy: 0.126628 | sz: -0.161515
>>> a: 0.221059
>>> v: 1.08319
>>> s: 0.580021

ax: -0.0240021 | ay: -0.0115814 | az: 0.0555878
ax: -0.0343323 | ay: -0.0389557 | az: 0.0296173
ax: -0.0514679 | ay: -0.0512543 | az: 0.0331726
ax: -0.0997314 | ay: -0.0185699 | az: 0.064209
ax: -0.12793 | ay: -0.0151978 | az: 0.0493774
ax: -0.200928 | ay: 0.122986 | az: 0.0750275
ax: -0.205124 | ay: 0.0750427 | az: 0.0748444
ax: -0.232727 | ay: 0.106934 | az: 0.0677185
ax: -0.309799 | ay: 0.117126 | az: 0.0765228
ax: -0.379425 | ay: 0.137161 | az: -0.0490417
ax: -0.606705 | ay: 0.200775 | az: -0.139297
ax: -0.942825 | ay: 0.195709 | az: -0.0666351
ax: -1.08446 | ay: 0.688721 | az: -0.386337
ax: -1.04393 | ay: 1.75897 | az: -0.701416
ax: -1.11314 | ay: 0.846359 | az: -0.0150909
ax: -0.76619 | ay: 0.685135 | az: -0.29567
ax: -0.470963 | ay: 0.338501 | az: -0.456146
ax: 0.579895 | ay: 0.339661 | az: -0.483704
ax: -0.168259 | ay: -0.121002 | az: -0.24115
ax: 0.370773 | ay: 0.219238 | az: -0.240616
ax: 0.755539 | ay: 0.994568 | az: -0.0939789
ax: 0.678329 | ay: 0.834122 | az: -0.106079
ax: 0.7164 | ay: 0.636841 | az: -0.129028
ax: 0.689148 | ay: 0.552246 | az: -0.121948
ax: 0.615906 | ay: 0.437134 | az: -0.0726013
ax: 0.559647 | ay: 0.313553 | az: -0.0494995
ax: 0.508286 | ay: 0.275375 | az: -0.0316925
ax: 0.383224 | ay: 0.231354 | az: -0.0709534
ax: 0.153275 | ay: 0.0232086 | az: -0.0998535
ax: -0.0697937 | ay: -0.267212 | az: -0.0865936
ax: -0.354431 | ay: -0.421631 | az: -0.00134277
ax: -0.745895 | ay: -0.651947 | az: 0.0301361
ax: -1.07243 | ay: -1.15445 | az: 0.0235901
ax: -1.1077 | ay: -1.46825 | az: 0.151932
ax: -1.13309 | ay: -1.68503 | az: 0.391586
ax: -0.888046 | ay: -1.62772 | az: 0.619492
ax: -0.623642 | ay: -1.6937 | az: 0.809967
ax: -0.436646 | ay: -1.7982 | az: 0.816895
ax: -0.300781 | ay: -1.66299 | az: 0.639786
ax: -0.168793 | ay: -0.619308 | az: 0.138641
ax: -0.463638 | ay: 1.63626 | az: 0.457977
ax: -0.776932 | ay: -1.20288 | az: 0.744919
ax: -0.455063 | ay: -0.457001 | az: -0.166367
ax: -0.236603 | ay: -0.37114 | az: 0.130295
ax: -0.0792847 | ay: -0.560211 | az: -0.0740509
ax: -0.0261383 | ay: -0.313934 | az: 0.0805664
ax: 0.0519409 | ay: -0.0944672 | az: 0.00263977
ax: -0.0510101 | ay: -0.146301 | az: 0.0845642
ax: -0.0835724 | ay: -0.123672 | az: 0.159729
ax: -0.0301971 | ay: -0.085907 | az: 0.0214233
time: 7
[20210811065030.938]
> sum ax: -10.9033 | sum ay: -4.89552 | sum az: 1.65112
>> avg ax: -0.218065 | avg ay: -0.0979105 | avg az: 0.0330225
>>> vx: -1.06852 | vy: -0.479761 | vz: 0.16181
>>> sx: -0.520502 | sy: 0.232606 | sz: -0.088354
>>> a: 0.241308
>>> v: 1.18241
>>> s: 0.576918

ax: -0.0288391 | ay: -0.0616608 | az: -0.111069
ax: -0.0167847 | ay: -0.0446472 | az: -0.093811
ax: -0.0180054 | ay: -0.0206757 | az: 0.0578766
ax: -0.0414581 | ay: -0.0165558 | az: 0.136353
ax: -0.0256042 | ay: -0.103745 | az: 0.0683136
ax: -0.00340271 | ay: -0.0815582 | az: -0.00254822
ax: -0.0207367 | ay: -0.0631104 | az: -0.0342865
ax: -0.0148315 | ay: -0.0148315 | az: 0.0800934
ax: -0.0322418 | ay: -0.00712585 | az: 0.0623779
ax: -0.0294647 | ay: -0.0433502 | az: 0.0853577
ax: -0.0562439 | ay: -0.0432434 | az: 0.074585
ax: -0.0688629 | ay: -0.0378418 | az: 0.0731659
ax: -0.0481415 | ay: -0.032959 | az: 0.0708008
ax: -0.0942535 | ay: -0.0293427 | az: 0.0611572
ax: -0.112885 | ay: 0.00683594 | az: 0.0425873
ax: -0.187836 | ay: 0.072403 | az: 0.0933685
ax: -0.24649 | ay: 0.0953674 | az: 0.0162201
ax: -0.219498 | ay: 0.0419312 | az: 0.0410767
ax: -0.300476 | ay: 0.0831757 | az: -0.0172577
ax: -0.408752 | ay: 0.0866699 | az: -0.0553894
ax: -0.600784 | ay: 0.160919 | az: -0.0223999
ax: -1.07521 | ay: 0.498245 | az: -0.292816
ax: -1.08847 | ay: 1.06558 | az: -0.730453
ax: -1.10542 | ay: 1.17743 | az: -0.2444
ax: -0.839203 | ay: 0.845932 | az: 0.0396118
ax: -0.647751 | ay: 0.434937 | az: -0.331772
ax: -0.307785 | ay: 0.48111 | az: -0.638657
ax: 0.868988 | ay: 0.274765 | az: -0.453171
ax: -0.00956726 | ay: -0.0778198 | az: -0.215576
ax: 0.308029 | ay: 0.0710602 | az: -0.181198
ax: 0.77771 | ay: 0.923431 | az: 0.00166321
ax: 0.677353 | ay: 0.850677 | az: -0.0317383
ax: 0.677979 | ay: 0.675537 | az: -0.11203
ax: 0.631866 | ay: 0.561722 | az: -0.119385
ax: 0.615692 | ay: 0.396835 | az: -0.076004
ax: 0.54364 | ay: 0.280823 | az: -0.0642395
ax: 0.487015 | ay: 0.28064 | az: -0.0630188
ax: 0.359344 | ay: 0.226974 | az: -0.124359
ax: 0.130402 | ay: 0.165894 | az: -0.0380707
ax: -0.154846 | ay: -0.114563 | az: -0.0395355
ax: -0.519104 | ay: -0.379181 | az: -0.000961304
ax: -0.966187 | ay: -0.698776 | az: 0.00270081
ax: -1.07883 | ay: -1.23218 | az: -0.0270538
ax: -1.11464 | ay: -1.76555 | az: 0.198593
ax: -1.08235 | ay: -1.78175 | az: 0.347839
ax: -0.821396 | ay: -1.77815 | az: 0.491898
ax: -0.53923 | ay: -1.86748 | az: 0.852097
ax: -0.877014 | ay: -1.61234 | az: 0.523361
ax: -0.0797119 | ay: -1.76596 | az: 0.36261
ax: -0.275803 | ay: 1.00313 | az: -0.0355835
time: 8
[20210811065031.928]
> sum ax: -9.08009 | sum ay: -2.91237 | sum az: -0.373077
>> avg ax: -0.181602 | avg ay: -0.0582474 | avg az: -0.00746155
>>> vx: -0.889849 | vy: -0.285412 | vz: -0.0365616
>>> sx: -0.320308 | sy: 0.245886 | sz: -0.100378
>>> a: 0.19086
>>> v: 0.935216
>>> s: 0.416093

ax: -0.246033 | ay: 0.774155 | az: 0.276108
ax: -0.757187 | ay: -0.952301 | az: 0.392426
ax: -0.421753 | ay: -0.458908 | az: 0.095459
ax: -0.153992 | ay: -0.519012 | az: 0.107391
ax: -0.0926819 | ay: -0.451187 | az: 0.0499878
ax: -0.0703583 | ay: -0.257996 | az: 0.11264
ax: 0.016922 | ay: -0.0939331 | az: 0.0228119
ax: -0.0466003 | ay: -0.149109 | az: 0.0695496
ax: -0.0737457 | ay: -0.148407 | az: 0.0475464
ax: -0.052475 | ay: -0.107086 | az: -0.0213318
ax: -0.0166779 | ay: 0.00511169 | az: -0.0850677
ax: -0.026062 | ay: -0.0246277 | az: -0.0248413
ax: -0.0311737 | ay: -0.0156555 | az: 0.0833435
ax: -0.0191956 | ay: -0.0326996 | az: 0.106339
ax: -0.0171814 | ay: -0.070755 | az: -0.01297
ax: -0.0185547 | ay: -0.0632935 | az: 0.00453186
ax: -0.00692749 | ay: -0.0970306 | az: 0.037674
ax: -0.0198364 | ay: -0.063858 | az: 0.0798645
ax: -0.0189056 | ay: -0.0476837 | az: 0.0677032
ax: -0.0145721 | ay: -0.0482635 | az: 0.0372772
ax: -0.0210114 | ay: -0.054718 | az: 0.0134277
ax: -0.0236206 | ay: -0.0701599 | az: -0.00726318
ax: -0.041748 | ay: -0.0817871 | az: 0.0332642
ax: -0.0601196 | ay: -0.0535736 | az: 0.0886536
ax: -0.109055 | ay: 0.0253296 | az: 0.100357
ax: -0.157883 | ay: 0.0696564 | az: 0.153488
ax: -0.184738 | ay: 0.0649261 | az: 0.110123
ax: -0.201706 | ay: 0.0394287 | az: 0.0328369
