steps: 0
ax: -0.0419312 | ay: 0.0945129 | az: -0.0242462
>>> vx: -0.64397 | vy: -0.24155 | vz: 0.00987981
>>> sx: -0.304124 | sy: 0.190896 | sz: -0.137692
>>> a: 0.140378
>>> v: 0.687853
>>> s: 0.384567

ax: 0.00872803 | ay: 0.0648956 | az: 0.00958252
ax: 0.0256348 | ay: 0.045105 | az: -0.0581512
ax: 0.0401306 | ay: 0.0747986 | az: -0.0597076
ax: 0.0354004 | ay: 0.0772095 | az: -0.0523682
ax: 0.0303192 | ay: 0.0421753 | az: -0.0701599
ax: 0.0341949 | ay: 0.0633698 | az: -0.0416718
ax: -0.000259399 | ay: 0.0931702 | az: -0.0138092
ax: -0.0381927 | ay: 0.0592194 | az: 0.0224152
ax: -0.0782623 | ay: 0.0253601 | az: 0.0520782
ax: -0.0471191 | ay: 0.0705261 | az: 0.0339966
ax: -0.0577393 | ay: 0.0667725 | az: 0.0142212
ax: -0.0571899 | ay: 0.0394897 | az: -0.0424194
ax: -0.0706635 | ay: 0.0321503 | az: -0.026825
ax: -0.0823364 | ay: 0.0566406 | az: -0.0198212
ax: -0.120926 | ay: 0.106537 | az: -0.0119324
ax: -0.15506 | ay: 0.142792 | az: 0.0293732
ax: -0.156952 | ay: 0.136505 | az: -0.0922394
ax: -0.135361 | ay: 0.0907288 | az: -0.0942383
ax: -0.182922 | ay: 0.134399 | az: -0.0588531
ax: -0.220123 | ay: 0.18132 | az: 0.0233917
ax: -0.262238 | ay: 0.198776 | az: -0.0436707
ax: -0.379227 | ay: 0.256149 | az: -0.073349
ax: -0.601746 | ay: 0.259094 | az: -0.0935364
ax: -0.885437 | ay: 0.300766 | az: -0.156525
ax: -1.07426 | ay: 0.843338 | az: -0.577026
ax: -0.810135 | ay: 1.26631 | az: -0.109055
ax: -0.779922 | ay: 0.621109 | az: 0.0222778
ax: -0.653763 | ay: 0.439011 | az: -0.377045
ax: -0.478027 | ay: 0.244171 | az: -0.483109
ax: 0.277039 | ay: 0.489182 | az: -0.500977
ax: 0.0518799 | ay: -0.0335388 | az: -0.362091
ax: 0.340607 | ay: 0.251495 | az: -0.294296
ax: 0.435089 | ay: 0.832489 | az: -0.240387
ax: 0.465652 | ay: 0.873627 | az: -0.166824
ax: 0.501099 | ay: 0.718964 | az: -0.181381
ax: 0.47641 | ay: 0.561172 | az: -0.207001
ax: 0.490814 | ay: 0.475555 | az: -0.178589
ax: 0.458099 | ay: 0.438156 | az: -0.124786
ax: 0.443359 | ay: 0.442154 | az: -0.209824
ax: 0.289597 | ay: 0.353271 | az: -0.244003
ax: 0.0877991 | ay: 0.200897 | az: -0.0400391
ax: -0.168167 | ay: 0.180588 | az: 0.0338135
ax: -0.452789 | ay: -0.162888 | az: -0.0336304
ax: -0.605072 | ay: -0.370758 | az: -0.0549927
ax: -0.682465 | ay: -0.637222 | az: -0.174973
ax: -0.668808 | ay: -0.696762 | az: -0.180862
ax: -0.634903 | ay: -0.917526 | az: -0.223984
ax: -0.619019 | ay: -0.979904 | az: -0.0745087
ax: -0.577255 | ay: -0.982727 | az: 0.250854
ax: -0.501556 | ay: -1.01779 | az: 0.493164
time: 2
[20210811070919.931]
> sum ax: -7.74605 | sum ay: 6.05032 | sum az: -5.06349
>> avg ax: -0.154921 | avg ay: 0.121006 | avg az: -0.10127
>>> vx: -0.759113 | vy: 0.592932 | vz: -0.496222
>>> sx: -0.293371 | sy: 0.476737 | sz: -0.223364
>>> a: 0.22113
>>> v: 1.08354
>>> s: 0.602691

ax: -0.374893 | ay: -0.904495 | az: 0.607437
ax: -0.297424 | ay: -0.943253 | az: 0.638718
ax: -0.212097 | ay: -1.08379 | az: 0.590179
ax: -0.440033 | ay: -0.926208 | az: 0.324081
ax: -0.115829 | ay: -1.17151 | az: 0.32402
ax: -0.123199 | ay: 0.516418 | az: 0.0596619
ax: -0.0847778 | ay: 0.895859 | az: -0.0445862
ax: -0.339966 | ay: -0.102249 | az: 0.0950928
ax: -0.429642 | ay: -0.0523987 | az: 0.0941315
ax: -0.160294 | ay: 0.0715332 | az: -0.0148315
ax: -0.0474854 | ay: -0.328796 | az: -0.229034
ax: -0.0749512 | ay: -0.229431 | az: -0.144989
ax: 0.0468445 | ay: -0.130463 | az: -0.00273132
ax: -0.0202484 | ay: -0.000320435 | az: 0.0271912
ax: -0.0272064 | ay: 0.0149994 | az: 0.0595245
ax: -0.0659027 | ay: -0.0226898 | az: 0.049881
ax: -0.074707 | ay: 0.0521545 | az: 0.0428162
ax: -0.0309753 | ay: 0.0973663 | az: -0.0805969
ax: 0.0221405 | ay: 0.113556 | az: -0.151489
ax: 0.00401306 | ay: 0.082901 | az: -0.165314
ax: 0.00593567 | ay: 0.137787 | az: -0.0471649
ax: 0.0162506 | ay: 0.14418 | az: 0.00854492
ax: 0.0332794 | ay: 0.103638 | az: -0.0342102
ax: 0.0389252 | ay: 0.0912628 | az: -0.0703735
ax: 0.0397949 | ay: 0.103531 | az: -0.0864868
ax: 0.0171509 | ay: 0.0799103 | az: -0.00689697
ax: -0.0118561 | ay: 0.0668335 | az: -0.00367737
ax: -0.00672913 | ay: 0.0832977 | az: 0.0063324
ax: -0.0271759 | ay: 0.112534 | az: -0.0353394
ax: -0.0103455 | ay: 0.0959015 | az: -0.0437164
ax: -0.00653076 | ay: 0.0865173 | az: -0.057373
ax: -0.0180664 | ay: 0.104294 | az: -0.0284882
ax: -0.050766 | ay: 0.112244 | az: -0.0317078
ax: -0.0666962 | ay: 0.0822144 | az: -0.0191956
ax: -0.0995026 | ay: 0.08815 | az: -0.0393982
ax: -0.0863037 | ay: 0.104782 | az: -0.079422
ax: -0.096405 | ay: 0.138809 | az: -0.065567
ax: -0.10817 | ay: 0.111374 | az: -0.0850525
ax: -0.129868 | ay: 0.122406 | az: -0.050354
ax: -0.166748 | ay: 0.1185 | az: -0.0279694
ax: -0.235504 | ay: 0.121414 | az: -0.0746765
ax: -0.246979 | ay: 0.130524 | az: -0.10704
ax: -0.342499 | ay: 0.172363 | az: -0.0897675
ax: -0.550232 | ay: 0.21904 | az: -0.129105
ax: -0.742737 | ay: 0.382477 | az: -0.21965
ax: -0.855103 | ay: 0.591934 | az: -0.371368
ax: -0.710068 | ay: 0.988632 | az: -0.276764
ax: -0.749985 | ay: 0.755569 | az: 0.0282745
ax: -0.539658 | ay: 0.619644 | az: -0.117905
ax: -0.572372 | ay: 0.288223 | az: -0.410278
time: 3
[20210811070920.930]
> sum ax: -9.1256 | sum ay: 2.30717 | sum az: -0.486633
>> avg ax: -0.182512 | avg ay: 0.0461435 | avg az: -0.00973267
>>> vx: -0.894308 | vy: 0.226103 | vz: -0.04769
>>> sx: -0.319841 | sy: -0.268654 | sz: 0.163637
>>> a: 0.188506
>>> v: 0.92368
>>> s: 0.448609

ax: -0.182861 | ay: 0.246063 | az: -0.484055
ax: 0.539825 | ay: 0.489944 | az: -0.425095
ax: -0.006073 | ay: 0.120697 | az: -0.285477
ax: 0.255264 | ay: 0.484695 | az: -0.200577
ax: 0.357849 | ay: 0.81131 | az: -0.188492
ax: 0.419159 | ay: 0.79982 | az: -0.204971
ax: 0.447662 | ay: 0.660294 | az: -0.20105
ax: 0.464554 | ay: 0.565994 | az: -0.185349
ax: 0.457962 | ay: 0.506363 | az: -0.158447
ax: 0.41011 | ay: 0.50386 | az: -0.122391
ax: 0.354553 | ay: 0.428253 | az: -0.203674
ax: 0.235367 | ay: 0.32663 | az: -0.234848
ax: 0.031723 | ay: 0.271866 | az: -0.175934
ax: -0.163528 | ay: 0.14003 | az: -0.0637665
ax: -0.343323 | ay: -0.0827484 | az: -0.0917053
ax: -0.535324 | ay: -0.339615 | az: -0.159134
ax: -0.653641 | ay: -0.66037 | az: -0.252548
ax: -0.68248 | ay: -0.814987 | az: -0.215775
ax: -0.65979 | ay: -0.881287 | az: -0.17131
ax: -0.666565 | ay: -0.941437 | az: -0.228394
ax: -0.607559 | ay: -1.08221 | az: -0.0219421
ax: -0.383957 | ay: -1.13252 | az: 0.256271
ax: -0.26297 | ay: -1.15605 | az: 0.514084
ax: -0.252228 | ay: -1.22931 | az: 0.585983
ax: -0.191956 | ay: -0.988083 | az: 0.436478
ax: 0.0870819 | ay: -0.852936 | az: 0.361923
ax: -0.165009 | ay: -0.542084 | az: 0.33551
ax: -0.131622 | ay: 1.00394 | az: 0.166245
ax: -0.234558 | ay: 0.428574 | az: -0.198105
ax: -0.429672 | ay: -0.372391 | az: 0.135895
ax: -0.211456 | ay: -0.378128 | az: -0.321762
ax: -0.121292 | ay: -0.0607452 | az: 0.0251617
ax: -0.0684204 | ay: -0.378571 | az: -0.123184
ax: 0.00369263 | ay: -0.0610046 | az: -0.0224915
ax: 0.0354614 | ay: 0.105164 | az: 0.0426178
ax: 0.00880432 | ay: 0.0938263 | az: 0.0738525
ax: -0.0237274 | ay: 0.0614471 | az: 0.0305481
ax: -0.0335388 | ay: 0.0424194 | az: -0.0471039
ax: 0.000656128 | ay: 0.0762177 | az: -0.159683
ax: 0.00915527 | ay: 0.0311432 | az: -0.196243
ax: -0.0118561 | ay: 0.141205 | az: -0.0308533
ax: -0.0327911 | ay: 0.171844 | az: 0.0167847
ax: -0.016571 | ay: 0.124542 | az: -0.0498505
ax: 0.012207 | ay: 0.0769501 | az: -0.0933685
ax: 0.00619507 | ay: 0.0881805 | az: -0.0638885
ax: -0.0030365 | ay: 0.0998077 | az: -0.0137482
ax: 0.000900269 | ay: 0.118103 | az: 0.00358582
ax: -0.00337219 | ay: 0.114258 | az: -0.0488739
ax: -0.0124817 | ay: 0.0832367 | az: -0.0402374
ax: -0.00517273 | ay: 0.0977173 | az: -0.0391846
time: 4
[20210811070921.947]
> sum ax: -2.95865 | sum ay: -2.64009 | sum az: -2.73857
>> avg ax: -0.059173 | avg ay: -0.0528018 | avg az: -0.0547714
>>> vx: -0.289948 | vy: -0.258729 | vz: -0.26838
>>> sx: -0.0680125 | sy: -0.025691 | sz: -0.241512
>>> a: 0.0963814
>>> v: 0.472269
>>> s: 0.252217

ax: -0.0263672 | ay: 0.0891418 | az: -0.0335083
ax: -0.0346527 | ay: 0.0937805 | az: -0.0350494
ax: -0.0543976 | ay: 0.0804901 | az: -0.0396423
ax: -0.0597687 | ay: 0.0928192 | az: -0.0348511
ax: -0.0756683 | ay: 0.0940399 | az: -0.00866699
ax: -0.110336 | ay: 0.114487 | az: -0.0449219
ax: -0.137054 | ay: 0.168594 | az: -0.0158234
ax: -0.122284 | ay: 0.139145 | az: -0.0669098
ax: -0.174881 | ay: 0.145462 | az: -0.0940094
ax: -0.169083 | ay: 0.144318 | az: -0.0693359
ax: -0.213959 | ay: 0.157639 | az: -0.00994873
ax: -0.274017 | ay: 0.186127 | az: -0.0387726
ax: -0.392731 | ay: 0.193085 | az: -0.133438
ax: -0.589676 | ay: 0.240463 | az: -0.164368
ax: -0.743469 | ay: 0.34343 | az: -0.201065
ax: -0.855072 | ay: 0.682388 | az: -0.369904
ax: -0.711777 | ay: 1.19931 | az: -0.288223
ax: -0.736725 | ay: 0.613159 | az: 0.0566711
ax: -0.555649 | ay: 0.641846 | az: -0.360397
ax: -0.52681 | ay: 0.268951 | az: -0.395004
ax: -0.0421295 | ay: 0.365173 | az: -0.489487
ax: 0.644577 | ay: 0.0999451 | az: -0.400421
ax: 0.0659332 | ay: 0.0915222 | az: -0.197021
ax: 0.259628 | ay: 0.596634 | az: -0.218231
ax: 0.417755 | ay: 0.90979 | az: -0.200394
ax: 0.431976 | ay: 0.764618 | az: -0.214127
ax: 0.462219 | ay: 0.634186 | az: -0.195633
ax: 0.450089 | ay: 0.503906 | az: -0.165482
ax: 0.454987 | ay: 0.457016 | az: -0.151108
ax: 0.408707 | ay: 0.456085 | az: -0.149902
ax: 0.359894 | ay: 0.380493 | az: -0.183044
ax: 0.212143 | ay: 0.348526 | az: -0.209503
ax: 0.0263977 | ay: 0.299377 | az: -0.151123
ax: -0.202576 | ay: 0.192001 | az: -0.093277
ax: -0.419662 | ay: -0.00436401 | az: -0.0205688
ax: -0.679855 | ay: -0.273468 | az: -0.0316772
ax: -0.816635 | ay: -0.756699 | az: 0.0183411
ax: -0.812546 | ay: -0.95256 | az: 0.117813
ax: -0.726624 | ay: -1.10371 | az: 0.0857391
ax: -0.719864 | ay: -1.15121 | az: 0.185944
ax: -0.64978 | ay: -1.22707 | az: 0.297714
ax: -0.352478 | ay: -1.34294 | az: 0.461746
ax: -0.300522 | ay: -1.43257 | az: 0.471298
ax: -0.255112 | ay: -1.25526 | az: 0.35022
ax: -0.340729 | ay: -0.763702 | az: 0.744476
ax: -0.470963 | ay: 1.48438 | az: -0.0206757
ax: -0.241165 | ay: -0.504852 | az: 0.247314
ax: -0.354416 | ay: -0.465698 | az: -0.0822449
ax: -0.152237 | ay: -0.136902 | az: 0.0559845
ax: 0.0728302 | ay: -0.134567 | az: -0.0308228
time: 5
[20210811070922.929]
> sum ax: -9.83453 | sum ay: 1.76674 | sum az: -2.51532
>> avg ax: -0.196691 | avg ay: 0.0353348 | avg az: -0.0503064
>>> vx: -0.963784 | vy: 0.17314 | vz: -0.246501
>>> sx: -0.426444 | sy: 0.498022 | sz: -0.269035
>>> a: 0.206074
>>> v: 1.00976
>>> s: 0.708703

ax: 0.032074 | ay: -0.164505 | az: -0.199173
ax: 0.0621643 | ay: -0.00787354 | az: -0.0619965
ax: 0.0395813 | ay: 0.118912 | az: 0.020874
ax: 0.00105286 | ay: 0.0998077 | az: 0.071579
ax: -0.0590057 | ay: 0.0778351 | az: -0.00315857
ax: -0.0509644 | ay: 0.0791473 | az: -0.0563812
ax: -0.00192261 | ay: 0.0885925 | az: -0.181824
ax: -0.00250244 | ay: 0.0845642 | az: -0.16066
ax: -0.0498962 | ay: 0.176956 | az: 0.0336304
ax: -0.0422058 | ay: 0.17485 | az: 0.0798187
ax: -0.00457764 | ay: 0.0839539 | az: -0.0335999
ax: 0.0174408 | ay: 0.0463867 | az: -0.0951691
ax: 0.0322876 | ay: 0.0693512 | az: -0.0522308
ax: 0.0155792 | ay: 0.122726 | az: -0.013916
ax: -0.00811768 | ay: 0.117447 | az: -0.0394135
ax: -0.023941 | ay: 0.0815582 | az: -0.0327301
ax: -0.0230103 | ay: 0.0695343 | az: -0.0556641
ax: -0.0139618 | ay: 0.0662689 | az: -0.0325928
ax: -0.0245209 | ay: 0.0835419 | az: -0.0157013
ax: -0.0386505 | ay: 0.0896759 | az: -0.0138397
ax: -0.0652771 | ay: 0.078125 | az: -0.0817261
ax: -0.0696564 | ay: 0.118027 | az: -0.0694275
ax: -0.10553 | ay: 0.158432 | az: 0.0141144
ax: -0.145569 | ay: 0.200226 | az: 0.0288086
ax: -0.150742 | ay: 0.118195 | az: -0.0712891
ax: -0.159973 | ay: 0.128357 | az: -0.106461
ax: -0.155762 | ay: 0.130951 | az: -0.0652161
ax: -0.22525 | ay: 0.11058 | az: -0.0804138
ax: -0.318344 | ay: 0.147354 | az: -0.15332
ax: -0.478699 | ay: 0.192001 | az: -0.188644
ax: -0.632965 | ay: 0.210114 | az: -0.106781
ax: -0.770538 | ay: 0.4785 | az: -0.177399
ax: -0.859924 | ay: 0.751175 | az: -0.56282
ax: -0.702637 | ay: 0.933731 | az: -0.0890045
ax: -0.674957 | ay: 0.703751 | az: 0.0203705
ax: -0.541809 | ay: 0.525681 | az: -0.390427
ax: -0.41568 | ay: 0.18425 | az: -0.395889
ax: 0.104385 | ay: 0.405334 | az: -0.432861
ax: 0.273926 | ay: 0.0493927 | az: -0.401093
ax: 0.310684 | ay: 0.198029 | az: -0.288971
ax: 0.308182 | ay: 0.747177 | az: -0.248505
ax: 0.396729 | ay: 0.878143 | az: -0.19693
ax: 0.446609 | ay: 0.744705 | az: -0.201874
ax: 0.468094 | ay: 0.588669 | az: -0.196182
ax: 0.454834 | ay: 0.446762 | az: -0.191483
ax: 0.406235 | ay: 0.457001 | az: -0.187408
ax: 0.385773 | ay: 0.471786 | az: -0.151016
ax: 0.304169 | ay: 0.358704 | az: -0.211899
ax: 0.131348 | ay: 0.3479 | az: -0.209946
ax: -0.0584412 | ay: 0.273895 | az: -0.133408
time: 6
[20210811070923.925]
> sum ax: -2.68388 | sum ay: 12.6957 | sum az: -6.36925
>> avg ax: -0.0536777 | avg ay: 0.253914 | avg az: -0.127385
>>> vx: -0.263021 | vy: 1.24418 | vz: -0.624186
>>> sx: -0.195461 | sy: 0.396217 | sz: -0.209874
>>> a: 0.289103
>>> v: 1.4166
>>> s: 0.489122

ax: -0.261551 | ay: 0.0974731 | az: -0.102386
ax: -0.493576 | ay: -0.167953 | az: -0.149841
ax: -0.644318 | ay: -0.439178 | az: -0.186401
ax: -0.683197 | ay: -0.69519 | az: -0.23497
ax: -0.697937 | ay: -0.879501 | az: -0.195404
ax: -0.683929 | ay: -1.07739 | az: -0.176315
ax: -0.649475 | ay: -1.20451 | az: -0.0288696
ax: -0.630997 | ay: -1.26437 | az: 0.206299
ax: -0.329376 | ay: -1.35468 | az: 0.566986
ax: -0.336548 | ay: -1.38615 | az: 0.603455
ax: -0.284058 | ay: -1.25375 | az: 0.542191
ax: -0.317963 | ay: -0.754974 | az: 0.786469
ax: -0.192047 | ay: 1.25023 | az: 0.497757
ax: -0.306702 | ay: 0.120773 | az: -0.17421
ax: -0.445511 | ay: -0.455933 | az: 0.378601
ax: -0.178711 | ay: -0.248215 | az: -0.199753
ax: -0.131744 | ay: -0.231506 | az: -0.045578
ax: 0.0165405 | ay: -0.328476 | az: -0.140823
ax: 0.00611877 | ay: -0.129745 | az: 0.00421143
ax: 0.0177917 | ay: 0.0690308 | az: 0.0224609
ax: -0.0332947 | ay: 0.0222626 | az: 0.085434
ax: -0.0662994 | ay: 0.0946045 | az: 0.0800781
ax: -0.0309296 | ay: 0.0655212 | az: -0.0426331
ax: 0.00811768 | ay: 0.061615 | az: -0.204269
ax: 0.0157928 | ay: 0.0232849 | az: -0.152588
ax: -0.0340271 | ay: 0.180191 | az: 0.0397034
ax: -0.0493622 | ay: 0.136414 | az: 0.0679779
ax: -0.00750732 | ay: 0.0623627 | az: -0.0498505
ax: 0.0254364 | ay: 0.0371552 | az: -0.0931244
ax: 0.0189056 | ay: 0.0746765 | az: -0.0256195
ax: 0.00183105 | ay: 0.110413 | az: -0.00140381
ax: -0.00714111 | ay: 0.094223 | az: -0.0118561
ax: -0.00917053 | ay: 0.0692139 | az: -0.0165253
ax: -0.0177917 | ay: 0.0861664 | az: -0.0370941
ax: -0.0245361 | ay: 0.107544 | az: -0.016922
ax: -0.0276489 | ay: 0.0697479 | az: -0.00605774
ax: -0.0544434 | ay: 0.0667725 | az: -0.0153656
ax: -0.079422 | ay: 0.0859528 | az: -0.0486145
ax: -0.0913696 | ay: 0.100281 | az: -0.0485992
ax: -0.0801849 | ay: 0.133392 | az: -0.0366516
ax: -0.102875 | ay: 0.127609 | az: -0.0302429
ax: -0.126587 | ay: 0.141678 | az: -0.0154724
ax: -0.159607 | ay: 0.151581 | az: -0.0729523
ax: -0.149872 | ay: 0.0884094 | az: -0.0908051
ax: -0.19574 | ay: 0.116455 | az: -0.059433
ax: -0.24559 | ay: 0.144775 | az: -0.0436859
ax: -0.357056 | ay: 0.17688 | az: -0.0635223
ax: -0.559967 | ay: 0.223724 | az: -0.103699
ax: -0.717087 | ay: 0.217728 | az: -0.129105
ax: -0.847992 | ay: 0.594894 | az: -0.266464
time: 7
[20210811070924.929]
> sum ax: -11.2326 | sum ay: -6.6685 | sum az: 0.564514
>> avg ax: -0.224652 | avg ay: -0.13337 | avg az: 0.0112903
>>> vx: -1.1008 | vy: -0.653513 | vz: 0.0553224
>>> sx: -0.65906 | sy: -0.782156 | sz: 0.116187
>>> a: 0.261503
>>> v: 1.28136
>>> s: 1.02938

ax: -0.853546 | ay: 1.08904 | az: -0.474976
ax: -0.731689 | ay: 0.668625 | az: 0.0410004
ax: -0.442719 | ay: 0.575378 | az: -0.181122
ax: -0.543823 | ay: 0.180862 | az: -0.355377
ax: -0.12648 | ay: 0.251144 | az: -0.424377
ax: 0.567169 | ay: 0.268402 | az: -0.345566
ax: 0.163208 | ay: 0.180649 | az: -0.274933
ax: 0.227509 | ay: 0.779343 | az: -0.24585
ax: 0.368607 | ay: 0.888748 | az: -0.144974
ax: 0.417465 | ay: 0.707382 | az: -0.116837
ax: 0.449005 | ay: 0.633255 | az: -0.13266
ax: 0.468323 | ay: 0.578995 | az: -0.173325
ax: 0.478363 | ay: 0.553055 | az: -0.150986
ax: 0.428482 | ay: 0.503845 | az: -0.157852
ax: 0.315186 | ay: 0.394333 | az: -0.138458
ax: 0.139175 | ay: 0.223724 | az: -0.161346
ax: -0.00942993 | ay: 0.152267 | az: -0.0582733
ax: -0.138519 | ay: 0.0833588 | az: 0.0348053
ax: -0.321396 | ay: -0.103149 | az: 0.00468445
ax: -0.451447 | ay: -0.286057 | az: -0.0254669
ax: -0.564285 | ay: -0.541473 | az: -0.015686
ax: -0.682541 | ay: -0.753555 | az: 0.00952148
ax: -0.736969 | ay: -0.842117 | az: 0.128525
ax: -0.756348 | ay: -1.00401 | az: 0.144043
ax: -0.613281 | ay: -1.1523 | az: 0.321228
ax: -0.416992 | ay: -1.26582 | az: 0.558426
ax: -0.401093 | ay: -1.28419 | az: 0.704758
ax: -0.276733 | ay: -1.35887 | az: 0.322205
ax: -0.181625 | ay: -1.40175 | az: 0.192734
ax: -0.384888 | ay: 0.412247 | az: -0.410507
ax: -0.238663 | ay: 0.098938 | az: 0.0136871
ax: -0.569763 | ay: -0.80275 | az: 0.0274811
ax: -0.260117 | ay: -0.141983 | az: 0.186844
ax: 0.00997925 | ay: -0.0983734 | az: 0.156036
ax: 0.0677643 | ay: -0.0116272 | az: -0.00538635
ax: 0.0423889 | ay: -0.00012207 | az: -0.0783539
ax: 0.100525 | ay: 0.213226 | az: -0.100632
ax: 0.0618439 | ay: 0.1064 | az: -0.124969
ax: 0.0166016 | ay: 0.0935822 | az: -0.0873718
ax: -0.0303345 | ay: 0.0758362 | az: -0.121628
ax: -0.0359955 | ay: 0.17865 | az: -0.0545959
ax: -0.0572662 | ay: 0.0550385 | az: -0.0230408
ax: -0.0375977 | ay: 0.0625 | az: -0.0184631
ax: -0.0384827 | ay: 0.0686646 | az: 0.00480652
ax: -0.00210571 | ay: 0.0722656 | az: -0.0372467
ax: -0.00378418 | ay: 0.039505 | az: -0.0514526
ax: 0.0234985 | ay: 0.0391998 | az: -0.0516815
ax: 0.0364075 | ay: 0.0393982 | az: -0.0133057
ax: 0.0287323 | ay: 0.0613098 | az: -0.0143585
ax: 0.0072937 | ay: 0.0559235 | az: -0.0237579
time: 8
[20210811070925.926]
> sum ax: -5.49039 | sum ay: -0.663071 | sum az: -1.94403
>> avg ax: -0.109808 | avg ay: -0.0132614 | avg az: -0.0388806
>>> vx: -0.538058 | vy: -0.0649809 | vz: -0.190515
>>> sx: -0.291085 | sy: 0.232155 | sz: -0.202802
>>> a: 0.11724
>>> v: 0.574478
>>> s: 0.423975

ax: -0.0045166 | ay: 0.0457611 | az: -0.0301514
ax: -0.0178833 | ay: 0.0625763 | az: -0.0163116
ax: -0.0267792 | ay: 0.0588226 | az: -0.00865173
ax: -0.0410919 | ay: 0.0824738 | az: -0.0223694
ax: -0.070694 | ay: 0.112534 | az: -0.0191956
ax: -0.0820007 | ay: 0.131638 | az: 0.000976562
ax: -0.08461 | ay: 0.160767 | az: -0.0127716
ax: -0.101028 | ay: 0.13353 | az: 0.0150146
ax: -0.118607 | ay: 0.115005 | az: -0.0122833
ax: -0.136322 | ay: 0.110886 | az: 0.00457764
ax: -0.147293 | ay: 0.158844 | az: -0.054718
ax: -0.186539 | ay: 0.130844 | az: -0.0558777
ax: -0.239136 | ay: 0.150497 | az: -0.153061
ax: -0.383423 | ay: 0.18631 | az: -0.174454
ax: -0.569077 | ay: 0.272079 | az: -0.265823
ax: -0.794067 | ay: 0.447708 | az: -0.348724
ax: -0.862778 | ay: 0.717987 | az: -0.287292
ax: -0.688904 | ay: 1.02699 | az: -0.306427
ax: -0.739029 | ay: 0.534576 | az: 0.200775
ax: -0.567673 | ay: 0.619888 | az: -0.270645
ax: -0.526993 | ay: 0.166519 | az: -0.345932
ax: 0.049469 | ay: 0.279709 | az: -0.411316
ax: 0.316727 | ay: -0.0231323 | az: -0.329926
ax: 0.370819 | ay: 0.28569 | az: -0.273453
ax: 0.344666 | ay: 0.857361 | az: -0.195358
ax: 0.447479 | ay: 0.875015 | az: -0.13858
ax: 0.467743 | ay: 0.726227 | az: -0.142761
ax: 0.453461 | ay: 0.607986 | az: -0.130615
ax: 0.451767 | ay: 0.503845 | az: -0.117767
