steps: 0
ax: -0.043335 | ay: 0.140701 | az: -0.00291443
ax: -0.0359497 | ay: 0.138321 | az: -0.00894165
ax: -0.0791321 | ay: 0.177979 | az: 0.0285187
ax: -0.064682 | ay: 0.123779 | az: 0.00775146
ax: -0.0593262 | ay: 0.0712891 | az: -0.0205383
ax: -0.0534668 | ay: 0.106888 | az: -0.0455322
ax: -0.0527496 | ay: 0.105179 | az: -0.0203857
ax: -0.0868835 | ay: 0.135529 | az: -0.019165
ax: -0.148926 | ay: 0.201294 | az: -0.00576782
ax: -0.184326 | ay: 0.130966 | az: 0.0275726
ax: -0.200119 | ay: 0.245529 | az: 0.0124969
ax: -0.262848 | ay: 0.240906 | az: 0.0144196
ax: -0.325089 | ay: 0.269257 | az: -0.00216675
ax: -0.378723 | ay: 0.294998 | az: 0.00837708
ax: -0.409439 | ay: 0.287491 | az: -0.0616455
ax: -0.460449 | ay: 0.3255 | az: -0.155334
ax: -0.621231 | ay: 0.440918 | az: -0.176956
ax: -0.906036 | ay: 0.631012 | az: -0.2397
ax: -1.15654 | ay: 1.39743 | az: -0.415604
ax: -1.12631 | ay: 1.29092 | az: 0.189255
ax: -0.867554 | ay: 0.671783 | az: -0.481705
ax: -0.779541 | ay: 0.68573 | az: -0.470749
ax: -0.127945 | ay: 0.831497 | az: -0.329178
ax: 0.0156097 | ay: -0.00856018 | az: -0.205933
ax: 0.254837 | ay: -0.152328 | az: -0.567871
ax: 0.291855 | ay: 0.652435 | az: -0.163696
ax: 0.473282 | ay: 1.01917 | az: -0.00939941
ax: 0.495529 | ay: 0.829544 | az: -0.0121918
ax: 0.532715 | ay: 0.69429 | az: -0.0674133
ax: 0.494522 | ay: 0.536835 | az: -0.069046
ax: 0.494568 | ay: 0.470276 | az: -0.0720978
ax: 0.458969 | ay: 0.413437 | az: -0.0737
ax: 0.360718 | ay: 0.353775 | az: -0.0627594
ax: 0.223358 | ay: 0.347977 | az: -0.0710449
ax: -0.0230408 | ay: 0.236145 | az: -0.116837
ax: -0.255783 | ay: 0.0465546 | az: -0.109909
ax: -0.468079 | ay: -0.254578 | az: -0.0567474
ax: -0.745575 | ay: -0.645157 | az: -0.118637
ax: -0.952118 | ay: -1.08945 | az: -0.150024
ax: -0.957184 | ay: -1.3761 | az: -0.0719452
ax: -0.708817 | ay: -1.24704 | az: -0.0318146
ax: -0.678589 | ay: -1.20331 | az: 0.0400085
ax: -0.564026 | ay: -1.52019 | az: 0.300629
ax: -0.392456 | ay: -1.59138 | az: 0.614853
ax: -0.345016 | ay: -1.65498 | az: 0.411118
ax: -0.307114 | ay: -1.0249 | az: 0.125641
ax: 0.127945 | ay: 0.432373 | az: -0.194794
ax: -0.164307 | ay: 1.74654 | az: 0.513245
ax: -0.668243 | ay: -0.710205 | az: 0.548538
ax: -0.599503 | ay: -0.253494 | az: -0.0409088
ax: -0.0691071 | ay: -0.0921326 | az: -0.0522766
time: 2
[20210812053046.657]
> sum ax: -12.0623 | sum ay: 3.75974 | sum az: -1.92999
>> avg ax: -0.241246 | avg ay: 0.0751947 | avg az: -0.0385999
>>> vx: -1.18211 | vy: 0.368454 | vz: -0.189139
>>> sx: -0.542102 | sy: 0.632983 | sz: -0.19468
>>> a: 0.255625
>>> v: 1.25256
>>> s: 0.855828

ax: -0.107681 | ay: -0.578262 | az: -0.462326
ax: -0.0159302 | ay: -0.297287 | az: 0.0177307
ax: -0.0373688 | ay: 0.0346527 | az: 0.00221252
ax: -0.0305328 | ay: -0.083786 | az: -0.0794525
ax: -0.0328217 | ay: 0.0800018 | az: 0.0201874
ax: -0.0370789 | ay: 0.151794 | az: 0.0383453
ax: 0.020813 | ay: 0.161072 | az: -0.0233307
ax: 0.0150757 | ay: 0.0865936 | az: -0.0891724
ax: 0.0392303 | ay: 0.0871429 | az: 6.10352e-05
ax: -0.0173645 | ay: 0.156052 | az: 0.0460815
ax: -0.0168304 | ay: 0.116547 | az: 0.0586395
ax: -0.0132599 | ay: 0.0898895 | az: -0.00314331
ax: -0.00292969 | ay: 0.126495 | az: -0.0350189
ax: -0.0257263 | ay: 0.172882 | az: -0.0135956
ax: -0.0433655 | ay: 0.178299 | az: 0.000534058
ax: -0.0527954 | ay: 0.146011 | az: -0.0139618
ax: -0.0412598 | ay: 0.118042 | az: 0.0102692
ax: -0.0282745 | ay: 0.15451 | az: -0.0101624
ax: -0.0758362 | ay: 0.124039 | az: -0.0284882
ax: -0.126328 | ay: 0.0971069 | az: -0.013443
ax: -0.135544 | ay: 0.148499 | az: 0.00300598
ax: -0.189148 | ay: 0.227158 | az: 0.00343323
ax: -0.196136 | ay: 0.165176 | az: -0.00389099
ax: -0.23819 | ay: 0.220749 | az: -0.0470886
ax: -0.326645 | ay: 0.26622 | az: 0.0123596
ax: -0.337738 | ay: 0.225784 | az: -0.0119781
ax: -0.38443 | ay: 0.276459 | az: -0.0675812
ax: -0.454178 | ay: 0.304733 | az: -0.102448
ax: -0.691391 | ay: 0.342422 | az: -0.0733795
ax: -1.03125 | ay: 0.855209 | az: -0.302612
ax: -1.14668 | ay: 1.60954 | az: -0.2314
ax: -1.19768 | ay: 1.00967 | az: 0.257202
ax: -0.812851 | ay: 0.582947 | az: -0.546631
ax: -0.720642 | ay: 0.569244 | az: -0.515686
ax: 0.146255 | ay: 0.553879 | az: -0.418854
ax: -0.175888 | ay: 0.158066 | az: -0.228806
ax: 0.231506 | ay: 0.161255 | az: -0.243774
ax: 0.418228 | ay: 0.824966 | az: -0.0211945
ax: 0.513245 | ay: 0.871719 | az: -0.0555573
ax: 0.553421 | ay: 0.722198 | az: -0.094574
ax: 0.53978 | ay: 0.656769 | az: -0.09729
ax: 0.530167 | ay: 0.526764 | az: -0.0705109
ax: 0.483551 | ay: 0.465744 | az: -0.0422821
ax: 0.472351 | ay: 0.438156 | az: -0.0376434
ax: 0.391632 | ay: 0.386765 | az: -0.0255585
ax: 0.151993 | ay: 0.316299 | az: -0.0549469
ax: -0.124802 | ay: 0.256317 | az: 0.00842285
ax: -0.37178 | ay: 0.0379028 | az: -0.0149841
ax: -0.658997 | ay: -0.314194 | az: -0.1763
ax: -0.885773 | ay: -0.79686 | az: -0.388336
time: 3
[20210812053047.658]
> sum ax: -6.27788 | sum ay: 13.1914 | sum az: -4.16692
>> avg ax: -0.125558 | avg ay: 0.263827 | avg az: -0.0833383
>>> vx: -0.615232 | vy: 1.29275 | vz: -0.408358
>>> sx: -0.303159 | sy: 0.473986 | sz: -0.152816
>>> a: 0.303833
>>> v: 1.48878
>>> s: 0.583028

ax: -0.848663 | ay: -0.995102 | az: -0.378067
ax: -0.704849 | ay: -1.10028 | az: -0.47261
ax: -0.618713 | ay: -1.18979 | az: -0.515549
ax: -0.448975 | ay: -1.19795 | az: -0.278748
ax: -0.293472 | ay: -1.19499 | az: 7.62939e-05
ax: -0.197174 | ay: -1.27425 | az: 0.158859
ax: -0.147125 | ay: -1.19829 | az: 0.182144
ax: -0.145721 | ay: -1.09653 | az: 0.225754
ax: -0.113068 | ay: -0.751007 | az: 0.557922
ax: -0.0491333 | ay: 0.351685 | az: 0.42041
ax: -0.147034 | ay: 1.65375 | az: 0.541748
ax: -0.698166 | ay: -0.380157 | az: 0.302765
ax: -0.487396 | ay: -0.0239105 | az: -0.126709
ax: -0.0623779 | ay: -0.140839 | az: -0.260406
ax: -0.156326 | ay: -0.523499 | az: -0.491318
ax: -0.0560608 | ay: -0.351166 | az: -0.000518799
ax: -0.0952454 | ay: -0.0205688 | az: 0.161224
ax: -0.024292 | ay: 0.0458984 | az: 0.0912628
ax: -0.0554657 | ay: 0.047699 | az: 0.0949402
ax: -0.0595245 | ay: 0.114929 | az: -0.0175171
ax: 0.0469055 | ay: 0.199402 | az: -0.048645
ax: 0.0166168 | ay: 0.0348206 | az: -0.274368
ax: 0.0139771 | ay: 0.239136 | az: 0.0134277
ax: -0.0319977 | ay: 0.217239 | az: 0.126923
ax: -0.0151367 | ay: 0.168472 | az: 0.0242004
ax: 0.0191193 | ay: 0.123062 | az: -0.0966187
ax: -0.00442505 | ay: 0.199005 | az: -0.0651855
ax: -0.0357056 | ay: 0.197205 | az: 0.0232086
ax: -0.0442047 | ay: 0.173508 | az: 0.0227051
ax: -0.046814 | ay: 0.148499 | az: 0.00811768
ax: -0.0438843 | ay: 0.169907 | az: -0.00891113
ax: -0.039917 | ay: 0.154739 | az: -0.0100555
ax: -0.0419006 | ay: 0.133636 | az: -0.0101471
ax: -0.0779572 | ay: 0.103928 | az: -0.00842285
ax: -0.0732269 | ay: 0.114075 | az: -0.00706482
ax: -0.116379 | ay: 0.202774 | az: 0.055954
ax: -0.129501 | ay: 0.159103 | az: 0.00598145
ax: -0.13028 | ay: 0.164886 | az: -0.11618
ax: -0.113968 | ay: 0.173233 | az: -0.124481
ax: -0.197418 | ay: 0.1931 | az: -0.131104
ax: -0.262329 | ay: 0.238159 | az: -0.00415039
ax: -0.303787 | ay: 0.282333 | az: 0.0704041
ax: -0.288452 | ay: 0.32991 | az: 0.0682678
ax: -0.325882 | ay: 0.308365 | az: 0.00434875
ax: -0.393631 | ay: 0.358017 | az: -0.0921326
ax: -0.604538 | ay: 0.374268 | az: -0.127731
ax: -0.951248 | ay: 0.809967 | az: -0.352707
ax: -1.02884 | ay: 1.57626 | az: -0.251266
ax: -1.09052 | ay: 0.811035 | az: 0.14949
ax: -0.787262 | ay: 0.30983 | az: -0.44046
time: 4
[20210812053048.659]
> sum ax: -12.4914 | sum ay: -0.556488 | sum az: -1.40094
>> avg ax: -0.249827 | avg ay: -0.0111298 | avg az: -0.0280188
>>> vx: -1.22415 | vy: -0.0545358 | vz: -0.137292
>>> sx: -0.547009 | sy: -0.657719 | sz: -0.032291
>>> a: 0.25164
>>> v: 1.23303
>>> s: 0.85607

ax: -0.802795 | ay: 0.544632 | az: -0.478882
ax: 0.110977 | ay: 0.483948 | az: -0.440277
ax: -0.0954437 | ay: 0.152252 | az: -0.221436
ax: 0.257919 | ay: 0.294891 | az: -0.215591
ax: 0.395676 | ay: 0.884079 | az: -0.0104523
ax: 0.501312 | ay: 0.904251 | az: 0.000244141
ax: 0.518799 | ay: 0.738953 | az: -0.0569
ax: 0.482086 | ay: 0.63681 | az: -0.0957794
ax: 0.432373 | ay: 0.528915 | az: -0.0763855
ax: 0.396561 | ay: 0.417374 | az: -0.0883026
ax: 0.381393 | ay: 0.303299 | az: -0.112762
ax: 0.294418 | ay: 0.255447 | az: -0.13945
ax: 0.145111 | ay: 0.196655 | az: -0.198425
ax: -0.0332336 | ay: 0.0423126 | az: -0.199448
ax: -0.240601 | ay: -0.109604 | az: -0.162048
ax: -0.40947 | ay: -0.296997 | az: -0.209702
ax: -0.520844 | ay: -0.653656 | az: -0.364716
ax: -0.606644 | ay: -0.935257 | az: -0.32486
ax: -0.628601 | ay: -1.11662 | az: -0.253799
ax: -0.60556 | ay: -1.09955 | az: -0.193451
ax: -0.51387 | ay: -1.00713 | az: -0.0634766
ax: -0.386246 | ay: -1.09253 | az: 0.0630646
ax: -0.29097 | ay: -1.09775 | az: 0.203476
ax: -0.216553 | ay: -1.07115 | az: 0.252747
ax: -0.202255 | ay: -0.920837 | az: 0.293182
ax: -0.1436 | ay: -0.720734 | az: 0.331802
ax: -0.133255 | ay: 0.0020752 | az: 0.699799
ax: 0.115219 | ay: 0.75708 | az: 0.161942
ax: -0.169479 | ay: 1.50284 | az: 0.442566
ax: -0.679382 | ay: -0.422409 | az: 0.643875
ax: -0.329376 | ay: -0.277542 | az: -0.319153
ax: -0.340012 | ay: -0.430603 | az: -0.307053
ax: 0.0141907 | ay: -0.274628 | az: -0.143326
ax: -0.0348816 | ay: -0.190948 | az: 0.000335693
ax: -0.0335999 | ay: 0.128616 | az: 0.106323
ax: 0.0119019 | ay: 0.05896 | az: 0.0872498
ax: -0.0402527 | ay: 0.0254822 | az: 0.0481262
ax: -0.0360107 | ay: 0.122314 | az: -0.00292969
ax: 0.0249786 | ay: 0.114777 | az: -0.115479
ax: 0.0114136 | ay: 0.132874 | az: -0.10318
ax: 0.0174103 | ay: 0.179291 | az: 0.00517273
ax: 0.00984192 | ay: 0.199997 | az: 0.0118256
ax: 0.00224304 | ay: 0.215485 | az: -0.0101624
ax: 0.0216522 | ay: 0.134262 | az: -0.0731964
ax: 0.0105743 | ay: 0.145691 | az: -0.0354919
ax: -0.0104523 | ay: 0.188217 | az: 0.0147858
ax: -0.0315857 | ay: 0.190216 | az: 0.0391541
ax: -0.0527039 | ay: 0.164627 | az: 0.00137329
ax: -0.0445862 | ay: 0.140656 | az: -0.0215759
ax: -0.0471954 | ay: 0.158508 | az: -0.0505219
time: 5
[20210812053049.651]
> sum ax: -3.52341 | sum ay: -0.772156 | sum az: -1.68117
>> avg ax: -0.0704681 | avg ay: -0.0154431 | avg az: -0.0336234
>>> vx: -0.345294 | vy: -0.0756713 | vz: -0.164754
>>> sx: -0.116312 | sy: 0.039776 | sz: -0.191126
>>> a: 0.0795913
>>> v: 0.389997
>>> s: 0.227244

ax: -0.0583038 | ay: 0.163635 | az: -0.00907898
ax: -0.0458679 | ay: 0.158142 | az: 0.00796509
ax: -0.0744934 | ay: 0.11644 | az: 0.0207825
ax: -0.100708 | ay: 0.118256 | az: -0.0461121
ax: -0.119461 | ay: 0.147293 | az: -0.0276489
ax: -0.201355 | ay: 0.190811 | az: -0.00553894
ax: -0.208572 | ay: 0.259598 | az: 0.0338898
ax: -0.255615 | ay: 0.261444 | az: -0.0483704
ax: -0.266846 | ay: 0.219849 | az: -0.0508423
ax: -0.259155 | ay: 0.283279 | az: -0.056366
ax: -0.304764 | ay: 0.26506 | az: -0.0790558
ax: -0.335861 | ay: 0.311188 | az: -0.161789
ax: -0.570862 | ay: 0.368118 | az: -0.110886
ax: -0.885345 | ay: 0.636093 | az: -0.243896
ax: -1.07597 | ay: 1.16475 | az: -0.513855
ax: -0.970886 | ay: 1.14326 | az: -0.00358582
ax: -0.846436 | ay: 0.589432 | az: 0.125854
ax: -0.697357 | ay: 0.476654 | az: -0.302704
ax: -0.430573 | ay: 0.66066 | az: -0.443863
ax: 0.409302 | ay: 0.455124 | az: -0.333527
ax: -0.0776215 | ay: 0.0383453 | az: -0.0900879
ax: 0.200134 | ay: 0.22435 | az: -0.176254
ax: 0.430099 | ay: 0.82843 | az: -0.0581818
ax: 0.490021 | ay: 0.881226 | az: -0.0279846
ax: 0.511658 | ay: 0.701416 | az: -0.0578308
ax: 0.504395 | ay: 0.609848 | az: -0.07341
ax: 0.484573 | ay: 0.467377 | az: -0.0696259
ax: 0.448257 | ay: 0.340073 | az: -0.0437622
ax: 0.398087 | ay: 0.376572 | az: -0.000732422
ax: 0.320831 | ay: 0.351624 | az: -0.0544739
ax: 0.166931 | ay: 0.339249 | az: -0.035675
ax: -0.0528107 | ay: 0.144043 | az: -0.09198
ax: -0.236465 | ay: -0.027832 | az: -0.121307
ax: -0.528641 | ay: -0.329163 | az: -0.156174
ax: -0.808075 | ay: -0.777435 | az: -0.193314
ax: -0.881226 | ay: -1.17647 | az: -0.169083
ax: -0.815231 | ay: -1.25604 | az: -0.259613
ax: -0.554688 | ay: -1.10393 | az: -0.286224
ax: -0.399628 | ay: -1.10381 | az: -0.24968
ax: -0.311188 | ay: -1.30238 | az: -0.0204315
ax: -0.339066 | ay: -1.21298 | az: 0.0522919
ax: -0.22908 | ay: -1.20746 | az: 0.182114
ax: -0.311462 | ay: -0.887558 | az: 0.519119
ax: -0.136978 | ay: 1.47237 | az: 0.740738
ax: -0.277954 | ay: 0.623413 | az: 0.102844
ax: -0.402161 | ay: -0.829681 | az: 0.257507
ax: -0.103561 | ay: -0.123901 | az: -0.271652
ax: -0.11644 | ay: -0.201553 | az: -0.367081
ax: 0.000656128 | ay: -0.350647 | az: -0.235062
ax: -0.0785065 | ay: -0.0373993 | az: 0.140701
time: 6
[20210812053050.649]
> sum ax: -10.0043 | sum ay: 3.45918 | sum az: -3.36293
>> avg ax: -0.200085 | avg ay: 0.0691837 | avg az: -0.0672586
>>> vx: -0.980419 | vy: 0.339 | vz: -0.329567
>>> sx: -0.510758 | sy: 0.615068 | sz: -0.214365
>>> a: 0.222136
>>> v: 1.08846
>>> s: 0.827729

ax: 0.0467529 | ay: 0.1427 | az: -0.0100098
ax: -0.0266266 | ay: 0.107986 | az: 0.150711
ax: -0.075058 | ay: 0.156967 | az: 0.0309296
ax: -0.0312042 | ay: 0.0634613 | az: -0.0690308
ax: -0.00192261 | ay: 0.0525055 | az: -0.195602
ax: 0.016037 | ay: 0.16095 | az: -0.0493927
ax: -0.0536194 | ay: 0.249344 | az: 0.166138
ax: -0.0319519 | ay: 0.126648 | az: 0.063736
ax: -0.00144958 | ay: 0.0957031 | az: -0.158142
ax: 0.0129395 | ay: 0.17453 | az: -0.053772
ax: -0.0272217 | ay: 0.160736 | az: 0.056778
ax: -0.0370636 | ay: 0.146103 | az: 0.047226
ax: -0.0378723 | ay: 0.0942383 | az: 0.0022583
ax: -0.0300903 | ay: 0.0794067 | az: -0.0018158
ax: -0.0550232 | ay: 0.148117 | az: 0.0213623
ax: -0.0284729 | ay: 0.118149 | az: -0.0293884
ax: -0.0764618 | ay: 0.113235 | az: -0.00701904
ax: -0.102188 | ay: 0.12677 | az: 0.000991821
ax: -0.120087 | ay: 0.161469 | az: 0.0145264
ax: -0.148575 | ay: 0.19368 | az: 0.000534058
ax: -0.144363 | ay: 0.214828 | az: -0.0236664
ax: -0.202042 | ay: 0.288651 | az: 0.0209808
ax: -0.225677 | ay: 0.272202 | az: -0.0038147
ax: -0.302658 | ay: 0.265793 | az: 0.0133667
ax: -0.317932 | ay: 0.328537 | az: 0.00613403
ax: -0.362411 | ay: 0.307129 | az: -0.0559387
ax: -0.492004 | ay: 0.418625 | az: -0.0966949
ax: -0.776611 | ay: 0.516281 | az: -0.135544
ax: -1.04869 | ay: 0.717422 | az: -0.294052
ax: -1.18805 | ay: 1.18623 | az: -0.488098
ax: -0.910309 | ay: 1.17082 | az: 0.133698
ax: -0.676712 | ay: 0.486969 | az: -0.327133
ax: -0.703552 | ay: 0.533356 | az: -0.454514
ax: 0.0674744 | ay: 0.540451 | az: -0.356995
ax: 0.102798 | ay: 0.132111 | az: -0.133804
ax: 0.393768 | ay: -0.0499878 | az: -0.367142
ax: 0.416412 | ay: 0.736542 | az: -0.0302734
ax: 0.530304 | ay: 0.969574 | az: 0.0171967
ax: 0.540466 | ay: 0.775955 | az: 0.00466919
ax: 0.506393 | ay: 0.627472 | az: -0.039856
ax: 0.479935 | ay: 0.489944 | az: -0.0800323
ax: 0.408813 | ay: 0.460663 | az: -0.0461731
ax: 0.35144 | ay: 0.435638 | az: -0.0390167
ax: 0.234253 | ay: 0.362152 | az: -0.0418243
ax: 0.012085 | ay: 0.243713 | az: -0.0320129
ax: -0.148514 | ay: 0.0874023 | az: -0.00485229
ax: -0.356064 | ay: -0.138702 | az: -0.0800171
ax: -0.508408 | ay: -0.439957 | az: -0.255402
ax: -0.595657 | ay: -0.830307 | az: -0.312225
ax: -0.58287 | ay: -1.08003 | az: -0.2659
time: 7
[20210812053051.652]
> sum ax: -6.30754 | sum ay: 12.7022 | sum az: -3.78792
>> avg ax: -0.126151 | avg ay: 0.254044 | avg az: -0.0757584
>>> vx: -0.618139 | vy: 1.24481 | vz: -0.371216
>>> sx: -0.297063 | sy: 0.627713 | sz: -0.105888
>>> a: 0.293584
>>> v: 1.43856
>>> s: 0.702483

ax: -0.504913 | ay: -1.1124 | az: -0.209274
ax: -0.508148 | ay: -0.966507 | az: -0.145966
ax: -0.47081 | ay: -0.898041 | az: -0.0498505
ax: -0.370972 | ay: -1.01651 | az: 0.0439758
ax: -0.253403 | ay: -1.09152 | az: 0.146378
ax: -0.230209 | ay: -1.10155 | az: 0.228699
ax: -0.210434 | ay: -1.10068 | az: 0.21759
ax: -0.296509 | ay: -0.813507 | az: 0.23201
ax: 0.0114136 | ay: -0.166031 | az: 0.494263
ax: -0.0608521 | ay: 1.10829 | az: 0.0876465
ax: -0.23761 | ay: 1.08989 | az: 0.547791
ax: -0.643127 | ay: -0.650665 | az: 0.550171
ax: -0.512817 | ay: -0.102768 | az: 0.0025177
ax: -0.0324249 | ay: 0.0113983 | az: -0.235153
ax: -0.102859 | ay: -0.321121 | az: -0.407333
ax: 0.00915527 | ay: -0.237259 | az: 0.00184631
ax: -0.0382538 | ay: -0.0671997 | az: 0.0567474
ax: -0.0283508 | ay: -0.142502 | az: 0.00805664
ax: -0.0743256 | ay: 0.0506439 | az: 0.0891876
ax: -0.0524139 | ay: 0.172104 | az: 0.0262451
ax: 0.0531158 | ay: 0.210175 | az: -0.0711212
ax: 0.0206604 | ay: 0.0864563 | az: -0.184631
ax: 0.0324402 | ay: 0.158661 | az: -0.0585327
ax: -0.00527954 | ay: 0.159714 | az: 0.0260162
ax: -0.0201263 | ay: 0.138138 | az: 0.0653076
ax: 0.00393677 | ay: 0.0937805 | az: 0.0157318
ax: 0.0223389 | ay: 0.0892029 | az: -0.0675201
ax: 0.0220795 | ay: 0.119431 | az: -0.0227203
ax: -0.0145569 | ay: 0.142105 | az: 0.0154114
ax: -0.0172424 | ay: 0.140137 | az: 0.0198212
ax: -0.0258331 | ay: 0.143524 | az: -0.00410461
ax: -0.0168304 | ay: 0.140045 | az: -0.0135498
ax: -0.0565186 | ay: 0.157654 | az: 0.0164795
ax: -0.0576172 | ay: 0.11676 | az: -0.0106812
ax: -0.0428772 | ay: 0.109161 | az: -0.0124664
ax: -0.0899658 | ay: 0.123459 | az: -0.0238647
ax: -0.0981445 | ay: 0.10347 | az: -0.0244751
ax: -0.107742 | ay: 0.174789 | az: -0.0558167
ax: -0.125641 | ay: 0.212585 | az: -0.0274506
ax: -0.178207 | ay: 0.212997 | az: 0.0252075
ax: -0.242142 | ay: 0.248886 | az: -0.0062561
ax: -0.216507 | ay: 0.18132 | az: -0.102615
ax: -0.288391 | ay: 0.208282 | az: -0.10408
ax: -0.398651 | ay: 0.252701 | az: -0.11615
ax: -0.607117 | ay: 0.389145 | az: -0.168259
ax: -0.904816 | ay: 0.463043 | az: -0.177094
ax: -0.993668 | ay: 0.927856 | az: -0.207474
ax: -0.859467 | ay: 1.45309 | az: -0.0482025
ax: -0.996399 | ay: 0.676163 | az: 0.316528
ax: -0.673294 | ay: 0.54155 | az: -0.239731
time: 8
[20210812053052.659]
> sum ax: -11.4903 | sum ay: 0.818359 | sum az: 0.439255
>> avg ax: -0.229807 | avg ay: 0.0163672 | avg az: 0.0087851
>>> vx: -1.12605 | vy: 0.0801993 | vz: 0.0430469
>>> sx: -0.462922 | sy: -0.51851 | sz: 0.106391
>>> a: 0.230556
>>> v: 1.12972
>>> s: 0.703185

ax: -0.63298 | ay: 0.495209 | az: -0.335831
ax: 0.216675 | ay: 0.483002 | az: -0.443802
ax: 0.108459 | ay: 0.183746 | az: -0.061676
ax: 0.285782 | ay: 0.020752 | az: -0.347549
ax: 0.337463 | ay: 0.705795 | az: -0.0526276
ax: 0.432617 | ay: 0.916473 | az: 0.00840759
ax: 0.468552 | ay: 0.752502 | az: 0.0232849
ax: 0.484955 | ay: 0.634811 | az: -0.0531006
ax: 0.481018 | ay: 0.503403 | az: -0.0658569
ax: 0.4646 | ay: 0.422012 | az: -0.025116
ax: 0.426224 | ay: 0.379211 | az: -0.0548553
ax: 0.340881 | ay: 0.393173 | az: -0.0705414
ax: 0.219238 | ay: 0.283234 | az: -0.137756
ax: 0.0540466 | ay: 0.160812 | az: -0.169617
ax: -0.165726 | ay: 0.0352173 | az: -0.155472
ax: -0.405197 | ay: -0.21286 | az: -0.168808
ax: -0.613022 | ay: -0.620331 | az: -0.249863
ax: -0.751556 | ay: -0.957245 | az: -0.237885
ax: -0.820038 | ay: -1.10425 | az: -0.145844
ax: -0.729797 | ay: -1.13535 | az: -0.175598
ax: -0.619827 | ay: -1.16872 | az: -0.237274
ax: -0.452499 | ay: -1.40443 | az: -0.0543213
ax: -0.345963 | ay: -1.45227 | az: 0.334503
ax: -0.608444 | ay: -1.22293 | az: 0.255417
ax: -0.250885 | ay: -1.17238 | az: 0.357056
ax: -0.148544 | ay: 0.951569 | az: 0.530167
ax: -0.126312 | ay: 1.32356 | az: 0.518204
ax: -0.416885 | ay: -0.557175 | az: 0.35701
ax: -0.333237 | ay: -0.249374 | az: 0.0605164
ax: -0.0639343 | ay: -0.208145 | az: -0.375
ax: -0.193192 | ay: -0.384506 | az: -0.404144
