ax: -0.224899 | ay: -1.50974 | az: -0.343857
ax: -0.0383759 | ay: 0.189209 | az: 0.0388794
ax: -0.04039 | ay: 0.188416 | az: 0.0769348
ax: -0.0428925 | ay: 0.103195 | az: 0.0280609
ax: -0.0433197 | ay: 0.128952 | az: 0.0372162
ax: -0.0503235 | ay: 0.135437 | az: 0.039978
ax: -0.0513763 | ay: 0.189743 | az: 0.00964355
ax: -0.104141 | ay: 0.0979462 | az: 0.00505066
ax: -0.150513 | ay: 0.0598297 | az: 0.0200653
ax: -0.159927 | ay: 0.132507 | az: 0.0605164
ax: -0.201828 | ay: 0.172165 | az: 0.118301
ax: -0.222961 | ay: 0.237915 | az: 0.0561218
ax: -0.316925 | ay: 0.226013 | az: 0.0132599
time: 2
[20201124141725.698]
> sum ax: -8.46446 | sum ay: -5.81178 | sum az: -1.73607
>> avg ax: -0.169289 | avg ay: -0.116236 | avg az: -0.0347214
>>> vx: -1.65903 | vy: -1.13911 | vz: -0.34027
>>> sx: -1.18309 | sy: -1.39316 | sz: -0.487582
>>> a: 0.208267
>>> v: 2.04102
>>> s: 1.89165

ax: -0.500473 | ay: 0.317596 | az: -0.0808258
ax: -0.566147 | ay: 0.349106 | az: 0.0132294
ax: -0.839615 | ay: 0.31868 | az: 0.121811
ax: -1.08612 | ay: 0.61618 | az: 0.0768127
ax: -0.517502 | ay: 1.3282 | az: 0.119537
ax: -0.619827 | ay: 0.656509 | az: 0.312241
ax: -0.567657 | ay: 0.530029 | az: 0.0645447
ax: -0.292542 | ay: 0.606155 | az: -0.0986176
ax: 0.0052948 | ay: 0.615494 | az: -0.265518
ax: 0.160568 | ay: 0.156708 | az: -0.282547
ax: 0.137207 | ay: 0.141403 | az: -0.119171
ax: 0.175003 | ay: 0.182648 | az: 0.157791
ax: 0.431641 | ay: 0.603027 | az: 0.231827
ax: 0.501572 | ay: 0.827682 | az: 0.248962
ax: 0.542419 | ay: 0.609512 | az: 0.17482
ax: 0.539825 | ay: 0.47789 | az: 0.16687
ax: 0.4785 | ay: 0.317444 | az: 0.128708
ax: 0.433182 | ay: 0.268982 | az: 0.100861
ax: 0.361572 | ay: 0.312027 | az: 0.0770874
ax: 0.231094 | ay: 0.308411 | az: 0.032959
ax: -0.0342102 | ay: 0.179184 | az: -0.0170898
ax: -0.294113 | ay: -0.0119171 | az: -0.0292969
ax: -0.577774 | ay: -0.143417 | az: 0.00160217
ax: -0.846588 | ay: -0.518906 | az: -0.17038
ax: -1.0645 | ay: -0.836792 | az: -0.321869
ax: -1.08775 | ay: -0.952774 | az: -0.300766
ax: -0.956741 | ay: -1.07967 | az: -0.398071
ax: -0.904526 | ay: -1.29887 | az: -0.584808
ax: -0.617188 | ay: -1.81583 | az: -0.583344
ax: -0.491348 | ay: -2.26247 | az: -0.626205
ax: -0.255997 | ay: -1.381 | az: -0.679459
ax: -0.447174 | ay: -1.24373 | az: -0.663589
ax: -0.183838 | ay: -0.365204 | az: -0.345261
ax: -0.115707 | ay: 1.35876 | az: 0.387909
ax: -0.0907593 | ay: -0.170425 | az: 0.373016
ax: -0.558823 | ay: -0.448959 | az: -0.0114136
ax: -0.196609 | ay: -0.162903 | az: 0.265045
ax: -0.0862122 | ay: -0.216034 | az: -0.307632
ax: -0.0388641 | ay: -0.00108337 | az: -0.417145
ax: -0.0467529 | ay: -0.170517 | az: -0.250076
ax: -0.0540619 | ay: -0.223511 | az: 0.0282593
ax: -0.118942 | ay: -0.133713 | az: -0.0176697
ax: -0.0840759 | ay: -0.0962982 | az: -0.0552216
ax: -0.0903168 | ay: -0.0293884 | az: 0.0295868
ax: -0.0296783 | ay: 0.0121613 | az: -0.000686646
ax: 0.00569153 | ay: 0.0311432 | az: -0.050766
ax: 0.0245514 | ay: 0.0567169 | az: -0.0845795
ax: 0.0105591 | ay: -0.00350952 | az: -0.0453339
ax: 0.0418549 | ay: 0.013504 | az: 0.0596466
ax: -0.0038147 | ay: 0.0390625 | az: 0.0389557
time: 3
[20201124141726.697]
> sum ax: -10.1857 | sum ay: -2.33269 | sum az: -3.59526
>> avg ax: -0.203714 | avg ay: -0.0466537 | avg az: -0.0719052
>>> vx: -1.9964 | vy: -0.457207 | vz: -0.704671
>>> sx: -1.17259 | sy: 0.536496 | sz: -0.216904
>>> a: 0.221012
>>> v: 2.16592
>>> s: 1.30761

ax: 0.0173187 | ay: 0.0271149 | az: -0.00617981
ax: 0.00392151 | ay: 0.0158539 | az: -0.0465393
ax: -0.0102997 | ay: 0.0807953 | az: 0.0078125
ax: -0.0288696 | ay: 0.0357056 | az: 0.0339966
ax: -0.0248871 | ay: 0.0198364 | az: 0.0153198
ax: -0.0121155 | ay: 0.0720825 | az: 0.00717163
ax: -0.0338745 | ay: 0.0103149 | az: 0.00505066
ax: -0.0417175 | ay: -0.00498962 | az: -0.00222778
ax: -0.036087 | ay: 0.035553 | az: 0.0173492
ax: -0.0259094 | ay: 0.0888824 | az: 0.00598145
ax: -0.0347137 | ay: 0.0834808 | az: 0.00579834
ax: -0.0809784 | ay: 0.0400543 | az: 0.0171814
ax: -0.0775909 | ay: 0.081131 | az: 0.057251
ax: -0.125061 | ay: 0.0807495 | az: 0.0366821
ax: -0.155258 | ay: 0.101562 | az: 0.0465546
ax: -0.211182 | ay: 0.105743 | az: 0.0673523
ax: -0.280167 | ay: 0.0843658 | az: 0.0415802
ax: -0.382553 | ay: 0.118546 | az: 0.0300446
ax: -0.614487 | ay: 0.207932 | az: 0.0432892
ax: -0.832535 | ay: 0.228134 | az: 0.0603485
ax: -1.08345 | ay: 0.719696 | az: 0.0130157
ax: -1.03903 | ay: 1.55539 | az: 0.294403
ax: -0.761932 | ay: 1.10249 | az: 0.383301
ax: -0.644241 | ay: 0.441849 | az: -0.0866089
ax: -0.387955 | ay: 0.613312 | az: -0.245148
ax: 0.178299 | ay: 0.36557 | az: -0.195374
ax: 0.0368805 | ay: 0.0171509 | az: -0.261612
ax: 0.336914 | ay: -0.141052 | az: -0.372543
ax: 0.403336 | ay: 0.406174 | az: 0.162491
ax: 0.624771 | ay: 0.708405 | az: 0.203812
ax: 0.684937 | ay: 0.687027 | az: 0.183182
ax: 0.662704 | ay: 0.580292 | az: 0.0850525
ax: 0.633911 | ay: 0.449768 | az: 0.0829773
ax: 0.551178 | ay: 0.246841 | az: 0.0949402
ax: 0.491791 | ay: 0.207306 | az: 0.101013
ax: 0.370865 | ay: 0.278458 | az: 0.0459595
ax: 0.136108 | ay: 0.266327 | az: -0.0105591
ax: -0.175461 | ay: 0.103241 | az: -0.0592194
ax: -0.511902 | ay: -0.288605 | az: -0.0874634
ax: -0.732971 | ay: -0.349426 | az: -0.216385
ax: -0.982712 | ay: -0.645859 | az: -0.433701
ax: -1.08563 | ay: -0.829987 | az: -0.518509
ax: -1.1264 | ay: -1.05141 | az: -0.597687
ax: -0.933212 | ay: -1.25842 | az: -0.788193
ax: -0.739075 | ay: -1.79266 | az: -0.679886
ax: -0.29158 | ay: -2.18896 | az: -0.522507
ax: -0.253922 | ay: -1.45459 | az: -0.582977
ax: -0.24057 | ay: -1.12379 | az: -0.570007
ax: -0.291565 | ay: -0.843887 | az: -0.26535
ax: -0.207092 | ay: 0.530777 | az: 0.0394745
time: 4
[20201124141727.691]
> sum ax: -9.36406 | sum ay: -1.17574 | sum az: -4.36029
>> avg ax: -0.187281 | avg ay: -0.0235147 | avg az: -0.0872058
>>> vx: -1.83536 | vy: -0.230444 | vz: -0.854617
>>> sx: -0.6863 | sy: 0.747697 | sz: -0.0371222
>>> a: 0.207923
>>> v: 2.03765
>>> s: 1.0156

ax: -0.339722 | ay: 1.16795 | az: 1.44122
ax: -0.665833 | ay: -0.59726 | az: -0.0456085
ax: -0.420166 | ay: -0.354446 | az: 0.344803
ax: -0.184494 | ay: -0.256714 | az: -0.2388
ax: -0.0628357 | ay: -0.00770569 | az: -0.555191
ax: 0.0244598 | ay: -0.185516 | az: -0.307175
ax: -0.0143738 | ay: -0.0673828 | az: 0.0443268
ax: -0.0643463 | ay: -0.123901 | az: 0.0747223
ax: -0.0975952 | ay: -0.0721893 | az: 0.0924835
ax: -0.113358 | ay: 0.0211487 | az: 0.050705
ax: 0.0107117 | ay: 0.0606689 | az: -0.0239868
ax: 0.017746 | ay: 0.0953522 | az: -0.079071
ax: 0.0299225 | ay: 0.106705 | az: 0.0299225
ax: 0.00636292 | ay: 0.0736389 | az: 0.0951233
ax: 0.0185089 | ay: 0.0253448 | az: 0.0501251
ax: 0.00979614 | ay: 0.0170135 | az: -0.000549316
ax: -0.000778198 | ay: 0.0179138 | az: -0.00976562
ax: -0.0377502 | ay: 0.0367584 | az: 0.0559387
ax: -0.0153046 | ay: 0.026413 | az: 0.0595551
ax: -0.0205688 | ay: 0.0671692 | az: 0.0516663
ax: -0.0356293 | ay: 0.0440216 | az: 0.0170593
ax: -0.0392456 | ay: 0.0454865 | az: 0.0236511
ax: -0.0483856 | ay: 0.0461426 | az: 0.0350494
ax: -0.0548401 | ay: 0.0315552 | az: 0.0388641
ax: -0.0538483 | ay: 0.0136871 | az: 0.0328827
ax: -0.0521088 | ay: 0.0429535 | az: 0.0562897
ax: -0.0778351 | ay: 0.0758972 | az: 0.0533142
ax: -0.0824585 | ay: 0.0690918 | az: 0.0541229
ax: -0.099762 | ay: 0.0792389 | az: 0.0424805
ax: -0.121292 | ay: 0.105331 | az: -0.00735474
ax: -0.169998 | ay: 0.116669 | az: 0.0126038
ax: -0.198853 | ay: 0.147324 | az: 0.0840912
ax: -0.25206 | ay: 0.144348 | az: 0.0886078
ax: -0.336227 | ay: 0.125458 | az: 0.059082
ax: -0.514267 | ay: 0.20787 | az: 0.0641174
ax: -0.802841 | ay: 0.188293 | az: 0.0537567
ax: -1.08937 | ay: 0.636856 | az: 0.102676
ax: -0.807816 | ay: 1.67241 | az: 0.14032
ax: -0.818939 | ay: 1.08107 | az: 0.250488
ax: -0.684418 | ay: 0.575226 | az: -0.135986
ax: -0.492447 | ay: 0.702286 | az: -0.218811
ax: 0.0222778 | ay: 0.711258 | az: -0.233704
ax: 0.134949 | ay: 0.0891418 | az: -0.339371
ax: 0.249496 | ay: -0.0574646 | az: -0.155228
ax: 0.312515 | ay: 0.214767 | az: 0.0717316
ax: 0.643341 | ay: 0.590057 | az: 0.156708
ax: 0.715988 | ay: 0.769897 | az: 0.232956
ax: 0.731216 | ay: 0.594269 | az: 0.130981
ax: 0.692932 | ay: 0.495026 | az: 0.0924835
ax: 0.586716 | ay: 0.348373 | az: 0.0900879
time: 5
[20201124141728.687]
> sum ax: -4.66283 | sum ay: 9.9575 | sum az: 2.0244
>> avg ax: -0.0932565 | avg ay: 0.19915 | avg az: 0.040488
>>> vx: -0.913914 | vy: 1.95167 | vz: 0.396782
>>> sx: -0.69824 | sy: 0.406899 | sz: 0.270116
>>> a: 0.2236
>>> v: 2.19128
>>> s: 0.852097

ax: 0.449234 | ay: 0.182755 | az: 0.115417
ax: 0.32988 | ay: 0.318848 | az: 0.0725861
ax: 0.113052 | ay: 0.394608 | az: 0.0368195
ax: -0.246643 | ay: -0.0449066 | az: -0.0120392
ax: -0.608307 | ay: -0.363693 | az: -0.177353
ax: -0.867737 | ay: -0.617722 | az: -0.457474
ax: -0.844894 | ay: -0.725967 | az: -0.608765
ax: -0.913864 | ay: -0.869553 | az: -0.674438
ax: -0.775482 | ay: -0.948837 | az: -0.689362
ax: -0.662796 | ay: -0.996063 | az: -0.624329
ax: -0.552979 | ay: -1.2291 | az: -0.487305
ax: -0.431717 | ay: -1.20647 | az: -0.252884
ax: -0.18808 | ay: -1.13162 | az: -0.25885
ax: -0.143295 | ay: -1.2811 | az: -0.28894
ax: -0.145248 | ay: -1.24068 | az: -0.15834
ax: -0.158646 | ay: -1.11145 | az: -0.100952
ax: -0.368866 | ay: -0.571533 | az: -0.193863
ax: 0.147369 | ay: 1.63292 | az: -0.236618
ax: -0.105942 | ay: 0.949173 | az: 0.666626
ax: -0.432281 | ay: -0.252823 | az: 0.19989
ax: -0.434448 | ay: -0.171265 | az: 0.509705
ax: -0.186478 | ay: -0.183121 | az: -0.134018
ax: -0.115204 | ay: -0.0166321 | az: -0.375153
ax: 0.0203552 | ay: -0.0272827 | az: -0.104782
ax: -0.113205 | ay: -0.124146 | az: 0.0474854
ax: -0.0464478 | ay: -0.0901947 | az: -0.0271454
ax: -0.102463 | ay: 0.0269623 | az: -0.00123596
ax: -0.0757599 | ay: 0.171936 | az: 0.0471191
ax: 0.011322 | ay: 0.243546 | az: 0.046814
ax: 0.0204315 | ay: 0.226486 | az: 0.0162506
ax: 0.0315094 | ay: 0.24176 | az: -0.0496216
ax: 0.0700836 | ay: 0.267426 | az: 0.0322723
ax: 0.0580902 | ay: 0.246735 | az: 0.0526276
ax: 0.0229797 | ay: 0.229584 | az: 0.046463
ax: 0.0269928 | ay: 0.21553 | az: 0.0263214
ax: 0.000900269 | ay: 0.16037 | az: 0.0115204
ax: -0.000183105 | ay: 0.142212 | az: 0.0490112
ax: -0.0148621 | ay: 0.13205 | az: 0.0272217
ax: -0.0102539 | ay: 0.125336 | az: 0.0537567
ax: -0.0683746 | ay: 0.115524 | az: 0.0537109
ax: -0.0586548 | ay: 0.134964 | az: 0.0789795
ax: -0.0473175 | ay: 0.098999 | az: 0.0259247
ax: -0.0465851 | ay: 0.114227 | az: 0.029953
ax: -0.0580902 | ay: 0.160065 | az: 0.0329437
ax: -0.0956268 | ay: 0.183777 | az: 0.0154114
ax: -0.109207 | ay: 0.159515 | az: 0.0383453
ax: -0.139664 | ay: 0.20311 | az: 0.0285645
ax: -0.140839 | ay: 0.244202 | az: 0.075531
ax: -0.186646 | ay: 0.234421 | az: 0.0842285
ax: -0.282822 | ay: 0.202148 | az: 0.0806122
time: 6
[20201124141729.687]
> sum ax: -8.47771 | sum ay: -5.44496 | sum az: -3.31136
>> avg ax: -0.169554 | avg ay: -0.108899 | avg az: -0.0662271
>>> vx: -1.66163 | vy: -1.06721 | vz: -0.649026
>>> sx: -1.12882 | sy: -1.29196 | sz: -0.654214
>>> a: 0.212117
>>> v: 2.07875
>>> s: 1.83613

ax: -0.352814 | ay: 0.222061 | az: 0.0605774
ax: -0.500137 | ay: 0.308609 | az: 0.0355682
ax: -0.588181 | ay: 0.326523 | az: 0.00196838
ax: -0.930771 | ay: 0.374161 | az: 0.0749969
ax: -1.1096 | ay: 0.911789 | az: -0.112289
ax: -0.567108 | ay: 1.52028 | az: 0.281006
ax: -0.733505 | ay: 0.422287 | az: 0.259308
ax: -0.716721 | ay: 0.617462 | az: -0.0677795
ax: -0.269791 | ay: 0.762924 | az: -0.261536
ax: 0.195419 | ay: 0.450439 | az: -0.15921
ax: -0.0712738 | ay: 0.0576477 | az: -0.0858917
ax: 0.277267 | ay: 0.0682831 | az: -0.26059
ax: 0.363678 | ay: 0.609177 | az: 0.212769
ax: 0.553848 | ay: 0.756226 | az: 0.313583
ax: 0.58429 | ay: 0.666931 | az: 0.267822
ax: 0.582428 | ay: 0.525375 | az: 0.151398
ax: 0.508575 | ay: 0.402802 | az: 0.129257
ax: 0.437286 | ay: 0.287094 | az: 0.135208
ax: 0.370758 | ay: 0.296829 | az: 0.104507
ax: 0.262726 | ay: 0.364624 | az: 0.0711212
ax: 0.046875 | ay: 0.329468 | az: -0.00434875
ax: -0.174942 | ay: 0.061554 | az: -0.0239258
ax: -0.533157 | ay: -0.178162 | az: -0.0802917
ax: -0.73526 | ay: -0.471405 | az: -0.184723
ax: -0.740143 | ay: -0.586594 | az: -0.295425
ax: -0.914062 | ay: -0.594406 | az: -0.228775
ax: -0.811798 | ay: -0.930756 | az: -0.18808
ax: -0.719345 | ay: -0.933472 | az: -0.00640869
ax: -0.688126 | ay: -0.954056 | az: -0.0698395
ax: -0.60907 | ay: -1.27901 | az: -0.265915
ax: -0.388962 | ay: -2.10455 | az: -0.611053
ax: -0.206345 | ay: -1.63632 | az: -0.556885
ax: -0.613327 | ay: -1.04755 | az: -0.624878
ax: -0.203842 | ay: -0.581009 | az: -0.593338
ax: 0.044693 | ay: 1.29865 | az: 0.0847931
ax: -0.591003 | ay: -0.334564 | az: 0.332657
ax: -0.588135 | ay: 0.0335541 | az: 0.285614
ax: -0.27002 | ay: -0.501587 | az: 0.0353851
ax: -0.0541077 | ay: -0.047226 | az: -0.433411
ax: -0.00547791 | ay: 0.0215454 | az: -0.238708
ax: -0.083786 | ay: -0.228622 | az: -0.0234528
ax: -0.0431671 | ay: -0.0908356 | az: 0.0220642
ax: -0.0798187 | ay: 0.0145111 | az: -0.068924
ax: -0.0462189 | ay: 0.129852 | az: -0.0565033
ax: -0.0266113 | ay: 0.169098 | az: 0.0913544
ax: 0.016098 | ay: 0.14119 | az: 0.0389557
ax: 0.0337524 | ay: 0.178528 | az: 0.009552
ax: 0.0494385 | ay: 0.141556 | az: 0.00209045
ax: 0.0218048 | ay: 0.131287 | az: 0.0331116
ax: 0.0203247 | ay: 0.114639 | az: 0.0240631
time: 7
[20201124141730.689]
> sum ax: -10.5974 | sum ay: 0.216827 | sum az: -2.44345
>> avg ax: -0.211947 | avg ay: 0.00433655 | avg az: -0.048869
>>> vx: -2.07708 | vy: 0.0424978 | vz: -0.478916
>>> sx: -1.23443 | sy: 0.73992 | sz: -0.126289
>>> a: 0.217551
>>> v: 2.132
>>> s: 1.44473

ax: 0.00791931 | ay: 0.104797 | az: 0.0236816
ax: -0.014267 | ay: 0.119858 | az: 0.0339203
ax: -0.011322 | ay: 0.134933 | az: 0.0153046
ax: -0.00892639 | ay: 0.133072 | az: 0.0321808
ax: -0.0102997 | ay: 0.135208 | az: 0.00823975
ax: -0.00291443 | ay: 0.143982 | az: -0.022049
ax: -0.0251007 | ay: 0.124557 | az: -0.000656128
ax: -0.0333099 | ay: 0.0909729 | az: 0.0215759
ax: -0.067688 | ay: 0.0485687 | az: 0.0280151
ax: -0.0549469 | ay: 0.0664368 | az: 0.0330811
ax: -0.046875 | ay: 0.0883331 | az: 0.0304718
ax: -0.0765381 | ay: 0.0773468 | az: 0.0399628
ax: -0.0789795 | ay: 0.117432 | az: 0.0383301
ax: -0.0960846 | ay: 0.174179 | az: 0.0289917
ax: -0.129333 | ay: 0.139008 | az: 0.0455322
ax: -0.149033 | ay: 0.126846 | az: 0.0726318
ax: -0.222534 | ay: 0.140762 | az: 0.0106506
ax: -0.284836 | ay: 0.151749 | az: -0.0482178
ax: -0.332413 | ay: 0.216736 | az: -0.0239563
ax: -0.503723 | ay: 0.283478 | az: 0.0537567
ax: -0.77919 | ay: 0.215332 | az: 0.0685272
ax: -1.09564 | ay: 0.633743 | az: 0.115692
ax: -0.741989 | ay: 1.59918 | az: 0.254333
ax: -0.744125 | ay: 0.894531 | az: 0.268936
ax: -0.70369 | ay: 0.612854 | az: -0.218567
ax: -0.44252 | ay: 0.757812 | az: -0.303848
ax: 0.0496368 | ay: 0.517273 | az: -0.358414
ax: 0.024765 | ay: 0.252579 | az: -0.282471
ax: 0.300308 | ay: -0.0995331 | az: -0.346619
ax: 0.370819 | ay: 0.593292 | az: 0.172989
ax: 0.55658 | ay: 0.719772 | az: 0.268066
ax: 0.616776 | ay: 0.685883 | az: 0.187073
ax: 0.609055 | ay: 0.539307 | az: 0.0912628
ax: 0.569031 | ay: 0.432312 | az: 0.0835724
ax: 0.492172 | ay: 0.284409 | az: 0.0452881
ax: 0.424667 | ay: 0.387405 | az: 0.0450287
ax: 0.295074 | ay: 0.334564 | az: -0.046463
ax: 0.0836487 | ay: 0.247406 | az: -0.149841
ax: -0.129898 | ay: 0.173203 | az: -0.206039
ax: -0.442947 | ay: -0.0776978 | az: -0.282166
ax: -0.661652 | ay: -0.196823 | az: -0.421051
ax: -0.796692 | ay: -0.490677 | az: -0.620819
ax: -0.792374 | ay: -0.585083 | az: -0.648865
ax: -0.810013 | ay: -0.863708 | az: -0.589462
ax: -0.727646 | ay: -0.8927 | az: -0.382919
ax: -0.739487 | ay: -0.859818 | az: -0.0993958
ax: -0.628433 | ay: -0.945663 | az: -0.234772
ax: -0.243195 | ay: -1.31895 | az: -0.494705
ax: -0.315231 | ay: -1.99643 | az: -0.518448
ax: -0.115128 | ay: -1.17769 | az: -0.260849
time: 8
[20201124141731.693]
> sum ax: -8.65852 | sum ay: 2.99434 | sum az: -4.4435
>> avg ax: -0.17317 | avg ay: 0.0598868 | avg az: -0.0888699
>>> vx: -1.69707 | vy: 0.586891 | vz: -0.870925
>>> sx: -0.645075 | sy: 1.11544 | sz: -0.0624547
>>> a: 0.203647
>>> v: 1.99575
>>> s: 1.29005

ax: -0.144638 | ay: -0.945984 | az: -0.192429
ax: -0.0677185 | ay: -0.732895 | az: -0.0410461
ax: 0.128738 | ay: 0.203339 | az: 0.533142
ax: 0.00297546 | ay: 1.65634 | az: 0.136734
ax: -0.465881 | ay: -0.232651 | az: 0.90741
ax: -0.686096 | ay: -0.189392 | az: 0.534225
ax: -0.378525 | ay: -0.3806 | az: 0.193207
ax: -0.157227 | ay: -0.121414 | az: -0.425674
ax: -0.087326 | ay: 0.110535 | az: -0.456207
ax: -0.00196838 | ay: -0.164703 | az: -0.0554047
ax: -0.0531769 | ay: -0.168564 | az: -0.00448608
ax: -0.100464 | ay: -0.106491 | az: 0.0256653
ax: -0.0800934 | ay: 0.0969696 | az: 0.0559845
ax: -0.0160675 | ay: 0.213272 | az: 0.0405731
ax: 0.0449677 | ay: 0.223114 | az: 0.0266266
ax: 0.0235291 | ay: 0.194733 | az: -0.0207062
ax: 0.0440521 | ay: 0.168488 | az: -0.0448608
ax: 0.0383911 | ay: 0.202606 | az: 0.0323792
ax: 0.0597687 | ay: 0.251465 | az: 0.0690308
ax: 0.0358734 | ay: 0.236908 | az: 0.0385742
ax: 0.0301514 | ay: 0.175598 | az: -0.0399017
ax: 0.00062561 | ay: 0.142776 | az: -0.0050354
ax: -0.032074 | ay: 0.141907 | az: 0.0709534
ax: -0.0143433 | ay: 0.094162 | az: 0.0256958
ax: -0.0263519 | ay: 0.10553 | az: 0.0484772
ax: -0.0352173 | ay: 0.0592804 | az: 0.00656128
ax: -0.0382996 | ay: 0.0802612 | az: 0.0171967
ax: -0.0335999 | ay: 0.136856 | az: 0.0218048
