steps: 1820
ax: 0.308243 | ay: 0.121384 | az: 0.0823364
> sum ax: -4.13792 | sum ay: -13.5602 | sum az: 4.59143
>> avg ax: -0.0827585 | avg ay: -0.271204 | avg az: 0.0918286
>>> vx: -0.405517 | vy: -1.3289 | vz: 0.44996
>>> sx: -0.00991574 | sy: -0.502566 | sz: 0.166312
>>> a: 0.298048
>>> v: 1.46044
>>> s: 0.529462

steps: 1821
ax: -0.0466766 | ay: -0.133926 | az: 0.074585
ax: -0.0746002 | ay: -0.102356 | az: 0.092926
ax: -0.106003 | ay: -0.0822144 | az: 0.113785
ax: -0.149704 | ay: -0.033905 | az: 0.0924072
ax: -0.16748 | ay: -0.0272369 | az: 0.085495
ax: -0.234756 | ay: 0.0259247 | az: 0.102417
ax: -0.233246 | ay: -0.00764465 | az: 0.112503
ax: -0.286865 | ay: 0.0402985 | az: 0.0580597
ax: -0.544693 | ay: 0.000457764 | az: 0.0410004
ax: -0.95929 | ay: 0.165085 | az: -0.0863495
ax: -1.05475 | ay: 0.475891 | az: -0.486557
ax: -0.831894 | ay: 1.31012 | az: -0.313751
ax: -0.822113 | ay: 0.835312 | az: 0.108963
ax: -0.503082 | ay: 0.564941 | az: -0.429291
ax: -0.359299 | ay: 0.270508 | az: -0.42334
ax: 0.150787 | ay: 0.444183 | az: -0.407104
ax: 0.526215 | ay: -0.0513153 | az: -0.25119
ax: 0.392761 | ay: -0.229324 | az: -0.0971832
ax: 0.491287 | ay: 0.283936 | az: -0.01297
ax: 0.629608 | ay: 0.666779 | az: -0.0679932
ax: 0.705185 | ay: 0.682755 | az: -0.0909882
ax: 0.664307 | ay: 0.647125 | az: -0.00466919
ax: 0.615143 | ay: 0.528381 | az: 0.0501099
ax: 0.571472 | ay: 0.281387 | az: -0.00843811
ax: 0.533539 | ay: 0.137558 | az: -0.104843
ax: 0.505722 | ay: 0.0990601 | az: -0.108948
ax: 0.383636 | ay: 0.0425262 | az: -0.105469
ax: 0.223816 | ay: 0.119156 | az: 0.000579834
ax: -0.00675964 | ay: 0.0260925 | az: 0.0539398
ax: -0.240524 | ay: -0.182098 | az: 0.146454
ax: -0.587692 | ay: -0.495987 | az: 0.126053
ax: -0.948456 | ay: -0.898529 | az: 0.105347
ax: -1.12831 | ay: -1.32831 | az: 0.152191
ax: -1.16805 | ay: -1.57431 | az: 0.281189
ax: -1.20079 | ay: -1.43976 | az: -0.152847
ax: -0.611298 | ay: -2.3605 | az: 0.332443
ax: -0.700363 | ay: -2.50777 | az: 0.77124
ax: -0.619232 | ay: -1.34915 | az: 0.634583
ax: -0.619583 | ay: 1.55263 | az: 0.100433
ax: -0.64183 | ay: -1.05577 | az: 0.345444
ax: -0.464783 | ay: -0.570282 | az: 0.0639191
ax: -0.275864 | ay: -0.56337 | az: 0.243912
ax: 0.00912476 | ay: -0.405441 | az: 0.0708923
ax: -0.0558472 | ay: -0.471405 | az: 0.0684509
ax: 0.025177 | ay: -0.287643 | az: 0.0750885
ax: -0.0961151 | ay: -0.158295 | az: -0.0351105
ax: -0.144943 | ay: -0.0935516 | az: 0.0320282
ax: -0.0867767 | ay: -0.123962 | az: 0.0477295
ax: -0.0233154 | ay: -0.0210876 | az: 0.0678864
ax: -0.0383759 | ay: 0.00445557 | az: -0.0510406
time: 2
[20210805072228.567]
> sum ax: -9.60558 | sum ay: -7.35059 | sum az: 1.41397
>> avg ax: -0.192112 | avg ay: -0.147012 | avg az: 0.0282794
>>> vx: -0.941346 | vy: -0.720358 | vz: 0.138569
>>> sx: -0.427032 | sy: 0.0493912 | sz: -0.0336956
>>> a: 0.243555
>>> v: 1.19342
>>> s: 0.431197

steps: 1822
ax: -0.0343933 | ay: -0.0446014 | az: -0.0584869
ax: -0.00328064 | ay: -0.068512 | az: 0.0190277
ax: -0.0356598 | ay: -0.0535278 | az: 0.105347
ax: -0.0403748 | ay: -0.0903778 | az: 0.1185
ax: -0.0236664 | ay: -0.0974731 | az: 0.134766
ax: 0.00871277 | ay: -0.108246 | az: 0.0278778
ax: -0.0126801 | ay: -0.100601 | az: 0.0234985
ax: -0.0311737 | ay: -0.0935211 | az: 0.0752411
ax: -0.0389252 | ay: -0.0946655 | az: 0.116516
ax: -0.0565491 | ay: -0.048996 | az: 0.11348
ax: -0.0601807 | ay: -0.0480652 | az: 0.0581512
ax: -0.0706635 | ay: -0.0573883 | az: 0.0213165
ax: -0.0779114 | ay: -0.000335693 | az: 0.0392609
ax: -0.101913 | ay: 0.0201416 | az: 0.058075
ax: -0.154114 | ay: 0.0112305 | az: 0.0634308
ax: -0.165405 | ay: 0.0530396 | az: 0.0957489
ax: -0.259979 | ay: 0.0795593 | az: 0.0331116
ax: -0.274109 | ay: -0.0134125 | az: 0.0015564
ax: -0.458282 | ay: 0.0146484 | az: 0.014679
ax: -0.796646 | ay: 0.0683136 | az: -0.0470734
ax: -1.06314 | ay: 0.32782 | az: -0.161713
ax: -0.990204 | ay: 1.19775 | az: -0.470886
ax: -1.08167 | ay: 1.11351 | az: 0.102631
ax: -0.720596 | ay: 0.949677 | az: -0.159576
ax: -0.495941 | ay: 0.50882 | az: -0.367416
ax: -0.173752 | ay: 0.423645 | az: -0.550034
ax: 0.775909 | ay: 0.383728 | az: -0.228973
ax: 0.165543 | ay: -0.217865 | az: -0.0875092
ax: 0.387329 | ay: 0.0098877 | az: 0.0109558
ax: 0.644302 | ay: 0.533813 | az: -0.0872955
ax: 0.689133 | ay: 0.752396 | az: -0.0888062
ax: 0.711655 | ay: 0.665314 | az: -0.0965118
ax: 0.694443 | ay: 0.630646 | az: -0.0256958
ax: 0.634979 | ay: 0.494705 | az: 0.0188446
ax: 0.566452 | ay: 0.342804 | az: 0.00691223
ax: 0.495605 | ay: 0.237457 | az: -0.00767517
ax: 0.444656 | ay: 0.222916 | az: -0.0368195
ax: 0.27742 | ay: 0.18866 | az: -0.022171
ax: 0.0256195 | ay: 0.139175 | az: 0.00343323
ax: -0.2742 | ay: -0.0767365 | az: -0.0162201
ax: -0.737991 | ay: -0.424286 | az: 0.0657501
ax: -1.07008 | ay: -0.770081 | az: 0.055069
ax: -1.11055 | ay: -1.24117 | az: 0.0635071
ax: -1.14938 | ay: -1.66997 | az: 0.0932465
ax: -1.04622 | ay: -1.93065 | az: 0.351532
ax: -0.770874 | ay: -2.42026 | az: 0.863281
ax: -0.668503 | ay: -1.26939 | az: 0.24707
ax: -0.244278 | ay: -1.52428 | az: 0.0710754
ax: -0.0507507 | ay: -0.413162 | az: 0.0329132
ax: -0.327866 | ay: 1.19696 | az: 0.472977
time: 3
[20210805072229.553]
> sum ax: -8.15015 | sum ay: -2.31094 | sum az: 1.06592
>> avg ax: -0.163003 | avg ay: -0.0462189 | avg az: 0.0213184
>>> vx: -0.798714 | vy: -0.226473 | vz: 0.10446
>>> sx: -0.292659 | sy: 0.20671 | sz: -0.00791771
>>> a: 0.170765
>>> v: 0.836747
>>> s: 0.358386

steps: 1823
ax: -0.648361 | ay: -0.688461 | az: 0.350784
ax: -0.61322 | ay: -0.777634 | az: -0.0955505
ax: -0.2948 | ay: -0.315216 | az: 0.252533
ax: -0.0992737 | ay: -0.55954 | az: 0.0973511
ax: 0.00270081 | ay: -0.243912 | az: 0.0511932
ax: -0.00830078 | ay: -0.0808563 | az: -0.00476074
ax: -0.0469513 | ay: 0.0109406 | az: -0.0632477
ax: -0.0518341 | ay: -0.0991974 | az: 0.08255
ax: -0.0925598 | ay: -0.0761414 | az: 0.0704498
ax: -0.0464935 | ay: -0.0870667 | az: -0.040741
ax: -0.00444031 | ay: 0.0253754 | az: -0.114075
ax: 0.011734 | ay: -0.000244141 | az: 0.0112152
ax: -0.0113525 | ay: -0.00578308 | az: 0.0960083
ax: -0.019928 | ay: -0.0536041 | az: 0.0982513
ax: -0.00149536 | ay: -0.0938416 | az: 0.0218506
ax: -0.0105591 | ay: -0.0861969 | az: 0.0318298
ax: 0.0145874 | ay: -0.0641937 | az: 0.0401764
ax: 0.000289917 | ay: -0.0323029 | az: 0.0328979
ax: 0.00985718 | ay: -0.000854492 | az: 0.0553436
ax: -0.0270233 | ay: -0.0529327 | az: 0.0665894
ax: -0.0496674 | ay: -0.0635986 | az: 0.0899506
ax: -0.032547 | ay: -0.0570221 | az: 0.0715179
ax: -0.0475922 | ay: -0.0376434 | az: 0.0478668
ax: -0.0657654 | ay: -0.00860596 | az: 0.0415344
ax: -0.0938568 | ay: 0.0406189 | az: 0.0636139
ax: -0.135574 | ay: 0.031723 | az: 0.0418243
ax: -0.21225 | ay: 0.0532379 | az: 0.0881348
ax: -0.218353 | ay: 0.106583 | az: 0.0768127
ax: -0.238602 | ay: 0.0704651 | az: 0.00396729
ax: -0.352539 | ay: 0.0679321 | az: -0.0563049
ax: -0.63266 | ay: 0.0352173 | az: -0.00668335
ax: -0.963867 | ay: 0.365219 | az: -0.249741
ax: -1.07327 | ay: 1.00496 | az: -0.722672
ax: -1.03307 | ay: 1.12616 | az: -0.215027
ax: -0.851624 | ay: 0.833481 | az: 0.0661469
ax: -0.481796 | ay: 0.630814 | az: -0.44931
ax: -0.45517 | ay: 0.375046 | az: -0.443161
ax: 0.314529 | ay: 0.451935 | az: -0.426697
ax: 0.18364 | ay: -0.0194855 | az: -0.204163
ax: 0.384109 | ay: 0.152588 | az: 0.0122833
ax: 0.566803 | ay: 0.628372 | az: 0.00259399
ax: 0.616745 | ay: 0.76207 | az: -0.0132751
ax: 0.659698 | ay: 0.657394 | az: -0.0487823
ax: 0.630096 | ay: 0.611038 | az: -0.0118256
ax: 0.565964 | ay: 0.471344 | az: -0.000152588
ax: 0.543335 | ay: 0.341766 | az: -0.0219269
ax: 0.475647 | ay: 0.30159 | az: -0.0587616
ax: 0.448868 | ay: 0.205872 | az: -0.0882416
ax: 0.319016 | ay: 0.0997314 | az: -0.101456
ax: 0.137466 | ay: 0.0614777 | az: -0.0913391
time: 4
[20210805072230.559]
> sum ax: -3.02971 | sum ay: 6.01862 | sum az: -1.56262
>> avg ax: -0.0605942 | avg ay: 0.120372 | avg az: -0.0312524
>>> vx: -0.296911 | vy: 0.589824 | vz: -0.153137
>>> sx: -0.353977 | sy: -0.0756996 | sz: 0.0295089
>>> a: 0.13834
>>> v: 0.677864
>>> s: 0.363181

ax: -0.0747528 | ay: -0.0869904 | az: -0.0532227
ax: -0.372192 | ay: -0.160889 | az: -0.0256653
ax: -0.785278 | ay: -0.498215 | az: -0.116104
ax: -1.06935 | ay: -1.09584 | az: -0.111465
ax: -1.10425 | ay: -1.51535 | az: 0.0149384
ax: -1.08165 | ay: -1.76749 | az: -0.0578613
ax: -0.861572 | ay: -1.92407 | az: 0.0772552
ax: -0.733047 | ay: -2.46025 | az: 0.511765
ax: -0.438782 | ay: -1.18309 | az: 0.279556
ax: -0.361374 | ay: -1.06372 | az: 0.263168
ax: -0.215302 | ay: 0.859253 | az: 0.591125
ax: -0.204117 | ay: 0.671921 | az: 0.248566
ax: -0.666412 | ay: -1.05829 | az: 0.234726
ax: -0.287674 | ay: -0.569534 | az: -0.299973
ax: -0.27742 | ay: -0.285736 | az: 0.102982
ax: -0.0782928 | ay: -0.605682 | az: -0.0467682
ax: -0.0569611 | ay: -0.379807 | az: -0.0207825
ax: 0.00621033 | ay: 0.0059967 | az: 0.00567627
ax: 0.0427551 | ay: 0.0343781 | az: 0.0767517
ax: -0.122314 | ay: -0.0208435 | az: 0.170441
ax: -0.09729 | ay: 0.00469971 | az: 0.0123749
ax: 0.011795 | ay: -0.0535736 | az: -0.104935
ax: 0.0117188 | ay: -0.0505219 | az: -0.180191
ax: 0.00396729 | ay: 0.00219727 | az: 0.00531006
ax: -0.0195312 | ay: 0.0281219 | az: 0.140213
ax: -0.0398712 | ay: -0.0263672 | az: 0.110352
ax: 0.00227356 | ay: -0.0959625 | az: 0.00315857
ax: 0.0210419 | ay: -0.112 | az: -0.0385284
ax: 0.00704956 | ay: -0.0446777 | az: 0.030899
ax: -7.62939e-05 | ay: 0.0130768 | az: 0.0609283
ax: -0.0361633 | ay: -0.0327911 | az: 0.0718231
ax: -0.0573883 | ay: -0.0543365 | az: 0.061615
ax: -0.0410156 | ay: -0.0458832 | az: 0.0324402
ax: -0.0381622 | ay: -0.0342712 | az: 0.0229645
ax: -0.0501556 | ay: -0.0259094 | az: 0.0281372
ax: -0.0652924 | ay: 0.0281067 | az: 0.0296783
ax: -0.097702 | ay: 0.0581207 | az: 0.0353088
ax: -0.166214 | ay: 0.0668945 | az: 0.0407867
ax: -0.229782 | ay: 0.078537 | az: 0.0827484
ax: -0.222519 | ay: 0.11647 | az: 0.046814
ax: -0.196411 | ay: 0.0451508 | az: 0.00270081
ax: -0.315063 | ay: 0.082901 | az: -0.0758972
ax: -0.512543 | ay: 0.0335999 | az: -0.0466156
ax: -0.864746 | ay: 0.258575 | az: -0.10051
ax: -1.07478 | ay: 0.625671 | az: -0.382141
ax: -0.874451 | ay: 1.49197 | az: -0.189316
ax: -0.90831 | ay: 1.13235 | az: -0.0457153
ax: -0.595718 | ay: 0.555359 | az: 0.0109863
ax: -0.502594 | ay: 0.193756 | az: -0.480286
ax: -0.108948 | ay: 0.570007 | az: -0.558075
time: 5
[20210805072231.562]
> sum ax: -15.7987 | sum ay: -8.29497 | sum az: 0.472137
>> avg ax: -0.315973 | avg ay: -0.165899 | avg az: 0.00944275
>>> vx: -1.54827 | vy: -0.812907 | vz: 0.0462695
>>> sx: -0.843731 | sy: -1.07982 | sz: 0.141292
>>> a: 0.357003
>>> v: 1.74931
>>> s: 1.37763

steps: 1824
ax: 0.76564 | ay: -0.00820923 | az: -0.283783
ax: 0.307831 | ay: -0.232269 | az: -0.200668
ax: 0.409622 | ay: 0.345261 | az: 0.0130463
ax: 0.598694 | ay: 0.670212 | az: -0.0856323
ax: 0.635117 | ay: 0.713226 | az: -0.12059
ax: 0.640976 | ay: 0.662933 | az: -0.0895996
ax: 0.632156 | ay: 0.586655 | az: 0.00201416
ax: 0.579651 | ay: 0.455078 | az: 0.0514221
ax: 0.502823 | ay: 0.31105 | az: -0.00915527
ax: 0.434631 | ay: 0.252655 | az: -0.05896
ax: 0.388657 | ay: 0.209 | az: -0.0911407
ax: 0.168671 | ay: 0.1259 | az: -0.103012
ax: -0.0823059 | ay: 0.106598 | az: -0.0075531
ax: -0.337158 | ay: -0.0991364 | az: 0.0592194
ax: -0.683884 | ay: -0.404663 | az: 0.0424194
ax: -1.05757 | ay: -0.833847 | az: -0.0434723
ax: -1.09332 | ay: -1.38797 | az: -0.115662
ax: -1.12762 | ay: -1.71722 | az: -0.157104
ax: -0.924866 | ay: -1.75613 | az: -0.161041
ax: -0.788315 | ay: -2.06485 | az: 0.037674
ax: -0.44104 | ay: -2.03561 | az: 0.370224
ax: -0.378784 | ay: -1.47913 | az: 0.26416
ax: -0.0052948 | ay: -0.129272 | az: 0.045639
ax: -0.232574 | ay: 1.5126 | az: 0.578522
ax: -0.617645 | ay: -0.546036 | az: 0.34581
ax: -0.397629 | ay: -0.653091 | az: -0.221344
ax: -0.107315 | ay: -0.208298 | az: 0.0749359
ax: -0.168015 | ay: -0.558182 | az: -0.0635529
ax: -0.0978851 | ay: -0.499435 | az: 0.0686493
ax: -0.0283661 | ay: -0.164749 | az: 0.0430145
ax: -0.0436707 | ay: -0.0969391 | az: -0.0153503
ax: -0.0696411 | ay: -0.0912933 | az: 0.112
ax: -0.113037 | ay: -0.0501251 | az: 0.103104
ax: -0.0162506 | ay: -0.0470886 | az: 0.00486755
ax: -0.00398254 | ay: -0.00389099 | az: -0.127228
ax: 0.00602722 | ay: -0.0485687 | az: -0.154617
ax: 0.0261078 | ay: -0.0344391 | az: 0.00640869
ax: -0.00312805 | ay: 0.0358734 | az: 0.0969391
ax: -0.0249786 | ay: -0.0152588 | az: 0.0971985
ax: -0.00566101 | ay: -0.0610352 | az: 0.0233459
ax: 0.0309448 | ay: -0.069931 | az: -0.0592041
ax: 0.0242767 | ay: -0.0584869 | az: -0.035614
ax: -0.0118713 | ay: -0.0229645 | az: 0.0554352
ax: -0.0634613 | ay: -0.0092926 | az: 0.0912476
ax: -0.0529022 | ay: -0.000259399 | az: 0.0474243
ax: -0.0401764 | ay: -0.0314636 | az: 0.00241089
ax: -0.0387573 | ay: -0.0368958 | az: -0.00814819
ax: -0.0750275 | ay: -0.00341797 | az: 0.0239868
ax: -0.110153 | ay: 0.0237427 | az: 0.0475616
ax: -0.123825 | ay: 0.0405731 | az: 0.0595398
time: 6
[20210805072232.562]
> sum ax: -3.21429 | sum ay: -9.4081 | sum az: 0.555786
>> avg ax: -0.0642859 | avg ay: -0.188162 | avg az: 0.0111157
>>> vx: -0.315001 | vy: -0.921993 | vz: 0.054467
>>> sx: -0.00829308 | sy: -0.440475 | sz: -0.0228266
>>> a: 0.199151
>>> v: 0.97584
>>> s: 0.441144

steps: 1825
ax: -0.17981 | ay: 0.0267029 | az: 0.0457306
ax: -0.219238 | ay: 0.060318 | az: 0.0566101
ax: -0.258026 | ay: 0.0713501 | az: -0.0575562
ax: -0.388962 | ay: 0.0678711 | az: -0.132324
ax: -0.669312 | ay: 0.0944061 | az: -0.0979614
ax: -1.07103 | ay: 0.255219 | az: -0.0901184
ax: -1.07823 | ay: 0.914993 | az: -0.5121
ax: -0.993729 | ay: 1.50392 | az: 0.0413971
ax: -0.687256 | ay: 0.949127 | az: -0.098938
ax: -0.449936 | ay: 0.554642 | az: -0.49971
ax: -0.339844 | ay: 0.115479 | az: -0.657013
ax: 0.748093 | ay: 0.188995 | az: -0.270477
ax: 0.165558 | ay: -0.202438 | az: -0.152435
ax: 0.402618 | ay: 0.491455 | az: 0.0189819
ax: 0.583969 | ay: 0.749283 | az: -0.0199127
ax: 0.650574 | ay: 0.73996 | az: -0.0472412
ax: 0.645187 | ay: 0.704407 | az: 0.0107574
ax: 0.6129 | ay: 0.654236 | az: 0.098175
ax: 0.561966 | ay: 0.503769 | az: 0.0411224
ax: 0.51535 | ay: 0.366653 | az: -0.026947
ax: 0.492966 | ay: 0.326233 | az: -0.062912
ax: 0.419327 | ay: 0.239838 | az: -0.0654297
ax: 0.256561 | ay: 0.196198 | az: -0.0312347
ax: 0.0738068 | ay: 0.0888214 | az: -0.0426788
ax: -0.109177 | ay: -0.0722961 | az: -0.0511627
ax: -0.382462 | ay: -0.275452 | az: -0.0482483
ax: -0.807663 | ay: -0.651901 | az: -0.0921783
ax: -1.06668 | ay: -1.11348 | az: -0.166687
ax: -1.10052 | ay: -1.52225 | az: -0.147415
ax: -1.04355 | ay: -1.6756 | az: -0.389709
ax: -1.02492 | ay: -1.7294 | az: -0.356339
ax: -0.500183 | ay: -2.13263 | az: 0.618973
ax: -0.482162 | ay: -1.79361 | az: 0.576797
ax: -0.477386 | ay: -0.97374 | az: 0.435349
ax: -0.344742 | ay: 1.60713 | az: 0.312958
ax: -0.464371 | ay: -0.367325 | az: 0.22084
ax: -0.417923 | ay: -0.571899 | az: 0.00126648
ax: -0.245453 | ay: -0.497879 | az: -0.204605
ax: -0.123627 | ay: -0.370773 | az: -0.0904083
ax: -0.0834808 | ay: -0.531876 | az: 0.0572052
ax: -0.0589752 | ay: -0.315353 | az: 0.0669708
ax: 0.00283813 | ay: -0.0188904 | az: 0.0495758
ax: -0.0708771 | ay: -0.0187378 | az: 0.0988007
ax: -0.115753 | ay: 0.0136108 | az: 0.117783
ax: -0.026886 | ay: 0.0125732 | az: 0.0201721
ax: -0.00535583 | ay: -0.0305939 | az: -0.120682
ax: 0.00177002 | ay: -0.0497284 | az: -0.189255
ax: 0.0233002 | ay: -0.0713806 | az: -0.0556488
ax: -0.0177612 | ay: 0.0123596 | az: 0.11998
ax: -0.0332642 | ay: 0.020752 | az: 0.139816
time: 7
[20210805072233.563]
> sum ax: -9.18176 | sum ay: -3.45692 | sum az: -1.62807
>> avg ax: -0.183635 | avg ay: -0.0691385 | avg az: -0.0325613
>>> vx: -0.899813 | vy: -0.338779 | vz: -0.159551
>>> sx: -0.488718 | sy: 0.227823 | sz: -0.185338
>>> a: 0.198903
>>> v: 0.974623
>>> s: 0.570174

steps: 1826
ax: -0.0158234 | ay: -0.0263977 | az: 0.0856323
ax: 0.00909424 | ay: -0.0937042 | az: -0.0381622
ax: 0.0247955 | ay: -0.0834198 | az: -0.0623169
ax: 0.0127716 | ay: -0.0131073 | az: 0.03508
ax: -0.0132446 | ay: 0.0169678 | az: 0.0845337
ax: -0.0282593 | ay: -0.00309753 | az: 0.0753021
ax: -0.0107117 | ay: 0.00120544 | az: -0.000869751
ax: 0.00331116 | ay: -0.0366669 | az: -0.0300598
ax: -0.0164642 | ay: 0.00666809 | az: -0.0131989
ax: -0.0551605 | ay: 0.0731354 | az: 0.0330505
ax: -0.118912 | ay: 0.100906 | az: 0.0167389
ax: -0.141281 | ay: 0.032074 | az: 0.0421143
ax: -0.139877 | ay: 0.0450287 | az: 0.0547028
ax: -0.206177 | ay: 0.0161438 | az: 0.0133362
ax: -0.214523 | ay: 0.0547791 | az: 0.0339203
ax: -0.334244 | ay: 0.0566711 | az: -0.0415649
ax: -0.444061 | ay: 0.138687 | az: -0.0589294
ax: -0.717346 | ay: 0.086319 | az: -0.112503
ax: -1.00407 | ay: 0.471024 | az: -0.220734
ax: -1.07849 | ay: 1.17438 | az: -0.415237
ax: -1.0137 | ay: 1.1102 | az: 0.023941
ax: -0.728897 | ay: 0.869324 | az: -0.00950623
ax: -0.498505 | ay: 0.570557 | az: -0.330856
ax: -0.358856 | ay: 0.39743 | az: -0.619995
ax: 0.341461 | ay: 0.909943 | az: -0.355408
ax: 0.455246 | ay: 0.0661316 | az: -0.385178
ax: 0.389069 | ay: -0.057663 | az: -0.188416
ax: 0.425919 | ay: -0.0258331 | az: -0.0656891
ax: 0.565002 | ay: 0.443451 | az: -0.12381
ax: 0.648148 | ay: 0.602234 | az: -0.176376
ax: 0.635162 | ay: 0.682114 | az: -0.143494
ax: 0.634506 | ay: 0.632431 | az: -0.078537
ax: 0.567993 | ay: 0.501709 | az: -0.0414429
ax: 0.501495 | ay: 0.277512 | az: -0.0728302
ax: 0.447495 | ay: 0.162888 | az: -0.143478
ax: 0.336899 | ay: 0.163345 | az: -0.146896
ax: 0.140823 | ay: 0.127502 | az: -0.114624
ax: -0.139252 | ay: -0.0380402 | az: -0.0585327
ax: -0.409714 | ay: -0.309952 | az: -0.0192413
ax: -0.733246 | ay: -0.652573 | az: 0.0157928
ax: -1.06589 | ay: -1.07986 | az: -0.0435791
ax: -1.09819 | ay: -1.56461 | az: -0.0792236
ax: -1.07376 | ay: -1.74638 | az: -0.334869
ax: -0.75061 | ay: -1.76122 | az: -0.179672
ax: -0.656311 | ay: -1.804 | az: 0.281677
ax: -0.502991 | ay: -1.82596 | az: 0.655273
ax: -0.447723 | ay: -1.36748 | az: 0.468384
ax: -0.334915 | ay: 1.61044 | az: 0.126221
ax: -0.242874 | ay: 0.220276 | az: 0.0833282
ax: -0.458542 | ay: -0.764908 | az: 0.0704346
time: 8
[20210805072234.551]
> sum ax: -8.91344 | sum ay: -1.63339 | sum az: -2.50577
>> avg ax: -0.178269 | avg ay: -0.0326678 | avg az: -0.0501154
>>> vx: -0.873517 | vy: -0.160073 | vz: -0.245565
>>> sx: -0.317765 | sy: 0.306106 | sz: -0.158711
>>> a: 0.188038
>>> v: 0.921389
>>> s: 0.468898

steps: 1827
ax: -0.279419 | ay: -0.6008 | az: -0.255707
ax: -0.140289 | ay: -0.381271 | az: 0.0363464
ax: -0.0502625 | ay: -0.545273 | az: 0.0699005
ax: -0.111679 | ay: -0.282501 | az: 0.0588074
ax: -0.00631714 | ay: -0.000793457 | az: 0.0409851
ax: -0.0796814 | ay: -0.0590973 | az: 0.0496368
ax: -0.0739594 | ay: -0.0485077 | az: 0.0458221
ax: -0.0222626 | ay: -0.0878448 | az: -0.000762939
ax: -0.00706482 | ay: -0.0592041 | az: -0.0274658
ax: -0.0146332 | ay: -0.081131 | az: -0.112457
ax: 0.0250244 | ay: -0.0286407 | az: -0.0493469
ax: 0.0121002 | ay: 0.0510712 | az: 0.0854492
ax: -0.0206604 | ay: 0.0373993 | az: 0.115387
ax: -0.0181732 | ay: -0.0135345 | az: 0.0373535
ax: 0.00810242 | ay: -0.0709686 | az: -0.0401917
ax: 0.000350952 | ay: -0.065918 | az: -0.0384827
ax: -0.00817871 | ay: -0.0337067 | az: 0.0407562
ax: -0.0169983 | ay: -0.00532532 | az: 0.0891876
ax: -0.0423279 | ay: -0.0140991 | az: 0.0337524
ax: -0.016571 | ay: -0.0233002 | az: -0.00334167
ax: -0.0420685 | ay: -0.0572052 | az: -0.00770569
ax: -0.0753021 | ay: 0.0218811 | az: 0.0283051
ax: -0.0984802 | ay: 0.0904083 | az: 0.0182343
ax: -0.133575 | ay: 0.0558777 | az: 0.0159454
