ax: 0.668167 | ay: 1.31657 | az: 0.596237
ax: 0.380569 | ay: -0.226624 | az: -0.169739
ax: 0.508362 | ay: -0.306427 | az: 0.0270844
ax: 0.612534 | ay: -0.437744 | az: 0.0452881
ax: 0.708099 | ay: -0.384323 | az: -0.332947
ax: 1.05832 | ay: -0.372116 | az: -0.6362
ax: 1.07617 | ay: -0.689621 | az: -1.31683
ax: 1.09572 | ay: -1.59937 | az: -0.85434
2: [20200927210244.905]
> sum ax: 9.39883 | sum ay: 6.487 | sum az: 4.57639
>> avg ax: 0.187977 | avg ay: 0.12974 | avg az: 0.0915277
>>> vx: 1.84217 | vy: 1.27145 | vz: 0.896971
>>> sx: 0.155368 | sy: 1.18103 | sz: 0.928902
>>> a: 0.246059
>>> v: 2.41138
>>> s: 1.51058

ax: 1.12218 | ay: -0.928787 | az: -0.795258
ax: 0.968979 | ay: -0.972214 | az: -1.20258
ax: -0.161407 | ay: -0.354492 | az: -0.367462
ax: 0.795547 | ay: 0.799591 | az: 0.215363
ax: -0.600204 | ay: 0.268219 | az: 0.233582
ax: -0.536682 | ay: -0.656403 | az: 0.00282288
ax: -0.942535 | ay: -0.600723 | az: -0.438583
ax: -0.824722 | ay: -0.83876 | az: -0.438248
ax: -0.828323 | ay: -0.708099 | az: -0.231766
ax: -0.77066 | ay: -0.487579 | az: -0.191849
ax: -0.720871 | ay: -0.376602 | az: -0.0503082
ax: -0.638718 | ay: -0.231888 | az: 0.0388489
ax: -0.542984 | ay: -0.155151 | az: 0.0839386
ax: -0.351303 | ay: -0.161713 | az: 0.181641
ax: -0.0538483 | ay: -0.203384 | az: 0.243637
ax: 0.424408 | ay: 0.0298767 | az: 0.437515
ax: 1.09645 | ay: 0.673447 | az: 0.499359
ax: 1.15939 | ay: 1.32379 | az: 0.699188
ax: 1.2234 | ay: 2.17708 | az: 0.752441
ax: 1.20267 | ay: 2.49799 | az: 0.625488
ax: 1.06563 | ay: 2.50354 | az: 2.02
ax: 0.632156 | ay: 2.16219 | az: 1.09203
ax: 0.161407 | ay: -1.56573 | az: -1.32356
ax: -0.0428009 | ay: -1.39229 | az: -0.099823
ax: 1.07698 | ay: 0.446182 | az: 1.48729
ax: 0.949234 | ay: 0.129211 | az: 0.313416
ax: 0.76976 | ay: 2.17381 | az: 0.254791
ax: 0.354706 | ay: 0.4104 | az: 0.0970001
ax: 0.153275 | ay: 0.409164 | az: 0.484497
ax: 0.0591583 | ay: 0.466599 | az: -0.159698
ax: -0.152573 | ay: 0.178421 | az: -0.304642
ax: 0.0388641 | ay: 0.168015 | az: -0.0616913
ax: 0.0253906 | ay: -0.0553741 | az: -0.0122833
ax: 0.0178528 | ay: 0.0778656 | az: -0.0588531
ax: -0.0411072 | ay: 0.0275269 | az: -0.159225
ax: -0.016861 | ay: -0.00917053 | az: -0.0961761
ax: 0.0278168 | ay: 0.0101013 | az: -0.0125122
ax: 0.0265961 | ay: -0.00205994 | az: 0.0588531
ax: 0.0298004 | ay: 0.0847931 | az: 0.0895081
ax: 0.0667725 | ay: 0.0298767 | az: 0.071106
ax: 0.0534821 | ay: 0.0634918 | az: 0.0439453
ax: 0.0251617 | ay: 0.0558167 | az: 0.0334473
ax: 0.0476227 | ay: 0.0423584 | az: 0.0649872
ax: 0.0971527 | ay: 0.0378876 | az: 0.0497742
ax: 0.144241 | ay: -0.0452271 | az: 0.0197296
ax: 0.262512 | ay: -0.12973 | az: -0.0464172
ax: 0.319611 | ay: -0.156631 | az: -0.222961
ax: 0.46312 | ay: -0.257645 | az: 0.0482788
ax: 0.505966 | ay: -0.33725 | az: -0.00442505
ax: 0.742859 | ay: -0.298279 | az: -0.258102
3: [20200927210245.902]
> sum ax: 8.88455 | sum ay: 6.32205 | sum az: 3.70605
>> avg ax: 0.177691 | avg ay: 0.126441 | avg az: 0.0741211
>>> vx: 1.74137 | vy: 1.23912 | vz: 0.726387
>>> sx: 0.627562 | sy: 0.499411 | sz: 0.278562
>>> a: 0.230338
>>> v: 2.25731
>>> s: 0.849024

ax: 1.04918 | ay: -0.2724 | az: -0.701813
ax: 1.06413 | ay: -1.59367 | az: -1.70699
ax: 1.08154 | ay: -1.45764 | az: -0.287567
ax: 1.11107 | ay: -0.871414 | az: -0.840988
ax: 0.880814 | ay: -0.94754 | az: -1.10828
ax: -0.383713 | ay: -0.372147 | az: -0.408844
ax: 0.229248 | ay: 1.33368 | az: -0.00172424
ax: -0.444016 | ay: 0.0276184 | az: -0.0388031
ax: -0.5392 | ay: -0.701294 | az: -0.3255
ax: -0.851257 | ay: -0.777512 | az: -0.313293
ax: -0.766571 | ay: -0.698608 | az: -0.275406
ax: -0.791153 | ay: -0.59259 | az: -0.321167
ax: -0.765686 | ay: -0.452179 | az: -0.227066
ax: -0.73735 | ay: -0.310852 | az: -0.148392
ax: -0.664169 | ay: -0.173782 | az: -0.0595093
ax: -0.57486 | ay: -0.032196 | az: 0.0221405
ax: -0.420578 | ay: -0.0362091 | az: 0.072052
ax: -0.0767822 | ay: 0.132156 | az: 0.109619
ax: 0.378143 | ay: 0.464127 | az: 0.270233
ax: 0.834305 | ay: 0.971817 | az: 0.276581
ax: 1.14371 | ay: 1.66739 | az: 0.472229
ax: 1.2021 | ay: 2.32713 | az: 0.917496
ax: 1.14737 | ay: 2.47758 | az: 0.663483
ax: 0.943054 | ay: 2.47372 | az: 1.71788
ax: 0.556839 | ay: 1.9985 | az: 1.21718
ax: 0.278564 | ay: -1.63065 | az: -0.584473
ax: 0.269089 | ay: -1.04526 | az: 0.334946
ax: 0.873474 | ay: -0.00999451 | az: 0.711456
ax: 0.445328 | ay: 0.464584 | az: 0.0923157
ax: 0.57782 | ay: 1.71848 | az: -0.0918732
ax: 0.621582 | ay: 0.707336 | az: 0.372025
ax: 0.136398 | ay: 0.536606 | az: 0.590973
ax: 0.0341187 | ay: 0.500992 | az: -0.138168
ax: -0.16951 | ay: 0.186478 | az: -0.216995
ax: 0.0773926 | ay: 0.0221405 | az: 0.0454102
ax: 0.132812 | ay: -0.0258789 | az: 0.0317841
ax: -0.042984 | ay: -0.123474 | az: -0.0309906
ax: -0.0500183 | ay: 0.0468903 | az: -0.362289
ax: -0.0259552 | ay: -0.0291748 | az: -0.179535
ax: -0.0284882 | ay: -0.106873 | az: -0.0118561
ax: 0.0178986 | ay: -0.0862885 | az: 0.0364075
ax: 0.0615082 | ay: 0.0350037 | az: 0.0511627
ax: 0.017334 | ay: 0.118912 | az: -0.00621033
ax: 0.0491333 | ay: 0.0258179 | az: -0.0169067
ax: 0.0512695 | ay: 0.00267029 | az: -0.0235291
ax: 0.0715179 | ay: 0.11351 | az: -0.0849915
ax: 0.161469 | ay: 0.0291901 | az: -0.015686
ax: 0.181122 | ay: -0.167358 | az: -0.006073
ax: 0.331848 | ay: -0.379456 | az: 0.00270081
ax: 0.471649 | ay: -0.289261 | az: -0.0625153
4: [20200927210246.902]
> sum ax: 9.15054 | sum ay: 5.19864 | sum az: -0.589355
>> avg ax: 0.183011 | avg ay: 0.103973 | avg az: -0.0117871
>>> vx: 1.79351 | vy: 1.01893 | vz: -0.115514
>>> sx: 0.939363 | sy: 0.0627245 | sz: -0.517236
>>> a: 0.210813
>>> v: 2.06597
>>> s: 1.07418

ax: 0.495316 | ay: -0.36293 | az: 0.051178
ax: 0.534683 | ay: -0.379959 | az: -0.217545
ax: 0.906769 | ay: -0.249451 | az: -0.671539
ax: 1.05823 | ay: -0.210495 | az: -0.856094
ax: 1.07558 | ay: -1.43277 | az: -1.95265
ax: 1.09317 | ay: -1.15666 | az: -0.418488
ax: 1.09064 | ay: -1.05933 | az: -0.72316
ax: 0.17598 | ay: -0.746841 | az: -0.781494
ax: -0.228287 | ay: -0.265015 | az: -0.169479
ax: -0.923584 | ay: 0.659119 | az: 0.00549316
ax: -0.184174 | ay: -0.759293 | az: -0.344955
ax: -0.75856 | ay: -1.026 | az: -0.289261
ax: -0.746124 | ay: -0.719604 | az: -0.14183
ax: -0.672073 | ay: -0.743454 | az: -0.133606
ax: -0.694382 | ay: -0.522156 | az: -0.109879
ax: -0.665436 | ay: -0.33728 | az: 0.00941467
ax: -0.597351 | ay: -0.20726 | az: 0.120209
ax: -0.523529 | ay: -0.11412 | az: 0.142441
ax: -0.385834 | ay: -0.138397 | az: 0.127686
ax: -0.0353546 | ay: -0.0966797 | az: 0.186493
ax: 0.433716 | ay: 0.178329 | az: 0.400131
ax: 0.913391 | ay: 0.550674 | az: 0.411774
ax: 1.15182 | ay: 1.00798 | az: 0.746994
ax: 1.21469 | ay: 2.04713 | az: 0.867722
ax: 1.25937 | ay: 2.52278 | az: 1.08763
ax: 0.937698 | ay: 2.53989 | az: 2.01132
ax: 0.717514 | ay: 2.52226 | az: 1.00723
ax: -0.0432281 | ay: 1.45245 | az: -1.46466
ax: 0.313385 | ay: -1.02707 | az: 0.295288
ax: 1.17163 | ay: 0.834763 | az: 0.806274
ax: 0.664536 | ay: 0.848221 | az: -0.162552
ax: 0.637436 | ay: 1.0536 | az: 0.618637
ax: -0.0360565 | ay: 0.345261 | az: 0.399139
ax: 0.059967 | ay: 0.31987 | az: 0.06633
ax: 0.02211 | ay: 0.292038 | az: -0.145905
ax: -0.0340271 | ay: 0.11264 | az: -0.204941
ax: 0.0122986 | ay: 0.094101 | az: -0.198013
ax: -0.0055542 | ay: 0.00180054 | az: -0.0172577
ax: 0.0147095 | ay: 0.0259399 | az: -0.00227356
ax: -0.0158539 | ay: 0.0796204 | az: -0.0238342
ax: -0.0346375 | ay: 0.100067 | az: -0.0207825
ax: -0.0164642 | ay: 0.201508 | az: 0.0297089
ax: 0.0433197 | ay: 0.0618896 | az: 0.0109558
ax: 0.0524139 | ay: 0.00508118 | az: -0.00631714
ax: 0.0167084 | ay: 0.0236359 | az: -0.0197601
ax: 0.0116425 | ay: 0.0302124 | az: 0.00418091
ax: 0.0399017 | ay: 0.00518799 | az: -0.0101318
ax: 0.0807953 | ay: 0.0270538 | az: -0.148254
ax: 0.188568 | ay: 0.0873413 | az: -0.0689697
ax: 0.255722 | ay: -0.15184 | az: 0.0313873
5: [20200927210247.905]
> sum ax: 10.0432 | sum ay: 6.32385 | sum az: 0.133987
>> avg ax: 0.200864 | avg ay: 0.126477 | avg az: 0.00267975
>>> vx: 1.96847 | vy: 1.23948 | vz: 0.0262616
>>> sx: 1.16462 | sy: -0.11537 | sz: -0.44541
>>> a: 0.237381
>>> v: 2.32634
>>> s: 1.25222

ax: 0.376755 | ay: -0.264114 | az: 0.0519562
ax: 0.461868 | ay: -0.347382 | az: -0.0330963
ax: 0.560867 | ay: -0.36116 | az: 0.0383148
ax: 0.637115 | ay: -0.379898 | az: -0.243622
ax: 1.03638 | ay: -0.291306 | az: -0.713593
ax: 1.05141 | ay: -0.50325 | az: -1.02464
ax: 1.06747 | ay: -1.6562 | az: -1.69141
ax: 1.07848 | ay: -0.554123 | az: -0.831665
ax: 0.727249 | ay: -1.01472 | az: -1.13632
ax: -0.139008 | ay: -0.0689697 | az: -0.653748
ax: 0.75412 | ay: 0.491196 | az: -0.0709991
ax: -0.19664 | ay: -0.0717621 | az: 0.178406
ax: -0.535873 | ay: -0.797333 | az: -0.282578
ax: -0.726044 | ay: -0.668701 | az: -0.468704
ax: -0.776566 | ay: -0.617386 | az: -0.331024
ax: -0.736359 | ay: -0.601578 | az: -0.235458
ax: -0.72731 | ay: -0.3228 | az: -0.149063
ax: -0.661179 | ay: -0.224197 | az: -0.0302734
ax: -0.605362 | ay: -0.173065 | az: 0.0123291
ax: -0.52887 | ay: -0.068924 | az: 0.0419617
ax: -0.356171 | ay: -0.0453949 | az: 0.0667877
ax: -0.0440826 | ay: 0.0249329 | az: 0.136627
ax: 0.381699 | ay: 0.470734 | az: 0.259048
ax: 0.919891 | ay: 0.901932 | az: 0.244232
ax: 1.16129 | ay: 1.47307 | az: 0.471512
ax: 1.22498 | ay: 2.41241 | az: 0.626556
ax: 1.27142 | ay: 2.53438 | az: 0.933868
ax: 0.949005 | ay: 2.53584 | az: 1.94727
ax: 0.464645 | ay: 2.40857 | az: 0.994858
ax: 0.4561 | ay: -0.571976 | az: -0.375824
ax: 0.0171509 | ay: -1.54681 | az: -0.433044
ax: 1.06656 | ay: 0.562027 | az: 1.3717
ax: 0.588959 | ay: 0.361374 | az: 0.169937
ax: 0.651611 | ay: 1.77046 | az: 0.0549316
ax: 0.544861 | ay: 0.707245 | az: 0.411346
ax: 0.12262 | ay: 0.396332 | az: 0.532288
ax: 0.0709839 | ay: 0.531448 | az: -0.0776062
ax: -0.13353 | ay: 0.259979 | az: -0.211166
ax: 0.0274963 | ay: 0.167526 | az: -0.0470276
ax: 0.103531 | ay: 0.0973969 | az: 0.0264282
ax: 0.00228882 | ay: 0.0475311 | az: 0.0163422
ax: -0.022934 | ay: -0.0127716 | az: -0.186722
ax: -0.0301056 | ay: -0.0493774 | az: -0.164368
ax: -0.0484619 | ay: -0.0444031 | az: -0.123444
ax: -0.0245361 | ay: 0.018631 | az: -0.0567627
ax: -0.00816345 | ay: 0.0492706 | az: -0.00668335
ax: 0.0543365 | ay: 0.161362 | az: 0.0761719
ax: 0.0579681 | ay: 0.0583649 | az: 0.0816345
ax: 0.0842896 | ay: 0.132675 | az: 0.072113
ax: 0.13829 | ay: 0.0619049 | az: 0.119034
6: [20200927210248.905]
> sum ax: 11.8105 | sum ay: 7.37898 | sum az: -0.643188
>> avg ax: 0.23621 | avg ay: 0.14758 | avg az: -0.0128638
>>> vx: 2.31485 | vy: 1.44628 | vz: -0.126065
>>> sx: 1.41345 | sy: -0.0267883 | sz: -0.639921
>>> a: 0.278819
>>> v: 2.73243
>>> s: 1.55179

ax: 0.136826 | ay: 0.0870514 | az: -0.0301971
ax: 0.149536 | ay: -0.0605927 | az: 0.0151367
ax: 0.200836 | ay: -0.1259 | az: -0.0490723
ax: 0.407318 | ay: -0.20369 | az: -0.138123
ax: 0.445053 | ay: -0.262482 | az: 0.0522308
ax: 0.506088 | ay: -0.332657 | az: -0.0401764
ax: 0.649445 | ay: -0.217728 | az: -0.318405
ax: 1.04887 | ay: -0.119766 | az: -0.474197
ax: 1.06369 | ay: -1.20471 | az: -1.64433
ax: 1.07892 | ay: -1.63358 | az: -0.465195
ax: 1.08357 | ay: -0.77182 | az: -0.914139
ax: 0.773331 | ay: -0.656082 | az: -1.12482
ax: -0.272812 | ay: -0.312943 | az: -0.657211
ax: 0.168808 | ay: 1.04715 | az: -0.17511
ax: -0.452576 | ay: 0.0119629 | az: 0.084198
ax: -0.56926 | ay: -0.63887 | az: -0.231125
ax: -0.832962 | ay: -0.728226 | az: -0.351166
ax: -0.771423 | ay: -0.682083 | az: -0.300751
ax: -0.797012 | ay: -0.558075 | az: -0.274963
ax: -0.767639 | ay: -0.390854 | az: -0.216156
ax: -0.720963 | ay: -0.288651 | az: -0.152069
ax: -0.648148 | ay: -0.116013 | az: -0.0884857
ax: -0.531494 | ay: -0.054245 | az: -0.0135651
ax: -0.376663 | ay: 0.00344849 | az: 0.0124817
ax: -0.0628815 | ay: 0.0923767 | az: 0.067688
ax: 0.412811 | ay: 0.418228 | az: 0.132812
ax: 1.00275 | ay: 0.946396 | az: 0.121475
ax: 1.15674 | ay: 1.3624 | az: 0.362335
ax: 1.22031 | ay: 2.43954 | az: 0.675461
ax: 1.07262 | ay: 2.48236 | az: 0.926331
ax: 0.974686 | ay: 2.47862 | az: 2.06639
ax: 0.555847 | ay: 2.01535 | az: 1.08066
ax: 0.412308 | ay: -0.925018 | az: -0.369858
ax: 0.0799255 | ay: -1.59038 | az: -0.521149
ax: 1.03105 | ay: -0.088623 | az: 1.39453
ax: 0.596115 | ay: 0.737869 | az: 0.439575
ax: 0.687073 | ay: 1.32756 | az: 0.258667
ax: 0.466217 | ay: 0.774246 | az: 0.396576
ax: 0.0764008 | ay: 0.359512 | az: 0.321045
ax: 0.0345612 | ay: 0.507858 | az: -0.0386353
ax: -0.0981598 | ay: 0.250656 | az: -0.144867
ax: 0.0518646 | ay: 0.130844 | az: 0.117249
ax: 0.122101 | ay: -0.0588379 | az: 0.0794983
ax: 0.0205231 | ay: 0.024765 | az: -0.00813293
ax: -0.0223541 | ay: 0.13266 | az: -0.147186
ax: -0.0140076 | ay: 0.0327454 | az: -0.0505219
ax: 0.043869 | ay: -0.0585022 | az: -6.10352e-05
ax: 0.0286713 | ay: -0.0870056 | az: -0.066864
ax: 0.0536957 | ay: 0.0277863 | az: 0.0521698
ax: 0.0591888 | ay: 0.0610809 | az: 0.104874
7: [20200927210249.901]
> sum ax: 10.9333 | sum ay: 5.58514 | sum az: -0.245148
>> avg ax: 0.218665 | avg ay: 0.111703 | avg az: -0.00490295
>>> vx: 2.14292 | vy: 1.09469 | vz: -0.0480487
>>> sx: 1.19248 | sy: -0.183293 | sz: -0.611054
>>> a: 0.245593
>>> v: 2.40681
>>> s: 1.3524

ax: 0.0707703 | ay: 0.0676117 | az: 0.0715027
ax: 0.0607758 | ay: 0.0576172 | az: 0.0465698
ax: 0.0734711 | ay: 0.0646515 | az: 0.0753632
ax: 0.0796509 | ay: 0.051651 | az: 0.0501709
ax: 0.112518 | ay: -0.0117035 | az: -0.00976562
ax: 0.166214 | ay: -0.176437 | az: -0.0294037
ax: 0.28035 | ay: -0.144928 | az: -0.113663
ax: 0.387894 | ay: -0.221664 | az: -0.0702057
ax: 0.453598 | ay: -0.33049 | az: 0.0535278
ax: 0.559357 | ay: -0.279877 | az: -0.0585175
ax: 1.0533 | ay: -0.189545 | az: -0.316284
ax: 1.06798 | ay: -0.666489 | az: -1.1347
ax: 1.08328 | ay: -1.87457 | az: -1.28551
ax: 1.09409 | ay: -0.607132 | az: -0.83577
ax: 0.801453 | ay: -0.650528 | az: -0.968857
ax: -0.0991211 | ay: -0.447311 | az: -0.568939
ax: -0.0129547 | ay: 0.354767 | az: -0.264099
ax: -0.715851 | ay: 0.970825 | az: 0.0537567
ax: -0.360764 | ay: -0.641251 | az: -0.0547333
ax: -0.890472 | ay: -0.743835 | az: -0.349075
ax: -0.738678 | ay: -0.765076 | az: -0.304947
ax: -0.838852 | ay: -0.746277 | az: -0.22113
ax: -0.758881 | ay: -0.500122 | az: -0.189804
ax: -0.743332 | ay: -0.350357 | az: -0.134567
ax: -0.680786 | ay: -0.151718 | az: -0.0583191
ax: -0.577209 | ay: -0.0503693 | az: 0.0228577
ax: -0.449326 | ay: -0.0644226 | az: 0.0542755
ax: -0.223297 | ay: 0.0452881 | az: 0.0645142
ax: 0.216263 | ay: 0.260056 | az: 0.108871
ax: 0.70311 | ay: 0.738022 | az: 0.146851
ax: 1.1463 | ay: 1.30742 | az: 0.310471
ax: 1.21582 | ay: 2.26338 | az: 0.556549
ax: 1.27185 | ay: 2.46645 | az: 0.996857
ax: 1.028 | ay: 2.4678 | az: 1.6255
ax: 0.898651 | ay: 2.13396 | az: 1.62662
ax: 0.274704 | ay: -0.473572 | az: -0.98793
ax: -0.029068 | ay: -0.686966 | az: 0.854889
ax: 1.17503 | ay: 0.481323 | az: 0.996887
ax: 0.63623 | ay: 1.17528 | az: 0.207458
ax: 0.697372 | ay: 1.14252 | az: 0.369385
ax: 0.173645 | ay: 0.499695 | az: 0.418869
ax: -0.0113983 | ay: 0.555466 | az: 0.261505
ax: 0.0691986 | ay: 0.391266 | az: -0.179062
ax: -0.0816498 | ay: 0.0244751 | az: -0.0273743
ax: 0.116516 | ay: 0.0667267 | az: 0.155945
ax: 0.0956421 | ay: 0.00715637 | az: 0.0604248
ax: 0.0179291 | ay: -0.0567932 | az: 0.047287
ax: -0.0213776 | ay: 0.0840912 | az: -0.127991
ax: -0.0215607 | ay: 0.110092 | az: -0.129166
ax: 0.00108337 | ay: -0.124832 | az: -0.00865173
8: [20200927210250.900]
> sum ax: 9.82747 | sum ay: 6.83131 | sum az: 0.808441
>> avg ax: 0.196549 | avg ay: 0.136626 | avg az: 0.0161688
>>> vx: 1.92618 | vy: 1.33894 | vz: 0.158455
>>> sx: 0.966422 | sy: -0.143764 | sz: -0.453953
>>> a: 0.239916
>>> v: 2.35118
>>> s: 1.07736

ax: 0.0447235 | ay: -0.0935059 | az: 0.058197
ax: 0.0459595 | ay: 0.0180511 | az: 0.125366
ax: 0.0287628 | ay: 0.11702 | az: 0.015976
ax: 0.024765 | ay: 0.0452423 | az: -0.000793457
ax: 0.0501556 | ay: 0.0455017 | az: 0.0244904
ax: 0.103226 | ay: 0.104111 | az: 0.0255737
ax: 0.166763 | ay: 0.0521393 | az: -0.032196
ax: 0.222092 | ay: -0.0947266 | az: 0.104767
ax: 0.286072 | ay: -0.272598 | az: 0.0370941
ax: 0.389633 | ay: -0.273911 | az: -0.0440063
ax: 0.558563 | ay: -0.394363 | az: 0.150238
ax: 0.574326 | ay: -0.436813 | az: -0.030426
ax: 0.871399 | ay: -0.314194 | az: -0.473236
ax: 1.04507 | ay: -0.188675 | az: -0.678391
ax: 1.06149 | ay: -1.33569 | az: -1.9727
ax: 1.07776 | ay: -0.944244 | az: -0.709351
ax: 0.840012 | ay: -1.35461 | az: -1.04587
ax: 0.259903 | ay: -0.359848 | az: -0.880173
ax: -0.410522 | ay: -0.362869 | az: -0.491592
ax: -0.931473 | ay: 0.94133 | az: -0.117966
ax: -0.0894623 | ay: -0.537506 | az: 0.0420074
ax: -0.775513 | ay: -0.748627 | az: -0.436508
ax: -0.750641 | ay: -0.735321 | az: -0.478027
ax: -0.751328 | ay: -0.731979 | az: -0.234528
ax: -0.710342 | ay: -0.499664 | az: -0.113281
ax: -0.691696 | ay: -0.361145 | az: -0.0195923
ax: -0.61058 | ay: -0.258438 | az: 0.0821075
ax: -0.508865 | ay: -0.180618 | az: 0.165909
ax: -0.325272 | ay: -0.153824 | az: 0.21637
ax: 0.00262451 | ay: -0.120636 | az: 0.311905
ax: 0.409134 | ay: 0.204651 | az: 0.485275
ax: 0.967941 | ay: 0.755249 | az: 0.512344
ax: 1.17351 | ay: 1.24956 | az: 0.771744
ax: 1.23682 | ay: 2.02213 | az: 1.05394
