ax: -0.291107 | ay: 0.0816956 | az: 0.0570679
ax: -0.156937 | ay: 0.0288239 | az: 0.0667572
ax: -0.204788 | ay: 0.0848846 | az: 0.0206299
ax: -0.315445 | ay: 0.103867 | az: -4.57764e-05
ax: -0.517105 | ay: 0.118011 | az: -0.0338287
ax: -0.802887 | ay: -0.0912628 | az: 0.0292358
ax: -1.0639 | ay: 0.388046 | az: 0.269409
ax: -0.748108 | ay: 1.48994 | az: 0.329224
ax: -0.792953 | ay: 0.577042 | az: 0.325089
ax: -0.653305 | ay: 0.861267 | az: -0.18602
ax: -0.576385 | ay: 0.598328 | az: -0.395691
ax: 0.0619049 | ay: 0.723022 | az: -0.0962982
ax: 0.529373 | ay: -0.0208893 | az: -0.204575
ax: 0.349258 | ay: -0.327744 | az: -0.241806
ax: 0.341354 | ay: 0.132431 | az: 0.165665
ax: 0.554932 | ay: 0.602722 | az: 0.253174
ax: 0.642471 | ay: 0.699173 | az: 0.210648
ax: 0.654495 | ay: 0.598969 | az: 0.212631
ax: 0.620285 | ay: 0.436676 | az: 0.161499
ax: 0.559082 | ay: 0.211685 | az: 0.102142
ax: 0.485931 | ay: 0.0798035 | az: 0.0219879
ax: 0.454712 | ay: 0.2612 | az: -0.00932312
ax: 0.276138 | ay: 0.327545 | az: -0.00161743
ax: 0.0045929 | ay: 0.0756989 | az: 0.113617
time: 9
[20210722075125.631]
> sum ax: -2.57155 | sum ay: 4.20647 | sum az: -1.18845
>> avg ax: -0.051431 | avg ay: 0.0841293 | avg az: -0.0237689
>>> vx: -0.252012 | vy: 0.412234 | vz: -0.116468
>>> sx: -0.31559 | sy: -0.14573 | sz: -0.170499
>>> a: 0.101429
>>> v: 0.497002
>>> s: 0.387175

steps: 21
ax: -0.392288 | ay: -0.327484 | az: 0.166336
ax: -0.754471 | ay: -0.58284 | az: -0.391388
ax: -1.05653 | ay: -1.14195 | az: -0.681427
ax: -1.08795 | ay: -1.28693 | az: -0.749802
ax: -0.90036 | ay: -1.40561 | az: -0.743896
ax: -0.663513 | ay: -1.17471 | az: -0.82962
ax: -0.553482 | ay: -1.35719 | az: -1.08112
ax: -0.356674 | ay: -1.8773 | az: -0.925079
ax: -0.303207 | ay: -1.61508 | az: -0.805695
ax: -0.231995 | ay: -1.40721 | az: -0.715775
ax: -0.338318 | ay: 0.116531 | az: 0.61554
ax: -0.33197 | ay: 0.760117 | az: 0.294907
ax: -0.553375 | ay: -1.05319 | az: -0.158432
ax: -0.31459 | ay: -0.23111 | az: -0.324814
ax: -0.178299 | ay: -0.331192 | az: -0.34549
ax: -0.0973053 | ay: -0.267426 | az: -0.315552
ax: -0.0477295 | ay: -0.414139 | az: -0.216919
ax: -0.0411377 | ay: -0.211578 | az: -0.0688477
ax: -0.0599213 | ay: -0.108414 | az: -0.0821533
ax: -0.0753632 | ay: -0.139709 | az: -0.0741272
ax: -0.0501099 | ay: -0.0242462 | az: -0.0871124
ax: -0.00944519 | ay: -0.0678253 | az: -0.132736
ax: -0.000411987 | ay: 0.0474854 | az: -0.140228
ax: 0.0255737 | ay: 0.00926208 | az: -0.099411
ax: -0.000747681 | ay: -0.0879822 | az: 0.0121307
ax: 0.0157318 | ay: -0.0393524 | az: -0.00505066
ax: 0.0183258 | ay: -0.104691 | az: -0.0552673
ax: -0.0433502 | ay: -0.142746 | az: -0.0211334
ax: -0.0191193 | ay: -0.101669 | az: -0.0267181
ax: -0.0228424 | ay: -0.0780487 | az: -0.0192719
ax: 0.0137482 | ay: -0.0390015 | az: -0.00587463
ax: -0.000732422 | ay: -0.0290527 | az: -0.0561371
ax: 0.00241089 | ay: -0.0578613 | az: -0.0681915
ax: 0.0149384 | ay: -0.0624847 | az: -0.0645752
ax: 0.0114441 | ay: -0.0271606 | az: -0.0232391
ax: -0.0357971 | ay: -0.0253448 | az: -0.0259552
ax: -0.0814819 | ay: -0.0526276 | az: 0.0310822
ax: -0.0727997 | ay: -0.0272064 | az: 0.0428925
ax: -0.119522 | ay: 0.000213623 | az: 0.0318451
ax: -0.182785 | ay: 0.000518799 | az: 0.0641479
ax: -0.19577 | ay: 0.0657349 | az: -0.0163574
ax: -0.246841 | ay: 0.0524445 | az: -0.0252533
ax: -0.419098 | ay: 0.0565338 | az: 0.0161133
ax: -0.574112 | ay: 0.106552 | az: 0.0602722
ax: -0.853607 | ay: 0.210693 | az: 0.136337
ax: -1.01434 | ay: 0.840057 | az: 0.124588
ax: -0.736694 | ay: 0.976166 | az: 0.229248
ax: -0.81781 | ay: 0.446991 | az: 0.29953
ax: -0.513351 | ay: 0.555206 | az: -0.0186615
ax: -0.571457 | ay: 0.704437 | az: -0.21907
time: 10
[20210722075126.622]
> sum ax: -14.8185 | sum ay: -10.9514 | sum az: -7.49541
>> avg ax: -0.296371 | avg ay: -0.219029 | avg az: -0.149908
>>> vx: -1.45222 | vy: -1.07324 | vz: -0.73455
>>> sx: -0.792037 | sy: -1.20084 | sz: -0.657749
>>> a: 0.397846
>>> v: 1.94945
>>> s: 1.58176

ax: 0.00474548 | ay: 0.610153 | az: -0.0708466
ax: 0.449509 | ay: 0.0789948 | az: -0.0858612
ax: 0.278107 | ay: -0.310028 | az: -0.304871
ax: 0.331726 | ay: 0.48877 | az: 0.258057
ax: 0.50975 | ay: 0.703217 | az: 0.337082
ax: 0.590195 | ay: 0.530289 | az: 0.2715
ax: 0.608398 | ay: 0.363815 | az: 0.179596
ax: 0.606171 | ay: 0.266998 | az: 0.16188
ax: 0.548782 | ay: 0.129181 | az: 0.117233
ax: 0.497131 | ay: 0.0779266 | az: 0.0824585
ax: 0.425598 | ay: 0.0751801 | az: 0.0774841
ax: 0.220459 | ay: 0.0612335 | az: 0.066864
ax: -0.0491333 | ay: -0.0462036 | az: -0.0438232
ax: -0.405792 | ay: -0.290588 | az: -0.0715332
ax: -0.830719 | ay: -0.673615 | az: -0.231995
ax: -1.10272 | ay: -1.29922 | az: -0.749954
ax: -1.1454 | ay: -1.68608 | az: -0.824142
ax: -1.04921 | ay: -1.83846 | az: -1.15202
ax: -0.591187 | ay: -1.72667 | az: -1.367
ax: -0.417343 | ay: -2.08485 | az: -1.18066
ax: -0.640335 | ay: -1.82004 | az: -1.09015
ax: 0.0257416 | ay: -1.23027 | az: -0.675705
ax: -0.60202 | ay: 1.18614 | az: 1.27647
ax: -0.203903 | ay: 0.176926 | az: 0.257111
ax: -0.736069 | ay: -0.94574 | az: 0.0890961
ax: -0.214401 | ay: -0.460541 | az: -0.547562
ax: -0.30101 | ay: -0.538147 | az: -0.531113
ax: -0.0407257 | ay: -0.403732 | az: -0.163666
ax: -0.0757294 | ay: -0.367584 | az: -0.172729
ax: -0.116806 | ay: -0.166428 | az: -0.103195
ax: -0.0636139 | ay: -0.125824 | az: -0.0480194
ax: -0.0679321 | ay: -0.0736542 | az: -0.103638
ax: -0.0326691 | ay: -0.0578766 | az: -0.0591125
ax: -0.00012207 | ay: -0.0967865 | az: -0.094162
ax: 0.0162354 | ay: -0.0769653 | az: -0.119614
ax: 0.0319214 | ay: -0.0591583 | az: -0.0306244
ax: 0.0085907 | ay: -0.10173 | az: 0.0329742
ax: 0.0137482 | ay: -0.083374 | az: 0.000305176
ax: 0.0335388 | ay: -0.00994873 | az: -0.0513916
ax: 0.0474243 | ay: 0.0395355 | az: -0.0630951
ax: 0.0286713 | ay: 0.0147095 | az: -0.0279541
ax: -0.00843811 | ay: -0.0106964 | az: -0.00382996
ax: -0.0398407 | ay: -0.0539398 | az: -0.00897217
ax: -0.0198364 | ay: -0.0503387 | az: -0.00273132
ax: -0.0229034 | ay: -0.0962219 | az: -0.0191498
ax: -0.0334778 | ay: -0.0309906 | az: -0.031723
ax: -0.0531158 | ay: -0.032608 | az: -0.00570679
ax: -0.071106 | ay: -0.0380402 | az: 0.0200806
ax: -0.0921631 | ay: 0.00505066 | az: 0.0180969
ax: -0.124954 | ay: 0.0150146 | az: 0.0568542
time: 11
[20210722075127.623]
> sum ax: -3.87624 | sum ay: -12.0632 | sum az: -6.73341
>> avg ax: -0.0775247 | avg ay: -0.241264 | avg az: -0.134668
>>> vx: -0.379871 | vy: -1.1822 | vz: -0.659874
>>> sx: -0.0936651 | sy: -0.616813 | sz: -0.375887
>>> a: 0.286974
>>> v: 1.40617
>>> s: 0.72837

steps: 22
ax: -0.147308 | ay: 0.08638 | az: 0.040802
ax: -0.251297 | ay: 0.084259 | az: 0.0263519
ax: -0.381577 | ay: 0.0782166 | az: -0.0420074
ax: -0.592453 | ay: 0.0474243 | az: 0.0270691
ax: -0.931152 | ay: 0.0537872 | az: 0.0706787
ax: -1.06448 | ay: 0.788452 | az: 0.318573
ax: -0.920746 | ay: 1.11504 | az: 0.339111
ax: -0.819504 | ay: 0.628784 | az: 0.261124
ax: -0.51561 | ay: 0.839722 | az: -0.201675
ax: -0.519852 | ay: 0.500671 | az: -0.36731
ax: 0.174774 | ay: 0.620667 | az: -0.0449066
ax: 0.34314 | ay: -0.191925 | az: -0.228943
ax: 0.353119 | ay: -0.248993 | az: -0.151917
ax: 0.466324 | ay: 0.402603 | az: 0.254318
ax: 0.596893 | ay: 0.661743 | az: 0.281433
ax: 0.660645 | ay: 0.559586 | az: 0.188889
ax: 0.66713 | ay: 0.459213 | az: 0.134689
ax: 0.643997 | ay: 0.296463 | az: 0.130829
ax: 0.551804 | ay: 0.178711 | az: 0.114838
ax: 0.533615 | ay: 0.158493 | az: 0.0591125
ax: 0.467789 | ay: 0.194122 | az: 0.0245361
ax: 0.277695 | ay: 0.1828 | az: 0.0102844
ax: 0.0266266 | ay: 0.00469971 | az: -0.0503387
ax: -0.329498 | ay: -0.292557 | az: -0.0191803
ax: -0.794144 | ay: -0.634232 | az: -0.243225
ax: -1.08339 | ay: -1.03061 | az: -0.75621
ax: -1.12605 | ay: -1.37953 | az: -0.766174
ax: -1.11148 | ay: -1.55136 | az: -0.994293
ax: -0.732101 | ay: -1.39412 | az: -1.29466
ax: -0.553482 | ay: -2.00639 | az: -0.981552
ax: -0.288589 | ay: -2.13979 | az: -0.564011
ax: -0.268875 | ay: -1.58954 | az: -0.555283
ax: -0.289169 | ay: -0.201904 | az: 0.169434
ax: -0.351807 | ay: 0.984055 | az: 1.01834
ax: -0.45282 | ay: -0.804626 | az: -0.174698
ax: -0.482803 | ay: -0.530624 | az: -0.278915
ax: -0.151535 | ay: -0.168427 | az: -0.606049
ax: -0.0731659 | ay: -0.338638 | az: -0.362183
ax: -0.0124817 | ay: -0.60144 | az: -0.101349
ax: -0.200348 | ay: -0.6147 | az: -0.0847168
ax: -0.0618134 | ay: -0.13588 | az: -0.129349
ax: -0.0875854 | ay: -0.134308 | az: -0.0968781
ax: -0.0658112 | ay: -0.040451 | az: -0.0791779
ax: -0.00976562 | ay: -0.0315552 | az: -0.107224
ax: 0.0229645 | ay: -0.0338898 | az: -0.133621
ax: -0.00241089 | ay: -0.0475616 | az: -0.136398
ax: -0.0155334 | ay: -0.112228 | az: -0.00265503
ax: -0.0270996 | ay: -0.104141 | az: 0.0243225
ax: -0.00788879 | ay: -0.12204 | az: -0.0427246
ax: 0.026413 | ay: -0.0627136 | az: -0.100845
time: 12
[20210722075128.625]
> sum ax: -8.91071 | sum ay: -7.61829 | sum az: -6.20374
>> avg ax: -0.178214 | avg ay: -0.152366 | avg az: -0.124075
>>> vx: -0.873249 | vy: -0.746592 | vz: -0.607966
>>> sx: -0.508832 | sy: -0.000186867 | sz: -0.193194
>>> a: 0.265274
>>> v: 1.29984
>>> s: 0.544274

steps: 23
ax: 0.012146 | ay: -0.0528717 | az: -0.0854797
ax: 0.015564 | ay: -0.0571594 | az: -0.124954
ax: 0.00535583 | ay: -0.108902 | az: -0.0338135
ax: -0.0224152 | ay: -0.0635986 | az: -0.0281677
ax: -0.00280762 | ay: -0.0839996 | az: -0.0425568
ax: -0.0169525 | ay: -0.0897675 | az: -0.0621185
ax: -0.0266266 | ay: -0.0597992 | az: -0.0584412
ax: -0.0355225 | ay: -0.040741 | az: -0.0128326
ax: -0.0705261 | ay: 0.00186157 | az: -0.0039978
ax: -0.0751801 | ay: 0.0525665 | az: 0.0045929
ax: -0.16217 | ay: -0.0110931 | az: 0.0350952
ax: -0.184174 | ay: 0.00778198 | az: 0.0735779
ax: -0.214371 | ay: 0.0693359 | az: 0.0397491
ax: -0.300491 | ay: 0.0862732 | az: -0.0225525
ax: -0.516754 | ay: 0.103592 | az: -0.0337372
ax: -0.857468 | ay: 0.0123291 | az: -0.00389099
ax: -1.06488 | ay: 0.627228 | az: 0.0705109
ax: -1.00682 | ay: 0.926117 | az: 0.28035
ax: -0.967712 | ay: 0.432404 | az: 0.462112
ax: -0.719086 | ay: 0.88913 | az: 0.07724
ax: -0.595642 | ay: 0.706268 | az: -0.262283
ax: 0.0799103 | ay: 0.608994 | az: -0.0358887
ax: 0.821594 | ay: 0.0979156 | az: -0.185104
ax: 0.382523 | ay: -0.614594 | az: -0.319839
ax: 0.306091 | ay: -0.0753479 | az: 0.169357
ax: 0.610352 | ay: 0.578049 | az: 0.254822
ax: 0.700531 | ay: 0.758438 | az: 0.249039
ax: 0.692703 | ay: 0.532791 | az: 0.294617
ax: 0.640518 | ay: 0.378799 | az: 0.276886
ax: 0.578156 | ay: 0.20932 | az: 0.192627
ax: 0.521729 | ay: 0.0761108 | az: 0.125809
ax: 0.460342 | ay: 0.0692902 | az: 0.120804
ax: 0.296661 | ay: 0.0486298 | az: 0.147247
ax: 0.0198822 | ay: 0.0410614 | az: 0.109833
ax: -0.299194 | ay: -0.254807 | az: -0.0868683
ax: -0.788971 | ay: -0.537811 | az: -0.108337
ax: -1.08029 | ay: -0.971298 | az: -0.549561
ax: -1.12398 | ay: -1.43568 | az: -0.8255
ax: -1.16365 | ay: -1.72346 | az: -1.15758
ax: -0.691452 | ay: -1.72586 | az: -1.44794
ax: -0.477432 | ay: -2.28728 | az: -1.28337
ax: -0.385025 | ay: -1.76807 | az: -0.910187
ax: -0.0196991 | ay: -1.01372 | az: -0.555084
ax: -0.280701 | ay: 0.62941 | az: 0.454697
ax: -0.225662 | ay: 0.269836 | az: 0.592392
ax: -0.596161 | ay: -0.76651 | az: -0.0366211
ax: -0.558701 | ay: -0.455536 | az: -0.323013
ax: -0.287247 | ay: -0.312042 | az: -0.621323
ax: -0.102921 | ay: -0.479126 | az: -0.413666
ax: -0.136368 | ay: -0.301773 | az: -0.0325165
time: 13
[20210722075129.624]
> sum ax: -8.91299 | sum ay: -7.07732 | sum az: -5.63586
>> avg ax: -0.17826 | avg ay: -0.141546 | avg az: -0.112717
>>> vx: -0.873473 | vy: -0.693577 | vz: -0.552315
>>> sx: -0.342075 | sy: 0.0621605 | sz: -0.0836751
>>> a: 0.254002
>>> v: 1.24461
>>> s: 0.357604

steps: 24
ax: -0.0583191 | ay: -0.167099 | az: -0.0758057
ax: -0.0176239 | ay: -0.0199432 | az: -0.0930481
ax: -0.0745239 | ay: -0.138702 | az: -0.125504
ax: -0.0491333 | ay: -0.184677 | az: -0.0533447
ax: -0.0624237 | ay: -0.0541382 | az: -0.151352
ax: 0.0426025 | ay: 0.0808411 | az: -0.0821075
ax: 0.0202484 | ay: -0.0942535 | az: -0.00515747
ax: 0.0142975 | ay: -0.0478821 | az: 0.00717163
ax: 0.0315552 | ay: -0.0375366 | az: -0.0331116
ax: 0.0295105 | ay: -0.00201416 | az: -0.054657
ax: 0.0174866 | ay: -0.103455 | az: -0.0602722
ax: -0.0125275 | ay: -0.0816345 | az: -0.0278931
ax: -0.00360107 | ay: -0.0373993 | az: -0.0383911
ax: 0.00338745 | ay: -0.0270691 | az: -0.026062
ax: 0.0211792 | ay: -0.0221558 | az: -0.0477295
ax: 0.0257111 | ay: -0.0287781 | az: -0.0709839
ax: -0.00488281 | ay: -0.0716553 | az: -0.0256348
ax: -0.0344696 | ay: -0.0516663 | az: 0.00437927
ax: -0.0465088 | ay: -0.0582123 | az: 0.0496368
ax: -0.099884 | ay: -0.00863647 | az: 0.035202
ax: -0.124603 | ay: -0.0037384 | az: 0.0420227
ax: -0.178604 | ay: 0.0123138 | az: 0.0585632
ax: -0.213882 | ay: -0.0247955 | az: 0.0522461
ax: -0.292664 | ay: 0.0653992 | az: 0.00294495
ax: -0.383926 | ay: 0.120071 | az: -0.00143433
ax: -0.58345 | ay: 0.0923004 | az: 0.0032196
ax: -0.906357 | ay: 0.428238 | az: 0.0348358
ax: -1.05556 | ay: 1.24713 | az: 0.205215
ax: -0.868729 | ay: 0.829895 | az: 0.381561
ax: -0.964584 | ay: 0.509201 | az: 0.408325
ax: -0.638535 | ay: 0.650742 | az: -0.149002
ax: -0.526947 | ay: 0.655228 | az: -0.371658
ax: 0.233124 | ay: 0.82222 | az: 0.0126801
ax: 0.241104 | ay: -0.246368 | az: -0.270966
ax: 0.341049 | ay: -0.161865 | az: -0.166641
ax: 0.418304 | ay: 0.469498 | az: 0.331192
ax: 0.573868 | ay: 0.662506 | az: 0.334335
ax: 0.65181 | ay: 0.571518 | az: 0.227432
ax: 0.679855 | ay: 0.426422 | az: 0.134491
ax: 0.644318 | ay: 0.317673 | az: 0.10965
ax: 0.576218 | ay: 0.176773 | az: 0.124802
ax: 0.501205 | ay: 0.123199 | az: 0.0899048
ax: 0.453568 | ay: 0.126877 | az: 0.0443115
ax: 0.274002 | ay: 0.0903625 | az: 0.0157471
ax: -0.0167542 | ay: 0.00619507 | az: -0.0411224
ax: -0.37265 | ay: -0.251541 | az: -0.171402
ax: -0.867844 | ay: -0.641251 | az: -0.305466
ax: -1.09163 | ay: -0.993027 | az: -0.675949
ax: -1.13719 | ay: -1.67499 | az: -0.927078
ax: -1.17552 | ay: -1.83929 | az: -1.09766
time: 14
[20210722075130.629]
> sum ax: -6.06892 | sum ay: 1.41083 | sum az: -2.43956
>> avg ax: -0.121378 | avg ay: 0.0282166 | avg az: -0.0487912
>>> vx: -0.594755 | vy: 0.138261 | vz: -0.239077
>>> sx: -0.21702 | sy: 0.164375 | sz: -0.0365237
>>> a: 0.133826
>>> v: 0.655749
>>> s: 0.274683

steps: 25
ax: -0.701538 | ay: -1.73546 | az: -1.26711
ax: -0.420563 | ay: -2.23866 | az: -1.11659
ax: -0.530777 | ay: -1.61737 | az: -0.930786
ax: -0.0556335 | ay: -1.02368 | az: -0.504761
ax: -0.342499 | ay: 1.14854 | az: 0.992798
ax: -0.295624 | ay: -0.0792236 | az: 0.49321
ax: -0.566071 | ay: -0.82576 | az: -0.0722351
ax: -0.311615 | ay: -0.324142 | az: -0.208542
ax: -0.0267181 | ay: -0.108841 | az: -0.697678
ax: -0.258331 | ay: -0.40303 | az: -0.359772
ax: -0.0993042 | ay: -0.53801 | az: 0.00804138
ax: -0.10878 | ay: -0.230545 | az: -0.0922852
ax: -0.0333862 | ay: -0.156586 | az: -0.112091
ax: -0.0633698 | ay: -0.0892181 | az: -0.0646973
ax: -0.0595245 | ay: -0.101395 | az: -0.0458679
ax: -0.00726318 | ay: 0.0295868 | az: -0.024826
ax: 0.0204315 | ay: -0.0231018 | az: -0.133453
ax: 0.0457764 | ay: 0.00491333 | az: -0.0718079
ax: 0.00289917 | ay: -0.076767 | az: 0.0545807
ax: -0.00218201 | ay: -0.0283356 | az: 0.024826
ax: 0.000518799 | ay: -0.0632019 | az: -0.0354767
ax: 0.00798035 | ay: -0.0310059 | az: -0.067627
ax: 0.0098114 | ay: -0.0213165 | az: -0.0296631
ax: -0.00814819 | ay: -0.0185699 | az: -0.0117035
ax: -0.0235138 | ay: -0.0354462 | az: -0.0237274
ax: -0.0304565 | ay: -0.0462646 | az: -0.0225677
ax: -0.0339661 | ay: -0.0150299 | az: -0.0209961
ax: -0.0268707 | ay: -0.0235748 | az: -0.031189
ax: -0.0348816 | ay: -0.0488129 | az: -0.0144501
ax: -0.033371 | ay: -0.038147 | az: 0.0197754
ax: -0.109299 | ay: 0.0366669 | az: 0.09552
ax: -0.121231 | ay: 0.0276184 | az: 0.0564117
ax: -0.174255 | ay: 0.0559998 | az: 0.03508
ax: -0.194244 | ay: 0.101776 | az: 0.0288544
ax: -0.270813 | ay: 0.0559082 | az: 0.0141907
ax: -0.444748 | ay: 0.159576 | az: -0.011322
ax: -0.717422 | ay: 0.171555 | az: -0.0161133
ax: -1.05516 | ay: 0.495773 | az: 0.0895081
ax: -0.899902 | ay: 1.43861 | az: 0.350357
ax: -0.998871 | ay: 0.372757 | az: 0.452133
ax: -0.822357 | ay: 0.512329 | az: 0.0745697
ax: -0.772781 | ay: 0.82547 | az: -0.299606
ax: -0.205673 | ay: 0.697311 | az: -0.0664978
ax: 0.576279 | ay: 0.440186 | az: 0.0254364
ax: 0.118652 | ay: -0.285889 | az: -0.216553
ax: 0.186752 | ay: -0.032959 | az: 0.158112
ax: 0.509689 | ay: 0.420807 | az: 0.293243
ax: 0.575546 | ay: 0.67691 | az: 0.30722
ax: 0.653687 | ay: 0.615967 | az: 0.230209
ax: 0.652023 | ay: 0.529541 | az: 0.161194
time: 15
[20210722075131.627]
> sum ax: -7.5011 | sum ay: -1.44254 | sum az: -2.60472
>> avg ax: -0.150022 | avg ay: -0.0288507 | avg az: -0.0520944
>>> vx: -0.735108 | vy: -0.141368 | vz: -0.255263
>>> sx: -0.493374 | sy: -0.660709 | sz: -0.360531
>>> a: 0.161409
>>> v: 0.790903
>>> s: 0.899964

steps: 26
ax: 0.590912 | ay: 0.341614 | az: 0.144287
ax: 0.521698 | ay: 0.175858 | az: 0.0890961
ax: 0.463089 | ay: 0.114838 | az: 0.0713501
ax: 0.411209 | ay: 0.141006 | az: 0.0067749
ax: 0.21344 | ay: 0.121582 | az: -0.0119019
ax: -0.0770569 | ay: -0.00395203 | az: -0.0469055
ax: -0.431732 | ay: -0.278976 | az: -0.166626
ax: -0.838074 | ay: -0.648987 | az: -0.33252
ax: -1.07845 | ay: -0.892166 | az: -0.580612
ax: -1.1219 | ay: -1.54488 | az: -0.713837
ax: -1.16176 | ay: -1.55132 | az: -0.983109
ax: -0.750732 | ay: -1.5359 | az: -1.26779
ax: -0.377655 | ay: -2.48512 | az: -1.02339
ax: -0.447098 | ay: -1.53079 | az: -0.785202
ax: -0.0523682 | ay: -1.25883 | az: -0.756332
ax: -0.301514 | ay: 0.8022 | az: 0.329285
ax: -0.32695 | ay: 0.202271 | az: 0.637985
ax: -0.587173 | ay: -0.749878 | az: 0.0192261
ax: -0.502869 | ay: -0.345917 | az: -0.186707
ax: -0.0788269 | ay: -0.207382 | az: -0.570908
ax: -0.152557 | ay: -0.303787 | az: -0.290741
ax: -0.0718384 | ay: -0.493698 | az: -0.0578613
ax: -0.0117493 | ay: -0.17981 | az: -0.0980988
ax: -0.0133667 | ay: -0.0286865 | az: -0.114731
ax: -0.0602264 | ay: -0.0762634 | az: -0.0437469
ax: -0.0680084 | ay: -0.102737 | az: -0.0294495
ax: -0.0225067 | ay: 0.00323486 | az: 0.00175476
ax: 0.0381012 | ay: 0.0886688 | az: -0.120804
ax: 0.0515137 | ay: 0.0926056 | az: -0.0593109
ax: 0.0373993 | ay: 0.026413 | az: 0.0435944
ax: 0.00975037 | ay: -0.064682 | az: 0.00776672
ax: 0.00038147 | ay: -0.0621948 | az: -0.0213776
ax: 0.0312347 | ay: -0.0162354 | az: -0.0622101
ax: 0.0616608 | ay: 0.0484924 | az: -0.075882
ax: 0.00860596 | ay: -0.0791626 | az: -0.0470886
ax: -0.0620728 | ay: -0.112991 | az: 0.0447693
ax: -0.0541382 | ay: -0.0191498 | az: 0.0645294
ax: -0.0468292 | ay: -0.0148468 | az: 0.0144958
ax: -0.0298615 | ay: -0.056778 | az: -0.0594025
ax: -0.0115356 | ay: 0.00387573 | az: -0.0453033
ax: -0.0466766 | ay: 0.0262604 | az: -0.00158691
ax: -0.0914459 | ay: 0.0358734 | az: 0.0598145
ax: -0.147095 | ay: 0.0153656 | az: 0.0543976
ax: -0.190216 | ay: -0.00253296 | az: 0.0658722
ax: -0.239975 | ay: 0.111374 | az: 0.0366364
ax: -0.262039 | ay: 0.0969696 | az: 0.0204926
ax: -0.363281 | ay: 0.09729 | az: 0.00900269
ax: -0.613754 | ay: 0.0529327 | az: 0.00767517
ax: -0.949234 | ay: 0.491028 | az: 0.076355
ax: -0.958862 | ay: 1.24335 | az: 0.284103
time: 16
[20210722075132.621]
> sum ax: -10.1624 | sum ay: -10.3146 | sum az: -6.46417
>> avg ax: -0.203249 | avg ay: -0.206291 | avg az: -0.129283
>>> vx: -0.995918 | vy: -1.01083 | vz: -0.633489
>>> sx: -0.457296 | sy: -0.889535 | sz: -0.506163
>>> a: 0.317144
>>> v: 1.554
>>> s: 1.12098

ax: -1.0321 | ay: 0.754166 | az: 0.371017
ax: -0.927673 | ay: 0.382889 | az: 0.293777
ax: -0.679626 | ay: 0.853912 | az: -0.246918
ax: -0.398056 | ay: 0.604889 | az: -0.188065
ax: 0.359406 | ay: 0.86644 | az: 0.124985
ax: 0.204437 | ay: -0.105606 | az: -0.18457
ax: 0.368332 | ay: -0.273224 | az: -0.188446
ax: 0.424866 | ay: 0.211639 | az: 0.26033
ax: 0.546509 | ay: 0.57724 | az: 0.281845
ax: 0.626175 | ay: 0.640045 | az: 0.220215
ax: 0.656647 | ay: 0.551605 | az: 0.147339
ax: 0.629227 | ay: 0.456436 | az: 0.145721
ax: 0.554337 | ay: 0.244171 | az: 0.112137
ax: 0.49971 | ay: 0.11911 | az: 0.0677795
ax: 0.431976 | ay: 0.141052 | az: 0.0178528
ax: 0.301422 | ay: 0.145416 | az: -0.032608
ax: 0.013916 | ay: 0.0818176 | az: -0.124496
ax: -0.368622 | ay: -0.272614 | az: -0.254364
ax: -0.73175 | ay: -0.661179 | az: -0.295349
ax: -1.03471 | ay: -0.850143 | az: -0.565247
ax: -1.10037 | ay: -1.21667 | az: -0.897583
ax: -1.1376 | ay: -1.81311 | az: -0.850586
ax: -0.70108 | ay: -1.59113 | az: -0.838623
ax: -0.427399 | ay: -1.99474 | az: -0.889969
ax: -0.377487 | ay: -1.97231 | az: -0.619354
ax: -0.232529 | ay: -1.69055 | az: -0.441818
ax: -0.469757 | ay: 0.665054 | az: 1.05249
ax: -0.213058 | ay: 0.596603 | az: 0.336761
ax: -0.619125 | ay: -1.04512 | az: -0.126465
ax: -0.220871 | ay: -0.157684 | az: -0.385406
ax: -0.113083 | ay: -0.23877 | az: -0.661865
ax: -0.0886993 | ay: -0.264343 | az: -0.339722
ax: -0.121384 | ay: -0.581787 | az: -0.0950775
ax: -0.152634 | ay: -0.361649 | az: -0.0509796
ax: -0.0792694 | ay: -0.14798 | az: -0.0713654
ax: -0.0758362 | ay: -0.0738373 | az: -0.0510254
ax: -0.0477905 | ay: -0.0103912 | az: -0.0337372
ax: 0.0171204 | ay: 0.0150146 | az: -0.0789795
ax: 0.0114899 | ay: 0.0220337 | az: -0.129181
ax: 0.026123 | ay: -0.0152283 | az: -0.141998
ax: -0.0116882 | ay: -0.0833282 | az: 0.064621
ax: -0.00909424 | ay: -0.0989532 | az: 0.0290375
ax: -0.000305176 | ay: -0.0521088 | az: -0.0385437
ax: 0.0301514 | ay: 0.0149536 | az: -0.0767365
ax: 0.0139771 | ay: -0.0212555 | az: -0.0523834
ax: 0.00575256 | ay: -0.0373077 | az: 0.0102234
ax: -0.0208282 | ay: -0.0463715 | az: 0.0164948
ax: -0.0186005 | ay: -0.0390167 | az: 0.0153656
ax: -0.0087738 | ay: -0.048111 | az: -0.0204468
ax: -0.0372772 | ay: -0.0273132 | az: -0.0594482
time: 17
[20210722075133.619]
> sum ax: -5.73552 | sum ay: -7.84734 | sum az: -5.46336
>> avg ax: -0.11471 | avg ay: -0.156947 | avg az: -0.109267
