steps: 0
ax: -0.0841827 | ay: -0.172882 | az: -0.0591888
ax: 0.00386047 | ay: -0.168304 | az: 0.0216522
ax: -0.0291595 | ay: -0.110886 | az: 0.0702209
ax: -0.0320587 | ay: -0.137268 | az: 0.0682678
ax: -0.0371552 | ay: -0.146912 | az: 0.0699615
ax: -0.0142212 | ay: -0.12822 | az: 0.0462036
ax: -0.0394897 | ay: -0.126129 | az: 0.0490875
ax: -0.0309143 | ay: -0.159607 | az: 0.0824738
ax: -0.0376587 | ay: -0.160065 | az: 0.0916748
ax: -0.0543976 | ay: -0.115753 | az: 0.0901642
ax: -0.0787354 | ay: -0.0852966 | az: 0.0137939
ax: -0.102951 | ay: -0.0660095 | az: 0.0391235
ax: -0.148026 | ay: -0.0080719 | az: 0.072403
ax: -0.160843 | ay: 0.00495911 | az: 0.060318
ax: -0.186203 | ay: -0.00532532 | az: 0.00242615
ax: -0.208725 | ay: 0.00741577 | az: 0.0443573
ax: -0.235413 | ay: 0.0186615 | az: -0.0174255
ax: -0.321732 | ay: -0.0358429 | az: -0.0709229
ax: -0.568375 | ay: -0.0742645 | az: -0.047348
ax: -0.934113 | ay: 0.27829 | az: -0.227798
ax: -1.06358 | ay: 1.02393 | az: -0.675995
ax: -0.822906 | ay: 1.11816 | az: -0.0381927
ax: -0.731995 | ay: 0.552856 | az: 0.0379333
ax: -0.460587 | ay: 0.63443 | az: -0.271622
ax: -0.218369 | ay: 0.267441 | az: -0.379272
ax: 0.266052 | ay: 0.331345 | az: -0.424255
ax: 0.502396 | ay: -0.287323 | az: -0.283859
ax: 0.273468 | ay: 0.0134888 | az: -0.21666
ax: 0.576736 | ay: 0.567902 | az: -0.0566559
ax: 0.585907 | ay: 0.910385 | az: -0.0348053
ax: 0.620514 | ay: 0.495712 | az: -0.201401
ax: 0.601074 | ay: 0.266922 | az: -0.134155
ax: 0.602341 | ay: 0.314362 | az: 0.0414734
ax: 0.528564 | ay: 0.297699 | az: 0.126053
ax: 0.451233 | ay: 0.352432 | az: 0.0716553
ax: 0.354187 | ay: 0.274796 | az: -0.0501251
ax: 0.109589 | ay: 0.221359 | az: -0.0709534
ax: -0.123291 | ay: 0.0232391 | az: -0.0264893
ax: -0.330917 | ay: -0.223221 | az: -0.0650787
ax: -0.541611 | ay: -0.449142 | az: -0.0948944
ax: -0.753937 | ay: -0.73175 | az: -0.1595
ax: -0.971039 | ay: -1.03592 | az: -0.210907
ax: -0.933136 | ay: -1.40723 | az: -0.273193
ax: -0.850952 | ay: -1.59122 | az: -0.30249
ax: -0.751602 | ay: -1.69933 | az: -0.0360718
ax: -0.545547 | ay: -1.8761 | az: 0.357651
ax: -0.560028 | ay: -1.89949 | az: 0.599228
ax: -0.317734 | ay: -1.37752 | az: 0.446609
time: 2
[20210810073231.170]
> sum ax: -7.82672 | sum ay: -6.51718 | sum az: -1.5712
>> avg ax: -0.156534 | avg ay: -0.130344 | avg az: -0.0314239
>>> vx: -0.767019 | vy: -0.638684 | vz: -0.153977
>>> sx: -0.271508 | sy: 0.0659146 | sz: -0.0569727
>>> a: 0.206107
>>> v: 1.00992
>>> s: 0.285144

ax: -0.603577 | ay: -0.950867 | az: 0.619354
ax: -0.187561 | ay: 1.56403 | az: 0.130295
ax: -0.672424 | ay: -0.699341 | az: 0.413269
ax: -0.369873 | ay: -0.342468 | az: -0.0157928
ax: -0.238922 | ay: -0.62735 | az: -0.201553
ax: -0.171524 | ay: -0.430008 | az: -0.311081
ax: -0.0687866 | ay: -0.550613 | az: -0.104492
ax: -0.074585 | ay: -0.234253 | az: 0.0522308
ax: -0.0121307 | ay: -0.0258942 | az: 0.10939
ax: -0.0853882 | ay: -0.100449 | az: 0.173615
ax: -0.123871 | ay: 0.0108795 | az: 0.183624
ax: -0.0132141 | ay: -0.110901 | az: -0.0775909
ax: 0.00482178 | ay: -0.153793 | az: -0.20166
ax: 0.0259552 | ay: -0.225861 | az: -0.217529
ax: -0.0122223 | ay: -0.00189209 | az: 0.0648041
ax: -0.0613556 | ay: 0.0531769 | az: 0.262497
ax: -0.035614 | ay: -0.0582886 | az: 0.102768
ax: 0.0202789 | ay: -0.165161 | az: -0.0834198
ax: 0.0209808 | ay: -0.0997467 | az: -0.0719299
ax: -0.00860596 | ay: -0.0308685 | az: 0.0842743
ax: -0.0261383 | ay: -0.0483856 | az: 0.0956726
ax: -0.0209045 | ay: -0.0574188 | az: 0.0183105
ax: 0.00608826 | ay: -0.08638 | az: 0.0174103
ax: -0.0319061 | ay: -0.10376 | az: 0.0365906
ax: -0.0580292 | ay: -0.10524 | az: 0.0651855
ax: -0.0634308 | ay: -0.0521088 | az: 0.0408783
ax: -0.0806427 | ay: -0.0107727 | az: 0.0916748
ax: -0.119873 | ay: 0.0605316 | az: 0.0185394
ax: -0.104477 | ay: 0.00117493 | az: -0.0448914
ax: -0.211182 | ay: 0.0410461 | az: -0.0078125
ax: -0.221283 | ay: 0.0490875 | az: 0.0100861
ax: -0.30777 | ay: 0.0141907 | az: -0.0630188
ax: -0.470078 | ay: 0.062561 | az: -0.0976257
ax: -0.650116 | ay: 0.146286 | az: -0.0529938
ax: -0.939957 | ay: 0.254044 | az: -0.158249
ax: -1.0674 | ay: 0.742645 | az: -0.574112
ax: -0.69754 | ay: 1.21791 | az: -0.229263
ax: -0.723816 | ay: 0.723877 | az: -0.0934448
ax: -0.39418 | ay: 0.546021 | az: -0.549072
ax: -0.254974 | ay: 0.172043 | az: -0.476471
ax: 0.378693 | ay: 0.241547 | az: -0.507645
ax: 0.285797 | ay: 0.0205078 | az: -0.259201
ax: 0.471756 | ay: 0.151733 | az: -0.14946
ax: 0.559006 | ay: 0.710938 | az: -0.0680847
ax: 0.641403 | ay: 0.786041 | az: -0.147552
ax: 0.639008 | ay: 0.578247 | az: -0.103058
ax: 0.597321 | ay: 0.446396 | az: -0.052887
ax: 0.548401 | ay: 0.432693 | az: 0.0314636
ax: 0.517914 | ay: 0.377975 | az: -0.0187988
ax: 0.466949 | ay: 0.374207 | az: -0.0218658
time: 3
[20210810073232.171]
> sum ax: -3.99898 | sum ay: 4.50797 | sum az: -2.33862
>> avg ax: -0.0799796 | avg ay: 0.0901593 | avg az: -0.0467725
>>> vx: -0.3919 | vy: 0.441781 | vz: -0.229185
>>> sx: -0.397009 | sy: -0.139026 | sz: 0.0217065
>>> a: 0.129279
>>> v: 0.633468
>>> s: 0.421207

ax: 0.346344 | ay: 0.357239 | az: -0.0330353
ax: 0.118576 | ay: 0.30896 | az: -0.0184021
ax: -0.0752563 | ay: 0.16478 | az: 0.0333557
ax: -0.302841 | ay: 0.00332642 | az: 0.136307
ax: -0.641464 | ay: -0.327454 | az: 0.0938416
ax: -0.995285 | ay: -0.8582 | az: -0.000335693
ax: -1.09323 | ay: -1.2959 | az: 0.0362091
ax: -1.12943 | ay: -1.59964 | az: 0.0372314
ax: -1.0513 | ay: -1.77251 | az: 0.0121002
ax: -0.800507 | ay: -1.95113 | az: 0.382111
ax: -0.615234 | ay: -2.282 | az: 0.763092
ax: -0.457153 | ay: -1.66946 | az: 0.338943
ax: -0.295349 | ay: -1.71718 | az: 0.238449
ax: -0.164368 | ay: 0.671768 | az: 0.390076
ax: -0.362747 | ay: 0.746597 | az: 0.155228
ax: -0.670258 | ay: -0.524597 | az: 0.148666
ax: -0.281952 | ay: -0.380753 | az: -0.242645
ax: -0.0954895 | ay: -0.468201 | az: -0.0613251
ax: -0.280502 | ay: -0.735611 | az: -0.0453491
ax: -0.0783234 | ay: -0.141632 | az: 0.0763397
ax: 0.0994568 | ay: -0.126282 | az: -0.0731506
ax: -0.0115356 | ay: -0.0639343 | az: 0.119705
ax: -0.0808563 | ay: -0.095459 | az: 0.0961609
ax: -0.0613403 | ay: -0.107544 | az: -0.072998
ax: 0.00535583 | ay: -0.0404358 | az: -0.169815
ax: 0.0314484 | ay: 0.0283356 | az: -0.116013
ax: -0.00772095 | ay: 0.00169373 | az: -0.0142365
ax: -0.0032959 | ay: -0.0562439 | az: 0.0217133
ax: 0.00622559 | ay: -0.108551 | az: -0.0114594
ax: -0.00990295 | ay: -0.150345 | az: 0.02005
ax: -0.045166 | ay: -0.079483 | az: 0.0801849
ax: -0.0153656 | ay: -0.0815582 | az: 0.0743713
ax: -0.00375366 | ay: -0.0162811 | az: 0.0534821
ax: -0.0500488 | ay: -0.114487 | az: 0.0592804
ax: -0.319168 | ay: -0.485382 | az: 0.298004
ax: -0.00595093 | ay: -0.0882721 | az: 0.0551758
ax: -0.0324707 | ay: -0.120102 | az: 0.084671
ax: -0.0607758 | ay: -0.0553589 | az: 0.0270538
ax: -0.0840302 | ay: -0.0509033 | az: 0.0205536
ax: -0.0899506 | ay: -0.0310211 | az: 0.0606537
ax: -0.191696 | ay: 0.0575256 | az: 0.118698
ax: -0.149078 | ay: 0.0110168 | az: 0.0517426
ax: -0.175751 | ay: 0.0220032 | az: -0.0767212
ax: -0.220413 | ay: -0.0155182 | az: -0.0521698
ax: -0.283859 | ay: 0.0109863 | az: -0.0399628
ax: -0.413773 | ay: -0.00343323 | az: -0.0378418
ax: -0.782272 | ay: 0.201065 | az: -0.226669
ax: -1.02916 | ay: 0.538437 | az: -0.366394
ax: -1.0127 | ay: 1.069 | az: -0.454956
ax: -0.926712 | ay: 1.06047 | az: -0.0184326
time: 4
[20210810073233.173]
> sum ax: -14.85 | sum ay: -12.3616 | sum az: 1.95154
>> avg ax: -0.297 | avg ay: -0.247233 | avg az: 0.0390308
>>> vx: -1.4553 | vy: -1.21144 | vz: 0.191251
>>> sx: -0.771137 | sy: -1.11177 | sz: 0.20217
>>> a: 0.388403
>>> v: 1.90317
>>> s: 1.36805

ax: -0.669098 | ay: 0.633667 | az: 0.0370178
ax: -0.471725 | ay: 0.327087 | az: -0.319687
ax: -0.151627 | ay: 0.298981 | az: -0.608887
ax: 0.677307 | ay: 0.160156 | az: -0.378128
ax: 0.12854 | ay: -0.0170288 | az: -0.1828
ax: 0.474304 | ay: 0.251648 | az: 0.00814819
ax: 0.557571 | ay: 0.774612 | az: 0.0180206
ax: 0.633652 | ay: 0.767761 | az: -0.0990601
ax: 0.642868 | ay: 0.56958 | az: -0.110199
ax: 0.637146 | ay: 0.426178 | az: -0.0608368
ax: 0.569977 | ay: 0.319855 | az: -0.0164948
ax: 0.516129 | ay: 0.273087 | az: -0.0364075
ax: 0.479813 | ay: 0.259781 | az: -0.113403
ax: 0.332123 | ay: 0.210449 | az: -0.108795
ax: 0.068924 | ay: 0.227676 | az: -0.0274506
ax: -0.144241 | ay: 0.123337 | az: 0.0353088
ax: -0.399948 | ay: -0.0906677 | az: 0.0561829
ax: -0.721741 | ay: -0.473236 | az: -0.111649
ax: -0.990341 | ay: -0.802658 | az: -0.216599
ax: -1.09883 | ay: -1.15817 | az: -0.332916
ax: -1.13799 | ay: -1.62926 | az: -0.284607
ax: -1.08305 | ay: -1.85158 | az: -0.137039
ax: -0.83287 | ay: -1.87769 | az: 0.294037
ax: -0.578522 | ay: -2.12062 | az: 0.641495
ax: -0.377014 | ay: -1.74434 | az: 0.212723
ax: -0.414352 | ay: -1.26849 | az: 0.147232
ax: -0.0576477 | ay: -0.0403137 | az: 0.296005
ax: -0.17485 | ay: 1.48238 | az: 0.817825
ax: -0.325027 | ay: -0.032959 | az: -0.0841064
ax: -0.492416 | ay: -0.484589 | az: 0.379379
ax: -0.224976 | ay: -0.508514 | az: -0.316452
ax: -0.290771 | ay: -0.644897 | az: -0.367386
ax: -0.0550232 | ay: -0.559036 | az: 0.0296936
ax: -0.102661 | ay: -0.270782 | az: 0.0618286
ax: -0.00338745 | ay: -0.10318 | az: 0.023941
ax: -0.0606842 | ay: -0.128525 | az: 0.151855
ax: -0.123489 | ay: -0.119614 | az: 0.105148
ax: -0.0582275 | ay: -0.118301 | az: -0.00474548
ax: -0.0144196 | ay: -0.0762939 | az: -0.0900879
ax: 0.00389099 | ay: -0.0970917 | az: -0.148224
ax: 0.0264282 | ay: -0.0637512 | az: -0.0228119
ax: 0.00793457 | ay: 0.0274353 | az: 0.0785065
ax: -0.0104065 | ay: 0.0142517 | az: 0.0765076
ax: -0.0144653 | ay: -0.133743 | az: -0.00984192
ax: -0.00378418 | ay: -0.115173 | az: -0.0493774
ax: -0.0132751 | ay: -0.0565643 | az: 0.0164337
ax: -0.0216675 | ay: -0.0106201 | az: 0.0604095
ax: -0.0238953 | ay: -0.0504303 | az: 0.0649872
ax: -0.0430756 | ay: -0.0544434 | az: 0.0279846
ax: -0.0173492 | ay: -0.0823669 | az: -0.000823975
time: 5
[20210810073234.171]
> sum ax: -5.44624 | sum ay: -9.63701 | sum az: -0.598145
>> avg ax: -0.108925 | avg ay: -0.19274 | avg az: -0.0119629
>>> vx: -0.533732 | vy: -0.944427 | vz: -0.0586182
>>> sx: -0.188607 | sy: -0.301311 | sz: -0.124299
>>> a: 0.221713
>>> v: 1.08639
>>> s: 0.376579

ax: -0.0133972 | ay: -0.0420837 | az: 0.0180664
ax: -0.0428619 | ay: -0.0289917 | az: 0.0239105
ax: -0.0643463 | ay: -0.0419922 | az: 0.0430908
ax: -0.116943 | ay: -0.0215759 | az: 0.0075531
ax: -0.120667 | ay: 0.0100098 | az: 0.00466919
ax: -0.150726 | ay: 0.0246582 | az: 0.0132294
ax: -0.213654 | ay: 0.0431824 | az: 0.0886536
ax: -0.192139 | ay: -0.000930786 | az: 0.00230408
ax: -0.279724 | ay: 0.019577 | az: -0.0616302
ax: -0.406204 | ay: 0.0107117 | az: -0.115295
ax: -0.701706 | ay: 0.0537567 | az: -0.206024
ax: -1.06682 | ay: 0.462585 | az: -0.322418
ax: -1.0647 | ay: 1.21106 | az: -0.367142
ax: -0.964966 | ay: 1.10814 | az: -0.000411987
ax: -0.721878 | ay: 0.719803 | az: 0.131485
ax: -0.453049 | ay: 0.474045 | az: -0.228882
ax: -0.297668 | ay: 0.32103 | az: -0.524643
ax: 0.480286 | ay: 0.439545 | az: -0.54097
ax: 0.348465 | ay: -0.213516 | az: -0.288773
ax: 0.392853 | ay: 0.156021 | az: -0.165329
ax: 0.671585 | ay: 0.603455 | az: -0.10141
ax: 0.611221 | ay: 0.75206 | az: -0.098053
ax: 0.670013 | ay: 0.559601 | az: -0.186615
ax: 0.624313 | ay: 0.494324 | az: -0.159988
ax: 0.591675 | ay: 0.361877 | az: -0.11441
ax: 0.569687 | ay: 0.244843 | az: -0.0804901
ax: 0.472656 | ay: 0.23436 | az: -0.0589294
ax: 0.390305 | ay: 0.218094 | az: -0.0902252
ax: 0.239059 | ay: 0.169113 | az: -0.211212
ax: -0.0405579 | ay: 0.0579834 | az: -0.166794
ax: -0.26741 | ay: -0.0892792 | az: -0.0915222
ax: -0.514297 | ay: -0.242813 | az: -0.0847473
ax: -0.788803 | ay: -0.59166 | az: -0.175308
ax: -1.04803 | ay: -1.03581 | az: -0.24231
ax: -1.10464 | ay: -1.59109 | az: -0.238098
ax: -0.919556 | ay: -1.70477 | az: -0.243317
ax: -0.766602 | ay: -1.76227 | az: -0.0884857
ax: -0.538193 | ay: -1.69331 | az: 0.313095
ax: -0.433228 | ay: -1.82002 | az: 0.568909
ax: -0.488281 | ay: -1.19096 | az: 0.553558
ax: -0.308258 | ay: -0.964157 | az: 0.530396
ax: -0.123718 | ay: 1.43135 | az: 0.620239
ax: -0.283539 | ay: 0.450058 | az: 0.111176
ax: -0.588806 | ay: -0.701874 | az: 0.296997
ax: -0.248901 | ay: -0.404663 | az: -0.354584
ax: -0.147308 | ay: -0.548401 | az: -0.226349
ax: -0.223618 | ay: -0.738846 | az: 0.0741272
ax: -0.132828 | ay: -0.27179 | az: 0.162338
ax: 0.0209351 | ay: -0.045105 | az: 0.0493317
ax: -0.0689392 | ay: -0.101822 | az: 0.0901642
time: 6
[20210810073235.164]
> sum ax: -9.82391 | sum ay: -5.21651 | sum az: -2.13107
>> avg ax: -0.196478 | avg ay: -0.10433 | avg az: -0.0426215
>>> vx: -0.962744 | vy: -0.511218 | vz: -0.208845
>>> sx: -0.434277 | sy: 0.189725 | sz: -0.213716
>>> a: 0.226506
>>> v: 1.10988
>>> s: 0.519872

ax: -0.107986 | ay: -0.0791931 | az: 0.0893555
ax: -0.0476074 | ay: -0.0931244 | az: -0.0432281
ax: 0.013855 | ay: -0.039093 | az: -0.151047
ax: 0.0127106 | ay: -0.0983887 | az: -0.223618
ax: 0.0298767 | ay: 0.0477142 | az: 0.0399628
ax: -0.0386505 | ay: 0.0888367 | az: 0.166962
ax: -0.0427856 | ay: -0.0772095 | az: 0.0908966
ax: 0.00627136 | ay: -0.113495 | az: -0.0141907
ax: 0.0141907 | ay: -0.108856 | az: -0.0480957
ax: -0.0207672 | ay: -0.00811768 | az: 0.0364227
ax: -0.0361176 | ay: -0.0254822 | az: 0.0791779
ax: -0.0420532 | ay: -0.0589142 | az: 0.0475616
ax: -0.00753784 | ay: -0.0519104 | az: 0.0203857
ax: -0.00340271 | ay: -0.0714722 | az: 0.00267029
ax: -0.023056 | ay: -0.0521393 | az: 0.0271301
ax: -0.052063 | ay: -0.0421906 | az: 0.0480347
ax: -0.125992 | ay: -0.0147858 | az: 0.0438385
ax: -0.111267 | ay: 0.0356445 | az: 0.0111389
ax: -0.16098 | ay: 0.0717621 | az: 0.00605774
ax: -0.179337 | ay: 0.0848083 | az: 0.0797424
ax: -0.236771 | ay: 0.0517426 | az: -0.0470123
ax: -0.315704 | ay: -0.00865173 | az: -0.163513
ax: -0.451019 | ay: 0.0506287 | az: -0.114059
ax: -0.598969 | ay: 0.169479 | az: -0.0301208
ax: -0.946213 | ay: 0.240738 | az: -0.127792
ax: -1.05487 | ay: 0.759293 | az: -0.324081
ax: -0.750488 | ay: 1.23642 | az: -0.29306
ax: -0.729172 | ay: 0.822372 | az: 0.0227356
ax: -0.407761 | ay: 0.672012 | az: -0.433975
ax: -0.314972 | ay: 0.0936584 | az: -0.551392
ax: 0.292984 | ay: 0.147491 | az: -0.470673
ax: 0.224899 | ay: -0.167984 | az: -0.280457
ax: 0.380219 | ay: 0.207916 | az: 0.0149231
ax: 0.60022 | ay: 0.751129 | az: -0.0722656
ax: 0.706985 | ay: 0.761078 | az: -0.190323
ax: 0.684769 | ay: 0.650238 | az: -0.0975494
ax: 0.651932 | ay: 0.539932 | az: 0.000610352
ax: 0.581268 | ay: 0.452301 | az: 0.0211639
ax: 0.594696 | ay: 0.415436 | az: -0.0766602
ax: 0.536377 | ay: 0.337112 | az: -0.153076
ax: 0.401535 | ay: 0.362045 | az: -0.113358
ax: 0.132889 | ay: 0.160751 | az: -0.093399
ax: -0.0374756 | ay: 0.12764 | az: 0.0787964
ax: -0.364166 | ay: -0.119614 | az: -0.0298767
ax: -0.671143 | ay: -0.370544 | az: -0.0728149
ax: -1.00333 | ay: -0.89183 | az: -0.120667
ax: -1.07169 | ay: -1.27486 | az: -0.151901
ax: -0.861786 | ay: -1.60141 | az: -0.119675
ax: -0.844803 | ay: -1.61729 | az: 0.0444336
ax: -0.729828 | ay: -1.46463 | az: 0.402618
time: 7
[20210810073236.168]
> sum ax: -6.52408 | sum ay: 0.886993 | sum az: -3.23326
>> avg ax: -0.130482 | avg ay: 0.0177399 | avg az: -0.0646652
>>> vx: -0.63936 | vy: 0.0869254 | vz: -0.31686
>>> sx: -0.230119 | sy: 0.224367 | sz: -0.127281
>>> a: 0.146703
>>> v: 0.718844
>>> s: 0.345682

ax: -0.567108 | ay: -1.38484 | az: 0.748016
ax: -0.567337 | ay: -1.3168 | az: 0.724838
ax: -0.407745 | ay: -1.40802 | az: 0.57872
ax: -0.439484 | ay: -0.700668 | az: 0.581329
ax: -0.142654 | ay: 1.43835 | az: 0.202866
ax: -0.401581 | ay: -0.2612 | az: 0.200745
ax: -0.38945 | ay: -0.556305 | az: 0.193497
ax: -0.191925 | ay: -0.397583 | az: -0.191193
ax: -0.0997772 | ay: -0.443497 | az: -0.238342
ax: -0.078598 | ay: -0.520508 | az: -0.0307007
ax: -0.105057 | ay: -0.249756 | az: 0.130341
ax: -0.0623474 | ay: -0.104431 | az: 0.0961304
ax: -0.0233459 | ay: -0.10408 | az: 0.0632935
ax: -0.111343 | ay: -0.162399 | az: 0.0653992
ax: -0.0696259 | ay: -0.0602722 | az: 0.0227966
ax: -0.0111389 | ay: -0.0539703 | az: -0.0992889
ax: -0.0198517 | ay: -0.114182 | az: -0.177261
ax: -0.0245667 | ay: -0.0665436 | az: 0.0183105
ax: -0.0413971 | ay: 0.040802 | az: 0.139923
ax: -0.0362701 | ay: -0.0911407 | az: 0.0923462
ax: 0.0312195 | ay: -0.119049 | az: -0.0279846
ax: 0.0231781 | ay: -0.114532 | az: -0.0477905
ax: 0.00323486 | ay: -0.0151215 | az: 0.0289154
ax: -0.0187225 | ay: -0.058075 | az: 0.0871277
ax: -0.0139618 | ay: -0.0643311 | az: 0.0581512
ax: -0.0115814 | ay: -0.0507965 | az: 0.0372925
ax: 0.0052948 | ay: -0.0541687 | az: 0.00881958
ax: -0.0489655 | ay: -0.0618439 | az: 0.0162811
ax: -0.0570526 | ay: -0.0462952 | az: 0.0334473
ax: -0.0808868 | ay: -0.0310974 | az: 0.014328
ax: -0.103027 | ay: -0.0128174 | az: 0.0600586
ax: -0.0958405 | ay: 0.0148315 | az: 0.0330658
ax: -0.128998 | ay: 0.00421143 | az: -0.00151062
ax: -0.155029 | ay: -0.00135803 | az: -0.0354309
ax: -0.259918 | ay: 0.102692 | az: 0.0280609
ax: -0.235168 | ay: 0.0295105 | az: 0.0495758
ax: -0.382416 | ay: 0.125641 | az: -0.0248871
ax: -0.563095 | ay: 0.109146 | az: -0.157883
ax: -0.816589 | ay: 0.0859375 | az: -0.170807
ax: -1.00728 | ay: 0.469894 | az: -0.300537
ax: -0.863525 | ay: 1.19548 | az: -0.478241
ax: -0.69986 | ay: 0.807495 | az: -0.0484772
ax: -0.467667 | ay: 0.603195 | az: -0.270737
ax: -0.228241 | ay: 0.0553131 | az: -0.441711
ax: 0.0391083 | ay: 0.0647583 | az: -0.429611
ax: 0.553589 | ay: -0.0539246 | az: -0.378891
ax: 0.249817 | ay: 0.134064 | az: -0.168686
ax: 0.571167 | ay: 0.601501 | az: -0.171478
ax: 0.595856 | ay: 0.794113 | az: -0.171829
ax: 0.628983 | ay: 0.574371 | az: -0.142548
time: 8
[20210810073237.167]
> sum ax: -7.32698 | sum ay: -1.4283 | sum az: 0.107849
>> avg ax: -0.14654 | avg ay: -0.028566 | avg az: 0.00215698
>>> vx: -0.718044 | vy: -0.139973 | vz: 0.0105692
>>> sx: -0.467492 | sy: -0.534527 | sz: 0.257689
>>> a: 0.149314
>>> v: 0.731636
>>> s: 0.755428

ax: 0.632767 | ay: 0.517776 | az: -0.0776062
ax: 0.578094 | ay: 0.405731 | az: -0.0344391
ax: 0.591888 | ay: 0.398407 | az: -0.100616
ax: 0.531509 | ay: 0.325912 | az: -0.154984
ax: 0.351852 | ay: 0.211029 | az: -0.152344
ax: 0.166931 | ay: 0.320114 | az: 0.129044
ax: -0.0501556 | ay: 0.0059967 | az: 0.0988617
ax: -0.297714 | ay: -0.528259 | az: -0.0264435
ax: -0.426605 | ay: -0.359268 | az: 0.0203247
ax: -0.532669 | ay: -0.630875 | az: 0.00170898
ax: -0.597214 | ay: -0.905106 | az: -0.077652
ax: -0.65271 | ay: -0.779892 | az: 0.0315399
ax: -0.783585 | ay: -1.05167 | az: 0.0535583
ax: -0.744354 | ay: -1.25002 | az: 0.358398
ax: -0.582733 | ay: -1.64194 | az: 0.567108
ax: -0.413971 | ay: -1.63661 | az: 0.667648
ax: -0.36499 | ay: -1.14027 | az: 0.395355
ax: -0.154007 | ay: -1.23535 | az: 0.591553
ax: -0.420731 | ay: -0.802719 | az: 0.159286
ax: -0.338837 | ay: 1.68074 | az: -0.0184021
ax: -0.650314 | ay: -0.948074 | az: 0.552277
ax: -0.462708 | ay: -0.671371 | az: -0.0444641
ax: -0.136475 | ay: -0.0839081 | az: 0.234055
ax: 0.0174408 | ay: -0.348663 | az: -0.082428
ax: 0.0181732 | ay: -0.149597 | az: -0.0205841
ax: -0.00897217 | ay: -0.190735 | az: 0.0433044
ax: 0.0444031 | ay: -0.0230865 | az: -0.011673
ax: -0.0353546 | ay: -0.0535583 | az: 0.0131226
