steps: 0
ax: -0.955994 | ay: -2.22694 | az: 0.608551
ax: -0.176773 | ay: 0.071167 | az: 0.124878
ax: -0.184601 | ay: 0.0877686 | az: 0.0856781
ax: -0.204926 | ay: 0.00668335 | az: 0.110703
ax: -0.259033 | ay: 0.00907898 | az: 0.0105438
ax: -0.401352 | ay: -0.034317 | az: -0.0456543
ax: -0.616333 | ay: -0.0205078 | az: 0.0720673
ax: -1.06927 | ay: 0.392807 | az: -0.185837
ax: -1.07712 | ay: 0.788025 | az: -0.606567
ax: -0.97612 | ay: 1.20142 | az: -0.263245
ax: -0.922562 | ay: 0.90654 | az: 0.0886688
ax: -0.70105 | ay: 0.68457 | az: -0.446884
ax: -0.392899 | ay: 0.163864 | az: -0.558258
ax: 0.516724 | ay: 0.41629 | az: -0.420609
ax: -0.156677 | ay: -0.0133362 | az: -0.198654
ax: 0.410507 | ay: 0.0644073 | az: -0.145187
ax: 0.653351 | ay: 0.900146 | az: -0.109253
ax: 0.601822 | ay: 0.781281 | az: -0.105789
ax: 0.659943 | ay: 0.566833 | az: -0.152771
ax: 0.627136 | ay: 0.483398 | az: -0.0984497
ax: 0.611313 | ay: 0.315201 | az: -0.0727844
ax: 0.554367 | ay: 0.307281 | az: 0.00184631
ax: 0.481201 | ay: 0.281754 | az: -0.0922241
ax: 0.333374 | ay: 0.236389 | az: -0.0860291
ax: 0.0737915 | ay: 0.130829 | az: -0.0910645
ax: -0.171661 | ay: -0.020874 | az: 0.0180054
ax: -0.435989 | ay: -0.248993 | az: 0.108795
ax: -0.718201 | ay: -0.632339 | az: 0.0572357
ax: -0.98201 | ay: -1.07071 | az: 0.0378418
ax: -1.11217 | ay: -1.48334 | az: 0.050705
ax: -0.987198 | ay: -1.65065 | az: 0.120758
ax: -0.909546 | ay: -1.71365 | az: 0.117981
ax: -0.763443 | ay: -1.90251 | az: 0.589432
ax: -0.525635 | ay: -1.86845 | az: 0.995255
ax: -0.498489 | ay: -1.57014 | az: 0.720032
ax: -0.367416 | ay: -1.8663 | az: 0.28508
ax: -0.390503 | ay: 1.57622 | az: 0.118423
ax: -0.50412 | ay: -0.0692139 | az: 0.543915
ax: -0.784576 | ay: -0.843018 | az: 0.0502472
ax: -0.370544 | ay: -0.410583 | az: 0.00366211
ax: -0.279007 | ay: -0.781616 | az: -0.0151825
ax: -0.111359 | ay: -0.437836 | az: 0.167297
ax: -0.0671539 | ay: -0.3358 | az: 0.0756683
time: 4
[20210811062726.868]
> sum ax: -12.0557 | sum ay: -7.14371 | sum az: 1.66187
>> avg ax: -0.241114 | avg ay: -0.142874 | avg az: 0.0332373
>>> vx: -1.18146 | vy: -0.700083 | vz: 0.162863
>>> sx: -0.478917 | sy: 0.136174 | sz: -0.0348594
>>> a: 0.28223
>>> v: 1.38293
>>> s: 0.499119

ax: -0.0115204 | ay: -0.305313 | az: 0.0557098
ax: -0.0987854 | ay: -0.251633 | az: 0.162277
ax: -0.0970917 | ay: -0.110382 | az: 0.146301
ax: -0.0165405 | ay: -0.0763855 | az: 0.0473938
ax: -0.0350647 | ay: -0.129669 | az: -0.095047
ax: -0.00975037 | ay: -0.118881 | az: -0.0679169
ax: -0.0145111 | ay: 0.00256348 | az: 0.132248
ax: -0.0440369 | ay: -0.0362701 | az: 0.114136
ax: -0.0258942 | ay: -0.0757141 | az: 0.0930481
ax: 0.00630188 | ay: -0.0836792 | az: -0.000518799
ax: -0.0250549 | ay: -0.0494385 | az: 0.0358124
ax: -0.0214996 | ay: -0.112656 | az: 0.084198
ax: -0.0349579 | ay: -0.123199 | az: 0.121033
ax: -0.0207977 | ay: -0.0790253 | az: 0.112183
ax: -0.00268555 | ay: -0.100708 | az: 0.062149
ax: -0.0173645 | ay: -0.106735 | az: 0.0774384
ax: -0.0752869 | ay: -0.098114 | az: 0.00540161
ax: -0.116989 | ay: -0.0100861 | az: 0.053009
ax: -0.162689 | ay: 0.0159912 | az: 0.0339203
ax: -0.268906 | ay: 0.0768433 | az: 0.0692596
ax: -0.258881 | ay: 0.0206299 | az: 0.088623
ax: -0.306473 | ay: 0.0157318 | az: 0.0421753
ax: -0.382645 | ay: 0.0222321 | az: -0.0337982
ax: -0.511459 | ay: 0.103943 | az: -0.102203
ax: -0.763779 | ay: 0.109833 | az: -0.119064
ax: -1.07068 | ay: 0.554779 | az: -0.510773
ax: -0.849304 | ay: 0.894714 | az: -0.611801
ax: -0.817078 | ay: 0.960663 | az: -0.151733
ax: -0.803207 | ay: 0.768066 | az: 0.004776
ax: -0.587936 | ay: 0.599136 | az: -0.119339
ax: 0.0830841 | ay: 0.283844 | az: -0.535828
ax: 0.825378 | ay: -0.0378723 | az: -0.125626
ax: 0.503601 | ay: -0.437164 | az: -0.0261383
ax: 0.728806 | ay: 0.849945 | az: 0.0102234
ax: 0.68956 | ay: 1.02287 | az: 0.0517426
ax: 0.724442 | ay: 0.809448 | az: -0.0467529
ax: 0.65451 | ay: 0.55246 | az: -0.0336304
ax: 0.582932 | ay: 0.371521 | az: -0.0750275
ax: 0.504013 | ay: 0.295944 | az: -0.0249939
ax: 0.407883 | ay: 0.176666 | az: -0.115723
ax: 0.284698 | ay: 0.184006 | az: -0.0717163
ax: 0.0584106 | ay: 0.0758972 | az: -0.061203
ax: -0.166672 | ay: -0.000854492 | az: 0.0894623
ax: -0.420181 | ay: -0.326874 | az: 0.0624542
ax: -0.723404 | ay: -0.628555 | az: 0.00294495
ax: -0.923431 | ay: -0.83017 | az: -0.034256
ax: -1.02567 | ay: -1.1469 | az: -0.0822601
ax: -0.990845 | ay: -1.40976 | az: -0.108948
ax: -0.914963 | ay: -1.59123 | az: -0.00590515
ax: -0.763199 | ay: -1.80099 | az: 0.486206
time: 5
[20210811062727.862]
> sum ax: -7.32561 | sum ay: -1.31053 | sum az: -0.916077
>> avg ax: -0.146512 | avg ay: -0.0262106 | avg az: -0.0183215
>>> vx: -0.71791 | vy: -0.128432 | vz: -0.0897755
>>> sx: -0.253669 | sy: 0.103719 | sz: -0.00441885
>>> a: 0.149962
>>> v: 0.734812
>>> s: 0.274089

ax: -0.545166 | ay: -1.96703 | az: 1.00005
ax: -0.797501 | ay: -1.41785 | az: 0.58696
ax: -0.242538 | ay: -1.52402 | az: 0.478745
ax: -0.279922 | ay: -0.0918121 | az: 0.31279
ax: -0.243317 | ay: 1.09297 | az: 0.36348
ax: -0.523209 | ay: -0.582108 | az: 0.335449
ax: -0.527374 | ay: -0.461899 | az: 0.136703
ax: 0.0103607 | ay: -0.422516 | az: -0.105377
ax: -0.192993 | ay: -0.811691 | az: -0.148636
ax: -0.105545 | ay: -0.615662 | az: 0.112885
ax: -0.106842 | ay: -0.325912 | az: 0.132233
ax: -0.14212 | ay: -0.28566 | az: 0.0975037
ax: -0.0931854 | ay: -0.1297 | az: 0.09729
ax: -0.0655975 | ay: -0.0831757 | az: 0.0615234
ax: -0.0349426 | ay: -0.100769 | az: -0.0328217
ax: -0.0469208 | ay: -0.161972 | az: -0.0600739
ax: 0.00422668 | ay: -0.137573 | az: -0.0111847
ax: -0.0179443 | ay: -0.0599365 | az: 0.0864258
ax: 0.023056 | ay: -0.0487976 | az: 0.105438
ax: -0.00941467 | ay: -0.0888672 | az: 0.0230103
ax: -0.00585938 | ay: -0.0290222 | az: -0.0584564
ax: -0.0212555 | ay: -0.0336914 | az: 0.023941
ax: -0.0152283 | ay: -0.0659485 | az: 0.108368
ax: -0.0146332 | ay: -0.0977173 | az: 0.0910645
ax: -0.00297546 | ay: -0.0671539 | az: 0.0432892
ax: -0.037262 | ay: -0.133179 | az: 0.0285492
ax: -0.0727692 | ay: -0.136398 | az: 0.0939941
ax: -0.107559 | ay: -0.0462494 | az: 0.0578156
ax: -0.129974 | ay: 0.0143738 | az: 0.0835419
ax: -0.157135 | ay: -0.00135803 | az: 0.0427399
ax: -0.19574 | ay: 0.0373077 | az: 0.078598
ax: -0.203354 | ay: -0.00158691 | az: 0.0898743
ax: -0.254974 | ay: 0.0555878 | az: 0.00984192
ax: -0.350677 | ay: -0.0101776 | az: -0.0747833
ax: -0.58844 | ay: 0.155289 | az: -0.0666962
ax: -0.949524 | ay: 0.107452 | az: -0.164856
ax: -1.06837 | ay: 0.578629 | az: -0.36348
ax: -0.82341 | ay: 0.919861 | az: -0.11615
ax: -0.862442 | ay: 0.87677 | az: 0.0620575
ax: -0.615555 | ay: 0.863251 | az: -0.268723
ax: -0.397308 | ay: 0.174606 | az: -0.548691
ax: 0.419189 | ay: 0.302582 | az: -0.40329
ax: -0.0765076 | ay: -0.14888 | az: -0.405121
ax: 0.351944 | ay: 0.237579 | az: 0.001297
ax: 0.674301 | ay: 0.987991 | az: -0.0408325
ax: 0.605301 | ay: 0.843353 | az: -0.0402374
ax: 0.637299 | ay: 0.650467 | az: 0.00811768
ax: 0.613647 | ay: 0.546021 | az: 0.0648193
ax: 0.569489 | ay: 0.358536 | az: -0.0802917
ax: 0.558777 | ay: 0.326859 | az: -0.147552
time: 6
[20210811062728.855]
> sum ax: -6.4579 | sum ay: -0.958817 | sum az: 1.68114
>> avg ax: -0.129158 | avg ay: -0.0191763 | avg az: 0.0336227
>>> vx: -0.632874 | vy: -0.093964 | vz: 0.164751
>>> sx: -0.514912 | sy: -0.628886 | sz: 0.305805
>>> a: 0.134833
>>> v: 0.660683
>>> s: 0.868418

ax: 0.465256 | ay: 0.226898 | az: -0.212021
ax: 0.314438 | ay: 0.0849152 | az: -0.228256
ax: 0.124191 | ay: -0.0331268 | az: -0.193085
ax: -0.106567 | ay: -0.101013 | az: -0.0223389
ax: -0.377258 | ay: -0.310928 | az: -0.0323944
ax: -0.692291 | ay: -0.667908 | az: -0.0294952
ax: -0.939682 | ay: -1.12949 | az: -0.0685425
ax: -0.950912 | ay: -1.3851 | az: -0.0202942
ax: -0.876404 | ay: -1.5304 | az: -0.0339203
ax: -0.858536 | ay: -1.63335 | az: 0.108231
ax: -0.731964 | ay: -1.78929 | az: 0.581253
ax: -0.558807 | ay: -1.70732 | az: 0.895782
ax: -0.575165 | ay: -1.68816 | az: 0.867569
ax: -0.465118 | ay: -1.25549 | az: 0.813873
ax: -0.72171 | ay: 1.53481 | az: 0.134796
ax: -0.297012 | ay: -0.378952 | az: 0.212936
ax: -0.154922 | ay: -0.395798 | az: 0.241196
ax: -0.118317 | ay: -0.959381 | az: -0.294327
ax: -0.24295 | ay: -0.679871 | az: -0.0722351
ax: -0.0954895 | ay: -0.466309 | az: 0.131943
ax: -0.121445 | ay: -0.33989 | az: 0.15538
ax: -0.0711975 | ay: -0.106476 | az: 0.0668945
ax: -0.0788727 | ay: -0.0547638 | az: 0.0775452
ax: -0.0528564 | ay: -0.0943298 | az: -0.0239563
ax: -0.0123596 | ay: -0.10141 | az: -0.0596313
ax: -0.0409698 | ay: -0.113525 | az: -0.121353
ax: -0.0248413 | ay: -0.0824432 | az: -0.0394287
ax: -0.0209656 | ay: -0.0643158 | az: 0.10202
ax: -0.0313263 | ay: -0.0744934 | az: 0.156494
ax: -0.0312653 | ay: -0.0975037 | az: 0.0565491
ax: -0.0113373 | ay: -0.117966 | az: -0.00164795
ax: -0.0357513 | ay: -0.0743866 | az: 0.0683899
ax: -0.0243683 | ay: -0.137131 | az: 0.0800018
ax: -0.0351257 | ay: -0.102142 | az: 0.0997772
ax: -0.0193634 | ay: -0.0920105 | az: 0.0561371
ax: -0.0152283 | ay: -0.0738068 | az: 0.0430603
ax: -0.0437469 | ay: -0.105682 | az: 0.0542145
ax: -0.0990448 | ay: -0.0928345 | az: 0.0281067
ax: -0.1203 | ay: 0.0166321 | az: 0.0596466
ax: -0.168518 | ay: -0.00238037 | az: 0.0238647
ax: -0.201569 | ay: 0.0102081 | az: 0.013504
ax: -0.222321 | ay: -0.000808716 | az: 0.0697632
ax: -0.280884 | ay: 0.0200195 | az: 0.00184631
ax: -0.317947 | ay: 0.00177002 | az: -0.0202179
ax: -0.516525 | ay: 0.154297 | az: -0.0620728
ax: -0.891617 | ay: 0.114792 | az: -0.142761
ax: -1.06955 | ay: 0.632019 | az: -0.371826
ax: -0.78479 | ay: 1.06154 | az: -0.231766
ax: -0.858749 | ay: 0.660736 | az: 0.277069
ax: -0.567917 | ay: 0.644547 | az: -0.226074
time: 7
[20210811062729.859]
> sum ax: -14.63 | sum ay: -12.877 | sum az: 2.9702
>> avg ax: -0.292599 | avg ay: -0.25754 | avg az: 0.059404
>>> vx: -1.43374 | vy: -1.26195 | vz: 0.29108
>>> sx: -0.696397 | sy: -1.1709 | sz: 0.222183
>>> a: 0.394297
>>> v: 1.93206
>>> s: 1.38034

ax: -0.41745 | ay: 0.0717926 | az: -0.393478
ax: 0.501846 | ay: 0.321884 | az: -0.463684
ax: -0.147247 | ay: 0.0935669 | az: -0.293976
ax: 0.35878 | ay: 0.489288 | az: -0.0819244
ax: 0.555298 | ay: 0.8685 | az: -0.118668
ax: 0.520294 | ay: 0.76886 | az: -0.0643463
ax: 0.537781 | ay: 0.530945 | az: -0.099884
ax: 0.527359 | ay: 0.407928 | az: -0.0698242
ax: 0.530319 | ay: 0.31871 | az: -0.062851
ax: 0.509003 | ay: 0.287369 | az: -0.107635
ax: 0.466782 | ay: 0.262573 | az: -0.162766
ax: 0.33844 | ay: 0.174423 | az: -0.134079
ax: 0.114227 | ay: -0.00395203 | az: -0.171051
ax: -0.11528 | ay: 0.00311279 | az: -0.0412292
ax: -0.41272 | ay: -0.102371 | az: 0.0477448
ax: -0.72963 | ay: -0.599213 | az: 0.13739
ax: -0.907883 | ay: -0.970856 | az: 0.123169
ax: -1.00237 | ay: -1.14783 | az: 0.112106
ax: -0.953461 | ay: -1.4482 | az: 0.0580597
ax: -0.917358 | ay: -1.72322 | az: 0.164505
ax: -0.687027 | ay: -1.90163 | az: 0.478821
ax: -0.687103 | ay: -1.86879 | az: 0.80249
ax: -0.476761 | ay: -1.80052 | az: 0.750244
ax: -0.485916 | ay: -1.55142 | az: 0.71669
ax: -0.472687 | ay: 1.04832 | az: 0.335724
ax: -0.350449 | ay: 0.205963 | az: 0.140808
ax: -0.394058 | ay: -0.623047 | az: 0.203918
ax: -0.137756 | ay: -0.73996 | az: -0.34021
ax: -0.275833 | ay: -0.729416 | az: -0.116547
ax: -0.103088 | ay: -0.425598 | az: 0.247787
ax: -0.106689 | ay: -0.480331 | az: 0.138992
ax: -0.0524139 | ay: -0.233383 | az: 0.146942
ax: -0.0967102 | ay: -0.0894165 | az: 0.0887146
ax: -0.0438843 | ay: -0.0401459 | az: -0.0215302
ax: -0.00126648 | ay: -0.0960999 | az: -0.0720673
ax: -0.033905 | ay: -0.142166 | az: -0.135391
ax: 0.00631714 | ay: -0.1203 | az: 0.0588226
ax: -0.0237122 | ay: -0.128326 | az: 0.187866
ax: -0.0151672 | ay: -0.128159 | az: 0.135056
ax: 0.00370789 | ay: -0.117111 | az: -0.0114746
ax: 0.0174255 | ay: -0.134247 | az: -0.0468903
ax: -0.0141449 | ay: -0.0631256 | az: 0.038208
ax: -0.0444336 | ay: -0.0592041 | az: 0.0903625
ax: -0.0314636 | ay: -0.0509186 | az: 0.0617065
ax: -0.021286 | ay: -0.0783081 | az: 0.0507965
ax: -0.010025 | ay: -0.0896912 | az: 0.023819
ax: -0.0756378 | ay: -0.0753937 | az: 0.059021
ax: -0.115036 | ay: -0.0440826 | az: 0.0300598
ax: -0.140182 | ay: -0.0235748 | az: 0.0412598
ax: -0.166733 | ay: -0.026474 | az: 0.00790405
time: 8
[20210811062730.858]
> sum ax: -5.67918 | sum ay: -12.0032 | sum az: 2.46948
>> avg ax: -0.113584 | avg ay: -0.240065 | avg az: 0.0493896
>>> vx: -0.55656 | vy: -1.17632 | vz: 0.242009
>>> sx: -0.189369 | sy: -0.488066 | sz: 0.0365507
>>> a: 0.270133
>>> v: 1.32365
>>> s: 0.52479

ax: -0.214096 | ay: 0.0299683 | az: 0.0319214
ax: -0.222458 | ay: -0.0223083 | az: 0.0554657
ax: -0.302536 | ay: 0.0209351 | az: 0.0292969
ax: -0.366959 | ay: 0.0848083 | az: 0.0384674
ax: -0.565552 | ay: 0.200378 | az: -0.0669861
ax: -0.910599 | ay: 0.150803 | az: -0.190643
ax: -1.06277 | ay: 0.55394 | az: -0.473694
ax: -0.697937 | ay: 1.10457 | az: -0.506439
ax: -0.809708 | ay: 0.781036 | az: -0.112488
ax: -0.641907 | ay: 0.767944 | az: -0.302307
ax: -0.429123 | ay: 0.137787 | az: -0.431946
ax: 0.372849 | ay: 0.173737 | az: -0.552994
ax: 0.0859222 | ay: -0.0288696 | az: -0.279465
ax: 0.4785 | ay: 0.103699 | az: -0.214005
ax: 0.636688 | ay: 0.995682 | az: -0.127609
ax: 0.574066 | ay: 0.806458 | az: -0.0439911
ax: 0.639267 | ay: 0.585785 | az: -0.0579224
ax: 0.615204 | ay: 0.521103 | az: 0.0163269
ax: 0.604691 | ay: 0.408844 | az: -0.0294189
ax: 0.548767 | ay: 0.428192 | az: -0.0377045
ax: 0.462204 | ay: 0.424469 | az: -0.0481873
ax: 0.314896 | ay: 0.377441 | az: 0.0110474
ax: 0.055191 | ay: 0.223511 | az: 0.0193939
ax: -0.171539 | ay: -0.00422668 | az: 0.187866
ax: -0.462631 | ay: -0.114655 | az: 0.286255
ax: -0.855347 | ay: -0.534988 | az: 0.208359
ax: -1.08913 | ay: -1.32224 | az: 0.0415497
ax: -1.12572 | ay: -1.82117 | az: 0.108643
ax: -1.02101 | ay: -1.96709 | az: 0.00697327
