ax: 1.23326 | ay: 2.30972 | az: 2.02791
ax: 1.10202 | ay: 2.18051 | az: 2.55989
ax: 1.1657 | ay: 1.69655 | az: 1.30132
ax: -0.90361 | ay: -0.650787 | az: -0.479126
ax: 0.80719 | ay: -1.88348 | az: -0.724258
ax: 1.10927 | ay: -0.126221 | az: 0.742188
ax: 1.0925 | ay: 1.00919 | az: 0.542694
ax: 0.223236 | ay: 0.660141 | az: 0.536896
ax: 0.215958 | ay: 0.460312 | az: -0.0879364
ax: -0.0578156 | ay: 0.222168 | az: 0.113251
ax: 0.177475 | ay: 0.221634 | az: -0.133682
ax: -0.261932 | ay: -0.385803 | az: 0.097229
ax: 0.0378113 | ay: -0.19928 | az: -0.046402
ax: -0.000747681 | ay: 0.0426788 | az: -0.207718
ax: -0.0223541 | ay: 0.0823517 | az: -0.316071
ax: -0.0500641 | ay: -0.114227 | az: -0.234787
ax: -0.0078125 | ay: -0.177078 | az: -0.113846
time: 5
[20210209182627.527]
> sum ax: 10.2599 | sum ay: -0.519333 | sum az: -7.75687
>> avg ax: 0.205198 | avg ay: -0.0103867 | avg az: -0.155137
>>> vx: 2.01094 | vy: -0.101789 | vz: -1.52035
>>> sx: 1.01218 | sy: -0.696543 | sz: -1.5477
>>> a: 0.257453
>>> v: 2.52304
>>> s: 1.97612

ax: 0.00683594 | ay: -0.191299 | az: -0.0999146
ax: 0.0385284 | ay: -0.0652008 | az: -0.139542
ax: 0.040741 | ay: -0.0698547 | az: -0.0765076
ax: 0.0640869 | ay: -0.08461 | az: -0.057312
ax: 0.0874786 | ay: -0.087738 | az: -0.0419159
ax: 0.0635071 | ay: -0.137558 | az: -0.140106
ax: 0.0906525 | ay: -0.0632324 | az: -0.123047
ax: 0.194168 | ay: -0.167465 | az: -0.0897064
ax: 0.238678 | ay: -0.195328 | az: -0.264236
ax: 0.348572 | ay: -0.179062 | az: -0.279922
ax: 0.525146 | ay: -0.258377 | az: -0.245941
ax: 0.62648 | ay: -0.532379 | az: -0.104279
ax: 0.68219 | ay: -0.47438 | az: -0.313782
ax: 0.973328 | ay: -0.326538 | az: -0.610703
ax: 1.09732 | ay: -0.558167 | az: -1.6524
ax: 1.11911 | ay: -1.4153 | az: -1.60384
ax: 1.07954 | ay: -0.945862 | az: -1.18552
ax: 0.837524 | ay: -0.560287 | az: -1.45699
ax: 0.467636 | ay: -0.566666 | az: -1.77458
ax: 1.22038 | ay: -0.551361 | az: -0.549606
ax: -0.668518 | ay: -0.270966 | az: -0.417587
ax: -0.247849 | ay: -0.636093 | az: -0.907501
ax: -0.899719 | ay: -0.46254 | az: -0.915741
ax: -0.855713 | ay: -0.672241 | az: -0.759857
ax: -0.817459 | ay: -0.462677 | az: -0.613464
ax: -0.782028 | ay: -0.316879 | az: -0.526947
ax: -0.685074 | ay: -0.27034 | az: -0.441284
ax: -0.54068 | ay: -0.148987 | az: -0.382736
ax: -0.341919 | ay: -0.158844 | az: -0.274155
ax: -0.197571 | ay: -0.115173 | az: -0.228561
ax: 0.28894 | ay: 0.0730591 | az: -0.073822
ax: 1.04448 | ay: 0.277054 | az: 0.427185
ax: 1.09822 | ay: 0.539322 | az: 0.814651
ax: 1.15875 | ay: 1.14507 | az: 1.20671
ax: 1.2066 | ay: 1.89857 | az: 1.68088
ax: 1.22484 | ay: 2.23143 | az: 2.54634
ax: 0.930588 | ay: 1.92406 | az: 2.57649
ax: 0.725632 | ay: 0.765778 | az: 1.53304
ax: 0.545853 | ay: -1.86485 | az: -1.49188
ax: 0.538696 | ay: -0.676239 | az: 0.71402
ax: 1.09674 | ay: 0.617691 | az: 0.47908
ax: 0.0638428 | ay: 0.42984 | az: 0.367844
ax: 0.473572 | ay: 0.723801 | az: -0.0549774
ax: -0.204102 | ay: 0.224304 | az: 0.156021
ax: 0.156921 | ay: 0.258652 | az: -0.0113831
ax: -0.0874634 | ay: -0.0944672 | az: -0.0250702
ax: -0.0223389 | ay: -0.174179 | az: 0.00830078
ax: -0.00773621 | ay: -0.139969 | az: -0.12001
ax: -0.0129242 | ay: 0.014679 | az: -0.107819
ax: -0.0203094 | ay: 0.0695953 | az: -0.227249
time: 6
[20210209182628.514]
> sum ax: 13.9642 | sum ay: -2.70221 | sum az: -5.87933
>> avg ax: 0.279284 | avg ay: -0.0540442 | avg az: -0.117587
>>> vx: 2.73698 | vy: -0.529633 | vz: -1.15235
>>> sx: 1.368 | sy: -0.947544 | sz: -1.44349
>>> a: 0.30781
>>> v: 3.01654
>>> s: 2.20294

ax: -0.0335388 | ay: 0.0702209 | az: -0.282532
ax: -0.0606995 | ay: -0.111862 | az: -0.197708
ax: -0.0282135 | ay: -0.208786 | az: -0.169952
ax: 0.0442505 | ay: -0.18306 | az: -0.172516
ax: 0.0345459 | ay: -0.051712 | az: -0.174393
ax: 0.0475616 | ay: -0.0202179 | az: -0.111115
ax: 0.114853 | ay: -0.0700531 | az: -0.145111
ax: 0.167847 | ay: -0.061203 | az: -0.141434
ax: 0.227921 | ay: -0.15654 | az: -0.133698
ax: 0.322311 | ay: -0.376251 | az: -0.110306
ax: 0.485886 | ay: -0.278748 | az: -0.261078
ax: 0.654572 | ay: -0.395981 | az: -0.211914
ax: 0.771469 | ay: -0.444977 | az: -0.399719
ax: 1.07645 | ay: -0.325928 | az: -0.681381
ax: 1.1032 | ay: -0.524841 | az: -1.75919
ax: 1.13364 | ay: -0.940689 | az: -2.01176
ax: 1.1692 | ay: -1.33568 | az: -1.60306
ax: 0.727127 | ay: -0.860077 | az: -1.66727
ax: 0.477707 | ay: -0.109222 | az: -1.24162
ax: 1.06941 | ay: 0.907852 | az: -0.93634
ax: -0.0231018 | ay: -0.506271 | az: -0.175842
ax: -0.283829 | ay: -0.615341 | az: -0.871521
ax: -0.962097 | ay: -0.274353 | az: -0.980484
ax: -0.927933 | ay: -0.478378 | az: -0.941223
ax: -0.805817 | ay: -0.363052 | az: -0.773407
ax: -0.76918 | ay: -0.343887 | az: -0.587997
ax: -0.630615 | ay: -0.205139 | az: -0.495422
ax: -0.510544 | ay: -0.159912 | az: -0.357086
ax: -0.344299 | ay: -0.158066 | az: -0.255676
ax: -0.158646 | ay: -0.130432 | az: -0.201263
ax: 0.417023 | ay: 0.121155 | az: 0.0134583
ax: 1.01387 | ay: 0.309937 | az: 0.492676
ax: 1.11234 | ay: 0.810181 | az: 0.879837
ax: 1.17268 | ay: 1.51088 | az: 1.4854
ax: 1.21202 | ay: 2.17538 | az: 1.79738
ax: 1.22073 | ay: 2.20512 | az: 2.36374
ax: 1.04517 | ay: 1.95316 | az: 2.58344
ax: 0.445084 | ay: -0.385712 | az: 1.79628
ax: 0.991135 | ay: -1.88837 | az: -1.45747
ax: 1.14185 | ay: -0.863663 | az: 0.540283
ax: 1.11128 | ay: 0.815857 | az: 0.467529
ax: -0.124985 | ay: 1.08228 | az: 0.805008
ax: 1.06958 | ay: 0.213058 | az: -0.00813293
ax: -0.0732422 | ay: 0.202301 | az: 0.364822
ax: 0.0353546 | ay: 0.506378 | az: -0.0503998
ax: -0.119827 | ay: -0.368088 | az: 0.205322
ax: 0.088974 | ay: -0.305862 | az: 0.0660706
ax: -0.114777 | ay: -0.270187 | az: -0.310791
ax: -0.0602264 | ay: 0.354965 | az: -0.36676
ax: -0.103104 | ay: 0.1586 | az: -0.143936
time: 7
[20210209182629.526]
> sum ax: 15.5704 | sum ay: -0.375214 | sum az: -6.52827
>> avg ax: 0.311407 | avg ay: -0.00750427 | avg az: -0.130565
>>> vx: 3.05179 | vy: -0.0735419 | vz: -1.27954
>>> sx: 1.44741 | sy: -0.654357 | sz: -1.64062
>>> a: 0.337754
>>> v: 3.30999
>>> s: 2.2836

ax: 0.0184631 | ay: -0.0995636 | az: 0.0123444
ax: 0.0738373 | ay: -0.288651 | az: 0.0276337
ax: 0.0445099 | ay: -0.223358 | az: -0.150742
ax: 0.0266876 | ay: -0.0299225 | az: -0.292435
ax: 0.0171967 | ay: -0.0411682 | az: -0.202423
ax: 0.119934 | ay: -0.0274811 | az: -0.194809
ax: 0.249649 | ay: -0.191223 | az: -0.0538635
ax: 0.217438 | ay: -0.290894 | az: -0.0464172
ax: 0.276291 | ay: -0.52298 | az: -0.0804443
ax: 0.509598 | ay: -0.213196 | az: -0.298004
ax: 0.698227 | ay: -0.353424 | az: -0.279434
ax: 0.796661 | ay: -0.323364 | az: -0.530136
ax: 1.0827 | ay: -0.250137 | az: -0.88324
ax: 1.10982 | ay: -0.428482 | az: -1.53378
ax: 1.13744 | ay: -1.11026 | az: -1.58388
ax: 1.17465 | ay: -1.07224 | az: -1.87042
ax: 0.629791 | ay: -0.857391 | az: -1.50145
ax: 0.46846 | ay: -0.54808 | az: -1.79158
ax: -0.327606 | ay: 1.57532 | az: -0.667557
ax: 0.185196 | ay: -0.538147 | az: -0.630692
ax: -0.611069 | ay: -0.528259 | az: -1.10435
ax: -0.94986 | ay: -0.540039 | az: -0.896637
ax: -0.842514 | ay: -0.637222 | az: -0.778885
ax: -0.739029 | ay: -0.495956 | az: -0.602493
ax: -0.597229 | ay: -0.607971 | az: -0.427658
ax: -0.416702 | ay: -0.52359 | az: -0.357101
ax: -0.233902 | ay: -0.506088 | az: -0.261536
ax: -0.0842438 | ay: -0.399323 | az: -0.146835
ax: 0.222946 | ay: 0.0112 | az: -0.0636749
ax: 0.636368 | ay: 0.0155792 | az: 0.18454
ax: 1.03235 | ay: 0.0832672 | az: 0.464737
ax: 1.13112 | ay: 0.985718 | az: 0.958801
ax: 1.18491 | ay: 1.63052 | az: 1.46899
ax: 1.21877 | ay: 2.25441 | az: 1.81175
ax: 1.12224 | ay: 2.18755 | az: 2.40166
ax: 1.21172 | ay: 1.78354 | az: 2.15103
ax: 0.839981 | ay: 2.17697 | az: 2.2287
ax: 0.834732 | ay: -1.85217 | az: -1.51431
ax: 1.11967 | ay: 1.61421 | az: 1.00125
ax: 1.07727 | ay: 1.36719 | az: 0.968079
ax: -0.581467 | ay: -0.419724 | az: 0.531525
ax: -0.0240631 | ay: 0.493439 | az: 0.163055
ax: 0.164352 | ay: 0.218582 | az: 0.199524
ax: 0.152954 | ay: 0.0394592 | az: 0.0297546
ax: -0.00286865 | ay: 0.0804291 | az: -0.16832
ax: -0.0685577 | ay: -0.205139 | az: -0.0444183
ax: 0.0200348 | ay: -0.0966187 | az: -0.167587
ax: 0.0259705 | ay: 0.0615082 | az: -0.192688
ax: -0.0131531 | ay: 0.0850677 | az: -0.153961
ax: -0.0131378 | ay: 0.00975037 | az: -0.0159454
time: 8
[20210209182630.517]
> sum ax: 15.3265 | sum ay: 2.45164 | sum az: -4.88434
>> avg ax: 0.30653 | avg ay: 0.0490329 | avg az: -0.0976868
>>> vx: 3.004 | vy: 0.480522 | vz: -0.95733
>>> sx: 1.49753 | sy: -0.584805 | sz: -1.4967
>>> a: 0.325435
>>> v: 3.18926
>>> s: 2.19652

ax: 0.0750275 | ay: -0.155045 | az: -0.0582581
ax: 0.0553741 | ay: -0.00436401 | az: -0.106659
ax: 0.0165863 | ay: 0.0862885 | az: -0.148468
ax: 0.0133514 | ay: 0.0330963 | az: -0.0580597
ax: 0.174438 | ay: -0.0731049 | az: -0.000305176
ax: 0.144928 | ay: -0.0949707 | az: -0.0740662
ax: 0.105286 | ay: -0.247437 | az: -0.248962
ax: 0.184799 | ay: -0.209274 | az: -0.14267
ax: 0.399124 | ay: -0.030838 | az: -0.307465
ax: 0.657669 | ay: -0.193924 | az: -0.276566
ax: 0.82074 | ay: -0.448959 | az: -0.198257
ax: 0.97258 | ay: -0.487076 | az: -0.515884
ax: 1.07823 | ay: -0.55368 | az: -0.958054
ax: 1.10823 | ay: -0.816238 | az: -2.27127
ax: 1.14078 | ay: -0.907333 | az: -1.60803
ax: 1.03242 | ay: -0.877136 | az: -2.16315
ax: -0.0113678 | ay: -0.305801 | az: -1.57495
ax: -0.694565 | ay: 0.212814 | az: -0.626892
ax: -0.299942 | ay: 0.113525 | az: -0.114838
ax: -0.623047 | ay: -1.11909 | az: -1.01329
ax: -0.913284 | ay: -0.764359 | az: -0.903992
ax: -0.797241 | ay: -0.768204 | az: -0.755203
ax: -0.724609 | ay: -0.550339 | az: -0.56601
ax: -0.700027 | ay: -0.322189 | az: -0.471695
ax: -0.636292 | ay: -0.203293 | az: -0.443451
ax: -0.489502 | ay: -0.248199 | az: -0.339264
ax: -0.362854 | ay: -0.219681 | az: -0.264938
ax: -0.132324 | ay: -0.316269 | az: -0.155411
ax: 0.205231 | ay: -0.199356 | az: -0.130371
ax: 0.9897 | ay: -0.0108185 | az: 0.21167
ax: 1.11591 | ay: 0.376007 | az: 0.677597
ax: 1.18153 | ay: 0.787827 | az: 1.20924
ax: 1.23735 | ay: 1.89128 | az: 1.8661
ax: 1.26282 | ay: 2.26913 | az: 2.61974
ax: 1.10295 | ay: 2.22495 | az: 2.60315
ax: 1.04111 | ay: 2.09625 | az: 1.70024
ax: -0.0787506 | ay: -0.806671 | az: -0.514069
ax: 0.525314 | ay: -1.79961 | az: -1.38136
ax: 1.13571 | ay: -0.0846863 | az: 1.39093
