steps: 0
ax: -0.728882 | ay: 0.330841 | az: -0.200256
ax: -0.92189 | ay: 1.00597 | az: 0.138672
ax: -0.761459 | ay: 0.353943 | az: 0.0508118
ax: -0.567963 | ay: 0.454636 | az: -0.272888
ax: -0.178391 | ay: 0.378113 | az: -0.461304
ax: 0.499054 | ay: 0.41124 | az: -0.257874
ax: 0.236145 | ay: 0.067688 | az: -0.178879
ax: 0.372864 | ay: 0.381866 | az: -0.0859375
ax: 0.517639 | ay: 0.733124 | az: 0.00920105
ax: 0.578598 | ay: 0.710037 | az: -0.00292969
ax: 0.618622 | ay: 0.628601 | az: -0.0293427
ax: 0.588882 | ay: 0.517105 | az: -0.0835876
ax: 0.553177 | ay: 0.428802 | az: -0.0440674
ax: 0.498703 | ay: 0.26564 | az: -0.0596008
ax: 0.419785 | ay: 0.184235 | az: -0.0509949
ax: 0.296341 | ay: 0.196274 | az: -0.10463
time: 6
[20210812051859.272]
> sum ax: -2.70802 | sum ay: 8.90414 | sum az: -2.55283
>> avg ax: -0.0541605 | avg ay: 0.178083 | avg az: -0.0510565
>>> vx: -0.265386 | vy: 0.872606 | vz: -0.250177
>>> sx: -0.262861 | sy: 0.120577 | sz: -0.0762513
>>> a: 0.193012
>>> v: 0.945759
>>> s: 0.29908

ax: 0.129379 | ay: 0.102158 | az: -0.121017
ax: -0.0671234 | ay: 4.57764e-05 | az: -0.177063
ax: -0.292084 | ay: -0.150299 | az: -0.254608
ax: -0.505249 | ay: -0.425034 | az: -0.317673
ax: -0.657059 | ay: -0.697464 | az: -0.375107
ax: -0.844894 | ay: -1.05597 | az: -0.382202
ax: -0.826294 | ay: -1.17357 | az: -0.287231
ax: -0.600876 | ay: -1.19304 | az: -0.148941
ax: -0.46019 | ay: -1.28102 | az: -0.0123749
ax: -0.445282 | ay: -1.1701 | az: 0.121613
ax: -0.244461 | ay: -1.43217 | az: 0.118378
ax: -0.282227 | ay: -1.31476 | az: 0.169464
ax: -0.581375 | ay: -0.719147 | az: 1.01369
ax: -0.399887 | ay: 1.64317 | az: 0.483871
ax: -0.299164 | ay: -0.601089 | az: 0.304749
ax: -0.294113 | ay: -0.516159 | az: -0.0403748
ax: -0.165695 | ay: -0.249344 | az: 0.0161743
ax: 0.0900879 | ay: -0.199936 | az: -0.23468
ax: -0.0289459 | ay: -0.552902 | az: -0.376373
ax: 0.0155029 | ay: 0.130386 | az: 0.0542603
ax: -0.0070343 | ay: 0.0739288 | az: 0.191833
ax: -0.124771 | ay: 0.11795 | az: 0.219879
ax: -0.0758667 | ay: 0.106903 | az: 0.061203
ax: 0.0083313 | ay: 0.00717163 | az: -0.19989
ax: 0.0459137 | ay: -0.0297546 | az: -0.274902
ax: -0.0302429 | ay: 0.139389 | az: 0.02565
ax: -0.0587463 | ay: 0.0515594 | az: 0.15596
ax: -0.0397644 | ay: 0.0428467 | az: -0.0193329
ax: 0.00556946 | ay: 0.0541687 | az: -0.0835724
ax: 0.0194855 | ay: 0.0352936 | az: -0.0729523
ax: 0.0160217 | ay: 0.0849762 | az: -0.0173645
ax: 0.00431824 | ay: 0.0755768 | az: 0.0214844
ax: 0.0142059 | ay: 0.10672 | az: -0.00418091
ax: 0.0118866 | ay: 0.0757141 | az: -0.00418091
ax: -0.0190887 | ay: -0.0122375 | az: 0.0237579
ax: -0.0340576 | ay: 0.0169525 | az: 0.0411835
ax: -0.0543671 | ay: 0.0866699 | az: 0.0403748
ax: -0.0527344 | ay: 0.0653687 | az: 0.00111389
ax: -0.128525 | ay: 0.089035 | az: 0.0157471
ax: -0.151855 | ay: 0.112335 | az: 0.0285187
ax: -0.15596 | ay: 0.135681 | az: 0.00364685
ax: -0.142487 | ay: 0.172104 | az: -0.0501404
ax: -0.163712 | ay: 0.154938 | az: -0.0404358
ax: -0.196671 | ay: 0.183884 | az: 0.00965881
ax: -0.249969 | ay: 0.180283 | az: 0.0396118
ax: -0.286957 | ay: 0.186493 | az: 0.00439453
ax: -0.537643 | ay: 0.303055 | az: -0.0397491
ax: -0.647491 | ay: 0.48407 | az: -0.284531
ax: -0.853577 | ay: 0.689178 | az: -0.311996
ax: -0.893387 | ay: 0.992523 | az: -0.526855
time: 7
[20210812051900.269]
> sum ax: -11.5391 | sum ay: -6.07347 | sum az: -1.49152
>> avg ax: -0.230782 | avg ay: -0.121469 | avg az: -0.0298303
>>> vx: -1.13083 | vy: -0.5952 | vz: -0.146169
>>> sx: -0.610168 | sy: -0.805517 | sz: -0.0585059
>>> a: 0.262498
>>> v: 1.28624
>>> s: 1.01222

ax: -0.750702 | ay: 0.80864 | az: 0.172684
ax: -0.55806 | ay: 0.288956 | az: -0.182999
ax: -0.548737 | ay: 0.400513 | az: -0.310867
ax: 0.0778198 | ay: 0.589447 | az: -0.433594
ax: 0.372147 | ay: 0.41478 | az: -0.156082
ax: 0.223633 | ay: 0.063324 | az: -0.0197144
ax: 0.223663 | ay: 0.238464 | az: 0.0384674
ax: 0.429993 | ay: 0.6577 | az: 0.0182953
ax: 0.476135 | ay: 0.780472 | az: -0.0305481
ax: 0.487747 | ay: 0.63205 | az: -0.0755615
ax: 0.473541 | ay: 0.470016 | az: -0.0766602
ax: 0.473221 | ay: 0.39064 | az: 0.000320435
ax: 0.423538 | ay: 0.353897 | az: 0.0167236
ax: 0.361115 | ay: 0.308105 | az: 0.0090332
ax: 0.238831 | ay: 0.265167 | az: -0.106445
ax: 0.0753632 | ay: 0.260178 | az: -0.0524292
ax: -0.166412 | ay: 0.134354 | az: -0.0443878
ax: -0.41008 | ay: -0.107788 | az: -0.127884
ax: -0.680206 | ay: -0.422211 | az: -0.204041
ax: -0.864731 | ay: -0.825195 | az: -0.280106
ax: -0.905197 | ay: -1.15848 | az: -0.130646
ax: -0.811752 | ay: -1.42693 | az: -0.126205
ax: -0.665543 | ay: -1.57236 | az: -0.0560913
ax: -0.423553 | ay: -1.63707 | az: 0.170547
ax: -0.395813 | ay: -1.45319 | az: 0.290039
ax: -0.228195 | ay: -1.56526 | az: 0.153244
ax: -0.319244 | ay: -1.3694 | az: 0.17424
ax: -0.356659 | ay: 0.871765 | az: 0.426483
ax: -0.394562 | ay: 0.398453 | az: 0.145462
ax: -0.272751 | ay: -0.517105 | az: 0.271347
ax: -0.174652 | ay: -0.34169 | az: -0.113754
ax: 0.0621033 | ay: -0.157104 | az: -0.124405
ax: -0.066864 | ay: -0.452545 | az: -0.262344
ax: 0.0494537 | ay: 0.0441589 | az: -0.0333099
ax: 0.0270386 | ay: 0.106659 | az: -0.0631714
ax: -0.0223083 | ay: -0.0584259 | az: 0.0425873
ax: -0.118073 | ay: -0.00563049 | az: 0.106979
ax: -0.0471497 | ay: 0.00456238 | az: -0.0455017
ax: 0.00578308 | ay: 0.0241394 | az: -0.180893
ax: -0.0263367 | ay: 0.0388031 | az: -6.10352e-05
ax: -0.050705 | ay: -0.00138855 | az: 0.0991211
ax: -0.0410767 | ay: -0.0282135 | az: 0.0849152
ax: 0.0217133 | ay: 0.0383148 | az: -0.0215302
ax: -0.00506592 | ay: -0.0530853 | az: -0.0343628
ax: 0.000213623 | ay: -0.0273895 | az: -0.0228577
ax: -0.0105743 | ay: 0.0463562 | az: 0.027832
ax: -0.012207 | ay: 0.0520935 | az: 0.0103149
ax: -0.00944519 | ay: 0.033783 | az: 0.0216064
ax: -0.0535889 | ay: -0.0118408 | az: -0.0149231
ax: -0.0211639 | ay: -0.0454407 | az: 0.0435944
time: 8
[20210812051901.272]
> sum ax: -4.90836 | sum ay: -4.52194 | sum az: -1.00754
>> avg ax: -0.0981671 | avg ay: -0.0904388 | avg az: -0.0201508
>>> vx: -0.481019 | vy: -0.44315 | vz: -0.0987387
>>> sx: -0.225058 | sy: -0.022589 | sz: -0.10717
>>> a: 0.134989
>>> v: 0.661446
>>> s: 0.250294

ax: -0.0355988 | ay: 0.0553131 | az: 0.0535583
ax: -0.12532 | ay: 0.0573883 | az: 0.0918427
ax: -0.104706 | ay: 0.0727539 | az: -0.0966034
ax: -0.138168 | ay: 0.106064 | az: -0.0171509
ax: -0.119843 | ay: 0.121414 | az: -0.00611877
ax: -0.145462 | ay: 0.131836 | az: 0.0444946
ax: -0.177933 | ay: 0.130005 | az: 0.0597076
ax: -0.206192 | ay: 0.148621 | az: -0.0217438
ax: -0.309006 | ay: 0.198608 | az: -0.151993
ax: -0.408661 | ay: 0.14595 | az: -0.214691
ax: -0.689362 | ay: 0.242737 | az: -0.100281
ax: -1.00226 | ay: 0.438293 | az: -0.216751
ax: -1.11139 | ay: 1.15179 | az: -0.57431
ax: -0.768616 | ay: 1.16901 | az: 0.0688019
ax: -0.599609 | ay: 0.418777 | az: -0.229416
ax: -0.595703 | ay: 0.392273 | az: -0.414108
ax: -0.0788879 | ay: 0.484528 | az: -0.401291
ax: 0.446228 | ay: 0.420868 | az: -0.201981
ax: 0.260559 | ay: 0.376907 | az: 0.0133057
ax: 0.344513 | ay: 0.0808411 | az: 0.00852966
ax: 0.556778 | ay: 0.411758 | az: -0.103226
ax: 0.541595 | ay: 0.598801 | az: -0.127502
ax: 0.5802 | ay: 0.62059 | az: -0.072876
ax: 0.54129 | ay: 0.578979 | az: -0.0565186
ax: 0.453552 | ay: 0.451538 | az: 0.0138855
ax: 0.396927 | ay: 0.278412 | az: 0.0152893
ax: 0.364166 | ay: 0.21228 | az: -0.000976562
