steps: 213
ax: -1.10852 | ay: -1.2907 | az: 0.188599
ax: -1.07904 | ay: 1.04242 | az: -0.562546
ax: -1.09431 | ay: 2.03984 | az: -0.132568
ax: -1.10306 | ay: 0.869492 | az: -0.177261
ax: -1.1154 | ay: 0.80661 | az: -0.595856
ax: -0.230835 | ay: 1.13278 | az: -0.812134
time: 3
[20210805063303.405]
> sum ax: -13.6554 | sum ay: -5.7973 | sum az: -0.1091
>> avg ax: -0.273108 | avg ay: -0.115946 | avg az: -0.00218201
>>> vx: -1.33823 | vy: -0.568136 | vz: -0.0106918
>>> sx: -0.39701 | sy: -0.839856 | sz: 0.123418
>>> a: 0.296709
>>> v: 1.45387
>>> s: 0.937127

steps: 215
ax: 0.643967 | ay: -0.42128 | az: -0.0956421
ax: -0.0299377 | ay: -0.894073 | az: -0.29361
ax: 0.180298 | ay: -0.140381 | az: 0.195129
ax: 0.958862 | ay: 0.526642 | az: 0.0367126
ax: 0.92334 | ay: 0.858093 | az: -0.18541
ax: 0.885849 | ay: 0.892853 | az: -0.0182343
ax: 0.878021 | ay: 0.803345 | az: -0.0068512
ax: 0.767685 | ay: 0.461212 | az: 0.020874
ax: 0.735489 | ay: 0.223892 | az: -0.00480652
ax: 0.676392 | ay: 0.0394745 | az: 0.0249023
ax: 0.628326 | ay: 0.0314026 | az: 0.0522156
ax: 0.494278 | ay: 0.11557 | az: 0.00413513
ax: 0.169601 | ay: 0.0370636 | az: 0.128983
ax: -0.258224 | ay: -0.296463 | az: 0.217392
ax: -0.779205 | ay: -0.787018 | az: 0.105545
ax: -1.13109 | ay: -1.48129 | az: -0.150467
ax: -1.18159 | ay: -2.21291 | az: -0.101959
ax: -1.22351 | ay: -2.40175 | az: -0.750122
ax: -1.1512 | ay: -2.61528 | az: -0.952148
ax: -1.18022 | ay: -2.59726 | az: 0.689575
ax: -0.607056 | ay: -1.7572 | az: 0.885284
ax: -0.681259 | ay: 1.48093 | az: -0.27121
ax: -0.792496 | ay: -0.297623 | az: 0.959381
ax: -0.831329 | ay: -0.888535 | az: -0.3396
ax: -0.0464783 | ay: -0.400391 | az: -0.341461
ax: -0.534744 | ay: -1.33679 | az: -0.731369
ax: -0.0413513 | ay: -0.522842 | az: 0.395996
ax: -0.214722 | ay: -0.453568 | az: 0.089447
ax: -0.0122986 | ay: -0.0153351 | az: 0.108795
ax: -0.117706 | ay: 0.0242462 | az: 0.21402
ax: 0.0177917 | ay: -0.00314331 | az: -0.0466766
ax: 0.0200043 | ay: -0.135193 | az: -0.197372
ax: 0.0211182 | ay: -0.126953 | az: -0.197754
ax: 0.0111237 | ay: 0.0169983 | az: 0.00457764
ax: -0.0213928 | ay: 0.138123 | az: 0.137924
ax: -0.039444 | ay: -0.00544739 | az: 0.101608
ax: -0.0224304 | ay: -0.100433 | az: -0.0167999
ax: -0.0175476 | ay: -0.0426636 | az: 0.0327911
ax: -0.0360718 | ay: -0.0415344 | az: 0.0188293
ax: -0.0507507 | ay: -0.0903473 | az: 0.0405121
ax: -0.0313721 | ay: 0.0360413 | az: -0.0414734
ax: -0.152664 | ay: 0.00842285 | az: 0.0735321
ax: -0.121506 | ay: 0.00611877 | az: -0.00961304
ax: -0.121964 | ay: 0.0620117 | az: 0.0161285
ax: -0.218628 | ay: 0.144409 | az: 0.0746613
ax: -0.330658 | ay: 0.189972 | az: -0.0638275
ax: -0.390701 | ay: 0.231857 | az: -0.0102844
ax: -0.478989 | ay: 0.304703 | az: 0.221191
ax: -0.556717 | ay: 0.361786 | az: 0.0401611
ax: -1.04138 | ay: 0.436981 | az: -0.203705
time: 4
[20210805063304.407]
> sum ax: -6.43449 | sum ay: -12.6336 | sum az: -0.140091
>> avg ax: -0.12869 | avg ay: -0.252671 | avg az: -0.00280182
>>> vx: -0.63058 | vy: -1.23809 | vz: -0.0137289
>>> sx: -0.0037415 | sy: -0.808755 | sz: -0.0285826
>>> a: 0.28357
>>> v: 1.38949
>>> s: 0.809268

steps: 216
ax: -1.07623 | ay: 1.39842 | az: -0.721558
ax: -1.09344 | ay: 1.37006 | az: -0.100189
ax: -1.10153 | ay: 0.9767 | az: -0.34761
ax: -1.10674 | ay: 0.901154 | az: -0.619598
ax: 0.12558 | ay: 0.953186 | az: -0.662949
ax: 0.497498 | ay: -0.521301 | az: -0.402847
ax: 0.138855 | ay: -0.640961 | az: -0.248016
ax: 0.573929 | ay: 0.387955 | az: 0.129593
ax: 0.893723 | ay: 0.85199 | az: -0.0244141
ax: 0.832626 | ay: 0.882431 | az: -0.060791
ax: 0.833817 | ay: 0.794876 | az: -0.0104675
ax: 0.815781 | ay: 0.51474 | az: -0.0122528
ax: 0.723282 | ay: 0.271622 | az: -0.0593109
ax: 0.67511 | ay: 0.172043 | az: -0.0667725
ax: 0.579239 | ay: 0.0795898 | az: -0.0166779
ax: 0.465607 | ay: 0.0457306 | az: 0.0392151
ax: 0.237274 | ay: 0.0613708 | az: 0.0498657
ax: -0.186066 | ay: -0.228592 | az: 0.0540619
ax: -0.704269 | ay: -0.486511 | az: 0.138641
ax: -1.10988 | ay: -0.988068 | az: 0.110809
ax: -1.16782 | ay: -1.73119 | az: 0.0405884
ax: -1.21806 | ay: -2.24689 | az: -0.159409
ax: -1.11784 | ay: -2.61012 | az: -0.531265
ax: -0.858185 | ay: -2.60582 | az: 0.625671
ax: -0.892059 | ay: -1.87521 | az: 0.490707
ax: -0.146942 | ay: 1.4193 | az: -0.665527
ax: -0.346451 | ay: 0.83783 | az: 0.924271
ax: -1.1747 | ay: -1.16803 | az: -0.0381165
ax: -0.516296 | ay: -0.561722 | az: -0.0148315
ax: -0.0936737 | ay: -0.805222 | az: -0.31813
ax: -0.326141 | ay: -0.848495 | az: -0.0437927
ax: -0.172272 | ay: -0.256729 | az: 0.172562
ax: -0.112045 | ay: -0.212128 | az: -0.0170593
ax: 0.0779724 | ay: -0.0402222 | az: -0.0212402
ax: -0.0486603 | ay: -0.0617828 | az: -0.0590515
ax: -0.0294189 | ay: -0.0379639 | az: -0.00679016
ax: 0.0209351 | ay: -0.0598297 | az: 0.0274963
ax: 0.043808 | ay: -0.119095 | az: -0.125046
ax: 0.0228882 | ay: -0.0677032 | az: -0.0661469
ax: 0.0183868 | ay: -0.0245056 | az: 0.0791626
ax: -0.0192566 | ay: -0.0634308 | az: 0.125916
ax: -0.0200653 | ay: 0.000396729 | az: 0.0087738
ax: -0.014679 | ay: -0.0235596 | az: -0.0317535
ax: -0.0273438 | ay: -0.0446777 | az: -0.00831604
ax: -0.063797 | ay: -0.0262756 | az: 0.0142975
ax: -0.0831757 | ay: -0.00590515 | az: -0.0257416
ax: -0.135025 | ay: 0.00765991 | az: -0.0231171
ax: -0.0861511 | ay: 0.0562592 | az: -0.0460663
ax: -0.207642 | ay: 0.158997 | az: -0.030014
ax: -0.267303 | ay: 0.02211 | az: -0.00479126
time: 5
[20210805063305.395]
> sum ax: -7.94685 | sum ay: -6.19753 | sum az: -2.55803
>> avg ax: -0.158937 | avg ay: -0.123951 | avg az: -0.0511606
>>> vx: -0.778792 | vy: -0.607357 | vz: -0.250687
>>> sx: -0.383323 | sy: -0.0264607 | sz: -0.251918
>>> a: 0.207947
>>> v: 1.01894
>>> s: 0.459456

steps: 217
ax: -0.384094 | ay: 0.177994 | az: 0.106461
ax: -0.483917 | ay: 0.178741 | az: 0.198044
ax: -0.576477 | ay: 0.312241 | az: 0.0567932
ax: -0.924957 | ay: 0.275558 | az: -0.196838
ax: -1.06108 | ay: 0.593994 | az: -0.518738
ax: -1.07349 | ay: 2.10715 | az: -0.678223
ax: -1.07646 | ay: 0.938934 | az: -0.00424194
ax: -0.893539 | ay: 0.794296 | az: -0.515976
ax: -0.381744 | ay: 0.803085 | az: -0.928909
ax: 0.722351 | ay: 0.163864 | az: -0.288055
ax: -0.094635 | ay: -0.535477 | az: -0.187729
ax: 0.267502 | ay: 0.0562439 | az: -0.0138397
ax: 0.805771 | ay: 0.803146 | az: -0.0247192
ax: 0.766052 | ay: 0.856766 | az: 0.0194397
ax: 0.805283 | ay: 0.700775 | az: 0.0112305
ax: 0.834579 | ay: 0.516495 | az: 0.00299072
ax: 0.783615 | ay: 0.294754 | az: -0.0254211
ax: 0.71611 | ay: 0.179718 | az: -0.0308075
ax: 0.649185 | ay: 0.100327 | az: -0.0323944
ax: 0.585968 | ay: 0.0475464 | az: -0.0433197
ax: 0.413376 | ay: 0.0207062 | az: -0.00698853
ax: 0.136963 | ay: -0.0908356 | az: 0.0192413
ax: -0.289185 | ay: -0.294205 | az: 0.00170898
ax: -0.893829 | ay: -0.641113 | az: -0.015274
ax: -1.16074 | ay: -1.23032 | az: 0.0284882
ax: -1.22408 | ay: -2.05852 | az: 0.0490417
ax: -1.27367 | ay: -2.50592 | az: -0.37999
ax: -0.977097 | ay: -2.67009 | az: -0.384857
ax: -0.862122 | ay: -2.65166 | az: 0.57637
ax: -0.800552 | ay: -0.423141 | az: 0.343246
ax: -0.632858 | ay: 1.43379 | az: 0.323593
ax: -0.519501 | ay: 0.0420227 | az: 0.818481
ax: -0.94957 | ay: -1.01335 | az: -0.270065
ax: -0.403183 | ay: -0.70224 | az: 0.0105438
ax: -0.449051 | ay: -0.867706 | az: -0.600098
ax: 0.0934906 | ay: -0.482162 | az: 0.0866852
ax: -0.0294037 | ay: -0.328033 | az: -0.0673065
ax: -0.00709534 | ay: -0.0803528 | az: 0.00772095
ax: 0.0299835 | ay: -0.00796509 | az: 0.0862885
ax: -0.0827942 | ay: -0.050827 | az: -0.0244293
ax: -0.0408173 | ay: -0.115677 | az: 0.00579834
ax: -0.0289612 | ay: -0.163651 | az: -0.152069
ax: 0.00340271 | ay: -0.052124 | az: -0.0119629
ax: -0.0237885 | ay: 0.0344849 | az: 0.106201
ax: -0.00718689 | ay: -0.0309448 | az: 0.120789
ax: -0.00546265 | ay: -0.0600891 | az: 0.00671387
ax: -0.00709534 | ay: -0.0213165 | az: -0.0609131
ax: -0.0304565 | ay: -0.0460663 | az: 0.0356445
ax: -0.0434265 | ay: -0.0824432 | az: 0.0556488
ax: -0.052597 | ay: -0.0653992 | az: -0.00975037
time: 6
[20210805063306.397]
> sum ax: -10.1313 | sum ay: -5.83899 | sum az: -2.39575
>> avg ax: -0.202625 | avg ay: -0.11678 | avg az: -0.047915
>>> vx: -0.992865 | vy: -0.572221 | vz: -0.234784
>>> sx: -0.568916 | sy: 0.11554 | sz: -0.231685
>>> a: 0.238727
>>> v: 1.16976
>>> s: 0.625054

steps: 218
ax: -0.0528107 | ay: -0.015274 | az: -0.0688324
ax: -0.0365448 | ay: -0.032486 | az: -0.0821533
ax: -0.168518 | ay: 0.0756226 | az: 0.0736389
ax: -0.214096 | ay: 0.114975 | az: 0.0805206
ax: -0.295578 | ay: 0.191345 | az: 0.0585938
ax: -0.368393 | ay: 0.159607 | az: 0.0490417
ax: -0.436279 | ay: 0.276718 | az: 0.100693
ax: -0.48938 | ay: 0.314697 | az: 0.0478821
ax: -0.791977 | ay: 0.401093 | az: -0.207108
ax: -1.05324 | ay: 0.674759 | az: -0.548157
ax: -1.06778 | ay: 1.72935 | az: -0.79332
ax: -1.07367 | ay: 0.821487 | az: 0.184647
ax: -0.920456 | ay: 0.705444 | az: -0.532776
ax: -0.565506 | ay: 0.678772 | az: -0.677475
ax: 0.630524 | ay: 0.715393 | az: -0.357651
ax: 0.358566 | ay: -0.460724 | az: -0.505417
ax: 0.356644 | ay: -0.413605 | az: -0.185837
ax: 0.698212 | ay: 0.418564 | az: 0.103149
ax: 0.944611 | ay: 0.781342 | az: -0.0828857
ax: 0.824265 | ay: 0.841339 | az: -0.00978088
ax: 0.825104 | ay: 0.751053 | az: 0.0137787
ax: 0.808533 | ay: 0.389175 | az: -0.0240784
ax: 0.733841 | ay: 0.214172 | az: -0.0159302
ax: 0.644485 | ay: 0.107224 | az: -0.0133972
ax: 0.575562 | ay: 0.0401001 | az: 0.0175018
ax: 0.44429 | ay: -0.0246887 | az: 0.0264893
ax: 0.177719 | ay: -0.0566559 | az: 0.0501099
ax: -0.245468 | ay: -0.390457 | az: 0.0253601
ax: -0.764038 | ay: -0.657791 | az: 0.199753
ax: -1.14673 | ay: -1.20323 | az: 0.0658417
ax: -1.20695 | ay: -1.86157 | az: 0.027298
ax: -1.25711 | ay: -2.22585 | az: -0.318085
ax: -1.15886 | ay: -2.62944 | az: -0.180344
ax: -0.911163 | ay: -2.6163 | az: 1.04388
ax: -1.00766 | ay: -1.23965 | az: 0.602051
ax: -0.275299 | ay: 1.21921 | az: -0.611557
ax: -0.303329 | ay: 0.998001 | az: 1.07462
ax: -1.05173 | ay: -1.21819 | az: 0.291046
ax: -0.697815 | ay: -0.642761 | az: 0.145477
ax: -0.102066 | ay: -0.720688 | az: -0.515869
ax: -0.447189 | ay: -0.994522 | az: -0.131607
ax: -0.0787811 | ay: -0.423645 | az: 0.00541687
ax: -0.100662 | ay: -0.251007 | az: -0.045578
ax: 0.0289917 | ay: 0.0543518 | az: 0.109314
ax: -0.157104 | ay: -0.197098 | az: 0.00196838
ax: -0.0206299 | ay: -0.109467 | az: 0.0910034
ax: -0.0371094 | ay: -0.162231 | az: -0.0388031
ax: -0.00292969 | ay: -0.0859222 | az: -0.0830841
ax: -0.00520325 | ay: -0.0262604 | az: 0.0621796
ax: -0.00253296 | ay: -0.0260773 | az: 0.120407
time: 7
[20210805063307.400]
> sum ax: -10.4632 | sum ay: -6.0118 | sum az: -1.35806
>> avg ax: -0.209265 | avg ay: -0.120236 | avg az: -0.0271613
>>> vx: -1.0254 | vy: -0.589156 | vz: -0.13309
>>> sx: -0.495531 | sy: 0.178461 | sz: -0.185845
>>> a: 0.242871
>>> v: 1.19007
>>> s: 0.558514

steps: 219
ax: 0.00544739 | ay: -0.114792 | az: 0.0602264
ax: 0.00694275 | ay: -0.0833282 | az: -0.0279388
ax: -0.0345612 | ay: -0.111389 | az: 0.0620575
ax: -0.0500488 | ay: -0.104767 | az: 0.105484
ax: -0.0363617 | ay: -0.0954285 | az: 0.120438
ax: -0.0578308 | ay: -0.0673065 | az: 0.0835724
ax: -0.0684357 | ay: -0.0654602 | az: 0.0493317
ax: -0.074585 | ay: -0.0263214 | az: 0.0015564
ax: -0.0810394 | ay: 0.00144958 | az: 0.0311279
ax: -0.21962 | ay: 0.0748596 | az: 0.0256348
ax: -0.314545 | ay: 0.156479 | az: -0.0390015
ax: -0.357697 | ay: 0.125519 | az: 0.0270538
ax: -0.466934 | ay: 0.154495 | az: 0.161301
ax: -0.468842 | ay: 0.205399 | az: -0.0135345
ax: -0.795639 | ay: 0.300751 | az: -0.144058
ax: -1.05441 | ay: 0.625763 | az: -0.469009
ax: -1.06442 | ay: 1.90498 | az: -0.6577
ax: -1.06784 | ay: 0.804489 | az: 0.191101
ax: -0.684723 | ay: 0.68454 | az: -0.455475
ax: -0.656647 | ay: 0.798355 | az: -0.745392
ax: 0.494919 | ay: 0.886261 | az: -0.569229
ax: 0.389648 | ay: -0.427979 | az: -0.117859
ax: 0.426971 | ay: -0.604126 | az: -0.43338
ax: 0.450348 | ay: 0.473557 | az: 0.244385
ax: 0.931793 | ay: 0.715485 | az: 0.0495758
ax: 0.784409 | ay: 0.748184 | az: 0.0315857
ax: 0.802429 | ay: 0.661819 | az: 0.0427856
ax: 0.793045 | ay: 0.334198 | az: 0.00715637
ax: 0.658905 | ay: 0.10965 | az: 0.0184937
ax: 0.549164 | ay: 0.0462036 | az: 0.0911865
ax: 0.420654 | ay: 0.0304413 | az: 0.0792542
ax: 0.231857 | ay: 0.0446777 | az: 0.134918
ax: -0.139099 | ay: -0.000640869 | az: 0.178925
ax: -0.596069 | ay: -0.362366 | az: 0.3022
ax: -1.12576 | ay: -0.889969 | az: 0.24556
ax: -1.18542 | ay: -1.52919 | az: 0.202728
ax: -1.23906 | ay: -2.26756 | az: 0.00390625
ax: -1.19247 | ay: -2.59003 | az: -0.470963
ax: -0.89212 | ay: -2.65169 | az: -0.138245
ax: -0.614975 | ay: -2.61179 | az: 0.438736
ax: -0.820755 | ay: -1.13412 | az: 0.413284
ax: -0.210251 | ay: 0.957001 | az: -0.324539
ax: -0.223923 | ay: 0.964859 | az: 0.703339
ax: -1.08557 | ay: -1.31097 | az: 0.312561
ax: -0.525818 | ay: -0.53064 | az: -0.00570679
ax: -0.135712 | ay: -0.625748 | az: -0.362106
ax: -0.489197 | ay: -0.919922 | az: -0.170975
ax: -0.0569305 | ay: -0.25351 | az: 0.0918121
ax: -0.103989 | ay: -0.309555 | az: 0.00462341
ax: -0.0341644 | ay: -0.0747681 | az: 0.159958
time: 8
[20210805063308.407]
> sum ax: -11.2789 | sum ay: -7.95395 | sum az: -0.469254
>> avg ax: -0.225579 | avg ay: -0.159079 | avg az: -0.00938507
>>> vx: -1.10534 | vy: -0.779487 | vz: -0.0459868
>>> sx: -0.433485 | sy: 0.113187 | sz: -0.085575
>>> a: 0.276188
>>> v: 1.35332
>>> s: 0.456118

steps: 220
ax: -0.131653 | ay: -0.155502 | az: -0.0106049
ax: -0.00939941 | ay: -0.121201 | az: -0.00746155
ax: -0.0326538 | ay: -0.213104 | az: -0.100433
ax: 0.0198212 | ay: -0.114807 | az: -0.064209
ax: -0.0142822 | ay: -0.0609741 | az: 0.0633698
ax: -0.0130768 | ay: -0.0485535 | az: 0.112671
ax: -0.0050354 | ay: -0.100311 | az: 0.0780029
ax: -0.0132141 | ay: -0.117844 | az: -0.0091095
ax: -0.0306702 | ay: -0.116837 | az: 0.00395203
ax: -0.0444489 | ay: -0.135269 | az: 0.0317078
ax: -0.0555573 | ay: -0.131378 | az: 0.0371094
ax: -0.0908356 | ay: -0.092392 | az: 0.0545349
ax: -0.118423 | ay: -0.0678101 | az: 0.0479126
ax: -0.110733 | ay: -0.0273132 | az: 0.0187988
ax: -0.258865 | ay: 0.0861053 | az: 0.07724
ax: -0.273605 | ay: 0.0352783 | az: -0.112869
ax: -0.34761 | ay: 0.125244 | az: -0.0232391
ax: -0.448669 | ay: 0.192566 | az: 0.207932
ax: -0.485947 | ay: 0.233948 | az: 0.0755157
ax: -0.793808 | ay: 0.175507 | az: -0.109726
ax: -1.05118 | ay: 0.65593 | az: -0.557388
ax: -1.06276 | ay: 2.01617 | az: -0.645584
ax: -1.06725 | ay: 0.837006 | az: 0.0677032
ax: -0.87471 | ay: 0.904434 | az: -0.679291
ax: -0.661972 | ay: 0.803757 | az: -0.869278
ax: 0.623505 | ay: 0.73082 | az: -0.479309
ax: 0.171234 | ay: -0.631073 | az: -0.355286
ax: 0.359833 | ay: -0.249329 | az: -0.243744
