steps: 0
ax: 0.25032 | ay: 0.118088 | az: -0.0821991
ax: -0.0634613 | ay: -0.655579 | az: -0.0722961
ax: -0.0957336 | ay: -0.485001 | az: 0.0301666
ax: -0.0959625 | ay: -0.184662 | az: 0.163803
ax: -0.0531311 | ay: -0.11882 | az: 0.241791
ax: -0.152008 | ay: -0.166946 | az: 0.251007
ax: -0.0890808 | ay: -0.176498 | az: 0.0779114
ax: -0.0373688 | ay: -0.234955 | az: -0.0989227
ax: -0.0131226 | ay: -0.179108 | az: -0.13588
ax: -0.066925 | ay: -0.0650635 | az: 0.121521
ax: -0.0824432 | ay: -0.0514679 | az: 0.276901
ax: -0.067337 | ay: -0.193054 | az: 0.146042
ax: -0.0128326 | ay: -0.175491 | az: 0.0154724
ax: -0.00500488 | ay: -0.147079 | az: 0.00366211
ax: -0.0155945 | ay: -0.139969 | az: 0.0922699
ax: -0.0138245 | ay: -0.137085 | az: 0.145844
ax: -0.0318909 | ay: -0.0948792 | az: 0.125931
ax: -0.0357513 | ay: -0.0861969 | az: 0.0838928
ax: -0.0375977 | ay: -0.118942 | az: 0.0831299
ax: -0.0571289 | ay: -0.117767 | az: 0.0952148
ax: -0.0690155 | ay: -0.0755768 | az: 0.10997
ax: -0.0909424 | ay: -0.0498352 | az: 0.0947876
ax: -0.118088 | ay: -0.057663 | az: 0.0802307
ax: -0.15625 | ay: -0.0752106 | az: 0.101486
ax: -0.231613 | ay: -0.0146484 | az: 0.16188
ax: -0.222565 | ay: -0.00645447 | az: 0.0511169
ax: -0.223541 | ay: -0.0751495 | az: 0.0373688
ax: -0.333679 | ay: -0.0287628 | az: 0.00421143
ax: -0.447922 | ay: 0.0290833 | az: 0.110153
ax: -0.793655 | ay: 0.203354 | az: -0.0691376
ax: -1.05775 | ay: 0.577606 | az: -0.298752
ax: -0.976364 | ay: 1.08138 | az: -0.293747
ax: -1.05063 | ay: 0.879623 | az: 0.189346
ax: -0.516083 | ay: 0.529602 | az: -0.0708923
ax: -0.631149 | ay: 0.281189 | az: -0.28717
ax: -0.0643921 | ay: 0.345459 | az: -0.593964
ax: 0.763016 | ay: 0.0309601 | az: -0.346573
ax: 0.236053 | ay: 0.00970459 | az: -0.196701
ax: 0.416855 | ay: 0.556396 | az: -0.00297546
ax: 0.58728 | ay: 0.840958 | az: 0.00547791
ax: 0.582199 | ay: 0.722504 | az: -0.0450897
ax: 0.612 | ay: 0.530518 | az: -0.0931396
ax: 0.594009 | ay: 0.393219 | az: -0.0237885
ax: 0.546463 | ay: 0.268387 | az: -0.0407867
time: 2
[20210811063823.139]
> sum ax: -6.71539 | sum ay: -0.409103 | sum az: 2.84355
>> avg ax: -0.134308 | avg ay: -0.00818207 | avg az: 0.056871
>>> vx: -0.658108 | vy: -0.040092 | vz: 0.278668
>>> sx: -0.511613 | sy: -0.504269 | sz: 0.346614
>>> a: 0.146082
>>> v: 0.7158
>>> s: 0.797607

ax: 0.505356 | ay: 0.261963 | az: -0.0600586
ax: 0.423187 | ay: 0.171021 | az: -0.171829
ax: 0.25705 | ay: 0.144974 | az: -0.1371
ax: 0.0270386 | ay: 0.0755615 | az: -0.116623
ax: -0.196106 | ay: -0.115067 | az: -0.0492859
ax: -0.526077 | ay: -0.400208 | az: 0.0342712
ax: -0.861221 | ay: -0.825699 | az: -0.0110321
ax: -1.10442 | ay: -1.30919 | az: 0.0632324
ax: -1.14424 | ay: -1.66307 | az: 0.286514
ax: -1.04245 | ay: -1.69504 | az: 0.33873
ax: -0.909149 | ay: -1.77765 | az: 0.525284
ax: -0.518585 | ay: -1.95946 | az: 1.00369
ax: -0.654785 | ay: -2.05379 | az: 0.953125
ax: -0.494705 | ay: -1.99402 | az: 0.456238
ax: -0.505188 | ay: 1.36478 | az: -0.0842743
ax: -0.405289 | ay: -0.413971 | az: 0.456955
ax: -0.616241 | ay: -0.68512 | az: 0.241837
ax: -0.405197 | ay: -0.616867 | az: -0.119827
ax: -0.0814819 | ay: -0.316864 | az: 0.143616
ax: -0.103317 | ay: -0.5177 | az: 0.0583801
ax: -0.0726624 | ay: -0.347153 | az: 0.141022
ax: -0.00814819 | ay: -0.110474 | az: 0.0495453
ax: -0.0497284 | ay: -0.148438 | az: 0.00366211
ax: -0.0566559 | ay: -0.162598 | az: 0.046875
ax: -0.056076 | ay: -0.116013 | az: 0.0165253
ax: -0.0573883 | ay: -0.108521 | az: -0.0593872
ax: -0.0408936 | ay: -0.117218 | az: -0.0389862
ax: -0.0479736 | ay: -0.108994 | az: 0.10376
ax: -0.0799713 | ay: -0.101807 | az: 0.167496
ax: -0.0483551 | ay: -0.132019 | az: 0.138596
ax: -0.00849915 | ay: -0.15596 | az: 0.0471954
ax: -0.000564575 | ay: -0.152039 | az: 0.0418243
ax: -0.0265656 | ay: -0.117264 | az: 0.0776978
ax: -0.0243073 | ay: -0.0898285 | az: 0.125488
ax: -0.0364838 | ay: -0.0774994 | az: 0.088974
ax: -0.064209 | ay: -0.118439 | az: 0.0865479
ax: -0.0477753 | ay: -0.0918884 | az: 0.0751648
ax: -0.0790558 | ay: -0.0719604 | az: 0.0610046
ax: -0.111511 | ay: -0.0212555 | az: 0.0705719
ax: -0.14975 | ay: -0.040802 | az: 0.0776672
ax: -0.270615 | ay: 0.00817871 | az: 0.139389
ax: -0.274536 | ay: -0.0216827 | az: 0.0909576
ax: -0.282852 | ay: -0.0330505 | az: 0.0662231
ax: -0.384415 | ay: 0.0522003 | az: -0.0153046
ax: -0.518692 | ay: 0.0516357 | az: -0.0288086
ax: -0.940842 | ay: 0.169357 | az: -0.051712
ax: -1.0645 | ay: 0.663559 | az: -0.360611
ax: -0.986252 | ay: 1.28922 | az: -0.380737
ax: -1.03369 | ay: 0.875793 | az: 0.0634613
ax: -0.647797 | ay: 0.703339 | az: -0.665451
time: 3
[20210811063824.142]
> sum ax: -15.8266 | sum ay: -12.957 | sum az: 3.99049
>> avg ax: -0.316532 | avg ay: -0.259141 | avg az: 0.0798099
>>> vx: -1.55101 | vy: -1.26979 | vz: 0.391068
>>> sx: -0.72484 | sy: -1.17898 | sz: 0.32434
>>> a: 0.416792
>>> v: 2.04228
>>> s: 1.42148

ax: -0.497391 | ay: 0.266113 | az: -0.613251
ax: 0.431503 | ay: 0.547592 | az: -0.538727
ax: 0.295395 | ay: -0.285965 | az: -0.402664
ax: 0.575699 | ay: -0.26947 | az: -0.13916
ax: 0.680832 | ay: 0.590454 | az: -0.109802
ax: 0.724121 | ay: 0.906403 | az: -0.126419
ax: 0.705948 | ay: 0.796906 | az: -0.116028
ax: 0.672714 | ay: 0.640335 | az: -0.0541382
ax: 0.642273 | ay: 0.476913 | az: 0.00610352
ax: 0.538544 | ay: 0.311462 | az: 0.00244141
ax: 0.469101 | ay: 0.260208 | az: -0.062149
ax: 0.36525 | ay: 0.295425 | az: -0.0017395
ax: 0.119919 | ay: 0.152771 | az: 0.0534973
ax: -0.135651 | ay: -0.0421753 | az: 0.119141
ax: -0.429428 | ay: -0.18454 | az: 0.185272
ax: -0.784302 | ay: -0.544342 | az: 0.209366
ax: -1.08612 | ay: -1.05669 | az: 0.252075
ax: -1.1235 | ay: -1.43541 | az: 0.361023
ax: -1.14523 | ay: -1.72334 | az: 0.398682
ax: -0.979584 | ay: -1.86409 | az: 0.609756
ax: -0.673737 | ay: -1.60036 | az: 0.926117
ax: -0.634064 | ay: -1.65276 | az: 0.693649
ax: -0.435837 | ay: -2.26976 | az: 0.318283
ax: -0.309113 | ay: -0.582977 | az: 0.158844
ax: -0.482681 | ay: 1.30095 | az: 0.0805664
ax: -0.583023 | ay: -0.870697 | az: 0.426788
ax: -0.445602 | ay: -0.67392 | az: -0.143372
ax: -0.124161 | ay: -0.459732 | az: 0.266098
ax: -0.145737 | ay: -0.524094 | az: 0.151596
ax: -0.111557 | ay: -0.449493 | az: 0.0373077
ax: -0.0212402 | ay: -0.112488 | az: 0.0150757
ax: -0.0729218 | ay: -0.17131 | az: 0.00759888
ax: -0.0631409 | ay: -0.138275 | az: 0.0875092
ax: -0.0263062 | ay: -0.0422821 | az: 0.0374298
ax: -0.0531616 | ay: -0.0871735 | az: -0.0858307
ax: -0.0246429 | ay: -0.0235901 | az: -0.0511169
ax: -0.030304 | ay: -0.0365295 | az: 0.112381
ax: -0.0478516 | ay: -0.111649 | az: 0.133987
ax: -0.0300751 | ay: -0.113495 | az: 0.111526
ax: -0.000457764 | ay: -0.115082 | az: 0.0279694
ax: -0.00854492 | ay: -0.0881805 | az: 0.0428009
ax: -0.0205078 | ay: -0.0969849 | az: 0.0961151
ax: -0.0429077 | ay: -0.112991 | az: 0.0957794
ax: -0.0528564 | ay: -0.0821991 | az: 0.102127
ax: -0.0706024 | ay: -0.0899048 | az: 0.0690765
ax: -0.0683441 | ay: -0.113632 | az: 0.0813904
ax: -0.0844574 | ay: -0.0353546 | az: 0.0695038
ax: -0.11554 | ay: -0.0255585 | az: 0.0722351
ax: -0.160065 | ay: 0.0163879 | az: 0.111679
ax: -0.2099 | ay: 0.0328827 | az: 0.082077
time: 4
[20210811063825.145]
> sum ax: -5.10925 | sum ay: -11.4917 | sum az: 4.16847
>> avg ax: -0.102185 | avg ay: -0.229834 | avg az: 0.0833694
>>> vx: -0.500707 | vy: -1.12618 | vz: 0.40851
>>> sx: -0.108361 | sy: -0.488229 | sz: 0.117249
>>> a: 0.264983
>>> v: 1.29841
>>> s: 0.51367

ax: -0.207077 | ay: -0.0118103 | az: 0.0677032
ax: -0.252304 | ay: -0.0327301 | az: 0.0475464
ax: -0.341873 | ay: -0.00457764 | az: -0.00349426
ax: -0.547684 | ay: 0.0550842 | az: -0.0643616
ax: -0.886765 | ay: 0.265305 | az: -0.224884
ax: -1.06749 | ay: 0.635773 | az: -0.571335
ax: -1.0788 | ay: 1.27156 | az: -0.148346
ax: -1.00621 | ay: 0.865616 | az: 0.21875
ax: -0.732574 | ay: 0.58075 | az: -0.505493
ax: -0.383316 | ay: 0.145004 | az: -0.450851
ax: 0.629532 | ay: 0.296249 | az: -0.42865
ax: -0.168152 | ay: 0.100159 | az: -0.219299
ax: 0.390121 | ay: 0.373001 | az: -0.16272
ax: 0.600006 | ay: 0.888824 | az: -0.103516
ax: 0.602737 | ay: 0.74707 | az: -0.0807495
ax: 0.641937 | ay: 0.58989 | az: -0.111984
ax: 0.642029 | ay: 0.500839 | az: -0.0789185
ax: 0.576859 | ay: 0.367859 | az: -0.072113
ax: 0.514999 | ay: 0.262177 | az: -0.0511017
ax: 0.48642 | ay: 0.199554 | az: -0.0600739
ax: 0.357346 | ay: 0.163467 | az: -0.0685425
ax: 0.19989 | ay: 0.149979 | az: -0.00212097
ax: -0.0537567 | ay: 0.022049 | az: 0.00239563
ax: -0.326279 | ay: -0.231155 | az: 0.0415649
ax: -0.625366 | ay: -0.562195 | az: 0.106949
ax: -0.960983 | ay: -0.916245 | az: 0.101227
ax: -1.1111 | ay: -1.3215 | az: 0.0785065
ax: -1.1488 | ay: -1.74783 | az: 0.140427
ax: -0.97345 | ay: -1.87936 | az: 0.231506
ax: -0.763733 | ay: -2.12418 | az: 0.471207
ax: -0.564026 | ay: -2.24179 | az: 0.923569
ax: -0.241638 | ay: -1.88 | az: 0.810608
ax: -0.336792 | ay: -0.691559 | az: 0.178543
ax: -0.452744 | ay: 1.58174 | az: -0.0027771
ax: -0.731583 | ay: -1.17374 | az: 0.60318
ax: -0.427994 | ay: -0.57196 | az: -0.226196
ax: -0.256699 | ay: -0.608734 | az: 0.212524
ax: -0.16861 | ay: -0.592773 | az: 0.00814819
ax: -0.0306702 | ay: -0.392075 | az: 0.082428
ax: -0.0293732 | ay: -0.123276 | az: 0.0279388
ax: -0.0203247 | ay: -0.168472 | az: 0.0384674
ax: -0.0607605 | ay: -0.145325 | az: 0.07901
ax: -0.0299377 | ay: -0.139633 | az: 0.0502472
ax: -0.0225983 | ay: -0.102448 | az: 0.0202942
ax: 7.62939e-05 | ay: -0.180542 | az: -0.0459442
ax: 0.00915527 | ay: -0.118805 | az: 0.0491486
ax: -0.0317688 | ay: -0.0236206 | az: 0.106766
ax: -0.0330505 | ay: -0.0940704 | az: 0.101044
ax: -0.00845337 | ay: -0.0800323 | az: 0.062088
ax: -0.0279999 | ay: -0.0961304 | az: 0.0183411
time: 5
[20210811063826.134]
> sum ax: -10.4596 | sum ay: -8.19463 | sum az: 1.19666
>> avg ax: -0.209192 | avg ay: -0.163893 | avg az: 0.0239331
>>> vx: -1.02504 | vy: -0.803073 | vz: 0.117272
>>> sx: -0.585855 | sy: 0.0077092 | sz: -0.0917771
>>> a: 0.266824
>>> v: 1.30744
>>> s: 0.59305

ax: -0.0314636 | ay: -0.0817871 | az: 0.022583
ax: -0.0328217 | ay: -0.03685 | az: 0.0710449
ax: -0.0388641 | ay: -0.0322876 | az: 0.0968933
ax: -0.013443 | ay: -0.0839539 | az: 0.0181122
ax: -0.0622559 | ay: -0.0727081 | az: 0.0479889
ax: -0.0424042 | ay: -0.0210266 | az: 0.0272522
ax: -0.106384 | ay: -0.046936 | az: 0.0509033
ax: -0.191437 | ay: -0.0383453 | az: 0.0415497
ax: -0.192947 | ay: 0.0242157 | az: 0.0646973
ax: -0.283936 | ay: 0.0184631 | az: 0.0438843
ax: -0.306259 | ay: 0.0115967 | az: 0.0167236
ax: -0.493378 | ay: 0.093399 | az: -0.0973816
ax: -0.720581 | ay: 0.104202 | az: -0.177414
ax: -1.05495 | ay: 0.194351 | az: -0.212601
ax: -1.06631 | ay: 0.752182 | az: -0.452942
ax: -0.966782 | ay: 1.05901 | az: -0.381577
ax: -1.07736 | ay: 0.625259 | az: -0.105576
ax: -0.617172 | ay: 0.845886 | az: -0.301468
ax: -0.118469 | ay: 0.406204 | az: -0.635284
ax: 1.08951 | ay: -0.171921 | az: -0.394867
ax: 0.285629 | ay: -0.220032 | az: -0.10849
ax: 0.563858 | ay: 0.598175 | az: -0.0148315
ax: 0.745804 | ay: 0.833252 | az: -0.133392
ax: 0.742203 | ay: 0.772339 | az: -0.158615
ax: 0.721054 | ay: 0.635315 | az: -0.0723572
ax: 0.704803 | ay: 0.461136 | az: -0.0395966
ax: 0.66481 | ay: 0.377884 | az: -0.0847015
ax: 0.581329 | ay: 0.385544 | az: -0.0947723
ax: 0.45343 | ay: 0.298492 | az: -0.0717468
ax: 0.324509 | ay: 0.173157 | az: -0.0532227
ax: 0.0590668 | ay: 0.0461884 | az: -0.0392609
ax: -0.217392 | ay: 0.0384674 | az: 0.103195
ax: -0.578049 | ay: -0.365601 | az: -0.00817871
ax: -0.984894 | ay: -0.822556 | az: -0.0827332
ax: -1.08191 | ay: -1.04781 | az: 0.00292969
ax: -1.12204 | ay: -1.56407 | az: -0.102295
ax: -1.06059 | ay: -1.80902 | az: 0.0121307
ax: -0.888641 | ay: -1.78291 | az: 0.484787
ax: -0.823242 | ay: -1.62225 | az: 1.18179
ax: -0.494049 | ay: -1.73889 | az: 0.959518
ax: -0.402542 | ay: -1.65921 | az: 0.60022
ax: -0.39444 | ay: 0.842484 | az: 0.658539
ax: -0.516388 | ay: 0.0756531 | az: 0.21492
ax: -0.695236 | ay: -0.874603 | az: 0.275803
ax: -0.458755 | ay: -0.622849 | az: -0.155182
ax: -0.157104 | ay: -0.345505 | az: 0.000808716
ax: 0.0059967 | ay: -0.436462 | az: 0.0324402
ax: -0.0289001 | ay: -0.393219 | az: 0.110382
ax: -0.0158234 | ay: -0.0855713 | az: 0.118317
ax: -0.0758057 | ay: -0.165054 | az: 0.0825043
time: 6
[20210811063827.138]
> sum ax: -10.471 | sum ay: -6.46858 | sum az: 1.36143
>> avg ax: -0.20942 | avg ay: -0.129372 | avg az: 0.0272287
>>> vx: -1.02616 | vy: -0.633921 | vz: 0.133421
>>> sx: -0.427596 | sy: 0.118091 | sz: -0.0943239
>>> a: 0.24766
>>> v: 1.21353
>>> s: 0.45352

ax: -0.100037 | ay: -0.202499 | az: 0.0804901
ax: -0.0572052 | ay: -0.126114 | az: 0.0115967
ax: -0.0508575 | ay: -0.0755463 | az: -0.0839691
ax: -0.0203857 | ay: -0.0951691 | az: -0.0651398
ax: -0.0393524 | ay: -0.102158 | az: 0.0425415
ax: -0.0417938 | ay: -0.0635681 | az: 0.122971
ax: -0.0286102 | ay: -0.0954285 | az: 0.0983429
ax: 0.00413513 | ay: -0.133942 | az: 0.00323486
ax: 0.00791931 | ay: -0.124283 | az: -0.00386047
ax: -0.00881958 | ay: -0.114502 | az: 0.0372314
ax: -0.000549316 | ay: -0.0579071 | az: 0.0614929
ax: -0.0245972 | ay: -0.0585175 | az: 0.0644836
ax: -0.00796509 | ay: -0.0402374 | az: 0.0403137
ax: -0.0317535 | ay: -0.088913 | az: -0.000228882
ax: -0.0614777 | ay: -0.0534363 | az: 0.0512085
ax: -0.100082 | ay: -0.0139008 | az: 0.033432
ax: -0.129501 | ay: -0.00411987 | az: 0.081543
ax: -0.128677 | ay: -0.0103149 | az: 0.0323639
ax: -0.172531 | ay: -0.0517731 | az: 0.0763245
ax: -0.19902 | ay: -0.0426941 | az: 0.0578003
ax: -0.218048 | ay: -0.0145111 | az: 0.00917053
ax: -0.35611 | ay: -0.0626526 | az: -0.0720978
ax: -0.548691 | ay: 0.0395203 | az: -0.0871735
ax: -0.853714 | ay: 0.137329 | az: -0.148468
ax: -1.0575 | ay: 0.492844 | az: -0.214279
ax: -0.826767 | ay: 1.19391 | az: -0.403564
ax: -0.814453 | ay: 0.831772 | az: 0.162628
ax: -0.477066 | ay: 0.790176 | az: -0.322144
ax: -0.391815 | ay: 0.289642 | az: -0.429428
ax: 0.100159 | ay: 0.232651 | az: -0.564316
ax: 0.491531 | ay: 0.205261 | az: -0.325745
ax: 0.442917 | ay: 0.000823975 | az: -0.219925
ax: 0.461716 | ay: 0.807816 | az: -0.142075
ax: 0.531296 | ay: 0.874893 | az: -0.140793
ax: 0.583344 | ay: 0.666992 | az: -0.146423
ax: 0.586655 | ay: 0.503693 | az: -0.076004
ax: 0.569641 | ay: 0.327805 | az: -0.0487061
ax: 0.527771 | ay: 0.275681 | az: -0.0981903
ax: 0.500351 | ay: 0.270309 | az: -0.13414
ax: 0.380112 | ay: 0.219162 | az: -0.160431
ax: 0.205719 | ay: 0.124084 | az: -0.166229
ax: -0.0589447 | ay: -0.0473022 | az: -0.137634
ax: -0.269501 | ay: -0.199539 | az: -0.0272369
ax: -0.56427 | ay: -0.425674 | az: 0.0322571
ax: -0.938522 | ay: -0.873901 | az: 0.0366211
ax: -1.09937 | ay: -1.36285 | az: 0.11998
ax: -1.00995 | ay: -1.71886 | az: 0.298065
ax: -0.851227 | ay: -1.7861 | az: 0.320679
ax: -0.705688 | ay: -1.69553 | az: 0.58403
ax: -0.801895 | ay: -1.52145 | az: 0.793091
time: 7
[20210811063828.161]
> sum ax: -7.65347 | sum ay: -2.97903 | sum az: -0.966309
>> avg ax: -0.153069 | avg ay: -0.0595807 | avg az: -0.0193262
>>> vx: -0.75004 | vy: -0.291945 | vz: -0.0946982
>>> sx: -0.256314 | sy: 0.117832 | sz: -0.0837698
>>> a: 0.165389
>>> v: 0.810407
>>> s: 0.294277

ax: -0.438965 | ay: -1.86931 | az: 0.768265
ax: -0.563889 | ay: -1.64452 | az: 0.791229
ax: -0.750229 | ay: 1.61365 | az: -0.121414
ax: -0.434021 | ay: -0.749802 | az: 0.448212
ax: -0.56308 | ay: -0.839828 | az: 0.335419
ax: -0.331238 | ay: -0.508652 | az: 0.0238495
ax: 0.0232239 | ay: -0.425858 | az: -0.0045166
ax: -0.0430145 | ay: -0.367676 | az: -0.00575256
ax: -0.0289764 | ay: -0.266144 | az: 0.0133362
ax: -0.0096283 | ay: -0.0378571 | az: 0.0162811
ax: -0.0861816 | ay: -0.159073 | az: 0.0899353
ax: -0.0793762 | ay: -0.0702362 | az: 0.0790405
ax: -0.0336304 | ay: -0.0904236 | az: -0.0611725
ax: -0.0293732 | ay: -0.0891724 | az: -0.116043
ax: -0.0415955 | ay: -0.072876 | az: 0.0332031
ax: -0.0540161 | ay: -0.0926819 | az: 0.138046
ax: -0.0509644 | ay: -0.0695038 | az: 0.114258
ax: -0.0160828 | ay: -0.137878 | az: 0.00944519
ax: -0.000366211 | ay: -0.132294 | az: 0.00737
ax: 0.00999451 | ay: -0.0983124 | az: 0.0855408
ax: -0.00894165 | ay: -0.0599976 | az: 0.0862122
ax: -0.00769043 | ay: -0.0625763 | az: 0.0634155
ax: -0.0180359 | ay: -0.0843964 | az: 0.0724182
ax: -0.0341644 | ay: -0.0855255 | az: 0.0487976
ax: -0.0336609 | ay: -0.0749512 | az: 0.0579834
ax: -0.0514374 | ay: -0.0947266 | az: 0.0505066
ax: -0.108719 | ay: -0.0762634 | az: 0.0950928
ax: -0.143753 | ay: 0.0151978 | az: 0.0323944
ax: -0.152466 | ay: 0.0144043 | az: 0.0103455
ax: -0.234207 | ay: 0.019516 | az: 0.0572968
ax: -0.255249 | ay: 0.0328064 | az: 0.0875397
ax: -0.300507 | ay: 0.0285034 | az: 0.0671844
ax: -0.418243 | ay: 0.0925293 | az: -0.0753632
ax: -0.675781 | ay: 0.239334 | az: -0.189957
ax: -1.06015 | ay: 0.304138 | az: -0.239273
ax: -1.07021 | ay: 1.01819 | az: -0.649414
ax: -0.902054 | ay: 1.0511 | az: 0.244507
ax: -0.756546 | ay: 0.750671 | az: -0.255692
ax: -0.629379 | ay: 0.412659 | az: -0.382446
ax: -0.0533752 | ay: 0.263138 | az: -0.635315
ax: 0.953445 | ay: -0.130844 | az: -0.404861
ax: 0.263733 | ay: -0.0220032 | az: -0.168274
ax: 0.441727 | ay: 0.613647 | az: -0.0854645
ax: 0.620621 | ay: 0.882721 | az: -0.107788
ax: 0.621689 | ay: 0.740784 | az: -0.125473
ax: 0.626938 | ay: 0.575058 | az: -0.115387
ax: 0.595718 | ay: 0.39859 | az: -0.0727997
ax: 0.579071 | ay: 0.266251 | az: -0.0639343
ax: 0.537628 | ay: 0.316452 | az: -0.0889282
ax: 0.469391 | ay: 0.267181 | az: -0.175842
time: 8
[20210811063829.141]
> sum ax: -4.72601 | sum ay: 1.50314 | sum az: -0.217987
>> avg ax: -0.0945203 | avg ay: 0.0300629 | avg az: -0.00435974
>>> vx: -0.463149 | vy: 0.147308 | vz: -0.0213627
>>> sx: -0.476083 | sy: -0.412192 | sz: 0.200122
>>> a: 0.0992817
>>> v: 0.48648
>>> s: 0.660762

ax: 0.317047 | ay: 0.192932 | az: -0.13591
ax: 0.0840302 | ay: 0.0724945 | az: -0.117828
ax: -0.146927 | ay: -0.0114899 | az: -0.0200653
ax: -0.503632 | ay: -0.267929 | az: 0.0632629
ax: -0.960587 | ay: -0.85556 | az: 0.0733185
ax: -1.08423 | ay: -1.36163 | az: 0.164185
ax: -1.11766 | ay: -1.84892 | az: 0.317291
ax: -1.0305 | ay: -1.9406 | az: 0.130981
ax: -0.929443 | ay: -1.62151 | az: 0.181122
ax: -0.402481 | ay: -1.8765 | az: 0.621384
ax: -0.418228 | ay: -1.9572 | az: 0.844513
ax: -0.518509 | ay: -1.41693 | az: 1.02994
ax: -0.495956 | ay: 1.63103 | az: 0.0158386
ax: -0.408783 | ay: -0.487473 | az: 0.17981
ax: -0.367676 | ay: -1.00053 | az: -0.0374146
ax: -0.408875 | ay: -0.37442 | az: -0.00518799
ax: 0.0319366 | ay: -0.433411 | az: 0.0387268
ax: -0.0667419 | ay: -0.352158 | az: 0.0401917
ax: -0.0109711 | ay: -0.195358 | az: 0.131073
ax: -0.00422668 | ay: -0.0987549 | az: 0.118027
ax: -0.0739136 | ay: -0.113327 | az: 0.0979004
ax: -0.0530243 | ay: -0.11499 | az: 0.047348
ax: -0.0209656 | ay: -0.141052 | az: -0.0509949
ax: -0.0438232 | ay: -0.150604 | az: -0.107178
ax: -0.0344543 | ay: -0.0515594 | az: -0.0110474
ax: -0.0674591 | ay: -0.0392303 | az: 0.135773
ax: -0.0616455 | ay: -0.0695038 | az: 0.118927
ax: -0.0159454 | ay: -0.110092 | az: 0.0198669
ax: 0.0106354 | ay: -0.128098 | az: -0.0263367
