steps: 277
ax: 0.96904 | ay: 0.968323 | az: -0.100769
ax: -0.13829 | ay: -0.369507 | az: 0.00184631
ax: -0.0132904 | ay: -0.161087 | az: -0.101425
ax: -0.0237732 | ay: -0.00941467 | az: 0.122559
ax: -0.114655 | ay: 0.100067 | az: 0.01474
ax: 0.0159912 | ay: 0.000457764 | az: 0.0626526
ax: -0.00297546 | ay: -0.0439606 | az: -0.201248
ax: 0.0497131 | ay: 0.0693665 | az: -0.0865173
ax: 0.00712585 | ay: 0.13765 | az: 0.0243683
ax: 0.0241547 | ay: 0.0925903 | az: 0.0449829
ax: -0.0132751 | ay: -0.0264893 | az: 0.0430145
ax: -0.0168152 | ay: -0.020401 | az: -0.0265808
ax: -0.00167847 | ay: 0.0309601 | az: 0.003479
ax: -0.0267792 | ay: 0.0102081 | az: 0.0272064
ax: -0.0244751 | ay: -0.0132751 | az: 0.0482635
ax: -0.0781097 | ay: 0.0234985 | az: 0.0459137
ax: -0.100204 | ay: -0.0358582 | az: 0.0458984
ax: -0.105225 | ay: 0.0341187 | az: -0.0187531
ax: -0.129761 | ay: 0.167755 | az: 0.0279236
ax: -0.14946 | ay: 0.15831 | az: -0.0360565
ax: -0.246246 | ay: 0.178833 | az: -0.1203
ax: -0.382431 | ay: 0.188797 | az: 0.21228
time: 9
[20210805063447.726]
> sum ax: -4.754 | sum ay: -9.2005 | sum az: -1.28514
>> avg ax: -0.09508 | avg ay: -0.18401 | avg az: -0.0257028
>>> vx: -0.465892 | vy: -0.901649 | vz: -0.125944
>>> sx: -0.0678652 | sy: -0.449042 | sz: -0.156954
>>> a: 0.208712
>>> v: 1.02269
>>> s: 0.480499

steps: 285
ax: -0.385956 | ay: 0.216873 | az: 0.167038
ax: -0.57959 | ay: 0.261932 | az: -0.111938
ax: -0.946198 | ay: 0.250275 | az: -0.254456
ax: -1.07552 | ay: 0.822495 | az: -0.588013
ax: -0.950531 | ay: 2.1516 | az: -0.518707
ax: -1.09019 | ay: 0.90033 | az: 0.0645599
ax: -0.952408 | ay: 0.663345 | az: -0.473343
ax: -0.549042 | ay: 0.920197 | az: -0.933029
ax: 0.52034 | ay: 0.771011 | az: -0.492233
ax: 0.075943 | ay: -0.323654 | az: -0.117615
ax: 0.325928 | ay: -0.350006 | az: -0.24942
ax: 0.627441 | ay: 0.594788 | az: 0.149872
ax: 0.828934 | ay: 0.78978 | az: 0.0289612
ax: 0.806183 | ay: 0.760971 | az: 0.0186615
ax: 0.844742 | ay: 0.681564 | az: 0.00465393
ax: 0.805328 | ay: 0.448929 | az: 0.00973511
ax: 0.694199 | ay: 0.294434 | az: 0.0204315
ax: 0.598907 | ay: 0.181488 | az: 0.0465698
ax: 0.482697 | ay: 0.071701 | az: 0.0671387
ax: 0.325943 | ay: 0.100433 | az: 0.0868835
ax: -0.0868683 | ay: -0.108414 | az: 0.0170288
ax: -0.428131 | ay: -0.344116 | az: 0.146957
ax: -1.00127 | ay: -0.671371 | az: 0.162491
ax: -1.14833 | ay: -1.30399 | az: -0.0678558
ax: -1.20491 | ay: -2.2532 | az: -0.155899
ax: -1.24681 | ay: -2.60817 | az: -0.478333
ax: -1.00421 | ay: -2.62872 | az: -0.0789337
ax: -0.892288 | ay: -2.60764 | az: 0.53978
ax: -0.587067 | ay: -1.18919 | az: 0.108673
ax: -0.745132 | ay: 1.49567 | az: 0.649155
ax: -0.764435 | ay: -0.549606 | az: 0.703918
ax: -0.6754 | ay: -0.797531 | az: -0.342453
ax: -0.20636 | ay: -0.587051 | az: -0.25563
ax: -0.278229 | ay: -0.897385 | az: -0.220184
ax: -0.179398 | ay: -0.601669 | az: 0.348709
ax: -0.203522 | ay: -0.304962 | az: 0.134262
ax: 0.0334625 | ay: 0.0343628 | az: -0.0621796
ax: -0.0942688 | ay: 0.0948181 | az: 0.114059
ax: 0.0586548 | ay: 0.0494843 | az: -0.0860748
ax: -0.030426 | ay: -0.141174 | az: -0.104263
ax: 0.0188599 | ay: -0.0814819 | az: -0.157623
ax: 0.0250854 | ay: 0.0617676 | az: 0.0108337
ax: -0.00944519 | ay: 0.120407 | az: 0.1436
ax: 0.0139618 | ay: -0.0342255 | az: 0.038208
ax: -0.00382996 | ay: -0.0453186 | az: -0.0559387
ax: -0.0444336 | ay: 0.0556793 | az: -0.00349426
ax: -0.0633392 | ay: -0.0236664 | az: 0.0191193
ax: -0.0430908 | ay: -0.0385742 | az: 0.0554657
ax: -0.0808716 | ay: 0.021286 | az: 0.0147095
ax: -0.101349 | ay: 0.0375061 | az: -0.0527039
time: 10
[20210805063448.727]
> sum ax: -10.5662 | sum ay: -5.638 | sum az: -1.98885
>> avg ax: -0.211325 | avg ay: -0.11276 | avg az: -0.0397769
>>> vx: -1.03549 | vy: -0.552524 | vz: -0.194907
>>> sx: -0.595296 | sy: 0.111346 | sz: -0.227482
>>> a: 0.242807
>>> v: 1.18975
>>> s: 0.646934

steps: 286
ax: -0.14917 | ay: 0.05513 | az: -0.00831604
ax: -0.147934 | ay: 0.0751953 | az: 0.0849152
ax: -0.23848 | ay: 0.147644 | az: -0.00468445
ax: -0.304092 | ay: 0.144012 | az: -0.0532227
ax: -0.381821 | ay: 0.230194 | az: 0.0649872
ax: -0.426575 | ay: 0.304947 | az: -0.0072937
ax: -0.56044 | ay: 0.28479 | az: -0.0993195
ax: -1.0094 | ay: 0.259064 | az: -0.224838
ax: -1.08936 | ay: 1.3727 | az: -0.670303
ax: -1.10582 | ay: 1.75867 | az: 0.120544
ax: -1.12839 | ay: 1.09146 | az: -0.119888
ax: -1.15532 | ay: 0.830704 | az: -0.645218
ax: -0.259979 | ay: 1.17159 | az: -0.802887
ax: 0.507629 | ay: -0.143204 | az: -0.278336
ax: -0.0639801 | ay: -0.554764 | az: -0.294342
ax: 0.25853 | ay: -0.183075 | az: 0.105331
ax: 0.844208 | ay: 0.618195 | az: 0.0631409
ax: 0.879471 | ay: 0.907379 | az: -0.174393
ax: 0.838196 | ay: 0.886871 | az: -0.089447
ax: 0.852997 | ay: 0.750412 | az: -0.100876
ax: 0.759689 | ay: 0.527542 | az: -0.0491791
ax: 0.677261 | ay: 0.327164 | az: -0.0574646
ax: 0.601807 | ay: 0.114014 | az: -0.0839081
ax: 0.498352 | ay: 0.112747 | az: -0.0630188
ax: 0.335953 | ay: 0.144318 | az: -0.0718994
ax: -0.0765839 | ay: -0.0563812 | az: -0.018219
ax: -0.555252 | ay: -0.343567 | az: 0.149704
ax: -1.00018 | ay: -0.634827 | az: 0.180237
ax: -1.1125 | ay: -1.45277 | az: -0.23082
ax: -1.15776 | ay: -2.25185 | az: -0.387634
ax: -0.88533 | ay: -2.30042 | az: -0.702789
ax: -1.02766 | ay: -2.55701 | az: 0.0967407
ax: -0.764465 | ay: -1.86258 | az: 0.886688
ax: -0.379944 | ay: -1.02316 | az: -0.0709534
ax: -0.646606 | ay: 1.5712 | az: 0.77858
ax: -0.763016 | ay: -0.11618 | az: 0.855148
ax: -0.698318 | ay: -0.98407 | az: -0.366943
ax: 0.00192261 | ay: -0.701904 | az: -0.226334
ax: -0.486176 | ay: -0.674805 | az: -0.362717
ax: -0.0771332 | ay: -0.54332 | az: 0.212189
ax: -0.12413 | ay: -0.313797 | az: 0.0560913
ax: 0.0425415 | ay: -0.0168304 | az: 0.0470886
ax: -0.0889587 | ay: 0.0479584 | az: 0.208954
ax: -0.0585938 | ay: 0.276962 | az: 0.0454254
ax: 0.0195465 | ay: 0.0887146 | az: -0.0541077
ax: 0.0534058 | ay: -0.158829 | az: -0.434586
ax: 0.0766907 | ay: 0.111542 | az: -0.0309601
ax: -0.013031 | ay: 0.24852 | az: 0.184525
ax: -0.0366974 | ay: 0.156067 | az: 0.163849
ax: 0.0108643 | ay: -0.0305023 | az: -0.106644
time: 11
[20210805063449.716]
> sum ax: -10.714 | sum ay: -2.28815 | sum az: -2.5874
>> avg ax: -0.214281 | avg ay: -0.0457629 | avg az: -0.051748
>>> vx: -1.04998 | vy: -0.224238 | vz: -0.253565
>>> sx: -0.592985 | sy: 0.318482 | sz: -0.229301
>>> a: 0.225141
>>> v: 1.10319
>>> s: 0.711084

steps: 287
ax: -0.0246124 | ay: 0.0224152 | az: -0.0722656
ax: -0.0246277 | ay: 0.0467224 | az: 0.0240631
ax: -0.047348 | ay: 0.0390778 | az: 0.0390167
ax: -0.0862732 | ay: 0.0116882 | az: 0.0290833
ax: -0.103836 | ay: 0.0611572 | az: -0.0294189
ax: -0.0875549 | ay: 0.0852661 | az: -0.0233459
ax: -0.176529 | ay: 0.213226 | az: 0.0789642
ax: -0.212524 | ay: 0.183182 | az: 0.0400238
ax: -0.358734 | ay: 0.195038 | az: -0.0851898
ax: -0.421921 | ay: 0.237503 | az: 0.0351257
ax: -0.497635 | ay: 0.319061 | az: 0.072052
ax: -0.561691 | ay: 0.299164 | az: -0.0654144
ax: -0.888 | ay: 0.350494 | az: -0.151886
ax: -1.09918 | ay: 0.970337 | az: -0.510345
ax: -1.11803 | ay: 1.74985 | az: -0.310257
ax: -1.12416 | ay: 0.955978 | az: -0.154739
ax: -1.04163 | ay: 1.06004 | az: -0.529587
ax: -0.330688 | ay: 0.956268 | az: -0.951004
ax: 0.649307 | ay: 0.567902 | az: -0.174377
ax: -0.0786438 | ay: -0.38089 | az: -0.283936
ax: 0.220535 | ay: -0.484528 | az: -0.0243225
ax: 0.643234 | ay: 0.478806 | az: 0.071228
ax: 0.927658 | ay: 0.902695 | az: -0.237244
ax: 0.768494 | ay: 0.950882 | az: -0.0623016
ax: 0.775375 | ay: 0.894928 | az: 0.0382996
ax: 0.729996 | ay: 0.517609 | az: 0.0404663
ax: 0.651062 | ay: 0.372772 | az: 0.0330658
ax: 0.581345 | ay: 0.207855 | az: -0.0322571
ax: 0.51123 | ay: 0.189651 | az: 0.00938416
ax: 0.396591 | ay: 0.188507 | az: 0.0811005
ax: 0.0683289 | ay: 0.179062 | az: 0.0984497
ax: -0.353104 | ay: -0.310104 | az: 0.207306
ax: -0.916931 | ay: -0.507416 | az: 0.122101
ax: -1.08853 | ay: -1.11214 | az: 0.0554199
ax: -1.13635 | ay: -2.21085 | az: 0.0863342
ax: -1.17358 | ay: -2.43591 | az: -0.410278
ax: -0.827713 | ay: -2.54485 | az: -0.513657
ax: -0.59642 | ay: -2.53059 | az: 0.475861
ax: -0.83136 | ay: -0.833496 | az: 0.261429
ax: 0.243317 | ay: 0.766296 | az: -0.489716
ax: -0.0918274 | ay: 1.53169 | az: 0.980698
ax: -0.910706 | ay: -0.853348 | az: 0.309845
ax: -0.628326 | ay: -0.317871 | az: -0.229874
ax: -0.142014 | ay: -0.525513 | az: -0.181335
ax: -0.377853 | ay: -0.966675 | az: -0.0306396
ax: -0.0584717 | ay: -0.305542 | az: 0.174957
ax: -0.0941162 | ay: -0.117218 | az: 0.0171509
ax: 0.0406189 | ay: 0.168625 | az: 0.0032959
ax: -0.0779572 | ay: -0.00582886 | az: -0.138702
ax: 0.0141602 | ay: 0.0535431 | az: 0.0292664
time: 12
[20210805063450.716]
> sum ax: -10.3676 | sum ay: -0.715469 | sum az: -2.27811
>> avg ax: -0.207353 | avg ay: -0.0143094 | avg az: -0.0455621
>>> vx: -1.01603 | vy: -0.0701159 | vz: -0.223254
>>> sx: -0.494813 | sy: 0.434949 | sz: -0.186616
>>> a: 0.212781
>>> v: 1.04263
>>> s: 0.684723

ax: -0.00801086 | ay: -0.0834198 | az: -0.14534
ax: 0.0473175 | ay: 0.101868 | az: -0.0691528
ax: 0.0220032 | ay: 0.164566 | az: 0.013382
ax: 0.0338287 | ay: 0.0757751 | az: 0.0399017
ax: 0.0271149 | ay: -0.0155182 | az: -0.00141907
ax: -0.0154724 | ay: 0.0191803 | az: -0.0262146
ax: -0.018158 | ay: 0.0659637 | az: 0.08638
ax: -0.0628052 | ay: 0.0384521 | az: 0.0877075
ax: -0.0229797 | ay: 0.0289459 | az: -0.0176697
ax: -0.0767365 | ay: 0.0215607 | az: -0.0316315
ax: -0.11322 | ay: 0.0868683 | az: -0.0960999
ax: -0.191391 | ay: 0.129486 | az: 0.0139771
ax: -0.138657 | ay: 0.118317 | az: 0.0473633
ax: -0.235413 | ay: 0.234222 | az: 0.0317841
ax: -0.303009 | ay: 0.175446 | az: 0.00576782
ax: -0.384109 | ay: 0.203308 | az: 0.0201111
ax: -0.45459 | ay: 0.278305 | az: 0.0621643
ax: -0.489471 | ay: 0.350662 | az: -0.048645
ax: -0.819672 | ay: 0.418564 | az: -0.173355
ax: -1.08978 | ay: 0.963272 | az: -0.562378
ax: -1.09521 | ay: 1.82579 | az: -0.47612
ax: -1.11255 | ay: 0.852112 | az: -0.228424
ax: -1.05508 | ay: 0.96283 | az: -0.637375
ax: -0.3741 | ay: 0.88768 | az: -0.919556
ax: 0.663193 | ay: 0.5065 | az: -0.278275
ax: -0.059494 | ay: -0.423355 | az: -0.29924
ax: 0.244232 | ay: -0.0186615 | az: 0.000793457
ax: 0.737671 | ay: 0.773529 | az: 0.0275421
ax: 0.773911 | ay: 0.942078 | az: -0.0640869
ax: 0.746368 | ay: 0.872498 | az: -0.0316925
ax: 0.752853 | ay: 0.708481 | az: -0.0293884
ax: 0.69899 | ay: 0.398376 | az: -0.0884705
ax: 0.623962 | ay: 0.242599 | az: -0.11235
ax: 0.540085 | ay: 0.143646 | az: -0.0910034
ax: 0.437012 | ay: 0.0942535 | az: -0.0441742
ax: 0.270767 | ay: 0.0762634 | az: -0.0566254
ax: -0.0682983 | ay: -0.0454102 | az: -0.0746765
ax: -0.51915 | ay: -0.338837 | az: -0.104233
ax: -1.0657 | ay: -0.79538 | az: -0.0505829
ax: -1.12718 | ay: -1.48663 | az: -0.125061
ax: -1.17648 | ay: -2.31175 | az: 0.0484924
ax: -0.932037 | ay: -2.42253 | az: -0.314941
ax: -0.962662 | ay: -2.56744 | az: 0.0362396
ax: -0.91925 | ay: -2.2869 | az: 0.472717
ax: -0.478882 | ay: -1.27209 | az: 0.285904
ax: -0.523911 | ay: 1.57216 | az: 0.409973
ax: -0.338654 | ay: 0.725891 | az: 0.705826
ax: -0.797577 | ay: -1.08418 | az: -0.00422668
ax: -0.213913 | ay: -0.314529 | az: -0.047287
ax: -0.0556793 | ay: -0.673538 | az: -0.520309
time: 13
[20210805063451.719]
> sum ax: -10.68 | sum ay: -1.08073 | sum az: -3.37398
>> avg ax: -0.2136 | avg ay: -0.0216147 | avg az: -0.0674796
>>> vx: -1.04664 | vy: -0.105912 | vz: -0.33065
>>> sx: -0.382244 | sy: 0.441495 | sz: -0.215644
>>> a: 0.225046
>>> v: 1.10272
>>> s: 0.62252

steps: 288
ax: -0.359863 | ay: -0.747543 | az: 0.0600891
ax: -0.0346832 | ay: -0.254501 | az: 0.0993652
ax: -0.156342 | ay: -0.269928 | az: 0.0334015
ax: 0.0201263 | ay: 0.163025 | az: 0.135269
ax: -0.116287 | ay: 0.144974 | az: 0.0114746
ax: 0.00183105 | ay: -0.0114594 | az: -0.0743866
ax: 0.0295258 | ay: 0.0139923 | az: -0.0249786
ax: 0.0241699 | ay: -0.163559 | az: -0.170395
ax: 0.075592 | ay: 0.00553894 | az: 0.0350342
ax: -0.0109253 | ay: 0.0910339 | az: 0.151474
ax: -0.072876 | ay: -0.00608826 | az: 0.0619507
ax: 0.015976 | ay: -0.0296936 | az: -0.088913
ax: 0.0293274 | ay: -0.0020752 | az: -0.111298
ax: -0.0132141 | ay: 0.0675354 | az: 0.038681
ax: -0.0463257 | ay: 0.132919 | az: 0.0378113
ax: -0.0504913 | ay: 0.0752563 | az: 0.0290985
ax: -0.0999603 | ay: 0.0690308 | az: 0.00959778
ax: -0.121948 | ay: 0.00595093 | az: -0.0762634
ax: -0.152161 | ay: 0.169006 | az: 0.0500793
ax: -0.171906 | ay: 0.141998 | az: 0.0357208
ax: -0.294159 | ay: 0.241592 | az: 0.0466461
ax: -0.372711 | ay: 0.248581 | az: 0.0380859
ax: -0.455673 | ay: 0.305176 | az: 0.0579224
ax: -0.482956 | ay: 0.324203 | az: -0.0912018
ax: -0.767654 | ay: 0.315323 | az: -0.294128
ax: -1.08318 | ay: 0.693588 | az: -0.606644
ax: -1.10106 | ay: 1.63268 | az: -0.614578
ax: -1.10629 | ay: 0.909363 | az: 0.183853
ax: -0.796356 | ay: 1.08571 | az: -0.472565
ax: -0.683746 | ay: 0.774841 | az: -0.581024
ax: 0.494186 | ay: 0.994415 | az: -0.395004
ax: 0.350662 | ay: -0.146484 | az: -0.486572
ax: 0.298813 | ay: -0.613388 | az: -0.0463715
ax: 0.557281 | ay: 0.390793 | az: 0.227448
ax: 0.994415 | ay: 0.82695 | az: 0.0223541
ax: 0.827087 | ay: 0.975952 | az: -0.122467
ax: 0.765228 | ay: 0.795273 | az: 0.00291443
ax: 0.7612 | ay: 0.362991 | az: -0.0271149
ax: 0.627472 | ay: 0.163605 | az: 0.0547791
ax: 0.548218 | ay: 0.109024 | az: 0.0476532
ax: 0.425171 | ay: 0.0804749 | az: 0.0910034
ax: 0.24556 | ay: 0.0306702 | az: 0.154144
ax: -0.0490875 | ay: 0.0542297 | az: 0.180786
ax: -0.516296 | ay: -0.152451 | az: 0.251434
ax: -1.10562 | ay: -0.590012 | az: 0.217361
ax: -1.16727 | ay: -1.40013 | az: -0.00683594
ax: -1.22803 | ay: -2.04149 | az: -0.0206757
ax: -1.27597 | ay: -2.52452 | az: -0.545685
ax: -1.04749 | ay: -2.6577 | az: 0.428421
ax: -0.602417 | ay: -2.27649 | az: 0.266327
time: 14
[20210805063452.721]
> sum ax: -8.4511 | sum ay: -1.49182 | sum az: -1.79692
>> avg ax: -0.169022 | avg ay: -0.0298364 | avg az: -0.0359384
>>> vx: -0.828207 | vy: -0.146198 | vz: -0.176098
>>> sx: -0.299806 | sy: 0.300014 | sz: -0.100808
>>> a: 0.175357
>>> v: 0.859251
>>> s: 0.435952

steps: 289
ax: -0.49263 | ay: -0.517761 | az: 0.0167389
ax: -0.267471 | ay: 1.06805 | az: -0.082077
ax: -0.51236 | ay: 0.720154 | az: 0.732529
ax: -1.18912 | ay: -1.13399 | az: -0.0315857
ax: -0.577682 | ay: -0.757339 | az: 0.0266113
ax: -0.0693359 | ay: -0.774216 | az: -0.269333
ax: -0.249512 | ay: -0.62439 | az: -0.0362854
ax: -0.0864868 | ay: -0.271011 | az: 0.0323181
ax: 0.00762939 | ay: -0.299866 | az: -0.0320892
ax: -0.063736 | ay: -0.178436 | az: -0.0252838
ax: -0.138382 | ay: -0.150208 | az: 0.0350037
ax: -0.0469666 | ay: -0.0363159 | az: 0.0531769
ax: 0.00592041 | ay: -0.14328 | az: -0.0453949
ax: 0.0223236 | ay: -0.14624 | az: -0.10318
ax: 0.0425873 | ay: -0.0291138 | az: 0.000778198
ax: 0.0124512 | ay: -0.0959625 | az: 0.0533142
ax: -0.0096283 | ay: -0.0520172 | az: 0.0274811
ax: 0.0017395 | ay: -0.0411224 | az: -0.0572662
ax: 0.0202179 | ay: -0.0477448 | az: -0.0639191
ax: 0.00262451 | ay: -0.0326385 | az: -0.0114136
ax: -0.0262451 | ay: -0.0367584 | az: 0.00323486
ax: -0.0518036 | ay: -0.0534058 | az: -0.00648499
ax: -0.070755 | ay: -0.0264282 | az: -0.0159912
ax: -0.0587616 | ay: 0.00376892 | az: -0.00505066
ax: -0.112076 | ay: -0.00233459 | az: -0.00244141
ax: -0.303772 | ay: 0.0896606 | az: 0.0656586
ax: -0.372253 | ay: 0.132416 | az: 0.0258026
ax: -0.481461 | ay: 0.147522 | az: -0.0215912
ax: -0.546021 | ay: 0.160599 | az: -0.0484619
ax: -0.793076 | ay: 0.166443 | az: -0.0822449
ax: -1.05174 | ay: 0.760452 | az: -0.404724
ax: -1.06377 | ay: 1.71095 | az: -0.43631
ax: -1.06647 | ay: 1.05191 | az: 0.129532
ax: -0.771088 | ay: 0.991714 | az: -0.29071
ax: -0.64064 | ay: 0.712067 | az: -0.646637
ax: 0.405884 | ay: 0.791107 | az: -0.492554
ax: 0.46904 | ay: -0.274597 | az: -0.285217
ax: 0.398972 | ay: -0.686844 | az: -0.37149
ax: 0.543991 | ay: 0.313843 | az: 0.0528412
ax: 0.881912 | ay: 0.809464 | az: -0.0127411
ax: 0.838974 | ay: 0.820282 | az: -0.0729675
ax: 0.820663 | ay: 0.638641 | az: -0.0821228
ax: 0.796646 | ay: 0.423401 | az: -0.0219421
ax: 0.659912 | ay: 0.169678 | az: -0.0516815
ax: 0.588699 | ay: 0.0241699 | az: -0.105255
ax: 0.455093 | ay: -0.0540771 | az: -0.171158
ax: 0.281799 | ay: -0.144791 | az: -0.14061
ax: -0.0487213 | ay: -0.302124 | az: -0.106781
ax: -0.499832 | ay: -0.611115 | az: -0.0864563
ax: -0.945129 | ay: -0.923813 | az: 0.0961609
time: 15
[20210805063453.728]
> sum ax: -5.34984 | sum ay: 3.25836 | sum az: -3.36827
>> avg ax: -0.106997 | avg ay: 0.0651672 | avg az: -0.0673654
>>> vx: -0.524284 | vy: 0.319319 | vz: -0.330091
>>> sx: -0.493824 | sy: -0.0302301 | sz: -0.0740938
>>> a: 0.142243
>>> v: 0.696993
>>> s: 0.500266

steps: 290
ax: -1.16675 | ay: -1.51253 | az: 0.148407
ax: -1.21814 | ay: -2.13348 | az: 0.169281
ax: -1.08447 | ay: -2.114 | az: -0.34346
ax: -1.0327 | ay: -2.62602 | az: -0.0043335
ax: -0.796783 | ay: -2.60799 | az: 0.819809
ax: -0.790619 | ay: -1.08479 | az: 0.248566
ax: -0.729843 | ay: 1.48178 | az: 0.667984
ax: -0.949188 | ay: -1.40639 | az: 0.708588
ax: -0.636536 | ay: -0.377335 | az: -0.111069
ax: -0.124435 | ay: -0.578415 | az: -0.193192
ax: -0.280487 | ay: -0.651566 | az: -0.372482
ax: 0.00914001 | ay: -0.420258 | az: 0.183746
ax: -0.0579376 | ay: -0.570312 | az: -0.108505
ax: -0.0827942 | ay: -0.0510254 | az: 0.0774536
ax: -0.0847473 | ay: -0.101364 | az: 0.131012
ax: -0.00550842 | ay: 0.0518341 | az: -0.021698
ax: -0.0350189 | ay: 0.00959778 | az: -0.00834656
ax: -0.0225372 | ay: -0.118134 | az: -0.172623
ax: 0.0367889 | ay: 0.0334778 | az: -0.038681
ax: -0.0118103 | ay: 0.111588 | az: 0.0789032
ax: -0.0539856 | ay: -0.0294037 | az: 0.110596
ax: -0.0264587 | ay: -0.110229 | az: 0.0184326
ax: 0.00854492 | ay: -0.0501404 | az: -0.000915527
ax: -0.0294647 | ay: -0.00366211 | az: 0.0713654
ax: -0.0475464 | ay: -0.104065 | az: 0.044281
ax: -0.0211182 | ay: -0.0740356 | az: 0.0208435
ax: -0.0539551 | ay: -0.0195923 | az: 0.003479
ax: -0.112579 | ay: 0.0115356 | az: -0.117523
ax: -0.169907 | ay: 0.0718536 | az: -0.00891113
ax: -0.218582 | ay: 0.0742645 | az: 0.091629
ax: -0.3284 | ay: 0.22847 | az: 0.0856171
ax: -0.417847 | ay: 0.210205 | az: 0.117538
ax: -0.489334 | ay: 0.279861 | az: 0.166275
ax: -0.498276 | ay: 0.336319 | az: 0.021286
ax: -0.782104 | ay: 0.325821 | az: -0.185349
ax: -1.06372 | ay: 0.653275 | az: -0.450272
ax: -1.07724 | ay: 1.78711 | az: -0.667572
ax: -1.08115 | ay: 0.908463 | az: 0.0291443
ax: -0.880508 | ay: 1.03189 | az: -0.506668
ax: -0.329712 | ay: 0.848053 | az: -0.801392
ax: 0.81424 | ay: 0.791275 | az: -0.399902
ax: 0.219116 | ay: -0.365921 | az: -0.397598
ax: 0.106567 | ay: -0.481583 | az: 0.0838318
ax: 0.688263 | ay: 0.571274 | az: 0.0877686
ax: 0.928452 | ay: 1.06224 | az: -0.0939941
ax: 0.796524 | ay: 0.948456 | az: 0.100571
ax: 0.787476 | ay: 0.672226 | az: 0.0677185
ax: 0.690796 | ay: 0.289719 | az: 0.0359344
ax: 0.581696 | ay: 0.0610199 | az: 0.00794983
ax: 0.480286 | ay: 0.039032 | az: -0.0146637
time: 16
[20210805063454.713]
> sum ax: -10.6443 | sum ay: -4.7016 | sum az: -0.62114
>> avg ax: -0.212886 | avg ay: -0.094032 | avg az: -0.0124228
>>> vx: -1.04314 | vy: -0.460757 | vz: -0.0608717
>>> sx: -0.988638 | sy: -1.1178 | sz: 0.116954
>>> a: 0.23306
>>> v: 1.14199
>>> s: 1.49685

steps: 291
ax: 0.323502 | ay: -0.013916 | az: 0.0680389
ax: 0.0709229 | ay: -0.0203094 | az: 0.123642
ax: -0.377274 | ay: -0.372269 | az: 0.189087
ax: -0.811066 | ay: -0.555618 | az: 0.220352
ax: -1.13361 | ay: -1.04883 | az: 0.145645
ax: -1.19156 | ay: -1.88403 | az: 0.0215607
ax: -1.23891 | ay: -2.4763 | az: -0.361191
ax: -0.990295 | ay: -2.63722 | az: -0.482315
ax: -0.899109 | ay: -2.63481 | az: 0.335663
ax: -0.712799 | ay: -1.93929 | az: 0.410828
ax: -0.0994415 | ay: -0.373199 | az: 0.0745544
ax: -0.341888 | ay: 1.47302 | az: 1.01573
ax: -0.863297 | ay: -0.946014 | az: 0.590195
ax: -0.60849 | ay: -0.61113 | az: -0.393738
ax: -0.1129 | ay: -0.530334 | az: -0.388168
ax: -0.490799 | ay: -0.936325 | az: -0.369156
ax: -0.00146484 | ay: -0.2854 | az: 0.187164
ax: -0.211639 | ay: -0.349487 | az: 0.0166779
ax: -0.0272064 | ay: 0.0207367 | az: 0.162354
ax: -0.111038 | ay: 0.0297699 | az: 0.116989
ax: 0.0274658 | ay: -0.0488129 | az: 0.013443
ax: -0.019043 | ay: -0.12944 | az: -0.147568
ax: 0.0269623 | ay: -0.0808258 | az: -0.102936
ax: -0.0119629 | ay: -0.0382538 | az: 0.0533295
ax: -0.0210876 | ay: 0.0417633 | az: 0.162048
ax: 0.0186157 | ay: -0.0676422 | az: 0.0744476
ax: -0.0197449 | ay: -0.0886383 | az: -0.0270386
ax: -0.00158691 | ay: 0.0469818 | az: -0.0518799
ax: -0.0250549 | ay: 0.0391388 | az: -0.0305939
ax: -0.0614471 | ay: -0.0736847 | az: 0.0485992
ax: -0.0909576 | ay: -0.0226898 | az: 0.0639496
ax: -0.133209 | ay: 0.0411224 | az: 0.131058
ax: -0.125198 | ay: 0.0474548 | az: 0.0459747
ax: -0.0911713 | ay: 0.0757599 | az: 0.0355835
ax: -0.172836 | ay: 0.102402 | az: -0.0629272
ax: -0.265305 | ay: 0.127487 | az: -0.115204
ax: -0.305832 | ay: 0.210281 | az: 0.0960236
ax: -0.396027 | ay: 0.262436 | az: 0.181885
ax: -0.479874 | ay: 0.261169 | az: 0.0296326
ax: -0.745224 | ay: 0.249451 | az: -0.0783539
ax: -1.06677 | ay: 0.804352 | az: -0.416992
ax: -1.07928 | ay: 1.96616 | az: -0.476227
ax: -1.08495 | ay: 0.829803 | az: -0.188934
ax: -1.08083 | ay: 0.802551 | az: -0.697708
ax: -0.405365 | ay: 0.91185 | az: -0.974487
ax: 0.724258 | ay: 0.653061 | az: -0.359253
ax: 0.0775146 | ay: -0.479355 | az: -0.436951
ax: 0.3479 | ay: -0.434113 | az: -0.0951691
ax: 0.696976 | ay: 0.53392 | az: 0.176559
ax: 0.946869 | ay: 0.804367 | az: -0.0451813
time: 17
[20210805063455.711]
> sum ax: -14.6445 | sum ay: -8.7429 | sum az: -1.51096
>> avg ax: -0.292891 | avg ay: -0.174858 | avg az: -0.0302191
>>> vx: -1.43517 | vy: -0.856805 | vz: -0.148074
>>> sx: -0.947474 | sy: -1.22696 | sz: 0.0997241
>>> a: 0.342452
>>> v: 1.67802
>>> s: 1.55341

steps: 292
