ax: 1.06085 | ay: 0.632767 | az: 0.619873
ax: 1.18877 | ay: 0.591339 | az: 0.937775
ax: 0.0359344 | ay: 0.204224 | az: 0.178909
ax: 0.499298 | ay: 0.587067 | az: 0.395691
ax: 0.149078 | ay: 0.551819 | az: 0.326614
ax: 0.103241 | ay: 0.263641 | az: 0.253128
ax: 0.0669861 | ay: 0.00210571 | az: 0.138489
ax: 0.061203 | ay: 0.0467072 | az: 0.144318
ax: 0.00880432 | ay: -0.00248718 | az: 0.0154266
ax: 0.0730591 | ay: 0.126587 | az: -0.114395
ax: -0.0131989 | ay: -0.0569305 | az: -0.0631409
ax: 0.00498962 | ay: -0.0496826 | az: 0.0592957
ax: -0.0196991 | ay: 0.00601196 | az: 0.0953217
time: 1
[20210209182859.543]
> sum ax: 12.1679 | sum ay: 2.91776 | sum az: 4.35112
>> avg ax: 0.243357 | avg ay: 0.0583551 | avg az: 0.0870224
>>> vx: 2.3849 | vy: 0.57188 | vz: 0.85282
>>> sx: 1.33557 | sy: 0.0168485 | sz: -0.215495
>>> a: 0.264955
>>> v: 2.59656
>>> s: 1.35295

ax: -0.0267181 | ay: 0.109268 | az: 0.0286102
ax: 0.0125427 | ay: 0.0904541 | az: 0.0174866
ax: 0.0480194 | ay: -0.0107422 | az: 0.0473175
ax: 0.083725 | ay: -0.053772 | az: 0.102417
ax: 0.0738678 | ay: -0.0313568 | az: 0.117981
ax: 0.0766296 | ay: -0.0190735 | az: 0.0469971
ax: 0.0659637 | ay: 0.00549316 | az: -0.00854492
ax: 0.102737 | ay: 0.00958252 | az: 0.0326996
ax: 0.0727081 | ay: 0.0143585 | az: 0.00213623
ax: 0.129242 | ay: -0.0641479 | az: -0.0109558
ax: 0.19754 | ay: -0.0859985 | az: -0.099823
ax: 0.244843 | ay: -0.111542 | az: -0.056488
ax: 0.345856 | ay: -0.165024 | az: -0.045105
ax: 0.444916 | ay: -0.181702 | az: -0.110245
ax: 0.623077 | ay: -0.198853 | az: -0.252335
ax: 0.895645 | ay: -0.187729 | az: -0.386795
ax: 1.04016 | ay: -0.348404 | az: -0.82724
ax: 1.05154 | ay: -0.670898 | az: -1.58554
ax: 0.948608 | ay: -0.361893 | az: -0.730713
ax: 0.835999 | ay: -0.418793 | az: -0.614746
ax: 0.2547 | ay: -0.162155 | az: -0.871307
ax: -0.353714 | ay: -0.296005 | az: -0.908081
ax: 0.138397 | ay: 0.141312 | az: -0.313782
ax: -0.669189 | ay: 0.0320587 | az: 0.265488
ax: -0.513779 | ay: -0.486725 | az: -0.281738
ax: -0.942429 | ay: -0.47995 | az: -0.54303
ax: -1.00223 | ay: -0.714981 | az: -0.631348
ax: -0.886215 | ay: -0.40744 | az: -0.447754
ax: -0.818436 | ay: -0.260681 | az: -0.283875
ax: -0.700455 | ay: -0.111893 | az: -0.164398
ax: -0.649261 | ay: -0.0561981 | az: -0.144867
ax: -0.530273 | ay: -0.0765076 | az: -0.109818
ax: -0.358063 | ay: -0.0889435 | az: -0.02742
ax: -0.0629425 | ay: -0.0622559 | az: 0.0687256
ax: 0.404205 | ay: 0.128693 | az: 0.1418
ax: 0.943817 | ay: -0.104187 | az: 0.533295
ax: 1.19882 | ay: 0.461411 | az: 0.930893
ax: 1.27095 | ay: 1.20099 | az: 1.33054
ax: 1.32544 | ay: 1.99403 | az: 1.62346
ax: 1.3203 | ay: 2.07387 | az: 2.30421
ax: 1.01562 | ay: 1.46539 | az: 2.71309
ax: 1.09534 | ay: 0.477081 | az: 1.39943
ax: -0.225754 | ay: -0.566818 | az: -1.321
ax: 0.522507 | ay: -0.863724 | az: 0.582626
ax: 1.0881 | ay: 0.214432 | az: 0.687332
ax: 0.414749 | ay: 0.344833 | az: 0.521591
ax: 0.0354156 | ay: 0.678589 | az: 0.00688171
ax: 0.134125 | ay: 0.414825 | az: 0.211853
ax: 0.199188 | ay: 0.523331 | az: 0.281799
ax: 0.132187 | ay: 0.19397 | az: 0.339691
time: 2
[20210209182900.539]
> sum ax: 11.048 | sum ay: 2.92558 | sum az: 3.5614
>> avg ax: 0.220961 | avg ay: 0.0585117 | avg az: 0.071228
>>> vx: 2.16541 | vy: 0.573414 | vz: 0.698035
>>> sx: 0.821847 | sy: -0.302343 | sz: -0.499426
>>> a: 0.239417
>>> v: 2.34629
>>> s: 1.0081

ax: 0.0607147 | ay: 0.0546265 | az: 0.141708
ax: 0.0424805 | ay: 0.082962 | az: 0.0684357
ax: 0.0371094 | ay: 0.100662 | az: -0.00706482
ax: 0.0604706 | ay: 0.131683 | az: -0.00891113
ax: 0.0106354 | ay: 0.134232 | az: -0.00572205
ax: -0.00292969 | ay: -0.0462341 | az: 0.0399628
ax: 0.00509644 | ay: -0.0464478 | az: 0.0971527
ax: 0.0401917 | ay: 0.0656128 | az: 0.0766907
ax: 0.0118256 | ay: 0.118576 | az: 0.00305176
ax: 0.0302277 | ay: 0.0766602 | az: 0.00456238
ax: 0.0391235 | ay: 0.0492249 | az: 0.0749054
ax: 0.0285187 | ay: -4.57764e-05 | az: 0.0564117
ax: 0.0406189 | ay: 0.00120544 | az: 0.0180511
ax: 0.113373 | ay: 0.0366211 | az: 0.0152435
ax: 0.0977325 | ay: 0.0450897 | az: 0.0182648
ax: 0.143112 | ay: 0.00946045 | az: 0.0213928
ax: 0.224365 | ay: -0.0263214 | az: -0.0870667
ax: 0.309967 | ay: -0.110611 | az: -0.0518494
ax: 0.416092 | ay: -0.290741 | az: -0.0200806
ax: 0.45285 | ay: -0.280457 | az: -0.116409
ax: 0.608444 | ay: -0.119537 | az: -0.315674
ax: 0.873062 | ay: -0.030426 | az: -0.552368
ax: 1.03456 | ay: -0.219116 | az: -0.842926
ax: 1.04701 | ay: -0.739441 | az: -1.43176
ax: 1.05585 | ay: -0.488373 | az: -0.605606
ax: 0.707672 | ay: -0.460403 | az: -0.953369
ax: 0.310608 | ay: -0.0271149 | az: -0.730957
ax: -0.731232 | ay: -0.182434 | az: -0.531998
ax: 0.0861816 | ay: 0.494354 | az: -0.196548
ax: -0.577728 | ay: -0.259567 | az: 0.268738
ax: -0.6754 | ay: -0.354141 | az: -0.337662
ax: -0.9879 | ay: -0.526657 | az: -0.592926
ax: -1.0746 | ay: -0.598251 | az: -0.628677
ax: -0.922028 | ay: -0.338303 | az: -0.426239
ax: -0.864792 | ay: -0.203217 | az: -0.264343
ax: -0.763168 | ay: -0.0976257 | az: -0.195557
ax: -0.673386 | ay: -0.106079 | az: -0.14917
ax: -0.491104 | ay: -0.109283 | az: -0.102692
ax: -0.328033 | ay: -0.155182 | az: -0.0309753
ax: 0.0174713 | ay: -0.112976 | az: 0.0223541
ax: 0.674835 | ay: 0.173126 | az: 0.153854
ax: 1.07895 | ay: -0.103683 | az: 0.554703
ax: 1.22714 | ay: 0.59758 | az: 0.99379
ax: 1.30348 | ay: 1.31636 | az: 1.45258
ax: 1.35597 | ay: 2.02202 | az: 1.82831
ax: 1.34081 | ay: 2.03145 | az: 2.71815
ax: 0.952637 | ay: 1.25111 | az: 2.52208
ax: 1.30951 | ay: 1.24458 | az: 0.173294
ax: -1.0439 | ay: 0.362411 | az: -1.34451
ax: 0.597412 | ay: -1.0356 | az: 0.700317
time: 3
[20210209182901.524]
> sum ax: 8.60991 | sum ay: 3.33134 | sum az: 1.49294
>> avg ax: 0.172198 | avg ay: 0.0666269 | avg az: 0.0298587
>>> vx: 1.68754 | vy: 0.652943 | vz: 0.292615
>>> sx: 0.574854 | sy: -0.154573 | sz: -0.498695
>>> a: 0.187037
>>> v: 1.83296
>>> s: 0.776561

ax: 0.696991 | ay: -0.915253 | az: -0.0422363
ax: 0.910294 | ay: 0.279449 | az: 0.320343
ax: 0.431473 | ay: 1.12746 | az: 0.397949
ax: 0.581024 | ay: 0.416229 | az: 0.229187
ax: 0.133469 | ay: 0.267181 | az: 0.310455
ax: 0.13504 | ay: 0.496567 | az: 0.201233
ax: -0.13446 | ay: -0.0883484 | az: 0.182785
ax: 0.0780487 | ay: 0.271072 | az: 0.0233917
ax: 0.0405426 | ay: 0.0939636 | az: 0.0801544
ax: 0.0511169 | ay: 0.106125 | az: 0.0448761
ax: 0.0475159 | ay: 0.228043 | az: -0.0746307
ax: -0.00274658 | ay: 0.00323486 | az: 0.0365906
ax: 0.0466461 | ay: 0.0238953 | az: 0.082489
ax: 0.040863 | ay: 0.034256 | az: 0.0249634
ax: 0.0359497 | ay: 0.142639 | az: -0.0075531
ax: 0.0326538 | ay: 0.121063 | az: 0.0250092
ax: 0.0304108 | ay: 0.0428772 | az: 0.0235443
ax: 0.0404663 | ay: -0.0399017 | az: 0.0365753
ax: 0.0613251 | ay: 0.00793457 | az: 0.0393677
ax: 0.0657654 | ay: 0.0609741 | az: 0.0519409
ax: 0.0880432 | ay: 0.0240631 | az: 0.0619049
ax: 0.0990906 | ay: -0.0301514 | az: 0.0307007
ax: 0.211914 | ay: -0.146957 | az: 0.0606537
ax: 0.269196 | ay: -0.0404205 | az: -0.136765
ax: 0.327866 | ay: -0.0885773 | az: -0.133011
ax: 0.419769 | ay: -0.244415 | az: -0.0523529
ax: 0.49733 | ay: -0.291885 | az: -0.083313
ax: 0.816803 | ay: -0.230057 | az: -0.312973
ax: 1.02971 | ay: -0.49379 | az: -0.881348
ax: 1.03929 | ay: -1.01071 | az: -1.66414
ax: 1.04526 | ay: -0.833618 | az: -0.558777
ax: 0.587753 | ay: -0.0471039 | az: -0.992172
ax: 0.662399 | ay: -0.0267029 | az: -1.52501
ax: -1.08321 | ay: 0.248871 | az: -0.801437
ax: 0.831131 | ay: 0.738281 | az: -0.383652
ax: -0.415314 | ay: -0.607712 | az: -0.118225
ax: -0.705399 | ay: -0.116653 | az: -0.704163
ax: -1.04858 | ay: -0.387512 | az: -0.642639
ax: -0.986511 | ay: -0.565384 | az: -0.575424
ax: -0.920929 | ay: -0.310211 | az: -0.420181
ax: -0.830185 | ay: -0.20726 | az: -0.234375
ax: -0.701279 | ay: -0.0161438 | az: -0.162872
ax: -0.56601 | ay: 0.0922699 | az: -0.109741
ax: -0.433472 | ay: 0.101028 | az: -0.107574
ax: -0.15152 | ay: 0.275665 | az: -0.0334167
ax: 0.301956 | ay: 0.391937 | az: 0.126099
ax: 0.864838 | ay: 0.43428 | az: 0.46843
ax: 1.19493 | ay: 0.651703 | az: 0.798004
ax: 1.26878 | ay: 1.35165 | az: 1.33406
ax: 1.32297 | ay: 1.84775 | az: 1.50374
time: 4
[20210209182902.535]
> sum ax: 8.35901 | sum ay: 3.14169 | sum az: -4.26353
>> avg ax: 0.16718 | avg ay: 0.0628339 | avg az: -0.0852707
>>> vx: 1.63837 | vy: 0.615772 | vz: -0.835653
>>> sx: 0.957473 | sy: 0.158107 | sz: -0.32866
>>> a: 0.19791
>>> v: 1.93952
>>> s: 1.02458

ax: 1.2915 | ay: 2.29797 | az: 1.95746
ax: 1.1685 | ay: 1.79271 | az: 2.69621
ax: 1.31259 | ay: 0.654617 | az: 1.49197
ax: -0.526871 | ay: -0.838684 | az: -1.35925
ax: 0.352966 | ay: -1.09311 | az: 0.39653
ax: 1.24228 | ay: 0.304153 | az: 0.867004
ax: 0.332932 | ay: 0.538361 | az: 0.485382
ax: 0.435623 | ay: 0.835754 | az: 0.407547
ax: 0.276703 | ay: 0.761261 | az: 0.201385
ax: 0.10054 | ay: 0.354279 | az: 0.312256
ax: 0.182785 | ay: 0.245819 | az: 0.0688782
ax: -0.062851 | ay: -0.180862 | az: 0.207275
ax: 0.03862 | ay: -0.0658875 | az: 0.0185699
ax: 0.0635986 | ay: 0.139465 | az: 0.0027771
ax: 0.061203 | ay: 0.390717 | az: -0.183212
ax: -0.00128174 | ay: 0.0663605 | az: -0.000335693
ax: 0.0331573 | ay: -0.119843 | az: 0.134476
ax: 0.0630646 | ay: -0.0419159 | az: 0.150116
ax: 0.0340118 | ay: 0.113983 | az: 0.00878906
ax: 0.00712585 | ay: 0.0940247 | az: 0.00735474
ax: 0.0480804 | ay: 0.0277863 | az: 0.0421906
ax: 0.0749359 | ay: -0.0114288 | az: 0.0754242
ax: 0.0547791 | ay: 0.0224915 | az: 0.0328217
ax: 0.0346222 | ay: 0.0675201 | az: -0.0010376
ax: 0.125168 | ay: 0.0173645 | az: -0.0102692
ax: 0.167389 | ay: 0.0050354 | az: -0.00138855
ax: 0.158585 | ay: -0.202972 | az: 0.0914154
ax: 0.232315 | ay: -0.138367 | az: -0.0525665
ax: 0.321732 | ay: -0.0864258 | az: -0.107635
ax: 0.394821 | ay: -0.30484 | az: -0.0142517
ax: 0.460159 | ay: -0.3405 | az: -0.140167
ax: 0.801865 | ay: -0.0571289 | az: -0.554779
ax: 1.02916 | ay: 0.0308533 | az: -0.812546
ax: 1.04091 | ay: -0.537186 | az: -2.09351
ax: 1.0545 | ay: -0.898544 | az: -0.869934
ax: 0.731598 | ay: -0.104828 | az: -0.750122
ax: 0.445282 | ay: -0.310837 | az: -0.954819
ax: -0.572357 | ay: -0.330154 | az: -0.520538
ax: 0.0175323 | ay: 0.714355 | az: -0.274384
ax: -0.350494 | ay: -0.551208 | az: 0.328537
ax: -0.633636 | ay: -0.366394 | az: -0.472641
ax: -0.948746 | ay: -0.651596 | az: -0.721558
ax: -1.00693 | ay: -0.495209 | az: -0.698273
ax: -0.833878 | ay: -0.254166 | az: -0.384979
ax: -0.794922 | ay: -0.125809 | az: -0.26059
ax: -0.736267 | ay: 0.0144501 | az: -0.215897
ax: -0.685608 | ay: 0.0340576 | az: -0.197052
ax: -0.552994 | ay: 0.0333557 | az: -0.127411
ax: -0.405411 | ay: 0.0778503 | az: -0.0902557
ax: -0.1138 | ay: 0.25206 | az: -0.000595093
time: 5
[20210209182903.531]
> sum ax: 5.9646 | sum ay: 1.77876 | sum az: -1.88562
>> avg ax: 0.119292 | avg ay: 0.0355753 | avg az: -0.0377124
>>> vx: 1.16906 | vy: 0.348637 | vz: -0.369582
>>> sx: 1.47331 | sy: 0.864409 | sz: 0.942801
>>> a: 0.130071
>>> v: 1.27469
>>> s: 1.95108

ax: 0.350357 | ay: 0.585785 | az: 0.155914
ax: 0.991806 | ay: 0.689514 | az: 0.487152
ax: 1.23521 | ay: 0.925552 | az: 0.955429
ax: 1.31065 | ay: 1.27165 | az: 1.62363
ax: 1.3618 | ay: 1.52126 | az: 1.96048
ax: 1.32272 | ay: 1.75731 | az: 2.29492
ax: 1.36356 | ay: 1.16805 | az: 2.38911
ax: 0.581116 | ay: -0.204132 | az: 1.3139
ax: 0.596237 | ay: -1.83427 | az: -1.31853
ax: 0.727478 | ay: -0.474777 | az: 0.623093
ax: 0.908661 | ay: 0.612793 | az: 0.601288
ax: 0.403427 | ay: 0.457825 | az: 0.473053
ax: 0.296616 | ay: 1.15352 | az: -0.230057
ax: 0.0656128 | ay: 0.267807 | az: 0.336792
ax: 0.213303 | ay: 0.462341 | az: 0.314438
ax: 0.0225372 | ay: -0.119522 | az: 0.281723
ax: 0.10759 | ay: -0.150299 | az: 0.196304
ax: 0.0500031 | ay: -0.0167542 | az: 0.0396423
ax: 0.0291138 | ay: 0.224579 | az: -0.139709
ax: -0.00785828 | ay: 0.116959 | az: -0.162079
ax: -0.0190277 | ay: 0.0353241 | az: -0.0716553
ax: 0.0236206 | ay: -0.165146 | az: 0.0561829
ax: -0.0244751 | ay: -0.130646 | az: 0.062973
ax: 0.0378265 | ay: 0.115677 | az: -0.0517883
ax: 0.0558167 | ay: 0.205078 | az: -0.00401306
ax: 0.0602417 | ay: 0.0593719 | az: 0.038559
ax: 0.0501099 | ay: -0.0592194 | az: 0.0826569
ax: 0.0513306 | ay: -0.0781403 | az: -0.00109863
ax: 0.0917664 | ay: 0.0653534 | az: -0.0294647
ax: 0.111069 | ay: 0.0670013 | az: -0.0582733
ax: 0.187927 | ay: -0.0760803 | az: -0.049408
ax: 0.204056 | ay: -0.201111 | az: 0.000991821
ax: 0.294495 | ay: -0.221359 | az: -0.0688019
ax: 0.423325 | ay: -0.200104 | az: -0.081604
ax: 0.5112 | ay: -0.300797 | az: -0.0421295
ax: 0.497101 | ay: -0.31395 | az: -0.221268
ax: 0.781509 | ay: -0.177902 | az: -0.545776
ax: 1.03773 | ay: -0.131332 | az: -0.696793
ax: 1.05206 | ay: -0.867142 | az: -1.94177
ax: 1.06786 | ay: -0.897415 | az: -0.884262
ax: 0.929916 | ay: -0.460266 | az: -1.02191
ax: 0.355713 | ay: -0.26297 | az: -1.07472
ax: -0.614304 | ay: -0.322693 | az: -0.666885
ax: -1.29919 | ay: 1.64551 | az: 0.0219879
ax: -0.640915 | ay: -0.1409 | az: 0.285965
ax: -0.42746 | ay: -0.349457 | az: -0.552521
ax: -0.967758 | ay: -0.142288 | az: -0.7453
ax: -1.10446 | ay: -0.678726 | az: -0.710754
ax: -0.878311 | ay: -0.297592 | az: -0.544708
ax: -0.869324 | ay: -0.161728 | az: -0.361237
time: 6
[20210209182904.529]
> sum ax: 12.9094 | sum ay: 3.97153 | sum az: 2.31967
>> avg ax: 0.258188 | avg ay: 0.0794305 | avg az: 0.0463934
>>> vx: 2.53024 | vy: 0.778419 | vz: 0.454656
>>> sx: 2.37819 | sy: 1.28428 | sz: 1.78657
>>> a: 0.274085
>>> v: 2.68603
>>> s: 3.2399

ax: -0.764832 | ay: -0.0879517 | az: -0.278351
ax: -0.682343 | ay: 0.0431824 | az: -0.176804
ax: -0.533203 | ay: 0.0822449 | az: -0.104919
ax: -0.354095 | ay: 0.0973816 | az: 0.00160217
ax: -0.0109558 | ay: 0.256744 | az: 0.121002
ax: 0.433487 | ay: 0.410492 | az: 0.205292
ax: 1.16098 | ay: 0.6418 | az: 0.587845
ax: 1.2455 | ay: 1.10196 | az: 0.935333
ax: 1.32059 | ay: 1.47824 | az: 1.78419
ax: 1.36638 | ay: 2.01427 | az: 1.98615
ax: 1.37901 | ay: 1.89273 | az: 2.70183
ax: 0.961487 | ay: 1.02672 | az: 2.49715
ax: 0.844696 | ay: -1.31976 | az: 0.477203
ax: -0.169907 | ay: -0.953918 | az: -1.02449
ax: 0.335236 | ay: -1.17972 | az: 0.368759
ax: 0.979065 | ay: -0.0887756 | az: -0.11261
ax: 1.0921 | ay: 0.151581 | az: 0.890381
ax: 0.420807 | ay: 0.761414 | az: 0.41568
ax: 0.555252 | ay: 0.839752 | az: 0.385284
ax: 0.00120544 | ay: 0.437668 | az: 0.228409
ax: 0.0986938 | ay: 0.188431 | az: 0.20105
ax: 0.0574799 | ay: 0.0088501 | az: 0.309113
ax: 0.0930786 | ay: 0.0605927 | az: 0.170456
ax: 0.0464325 | ay: 0.00695801 | az: 0.00961304
ax: -0.0123138 | ay: 0.105438 | az: -0.120377
ax: -0.0238342 | ay: 0.164551 | az: -0.066864
ax: -0.02565 | ay: -0.0466766 | az: -0.0258179
ax: 0.0144653 | ay: -0.0162048 | az: -0.0278625
ax: 0.00476074 | ay: 0.0315247 | az: -0.0578918
ax: 0.0151367 | ay: 0.128006 | az: 0.0121918
ax: 0.0397339 | ay: 0.0887756 | az: 0.138611
ax: 0.0422211 | ay: -0.0360413 | az: 0.0870209
ax: 0.0489502 | ay: 0.0202332 | az: 0.0713501
ax: 0.0401459 | ay: 0.0589752 | az: 0.0600891
ax: 0.0949249 | ay: 0.0627441 | az: 0.0347595
ax: 0.122284 | ay: -0.0157776 | az: -0.0310669
ax: 0.178848 | ay: -0.0890808 | az: -0.108185
ax: 0.267624 | ay: 0.013382 | az: -0.136597
ax: 0.418823 | ay: -0.128113 | az: -0.0846863
ax: 0.467667 | ay: -0.259186 | az: 0.00891113
ax: 0.502045 | ay: -0.165863 | az: -0.0997162
ax: 0.680283 | ay: -0.193634 | az: -0.30098
ax: 0.926971 | ay: -0.167236 | az: -0.326523
ax: 1.04677 | ay: -0.605408 | az: -1.39322
ax: 1.05858 | ay: -1.32265 | az: -1.35905
ax: 0.779129 | ay: -0.782089 | az: -0.612823
ax: 1.02052 | ay: 0.213638 | az: -1.0827
ax: 0.248642 | ay: -0.315216 | az: -1.61028
ax: -1.01009 | ay: 0.687012 | az: -0.311447
ax: -1.40157 | ay: 1.25232 | az: 0.370895
time: 7
[20210209182905.526]
> sum ax: 15.4212 | sum ay: 6.55431 | sum az: 5.6069
>> avg ax: 0.308424 | avg ay: 0.131086 | avg az: 0.112138
>>> vx: 3.02256 | vy: 1.28464 | vz: 1.09895
>>> sx: 1.65723 | sy: 1.20846 | sz: 1.75223
>>> a: 0.353389
>>> v: 3.46322
>>> s: 2.69761

ax: -0.53833 | ay: -0.305984 | az: 0.0611572
ax: -0.728271 | ay: -0.160248 | az: -0.586868
ax: -0.961441 | ay: -0.533798 | az: -0.613449
ax: -1.05994 | ay: -0.859695 | az: -0.609222
ax: -0.85202 | ay: -0.536301 | az: -0.506516
ax: -0.808716 | ay: -0.320862 | az: -0.30011
ax: -0.703293 | ay: -0.0908813 | az: -0.224228
ax: -0.632431 | ay: 0.0826721 | az: -0.167969
ax: -0.501541 | ay: 0.0748444 | az: -0.109634
ax: -0.263031 | ay: 0.130829 | az: -0.0530548
ax: 0.145584 | ay: 0.197418 | az: 0.101624
ax: 0.763016 | ay: 0.424637 | az: 0.3797
ax: 1.17444 | ay: 0.432526 | az: 0.77652
ax: 1.24805 | ay: 1.12181 | az: 1.46175
ax: 1.30417 | ay: 1.38428 | az: 1.74922
ax: 1.33403 | ay: 1.71077 | az: 2.1078
ax: 1.25223 | ay: 1.24651 | az: 2.73227
ax: 1.29776 | ay: 0.419418 | az: 0.975906
ax: -0.881866 | ay: -0.144196 | az: -1.32384
ax: 0.258926 | ay: -0.758255 | az: 0.055603
ax: 0.863693 | ay: -0.637238 | az: 0.490936
ax: 1.04865 | ay: 0.406281 | az: 0.618576
ax: 0.0471497 | ay: 0.554657 | az: 0.419586
ax: 0.326797 | ay: 0.412857 | az: 0.291504
ax: 0.183456 | ay: 0.3992 | az: 0.312134
ax: 0.148026 | ay: 0.455505 | az: 0.189789
ax: 0.0464935 | ay: -0.0547638 | az: 0.0995331
ax: 0.0470123 | ay: 0.0815277 | az: 0.0562897
ax: -0.0150146 | ay: -0.0936127 | az: -0.0125427
ax: 0.0818481 | ay: 0.107941 | az: -0.189499
ax: -0.00213623 | ay: 0.0277405 | az: -0.12149
ax: -0.0103149 | ay: -0.0202179 | az: -0.00288391
ax: 0.0249939 | ay: -0.0528564 | az: 0.0694885
ax: 0.037735 | ay: 0.0900879 | az: 0.0368652
ax: 0.029892 | ay: 0.0274506 | az: 0.00872803
ax: 0.0184174 | ay: 0.0587769 | az: 0.0415039
ax: 0.0150757 | ay: -0.00743103 | az: 0.0203857
ax: 0.036911 | ay: -0.0363007 | az: 0.0401764
ax: 0.0649719 | ay: -0.0067749 | az: 0.0615997
ax: 0.0660095 | ay: -0.0269012 | az: -0.0234985
ax: 0.112595 | ay: -0.0628967 | az: 0.0134735
ax: 0.152298 | ay: -0.0258331 | az: -0.0291748
ax: 0.265915 | ay: -0.0701752 | az: -0.148361
ax: 0.382751 | ay: -0.137772 | az: -0.147064
ax: 0.482513 | ay: -0.332153 | az: -0.0402679
ax: 0.543228 | ay: -0.359741 | az: -0.128983
ax: 0.672821 | ay: -0.186371 | az: -0.232605
ax: 1.04153 | ay: -0.118103 | az: -0.521759
ax: 1.05417 | ay: -1.02509 | az: -2.12526
ax: 1.06934 | ay: -0.871231 | az: -1.03166
time: 8
[20210209182906.521]
> sum ax: 9.68414 | sum ay: 2.01205 | sum az: 3.92218
>> avg ax: 0.193683 | avg ay: 0.0402411 | avg az: 0.0784436
>>> vx: 1.89809 | vy: 0.394363 | vz: 0.768747
>>> sx: 0.256089 | sy: 0.520516 | sz: 0.918188
>>> a: 0.212805
>>> v: 2.08548
>>> s: 1.08609

ax: 0.77002 | ay: -0.470581 | az: -1.1087
ax: 0.755936 | ay: -0.0733185 | az: -0.923523
ax: 0.00747681 | ay: -0.588089 | az: -1.27837
ax: -0.0917511 | ay: 0.615662 | az: 0.382095
ax: -1.4753 | ay: 0.171371 | az: 0.378067
ax: -0.389755 | ay: -0.390503 | az: -0.48024
ax: -0.982727 | ay: -0.253983 | az: -0.689407
ax: -1.05446 | ay: -0.697586 | az: -0.658188
ax: -0.926117 | ay: -0.353119 | az: -0.570938
ax: -0.869019 | ay: -0.231216 | az: -0.363403
ax: -0.750885 | ay: -0.146393 | az: -0.252289
ax: -0.666855 | ay: -0.079361 | az: -0.149841
ax: -0.529251 | ay: -0.0712738 | az: -0.105896
ax: -0.371399 | ay: -0.0614471 | az: -0.0699768
ax: -0.00358582 | ay: 0.0101166 | az: 0.035614
ax: 0.555435 | ay: 0.275238 | az: 0.197433
ax: 1.15346 | ay: 0.389008 | az: 0.600739
ax: 1.23061 | ay: 0.842819 | az: 1.07626
ax: 1.30299 | ay: 1.34792 | az: 1.74045
ax: 1.34616 | ay: 2.26379 | az: 1.95721
ax: 1.33846 | ay: 2.14143 | az: 2.71355
ax: 1.32298 | ay: 1.18541 | az: 2.08554
ax: -0.290131 | ay: -0.0460052 | az: -0.297211
ax: 0.818069 | ay: -1.37895 | az: -0.564041
ax: 0.77623 | ay: -0.739685 | az: 0.679916
ax: 0.779663 | ay: 0.255905 | az: 0.363266
ax: 0.308151 | ay: 0.735458 | az: 0.491562
ax: 0.523026 | ay: 0.653488 | az: 0.103424
ax: 0.0571289 | ay: 0.282425 | az: 0.351288
ax: 0.206238 | ay: 0.49379 | az: 0.172729
ax: -0.025589 | ay: -0.0645599 | az: 0.180145
ax: 0.0705109 | ay: -0.145355 | az: 0.217987
ax: 0.00088501 | ay: 0.0960236 | az: 0.0447083
