steps: 0
ax: -0.00242615 | ay: -0.0966644 | az: 0.0413361
>> avg ax: -0.139932 | avg ay: -0.230512 | avg az: 0.0595993
>>> vx: -0.685667 | vy: -1.12951 | vz: 0.292037
>>> sx: -0.274781 | sy: -0.636592 | sz: 0.148746
>>> a: 0.276168
>>> v: 1.35322
>>> s: 0.70914

ax: -0.476868 | ay: -0.0203094 | az: -0.113098
ax: -0.920181 | ay: 0.107468 | az: -0.230347
ax: -1.05527 | ay: 0.732803 | az: -0.581116
ax: -0.813721 | ay: 1.23477 | az: -0.263901
ax: -0.94696 | ay: 1.04492 | az: 0.0786285
ax: -0.607819 | ay: 0.715637 | az: -0.0391235
ax: -0.352493 | ay: 0.205856 | az: -0.375763
ax: 0.0185699 | ay: 0.229645 | az: -0.687454
ax: 0.881088 | ay: -0.22348 | az: -0.338501
ax: 0.236984 | ay: 0.027771 | az: -0.137848
ax: 0.633881 | ay: 0.360199 | az: -0.0314789
ax: 0.75499 | ay: 0.807587 | az: -0.0497589
ax: 0.734131 | ay: 0.599045 | az: -0.114136
ax: 0.753036 | ay: 0.370453 | az: -0.120392
ax: 0.669891 | ay: 0.201416 | az: -0.0738068
ax: 0.613953 | ay: 0.16423 | az: -0.00578308
ax: 0.494965 | ay: 0.167419 | az: 0.0114746
ax: 0.432663 | ay: 0.14325 | az: -0.0349579
ax: 0.245819 | ay: 0.0784607 | az: -0.0344849
ax: -0.0688019 | ay: 0.0405884 | az: -0.00393677
ax: -0.430664 | ay: -0.265045 | az: 0.0903625
ax: -0.77095 | ay: -0.562485 | az: 0.172256
ax: -1.11139 | ay: -1.03302 | az: 0.13266
ax: -1.15797 | ay: -1.63091 | az: 0.113113
ax: -1.19743 | ay: -2.01968 | az: 0.0382843
ax: -0.799728 | ay: -1.96503 | az: -0.0199432
ax: -0.733475 | ay: -2.1232 | az: 0.225739
ax: -0.579681 | ay: -2.06334 | az: 0.721054
ax: -0.756195 | ay: -1.84746 | az: 0.496323
ax: -0.246277 | ay: -1.19673 | az: 0.181152
ax: -0.181381 | ay: 1.53981 | az: 0.0788269
ax: -0.619629 | ay: -0.198807 | az: 0.456497
ax: -0.681335 | ay: -0.774261 | az: -0.0500488
ax: -0.296204 | ay: -0.415115 | az: -0.070816
ax: -0.342667 | ay: -0.721863 | az: -0.182541
ax: -0.101715 | ay: -0.392151 | az: 0.0877686
ax: -0.0106506 | ay: -0.191803 | az: 0.0323486
ax: -0.0710449 | ay: -0.167007 | az: -0.0160675
ax: -0.0573578 | ay: -0.088501 | az: 0.059906
ax: -0.0479126 | ay: -0.0345917 | az: 0.0359497
ax: -0.010437 | ay: -0.0517426 | az: -0.0513
ax: 0.0161743 | ay: -0.094223 | az: -0.13002
ax: 0.00798035 | ay: -0.00788879 | az: -0.0110474
ax: -0.00584412 | ay: -0.111923 | az: 0.106964
ax: -0.011795 | ay: -0.0519409 | az: 0.120636
ax: -0.0124359 | ay: -0.129135 | az: 0.0258636
ax: -0.0200653 | ay: -0.0719604 | az: 0.0328217
ax: -0.0299835 | ay: -0.0279236 | az: 0.067215
ax: -0.036087 | ay: -0.031311 | az: 0.0593414
ax: -0.0269165 | ay: -0.0572357 | az: 0.0570831
time: 3
[20210810070750.220]
> sum ax: -9.09521 | sum ay: -9.79874 | sum az: -0.2854
>> avg ax: -0.181904 | avg ay: -0.195975 | avg az: -0.00570801
>>> vx: -0.891331 | vy: -0.960276 | vz: -0.0279692
>>> sx: -0.485285 | sy: -0.169421 | sz: -0.15337
>>> a: 0.267447
>>> v: 1.31049
>>> s: 0.536402

ax: -0.0387115 | ay: -0.0516357 | az: 0.0235748
ax: -0.0517578 | ay: -0.036377 | az: 0.0252686
ax: -0.0281982 | ay: -0.0665131 | az: 0.026001
ax: -0.0483856 | ay: -0.0401306 | az: 0.0361481
ax: -0.0895233 | ay: 0.0118561 | az: 0.0388947
ax: -0.13121 | ay: 0.0512238 | az: 0.0381927
ax: -0.20369 | ay: 0.0476532 | az: 0.0788422
ax: -0.209244 | ay: 0.0868073 | az: 0.0141144
ax: -0.209396 | ay: 0.00907898 | az: -0.0387573
ax: -0.260971 | ay: 0.0375519 | az: -0.130981
ax: -0.436371 | ay: 0.0345306 | az: -0.171799
ax: -0.742645 | ay: 0.264618 | az: -0.269867
ax: -1.05907 | ay: 0.552948 | az: -0.301758
ax: -0.967392 | ay: 1.06702 | az: -0.253647
ax: -1.06194 | ay: 0.855057 | az: 0.254074
ax: -0.770172 | ay: 0.768646 | az: -0.248535
ax: -0.289948 | ay: 0.24939 | az: -0.297409
ax: 0.0599976 | ay: 0.0484314 | az: -0.70842
ax: 0.781738 | ay: -0.262634 | az: -0.408691
ax: 0.325623 | ay: 0.0670776 | az: -0.204544
ax: 0.801483 | ay: 0.550461 | az: -0.0305634
ax: 0.675201 | ay: 0.807358 | az: 0.0272827
ax: 0.72966 | ay: 0.49707 | az: -0.0814209
ax: 0.694916 | ay: 0.378174 | az: -0.0987854
ax: 0.620392 | ay: 0.224182 | az: -0.0844727
ax: 0.593857 | ay: 0.151917 | az: -0.103439
ax: 0.540222 | ay: 0.160828 | az: -0.0687866
ax: 0.461395 | ay: 0.0925598 | az: -0.118561
ax: 0.272034 | ay: 0.0295868 | az: -0.122086
ax: 0.0263367 | ay: -0.0256195 | az: -0.0824127
ax: -0.220001 | ay: -0.108521 | az: -0.00366211
ax: -0.531616 | ay: -0.241455 | az: -0.0580292
ax: -0.928284 | ay: -0.470291 | az: -0.0131989
ax: -1.13365 | ay: -1.21782 | az: 0.0350494
ax: -1.17822 | ay: -1.46054 | az: 0.304749
ax: -1.09888 | ay: -1.62674 | az: 0.42749
ax: -0.845047 | ay: -1.83717 | az: 0.409454
ax: -0.731735 | ay: -2.15042 | az: 0.623077
ax: -0.492691 | ay: -1.94597 | az: 0.584381
ax: -0.700775 | ay: -1.44595 | az: 0.0970154
ax: -0.227234 | ay: -1.20842 | az: 0.258331
ax: -0.305649 | ay: 1.49747 | az: 0.252548
ax: -0.475403 | ay: 0.236465 | az: 0.509109
ax: -0.865219 | ay: -1.00261 | az: 0.16629
ax: -0.430786 | ay: -0.29155 | az: 0.0907135
ax: 0.0199585 | ay: -0.474976 | az: -0.239883
ax: -0.22139 | ay: -0.511429 | az: -0.065918
ax: -0.0526276 | ay: -0.300034 | az: 0.0601959
ax: -0.0681915 | ay: -0.133987 | az: 0.0253448
ax: -0.0962067 | ay: -0.164886 | az: 0.0415802
time: 4
[20210810070751.222]
> sum ax: -10.5994 | sum ay: -8.29773 | sum az: 0.242096
>> avg ax: -0.211988 | avg ay: -0.165955 | avg az: 0.00484192
>>> vx: -1.03874 | vy: -0.813177 | vz: 0.0237255
>>> sx: -0.414541 | sy: 0.0523454 | sz: -0.120694
>>> a: 0.269265
>>> v: 1.3194
>>> s: 0.434915

ax: -0.068573 | ay: -0.0870667 | az: 0.0252991
ax: -0.0494385 | ay: -0.0450592 | az: 0.0390625
ax: -0.015564 | ay: -0.0178528 | az: -0.0359192
ax: -0.024704 | ay: -0.100952 | az: -0.0606537
ax: -0.00779724 | ay: -0.095871 | az: 0.0268707
ax: -0.0288391 | ay: -0.106476 | az: 0.117661
ax: -0.0091095 | ay: -0.0905304 | az: 0.0704803
ax: 0.00196838 | ay: -0.0998383 | az: 0.0462799
ax: -0.00379944 | ay: -0.0808716 | az: 0.0428467
ax: -0.00314331 | ay: -0.0625153 | az: 0.0317841
ax: -0.0288696 | ay: -0.0304108 | az: 0.0369873
ax: -0.0327606 | ay: -0.0361176 | az: 0.0449829
ax: -0.0508575 | ay: -0.0549316 | az: 0.0214386
ax: -0.0289307 | ay: -0.0229187 | az: 0.0145721
ax: -0.0458984 | ay: 0.000854492 | az: 0.00520325
ax: -0.120819 | ay: 0.00526428 | az: 0.043808
ax: -0.149704 | ay: 0.0179749 | az: 0.0358582
ax: -0.161484 | ay: 0.0422363 | az: 0.0478363
ax: -0.208038 | ay: 0.0194855 | az: 0.0630798
ax: -0.241409 | ay: 0.0015564 | az: 0.0354614
ax: -0.355957 | ay: 0.0055542 | az: -0.0830688
ax: -0.444839 | ay: 0.022049 | az: -0.199509
ax: -0.702545 | ay: 0.0291748 | az: -0.137466
ax: -1.06032 | ay: 0.445358 | az: -0.231491
ax: -1.07129 | ay: 1.10828 | az: -0.46701
ax: -0.960052 | ay: 1.29471 | az: 0.0154724
ax: -0.778839 | ay: 0.805191 | az: -0.0448456
ax: -0.421173 | ay: 0.463303 | az: -0.279297
ax: -0.214142 | ay: 0.312836 | az: -0.696167
ax: 0.603607 | ay: 0.0944061 | az: -0.514954
ax: 0.209991 | ay: -0.0542908 | az: -0.253067
ax: 0.451126 | ay: 0.278427 | az: 0.0151978
ax: 0.644226 | ay: 0.69017 | az: -0.017334
ax: 0.690628 | ay: 0.753647 | az: -0.100739
ax: 0.725266 | ay: 0.555298 | az: -0.131088
ax: 0.694305 | ay: 0.440125 | az: -0.0704193
ax: 0.631805 | ay: 0.357407 | az: 0.0125275
ax: 0.560699 | ay: 0.27182 | az: -0.0211639
ax: 0.519089 | ay: 0.230347 | az: -0.0496216
ax: 0.409729 | ay: 0.170227 | az: -0.09729
ax: 0.164429 | ay: 0.121796 | az: -0.0877838
ax: -0.127411 | ay: -0.0296631 | az: -0.0625458
ax: -0.42746 | ay: -0.179871 | az: 0.0698395
ax: -0.833511 | ay: -0.518555 | az: 0.0669708
ax: -1.10048 | ay: -1.02321 | az: 0.0808716
ax: -1.14542 | ay: -1.65944 | az: 0.15625
ax: -1.18503 | ay: -2.02171 | az: 0.117859
ax: -1.02112 | ay: -2.13232 | az: 0.244019
ax: -0.835281 | ay: -2.30675 | az: 0.987305
ax: -0.646347 | ay: -1.93976 | az: 0.819733
time: 5
[20210810070752.221]
> sum ax: -8.30408 | sum ay: -4.25949 | sum az: -0.305878
>> avg ax: -0.166082 | avg ay: -0.0851898 | avg az: -0.00611755
>>> vx: -0.8138 | vy: -0.41743 | vz: -0.029976
>>> sx: -0.267059 | sy: 0.184074 | sz: -0.0883467
>>> a: 0.186756
>>> v: 0.915105
>>> s: 0.336168

ax: -0.524536 | ay: -1.62933 | az: 0.0180206
ax: -0.149551 | ay: 1.4223 | az: -0.106262
ax: -0.461914 | ay: 0.00141907 | az: 0.616531
ax: -0.548752 | ay: -0.698456 | az: 0.115585
ax: -0.280807 | ay: -0.322235 | az: -0.000656128
ax: -0.004776 | ay: -0.551254 | az: -0.167328
ax: -0.283295 | ay: -0.79541 | az: 0.02034
ax: -0.156982 | ay: -0.306656 | az: 0.185944
ax: -0.0821838 | ay: -0.122635 | az: 0.0107574
ax: -0.070343 | ay: -0.109329 | az: 0.0405121
ax: -0.0924988 | ay: -0.029541 | az: 0.104584
ax: -0.0395203 | ay: -0.175995 | az: -0.0551453
ax: -0.0141754 | ay: -0.016449 | az: -0.0836334
ax: -0.011673 | ay: -0.113281 | az: -0.150162
ax: -0.00389099 | ay: 0.0528107 | az: 0.0661316
ax: -0.0248413 | ay: -0.0312347 | az: 0.127274
ax: -0.0223541 | ay: -0.0344238 | az: 0.0546265
ax: 0.00474548 | ay: -0.0802917 | az: 0.0220947
ax: -0.0128784 | ay: -0.0257263 | az: 0.0184937
ax: -0.0152283 | ay: -0.0443573 | az: 0.00823975
ax: -0.0303192 | ay: -0.081131 | az: 0.0661316
ax: -0.0265045 | ay: -0.0299377 | az: 0.0600281
ax: -0.0422516 | ay: -0.0232239 | az: 0.041214
ax: -0.0547791 | ay: -0.00144958 | az: -0.00827026
ax: -0.103851 | ay: -0.00396729 | az: -0.00650024
ax: -0.111252 | ay: 0.0367126 | az: 0.0521393
ax: -0.213333 | ay: 0.0982666 | az: 0.0914307
ax: -0.220581 | ay: 0.11319 | az: 0.0167389
ax: -0.251038 | ay: 0.110352 | az: 0.0799866
ax: -0.279541 | ay: 0.0728912 | az: 0.00564575
ax: -0.393997 | ay: 0.0786896 | az: -0.144012
ax: -0.585175 | ay: 0.107773 | az: -0.259155
ax: -1.05867 | ay: 0.255753 | az: -0.305038
ax: -1.06955 | ay: 1.13966 | az: -0.83493
ax: -0.970901 | ay: 1.44139 | az: -0.100601
ax: -0.876816 | ay: 0.79277 | az: 0.0227203
ax: -0.599548 | ay: 0.5522 | az: -0.373627
ax: -0.274139 | ay: 0.435867 | az: -0.700256
ax: 0.514542 | ay: 0.202698 | az: -0.370972
ax: 0.167358 | ay: -0.344788 | az: -0.218277
ax: 0.444443 | ay: 0.120941 | az: -0.195541
ax: 0.80011 | ay: 0.615128 | az: -0.111771
ax: 0.757523 | ay: 0.832748 | az: -0.114182
ax: 0.782135 | ay: 0.59053 | az: -0.134033
ax: 0.759872 | ay: 0.453171 | az: -0.122391
ax: 0.65535 | ay: 0.322891 | az: -0.0659943
ax: 0.586731 | ay: 0.237366 | az: -0.00773621
ax: 0.538544 | ay: 0.207291 | az: -0.0105743
ax: 0.424454 | ay: 0.193329 | az: -0.0305481
ax: 0.214844 | ay: 0.124008 | az: -0.0838013
time: 6
[20210810070753.214]
> sum ax: -3.3118 | sum ay: 5.04105 | sum az: -2.91623
>> avg ax: -0.066236 | avg ay: 0.100821 | avg az: -0.0583246
>>> vx: -0.324556 | vy: 0.494022 | vz: -0.28579
>>> sx: -0.417756 | sy: -0.109294 | sz: -0.015779
>>> a: 0.133992
>>> v: 0.65656
>>> s: 0.432105

ax: -0.129486 | ay: -0.0628815 | az: -0.0570374
ax: -0.47702 | ay: -0.281311 | az: 0.0657349
ax: -0.88559 | ay: -0.566177 | az: 0.101654
ax: -1.11919 | ay: -1.20929 | az: 0.0596466
ax: -1.16751 | ay: -1.88313 | az: 0.203598
ax: -1.20807 | ay: -2.00847 | az: 0.207596
ax: -1.00653 | ay: -2.02852 | az: 0.327866
ax: -0.921112 | ay: -2.29611 | az: 0.823669
ax: -0.689209 | ay: -1.90787 | az: 0.783569
ax: -0.458252 | ay: -0.808456 | az: -0.029129
ax: -0.14444 | ay: 1.56354 | az: 0.452423
ax: -0.573853 | ay: -0.26329 | az: 0.461349
ax: -0.485046 | ay: -0.823853 | az: 0.0275879
ax: -0.219177 | ay: -0.28743 | az: -0.0470734
ax: -0.0547943 | ay: -0.553116 | az: -0.391739
ax: -0.106674 | ay: -0.663528 | az: 0.112061
ax: -0.261978 | ay: -0.39978 | az: 0.153992
ax: -0.0987396 | ay: -0.0715027 | az: 0.0921326
ax: -0.0923767 | ay: -0.04599 | az: 0.139801
ax: -0.0991669 | ay: 0.0591125 | az: 0.0588226
ax: 0.00645447 | ay: -0.0643616 | az: -0.00135803
ax: 0.0092926 | ay: -0.0801697 | az: -0.151215
ax: -0.0137787 | ay: -0.0741425 | az: -0.0314484
ax: 0.000549316 | ay: 0.109512 | az: 0.157288
ax: -0.0231934 | ay: 0.0280914 | az: 0.131424
ax: -0.00302124 | ay: -0.0339508 | az: 0.0248413
ax: 0.0233459 | ay: -0.0572968 | az: -0.0344543
ax: -0.00698853 | ay: 0.0202942 | az: 0.0276642
ax: -0.036438 | ay: 0.0114288 | az: 0.066391
ax: -0.0398865 | ay: -0.0271759 | az: 0.0615082
ax: -0.0326843 | ay: -0.000244141 | az: 0.0290833
ax: -0.0380859 | ay: -0.00424194 | az: 0.0300446
ax: -0.0497589 | ay: -0.0110168 | az: 0.0163116
ax: -0.0704651 | ay: 0.00038147 | az: 0.0141602
ax: -0.0994263 | ay: 0.0658722 | az: 0.0292664
ax: -0.166901 | ay: 0.0731964 | az: 0.0608521
ax: -0.221024 | ay: 0.126785 | az: 0.108841
ax: -0.230103 | ay: 0.102249 | az: 0.0765991
ax: -0.283554 | ay: 0.0565796 | az: -0.0280457
ax: -0.289108 | ay: 0.0608215 | az: -0.0861664
ax: -0.422287 | ay: 0.0730438 | az: -0.132248
ax: -0.664612 | ay: 0.0950012 | az: -0.129883
ax: -0.933838 | ay: 0.59053 | az: -0.343048
ax: -1.07983 | ay: 1.15205 | az: -0.664352
ax: -0.977203 | ay: 1.29715 | az: -0.135345
ax: -0.83432 | ay: 0.741806 | az: 0.104736
ax: -0.516632 | ay: 0.386887 | az: -0.342316
ax: -0.296753 | ay: 0.417862 | az: -0.672028
ax: 0.54306 | ay: 0.216171 | az: -0.426956
ax: 0.152954 | ay: -0.273788 | az: -0.197006
time: 7
[20210810070754.215]
> sum ax: -16.7924 | sum ay: -9.53873 | sum az: 1.10966
>> avg ax: -0.335849 | avg ay: -0.190775 | avg az: 0.0221933
>>> vx: -1.64566 | vy: -0.934796 | vz: 0.108747
>>> sx: -0.984517 | sy: -1.17046 | sz: 0.280946
>>> a: 0.386888
>>> v: 1.89575
>>> s: 1.55505

ax: 0.419083 | ay: 0.149719 | az: -0.209122
ax: 0.748352 | ay: 0.702789 | az: -0.105484
ax: 0.668381 | ay: 0.818909 | az: -0.123245
ax: 0.711044 | ay: 0.59845 | az: -0.137207
ax: 0.681091 | ay: 0.452301 | az: -0.127686
ax: 0.623596 | ay: 0.297852 | az: -0.086441
ax: 0.552765 | ay: 0.240082 | az: -0.0611267
ax: 0.498901 | ay: 0.172287 | az: -0.0565948
ax: 0.414871 | ay: 0.141556 | az: -0.112701
ax: 0.237122 | ay: 0.0908508 | az: -0.134232
ax: -0.0358429 | ay: -0.0293579 | az: -0.138519
ax: -0.342316 | ay: -0.21788 | az: -0.113403
ax: -0.734116 | ay: -0.483704 | az: -0.0853729
ax: -1.08801 | ay: -1.08104 | az: -0.088623
ax: -1.13118 | ay: -1.69788 | az: 0.113663
ax: -1.16899 | ay: -2.071 | az: 0.100113
ax: -0.869827 | ay: -2.06711 | az: 0.053833
ax: -0.71611 | ay: -1.95465 | az: 0.50946
ax: -0.78804 | ay: -1.84987 | az: 0.850189
ax: -0.517899 | ay: -1.51813 | az: 0.605118
ax: -0.265167 | ay: 0.469284 | az: 0.25766
ax: -0.104568 | ay: 1.56476 | az: 0.607147
ax: -0.731812 | ay: -0.753098 | az: 0.431412
ax: -0.397537 | ay: -0.536057 | az: -0.119843
ax: -0.102951 | ay: -0.327667 | az: -0.135132
ax: -0.224258 | ay: -0.636887 | az: -0.208221
ax: -0.0558777 | ay: -0.458466 | az: 0.0889587
ax: -0.130203 | ay: -0.213959 | az: 0.102829
ax: -0.085144 | ay: -0.0722198 | az: 0.14473
ax: -0.116943 | ay: -0.0107422 | az: 0.194778
ax: -0.0691223 | ay: 0.0630035 | az: 0.0735931
ax: -0.0145721 | ay: -0.0321198 | az: -0.100815
ax: -0.00532532 | ay: -0.102631 | az: -0.190613
ax: 0.0038147 | ay: 0.0478821 | az: -0.00372314
ax: -0.0295868 | ay: 0.117218 | az: 0.136414
ax: -0.021759 | ay: 0.044281 | az: 0.15976
ax: -0.0040741 | ay: -0.0694885 | az: 0.0252991
ax: 0.00386047 | ay: -0.0403442 | az: -0.00776672
ax: -0.0147552 | ay: 0.00665283 | az: 0.0230865
ax: -0.0378113 | ay: 0.00946045 | az: 0.0882111
ax: -0.0441742 | ay: 0.0222168 | az: 0.0713348
ax: -0.0455933 | ay: -0.040451 | az: 0.0412445
ax: -0.028717 | ay: -0.02742 | az: 0.00109863
ax: -0.0559692 | ay: -0.0161896 | az: 0.0178223
ax: -0.0945129 | ay: 0.0111084 | az: 0.0261383
ax: -0.113235 | ay: 0.0834503 | az: 0.0521698
ax: -0.178314 | ay: 0.122726 | az: 0.0428925
ax: -0.206909 | ay: 0.144989 | az: 0.00756836
ax: -0.28656 | ay: 0.141739 | az: 0.112839
ax: -0.260666 | ay: 0.096405 | az: 0.00724792
time: 8
[20210810070755.215]
> sum ax: -5.55557 | sum ay: -9.69838 | sum az: 2.60074
>> avg ax: -0.111111 | avg ay: -0.193968 | avg az: 0.0520148
>>> vx: -0.544446 | vy: -0.950441 | vz: 0.254872
>>> sx: -0.138451 | sy: -0.563734 | sz: 0.0863272
>>> a: 0.22951
>>> v: 1.1246
>>> s: 0.586871

ax: -0.356339 | ay: 0.0892792 | az: -0.156677
ax: -0.560013 | ay: 0.120026 | az: -0.286362
ax: -0.935257 | ay: 0.162598 | az: -0.313629
ax: -1.06998 | ay: 0.756836 | az: -0.418228
ax: -0.839798 | ay: 1.37306 | az: -0.143906
ax: -0.949188 | ay: 0.75679 | az: 0.194412
ax: -0.505814 | ay: 0.796722 | az: -0.387207
ax: -0.38385 | ay: 0.2229 | az: -0.483627
ax: 0.102859 | ay: 0.478226 | az: -0.556229
ax: 0.578964 | ay: -0.390594 | az: -0.400314
ax: 0.272614 | ay: 0.19606 | az: -0.154648
ax: 0.644882 | ay: 0.511581 | az: 0.0226898
ax: 0.675583 | ay: 0.786743 | az: -0.0472717
ax: 0.731888 | ay: 0.63353 | az: -0.119736
ax: 0.727921 | ay: 0.474091 | az: -0.0981293
ax: 0.675201 | ay: 0.352631 | az: -0.00535583
ax: 0.608536 | ay: 0.287216 | az: 0.00624084
ax: 0.561844 | ay: 0.253815 | az: -0.0221558
ax: 0.490311 | ay: 0.265686 | az: -0.0487213
ax: 0.27063 | ay: 0.182922 | az: -0.00817871
ax: -0.0187988 | ay: 0.0924835 | az: 0.000656128
ax: -0.331879 | ay: -0.100723 | az: -0.0058136
ax: -0.77594 | ay: -0.183136 | az: 0.100555
ax: -1.0952 | ay: -0.87352 | az: 0.0695496
ax: -1.14079 | ay: -1.62901 | az: 0.238419
ax: -1.1806 | ay: -2.04678 | az: 0.313675
ax: -1.00641 | ay: -2.41631 | az: 0.183029
ax: -0.743439 | ay: -2.18262 | az: 0.544235
