ax: 0.377823 | ay: 0.322632 | az: 0.56456
ax: 0.831421 | ay: -0.133377 | az: 0.115433
ax: 0.794907 | ay: 1.69481 | az: 0.283569
ax: 0.1866 | ay: 0.399277 | az: 0.232086
ax: 0.0870819 | ay: 0.810486 | az: 0.305725
ax: 0.139175 | ay: 0.533691 | az: 0.0160065
ax: -0.0477448 | ay: 0.194992 | az: -0.133469
ax: 0.0930939 | ay: 0.107819 | az: 0.0581665
ax: 0.177475 | ay: -0.192902 | az: 0.101028
ax: 0.0156097 | ay: -0.186325 | az: -0.114563
ax: -0.0815277 | ay: -0.0397949 | az: -0.275467
2: [20200927210612.663]
> sum ax: 13.9651 | sum ay: 7.22878 | sum az: 2.43149
>> avg ax: 0.279302 | avg ay: 0.144576 | avg az: 0.0486298
>>> vx: 2.73716 | vy: 1.41684 | vz: 0.476572
>>> sx: 1.21442 | sy: -0.22111 | sz: -0.351584
>>> a: 0.31824
>>> v: 3.11875
>>> s: 1.28348

ax: -0.046875 | ay: 0.119156 | az: -0.0900421
ax: 0.0203857 | ay: 0.146378 | az: 0.105179
ax: 0.0776215 | ay: 0.0177612 | az: 0.2164
ax: 0.0800323 | ay: -0.0163422 | az: 0.193497
ax: 0.0398254 | ay: 0.00296021 | az: 0.0931854
ax: 0.0299072 | ay: 0.0520782 | az: 0.0731964
ax: 0.0417786 | ay: 0.0713348 | az: -0.00737
ax: 0.147079 | ay: 0.116608 | az: 0.020462
ax: 0.132187 | ay: -0.0541687 | az: -0.0707092
ax: 0.290222 | ay: -0.13237 | az: -0.014389
ax: 0.474243 | ay: -0.209244 | az: -0.0988007
ax: 0.640671 | ay: -0.355408 | az: 0.0688934
ax: 0.666946 | ay: -0.46524 | az: 0.0129395
ax: 0.766403 | ay: -0.412094 | az: -0.36853
ax: 1.04454 | ay: -0.359161 | az: -0.662674
ax: 1.06071 | ay: -1.31772 | az: -1.89835
ax: 1.07849 | ay: -1.65459 | az: -0.727112
ax: 1.10864 | ay: -0.97377 | az: -1.00699
ax: 0.529129 | ay: -1.05423 | az: -1.32242
ax: -0.38942 | ay: 0.115952 | az: -0.497223
ax: -0.898285 | ay: 0.506973 | az: -0.273804
ax: -0.335815 | ay: -0.823227 | az: -0.222427
ax: -0.952194 | ay: -0.851761 | az: -0.454849
ax: -0.746017 | ay: -0.644913 | az: -0.360977
ax: -0.795471 | ay: -0.606049 | az: -0.323059
ax: -0.717972 | ay: -0.435593 | az: -0.229874
ax: -0.662247 | ay: -0.296234 | az: -0.152023
ax: -0.551697 | ay: -0.137817 | az: -0.0845642
ax: -0.428955 | ay: -0.0508575 | az: -0.0386658
ax: -0.278534 | ay: -0.0152435 | az: 0.00892639
ax: 0.0446167 | ay: 0.0538635 | az: 0.0433807
ax: 0.612442 | ay: 0.391357 | az: 0.0506897
ax: 1.13307 | ay: 1.2195 | az: 0.234802
ax: 1.2076 | ay: 1.61313 | az: 0.401291
ax: 1.28046 | ay: 2.40219 | az: 0.832779
ax: 1.05241 | ay: 2.52469 | az: 0.984283
ax: 1.13794 | ay: 2.51248 | az: 1.87013
ax: 0.834106 | ay: 2.21072 | az: 1.21521
ax: 0.298264 | ay: -0.434525 | az: 0.683212
ax: 1.15392 | ay: -1.57428 | az: 0.776489
ax: 1.2039 | ay: 1.408 | az: 1.23531
ax: 0.629822 | ay: 0.93486 | az: 0.00476074
ax: 0.516937 | ay: 1.28902 | az: 0.14325
ax: -0.000305176 | ay: 0.462875 | az: 0.071228
ax: 0.17981 | ay: 0.87764 | az: 0.32338
ax: 0.0478668 | ay: 0.38562 | az: -0.138489
ax: -0.0152588 | ay: -0.0600586 | az: 0.0342102
ax: 0.185028 | ay: 0.0654602 | az: 0.273758
ax: 0.0706635 | ay: -0.253143 | az: 0.0851288
ax: -0.00233459 | ay: -0.0833893 | az: -0.281662
3: [20200927210613.652]
> sum ax: 12.9963 | sum ay: 6.22919 | sum az: 0.730972
>> avg ax: 0.259926 | avg ay: 0.124584 | avg az: 0.0146194
>>> vx: 2.54727 | vy: 1.22092 | vz: 0.14327
>>> sx: 1.08195 | sy: -0.339877 | sz: -0.538644
>>> a: 0.288611
>>> v: 2.82839
>>> s: 1.25549

ax: -0.0643311 | ay: -0.0615082 | az: -0.354141
ax: -0.0609131 | ay: 0.175186 | az: -0.0720367
ax: 0.0342407 | ay: -0.107971 | az: 0.098526
ax: 0.110046 | ay: -0.0458527 | az: 0.22438
ax: 0.0921326 | ay: -0.00822449 | az: 0.153381
ax: 0.0589142 | ay: 0.125763 | az: 0.0988159
ax: 0.0618134 | ay: 0.0366211 | az: 0.0531006
ax: 0.117767 | ay: -0.0373383 | az: 0.0313416
ax: 0.18248 | ay: -0.0876007 | az: -0.00520325
ax: 0.243164 | ay: -0.18631 | az: 0.0117188
ax: 0.370071 | ay: -0.255905 | az: -0.0245819
ax: 0.503372 | ay: -0.304184 | az: -0.165039
ax: 0.645325 | ay: -0.435822 | az: 0.0406189
ax: 0.640305 | ay: -0.634567 | az: -0.0870209
ax: 0.967896 | ay: -0.615204 | az: -0.58548
ax: 1.06619 | ay: -0.568176 | az: -1.12129
ax: 1.0862 | ay: -1.85101 | az: -1.80548
ax: 1.11465 | ay: -0.710464 | az: -1.04144
ax: 0.689331 | ay: -1.26057 | az: -1.24147
ax: 0.0921326 | ay: 0.160233 | az: -0.678146
ax: -1.10362 | ay: 1.41643 | az: -0.258133
ax: -0.0510254 | ay: -0.694534 | az: -0.40831
ax: -0.803207 | ay: -0.988495 | az: -0.314529
ax: -0.743088 | ay: -0.674423 | az: -0.189133
ax: -0.78508 | ay: -0.595032 | az: -0.23941
ax: -0.67897 | ay: -0.523224 | az: -0.144302
ax: -0.62764 | ay: -0.378052 | az: -0.0765076
ax: -0.579803 | ay: -0.216583 | az: 0.00695801
ax: -0.474869 | ay: -0.164505 | az: 0.0328979
ax: -0.30809 | ay: -0.176407 | az: 0.0905914
ax: 0.0264282 | ay: -0.142441 | az: 0.131195
ax: 0.632385 | ay: 0.466751 | az: 0.111862
ax: 1.11337 | ay: 0.765274 | az: 0.446075
ax: 1.18526 | ay: 1.44708 | az: 0.523102
ax: 1.25685 | ay: 2.28633 | az: 0.667999
ax: 1.25604 | ay: 2.54729 | az: 0.846466
ax: 1.04955 | ay: 2.55846 | az: 1.95261
ax: 0.581879 | ay: 2.51846 | az: 1.10811
ax: 0.427994 | ay: 0.461914 | az: 0.0944214
ax: 0.281174 | ay: -1.56253 | az: 0.0308838
ax: 1.03159 | ay: 1.17102 | az: 0.930084
ax: 0.92067 | ay: 1.093 | az: 0.256882
ax: 0.578934 | ay: 1.62018 | az: 0.193802
ax: -0.0677032 | ay: 0.382996 | az: 0.794525
ax: 0.00587463 | ay: 0.846176 | az: 0.17038
ax: 0.162201 | ay: 0.389984 | az: 0.0687866
ax: -0.0114288 | ay: 0.0866547 | az: 0.105804
ax: 0.0932617 | ay: 0.0809174 | az: -0.0161743
ax: 0.0233459 | ay: -0.013443 | az: -0.140915
ax: -0.0597992 | ay: 0.000793457 | az: -0.146347
4: [20200927210614.651]
> sum ax: 12.2833 | sum ay: 7.33713 | sum az: 0.160217
>> avg ax: 0.245665 | avg ay: 0.146743 | avg az: 0.00320435
>>> vx: 2.40752 | vy: 1.43808 | vz: 0.0314026
>>> sx: 1.06825 | sy: -0.338574 | sz: -0.589989
>>> a: 0.286173
>>> v: 2.8045
>>> s: 1.26644

ax: -0.00895691 | ay: 0.10672 | az: -0.096283
ax: 0.0162048 | ay: 0.120453 | az: -0.00292969
ax: -0.00643921 | ay: -0.0294189 | az: 0.022934
ax: 0.0343475 | ay: -0.0683441 | az: -0.0207977
ax: 0.0267029 | ay: -0.021698 | az: 0.000747681
ax: 0.0761871 | ay: 0.0776367 | az: 0.0487976
ax: 0.0449219 | ay: 0.0669861 | az: 0.0177307
ax: 0.101486 | ay: 0.033783 | az: 0.0705872
ax: 0.158218 | ay: -0.0920105 | az: 0.00445557
ax: 0.244308 | ay: -0.174789 | az: -0.0359497
ax: 0.471863 | ay: -0.172531 | az: -0.118729
ax: 0.533432 | ay: -0.236298 | az: 0.00502014
ax: 0.610443 | ay: -0.321442 | az: -0.0391693
ax: 0.72551 | ay: -0.248322 | az: -0.282639
ax: 1.04774 | ay: -0.435013 | az: -0.522141
ax: 1.06396 | ay: -0.766083 | az: -0.989929
ax: 1.0817 | ay: -1.8278 | az: -1.43954
ax: 1.1069 | ay: -0.797394 | az: -0.889816
ax: 0.892456 | ay: -0.912201 | az: -1.30814
ax: -0.236252 | ay: -0.586716 | az: -0.583481
ax: 0.332123 | ay: 1.44684 | az: -0.0815887
ax: -0.082962 | ay: -0.471054 | az: -0.399063
ax: -0.556351 | ay: -0.967697 | az: -0.428802
ax: -0.729889 | ay: -0.805069 | az: -0.327881
ax: -0.703796 | ay: -0.617935 | az: -0.237518
ax: -0.700821 | ay: -0.466339 | az: -0.248489
ax: -0.644104 | ay: -0.338699 | az: -0.174606
ax: -0.587357 | ay: -0.212708 | az: -0.132187
ax: -0.516296 | ay: -0.1521 | az: -0.0718842
ax: -0.375443 | ay: -0.10289 | az: 0.00532532
ax: -0.172043 | ay: -0.0424194 | az: 0.0207062
ax: 0.222855 | ay: 0.0142212 | az: 0.105133
ax: 0.852127 | ay: 0.472855 | az: 0.21991
ax: 1.1626 | ay: 1.18742 | az: 0.470551
ax: 1.23827 | ay: 1.96263 | az: 0.445251
ax: 1.30116 | ay: 2.5596 | az: 0.865417
ax: 0.865219 | ay: 2.57861 | az: 0.81665
ax: 0.927124 | ay: 2.55928 | az: 1.81589
ax: 1.07108 | ay: 1.40919 | az: 1.31436
ax: 1.12407 | ay: -1.52486 | az: -0.17746
ax: 0.544846 | ay: 1.37267 | az: 0.759384
ax: 1.01509 | ay: 0.847565 | az: 0.706116
ax: 0.0139313 | ay: 1.86993 | az: -0.262589
ax: 0.224762 | ay: 0.816574 | az: 0.573639
ax: 0.0631104 | ay: 0.970413 | az: 0.31723
ax: 0.223801 | ay: 0.520905 | az: 0.234543
ax: 0.013504 | ay: 0.0344238 | az: 0.0178223
ax: 0.024826 | ay: -0.083786 | az: -0.0479126
ax: 0.0202484 | ay: 0.0629272 | az: -0.0490723
ax: -0.0598297 | ay: 0.135513 | az: -0.123856
5: [20200927210615.654]
> sum ax: 14.0966 | sum ay: 8.75154 | sum az: -0.234253
>> avg ax: 0.281932 | avg ay: 0.175031 | avg az: -0.00468506
>>> vx: 2.76293 | vy: 1.7153 | vz: -0.0459135
>>> sx: 1.25148 | sy: -0.237803 | sz: -0.636076
>>> a: 0.331878
>>> v: 3.25241
>>> s: 1.42385

ax: -0.0390625 | ay: 0.257248 | az: 0.0633698
ax: -0.0150604 | ay: 0.265213 | az: -0.00665283
ax: 0.0204163 | ay: 0.0042572 | az: 0.0635376
ax: 0.0425415 | ay: -0.0220947 | az: 0.0981293
ax: 0.040802 | ay: -0.0109863 | az: -0.0458069
ax: -0.00474548 | ay: 0.0552063 | az: -0.110291
ax: 0.00787354 | ay: 0.0297546 | az: -0.0758057
ax: 0.101349 | ay: 0.0578003 | az: 0.0982208
ax: 0.16748 | ay: 0.012207 | az: 0.0519257
ax: 0.177444 | ay: -0.106659 | az: 0.0188751
ax: 0.396439 | ay: -0.156677 | az: -0.12851
ax: 0.481155 | ay: -0.202133 | az: -0.0441895
ax: 0.607925 | ay: -0.353851 | az: 0.121262
ax: 0.712997 | ay: -0.25827 | az: -0.291519
ax: 0.990753 | ay: -0.365128 | az: -0.662277
ax: 1.04657 | ay: -0.38504 | az: -0.9077
ax: 1.06285 | ay: -1.80904 | az: -1.78299
ax: 1.07465 | ay: -0.509033 | az: -0.38652
ax: 0.883484 | ay: -1.4342 | az: -1.26176
ax: -0.19162 | ay: -0.245605 | az: -0.665924
ax: 1.0701 | ay: 0.655487 | az: 0.152252
ax: -0.271545 | ay: -0.0414886 | az: 0.30574
ax: -0.519028 | ay: -0.900558 | az: -0.304855
ax: -0.874252 | ay: -0.762177 | az: -0.565201
ax: -0.702896 | ay: -0.848877 | az: -0.203903
ax: -0.667297 | ay: -0.533798 | az: -0.20224
ax: -0.624191 | ay: -0.321823 | az: -0.122223
ax: -0.565201 | ay: -0.145981 | az: -0.0362701
ax: -0.507584 | ay: -0.0228119 | az: 0.022995
ax: -0.38826 | ay: 0.0392151 | az: 0.062851
ax: -0.242279 | ay: 0.0484314 | az: 0.124878
ax: 0.0602875 | ay: 0.0972595 | az: 0.12619
ax: 0.697784 | ay: 0.353561 | az: 0.108063
ax: 1.17772 | ay: 1.35086 | az: 0.381104
ax: 1.25597 | ay: 2.00488 | az: 0.298218
ax: 1.32817 | ay: 2.57582 | az: 0.68222
ax: 0.854599 | ay: 2.60287 | az: 0.646896
ax: 1.01775 | ay: 2.58524 | az: 1.74657
ax: 0.825806 | ay: 2.28676 | az: 1.36671
ax: 0.57132 | ay: -0.0750732 | az: 0.278534
ax: 1.08284 | ay: -1.54816 | az: 0.748001
ax: 0.486191 | ay: 1.18245 | az: 1.0426
ax: 1.00177 | ay: 0.999847 | az: 0.152756
ax: 0.463303 | ay: 1.87605 | az: 0.163834
ax: 0.00479126 | ay: 0.569855 | az: 0.460648
ax: 0.124374 | ay: 1.2123 | az: -0.0297852
ax: 0.140518 | ay: 0.455475 | az: 0.194336
ax: 0.0418549 | ay: -0.0419769 | az: 0.190887
ax: 0.0570374 | ay: 0.111938 | az: 0.100632
ax: 0.0350037 | ay: 0.163879 | az: -0.032959
6: [20200927210616.646]
> sum ax: 14.4989 | sum ay: 10.7524 | sum az: 2.00485
>> avg ax: 0.289978 | avg ay: 0.215049 | avg az: 0.040097
>>> vx: 2.84178 | vy: 2.10748 | vz: 0.392951
>>> sx: 1.2284 | sy: -0.0579314 | sz: -0.452836
>>> a: 0.363236
>>> v: 3.55972
>>> s: 1.31049

ax: -0.00540161 | ay: 0.157394 | az: 0.0515747
ax: -0.0101013 | ay: 0.353806 | az: -0.0995636
ax: -0.0202789 | ay: 0.162079 | az: 0.0224152
ax: -0.0107574 | ay: 0.11116 | az: 0.0358582
ax: 0.0417023 | ay: 0.00378418 | az: 0.0929718
ax: 0.0067749 | ay: -0.00712585 | az: 0.0262146
ax: -0.013504 | ay: -0.0675812 | az: -0.0752563
ax: 0.0348969 | ay: -0.0108643 | az: 0.0310211
ax: 0.162811 | ay: 0.100677 | az: 0.136078
ax: 0.153748 | ay: 0.0892944 | az: 0.0254059
ax: 0.294922 | ay: -0.133865 | az: -0.0201263
ax: 0.475647 | ay: -0.215912 | az: -0.0782928
ax: 0.597122 | ay: -0.264099 | az: 0.0397644
ax: 0.655029 | ay: -0.283279 | az: -0.0408783
ax: 0.783005 | ay: -0.256165 | az: -0.401764
ax: 1.03958 | ay: -0.33522 | az: -0.564423
ax: 1.05402 | ay: -0.951447 | az: -1.38454
ax: 1.06976 | ay: -1.92729 | az: -1.20111
ax: 1.09488 | ay: -0.882736 | az: -0.889542
ax: 0.717285 | ay: -1.36766 | az: -1.10449
ax: -0.191177 | ay: 0.0793304 | az: -0.496918
ax: -1.32184 | ay: 1.46054 | az: -0.477295
ax: -0.0110474 | ay: -0.615982 | az: -0.409012
ax: -0.693848 | ay: -0.842178 | az: -0.392212
ax: -0.785843 | ay: -0.619705 | az: -0.307159
ax: -0.758179 | ay: -0.572617 | az: -0.224533
ax: -0.748001 | ay: -0.347931 | az: -0.228577
ax: -0.637283 | ay: -0.342361 | az: -0.0985107
ax: -0.548157 | ay: -0.225708 | az: 0.0122375
ax: -0.441452 | ay: -0.111374 | az: 0.0565643
ax: -0.248337 | ay: -0.144592 | az: 0.107849
ax: 0.0131226 | ay: -0.0149536 | az: 0.144272
ax: 0.524872 | ay: -0.0395813 | az: 0.235474
ax: 1.14493 | ay: 0.618591 | az: 0.485764
ax: 1.22421 | ay: 1.44592 | az: 0.54303
ax: 1.30612 | ay: 2.2005 | az: 0.326889
ax: 1.31084 | ay: 2.60408 | az: 0.85025
ax: 0.82196 | ay: 2.60794 | az: 1.79262
ax: 0.875702 | ay: 2.57462 | az: 1.25032
ax: 1.30481 | ay: 1.45543 | az: 0.575287
ax: 0.572067 | ay: -1.52133 | az: -0.41893
ax: 0.892075 | ay: 0.184204 | az: 1.19856
ax: 1.07254 | ay: 1.20609 | az: 0.518127
ax: 0.0864105 | ay: 1.64915 | az: -0.0353088
ax: 0.529266 | ay: 0.905487 | az: 0.352692
ax: 0.044632 | ay: 0.75296 | az: 0.306015
ax: 0.229736 | ay: 0.70546 | az: 0.105347
ax: -0.0543976 | ay: 0.174332 | az: 0.103195
ax: 0.0679779 | ay: 0.209793 | az: 0.0264435
ax: 0.0550537 | ay: -0.0220642 | az: 0.0367279
7: [20200927210617.648]
> sum ax: 13.7579 | sum ay: 9.689 | sum az: 0.540527
>> avg ax: 0.275158 | avg ay: 0.19378 | avg az: 0.0108105
>>> vx: 2.69655 | vy: 1.89904 | vz: 0.105943
>>> sx: 1.06781 | sy: -0.109462 | sz: -0.568373
>>> a: 0.336719
>>> v: 3.29984
>>> s: 1.21459

ax: -0.0303955 | ay: -0.00796509 | az: -0.0814819
ax: -0.0217438 | ay: 0.177032 | az: 0.0201416
ax: 0.00450134 | ay: 0.195724 | az: 0.0144501
ax: 0.0126343 | ay: 0.204361 | az: -0.0604706
ax: 0.00138855 | ay: 0.0465851 | az: -0.0314026
ax: 0.0234222 | ay: 0.0401917 | az: 0.10112
ax: 0.0291443 | ay: -0.0201874 | az: 0.0462494
ax: 0.00878906 | ay: -0.035553 | az: -0.0359497
ax: 0.082016 | ay: 0.0545502 | az: 0.00639343
ax: 0.105499 | ay: 0.043808 | az: 0.00164795
ax: 0.178436 | ay: 0.0349426 | az: 0.026001
ax: 0.338211 | ay: -0.0155182 | az: -0.232971
ax: 0.527573 | ay: -0.229553 | az: 0.0360107
ax: 0.571136 | ay: -0.338562 | az: 0.16333
ax: 0.705704 | ay: -0.273636 | az: -0.107529
ax: 0.968933 | ay: -0.269547 | az: -0.547867
ax: 1.04295 | ay: -0.280502 | az: -0.93895
ax: 1.05867 | ay: -1.67 | az: -1.89938
ax: 1.07762 | ay: -1.1479 | az: -0.397964
ax: 1.05624 | ay: -1.42683 | az: -0.844559
ax: -0.161331 | ay: -0.756668 | az: -0.885544
ax: 0.51355 | ay: 0.0984497 | az: -0.121094
ax: -0.52916 | ay: 0.531631 | az: 0.373901
ax: -0.380646 | ay: -0.768951 | az: -0.244019
ax: -0.896698 | ay: -0.733704 | az: -0.531326
ax: -0.746155 | ay: -0.836594 | az: -0.306183
ax: -0.721558 | ay: -0.576584 | az: -0.228119
ax: -0.688293 | ay: -0.376572 | az: -0.102036
ax: -0.604401 | ay: -0.281052 | az: -0.0133667
ax: -0.511505 | ay: -0.127869 | az: 0.049881
ax: -0.415283 | ay: -0.106583 | az: 0.103302
ax: -0.241974 | ay: -0.0812225 | az: 0.152267
ax: 0.0424805 | ay: 0.0190277 | az: 0.127975
ax: 0.529617 | ay: 0.340286 | az: 0.167847
ax: 1.118 | ay: 0.88913 | az: 0.258392
ax: 1.21629 | ay: 1.85579 | az: 0.398666
ax: 1.29068 | ay: 2.52489 | az: 0.612579
ax: 1.01694 | ay: 2.56152 | az: 0.813797
ax: 1.08647 | ay: 2.54921 | az: 1.60994
ax: 1.32921 | ay: 2.50182 | az: 1.13887
ax: 0.50061 | ay: -1.16562 | az: -0.703491
ax: 0.758575 | ay: -0.891632 | az: 1.33482
ax: 1.00679 | ay: 1.83926 | az: 1.0312
ax: 0.530411 | ay: 0.571945 | az: -0.0163574
ax: 0.330414 | ay: 1.59959 | az: 0.251663
ax: -0.196579 | ay: 0.445572 | az: 0.37442
ax: 0.232468 | ay: 1.06587 | az: 0.0892334
ax: 0.166748 | ay: 0.237228 | az: 0.348938
ax: 0.0211945 | ay: 0.0873413 | az: 0.106537
ax: 0.0529785 | ay: -0.0103149 | az: 0.050705
8: [20200927210618.645]
> sum ax: 13.3906 | sum ay: 8.08664 | sum az: 1.48022
>> avg ax: 0.267812 | avg ay: 0.161733 | avg az: 0.0296045
>>> vx: 2.62455 | vy: 1.58498 | vz: 0.290124
>>> sx: 1.06271 | sy: -0.244059 | sz: -0.485468
>>> a: 0.314256
>>> v: 3.07971
>>> s: 1.19356

ax: 0.0419617 | ay: 0.0133209 | az: 0.0309143
ax: 0.0022583 | ay: 0.104813 | az: -0.0381927
ax: -0.0597382 | ay: 0.161743 | az: -0.186295
ax: -0.0623322 | ay: 0.258789 | az: -0.216476
ax: -0.0190125 | ay: 0.163239 | az: 0.032196
ax: 0.0643616 | ay: -0.00125122 | az: 0.201111
ax: 0.0354919 | ay: -0.0858002 | az: 0.125854
ax: 0.0265961 | ay: -0.024704 | az: -0.0332642
ax: 0.0413818 | ay: 0.020462 | az: -0.114975
ax: 0.127167 | ay: 0.0567017 | az: -0.0274506
ax: 0.140488 | ay: 0.00819397 | az: -0.0119324
ax: 0.283234 | ay: -0.0476532 | az: -0.0278168
ax: 0.439316 | ay: -0.0974274 | az: -0.0760345
ax: 0.586548 | ay: -0.254852 | az: 0.17691
ax: 0.659363 | ay: -0.3573 | az: 0.037384
ax: 0.831604 | ay: -0.220154 | az: -0.387558
ax: 1.03619 | ay: -0.327454 | az: -0.760696
ax: 1.05118 | ay: -0.849503 | az: -1.92616
ax: 1.06786 | ay: -1.4962 | az: -1.4464
ax: 1.08081 | ay: -0.69162 | az: -0.786072
ax: 0.437378 | ay: -1.55605 | az: -1.0387
ax: -0.435501 | ay: -0.235611 | az: -0.306549
ax: -1.29626 | ay: 1.48729 | az: -0.340347
ax: 0.0205231 | ay: -0.498962 | az: -0.0704803
ax: -0.869537 | ay: -0.822357 | az: -0.422409
ax: -0.752792 | ay: -0.799316 | az: -0.420715
ax: -0.662399 | ay: -0.662537 | az: -0.235443
ax: -0.686874 | ay: -0.315994 | az: -0.152206
ax: -0.608139 | ay: -0.182281 | az: -0.0324402
ax: -0.533081 | ay: -0.0691223 | az: 0.0243835
ax: -0.451828 | ay: -0.0174866 | az: 0.0595093
ax: -0.290054 | ay: -0.0115967 | az: 0.121475
ax: -0.0585175 | ay: 0.0492096 | az: 0.154144
ax: 0.37291 | ay: 0.187088 | az: 0.123444
ax: 1.1158 | ay: 0.651657 | az: 0.15123
