steps: 0
ax: -0.08078 | ay: 0.0118713 | az: 0.10965
ax: -0.386612 | ay: -1.49564 | az: 0.512024
ax: -0.458603 | ay: 1.59506 | az: 0.625748
ax: -0.526138 | ay: -0.347672 | az: 0.46608
ax: -0.711716 | ay: -0.5793 | az: 0.115952
ax: -0.279633 | ay: -0.573318 | az: -0.295746
ax: -0.266449 | ay: -0.62207 | az: -0.200974
ax: -0.0481262 | ay: -0.464539 | az: 0.146378
ax: -0.159866 | ay: -0.412262 | az: 0.0571442
ax: -0.0177917 | ay: -0.0885162 | az: 0.0728912
ax: -0.0523224 | ay: -0.0746918 | az: 0.125824
ax: -0.064682 | ay: -0.0761261 | az: 0.0831909
ax: -0.0411682 | ay: -0.0708618 | az: -0.029068
ax: 0.00157166 | ay: -0.176407 | az: -0.198837
ax: 0.0207825 | ay: -0.0119019 | az: 0.0151367
ax: -0.00166321 | ay: -0.0139008 | az: 0.149033
ax: -0.0518646 | ay: -0.0709076 | az: 0.157684
ax: -0.0199585 | ay: -0.0817871 | az: 0.0203705
ax: -0.00730896 | ay: -0.0760498 | az: 0.0184479
ax: -0.0387268 | ay: -0.0675964 | az: 0.0628052
time: 9
[20210811070605.206]
> sum ax: -10.7723 | sum ay: -6.91252 | sum az: 0.000335693
>> avg ax: -0.215446 | avg ay: -0.13825 | avg az: 6.71387e-06
>>> vx: -1.05568 | vy: -0.677427 | vz: 3.29409e-05
>>> sx: -0.58962 | sy: 0.0762024 | sz: -0.194964
>>> a: 0.255988
>>> v: 1.25434
>>> s: 0.625676

ax: -0.0400085 | ay: -0.0656128 | az: 0.0921021
ax: -0.0568848 | ay: -0.0632324 | az: 0.0707092
ax: -0.0835114 | ay: -0.0696716 | az: 0.0552521
ax: -0.133636 | ay: -0.0268097 | az: 0.0550385
ax: -0.176483 | ay: -0.00453186 | az: 0.0642242
ax: -0.199127 | ay: 0.0769501 | az: 0.0679779
ax: -0.266251 | ay: 0.0594025 | az: 0.0352783
ax: -0.324234 | ay: 0.0763092 | az: 0.0571289
ax: -0.374283 | ay: 0.146515 | az: 0.094574
ax: -0.430573 | ay: 0.171005 | az: -0.0260315
ax: -0.644867 | ay: 0.188126 | az: -0.104004
ax: -1.07533 | ay: 0.471481 | az: -0.389038
ax: -1.08942 | ay: 1.59599 | az: -0.780548
ax: -1.1067 | ay: 1.11017 | az: 0.166779
ax: -0.832153 | ay: 0.835449 | az: -0.614136
ax: -0.75444 | ay: 0.814941 | az: -0.450851
ax: 0.141708 | ay: 0.695023 | az: -0.504944
ax: 0.146225 | ay: -0.168381 | az: -0.0438843
ax: 0.334351 | ay: -0.29274 | az: -0.272263
ax: 0.666779 | ay: 0.987183 | az: -0.200119
ax: 0.682724 | ay: 1.02333 | az: -0.134964
ax: 0.711685 | ay: 0.699631 | az: -0.155182
ax: 0.690872 | ay: 0.525986 | az: -0.159851
ax: 0.641998 | ay: 0.366821 | az: -0.117859
ax: 0.569 | ay: 0.227081 | az: -0.0904694
ax: 0.437241 | ay: 0.16423 | az: -0.0444946
ax: 0.316254 | ay: 0.149246 | az: -0.0602264
ax: 0.0390167 | ay: 0.168045 | az: 0.00325012
ax: -0.31813 | ay: -0.136917 | az: 0.0364227
ax: -0.651978 | ay: -0.559586 | az: 0.117142
ax: -1.02411 | ay: -1.00264 | az: 0.0808258
ax: -1.11302 | ay: -1.63008 | az: 0.0179749
ax: -1.15276 | ay: -2.13678 | az: 0.148773
ax: -0.976883 | ay: -2.0195 | az: 0.285034
ax: -0.924973 | ay: -2.04514 | az: 0.460938
ax: -0.722046 | ay: -2.46332 | az: 0.978882
ax: -0.635193 | ay: -1.85103 | az: 0.769196
ax: -0.396332 | ay: 1.58038 | az: 0.429367
ax: -0.68927 | ay: -0.487427 | az: 0.790924
ax: -0.539658 | ay: -0.996918 | az: -0.235382
ax: -0.159241 | ay: -0.608688 | az: -0.142319
ax: -0.192352 | ay: -0.718948 | az: -0.0196991
ax: -0.136292 | ay: -0.423584 | az: 0.134384
ax: -0.0478363 | ay: -0.292282 | az: 0.0254517
ax: -0.00724792 | ay: -0.0157471 | az: 0.105682
ax: -0.0682983 | ay: -0.0231171 | az: 0.159409
ax: -0.00947571 | ay: -0.0952301 | az: 0.0655975
ax: 0.0127258 | ay: -0.206665 | az: -0.225037
ax: 0.00679016 | ay: -0.0325012 | az: -0.089798
ax: -0.0475464 | ay: 0.0520172 | az: 0.127579
time: 10
[20210811070606.199]
> sum ax: -12.0032 | sum ay: -6.25175 | sum az: 0.634796
>> avg ax: -0.240063 | avg ay: -0.125035 | avg az: 0.0126959
>>> vx: -1.17631 | vy: -0.612672 | vz: 0.06221
>>> sx: -0.594528 | sy: 0.157387 | sz: -0.0987407
>>> a: 0.270971
>>> v: 1.32776
>>> s: 0.622884

ax: -0.0621796 | ay: 0.00454712 | az: 0.150391
ax: -0.0337067 | ay: -0.0986176 | az: 0.0362701
ax: -0.0153046 | ay: -0.0855865 | az: 0.0179749
ax: -0.0375519 | ay: -0.0488129 | az: 0.0576782
ax: -0.0496521 | ay: -0.0929871 | az: 0.0807343
ax: -0.0624542 | ay: -0.0526581 | az: 0.0874786
ax: -0.0615845 | ay: -0.0324097 | az: 0.0214233
ax: -0.136734 | ay: 0.0569458 | az: 0.0660553
ax: -0.0940857 | ay: -0.0538788 | az: 0.0704346
ax: -0.0895996 | ay: 0.0297699 | az: 0.0679321
ax: -0.179428 | ay: 0.0757904 | az: 0.0500641
ax: -0.25351 | ay: 0.101166 | az: -0.0065155
ax: -0.311417 | ay: 0.165237 | az: 0.0153351
ax: -0.395706 | ay: 0.164551 | az: 0.0539246
ax: -0.468231 | ay: 0.190948 | az: -0.0289001
ax: -0.670929 | ay: 0.140594 | az: -0.122574
ax: -1.07866 | ay: 0.542496 | az: -0.429855
ax: -1.09465 | ay: 1.74913 | az: -0.791214
ax: -1.11424 | ay: 1.10985 | az: 0.0829773
ax: -0.937302 | ay: 0.820679 | az: -0.600784
ax: -0.60144 | ay: 0.580338 | az: -0.575302
ax: 0.545593 | ay: 0.464478 | az: -0.457352
ax: -0.189819 | ay: -0.217072 | az: -0.181763
ax: 0.179443 | ay: 0.178238 | az: -0.231354
ax: 0.765015 | ay: 1.09541 | az: -0.153488
ax: 0.687195 | ay: 0.914139 | az: -0.105774
ax: 0.74527 | ay: 0.699463 | az: -0.0825958
ax: 0.687241 | ay: 0.519119 | az: -0.104462
ax: 0.644928 | ay: 0.381592 | az: -0.101624
ax: 0.576126 | ay: 0.29715 | az: -0.103073
ax: 0.495911 | ay: 0.279236 | az: -0.0876923
ax: 0.392654 | ay: 0.26004 | az: -0.0451813
ax: 0.155258 | ay: 0.205017 | az: -0.0346832
ax: -0.155472 | ay: -0.0208893 | az: -0.112534
ax: -0.484879 | ay: -0.224564 | az: -0.0138702
ax: -0.966019 | ay: -0.728622 | az: 0.111435
ax: -1.0974 | ay: -1.53825 | az: 0.157394
ax: -1.14171 | ay: -1.86655 | az: 0.342606
ax: -1.18291 | ay: -2.10986 | az: 0.248291
ax: -0.973221 | ay: -2.37547 | az: 0.538055
ax: -0.635162 | ay: -2.4818 | az: 1.27707
ax: -0.596497 | ay: -1.44786 | az: 0.821152
ax: 0.0729675 | ay: -0.593109 | az: -0.165115
ax: -0.446655 | ay: 1.58272 | az: 0.424606
ax: -0.957413 | ay: -1.56966 | az: 0.591019
ax: -0.555191 | ay: -0.33551 | az: -0.0692749
ax: -0.288055 | ay: -0.844238 | az: -0.104172
ax: -0.158539 | ay: -0.646759 | az: 0.106781
ax: -0.10936 | ay: -0.375916 | az: 0.193542
ax: -0.0793762 | ay: -0.192612 | az: -0.0342712
time: 11
[20210811070607.197]
> sum ax: -11.8184 | sum ay: -5.42505 | sum az: 0.9272
>> avg ax: -0.236369 | avg ay: -0.108501 | avg az: 0.018544
>>> vx: -1.15821 | vy: -0.531655 | vz: 0.0908657
>>> sx: -0.470657 | sy: 0.251107 | sz: -0.0936986
>>> a: 0.260742
>>> v: 1.27764
>>> s: 0.54162

ax: 0.00343323 | ay: -0.147034 | az: 0.00999451
ax: -0.0535431 | ay: -0.174042 | az: 0.10524
ax: -0.0328369 | ay: -0.0252838 | az: 0.0900421
ax: -0.0243073 | ay: -0.0996246 | az: -0.0909882
ax: 0.0113525 | ay: 0.00856018 | az: -0.0401001
ax: 0.0101929 | ay: -0.0573883 | az: 0.027771
ax: 0.00213623 | ay: -0.0376282 | az: 0.0613861
ax: -0.00886536 | ay: -0.0635986 | az: 0.055954
ax: -0.0165558 | ay: -0.0478058 | az: 0.0630188
ax: -0.0279846 | ay: -0.0992889 | az: 0.0716858
ax: -0.041153 | ay: -0.0826263 | az: 0.0870819
ax: -0.0488281 | ay: -0.0510406 | az: 0.0759888
ax: -0.0646667 | ay: -0.0509033 | az: 0.0492096
ax: -0.0903931 | ay: -0.062149 | az: 0.0502472
ax: -0.0781708 | ay: -0.0261383 | az: 0.0352783
ax: -0.12262 | ay: 0.0322723 | az: 0.0660706
ax: -0.250702 | ay: 0.063385 | az: 0.0739136
ax: -0.247116 | ay: 0.0578613 | az: 0.100479
ax: -0.33609 | ay: 0.10556 | az: 0.0541687
ax: -0.385468 | ay: 0.126236 | az: 0.0814819
ax: -0.555359 | ay: 0.205734 | az: -0.066925
ax: -1.06801 | ay: 0.108551 | az: -0.239746
ax: -1.08038 | ay: 0.829529 | az: -0.847321
ax: -1.09483 | ay: 1.70955 | az: -0.451218
ax: -0.973633 | ay: 0.897751 | az: 0.111481
ax: -0.645645 | ay: 0.816895 | az: -0.306946
ax: -0.312744 | ay: 0.462128 | az: -0.60202
ax: 0.979401 | ay: 0.157516 | az: -0.625687
ax: 0.491623 | ay: -0.423508 | az: -0.53183
ax: 0.0952911 | ay: 0.551575 | az: -0.170563
ax: 0.659088 | ay: 1.12575 | az: -0.0843353
ax: 0.592514 | ay: 0.886337 | az: -0.0789032
ax: 0.606186 | ay: 0.585205 | az: -0.0874634
ax: 0.590225 | ay: 0.469696 | az: -0.0492554
ax: 0.541153 | ay: 0.36055 | az: -0.0139771
ax: 0.469254 | ay: 0.269409 | az: -0.0777435
ax: 0.395889 | ay: 0.282211 | az: -0.0702057
ax: 0.244354 | ay: 0.186111 | az: -0.0969849
ax: -0.0555725 | ay: 0.0279694 | az: -0.0739746
ax: -0.305557 | ay: -0.211365 | az: 0.006073
ax: -0.676346 | ay: -0.562454 | az: 0.114136
ax: -1.08299 | ay: -1.07115 | az: 0.0960541
ax: -1.12529 | ay: -1.79314 | az: 0.153168
ax: -1.16241 | ay: -2.13597 | az: 0.221512
ax: -0.927856 | ay: -2.00002 | az: 0.240448
ax: -1.04457 | ay: -2.13556 | az: 0.381699
ax: -0.562057 | ay: -2.34624 | az: 1.00391
ax: -0.56427 | ay: -1.71214 | az: 0.845688
ax: -0.395035 | ay: 1.5938 | az: 0.445099
ax: -0.559433 | ay: -0.183456 | az: 0.464035
time: 12
[20210811070608.198]
> sum ax: -10.3292 | sum ay: -3.67941 | sum az: 0.636124
>> avg ax: -0.206584 | avg ay: -0.0735883 | avg az: 0.0127225
>>> vx: -1.01226 | vy: -0.360583 | vz: 0.0623401
>>> sx: -0.327674 | sy: 0.196662 | sz: -0.0943349
>>> a: 0.219668
>>> v: 1.07637
>>> s: 0.393631

ax: -0.717178 | ay: -0.906403 | az: -0.105148
ax: -0.365265 | ay: -0.585587 | az: -0.124207
ax: -0.181656 | ay: -0.685242 | az: -0.050415
ax: -0.164978 | ay: -0.465164 | az: 0.214294
ax: -0.026535 | ay: -0.357071 | az: 0.0319672
ax: -0.0233154 | ay: -0.0185547 | az: 0.0931549
ax: -0.047699 | ay: -0.0890045 | az: 0.200012
ax: -0.0357513 | ay: -0.00540161 | az: 0.0675354
ax: -0.00680542 | ay: -0.163635 | az: -0.0846252
ax: 0.0039978 | ay: -0.121323 | az: -0.172913
ax: -0.00582886 | ay: -0.00881958 | az: 0.024353
ax: -0.0364838 | ay: -0.0291443 | az: 0.160248
ax: -0.0584412 | ay: -0.0212555 | az: 0.144012
ax: -0.0106049 | ay: -0.103592 | az: 0.017746
ax: -0.0108795 | ay: -0.0506744 | az: 0.00648499
ax: -0.0140076 | ay: -0.0692596 | az: 0.072113
ax: -0.0410309 | ay: -0.0565796 | az: 0.0696716
ax: -0.0383606 | ay: -0.0500336 | az: 0.0527954
ax: -0.0583801 | ay: -0.0559387 | az: 0.0262299
ax: -0.0646515 | ay: -0.0513458 | az: 0.0281677
ax: -0.0957184 | ay: -0.0149231 | az: 0.00868225
ax: -0.168915 | ay: 0.0875092 | az: 0.1194
ax: -0.190674 | ay: 0.0820312 | az: 0.125946
ax: -0.268997 | ay: 0.0884094 | az: 0.0906372
ax: -0.305252 | ay: 0.0976562 | az: 0.0687408
ax: -0.34343 | ay: 0.159363 | az: 0.0736237
ax: -0.437729 | ay: 0.132126 | az: -0.0966034
ax: -0.599533 | ay: 0.150269 | az: -0.182571
ax: -0.944855 | ay: 0.240646 | az: -0.196396
ax: -1.08559 | ay: 1.04285 | az: -0.606552
ax: -1.00403 | ay: 1.48264 | az: 0.0343475
ax: -0.863327 | ay: 0.789749 | az: -0.387741
ax: -0.890366 | ay: 0.70256 | az: -0.398178
ax: -0.129013 | ay: 0.471527 | az: -0.805222
ax: 0.876312 | ay: -0.229919 | az: -0.413239
ax: 0.380768 | ay: -0.269943 | az: -0.323746
ax: 0.348251 | ay: 0.652863 | az: -0.256073
ax: 0.693283 | ay: 1.01427 | az: -0.232315
ax: 0.715576 | ay: 0.769669 | az: -0.181641
ax: 0.705093 | ay: 0.636963 | az: -0.154236
ax: 0.666458 | ay: 0.481354 | az: -0.104568
ax: 0.598221 | ay: 0.342575 | az: -0.115311
ax: 0.524002 | ay: 0.360321 | az: -0.0786438
ax: 0.447372 | ay: 0.315109 | az: -0.1241
ax: 0.261719 | ay: 0.281921 | az: -0.103745
ax: -0.0661011 | ay: 0.0892792 | az: -0.163971
ax: -0.388077 | ay: -0.186111 | az: -0.0661926
ax: -0.766617 | ay: -0.45137 | az: 0.0912018
ax: -1.07758 | ay: -0.894287 | az: 0.102112
ax: -1.12129 | ay: -1.683 | az: 0.236771
time: 13
[20210811070609.198]
> sum ax: -6.43388 | sum ay: 2.84807 | sum az: -3.3681
>> avg ax: -0.128678 | avg ay: 0.0569614 | avg az: -0.0673621
>>> vx: -0.630521 | vy: 0.279111 | vz: -0.330074
>>> sx: -0.360585 | sy: -0.0519934 | sz: -0.0771162
>>> a: 0.156013
>>> v: 0.764466
>>> s: 0.372387

ax: -1.16078 | ay: -2.07359 | az: 0.440292
ax: -0.999252 | ay: -1.82051 | az: 0.525742
ax: -0.771225 | ay: -2.1395 | az: 0.962143
ax: -0.716553 | ay: -2.01363 | az: 1.20853
ax: -0.491501 | ay: -1.68449 | az: 0.827545
ax: -0.218704 | ay: 0.974457 | az: 0.593948
ax: -0.499725 | ay: 0.859802 | az: 0.310196
ax: -0.848083 | ay: -1.32811 | az: 0.133896
ax: -0.433044 | ay: -0.466248 | az: -0.212387
ax: -0.222275 | ay: -0.682159 | az: 0.00482178
ax: -0.122879 | ay: -0.56958 | az: 0.136597
ax: -0.039505 | ay: -0.459976 | az: 0.133484
ax: -0.0884552 | ay: -0.193237 | az: 0.0969391
ax: -0.0729828 | ay: -0.107025 | az: 0.0242615
ax: -0.0360107 | ay: -0.107407 | az: 0.0924225
ax: -0.037735 | ay: -0.027832 | az: 0.088089
ax: -0.03479 | ay: -0.0973663 | az: -0.136276
ax: 0.0123749 | ay: -0.10025 | az: -0.113556
ax: -0.00949097 | ay: 0.0660248 | az: 0.0439758
ax: -0.0430908 | ay: 0.0188751 | az: 0.13092
ax: -0.0285797 | ay: -0.0634613 | az: 0.0901642
ax: -0.0117645 | ay: -0.063324 | az: 0.0246429
ax: -0.0140076 | ay: -0.0709534 | az: 0.0382385
ax: -0.033905 | ay: -0.0800018 | az: 0.0858917
ax: -0.0360413 | ay: -0.110764 | az: 0.0918427
ax: -0.0483551 | ay: -0.0588837 | az: 0.0667267
ax: -0.0479584 | ay: -0.0517731 | az: 0.0493927
ax: -0.0603638 | ay: -0.0565338 | az: 0.0258636
ax: -0.073822 | ay: 0.0218964 | az: 0.0696716
ax: -0.127625 | ay: 0.0309296 | az: 0.0210571
ax: -0.256973 | ay: 0.0648499 | az: -0.033783
ax: -0.325699 | ay: 0.0246735 | az: 0.0583801
ax: -0.3936 | ay: 0.0762329 | az: 0.0961151
ax: -0.439789 | ay: 0.136139 | az: 0.0179596
ax: -0.70842 | ay: 0.153275 | az: -0.143234
ax: -1.06372 | ay: 0.199722 | az: -0.289062
ax: -1.07556 | ay: 0.841003 | az: -0.95137
ax: -1.02138 | ay: 1.53174 | az: -0.348221
ax: -0.852036 | ay: 0.780487 | az: -0.253098
ax: -0.837189 | ay: 0.773727 | az: -0.334427
ax: -0.0789795 | ay: 0.58812 | az: -0.799271
ax: 0.946503 | ay: 0.621384 | az: -0.454041
ax: 0.0338745 | ay: -0.189194 | az: -0.197433
ax: 0.134766 | ay: -0.256516 | az: 0.0717773
ax: 0.638641 | ay: 0.875732 | az: -0.0825043
ax: 0.690674 | ay: 1.18367 | az: -0.121979
ax: 0.656937 | ay: 0.952621 | az: -0.130768
ax: 0.622437 | ay: 0.694992 | az: -0.10379
ax: 0.583374 | ay: 0.347702 | az: -0.0713348
ax: 0.523514 | ay: 0.135651 | az: -0.0923767
time: 14
[20210811070610.198]
> sum ax: -9.53876 | sum ay: -2.91861 | sum az: 1.69261
>> avg ax: -0.190775 | avg ay: -0.0583722 | avg az: 0.0338522
>>> vx: -0.934798 | vy: -0.286024 | vz: 0.165876
>>> sx: -0.790833 | sy: -0.938046 | sz: 0.422486
>>> a: 0.202357
>>> v: 0.99155
>>> s: 1.29763

ax: 0.404724 | ay: 0.0825043 | az: -0.098465
ax: 0.277634 | ay: 0.109482 | az: -0.107208
ax: 0.0370483 | ay: -0.00273132 | az: -0.0634155
ax: -0.206558 | ay: -0.275391 | az: 0.046936
ax: -0.509918 | ay: -0.547134 | az: 0.1772
ax: -1.00456 | ay: -1.09373 | az: 0.152832
ax: -1.10608 | ay: -1.64746 | az: 0.218796
ax: -1.13986 | ay: -1.8613 | az: 0.307663
ax: -0.904541 | ay: -1.86835 | az: 0.192078
ax: -0.701279 | ay: -2.02527 | az: 0.349075
ax: -0.541031 | ay: -1.88396 | az: 0.702087
ax: -0.601822 | ay: -1.97221 | az: 0.728745
ax: -0.415054 | ay: -0.397141 | az: 0.737747
ax: -0.622498 | ay: 1.61499 | az: 0.0418854
ax: -0.622971 | ay: -0.967865 | az: 0.555725
ax: -0.209274 | ay: -0.354584 | az: -0.221252
ax: -0.21756 | ay: -0.743973 | az: -0.101746
ax: -0.116272 | ay: -0.617279 | az: -0.0753632
ax: -0.0951843 | ay: -0.355896 | az: 0.0463867
ax: -0.0474396 | ay: -0.103607 | az: 0.0519867
ax: -0.0700531 | ay: -0.0311584 | az: 0.154785
ax: -0.0764618 | ay: -0.14415 | az: 0.100342
ax: -0.0156555 | ay: -0.0756989 | az: 0.0659027
ax: -0.0197296 | ay: -0.187866 | az: -0.196686
ax: -0.0141296 | ay: 0.0156097 | az: -0.0946198
ax: -0.0185699 | ay: -0.0136871 | az: 0.109299
ax: -0.0314941 | ay: 0.020462 | az: 0.157532
ax: 0.0043335 | ay: -0.0639191 | az: 0.0540924
ax: 0.00863647 | ay: -0.0743256 | az: 0.0123444
ax: -0.0215302 | ay: -0.0796967 | az: 0.0710754
ax: -0.0205994 | ay: -0.0917511 | az: 0.0806732
ax: -0.0293732 | ay: -0.0663147 | az: 0.0841675
ax: -0.0600586 | ay: 0.00317383 | az: 0.0579529
ax: -0.0746613 | ay: -0.0706635 | az: 0.0658875
ax: -0.0796814 | ay: -0.0951233 | az: 0.0541382
ax: -0.147079 | ay: 0.025177 | az: 0.104691
ax: -0.144913 | ay: 0.0471039 | az: 0.0690765
ax: -0.213608 | ay: 0.0516815 | az: 0.0483398
ax: -0.259872 | ay: 0.0605469 | az: -0.0221558
ax: -0.347122 | ay: 0.111725 | az: 0.0743256
ax: -0.400635 | ay: 0.165939 | az: 0.0657806
ax: -0.599533 | ay: 0.175323 | az: -0.038269
ax: -0.94281 | ay: 0.141602 | az: -0.123459
ax: -1.08524 | ay: 0.927673 | az: -0.826935
ax: -1.08459 | ay: 1.98187 | az: -0.505798
ax: -1.08102 | ay: 0.825638 | az: 0.0311432
ax: -0.983154 | ay: 0.521683 | az: -0.531235
ax: -0.448257 | ay: 0.622223 | az: -0.873505
ax: 0.767349 | ay: 0.319168 | az: -0.42865
ax: -0.368744 | ay: -0.0963898 | az: -0.10788
time: 15
[20210811070611.190]
> sum ax: -16.2008 | sum ay: -9.98505 | sum az: 1.35405
>> avg ax: -0.324015 | avg ay: -0.199701 | avg az: 0.027081
>>> vx: -1.58767 | vy: -0.978534 | vz: 0.132697
>>> sx: -0.789378 | sy: -1.16499 | sz: 0.295583
>>> a: 0.381575
>>> v: 1.86972
>>> s: 1.43794

ax: 0.381958 | ay: 0.041153 | az: -0.220139
ax: 0.752121 | ay: 1.00729 | az: -0.171066
ax: 0.721085 | ay: 0.927414 | az: -0.157959
ax: 0.749237 | ay: 0.717621 | az: -0.193375
ax: 0.727081 | ay: 0.591721 | az: -0.185425
ax: 0.676025 | ay: 0.433044 | az: -0.129944
ax: 0.619766 | ay: 0.292984 | az: -0.0993805
ax: 0.541397 | ay: 0.212769 | az: -0.12326
ax: 0.44516 | ay: 0.262939 | az: -0.13063
ax: 0.175385 | ay: 0.101471 | az: -0.100586
ax: -0.162445 | ay: -0.191589 | az: 0.00149536
ax: -0.566269 | ay: -0.563889 | az: 0.103241
ax: -1.05763 | ay: -1.02347 | az: 0.158005
ax: -1.09621 | ay: -1.64455 | az: 0.0788422
ax: -1.13229 | ay: -2.18842 | az: 0.0552979
ax: -1.16017 | ay: -2.25922 | az: -0.521072
ax: -0.432053 | ay: -2.45544 | az: 0.18161
ax: -0.583755 | ay: -2.13928 | az: 0.946594
ax: -0.639679 | ay: -1.39674 | az: 1.10788
ax: -0.357407 | ay: 1.42107 | az: 0.623672
ax: -0.571426 | ay: -0.233353 | az: -0.00344849
ax: -0.484695 | ay: -1.19737 | az: 0.165405
ax: -0.355713 | ay: -0.620026 | az: -0.178772
ax: -0.0132751 | ay: -0.436035 | az: 0.102921
ax: -0.274628 | ay: -0.564377 | az: 0.00202942
ax: 0.0601349 | ay: -0.287949 | az: -0.0536804
ax: -0.0259705 | ay: 0.0367432 | az: 0.1241
ax: -0.0730743 | ay: -0.016037 | az: 0.175903
ax: -0.0582123 | ay: -0.000854492 | az: 0.0458221
ax: -0.00637817 | ay: -0.150848 | az: -0.137512
ax: 0.0120697 | ay: -0.0908508 | az: -0.17662
ax: -0.0221558 | ay: 0.0267334 | az: 0.0658722
ax: -0.0682526 | ay: 0.0125885 | az: 0.173462
ax: -0.0570221 | ay: -0.0596008 | az: 0.0986786
ax: 0.021759 | ay: -0.0746002 | az: -0.0278931
ax: -0.0065155 | ay: -0.0903778 | az: -0.00166321
ax: -0.0245209 | ay: -0.101364 | az: 0.0900726
ax: -0.0202332 | ay: -0.0565491 | az: 0.105118
ax: -0.00924683 | ay: -0.0121918 | az: 0.0683594
ax: -0.0366821 | ay: -0.056076 | az: 0.0690918
ax: -0.0837097 | ay: -0.0519409 | az: 0.0643616
ax: -0.0836029 | ay: -0.0432434 | az: -1.52588e-05
ax: -0.158875 | ay: 0.037735 | az: 0.0736542
ax: -0.250122 | ay: 0.0496216 | az: 0.0436401
ax: -0.257416 | ay: 0.0738373 | az: -0.0106201
ax: -0.324097 | ay: 0.0973206 | az: 0.0569305
ax: -0.434189 | ay: 0.206802 | az: 0.00372314
ax: -0.541901 | ay: 0.180008 | az: -0.0857391
ax: -0.874725 | ay: 0.185959 | az: -0.139389
ax: -1.07663 | ay: 0.735489 | az: -0.474945
time: 16
[20210811070612.190]
> sum ax: -7.498 | sum ay: -10.3539 | sum az: 1.46265
>> avg ax: -0.14996 | avg ay: -0.207079 | avg az: 0.0292529
>>> vx: -0.734804 | vy: -1.01469 | vz: 0.143339
>>> sx: -0.114086 | sy: -0.643247 | sz: 0.0638555
>>> a: 0.257343
>>> v: 1.26098
>>> s: 0.656399

ax: -1.00963 | ay: 1.64496 | az: -0.744064
ax: -1.10831 | ay: 0.903168 | az: 0.207108
ax: -0.970062 | ay: 0.7995 | az: -0.567657
ax: -0.534225 | ay: 0.684143 | az: -0.473419
ax: 0.406631 | ay: 0.781754 | az: -0.432358
ax: 0.104721 | ay: -0.370285 | az: -0.242188
ax: 0.455231 | ay: -0.299911 | az: -0.290192
ax: 0.734604 | ay: 0.865952 | az: -0.156464
ax: 0.691132 | ay: 1.06364 | az: -0.126633
ax: 0.745514 | ay: 0.799271 | az: -0.110123
ax: 0.717026 | ay: 0.646484 | az: -0.10466
ax: 0.677307 | ay: 0.423889 | az: -0.0820007
ax: 0.603409 | ay: 0.301636 | az: -0.0797272
ax: 0.527527 | ay: 0.28479 | az: -0.0545502
ax: 0.431595 | ay: 0.264038 | az: -0.0809937
ax: 0.235916 | ay: 0.119431 | az: -0.0725098
ax: -0.0917206 | ay: -0.234772 | az: -0.0624237
ax: -0.475937 | ay: -0.474365 | az: -0.00782776
ax: -0.954498 | ay: -0.660645 | az: 0.245392
ax: -1.09799 | ay: -1.42644 | az: 0.251251
ax: -1.13936 | ay: -2.02533 | az: 0.526031
ax: -1.17253 | ay: -1.96671 | az: 0.714462
ax: -1.19284 | ay: -1.93256 | az: 0.4104
ax: -0.529831 | ay: -2.44884 | az: 0.867401
ax: -0.639557 | ay: -1.91628 | az: 0.999008
ax: -0.811737 | ay: 1.60274 | az: -0.218185
ax: -0.518616 | ay: -0.97847 | az: 0.395432
ax: -0.586884 | ay: -0.999435 | az: -0.160309
ax: -0.295715 | ay: -0.49411 | az: 0.0333099
ax: 0.00428772 | ay: -0.428543 | az: 0.0215454
ax: -0.0540924 | ay: -0.428299 | az: 0.0729218
ax: -0.0496826 | ay: -0.246796 | az: 0.00151062
ax: -0.0712433 | ay: -0.0891418 | az: 0.0179596
ax: -0.0396576 | ay: -0.10463 | az: 0.101593
ax: -0.0485687 | ay: -0.0225677 | az: 0.09758
ax: -0.00514221 | ay: -0.0792389 | az: -0.109818
ax: -0.0104675 | ay: -0.0283661 | az: -0.149673
ax: -0.0148926 | ay: 0.0443115 | az: -0.0123138
ax: -0.0323486 | ay: 0.0294647 | az: 0.0999451
ax: -0.0299072 | ay: -0.0442505 | az: 0.165741
ax: -0.0189514 | ay: -0.0825043 | az: 0.0589447
ax: -0.0280762 | ay: -0.132721 | az: 0.0219727
ax: -0.00392151 | ay: -0.119095 | az: 0.0600739
ax: -0.0220795 | ay: -0.0836334 | az: 0.105713
ax: -0.0518951 | ay: -0.0329132 | az: 0.0741119
ax: -0.0859985 | ay: -0.0587769 | az: 0.0436096
ax: -0.12912 | ay: -0.0707855 | az: 0.0547791
ax: -0.0980835 | ay: -0.0396271 | az: 0.025177
ax: -0.175766 | ay: 0.086792 | az: 0.0693207
ax: -0.214706 | ay: 0.036087 | az: 0.0906372
time: 17
[20210811070613.196]
> sum ax: -7.97914 | sum ay: -6.93797 | sum az: 1.49484
>> avg ax: -0.159583 | avg ay: -0.138759 | avg az: 0.0298968
>>> vx: -0.781956 | vy: -0.679921 | vz: 0.146495
>>> sx: -0.387513 | sy: -0.0580336 | sz: -0.0685277
>>> a: 0.213576
>>> v: 1.04652
>>> s: 0.397782

ax: -0.296539 | ay: 0.0280151 | az: 0.0632477
ax: -0.344223 | ay: 0.119812 | az: 0.122467
ax: -0.377167 | ay: 0.143967 | az: 0.0579529
