steps: 89
ax: -0.0284271 | ay: -0.0830383 | az: -0.00801086
ax: -0.0209961 | ay: -0.0818939 | az: -0.0377808
ax: -0.0299072 | ay: -0.0602264 | az: 0.0413208
ax: -0.0445404 | ay: -0.0913239 | az: 0.074173
ax: -0.0363007 | ay: -0.0176697 | az: 0.100357
ax: -0.105637 | ay: 0.00543213 | az: 0.0600433
ax: -0.111938 | ay: 0.0158844 | az: -0.0324707
ax: -0.179596 | ay: 0.0601654 | az: 0.0375977
ax: -0.235016 | ay: 0.0827026 | az: 0.0779419
ax: -0.373871 | ay: 0.225403 | az: 0.0301208
ax: -0.441986 | ay: 0.257507 | az: 0.123016
ax: -0.553268 | ay: 0.299622 | az: 0.100372
ax: -0.665756 | ay: 0.351334 | az: -0.141998
ax: -1.08186 | ay: 0.30304 | az: -0.283493
ax: -1.09941 | ay: 1.52336 | az: -1.09901
ax: -1.11664 | ay: 1.89302 | az: -0.0283813
ax: -0.987228 | ay: 0.980392 | az: -0.454147
ax: -1.00145 | ay: 0.92099 | az: -0.852524
ax: 0.0638733 | ay: 0.818069 | az: -0.523331
ax: 0.19165 | ay: -0.433029 | az: -0.190689
ax: 0.220474 | ay: -0.247116 | az: -0.44873
ax: 0.596527 | ay: 0.792191 | az: -0.139801
ax: 0.681046 | ay: 1.05835 | az: 0.0557098
ax: 0.766968 | ay: 0.801529 | az: 0.035141
ax: 0.775513 | ay: 0.633072 | az: -0.042099
ax: 0.740067 | ay: 0.465485 | az: -0.0406952
ax: 0.660934 | ay: 0.363327 | az: -0.0602722
ax: 0.596085 | ay: 0.249985 | az: -0.0383759
ax: 0.53421 | ay: 0.223999 | az: -0.0486755
ax: 0.382629 | ay: 0.286758 | az: 0.00579834
ax: -0.120209 | ay: -0.117493 | az: -0.118149
ax: -0.448883 | ay: -0.369034 | az: 0.112
ax: -0.845673 | ay: -0.599579 | az: 0.382294
ax: -1.10672 | ay: -1.38287 | az: 0.109253
ax: -1.15071 | ay: -2.29521 | az: -0.0606689
ax: -1.10909 | ay: -2.36023 | az: -0.271057
time: 3
[20210805062930.352]
> sum ax: -9.07501 | sum ay: 1.06538 | sum az: -3.30629
>> avg ax: -0.1815 | avg ay: 0.0213077 | avg az: -0.0661258
>>> vx: -0.889351 | vy: 0.104408 | vz: -0.324016
>>> sx: -0.477522 | sy: 0.0453546 | sz: -0.0997306
>>> a: 0.194342
>>> v: 0.952278
>>> s: 0.489929

ax: -1.10866 | ay: -2.54605 | az: -0.179749
ax: -1.2025 | ay: -2.41214 | az: 0.368286
ax: -0.384232 | ay: -2.39012 | az: 0.224991
ax: -0.40889 | ay: 1.49553 | az: -0.0952911
ax: -0.406326 | ay: 1.38402 | az: 0.881897
ax: -1.127 | ay: -1.2809 | az: 0.0960388
ax: -0.12027 | ay: -0.14888 | az: 0.206192
ax: -0.10051 | ay: -0.977966 | az: -0.586533
ax: -0.0926208 | ay: -0.606293 | az: 0.0914459
ax: -0.113174 | ay: -0.310913 | az: -0.0943451
ax: 0.0050354 | ay: 0.0595703 | az: 0.064682
ax: -0.126282 | ay: -0.221603 | az: 0.224884
ax: -0.0547333 | ay: 0.0444641 | az: 0.0513153
ax: -0.0368652 | ay: -0.0559235 | az: -0.0774689
ax: 0.0223541 | ay: -0.0994415 | az: -0.155579
ax: 0.00735474 | ay: -0.0958862 | az: -0.0339203
ax: 0.00860596 | ay: 0.0779266 | az: 0.103287
ax: -0.0196075 | ay: -0.00132751 | az: 0.114029
ax: -0.0193024 | ay: -0.0357208 | az: 0.00883484
ax: -0.0231018 | ay: -0.00985718 | az: 0.00679016
ax: -0.0328369 | ay: 0.0214539 | az: 0.0087738
ax: -0.0484772 | ay: -0.0558472 | az: 0.0199738
ax: -0.098175 | ay: -0.0142517 | az: 0.0323181
ax: -0.143021 | ay: -0.02388 | az: 0.0862427
ax: -0.102509 | ay: 0.0888519 | az: 0.0326233
ax: -0.152756 | ay: 0.109772 | az: -0.004776
ax: -0.318527 | ay: 0.117844 | az: -0.0355072
ax: -0.344391 | ay: 0.213943 | az: -0.0167084
ax: -0.449615 | ay: 0.281723 | az: 0.166
ax: -0.491425 | ay: 0.363464 | az: 0.151932
ax: -0.660065 | ay: 0.423431 | az: -0.130707
ax: -1.08403 | ay: 0.71315 | az: -0.584167
ax: -1.10153 | ay: 1.73125 | az: -0.923538
ax: -1.12212 | ay: 1.09029 | az: 0.176056
ax: -1.14989 | ay: 1.14259 | az: -0.679245
ax: -0.912521 | ay: 0.898071 | az: -0.691208
ax: 0.387711 | ay: 0.988342 | az: -0.415283
ax: -0.00968933 | ay: -0.211624 | az: -0.404327
ax: 0.195282 | ay: -0.360703 | az: -0.134048
ax: 0.583954 | ay: 0.544083 | az: 0.116043
ax: 0.930267 | ay: 0.896637 | az: -0.178879
ax: 0.763443 | ay: 0.92688 | az: -0.124405
ax: 0.809494 | ay: 0.903275 | az: -0.0454407
ax: 0.770386 | ay: 0.511429 | az: -0.0933685
ax: 0.706711 | ay: 0.318237 | az: -0.0833588
ax: 0.649094 | ay: 0.195923 | az: -0.104126
ax: 0.576645 | ay: 0.159409 | az: -0.00892639
ax: 0.453278 | ay: 0.110626 | az: 0.0263977
ax: 0.23941 | ay: 0.125885 | az: 0.0836182
ax: -0.149231 | ay: 0.0319366 | az: 0.073822
time: 4
[20210805062931.352]
> sum ax: -6.60585 | sum ay: 4.11067 | sum az: -2.46443
>> avg ax: -0.132117 | avg ay: 0.0822134 | avg az: -0.0492886
>>> vx: -0.647373 | vy: 0.402846 | vz: -0.241514
>>> sx: -0.687601 | sy: -0.411719 | sz: 0.00250977
>>> a: 0.163228
>>> v: 0.799816
>>> s: 0.801445

ax: -0.811737 | ay: -0.377136 | az: 0.215973
ax: -1.10475 | ay: -1.24429 | az: 0.138153
ax: -1.15729 | ay: -1.79161 | az: 0.160141
ax: -1.20341 | ay: -1.99046 | az: -0.389099
ax: -1.23633 | ay: -2.589 | az: -0.4646
ax: -0.903152 | ay: -2.57547 | az: 0.657211
ax: -0.866135 | ay: -0.987198 | az: 0.00363159
ax: -0.425598 | ay: 1.51881 | az: -0.0465546
ax: -0.541351 | ay: 0.467407 | az: 0.843338
ax: -1.13574 | ay: -1.15152 | az: -0.337494
ax: -0.370728 | ay: -0.611511 | az: 0.187134
ax: -0.0870972 | ay: -0.873215 | az: -0.428421
ax: -0.25325 | ay: -0.561081 | az: 0.0283203
ax: -0.112213 | ay: -0.388367 | az: -0.0508575
ax: 0.0108032 | ay: 0.0866394 | az: 0.0714722
ax: -0.0437317 | ay: -0.0716705 | az: 0.0746155
ax: -0.0449219 | ay: -0.0121765 | az: -0.0675507
ax: 0.0302277 | ay: 0.0959778 | az: -0.0619659
ax: -0.012207 | ay: -0.183731 | az: -0.163467
ax: 0.0205231 | ay: -0.0783539 | az: 0.00476074
ax: -0.0471039 | ay: -0.0115204 | az: 0.185837
ax: -0.0426636 | ay: -0.094162 | az: 0.118607
ax: -0.0270996 | ay: -0.087265 | az: 0.0017395
ax: -0.0591278 | ay: -0.0389404 | az: 0.0113831
ax: -0.092514 | ay: -0.0314484 | az: 0.055191
ax: -0.056427 | ay: -0.0942535 | az: 0.0479584
ax: -0.0688629 | ay: 0.0144958 | az: 0.00141907
ax: -0.16037 | ay: 0.0971527 | az: 0.0671844
ax: -0.138519 | ay: 0.0098114 | az: 0.0312042
ax: -0.16069 | ay: 0.109116 | az: 0.0594635
ax: -0.29628 | ay: 0.140793 | az: -0.062973
ax: -0.315353 | ay: 0.206787 | az: -0.00169373
ax: -0.481735 | ay: 0.242874 | az: 0.123398
ax: -0.555313 | ay: 0.379623 | az: 0.103424
ax: -0.760574 | ay: 0.504272 | az: -0.117065
ax: -1.08368 | ay: 0.939606 | az: -0.581985
ax: -1.1003 | ay: 1.89072 | az: -0.778885
ax: -1.12212 | ay: 1.07599 | az: -0.0848694
ax: -1.14987 | ay: 1.08617 | az: -0.691605
ax: -0.387192 | ay: 0.970474 | az: -0.788834
ax: 0.57843 | ay: 0.0413666 | az: 0.00848389
ax: -0.00897217 | ay: -0.703506 | az: -0.296555
ax: 0.247177 | ay: 0.590149 | az: 0.0762482
ax: 0.763504 | ay: 1.0369 | az: -0.0151215
ax: 0.656189 | ay: 0.958206 | az: -0.0065918
ax: 0.707764 | ay: 0.83403 | az: 0.0275726
ax: 0.746277 | ay: 0.587051 | az: -0.0485535
ax: 0.683472 | ay: 0.319733 | az: -0.0843658
ax: 0.612015 | ay: 0.242554 | az: -0.0385742
ax: 0.552582 | ay: 0.195847 | az: -0.0299377
time: 5
[20210805062932.352]
> sum ax: -12.8154 | sum ay: -1.90535 | sum az: -2.33376
>> avg ax: -0.256309 | avg ay: -0.038107 | avg az: -0.0466751
>>> vx: -1.25591 | vy: -0.186724 | vz: -0.228708
>>> sx: -1.10398 | sy: -0.940825 | sz: -0.00641725
>>> a: 0.263296
>>> v: 1.29015
>>> s: 1.45051

ax: 0.423965 | ay: 0.160782 | az: -0.00210571
ax: 0.222397 | ay: 0.0480347 | az: -0.00289917
ax: -0.170135 | ay: -0.20166 | az: -0.0817108
ax: -0.765518 | ay: -0.598557 | az: -0.00917053
ax: -1.10011 | ay: -0.927643 | az: 0.0933685
ax: -1.15567 | ay: -1.81784 | az: 0.022995
ax: -1.20288 | ay: -2.46751 | az: -0.001297
ax: -1.15872 | ay: -2.57497 | az: -0.08815
ax: -1.00768 | ay: -2.56721 | az: 0.709778
ax: -0.860001 | ay: -2.14186 | az: 0.387985
ax: -0.28006 | ay: 1.52827 | az: -0.685745
ax: -0.452988 | ay: 0.884155 | az: 1.01941
ax: -1.14952 | ay: -1.11784 | az: 0.0914459
ax: -0.379318 | ay: -0.401306 | az: 0.217468
ax: -0.0338287 | ay: -0.816483 | az: -0.645493
ax: -0.321365 | ay: -0.823837 | az: -0.058136
ax: -0.176727 | ay: -0.384628 | az: -0.0651703
ax: 0.0410461 | ay: 0.0573578 | az: 0.0692902
ax: -0.0457916 | ay: -0.148697 | az: -0.00299072
ax: -0.0831604 | ay: -0.178207 | az: 0.039978
ax: -0.0779724 | ay: -0.105743 | az: 0.00457764
ax: 0.00202942 | ay: -0.124634 | az: -0.142502
ax: 0.0179596 | ay: 0.0244904 | az: -0.0366669
ax: 0.00343323 | ay: 0.0667114 | az: 0.0593719
ax: 0.00326538 | ay: -0.0123596 | az: 0.0679321
ax: -0.0083313 | ay: -0.0357361 | az: 0.0137634
ax: -0.0305939 | ay: 0.0149536 | az: 0.0140076
ax: -0.0228577 | ay: -0.0554504 | az: 4.57764e-05
ax: 0.00566101 | ay: -0.0497742 | az: 0.0544434
ax: -0.0401459 | ay: -0.0465393 | az: 0.0739899
ax: -0.130112 | ay: 0.0506897 | az: 0.0750122
ax: -0.153656 | ay: 0.0315094 | az: 0.0852966
ax: -0.163757 | ay: 0.104095 | az: 0.0197754
ax: -0.253799 | ay: 0.181259 | az: -0.0637817
ax: -0.365311 | ay: 0.172867 | az: -0.00431824
ax: -0.533646 | ay: 0.297745 | az: 0.21698
ax: -0.44754 | ay: 0.426071 | az: 0.0692139
ax: -0.722031 | ay: 0.364868 | az: -0.17601
ax: -1.07834 | ay: 0.567215 | az: -0.41629
ax: -1.0927 | ay: 2.16423 | az: -0.690857
ax: -1.1111 | ay: 1.19791 | az: 0.230698
ax: -1.05281 | ay: 0.704605 | az: -0.550186
ax: -0.913834 | ay: 1.13219 | az: -1.05597
ax: 0.487244 | ay: 0.946838 | az: -0.61235
ax: -0.0865784 | ay: -0.361633 | az: -0.145172
ax: 0.138931 | ay: -0.176239 | az: -0.395645
ax: 0.686356 | ay: 0.731873 | az: -0.00422668
ax: 0.779251 | ay: 0.961975 | az: 0.050354
ax: 0.759262 | ay: 0.825821 | az: 0.0858612
ax: 0.799179 | ay: 0.698364 | az: -0.0032959
time: 6
[20210805062933.359]
> sum ax: -14.2586 | sum ay: -3.79149 | sum az: -2.1671
>> avg ax: -0.285172 | avg ay: -0.0758298 | avg az: -0.043342
>>> vx: -1.39734 | vy: -0.371566 | vz: -0.212376
>>> sx: -0.961743 | sy: -1.0241 | sz: 0.0351014
>>> a: 0.298248
>>> v: 1.46141
>>> s: 1.40533

ax: 0.763962 | ay: 0.422134 | az: -0.0680389
ax: 0.684662 | ay: 0.292343 | az: -0.0830688
ax: 0.636108 | ay: 0.181259 | az: -0.0711517
ax: 0.529907 | ay: 0.136017 | az: -0.0696869
ax: 0.4254 | ay: 0.100983 | az: -0.040863
ax: 0.12056 | ay: -0.0533142 | az: -0.0450287
ax: -0.336517 | ay: -0.285675 | az: -0.0241852
ax: -0.844025 | ay: -0.685043 | az: 0.0185242
ax: -1.11575 | ay: -1.37566 | az: -0.202499
ax: -1.16316 | ay: -2.29024 | az: -0.257614
ax: -1.10844 | ay: -2.56728 | az: -0.976685
ax: -0.973083 | ay: -2.58113 | az: -0.360367
ax: -1.00589 | ay: -2.55171 | az: 0.449417
ax: -0.4254 | ay: -1.10805 | az: 0.0973511
ax: -0.744934 | ay: 1.54089 | az: 1.12761
ax: -0.884094 | ay: -0.488052 | az: 0.469879
ax: -0.769028 | ay: -0.80101 | az: -0.24588
ax: -0.032196 | ay: -0.555878 | az: -0.420456
ax: -0.551895 | ay: -1.16211 | az: -0.619858
ax: 0.0150299 | ay: -0.460007 | az: 0.123032
ax: -0.0791473 | ay: -0.198608 | az: 0.175262
ax: 0.0144958 | ay: 0.0231476 | az: 0.178329
ax: -0.142242 | ay: 0.0928802 | az: -0.054657
ax: 0.017868 | ay: -0.0397034 | az: 0.0810089
ax: 0.00474548 | ay: -0.187469 | az: -0.218384
ax: 0.0485687 | ay: -0.0937042 | az: -0.105225
ax: -0.0547638 | ay: 0.0199127 | az: 0.0639038
ax: -0.0406647 | ay: 0.0759735 | az: 0.232956
ax: -0.0230103 | ay: -0.0681152 | az: 0.0629425
ax: 0.0135651 | ay: -0.0690918 | az: -0.062027
ax: -0.0311279 | ay: 0.0135803 | az: -0.00495911
ax: -0.0639954 | ay: -0.0475464 | az: 0.0574188
ax: -0.0696869 | ay: -0.00291443 | az: 0.0163727
ax: -0.0980072 | ay: 0.0119781 | az: 0.0411682
ax: -0.130371 | ay: 0.0187836 | az: 0.0269318
ax: -0.121994 | ay: 0.0952454 | az: 0.10524
ax: -0.15773 | ay: 0.116821 | az: 0.0735321
ax: -0.250305 | ay: 0.148483 | az: -0.0119476
ax: -0.284195 | ay: 0.157455 | az: -0.0519562
ax: -0.387512 | ay: 0.258514 | az: 0.106964
ax: -0.501678 | ay: 0.34996 | az: 0.052475
ax: -0.652985 | ay: 0.40889 | az: -0.175201
ax: -1.08286 | ay: 0.510635 | az: -0.354538
ax: -1.09984 | ay: 1.72371 | az: -0.619431
ax: -1.11772 | ay: 1.24658 | az: 0.251801
ax: -1.07372 | ay: 1.09686 | az: -0.678207
ax: -0.76857 | ay: 0.912903 | az: -0.78334
ax: 0.47403 | ay: 0.983521 | az: -0.676804
ax: 0.0688934 | ay: -0.522049 | az: -0.437286
ax: 0.0829773 | ay: -0.288376 | az: -0.209778
time: 7
[20210805062934.355]
> sum ax: -14.2858 | sum ay: -7.54326 | sum az: -4.117
>> avg ax: -0.285715 | avg ay: -0.150865 | avg az: -0.0823401
>>> vx: -1.40001 | vy: -0.739239 | vz: -0.403466
>>> sx: -0.590055 | sy: -0.982889 | sz: -0.102391
>>> a: 0.333427
>>> v: 1.63379
>>> s: 1.15096

steps: 96
ax: 0.585342 | ay: 0.759903 | az: 0.0233612
ax: 0.808594 | ay: 1.084 | az: -0.0741119
ax: 0.735321 | ay: 0.921631 | az: 0.0117188
ax: 0.745193 | ay: 0.84137 | az: 0.0252686
ax: 0.723785 | ay: 0.491379 | az: -0.0341492
ax: 0.637436 | ay: 0.322769 | az: -0.0767975
ax: 0.566925 | ay: 0.267014 | az: -0.0310211
ax: 0.458969 | ay: 0.200287 | az: 0.020752
ax: 0.322235 | ay: 0.169708 | az: 0.0609131
ax: -0.0519714 | ay: -0.225616 | az: -0.128922
ax: -0.365891 | ay: -0.456543 | az: 0.0969696
ax: -0.857086 | ay: -0.706161 | az: 0.280807
ax: -1.11516 | ay: -1.34557 | az: 0.190399
ax: -1.16083 | ay: -2.26776 | az: 0.111221
ax: -1.19293 | ay: -2.5192 | az: -0.113724
ax: -1.02364 | ay: -2.53223 | az: 0.280533
ax: -0.972855 | ay: -2.50883 | az: 0.405945
ax: -0.280884 | ay: -1.04105 | az: -0.1026
ax: -0.723892 | ay: 1.57321 | az: 0.0945587
ax: -0.698883 | ay: -0.167084 | az: 0.820831
ax: -0.8293 | ay: -0.712051 | az: -0.00299072
ax: -0.15596 | ay: -0.161331 | az: 0.257782
ax: -0.177628 | ay: -0.864594 | az: -0.374374
ax: -0.0258331 | ay: -0.545822 | az: 0.11084
ax: -0.152786 | ay: -0.329819 | az: -0.102676
ax: 0.0342102 | ay: -0.0975342 | az: 0.0146332
ax: -0.0785522 | ay: -0.0964966 | az: 0.0544891
ax: -0.0834808 | ay: -0.0162506 | az: -0.0407104
ax: -0.0145874 | ay: -0.00708008 | az: 0.0720978
ax: 0.00471497 | ay: -0.0598907 | az: -0.0672607
ax: 0.025238 | ay: -0.00823975 | az: -0.152908
ax: 0.0662842 | ay: 0.143448 | az: -0.0662537
ax: 0.0431671 | ay: 0.140778 | az: 0.0231476
ax: -0.0211182 | ay: 0.0104065 | az: 0.0965271
ax: -0.0433655 | ay: -0.0312195 | az: 0.12764
ax: -0.056366 | ay: -0.0985413 | az: 0.0789795
ax: -0.0601349 | ay: -0.044693 | az: 0.0372009
ax: -0.0865173 | ay: -0.0690918 | az: 0.0730591
ax: -0.132416 | ay: -0.0159149 | az: 0.0387268
ax: -0.0998077 | ay: 0.129272 | az: 0.0730743
ax: -0.208923 | ay: 0.0885162 | az: 0.00524902
ax: -0.324249 | ay: 0.216003 | az: -0.022049
ax: -0.348557 | ay: 0.1409 | az: -0.0741425
ax: -0.449158 | ay: 0.271393 | az: 0.0861053
ax: -0.573639 | ay: 0.352203 | az: 0.13887
ax: -0.760696 | ay: 0.486465 | az: -0.0741882
ax: -1.08379 | ay: 0.615036 | az: -0.275818
ax: -1.10019 | ay: 2.17906 | az: -0.804031
ax: -1.11858 | ay: 1.52171 | az: 0.0394745
ax: -0.805252 | ay: 0.733688 | az: -0.47319
time: 8
[20210805062935.343]
> sum ax: -11.4775 | sum ay: -3.26845 | sum az: 0.659256
>> avg ax: -0.22955 | avg ay: -0.065369 | avg az: 0.0131851
>>> vx: -1.12479 | vy: -0.320308 | vz: 0.0646071
>>> sx: -0.229632 | sy: -0.506301 | sz: 0.117823
>>> a: 0.23904
>>> v: 1.17129
>>> s: 0.56829

steps: 97
ax: -0.977676 | ay: 1.36258 | az: -0.722794
ax: 0.415176 | ay: 0.90506 | az: -0.668961
ax: 0.0145264 | ay: -0.21637 | az: -0.336914
ax: 0.208694 | ay: -0.140701 | az: -0.469543
ax: 0.729691 | ay: 0.720184 | az: -0.0962982
ax: 0.828033 | ay: 0.945175 | az: -0.0184784
ax: 0.771286 | ay: 0.893143 | az: -0.00816345
ax: 0.84375 | ay: 0.767853 | az: -0.085434
ax: 0.743561 | ay: 0.445374 | az: -0.0948639
ax: 0.656815 | ay: 0.346313 | az: -0.104233
ax: 0.560471 | ay: 0.281006 | az: -0.0585327
ax: 0.43425 | ay: 0.15094 | az: -0.0640259
ax: 0.297958 | ay: 0.0765991 | az: -0.0716553
ax: -0.123566 | ay: -0.120575 | az: -0.0872192
ax: -0.617661 | ay: -0.46579 | az: 0.0519562
ax: -1.07957 | ay: -0.868423 | az: 0.114868
ax: -1.13649 | ay: -1.70952 | az: -0.00521851
ax: -1.18114 | ay: -2.51375 | az: -0.240982
ax: -1.0018 | ay: -2.5493 | az: -0.519699
ax: -0.874146 | ay: -2.54501 | az: 0.690323
ax: -0.697693 | ay: -2.33351 | az: 0.434967
ax: 0.278198 | ay: 0.0830536 | az: 0.225601
ax: -0.304291 | ay: 1.57059 | az: 0.50647
ax: -0.78508 | ay: 0.171768 | az: 0.832153
ax: -1.08049 | ay: -0.97699 | az: -0.0841217
ax: -0.261688 | ay: -0.365219 | az: 0.243149
ax: -0.216461 | ay: -1.01157 | az: -0.272842
ax: -0.0596313 | ay: -0.321686 | az: 0.0118713
ax: -0.161301 | ay: -0.344238 | az: -0.0634918
