steps: 0
ax: -0.074646 | ay: -0.0217285 | az: 0.0493774
ax: -0.023056 | ay: -0.0558014 | az: 0.0338593
ax: -0.0182953 | ay: -0.066925 | az: 0.0243988
ax: -0.00811768 | ay: -0.0790863 | az: 0.0521851
ax: -0.0142212 | ay: -0.0616302 | az: 0.0423889
ax: -0.0162201 | ay: -0.038208 | az: 0.0322418
ax: -0.0206299 | ay: -0.0428772 | az: 0.0222626
ax: -0.0323334 | ay: -0.0410461 | az: 0.00953674
ax: -0.0325012 | ay: -0.0664062 | az: 0.0592651
ax: -0.06633 | ay: -0.0552673 | az: 0.0242615
ax: -0.0848541 | ay: 0.00167847 | az: 0.0418396
ax: -0.138992 | ay: -0.00682068 | az: 0.0450745
ax: -0.166809 | ay: 0.0030365 | az: 0.00340271
ax: -0.278625 | ay: 0.0581512 | az: 0.0475922
ax: -0.266312 | ay: 0.0464325 | az: 0.0608826
ax: -0.301117 | ay: 0.0508575 | az: 0.0359955
ax: -0.430893 | ay: 0.0719757 | az: -0.0595551
ax: -0.688736 | ay: 0.174652 | az: -0.178146
ax: -0.963089 | ay: 0.303375 | az: -0.273941
ax: -1.05247 | ay: 0.756897 | az: -0.633545
ax: -0.888535 | ay: 1.0874 | az: -0.159546
ax: -0.708862 | ay: 0.66069 | az: -0.066803
ax: -0.646317 | ay: 0.566437 | az: -0.346573
ax: -0.145676 | ay: 0.110352 | az: -0.537109
ax: 0.80867 | ay: -0.0196381 | az: -0.40802
ax: -0.00997925 | ay: -0.117661 | az: -0.135651
ax: 0.295303 | ay: 0.556671 | az: -0.147812
ax: 0.601074 | ay: 0.894562 | az: -0.208664
ax: 0.599152 | ay: 0.657761 | az: -0.181305
ax: 0.657257 | ay: 0.494385 | az: -0.115143
ax: 0.664978 | ay: 0.400726 | az: -0.0436096
ax: 0.633301 | ay: 0.27182 | az: -0.0662231
ax: 0.5896 | ay: 0.238007 | az: -0.0503082
ax: 0.509079 | ay: 0.191086 | az: -0.0885925
time: 6
[20210811065216.463]
> sum ax: -5.50375 | sum ay: 0.435059 | sum az: 0.108658
>> avg ax: -0.110075 | avg ay: 0.00870117 | avg az: 0.00217316
>>> vx: -0.539368 | vy: 0.0426358 | vz: 0.0106485
>>> sx: -0.519827 | sy: -0.472605 | sz: 0.250331
>>> a: 0.11044
>>> v: 0.541155
>>> s: 0.745816

ax: 0.348541 | ay: 0.110672 | az: -0.0771179
ax: 0.118179 | ay: -0.0155182 | az: -0.115952
ax: -0.171967 | ay: -0.203003 | az: -0.0695801
ax: -0.52774 | ay: -0.473755 | az: -0.00750732
ax: -0.898392 | ay: -0.824524 | az: 0.0755768
ax: -1.11922 | ay: -1.39819 | az: 0.234741
ax: -1.16179 | ay: -1.9614 | az: 0.495087
ax: -1.0957 | ay: -2.11534 | az: 0.433212
ax: -0.854248 | ay: -1.96986 | az: 0.551971
ax: -0.907791 | ay: -1.80675 | az: 0.735458
ax: -0.553085 | ay: -1.96356 | az: 0.951508
ax: -0.486313 | ay: -1.73494 | az: 0.835526
ax: -0.532944 | ay: 1.5564 | az: -0.17012
ax: -0.540146 | ay: -0.536377 | az: 0.360245
ax: -0.477173 | ay: -0.729782 | az: 0.0637665
ax: -0.373627 | ay: -0.555954 | az: -0.0568848
ax: -0.0405273 | ay: -0.603256 | az: -0.035553
ax: -0.164871 | ay: -0.423767 | az: 0.113068
ax: -0.0232697 | ay: -0.255936 | az: 0.143219
ax: -0.0503082 | ay: -0.0934296 | az: 0.0474243
ax: -0.0631104 | ay: -0.101715 | az: 0.102264
ax: -0.029541 | ay: -0.0872498 | az: 0.0763397
ax: -0.0216827 | ay: -0.188675 | az: -0.0637665
ax: -0.0384827 | ay: -0.117569 | az: -0.106766
ax: -0.0449219 | ay: 0.00488281 | az: 0.062027
ax: -0.0522614 | ay: -0.0207672 | az: 0.146667
ax: -0.0419769 | ay: -0.0697327 | az: 0.0877686
ax: -0.00709534 | ay: -0.140121 | az: -0.00805664
ax: -0.00239563 | ay: -0.0632782 | az: 0.059494
ax: -0.0270081 | ay: -0.0736542 | az: 0.0673218
ax: -0.0381165 | ay: -0.0850067 | az: 0.0897217
ax: -0.0152283 | ay: -0.0814514 | az: 0.059082
ax: -0.0295258 | ay: -0.0646667 | az: 0.0576477
ax: -0.0331421 | ay: -0.0751953 | az: 0.0495758
ax: -0.0590057 | ay: -0.0656281 | az: 0.0366058
ax: -0.0670166 | ay: -0.0333557 | az: 0.0462494
ax: -0.176926 | ay: 0.048996 | az: 0.0821991
ax: -0.210098 | ay: 0.0565338 | az: 0.0303345
ax: -0.227386 | ay: 0.039444 | az: 0.0498352
ax: -0.300217 | ay: 0.0569611 | az: 0.091217
ax: -0.282684 | ay: 0.0687866 | az: 0.0524139
ax: -0.415573 | ay: 0.0984802 | az: -0.106171
ax: -0.677948 | ay: 0.0692139 | az: -0.1716
ax: -0.984985 | ay: 0.394897 | az: -0.376266
ax: -1.067 | ay: 1.16519 | az: -0.864014
ax: -0.994995 | ay: 0.909454 | az: -0.116989
ax: -0.598755 | ay: 0.746078 | az: -0.181122
ax: -0.67276 | ay: 0.541626 | az: -0.326752
ax: -0.0505371 | ay: 0.370636 | az: -0.600616
ax: 1.07886 | ay: 0.0153656 | az: -0.494171
time: 7
[20210811065217.464]
> sum ax: -15.6639 | sum ay: -12.6798 | sum az: 2.33856
>> avg ax: -0.313278 | avg ay: -0.253596 | avg az: 0.0467712
>>> vx: -1.53506 | vy: -1.24262 | vz: 0.229179
>>> sx: -0.884474 | sy: -1.30451 | sz: 0.366719
>>> a: 0.405761
>>> v: 1.98823
>>> s: 1.61818

ax: 0.414642 | ay: -0.293655 | az: -0.351654
ax: 0.277573 | ay: 0.723206 | az: -0.105331
ax: 0.657837 | ay: 1.09036 | az: -0.0590973
ax: 0.608459 | ay: 0.749466 | az: -0.065094
ax: 0.596497 | ay: 0.469437 | az: -0.043457
ax: 0.600464 | ay: 0.350998 | az: 0.0264282
ax: 0.51004 | ay: 0.250275 | az: -0.0506439
ax: 0.44989 | ay: 0.20694 | az: -0.0697937
ax: 0.285187 | ay: 0.0720062 | az: -0.143219
ax: 0.0151367 | ay: -0.0516968 | az: -0.176407
ax: -0.245682 | ay: -0.291916 | az: -0.0502777
ax: -0.513901 | ay: -0.515533 | az: 0.0503998
ax: -0.869568 | ay: -0.911072 | az: 0.0337677
ax: -1.11818 | ay: -1.47713 | az: 0.0625153
ax: -1.15976 | ay: -1.86215 | az: 0.249969
ax: -0.941132 | ay: -1.78607 | az: 0.348877
ax: -0.909393 | ay: -1.80748 | az: 0.482468
ax: -0.690033 | ay: -1.98933 | az: 0.868225
ax: -0.467117 | ay: -1.97066 | az: 1.00801
ax: -0.530899 | ay: -2.01804 | az: 0.80542
ax: -0.37175 | ay: 0.291718 | az: 0.407852
ax: -0.464508 | ay: 0.768585 | az: 0.0611572
ax: -0.659241 | ay: -1.00298 | az: 0.352386
ax: -0.447113 | ay: -0.639572 | az: -0.158478
ax: -0.124481 | ay: -0.512665 | az: 0.109375
ax: -0.117188 | ay: -0.565689 | az: 0.0701599
ax: -0.0644379 | ay: -0.357574 | az: 0.102264
ax: -0.116562 | ay: -0.186279 | az: -0.00909424
ax: -0.0305634 | ay: -0.0798492 | az: 0.0414429
ax: -0.0506897 | ay: -0.101135 | az: 0.0694733
ax: -0.0158539 | ay: -0.110748 | az: -0.0356293
ax: -0.019577 | ay: -0.0635834 | az: -0.129852
ax: -0.0178223 | ay: -0.0535889 | az: -0.032486
ax: 0.00312805 | ay: -0.0481415 | az: 0.0938568
ax: -0.0127716 | ay: -0.0934296 | az: 0.13768
ax: -0.0185089 | ay: -0.0947723 | az: 0.0699921
ax: -0.0110321 | ay: -0.0711823 | az: 0.0177765
ax: -0.0135193 | ay: -0.0750275 | az: 0.0493011
ax: -0.00636292 | ay: -0.0801392 | az: 0.0696411
ax: -0.0362396 | ay: -0.0560455 | az: 0.0584717
ax: -0.0359497 | ay: -0.0401764 | az: 0.0337067
ax: -0.0483398 | ay: -0.0529327 | az: 0.0388336
ax: -0.068161 | ay: -0.0811615 | az: 0.0362854
ax: -0.07341 | ay: -0.015564 | az: 0.0590057
ax: -0.158905 | ay: 0.0244141 | az: 0.0423889
ax: -0.227188 | ay: 0.0582886 | az: 0.0634766
ax: -0.262802 | ay: -0.0147095 | az: 0.0370636
ax: -0.316025 | ay: 0.0643463 | az: 0.0294189
ax: -0.368927 | ay: 0.0665131 | az: -0.0410919
ax: -0.633163 | ay: 0.0122375 | az: -0.0581055
time: 8
[20210811065218.463]
> sum ax: -7.8179 | sum ay: -14.1729 | sum az: 4.40738
>> avg ax: -0.156358 | avg ay: -0.283458 | avg az: 0.0881476
>>> vx: -0.766154 | vy: -1.38894 | vz: 0.431923
>>> sx: -0.269622 | sy: -0.799542 | sz: 0.22233
>>> a: 0.335509
>>> v: 1.64399
>>> s: 0.872579

ax: -1.03645 | ay: 0.259384 | az: -0.20816
ax: -1.06229 | ay: 0.849319 | az: -0.840027
ax: -1.07457 | ay: 1.40051 | az: -0.223495
ax: -0.935455 | ay: 1.00476 | az: 0.0742645
ax: -0.527222 | ay: 0.422668 | az: -0.528381
ax: -0.267273 | ay: 0.0449066 | az: -0.645645
ax: 0.996033 | ay: 0.149292 | az: -0.478745
ax: 0.141632 | ay: -0.139343 | az: -0.262131
ax: 0.412323 | ay: 0.633835 | az: -0.0960693
ax: 0.673477 | ay: 0.857864 | az: -0.149628
ax: 0.689682 | ay: 0.739487 | az: -0.123703
ax: 0.671082 | ay: 0.579224 | az: -0.0860748
ax: 0.667175 | ay: 0.50058 | az: 0.0136414
ax: 0.583618 | ay: 0.370224 | az: -0.0161591
ax: 0.507187 | ay: 0.28331 | az: -0.0537872
ax: 0.401917 | ay: 0.209183 | az: -0.0780487
ax: 0.256958 | ay: 0.159378 | az: -0.0754852
ax: 0.00880432 | ay: -0.047699 | az: -0.0884705
ax: -0.195099 | ay: -0.167343 | az: -0.0379181
ax: -0.537964 | ay: -0.392654 | az: 0.0351868
ax: -0.883209 | ay: -0.786591 | az: 0.0227051
ax: -1.10507 | ay: -1.34747 | az: 0.0827026
ax: -1.14551 | ay: -1.77913 | az: 0.249466
ax: -1.07069 | ay: -1.90782 | az: 0.284851
ax: -0.90181 | ay: -1.93919 | az: 0.559692
ax: -0.793533 | ay: -1.8911 | az: 1.01108
ax: -0.662842 | ay: -1.81926 | az: 0.868805
ax: -0.431992 | ay: -1.73541 | az: 0.549911
