steps: 0
ax: 0.603119 | ay: 0.633804 | az: -0.00157166
ax: -0.0249786 | ay: -0.230301 | az: 0.0986633
time: 1
[20210811065540.855]
> sum ax: -8.66806 | sum ay: -10.802 | sum az: 3.06796
>> avg ax: -0.173361 | avg ay: -0.21604 | avg az: 0.0613593
>>> vx: -0.84947 | vy: -1.0586 | vz: 0.30066
>>> sx: -0.368975 | sy: -0.138524 | sz: -0.00559129
>>> a: 0.283712
>>> v: 1.39019
>>> s: 0.394161

ax: 0.0096283 | ay: -0.249023 | az: -0.0399017
ax: 0.00405884 | ay: -0.175552 | az: 0.0849304
ax: -0.020752 | ay: -0.120514 | az: 0.114166
ax: -0.0484467 | ay: -0.166336 | az: 0.124023
ax: -0.0303955 | ay: -0.178665 | az: 0.0719757
ax: -0.0296478 | ay: -0.192291 | az: 0.0865936
ax: -0.0430145 | ay: -0.184235 | az: 0.0854187
ax: -0.0744934 | ay: -0.131577 | az: 0.0339508
ax: -0.130798 | ay: -0.102463 | az: 0.0561218
ax: -0.124207 | ay: -0.0281677 | az: 0.0367737
ax: -0.225525 | ay: -0.0272827 | az: 0.0962219
ax: -0.289322 | ay: 0.00318909 | az: 0.143768
ax: -0.333923 | ay: 0.0105133 | az: 0.115936
ax: -0.400101 | ay: 0.0280609 | az: 0.0645447
ax: -0.50029 | ay: 0.120743 | az: -0.0969086
ax: -0.641739 | ay: 0.159515 | az: -0.113602
ax: -1.05377 | ay: 0.441162 | az: -0.247192
ax: -1.07312 | ay: 1.03281 | az: -0.778458
ax: -1.08644 | ay: 0.978928 | az: -0.138855
ax: -0.916992 | ay: 0.823456 | az: -0.353348
ax: -0.792725 | ay: 0.74939 | az: -0.209152
ax: 0.0214081 | ay: 0.515335 | az: -0.65686
ax: 0.855759 | ay: -0.401108 | az: -0.015213
ax: 0.381271 | ay: -0.702362 | az: -0.348404
ax: 0.715378 | ay: 0.761017 | az: -0.161926
ax: 0.764191 | ay: 0.954544 | az: -0.05513
ax: 0.800903 | ay: 0.720215 | az: -0.0578156
ax: 0.715668 | ay: 0.566116 | az: -0.0479889
ax: 0.649612 | ay: 0.443817 | az: 0.0475769
ax: 0.580597 | ay: 0.354599 | az: 0.117477
ax: 0.471771 | ay: 0.387985 | az: 0.156693
ax: 0.321671 | ay: 0.380066 | az: 0.220642
ax: 0.150833 | ay: 0.351379 | az: 0.24205
ax: -0.177979 | ay: 0.0887756 | az: 0.205063
ax: -0.500168 | ay: -0.27774 | az: 0.273804
ax: -0.897064 | ay: -0.590363 | az: 0.407623
ax: -1.13853 | ay: -1.15926 | az: 0.3927
ax: -1.19463 | ay: -1.54468 | az: 0.546539
ax: -1.24202 | ay: -1.66884 | az: 0.805176
ax: -1.22923 | ay: -2.01965 | az: 0.894043
ax: -0.860458 | ay: -2.52583 | az: 1.1252
ax: -0.654648 | ay: -1.98244 | az: 0.637451
ax: -0.0254822 | ay: -0.451874 | az: -0.180756
ax: -0.286301 | ay: 1.20224 | az: 0.745407
ax: -0.674896 | ay: -0.687546 | az: 0.470078
ax: -0.769318 | ay: -0.372818 | az: 0.236694
ax: -0.196899 | ay: -0.468414 | az: 0.0573425
ax: -0.220825 | ay: -0.822876 | az: -0.158524
ax: -0.100922 | ay: -0.682175 | az: 0.0979309
ax: -0.126709 | ay: -0.386002 | az: 0.134216
time: 2
[20210811065541.851]
> sum ax: -11.669 | sum ay: -7.22623 | sum az: 5.2681
>> avg ax: -0.233381 | avg ay: -0.144525 | avg az: 0.105362
>>> vx: -1.14357 | vy: -0.70817 | vz: 0.516274
>>> sx: -0.441472 | sy: 0.0481478 | sz: 0.0626226
>>> a: 0.294032
>>> v: 1.44076
>>> s: 0.448484

ax: -0.0166321 | ay: -0.189255 | az: 0.0125427
ax: -0.0962524 | ay: -0.221085 | az: 0.0609283
ax: -0.11087 | ay: -0.143845 | az: 0.068985
ax: -0.0739288 | ay: -0.0635376 | az: 0.0364075
ax: -0.0447235 | ay: -0.0648804 | az: -0.011734
ax: -0.0250244 | ay: -0.149719 | az: -0.0637665
ax: 0.000991821 | ay: -0.147659 | az: 0.0311127
ax: -0.0232544 | ay: -0.0394592 | az: 0.121307
ax: -0.0271759 | ay: -0.10881 | az: 0.146759
ax: -0.0266266 | ay: -0.183807 | az: 0.100143
ax: -0.00958252 | ay: -0.137268 | az: 0.0488586
ax: -0.0180206 | ay: -0.0760803 | az: 0.0513
ax: -0.0354156 | ay: -0.0814362 | az: 0.0711517
ax: -0.0336151 | ay: -0.0902863 | az: 0.122025
ax: -0.0495605 | ay: -0.110245 | az: 0.0713196
ax: -0.126175 | ay: -0.10202 | az: 0.0803528
ax: -0.128265 | ay: -0.0734711 | az: 0.092041
ax: -0.194443 | ay: 0.0120392 | az: 0.0856171
ax: -0.254425 | ay: 0.0453033 | az: 0.0416718
ax: -0.296463 | ay: -0.00131226 | az: 0.0830078
ax: -0.371674 | ay: 0.0782166 | az: 0.0549622
ax: -0.471603 | ay: 0.0463867 | az: -0.0977173
ax: -0.66629 | ay: 0.141846 | az: -0.166016
ax: -1.04869 | ay: 0.219788 | az: -0.191864
ax: -1.07628 | ay: 1.05698 | az: -0.575851
ax: -1.09059 | ay: 1.18661 | az: 0.237854
ax: -0.863937 | ay: 0.992661 | az: -0.314331
ax: -0.878204 | ay: 0.936218 | az: -0.316269
ax: -0.110214 | ay: 0.537659 | az: -0.831009
ax: 0.943909 | ay: -0.0587769 | az: -0.365112
ax: 0.280594 | ay: -0.505157 | az: -0.396469
ax: 0.28215 | ay: 0.446838 | az: -0.148636
ax: 0.663269 | ay: 1.04187 | az: -0.106979
ax: 0.664261 | ay: 0.863876 | az: -0.093811
ax: 0.648911 | ay: 0.637573 | az: -0.122192
ax: 0.679977 | ay: 0.455444 | az: -0.0619049
ax: 0.644196 | ay: 0.353241 | az: -0.0621338
ax: 0.551834 | ay: 0.280777 | az: -0.10051
ax: 0.502014 | ay: 0.261765 | az: -0.129745
ax: 0.327682 | ay: 0.205078 | az: -0.0280914
ax: 0.0723114 | ay: 0.0602722 | az: 0.0639038
ax: -0.310532 | ay: -0.23114 | az: 0.0265808
ax: -0.579727 | ay: -0.230957 | az: 0.286057
ax: -1.04463 | ay: -0.46611 | az: 0.427551
ax: -1.13428 | ay: -1.33237 | az: 0.311081
ax: -1.18034 | ay: -1.92856 | az: 0.225983
ax: -1.21838 | ay: -2.29897 | az: 0.205826
ax: -0.892517 | ay: -2.334 | az: 0.893661
ax: -0.658829 | ay: -2.16399 | az: 0.999283
ax: -0.671082 | ay: -2.11475 | az: 0.311386
time: 3
[20210811065542.843]
> sum ax: -9.59616 | sum ay: -5.7885 | sum az: 1.18552
>> avg ax: -0.191923 | avg ay: -0.11577 | avg az: 0.0237103
>>> vx: -0.940424 | vy: -0.567273 | vz: 0.116181
>>> sx: -0.323294 | sy: 0.116324 | sz: -0.0363406
>>> a: 0.225387
>>> v: 1.1044
>>> s: 0.3455

ax: -0.203323 | ay: -0.785095 | az: -0.223526
ax: -0.440445 | ay: 1.56145 | az: 1.0601
ax: -0.696289 | ay: -0.785828 | az: 0.736862
ax: -0.772842 | ay: -0.65715 | az: -0.0422516
ax: -0.0583801 | ay: -0.164246 | az: 0.211075
ax: -0.273117 | ay: -0.937195 | az: -0.385406
ax: -0.126572 | ay: -0.645615 | az: 0.178162
ax: -0.147095 | ay: -0.298584 | az: 0.0776672
ax: -0.0865936 | ay: -0.284897 | az: 0.0300293
ax: -0.0635986 | ay: -0.120956 | az: 0.229309
ax: -0.098938 | ay: -0.0488739 | az: 0.0654602
ax: -0.012619 | ay: -0.0222473 | az: -0.0399475
ax: -0.0253601 | ay: -0.189178 | az: -0.139725
ax: -0.00276184 | ay: -0.0377808 | az: 0.0571747
ax: -0.0206757 | ay: -0.0730591 | az: 0.165604
ax: -0.026413 | ay: -0.0197601 | az: 0.169052
ax: -0.0159607 | ay: -0.0774841 | az: 0.0372162
ax: -0.0292511 | ay: -0.0598297 | az: 0.0115662
ax: -0.0352325 | ay: -0.0784149 | az: 0.0549622
ax: -0.0562134 | ay: -0.0806885 | az: 0.124359
ax: -0.0657349 | ay: -0.0718842 | az: 0.104828
ax: -0.0742645 | ay: -0.0732727 | az: 0.10257
ax: -0.0579681 | ay: -0.0600586 | az: 0.0622559
ax: -0.113266 | ay: 0.0195465 | az: 0.11647
ax: -0.179398 | ay: 0.074646 | az: 0.0409393
ax: -0.239655 | ay: 0.0246582 | az: 0.0469513
ax: -0.292358 | ay: 0.0417938 | az: 0.0424805
ax: -0.344711 | ay: 0.110397 | az: 0.121429
ax: -0.411636 | ay: 0.12442 | az: 0.047699
ax: -0.524429 | ay: 0.135437 | az: -0.013092
ax: -0.950424 | ay: 0.226364 | az: -0.0719757
ax: -1.08217 | ay: 1.01669 | az: -1.03304
ax: -1.09631 | ay: 1.57306 | az: -0.250305
ax: -1.00272 | ay: 0.820068 | az: 0.231339
ax: -0.870682 | ay: 0.571091 | az: -0.37262
ax: -0.422928 | ay: 0.465897 | az: -0.669952
ax: 0.828156 | ay: 0.161972 | az: -0.393616
ax: -0.0225677 | ay: -0.147308 | az: -0.305008
ax: 0.296951 | ay: 0.467072 | az: -0.203339
ax: 0.623993 | ay: 1.05769 | az: -0.0791321
ax: 0.632095 | ay: 0.820557 | az: -0.0917816
ax: 0.678513 | ay: 0.623199 | az: -0.139633
ax: 0.666748 | ay: 0.50528 | az: -0.13504
ax: 0.650665 | ay: 0.411285 | az: -0.0659027
ax: 0.583603 | ay: 0.350708 | az: -0.0533447
ax: 0.508148 | ay: 0.309647 | az: -0.0548096
ax: 0.407806 | ay: 0.224213 | az: -0.067215
ax: 0.186432 | ay: 0.0949554 | az: -0.0834503
ax: -0.100281 | ay: -0.218994 | az: -0.105301
ax: -0.468185 | ay: -0.42395 | az: -0.0539398
time: 4
[20210811065543.849]
> sum ax: -5.44826 | sum ay: 5.42975 | sum az: -0.947784
>> avg ax: -0.108965 | avg ay: 0.108595 | avg az: -0.0189557
>>> vx: -0.533929 | vy: 0.532115 | vz: -0.0928828
>>> sx: -0.481499 | sy: -0.0643432 | sz: 0.132627
>>> a: 0.155002
>>> v: 0.759509
>>> s: 0.503559

ax: -0.876556 | ay: -0.716507 | az: 0.293091
ax: -1.10887 | ay: -1.25417 | az: 0.334518
ax: -1.15363 | ay: -1.71167 | az: 0.521576
ax: -1.19168 | ay: -1.9388 | az: 0.719025
ax: -0.964767 | ay: -2.05225 | az: 0.904373
ax: -0.686615 | ay: -2.46913 | az: 0.92337
ax: -0.31546 | ay: -2.2952 | az: 0.585358
ax: -0.150879 | ay: -0.224564 | az: 0.105484
ax: -0.263184 | ay: 1.59174 | az: 0.502411
ax: -0.765457 | ay: -1.20345 | az: 0.689041
ax: -0.487259 | ay: -0.21196 | az: -0.0215454
ax: -0.0774689 | ay: -0.52475 | az: -0.165573
ax: -0.350891 | ay: -0.740128 | az: -0.0895691
ax: -0.131119 | ay: -0.487564 | az: 0.277161
ax: -0.090271 | ay: -0.243317 | az: 0.027771
ax: -0.0340424 | ay: -0.12175 | az: 0.0139771
ax: -0.0776062 | ay: -0.152771 | az: 0.184036
ax: -0.0702515 | ay: -0.0921326 | az: 0.0518951
ax: -0.0270996 | ay: -0.0220947 | az: -0.0299835
ax: -0.00253296 | ay: -0.125397 | az: -0.108231
ax: 0.0018158 | ay: -0.00726318 | az: 0.0895996
ax: -0.0274048 | ay: -0.00593567 | az: 0.159317
ax: -0.0337982 | ay: -0.056366 | az: 0.0962982
ax: -0.0218353 | ay: -0.115799 | az: 0.0483246
ax: -0.0270844 | ay: -0.0677643 | az: 0.0842285
ax: -0.0494232 | ay: -0.0510712 | az: 0.111343
ax: -0.0743256 | ay: -0.0784607 | az: 0.113678
ax: -0.0777893 | ay: -0.106125 | az: 0.0843658
ax: -0.0704346 | ay: -0.0858154 | az: 0.0951538
ax: -0.0881042 | ay: -0.0017395 | az: 0.0362244
ax: -0.185059 | ay: 0.0515747 | az: 0.0750122
ax: -0.202209 | ay: 0.0180054 | az: 0.0285645
ax: -0.207825 | ay: 0.0784302 | az: 0.01297
ax: -0.29512 | ay: 0.0871277 | az: 0.0716248
ax: -0.349792 | ay: 0.119431 | az: 0.0914917
ax: -0.441101 | ay: 0.184998 | az: -0.0106201
ax: -0.567444 | ay: 0.186768 | az: -0.0531158
ax: -0.99733 | ay: 0.356232 | az: -0.223907
ax: -1.09393 | ay: 1.23137 | az: -0.758514
ax: -1.11194 | ay: 1.29094 | az: -0.0341949
ax: -1.06352 | ay: 0.994553 | az: -0.0997467
ax: -1.02353 | ay: 0.802078 | az: -0.407272
ax: -0.212311 | ay: 0.574432 | az: -0.837738
ax: 0.933975 | ay: -0.336731 | az: -0.282272
ax: 0.384567 | ay: -0.389313 | az: -0.306747
ax: 0.55368 | ay: 0.810013 | az: -0.0608978
ax: 0.726517 | ay: 1.0305 | az: -0.0386963
ax: 0.710663 | ay: 0.721893 | az: -0.103287
ax: 0.681061 | ay: 0.574326 | az: -0.114105
ax: 0.667648 | ay: 0.455215 | az: -0.0870972
time: 5
[20210811065544.847]
> sum ax: -12.387 | sum ay: -6.73035 | sum az: 3.49817
>> avg ax: -0.24774 | avg ay: -0.134607 | avg az: 0.0699634
>>> vx: -1.21393 | vy: -0.659575 | vz: 0.342821
>>> sx: -0.955507 | sy: -1.19632 | sz: 0.502846
>>> a: 0.290498
>>> v: 1.42344
>>> s: 1.61153

ax: 0.598846 | ay: 0.380371 | az: -0.0554504
ax: 0.5336 | ay: 0.372284 | az: -0.0330811
ax: 0.435776 | ay: 0.254333 | az: -0.0787659
ax: 0.289032 | ay: 0.209702 | az: -0.0758362
ax: -0.0511169 | ay: -0.0262451 | az: -0.0702972
ax: -0.309006 | ay: -0.250122 | az: 0.0974579
ax: -0.680557 | ay: -0.41301 | az: 0.186264
ax: -1.07776 | ay: -0.949799 | az: 0.179962
ax: -1.11964 | ay: -1.70471 | az: 0.280045
ax: -1.15657 | ay: -2.09959 | az: 0.39119
ax: -0.933563 | ay: -1.93863 | az: 0.255005
ax: -0.829361 | ay: -2.20088 | az: 0.520432
ax: -1.01932 | ay: -2.12704 | az: 0.722473
ax: -0.426392 | ay: -2.09189 | az: 0.537094
ax: -0.36409 | ay: 0.826141 | az: 0.432556
ax: -0.425812 | ay: 0.70517 | az: 0.363358
ax: -0.750381 | ay: -1.0576 | az: 0.504303
ax: -0.222687 | ay: -0.487427 | az: -0.205994
ax: -0.115738 | ay: -0.527481 | az: -0.150116
ax: -0.094162 | ay: -0.52623 | az: -0.0484467
ax: -0.138229 | ay: -0.487854 | az: 0.192673
ax: -0.142868 | ay: -0.2686 | az: 0.102341
ax: -0.0651245 | ay: -0.130142 | az: 0.098877
ax: -0.0678558 | ay: -0.0368805 | az: 0.0945435
ax: -0.0487518 | ay: 0.0169525 | az: -0.0192108
ax: -0.00614929 | ay: -0.0168304 | az: -0.086319
ax: 0.00038147 | ay: -0.0813751 | az: -0.107025
ax: -0.0367737 | ay: 0.050766 | az: 0.108673
ax: -0.0438538 | ay: -0.0478058 | az: 0.165253
ax: -0.0480042 | ay: -0.119629 | az: 0.0923309
ax: -0.0184784 | ay: -0.122192 | az: 0.0198517
ax: -0.0397491 | ay: -0.0693665 | az: 0.0601807
ax: -0.0477753 | ay: -0.120728 | az: 0.0707855
ax: -0.0239258 | ay: -0.0974121 | az: 0.087616
ax: -0.0579987 | ay: -0.0729523 | az: 0.0492096
ax: -0.0578766 | ay: -0.0778656 | az: 0.0121918
ax: -0.10289 | ay: 0.0384521 | az: 0.0156708
ax: -0.160858 | ay: -0.00115967 | az: 0.0947876
ax: -0.197021 | ay: 0.0642395 | az: 0.106094
ax: -0.266968 | ay: 0.117325 | az: 0.102814
ax: -0.30806 | ay: 0.128082 | az: 0.14212
ax: -0.352036 | ay: 0.165283 | az: 0.088974
ax: -0.421967 | ay: 0.12999 | az: -0.137756
ax: -0.625809 | ay: 0.210861 | az: -0.255417
ax: -0.958313 | ay: 0.326431 | az: -0.236084
ax: -1.09035 | ay: 1.18237 | az: -0.53569
ax: -1.10649 | ay: 1.28853 | az: 0.0319061
ax: -0.891632 | ay: 0.782425 | az: -0.408951
ax: -0.751541 | ay: 0.609497 | az: -0.313126
ax: 0.0277557 | ay: 0.380157 | az: -0.654068
time: 6
[20210811065545.848]
> sum ax: -15.7681 | sum ay: -9.91209 | sum az: 2.7354
>> avg ax: -0.315362 | avg ay: -0.198242 | avg az: 0.0547079
>>> vx: -1.54527 | vy: -0.971385 | vz: 0.268069
>>> sx: -0.6881 | sy: -1.05592 | sz: 0.317929
>>> a: 0.376492
>>> v: 1.84481
>>> s: 1.29982

ax: 0.247665 | ay: -0.107407 | az: -0.108307
ax: 0.272369 | ay: -0.100937 | az: -0.263931
ax: 0.575806 | ay: 1.04384 | az: -0.136749
ax: 0.590363 | ay: 1.01099 | az: -0.0270233
ax: 0.640335 | ay: 0.67598 | az: -0.0326691
ax: 0.63063 | ay: 0.550583 | az: -0.0256653
ax: 0.590027 | ay: 0.396729 | az: -0.0416718
ax: 0.552063 | ay: 0.307053 | az: -0.0822144
ax: 0.498886 | ay: 0.298019 | az: -0.06633
ax: 0.402161 | ay: 0.220352 | az: -0.0823364
ax: 0.215317 | ay: 0.10347 | az: -0.0776367
ax: -0.00236511 | ay: -0.0933075 | az: -0.0684052
ax: -0.25322 | ay: -0.155212 | az: 0.0473633
ax: -0.610703 | ay: -0.495575 | az: 0.0881195
ax: -1.07903 | ay: -1.02119 | az: 0.0765381
ax: -1.1212 | ay: -1.53259 | az: 0.310181
ax: -1.16113 | ay: -1.87355 | az: 0.458374
ax: -1.06787 | ay: -1.79913 | az: 0.667694
ax: -0.780365 | ay: -2.09805 | az: 0.98204
ax: -0.568619 | ay: -2.18991 | az: 1.14658
ax: -0.57576 | ay: -2.03883 | az: 0.498505
ax: -0.542358 | ay: 1.57352 | az: 0.101257
ax: -0.544983 | ay: -0.10025 | az: 0.613251
ax: -0.773209 | ay: -0.961899 | az: 0.0648041
ax: -0.319717 | ay: -0.424088 | az: -0.0174255
ax: -0.182175 | ay: -0.613739 | az: -0.0331879
ax: -0.0936584 | ay: -0.581833 | az: 0.0595703
ax: -0.00447083 | ay: -0.309265 | az: 0.102768
ax: -0.0668335 | ay: -0.127182 | az: 0.0721893
ax: -0.0546265 | ay: -0.0781097 | az: 0.0773621
ax: -0.0494537 | ay: -0.0391083 | az: 0.0859375
ax: -0.0254364 | ay: -0.0467377 | az: -0.0154877
ax: -0.0135651 | ay: -0.110352 | az: -0.0767517
ax: -0.0117493 | ay: -0.135117 | az: -0.0509033
ax: -0.0323639 | ay: -0.038681 | az: 0.0742798
ax: -0.0458374 | ay: -0.0592041 | az: 0.174667
ax: -0.015213 | ay: -0.0712738 | az: 0.0953674
ax: -0.0176544 | ay: -0.0750122 | az: -0.00689697
ax: -0.0184784 | ay: -0.0438385 | az: 0.0245667
ax: -0.0298615 | ay: -0.0492859 | az: 0.0784912
ax: -0.0276642 | ay: -0.00741577 | az: 0.063385
ax: -0.0809326 | ay: -0.0260773 | az: 0.0506134
ax: -0.0941772 | ay: -0.0730896 | az: 0.0544281
ax: -0.0988617 | ay: 0.00416565 | az: 0.0297241
ax: -0.123505 | ay: 0.0249481 | az: 0.00701904
ax: -0.196655 | ay: 0.0167999 | az: 0.0812531
ax: -0.271881 | ay: 0.0983734 | az: 0.0415192
ax: -0.32579 | ay: 0.112381 | az: 0.0930939
ax: -0.41153 | ay: 0.146011 | az: 0.0542755
ax: -0.516235 | ay: 0.157578 | az: -0.138489
time: 7
[20210811065546.853]
> sum ax: -6.99352 | sum ay: -10.7365 | sum az: 5.02313
>> avg ax: -0.13987 | avg ay: -0.21473 | avg az: 0.100463
>>> vx: -0.685364 | vy: -1.05217 | vz: 0.492267
>>> sx: -0.179687 | sy: -0.554675 | sz: 0.250171
>>> a: 0.275255
>>> v: 1.34875
>>> s: 0.634459

ax: -0.718109 | ay: 0.198395 | az: -0.17955
ax: -1.07474 | ay: 0.495651 | az: -0.339279
ax: -1.0887 | ay: 1.5118 | az: -0.718521
ax: -1.10661 | ay: 1.07924 | az: 0.0968933
ax: -0.830887 | ay: 0.947479 | az: -0.529984
ax: -0.561874 | ay: 0.674973 | az: -0.316376
ax: 0.331863 | ay: 0.376801 | az: -0.739685
ax: -0.178497 | ay: 0.0954132 | az: -0.0474243
ax: 0.136292 | ay: 0.0907745 | az: -0.275681
ax: 0.757233 | ay: 1.18311 | az: -0.21524
ax: 0.626297 | ay: 0.9608 | az: -0.0735779
ax: 0.681107 | ay: 0.609131 | az: -0.121628
ax: 0.621368 | ay: 0.506821 | az: -0.0756683
ax: 0.588043 | ay: 0.396057 | az: -0.0579071
ax: 0.478638 | ay: 0.322937 | az: -0.013031
ax: 0.413788 | ay: 0.265335 | az: -0.0641174
ax: 0.227692 | ay: 0.260941 | az: -0.0536041
ax: -0.0806885 | ay: 0.0560608 | az: -0.08461
ax: -0.322525 | ay: -0.29274 | az: 0.0424194
ax: -0.602707 | ay: -0.614212 | az: 0.146286
ax: -0.900345 | ay: -0.950012 | az: 0.124451
ax: -1.10013 | ay: -1.31538 | az: 0.237366
ax: -1.13815 | ay: -1.55685 | az: 0.44223
ax: -1.11998 | ay: -1.57666 | az: 0.61113
ax: -0.921509 | ay: -1.84671 | az: 0.893478
ax: -0.784164 | ay: -1.94554 | az: 0.955704
ax: -0.541382 | ay: -2.33102 | az: 0.778732
ax: -0.383987 | ay: -1.57103 | az: 0.472321
ax: -0.646851 | ay: 1.61678 | az: -0.164001
ax: -0.707947 | ay: -1.48062 | az: 0.777817
ax: -0.539474 | ay: -0.630234 | az: -0.200317
ax: -0.300079 | ay: -0.49762 | az: 0.174179
ax: -0.150253 | ay: -0.583496 | az: 0.0592041
ax: 0.0338898 | ay: -0.284866 | az: 0.108932
ax: -0.0296783 | ay: -0.155579 | az: 0.0339813
ax: -0.0593414 | ay: -0.0660095 | az: 0.0864563
ax: -0.0532684 | ay: -0.0888062 | az: 0.0687561
ax: -0.0380402 | ay: -0.148468 | az: 0.0102692
ax: -0.0115356 | ay: -0.0754852 | az: -0.108521
ax: -0.0102386 | ay: -0.00997925 | az: 0.00593567
ax: -0.0119171 | ay: 0.000823975 | az: 0.0974884
ax: -0.0123901 | ay: -0.0388947 | az: 0.0424805
ax: -0.0150146 | ay: -0.0798645 | az: 0.00718689
ax: -0.00733948 | ay: -0.0760803 | az: 0.0263672
ax: 0.00175476 | ay: -0.0590363 | az: 0.0512695
ax: -0.00354004 | ay: -0.0489044 | az: 0.0610504
ax: -0.0228424 | ay: -0.0235138 | az: 0.0760956
ax: -0.0762939 | ay: -0.0508575 | az: 0.0538025
ax: -0.0945129 | ay: -0.110107 | az: 0.068985
ax: -0.120911 | ay: -0.0308228 | az: 0.0779114
time: 8
[20210811065547.838]
> sum ax: -11.4685 | sum ay: -6.89011 | sum az: 2.31046
>> avg ax: -0.22937 | avg ay: -0.137802 | avg az: 0.0462091
>>> vx: -1.12391 | vy: -0.67523 | vz: 0.226425
>>> sx: -0.677953 | sy: 0.0373138 | sz: -0.0540296
>>> a: 0.271542
>>> v: 1.33056
>>> s: 0.681125

ax: -0.165359 | ay: 0.0604553 | az: 0.141281
ax: -0.195465 | ay: 0.0549011 | az: 0.0729675
ax: -0.250427 | ay: 0.0686493 | az: 0.0546875
ax: -0.254578 | ay: 0.0992432 | az: 0.0463104
ax: -0.341797 | ay: 0.149567 | az: 0.117355
ax: -0.429276 | ay: 0.188568 | az: -0.0533752
ax: -0.722122 | ay: 0.203842 | az: -0.138809
ax: -1.06935 | ay: 0.409698 | az: -0.367828
ax: -1.08121 | ay: 1.13432 | az: -0.937286
ax: -1.04031 | ay: 1.13971 | az: -0.0483704
ax: -0.731796 | ay: 0.806412 | az: -0.520493
ax: -0.816116 | ay: 0.783829 | az: -0.213593
ax: 0.132278 | ay: 0.275696 | az: -0.658463
ax: 0.377686 | ay: 0.132416 | az: -0.129013
ax: 0.378784 | ay: -0.128677 | az: -0.294647
ax: 0.469284 | ay: 1.05731 | az: -0.146393
ax: 0.593811 | ay: 1.00839 | az: 0.00436401
ax: 0.664551 | ay: 0.704666 | az: -0.00462341
ax: 0.646194 | ay: 0.488846 | az: -0.0543518
ax: 0.646072 | ay: 0.427261 | az: -0.0474854
ax: 0.586807 | ay: 0.378433 | az: -0.00746155
ax: 0.529358 | ay: 0.361145 | az: -0.034317
ax: 0.397247 | ay: 0.291412 | az: -0.0152588
ax: 0.149994 | ay: 0.222107 | az: -0.0510101
ax: -0.154221 | ay: -0.082428 | az: 0.0572815
ax: -0.494629 | ay: -0.396744 | az: 0.155563
ax: -0.973816 | ay: -0.808472 | az: 0.233017
ax: -1.09425 | ay: -1.44597 | az: 0.264236
ax: -1.131 | ay: -1.99071 | az: 0.413254
ax: -1.08311 | ay: -1.90941 | az: 0.391968
ax: -0.804337 | ay: -2.00102 | az: 0.439041
