steps: 0
ax: -0.456726 | ay: 0.665283 | az: -0.2043
ax: -0.0508881 | ay: 0.0898895 | az: -0.0428772
ax: -0.102615 | ay: 0.100281 | az: -0.0226746
ax: -0.121475 | ay: 0.0886536 | az: -0.0126648
ax: -0.101074 | ay: 0.130829 | az: -0.0383606
ax: -0.130295 | ay: 0.119156 | az: -0.0954132
ax: -0.203735 | ay: 0.136307 | az: -0.0404358
ax: -0.230667 | ay: 0.153595 | az: -0.059082
ax: -0.268295 | ay: 0.123199 | az: -0.0438538
ax: -0.393539 | ay: 0.138 | az: -0.135223
ax: -0.532288 | ay: 0.200882 | az: -0.130508
ax: -0.833572 | ay: 0.0898895 | az: -0.152237
ax: -1.06979 | ay: 0.563156 | az: -0.281326
ax: -0.773972 | ay: 1.45192 | az: -0.448227
ax: -0.858688 | ay: 0.670547 | az: 0.130249
ax: -0.578171 | ay: 0.764755 | az: -0.370392
ax: -0.278793 | ay: 0.285217 | az: -0.432053
ax: 0.0109406 | ay: 0.274734 | az: -0.690735
ax: 0.548416 | ay: 0.410339 | az: -0.449585
ax: 0.32045 | ay: 0.107254 | az: -0.275833
ax: 0.394211 | ay: 0.107376 | az: -0.054718
ax: 0.317108 | ay: 0.506516 | az: 0.0579529
ax: 0.556564 | ay: 0.710266 | az: -0.106552
ax: 0.553467 | ay: 0.699097 | az: -0.0820007
ax: 0.529297 | ay: 0.631332 | az: -0.0317535
ax: 0.483521 | ay: 0.410126 | az: -0.0346832
ax: 0.462875 | ay: 0.347275 | az: -0.0499878
ax: 0.449554 | ay: 0.327698 | az: -0.238708
ax: 0.256668 | ay: 0.237411 | az: -0.297302
ax: 0.00483704 | ay: 0.148987 | az: -0.203781
ax: -0.17038 | ay: 0.00201416 | az: -0.092865
ax: -0.410461 | ay: -0.186935 | az: -0.151932
ax: -0.602539 | ay: -0.383545 | az: -0.23291
ax: -0.700699 | ay: -0.587204 | az: -0.299286
ax: -0.837158 | ay: -0.959518 | az: -0.315765
ax: -0.840958 | ay: -1.16483 | az: -0.248718
ax: -0.85051 | ay: -1.34097 | az: -0.120773
ax: -0.760818 | ay: -1.44518 | az: 0.2798
ax: -0.548935 | ay: -1.45073 | az: 0.671005
ax: -0.457275 | ay: -1.83601 | az: 0.679626
ax: -0.37146 | ay: -1.4425 | az: 0.570084
time: 3
[20210810072803.501]
> sum ax: -8.28781 | sum ay: 0.213074 | sum az: -4.07518
>> avg ax: -0.165756 | avg ay: 0.00426147 | avg az: -0.0815036
>>> vx: -0.812205 | vy: 0.0208811 | vz: -0.399368
>>> sx: -0.290515 | sy: 0.465669 | sz: -0.246864
>>> a: 0.18476
>>> v: 0.905322
>>> s: 0.601821

ax: -0.340271 | ay: -1.19446 | az: 0.64389
ax: -0.166641 | ay: 1.07251 | az: 0.743088
ax: -0.4216 | ay: 0.515991 | az: 0.074646
ax: -0.790863 | ay: -0.854111 | az: 0.300003
ax: -0.285461 | ay: -0.0628815 | az: -0.232803
ax: -0.0908051 | ay: -0.451508 | az: -0.189102
ax: -0.173752 | ay: -0.591537 | az: -0.0100403
ax: -0.141769 | ay: -0.355774 | az: 0.145203
ax: 0.0399475 | ay: -0.0216217 | az: 0.0112762
ax: 0.0085144 | ay: 0.119843 | az: 0.047226
ax: -0.0213318 | ay: 0.012558 | az: 0.0614166
ax: -0.000610352 | ay: 0.0471039 | az: -0.033783
ax: -0.0301361 | ay: 0.0119781 | az: -0.198425
ax: 0.0565186 | ay: 0.161621 | az: -0.184219
ax: 0.0209198 | ay: 0.118225 | az: -0.0521851
ax: 0.00244141 | ay: 0.11467 | az: 0.0208435
ax: 0.00990295 | ay: 0.0354309 | az: -0.0654144
ax: 0.0345917 | ay: 0.116211 | az: -0.101501
ax: 0.0128479 | ay: 0.0342712 | az: -0.0632172
ax: -0.027359 | ay: -0.0416412 | az: 0.0362549
ax: -0.0615845 | ay: -0.00186157 | az: 0.0604706
ax: -0.0414734 | ay: 0.0708008 | az: 0.0645599
ax: -0.0297699 | ay: 0.0304718 | az: 0.00572205
ax: -0.0132141 | ay: 0.0465088 | az: -0.0019989
ax: -0.0157471 | ay: 0.0316162 | az: 0.00712585
ax: -0.0531311 | ay: 0.073288 | az: 0.0338745
ax: -0.0770264 | ay: 0.0718689 | az: 0.00352478
ax: -0.116974 | ay: 0.107803 | az: 0.049057
ax: -0.10878 | ay: 0.102905 | az: 0.0353394
ax: -0.139877 | ay: 0.0947113 | az: 0.0388031
ax: -0.198471 | ay: 0.0483704 | az: 0.0173492
ax: -0.166626 | ay: 0.134125 | az: -0.0155029
ax: -0.215332 | ay: 0.0996246 | az: -0.041748
ax: -0.322189 | ay: 0.13942 | az: -0.115829
ax: -0.476059 | ay: 0.194595 | az: -0.18718
ax: -0.739105 | ay: 0.450348 | az: -0.421982
ax: -0.959732 | ay: 0.800293 | az: -0.511459
ax: -0.917816 | ay: 1.05673 | az: -0.193634
ax: -0.93924 | ay: 0.636902 | az: -0.0534058
ax: -0.650299 | ay: 0.756149 | az: 0.052948
ax: -0.339767 | ay: 0.322128 | az: -0.277466
ax: 0.0563049 | ay: 0.232681 | az: -0.648209
ax: 0.561264 | ay: -0.309982 | az: -0.333359
ax: 0.192444 | ay: 0.22197 | az: -0.163681
ax: 0.642136 | ay: 0.549438 | az: -0.0657959
ax: 0.588699 | ay: 0.799286 | az: -0.0309296
ax: 0.608551 | ay: 0.577179 | az: -0.0780945
ax: 0.616913 | ay: 0.339813 | az: -0.108093
ax: 0.587494 | ay: 0.304443 | az: -0.0785828
ax: 0.557571 | ay: 0.332764 | az: 0.00550842
time: 4
[20210810072804.475]
> sum ax: -4.47575 | sum ay: 7.10127 | sum az: -1.99951
>> avg ax: -0.0895151 | avg ay: 0.142025 | avg az: -0.0399902
>>> vx: -0.438624 | vy: 0.695925 | vz: -0.195952
>>> sx: -0.369737 | sy: 0.0557286 | sz: 0.0521075
>>> a: 0.172579
>>> v: 0.845635
>>> s: 0.377526

ax: 0.542343 | ay: 0.339905 | az: 0.000152588
ax: 0.416229 | ay: 0.26973 | az: 0.00318909
ax: 0.196381 | ay: 0.136841 | az: -0.0171967
ax: -0.00822449 | ay: 0.0279083 | az: 0.0340576
ax: -0.287735 | ay: -0.0975037 | az: 0.0561829
ax: -0.533493 | ay: -0.321609 | az: 0.017334
ax: -0.782394 | ay: -0.534882 | az: -0.0334625
ax: -1.07417 | ay: -0.899567 | az: -0.0932617
ax: -1.09123 | ay: -1.23317 | az: -0.0617371
ax: -1.03371 | ay: -1.35588 | az: -0.00469971
ax: -0.927444 | ay: -1.70053 | az: 0.124496
ax: -0.658081 | ay: -1.74345 | az: 0.532654
ax: -0.558548 | ay: -1.94897 | az: 0.763992
ax: -0.348572 | ay: -1.68927 | az: 0.366943
ax: -0.303589 | ay: -1.24942 | az: 0.22113
ax: 0.00558472 | ay: -0.496521 | az: -0.042923
ax: -0.196213 | ay: 1.50168 | az: 0.300247
ax: -0.66243 | ay: -0.258179 | az: 0.361008
ax: -0.755234 | ay: -0.543427 | az: 0.113754
ax: -0.255463 | ay: -0.383591 | az: 0.112961
ax: -0.269592 | ay: -0.712646 | az: -0.296265
ax: 0.0322723 | ay: -0.189957 | az: 0.0684052
ax: -0.0466919 | ay: -0.0397034 | az: 0.0249176
ax: -0.0522156 | ay: -0.189575 | az: 0.0113525
ax: -0.0222473 | ay: -0.0529022 | az: 0.0372925
ax: -0.0530243 | ay: -0.00534058 | az: 0.0403748
ax: 0.00209045 | ay: 0.0505066 | az: -0.0211029
ax: 0.033432 | ay: 0.0601196 | az: -0.0892181
ax: 0.0303955 | ay: 0.0355072 | az: -0.0722504
ax: 0.0347595 | ay: 0.0432281 | az: 0.0200195
ax: 0.00852966 | ay: 0.0225677 | az: 0.0309906
ax: -7.62939e-05 | ay: -0.0708466 | az: 0.00994873
ax: 0.0120239 | ay: 0.015274 | az: 0.0392456
ax: -0.03479 | ay: 0.010788 | az: 0.0190277
ax: -0.0658112 | ay: -0.0254822 | az: 0.0283051
ax: -0.0183105 | ay: 0.0578918 | az: 0.0226135
ax: -0.0261536 | ay: 0.0234833 | az: 0.0187225
ax: -0.0305786 | ay: -0.000854492 | az: 0.00456238
ax: -0.0428925 | ay: -0.000946045 | az: 0.0257874
ax: -0.0370789 | ay: 0.0157776 | az: 0.0481873
ax: -0.0955658 | ay: 0.0103149 | az: 0.0284882
ax: -0.0657806 | ay: 0.0441132 | az: -0.0113983
ax: -0.101303 | ay: 0.0437775 | az: -0.000366211
ax: -0.115982 | ay: 0.0343628 | az: -0.0117035
ax: -0.192703 | ay: 0.0681915 | az: 0.0478363
ax: -0.192261 | ay: 0.0458069 | az: 0.0606384
ax: -0.261368 | ay: 0.118317 | az: -0.0298309
ax: -0.344772 | ay: 0.0685272 | az: -0.110214
ax: -0.468338 | ay: 0.115799 | az: -0.128418
ax: -0.744812 | ay: 0.202026 | az: -0.163147
time: 5
[20210810072805.465]
> sum ax: -11.4448 | sum ay: -12.3818 | sum az: 2.40762
>> avg ax: -0.228897 | avg ay: -0.247636 | avg az: 0.0481525
>>> vx: -1.12159 | vy: -1.21342 | vz: 0.235947
>>> sx: -0.665577 | sy: -0.978324 | sz: 0.188317
>>> a: 0.34064
>>> v: 1.66914
>>> s: 1.19815

ax: -1.02335 | ay: 0.702011 | az: -0.38916
ax: -1.01907 | ay: 1.21783 | az: -0.464096
ax: -0.88623 | ay: 0.975967 | az: -0.105545
ax: -0.678925 | ay: 0.508835 | az: 0.0736237
ax: -0.489624 | ay: 0.235382 | az: -0.337875
ax: -0.191513 | ay: 0.337997 | az: -0.532379
ax: 0.662537 | ay: 0.0491333 | az: -0.436783
ax: 0.136581 | ay: 0.0432892 | az: -0.175278
ax: 0.578186 | ay: 0.365387 | az: -0.0836639
ax: 0.653107 | ay: 0.780899 | az: -0.0711212
ax: 0.690643 | ay: 0.676025 | az: -0.0889893
ax: 0.707062 | ay: 0.480576 | az: -0.115707
ax: 0.683884 | ay: 0.394394 | az: -0.105438
ax: 0.621704 | ay: 0.374756 | az: -0.0761566
ax: 0.570343 | ay: 0.341797 | az: -0.0490875
ax: 0.479248 | ay: 0.252853 | az: -0.0869293
ax: 0.317856 | ay: 0.204895 | az: -0.12616
ax: 0.0340424 | ay: 0.0682831 | az: -0.14386
ax: -0.1642 | ay: -0.0361023 | az: -0.0285797
ax: -0.458374 | ay: -0.296356 | az: -0.0950317
ax: -0.724762 | ay: -0.491409 | az: -0.192657
ax: -0.973969 | ay: -0.852142 | az: -0.241241
ax: -1.09563 | ay: -1.24156 | az: -0.186493
ax: -0.978607 | ay: -1.49297 | az: -0.0631409
ax: -1.00966 | ay: -1.58598 | az: 0.165436
ax: -0.828186 | ay: -1.50311 | az: 0.671692
ax: -0.587204 | ay: -1.86906 | az: 0.860062
ax: -0.617813 | ay: -1.584 | az: 0.32428
ax: -0.333282 | ay: -1.62555 | az: 0.231583
ax: -0.255814 | ay: -0.583237 | az: 0.286606
ax: -0.214462 | ay: 1.59038 | az: 0.495712
ax: -0.452606 | ay: -0.304398 | az: 0.0884094
ax: -0.437653 | ay: -0.561584 | az: 0.169052
ax: -0.114838 | ay: -0.269318 | az: -0.271591
ax: -0.104263 | ay: -0.537125 | az: -0.296875
ax: -0.0700684 | ay: -0.478271 | az: 0.0855865
ax: -0.119217 | ay: -0.228363 | az: 0.158707
ax: -0.0419312 | ay: -0.0370178 | az: 0.0176697
ax: -0.082077 | ay: 0.010437 | az: 0.185989
ax: -0.117767 | ay: -0.0901337 | az: 0.0131378
ax: -0.0285187 | ay: -0.0775757 | az: -0.033432
ax: 0.00231934 | ay: -0.100769 | az: -0.197693
ax: 0.0143127 | ay: 0.032486 | az: -0.0107574
ax: -0.0501709 | ay: 0.0905609 | az: 0.199554
ax: -0.0420837 | ay: -0.0766754 | az: 0.130966
ax: 0.00485229 | ay: -0.0894318 | az: -0.000579834
ax: 0.00856018 | ay: -0.0289001 | az: -0.0253448
ax: -0.00358582 | ay: -0.00662231 | az: 0.0341492
ax: -0.0230255 | ay: -0.0125732 | az: 0.048111
ax: -0.0347748 | ay: -0.0168152 | az: 0.0493774
time: 6
[20210810072806.472]
> sum ax: -8.08801 | sum ay: -6.34288 | sum az: -0.741943
>> avg ax: -0.16176 | avg ay: -0.126858 | avg az: -0.0148389
>>> vx: -0.792625 | vy: -0.621602 | vz: -0.0727105
>>> sx: -0.416325 | sy: 0.00811099 | sz: -0.19008
>>> a: 0.206105
>>> v: 1.00992
>>> s: 0.457736

ax: -0.0598297 | ay: 0.00714111 | az: 0.028656
ax: -0.0382385 | ay: 0.0110626 | az: 0.00221252
ax: -0.0275726 | ay: -0.0507355 | az: 0.0358276
ax: -0.0723267 | ay: 0.00567627 | az: 0.0341492
ax: -0.0894165 | ay: 0.0112457 | az: 0.043335
ax: -0.104034 | ay: 0.0523987 | az: -0.012619
ax: -0.146362 | ay: 0.0956726 | az: 0.039505
ax: -0.15358 | ay: 0.109009 | az: 0.0396729
ax: -0.190979 | ay: 0.0484314 | az: 0.00535583
ax: -0.235718 | ay: 0.0873108 | az: 0.0159454
ax: -0.263229 | ay: 0.0943909 | az: -0.0272369
ax: -0.338364 | ay: 0.0735016 | az: -0.0925598
ax: -0.408936 | ay: 0.0871277 | az: -0.0961761
ax: -0.668854 | ay: 0.191528 | az: -0.155579
ax: -0.928879 | ay: 0.508041 | az: -0.308075
ax: -0.984482 | ay: 1.11418 | az: -0.499435
ax: -0.917328 | ay: 1.02527 | az: 0.0208893
ax: -0.565598 | ay: 0.610825 | az: -0.190247
ax: -0.500778 | ay: 0.187897 | az: -0.459167
ax: -0.0660553 | ay: 0.168945 | az: -0.526199
ax: 0.582657 | ay: -0.346512 | az: -0.383209
ax: 0.182755 | ay: 0.166107 | az: -0.227417
ax: 0.695618 | ay: 0.492249 | az: -0.214737
ax: 0.687332 | ay: 0.791809 | az: -0.138611
ax: 0.740601 | ay: 0.504776 | az: -0.169662
ax: 0.697922 | ay: 0.43663 | az: -0.0700226
ax: 0.6073 | ay: 0.377914 | az: -0.0740204
ax: 0.550339 | ay: 0.410019 | az: -0.0429993
ax: 0.498779 | ay: 0.317047 | az: -0.0811157
ax: 0.431778 | ay: 0.279297 | az: 0.00508118
ax: 0.216522 | ay: 0.145233 | az: -0.0413208
ax: 0.0153046 | ay: 0.116638 | az: 0.00474548
ax: -0.218384 | ay: 0.0419159 | az: 0.13327
ax: -0.49472 | ay: -0.137909 | az: 0.128571
ax: -0.740952 | ay: -0.399246 | az: 0.0472565
ax: -0.935455 | ay: -0.734268 | az: -0.013382
ax: -1.09755 | ay: -1.06316 | az: 0.0127716
ax: -1.02866 | ay: -1.26419 | az: 0.0568848
ax: -1.04367 | ay: -1.55399 | az: 0.0710144
ax: -0.88031 | ay: -1.81137 | az: 0.472443
ax: -0.621521 | ay: -2.28781 | az: 0.979523
ax: -0.457779 | ay: -1.34386 | az: 0.685303
ax: -0.388412 | ay: -1.44458 | az: 0.673569
ax: -0.13884 | ay: 0.522705 | az: 0.530426
ax: -0.321732 | ay: 1.4507 | az: 0.343964
ax: -0.848877 | ay: -1.46269 | az: 0.40123
ax: -0.319748 | ay: -0.572968 | az: -0.419952
ax: -0.180908 | ay: -0.22789 | az: 0.0585938
ax: -0.0871277 | ay: -0.583282 | az: -0.0872803
ax: -0.191757 | ay: -0.517212 | az: 0.1008
time: 7
[20210810072807.470]
> sum ax: -10.8501 | sum ay: -5.25897 | sum az: 0.639969
>> avg ax: -0.217001 | avg ay: -0.105179 | avg az: 0.0127994
>>> vx: -1.0633 | vy: -0.515379 | vz: 0.0627169
>>> sx: -0.414511 | sy: 0.219071 | sz: -0.133602
>>> a: 0.241487
>>> v: 1.18329
>>> s: 0.487505

ax: -0.0524139 | ay: -0.0539093 | az: 0.106445
ax: -0.00624084 | ay: -0.027832 | az: 0.0634613
ax: -0.0428162 | ay: 0.0248413 | az: 0.137009
ax: -0.0711975 | ay: -0.0753937 | az: 0.0119781
ax: 0.0108948 | ay: -0.0527344 | az: -0.111847
ax: 0.0171967 | ay: -0.0773315 | az: -0.202484
ax: -0.0109253 | ay: 0.100571 | az: 0.0573578
ax: -0.0856018 | ay: 0.0608063 | az: 0.210159
ax: -0.0332336 | ay: -0.0342865 | az: 0.0553436
ax: 0.000473022 | ay: -0.0769653 | az: -0.0565338
ax: -0.0108185 | ay: -0.0459442 | az: -0.000930786
ax: -0.0292816 | ay: -0.0671997 | az: 0.062088
ax: -0.0207672 | ay: -0.0444183 | az: 0.0501862
ax: 0.00154114 | ay: 0.00646973 | az: 0.0305328
ax: -0.0161285 | ay: -0.0364838 | az: -0.0274048
ax: -0.0115356 | ay: -0.0576172 | az: 0.0433655
ax: -0.029068 | ay: -0.0414581 | az: 0.0546265
ax: -0.0471191 | ay: 0.0220642 | az: 0.0464783
ax: -0.103928 | ay: 0.0361938 | az: -0.0306854
ax: -0.103378 | ay: 0.0511017 | az: 0.0167389
ax: -0.118073 | ay: 0.11026 | az: -0.0119934
ax: -0.162811 | ay: 0.0886688 | az: 0.0383911
ax: -0.1987 | ay: 0.125671 | az: 0.0332336
ax: -0.256332 | ay: 0.0954132 | az: 0.0368042
ax: -0.300308 | ay: 0.0789337 | az: -0.0131531
ax: -0.38736 | ay: 0.0890503 | az: -0.133255
ax: -0.521545 | ay: 0.129227 | az: -0.120667
ax: -0.847183 | ay: 0.236252 | az: -0.214966
ax: -1.07079 | ay: 0.573944 | az: -0.484802
ax: -0.782608 | ay: 1.22385 | az: -0.382477
ax: -0.83931 | ay: 0.804718 | az: 0.0846863
ax: -0.37561 | ay: 0.426544 | az: -0.403351
ax: -0.330383 | ay: 0.138016 | az: -0.459503
ax: 0.346512 | ay: 0.15976 | az: -0.475052
ax: 0.240051 | ay: -0.201782 | az: -0.209763
ax: 0.418869 | ay: 0.142502 | az: -0.127319
ax: 0.651108 | ay: 0.624664 | az: -0.0885162
ax: 0.70311 | ay: 0.745453 | az: -0.105194
ax: 0.722198 | ay: 0.55632 | az: -0.0745544
ax: 0.698181 | ay: 0.422607 | az: -0.056427
ax: 0.631027 | ay: 0.345398 | az: 0.00102234
ax: 0.580353 | ay: 0.28598 | az: 0.0181885
ax: 0.554474 | ay: 0.277374 | az: -0.0811768
ax: 0.423981 | ay: 0.261887 | az: -0.090332
ax: 0.109787 | ay: 0.100159 | az: -0.163025
ax: -0.101501 | ay: -0.033844 | az: 0.0604553
ax: -0.490616 | ay: -0.289017 | az: 0.0408936
ax: -0.705826 | ay: -0.619141 | az: -0.00987244
ax: -0.903259 | ay: -0.779327 | az: 0.0535126
ax: -1.00774 | ay: -1.00427 | az: 0.111374
time: 8
[20210810072808.469]
> sum ax: -3.96465 | sum ay: 4.72574 | sum az: -2.71095
>> avg ax: -0.0792929 | avg ay: 0.0945148 | avg az: -0.0542191
>>> vx: -0.388535 | vy: 0.463122 | vz: -0.265673
>>> sx: -0.200408 | sy: 0.21378 | sz: -0.0762593
>>> a: 0.134759
>>> v: 0.660321
>>> s: 0.302788

ax: -0.874557 | ay: -1.19098 | az: 0.141449
ax: -1.02116 | ay: -1.22928 | az: 0.409485
ax: -0.930878 | ay: -1.24472 | az: 0.740875
ax: -0.706467 | ay: -1.42039 | az: 0.835617
ax: -0.599487 | ay: -1.72684 | az: 0.765823
ax: -0.718216 | ay: -1.64062 | az: 0.4991
ax: -0.338165 | ay: -1.60165 | az: 0.482529
ax: -0.0236969 | ay: 0.71701 | az: -0.0928192
ax: -0.156052 | ay: 1.1781 | az: 0.40361
ax: -0.688965 | ay: -0.855972 | az: 0.459061
ax: -0.592346 | ay: -0.127457 | az: -0.00177002
ax: -0.166931 | ay: -0.270325 | az: -0.00584412
ax: -0.177902 | ay: -0.781494 | az: -0.315155
ax: 0.00283813 | ay: -0.417374 | az: 0.0811462
ax: -0.0930634 | ay: -0.244812 | az: 0.0833282
ax: -0.0522919 | ay: -0.137421 | az: 0.106064
ax: -0.049881 | ay: -0.125519 | az: 0.103867
ax: -0.0562286 | ay: -0.0764771 | az: 0.0518799
ax: -0.0339508 | ay: -0.0248413 | az: 0.0065918
ax: 0.00613403 | ay: -0.00946045 | az: -0.0752563
ax: -0.00871277 | ay: -0.0575256 | az: -0.10939
ax: 0.0289307 | ay: -0.0502167 | az: -0.0519867
ax: 0.0194855 | ay: 0.0188599 | az: 0.0457153
ax: -0.0234985 | ay: -0.0071106 | az: 0.0789185
ax: 0.00253296 | ay: -0.0231781 | az: 0.0654449
ax: 0.00701904 | ay: -0.0622406 | az: 0.0264893
ax: 0.00466919 | ay: -0.0234375 | az: -0.0325165
ax: -0.00514221 | ay: 0.00318909 | az: 0.0194855
