steps: 0
ax: 0.57135 | ay: 0.566055 | az: 0.317154
ax: -0.158264 | ay: 0.000457764 | az: -0.0335541
ax: -0.417084 | ay: -0.266266 | az: 0.0248108
ax: -0.728195 | ay: -0.523483 | az: -0.015274
ax: -1.0703 | ay: -1.06532 | az: -0.12735
ax: -1.10728 | ay: -1.51192 | az: -0.159592
ax: -0.965164 | ay: -1.68031 | az: -0.0918579
ax: -0.919083 | ay: -1.64853 | az: 0.0400543
ax: -0.862671 | ay: -1.61682 | az: 0.473038
ax: -0.566101 | ay: -1.89424 | az: 0.801651
ax: -0.505447 | ay: -1.82831 | az: 0.513885
ax: -0.484161 | ay: -1.05553 | az: 0.111923
ax: -0.177612 | ay: 1.58588 | az: 0.0440063
ax: -0.777267 | ay: -0.912048 | az: 0.685593
ax: -0.350586 | ay: -0.573181 | az: -0.214096
ax: -0.110733 | ay: -0.32634 | az: -0.034256
ax: -0.15773 | ay: -0.538437 | az: -0.149918
ax: -0.157959 | ay: -0.581985 | az: -0.0120697
ax: -0.0457764 | ay: -0.261993 | az: 0.0377502
ax: -0.0103912 | ay: 0.000396729 | az: 0.0964966
ax: -0.0944061 | ay: -0.00904846 | az: 0.191666
ax: -0.0402069 | ay: 0.00437927 | az: 0.0135803
ax: -0.0335846 | ay: -0.0888824 | az: -0.102631
ax: -0.0210266 | ay: -0.147705 | az: -0.105377
ax: -0.0324707 | ay: 0.0434418 | az: 0.0984955
ax: -0.068161 | ay: 0.0138245 | az: 0.154755
ax: -0.00753784 | ay: -0.112732 | az: 0.0290222
ax: 0.0158081 | ay: -0.117508 | az: -0.0236664
ax: -0.00907898 | ay: -0.0668335 | az: 0.0205078
ax: -0.0145569 | ay: -0.033493 | az: 0.0560303
ax: -0.0357056 | ay: -0.013031 | az: 0.0639648
ax: -0.0182648 | ay: -0.036026 | az: 0.0396271
ax: -0.0257874 | ay: -0.0450287 | az: 0.0274963
ax: -0.0279083 | ay: -0.0616913 | az: 0.0166168
ax: -0.0465851 | ay: -0.0363007 | az: 0.0782013
ax: -0.0759277 | ay: -0.0149689 | az: 0.0496216
ax: -0.107483 | ay: 0.0721893 | az: 0.0654144
ax: -0.12027 | ay: 0.0399628 | az: 0.0396271
ax: -0.176544 | ay: 0.0779877 | az: -0.00564575
ax: -0.248352 | ay: 0.0499878 | az: -0.00561523
ax: -0.242676 | ay: 0.0876465 | az: 0.0279694
ax: -0.315216 | ay: 0.139023 | az: -0.0712433
ax: -0.518021 | ay: 0.104263 | az: -0.165985
ax: -0.857941 | ay: 0.0991211 | az: -0.183777
ax: -1.07184 | ay: 0.552399 | az: -0.41124
time: 6
[20210810070613.876]
> sum ax: -11.2435 | sum ay: -12.2113 | sum az: 1.63258
>> avg ax: -0.22487 | avg ay: -0.244227 | avg az: 0.0326517
>>> vx: -1.10186 | vy: -1.19671 | vz: 0.159993
>>> sx: -0.504905 | sy: -0.883126 | sz: 0.128859
>>> a: 0.333586
>>> v: 1.63457
>>> s: 1.0254

ax: -1.00543 | ay: 1.46793 | az: -0.613861
ax: -0.901291 | ay: 0.741852 | az: 0.0579071
ax: -0.537308 | ay: 0.786438 | az: -0.458298
ax: -0.375427 | ay: 0.353485 | az: -0.407043
ax: 0.0776215 | ay: 0.399719 | az: -0.537018
ax: 0.495941 | ay: -0.129593 | az: -0.361267
ax: 0.248917 | ay: 0.176758 | az: -0.162476
ax: 0.563904 | ay: 0.699615 | az: -0.0791321
ax: 0.633041 | ay: 0.992767 | az: -0.0111084
ax: 0.675705 | ay: 0.705704 | az: -0.0321503
ax: 0.645935 | ay: 0.511658 | az: -0.0254364
ax: 0.577927 | ay: 0.41153 | az: 0.0233765
ax: 0.519012 | ay: 0.373825 | az: 0.0624542
ax: 0.453079 | ay: 0.347885 | az: 0.0247192
ax: 0.340454 | ay: 0.301178 | az: 0.000152588
ax: 0.0695038 | ay: 0.136139 | az: 0.0106354
ax: -0.195923 | ay: -0.137787 | az: 0.0775757
ax: -0.426254 | ay: -0.300323 | az: 0.146042
ax: -0.716248 | ay: -0.545502 | az: 0.0954132
ax: -1.07707 | ay: -1.09093 | az: 0.0191498
ax: -1.11252 | ay: -1.5318 | az: 0.112366
ax: -1.09528 | ay: -1.5835 | az: 0.330231
ax: -0.945053 | ay: -1.59549 | az: 0.510788
ax: -0.750595 | ay: -1.80344 | az: 0.64978
ax: -0.630585 | ay: -2.04391 | az: 0.665466
ax: -0.510101 | ay: -1.91667 | az: 0.502563
ax: -0.235794 | ay: 1.0063 | az: 0.101303
ax: -0.423279 | ay: 0.150238 | az: 0.471405
ax: -0.541901 | ay: -0.894318 | az: 0.267029
ax: -0.41507 | ay: -0.531418 | az: -0.24115
ax: -0.19722 | ay: -0.404343 | az: 0.0228577
ax: -0.0225372 | ay: -0.406448 | az: -0.00723267
ax: -0.0427399 | ay: -0.290573 | az: 0.0497437
ax: 0.0563202 | ay: -0.0106964 | az: 0.065094
ax: -0.0820007 | ay: -0.105911 | az: 0.0581207
ax: -0.0944977 | ay: -0.108002 | az: 0.0363159
ax: -0.00439453 | ay: -0.00901794 | az: -0.00535583
ax: -0.00735474 | ay: -0.0446625 | az: -0.160828
ax: -0.00712585 | ay: -0.0457306 | az: -0.119522
ax: -0.033371 | ay: 0.0326233 | az: 0.0581512
ax: -0.0535736 | ay: -0.0532074 | az: 0.103851
ax: -0.0497131 | ay: -0.0670471 | az: 0.0523376
ax: -0.00352478 | ay: -0.0891571 | az: -0.0010376
ax: -0.0157318 | ay: -0.0430756 | az: 0.0202942
ax: -0.0135651 | ay: -0.0480194 | az: 0.0457764
ax: 0.00245667 | ay: -0.0488434 | az: 0.0712891
ax: 0.0078125 | ay: -0.0571594 | az: 0.0615997
ax: -0.0239258 | ay: -0.0441895 | az: 0.0312042
ax: -0.0756531 | ay: -0.0734406 | az: 0.039978
ax: -0.100235 | ay: -0.0357056 | az: 0.0693207
time: 7
[20210810070614.878]
> sum ax: -7.35466 | sum ay: -6.49426 | sum az: 1.69138
>> avg ax: -0.147093 | avg ay: -0.129885 | avg az: 0.0338275
>>> vx: -0.720757 | vy: -0.636438 | vz: 0.165755
>>> sx: -0.364617 | sy: -0.038615 | sz: -0.0299363
>>> a: 0.199125
>>> v: 0.975714
>>> s: 0.367876

ax: -0.10495 | ay: 0.0435791 | az: 0.0850525
ax: -0.150375 | ay: 0.1073 | az: 0.0883179
ax: -0.131851 | ay: 0.0394745 | az: 0.0328827
ax: -0.208191 | ay: 0.0903931 | az: -0.0344543
ax: -0.266022 | ay: 0.0450745 | az: -0.0174408
ax: -0.341431 | ay: 0.0424347 | az: -0.0220337
ax: -0.478561 | ay: 0.0565491 | az: -0.0216522
ax: -0.865677 | ay: 0.0807343 | az: 0.00733948
ax: -1.0685 | ay: 0.662994 | az: -0.495346
ax: -0.95929 | ay: 1.48125 | az: -0.731461
ax: -1.01221 | ay: 1.05441 | az: -0.132919
ax: -0.71904 | ay: 0.661728 | az: -0.161758
ax: -0.456207 | ay: 0.259491 | az: -0.427658
ax: -0.0908203 | ay: 0.0815735 | az: -0.545624
ax: 0.614624 | ay: -0.126175 | az: -0.399582
ax: 0.177933 | ay: 0.21521 | az: -0.330215
ax: 0.737488 | ay: 0.780869 | az: -0.201263
ax: 0.608154 | ay: 0.958908 | az: 0.00196838
ax: 0.646164 | ay: 0.589218 | az: -0.00531006
ax: 0.646408 | ay: 0.545425 | az: -0.0740509
ax: 0.603378 | ay: 0.460846 | az: -0.0799713
ax: 0.548752 | ay: 0.370239 | az: -0.0529175
ax: 0.482101 | ay: 0.330139 | az: -0.0215759
ax: 0.330231 | ay: 0.279068 | az: -0.0328369
ax: 0.163025 | ay: 0.196884 | az: -0.0159149
ax: -0.039093 | ay: -0.0106964 | az: -0.0339203
ax: -0.293762 | ay: -0.232208 | az: -0.0249939
ax: -0.576401 | ay: -0.456497 | az: -0.140076
ax: -0.961166 | ay: -0.867035 | az: -0.210983
ax: -1.09096 | ay: -1.3589 | az: -0.114685
ax: -1.11684 | ay: -1.74515 | az: 0.102631
ax: -1.05237 | ay: -1.98842 | az: 0.163269
ax: -0.774612 | ay: -1.76009 | az: 0.533798
ax: -0.722748 | ay: -1.48502 | az: 0.840439
ax: -0.472412 | ay: -1.87546 | az: 0.569336
ax: -0.373108 | ay: -1.67184 | az: 0.23381
ax: -0.205246 | ay: 1.6082 | az: -0.245285
ax: -0.516235 | ay: -0.0559998 | az: 0.905762
ax: -0.589401 | ay: -0.920135 | az: -0.0543671
ax: -0.366776 | ay: -0.417969 | az: 0.122849
ax: -0.138214 | ay: -0.590378 | az: 0.0762939
ax: -0.132095 | ay: -0.453049 | az: 0.0311584
ax: 0.0416412 | ay: -0.231049 | az: 0.00102234
ax: -0.0189972 | ay: -0.142624 | az: -0.0418549
ax: -0.0833588 | ay: -0.113159 | az: 0.076004
ax: -0.0901031 | ay: 0.00160217 | az: 0.0887299
ax: -0.0312958 | ay: -0.0012207 | az: -0.0357361
ax: -0.003479 | ay: -0.0697632 | az: -0.168625
ax: -0.011734 | ay: -0.0224304 | az: -0.0584106
ax: -0.0173492 | ay: -0.0375824 | az: 0.0743713
time: 8
[20210810070615.889]
> sum ax: -10.931 | sum ay: -5.58925 | sum az: -0.897888
>> avg ax: -0.218619 | avg ay: -0.111785 | avg az: -0.0179578
>>> vx: -1.07123 | vy: -0.547746 | vz: -0.087993
>>> sx: -0.557446 | sy: 0.156946 | sz: -0.183888
>>> a: 0.246197
>>> v: 1.20636
>>> s: 0.607613

ax: -0.0391846 | ay: -0.0440979 | az: 0.0971222
ax: -0.0148926 | ay: -0.0838928 | az: 0.0283813
ax: 0.0102081 | ay: -0.0469055 | az: 0.006073
ax: -0.00480652 | ay: -0.0886383 | az: 0.0454102
ax: -0.0213165 | ay: -0.0399628 | az: 0.0720978
ax: -0.0127869 | ay: -0.0582275 | az: 0.0547333
ax: -0.0344849 | ay: -0.0786743 | az: 0.0376434
ax: -0.0317078 | ay: -0.0728149 | az: 0.0494843
ax: 0.00894165 | ay: -0.0672455 | az: 0.0656128
ax: -0.0546722 | ay: -0.0315552 | az: 0.0612946
ax: -0.10733 | ay: -0.0225983 | az: -0.0150604
ax: -0.119003 | ay: -0.00778198 | az: 0.00794983
ax: -0.172897 | ay: 0.0245514 | az: 0.00119019
ax: -0.229263 | ay: 0.120392 | az: 0.15593
ax: -0.196152 | ay: 0.0418549 | az: -0.0112305
ax: -0.298248 | ay: 0.0167847 | az: -0.110367
ax: -0.418549 | ay: 0.00442505 | az: -0.149261
ax: -0.581329 | ay: 0.0846405 | az: -0.0651855
ax: -0.75441 | ay: 0.214737 | az: -0.0687561
ax: -0.972916 | ay: 0.643311 | az: -0.196442
ax: -0.989304 | ay: 1.2327 | az: -0.53186
ax: -0.770004 | ay: 0.846085 | az: 0.0187836
ax: -0.556915 | ay: 0.776062 | az: -0.280533
ax: -0.468491 | ay: 0.558746 | az: -0.322449
ax: -0.14418 | ay: 0.168655 | az: -0.524796
ax: 0.643433 | ay: -0.149445 | az: -0.342529
ax: 0.083252 | ay: 0.269562 | az: -0.201523
