steps: 980
ax: -1.0963 | ay: 1.33592 | az: -0.00582886
ax: -0.115692 | ay: -0.0232697 | az: 0.240524
ax: -0.11174 | ay: 0.0835419 | az: -0.0387268
ax: 0.0284729 | ay: -0.00942993 | az: -0.04599
ax: 0.0243835 | ay: -0.215973 | az: -0.241135
ax: 0.029953 | ay: -0.0607452 | az: 0.0312195
time: 3
[20210805061112.788]
> sum ax: -11.1256 | sum ay: -5.72607 | sum az: -0.960464
>> avg ax: -0.222513 | avg ay: -0.114521 | avg az: -0.0192093
>>> vx: -1.09031 | vy: -0.561155 | vz: -0.0941255
>>> sx: -0.545702 | sy: 0.172786 | sz: -0.144226
>>> a: 0.25099
>>> v: 1.22985
>>> s: 0.590294

ax: -0.0727234 | ay: 0.0794525 | az: 0.191879
ax: 0.00160217 | ay: -0.0224915 | az: -0.0179443
ax: 0.050766 | ay: 0.00512695 | az: -0.121262
ax: 0.0083313 | ay: 0.0190887 | az: -0.0878601
ax: -0.0116577 | ay: 0.0322266 | az: 0.00770569
ax: -0.0161438 | ay: 0.0469666 | az: 0.0619049
ax: -0.0676575 | ay: 0.049942 | az: 0.02948
ax: -0.0978546 | ay: 0.0169373 | az: 0.0269165
ax: -0.0886078 | ay: -0.0193787 | az: 0.0320435
ax: -0.0850677 | ay: 0.000289917 | az: 0.0636444
ax: -0.131775 | ay: 0.0897369 | az: 0.0518188
ax: -0.213715 | ay: 0.132248 | az: -0.00897217
ax: -0.235474 | ay: 0.129578 | az: -0.0667267
ax: -0.303452 | ay: 0.166901 | az: -0.00296021
ax: -0.378616 | ay: 0.234039 | az: 0.00553894
ax: -0.44397 | ay: 0.264236 | az: -0.10701
ax: -0.714966 | ay: 0.32753 | az: -0.174469
ax: -1.07765 | ay: 0.736435 | az: -0.375198
ax: -1.09221 | ay: 1.53015 | az: -0.416946
ax: -1.09578 | ay: 0.935516 | az: 0.147568
ax: -0.836548 | ay: 0.918091 | az: -0.55957
ax: -0.729568 | ay: 0.629196 | az: -0.709961
ax: 0.370956 | ay: 0.74794 | az: -0.355774
ax: 0.169998 | ay: -0.592377 | az: -0.273224
ax: 0.20546 | ay: -0.325378 | az: -0.0287323
ax: 0.766785 | ay: 0.502319 | az: 0.0828094
ax: 0.785263 | ay: 0.877075 | az: 0.0750885
ax: 0.798584 | ay: 0.766068 | az: 0.0498962
ax: 0.788971 | ay: 0.583969 | az: 0.00164795
ax: 0.671219 | ay: 0.301575 | az: -0.0658569
ax: 0.695908 | ay: 0.200394 | az: -0.0366974
ax: 0.600998 | ay: 0.0764465 | az: -0.103134
ax: 0.540604 | ay: 0.135849 | az: -0.152893
ax: 0.225113 | ay: 0.19342 | az: 0.291428
ax: -0.00880432 | ay: -0.286743 | az: 0.226913
ax: -0.362305 | ay: -0.642883 | az: -0.0215454
ax: -0.668915 | ay: -0.956818 | az: -0.160095
ax: -0.930679 | ay: -1.40965 | az: -0.255905
ax: -1.0379 | ay: -1.3994 | az: -0.213272
ax: -1.17834 | ay: -1.77827 | az: -0.292175
ax: -0.996521 | ay: -2.05249 | az: -0.115387
ax: -0.757843 | ay: -2.00806 | az: 0.628296
ax: -1.22778 | ay: -1.99254 | az: 0.445755
ax: -0.465714 | ay: -1.94798 | az: 0.397842
ax: -0.218918 | ay: 0.940536 | az: -0.45401
ax: -0.364212 | ay: 1.41595 | az: 0.891403
ax: -1.07277 | ay: -1.30121 | az: 0.278519
ax: -0.472717 | ay: -0.0900269 | az: 0.312302
ax: -0.0411224 | ay: -0.326645 | az: -0.0702667
ax: -0.135757 | ay: -0.957947 | az: -0.406982
time: 4
[20210805061113.805]
> sum ax: -10.9532 | sum ay: -5.02505 | sum az: -1.35443
>> avg ax: -0.219064 | avg ay: -0.100501 | avg az: -0.0270886
>>> vx: -1.07341 | vy: -0.492455 | vz: -0.132734
>>> sx: -0.389486 | sy: 0.273801 | sz: -0.136142
>>> a: 0.242535
>>> v: 1.18842
>>> s: 0.495178

steps: 983
ax: -0.0364227 | ay: -0.201706 | az: 0.0859375
ax: -0.118652 | ay: -0.572342 | az: 0.0428009
ax: -0.16394 | ay: -0.246628 | az: 0.177185
ax: -0.131805 | ay: -0.0517578 | az: 0.0474396
ax: -0.0346069 | ay: -0.00798035 | az: -0.0528717
ax: 0.000305176 | ay: -0.0240479 | az: -0.0683289
ax: -0.0490265 | ay: -0.187302 | az: -0.0455017
ax: 0.00263977 | ay: -0.0827637 | az: 0.0193176
ax: -0.0313721 | ay: -0.00111389 | az: 0.0948792
ax: -0.0302887 | ay: -0.0666199 | az: 0.0700836
ax: -0.0045166 | ay: -0.0615082 | az: 0.000411987
ax: 0.00274658 | ay: -0.0902405 | az: -0.0437164
ax: -0.00924683 | ay: -0.0581818 | az: 0.0683746
ax: -0.0375519 | ay: -0.0903931 | az: 0.085907
ax: -0.050415 | ay: -0.0537415 | az: 0.0611115
ax: -0.0667267 | ay: -0.052475 | az: 0.0586243
ax: -0.0374298 | ay: -0.0574646 | az: 0.0272675
ax: -0.0364838 | ay: -0.00332642 | az: -0.0424347
ax: -0.11087 | ay: 0.0141144 | az: 0.0037384
ax: -0.156906 | ay: 0.0861816 | az: 0.0516357
ax: -0.230026 | ay: 0.0844269 | az: 0.055069
ax: -0.293472 | ay: 0.0850525 | az: 0.0292511
ax: -0.320175 | ay: 0.144806 | az: 0.0779877
ax: -0.373627 | ay: 0.206818 | az: -0.0457916
ax: -0.564987 | ay: 0.173065 | az: -0.205063
ax: -0.919647 | ay: 0.126816 | az: -0.163956
ax: -1.06596 | ay: 0.793808 | az: -0.462662
ax: -1.07303 | ay: 1.51329 | az: -0.140991
ax: -1.08022 | ay: 0.922867 | az: -0.0822906
ax: -0.910614 | ay: 0.914825 | az: -0.593628
ax: -0.299316 | ay: 0.575272 | az: -0.904434
ax: 0.681747 | ay: 0.216736 | az: -0.0710297
ax: -0.0203552 | ay: -0.603882 | az: -0.0794983
ax: 0.385849 | ay: -0.254654 | az: 0.0527802
ax: 0.832825 | ay: 0.55867 | az: -0.0136566
ax: 0.889084 | ay: 0.820786 | az: -0.0654755
ax: 0.902878 | ay: 0.670715 | az: -0.0739136
ax: 0.873062 | ay: 0.646271 | az: 0.0475616
ax: 0.674408 | ay: 0.352356 | az: 0.0484772
ax: 0.638412 | ay: 0.170929 | az: 0.0233154
ax: 0.600586 | ay: 0.163132 | az: -0.0679779
ax: 0.49881 | ay: 0.0809784 | az: -0.0861664
ax: 0.236069 | ay: -0.0718994 | az: -0.0329742
ax: -0.0549774 | ay: -0.210999 | az: 0.315842
ax: -0.221039 | ay: -0.488739 | az: 0.262283
ax: -0.767014 | ay: -0.864532 | az: -0.00592041
ax: -1.10605 | ay: -1.3266 | az: -0.000213623
ax: -1.15195 | ay: -1.51828 | az: -0.0372925
ax: -1.18256 | ay: -1.63985 | az: -0.261612
ax: -1.23488 | ay: -2.14017 | az: -0.086441
time: 5
[20210805061114.792]
> sum ax: -6.75673 | sum ay: -1.70728 | sum az: -1.92656
>> avg ax: -0.135135 | avg ay: -0.0341455 | avg az: -0.0385312
>>> vx: -0.66216 | vy: -0.167313 | vz: -0.188803
>>> sx: -0.26606 | sy: 0.110448 | sz: -0.0532092
>>> a: 0.14461
>>> v: 0.708587
>>> s: 0.292947

steps: 984
ax: -0.862015 | ay: -2.21915 | az: 0.567978
ax: -0.551514 | ay: -2.46223 | az: 0.467941
ax: -0.581146 | ay: -1.36674 | az: 0.0915985
ax: -0.157547 | ay: 1.31601 | az: -0.298218
ax: -0.268539 | ay: 1.036 | az: 0.733597
ax: -0.910324 | ay: -0.973526 | az: 0.181213
ax: -0.562744 | ay: -0.117584 | az: 0.126968
ax: -0.169388 | ay: -0.711884 | az: -0.537323
ax: -0.326752 | ay: -0.898117 | az: -0.18132
ax: -0.150162 | ay: -0.405045 | az: 0.0463257
ax: -0.0294647 | ay: -0.24054 | az: 0.100281
ax: -0.0888519 | ay: -0.11795 | az: 0.0537109
ax: -0.0844421 | ay: -0.116837 | az: -0.0478973
ax: -0.0192413 | ay: -0.0969696 | az: -0.012619
ax: -0.020813 | ay: -0.125137 | az: -0.125168
ax: -0.00822449 | ay: -0.0856476 | az: -0.00193787
ax: -0.0227814 | ay: -0.0373077 | az: 0.12114
ax: -0.0313568 | ay: -0.111465 | az: 0.152283
ax: 0.0144653 | ay: -0.108505 | az: 0.0282898
ax: 0.000991821 | ay: -0.0456085 | az: -0.0554504
ax: 0.0107574 | ay: -0.0692291 | az: -0.0211182
ax: -0.0310364 | ay: -0.0994873 | az: 0.0240784
ax: -0.0385895 | ay: -0.0736084 | az: 0.059082
ax: -0.0368652 | ay: 0.00657654 | az: 0.0467224
ax: -0.0183563 | ay: -0.0238647 | az: 0.0217896
ax: -0.0487213 | ay: -0.0339661 | az: 0.031311
ax: -0.0680237 | ay: -0.0656738 | az: -0.039978
ax: -0.140854 | ay: -0.0171967 | az: 0.0296783
ax: -0.206848 | ay: 0.044754 | az: 0.0570679
ax: -0.22438 | ay: 0.128326 | az: -0.00160217
ax: -0.250549 | ay: 0.0813293 | az: 0.0316772
ax: -0.302109 | ay: 0.12883 | az: 0.0169983
ax: -0.388138 | ay: 0.1409 | az: -0.0477448
ax: -0.614197 | ay: 0.266006 | az: -0.16571
ax: -1.00264 | ay: 0.453827 | az: -0.36058
ax: -1.0631 | ay: 1.32719 | az: -0.658249
ax: -1.07613 | ay: 1.26375 | az: -0.0058136
ax: -0.945206 | ay: 0.714279 | az: 0.0240326
ax: -0.749542 | ay: 0.588562 | az: -0.386459
ax: -0.354614 | ay: 0.670151 | az: -0.787033
ax: 0.694763 | ay: 0.396988 | az: -0.11705
ax: 0.0455933 | ay: -0.538651 | az: -0.240891
ax: 0.343857 | ay: -0.238068 | az: 0.0153503
ax: 0.826492 | ay: 0.560547 | az: 0.0735016
ax: 0.8172 | ay: 0.71373 | az: -0.00819397
ax: 0.817596 | ay: 0.629669 | az: -0.0983429
ax: 0.813507 | ay: 0.485886 | az: -0.093811
ax: 0.729111 | ay: 0.265656 | az: 0.0486298
ax: 0.704315 | ay: 0.147537 | az: -0.00120544
ax: 0.65123 | ay: 0.0630493 | az: -0.0796509
time: 6
[20210805061115.793]
> sum ax: -5.93532 | sum ay: 0.0295563 | sum az: -1.22212
>> avg ax: -0.118706 | avg ay: 0.000591126 | avg az: -0.0244424
>>> vx: -0.581661 | vy: 0.00289649 | vz: -0.119768
>>> sx: -0.60387 | sy: -0.541804 | sz: 0.0749585
>>> a: 0.121198
>>> v: 0.593871
>>> s: 0.814757

steps: 986
ax: -0.00886536 | ay: -0.362839 | az: -0.199448
ax: 0.438461 | ay: 0.355728 | az: -0.113983
ax: 0.690033 | ay: 0.70314 | az: -0.128769
ax: 0.766068 | ay: 0.653625 | az: -0.0775452
ax: 0.785126 | ay: 0.613235 | az: -0.0482025
ax: 0.765396 | ay: 0.496429 | az: 0.00230408
ax: 0.68306 | ay: 0.344589 | az: 0.055954
ax: 0.645035 | ay: 0.291107 | az: 0.0524292
ax: 0.603333 | ay: 0.227554 | az: -0.0248718
ax: 0.502045 | ay: 0.23819 | az: 0.00177002
ax: 0.243576 | ay: 0.0283813 | az: -0.0144653
ax: 0.0626984 | ay: -0.135376 | az: 0.0573883
ax: -0.176285 | ay: -0.250961 | az: 0.182663
ax: -0.64743 | ay: -0.677948 | az: 0.00700378
ax: -1.10643 | ay: -1.21245 | az: -0.206909
ax: -1.15416 | ay: -1.77013 | az: -0.26355
ax: -1.20038 | ay: -1.91212 | az: -0.401443
ax: -1.14209 | ay: -1.97447 | az: -0.383209
ax: -1.15666 | ay: -2.31844 | az: 0.698578
ax: -0.667389 | ay: -2.26149 | az: 0.801361
ax: -0.482162 | ay: -1.58812 | az: -0.449005
ax: -0.61882 | ay: 1.49011 | az: 0.402451
ax: -0.72673 | ay: -0.347275 | az: 0.66301
ax: -0.69455 | ay: -0.841812 | az: -0.133957
ax: -0.191132 | ay: -0.329971 | az: 0.176941
ax: -0.220078 | ay: -0.780243 | az: -0.324524
ax: -0.0766907 | ay: -0.488846 | az: 0.193375
ax: -0.0138092 | ay: -0.305405 | az: -0.0873108
ax: -0.1091 | ay: -0.248245 | az: -0.0875092
ax: -0.0839691 | ay: -0.0269775 | az: 0.217529
ax: -0.0489044 | ay: -0.0280762 | az: 0.036087
ax: -0.039093 | ay: -0.0979462 | az: -0.0462036
ax: -0.00953674 | ay: -0.0610657 | az: -0.184021
ax: 0.0292206 | ay: -0.065979 | az: -0.143417
ax: -0.0274048 | ay: 0.0133972 | az: 0.055191
ax: -0.0433502 | ay: -0.0222626 | az: 0.108871
ax: -0.0119629 | ay: -0.0709076 | az: 0.0285492
ax: -0.0269012 | ay: -0.0655518 | az: -0.0651855
ax: -0.000854492 | ay: -0.0308075 | az: 0.0312347
ax: -0.027359 | ay: -0.0522614 | az: 0.0737152
ax: 0.00416565 | ay: -0.0409393 | az: 0.0621185
ax: -0.00202942 | ay: -0.0245056 | az: 0.0480957
ax: -0.0206604 | ay: -0.029068 | az: 0.0124817
ax: -0.0578613 | ay: -0.0632324 | az: 0.0386047
ax: -0.0966034 | ay: -0.0128326 | az: -0.00527954
ax: -0.119492 | ay: 0.12413 | az: 0.0159912
ax: -0.173782 | ay: 0.122589 | az: -0.0210571
ax: -0.266144 | ay: 0.0907288 | az: -0.00486755
ax: -0.359009 | ay: 0.166168 | az: 0.147919
ax: -0.386719 | ay: 0.250626 | az: 0.107315
time: 7
[20210805061117.795]
> sum ax: -5.97618 | sum ay: -12.2888 | sum az: 0.864197
>> avg ax: -0.119524 | avg ay: -0.245776 | avg az: 0.0172839
>>> vx: -0.585666 | vy: -1.2043 | vz: 0.0846913
>>> sx: -0.130135 | sy: -0.694318 | sz: 0.00660901
>>> a: 0.273844
>>> v: 1.34184
>>> s: 0.706439

ax: 0.524109 | ay: 0.0511322 | az: -0.12468
ax: 0.278503 | ay: -0.0693054 | az: 0.014267
ax: 0.0329285 | ay: -0.297897 | az: 0.100525
ax: -0.276398 | ay: -0.565491 | az: 0.00959778
ax: -0.815353 | ay: -0.90535 | az: -0.196991
ax: -1.106 | ay: -1.17432 | az: -0.148788
ax: -1.14969 | ay: -1.6414 | az: -0.132782
ax: -1.18898 | ay: -1.92302 | az: -0.0424042
ax: -1.00136 | ay: -1.94826 | az: 0.238007
ax: -0.709808 | ay: -1.90994 | az: 0.618469
ax: -0.545013 | ay: -1.88873 | az: 0.47261
ax: -0.532959 | ay: -1.15683 | az: 0.472397
ax: -0.346725 | ay: 1.28638 | az: 0.0882263
ax: -0.227295 | ay: 0.942902 | az: 0.793228
ax: -0.651062 | ay: -0.885422 | az: 0.252899
ax: -0.390701 | ay: -0.168442 | az: 0.12645
ax: -0.0890503 | ay: -0.327972 | az: -0.274384
ax: -0.00613403 | ay: -0.66481 | az: -0.432678
ax: -0.130508 | ay: -0.309341 | az: 0.0600891
ax: -0.180038 | ay: -0.365265 | az: 0.122314
ax: -0.132584 | ay: -0.222534 | az: 0.0774689
ax: -0.12674 | ay: 0.0146484 | az: 0.136902
ax: -0.0334625 | ay: -0.0652313 | az: -0.0499725
ax: 0.0384521 | ay: -0.0402069 | az: -0.112549
ax: -0.0131531 | ay: -0.13739 | az: -0.114395
ax: 0.00193787 | ay: -0.0996857 | az: -0.0332184
ax: 0.0062561 | ay: -0.0136261 | az: 0.104218
ax: -0.0126495 | ay: -0.0449677 | az: 0.0524292
ax: -0.00898743 | ay: -0.0788879 | az: -0.0318298
ax: 0.0178223 | ay: -0.085083 | az: -0.0349426
ax: 0.00930786 | ay: -0.0327301 | az: 0.00427246
ax: -0.0381775 | ay: -0.0136566 | az: 0.0448608
ax: -0.0396729 | ay: -0.0332642 | az: 0.0367737
ax: -0.0256348 | ay: -0.0767059 | az: 0.0301514
ax: -0.0455322 | ay: -0.0112 | az: -0.043808
ax: -0.0653992 | ay: 0.0123291 | az: 0.0270996
ax: -0.120544 | ay: 0.0663757 | az: -0.0258484
ax: -0.215393 | ay: 0.083313 | az: 0.00895691
ax: -0.233765 | ay: 0.141586 | az: -0.015976
ax: -0.280533 | ay: 0.13205 | az: 0.0897217
ax: -0.334579 | ay: 0.157227 | az: 0.0712433
ax: -0.433838 | ay: 0.177429 | az: -0.0240784
ax: -0.595215 | ay: 0.272964 | az: -0.156372
ax: -0.951965 | ay: 0.22435 | az: -0.159836
ax: -1.05618 | ay: 0.896484 | az: -0.542709
ax: -0.735428 | ay: 1.68758 | az: -0.388321
ax: -0.898895 | ay: 0.861481 | az: -0.0320587
ax: -0.824112 | ay: 0.324509 | az: -0.647247
ax: -0.336685 | ay: 0.460968 | az: -0.812408
ax: 0.797058 | ay: -0.131042 | az: -0.20253
time: 8
[20210805061116.797]
> sum ax: -15.1998 | sum ay: -9.49431 | sum az: -0.727631
>> avg ax: -0.303997 | avg ay: -0.189886 | avg az: -0.0145526
>>> vx: -1.48958 | vy: -0.930442 | vz: -0.0713078
>>> sx: -0.78831 | sy: -1.1212 | sz: 0.135362
>>> a: 0.358723
>>> v: 1.75774
>>> s: 1.37726

steps: 987
ax: -0.557388 | ay: 0.300644 | az: -0.136963
ax: -0.900696 | ay: 0.248703 | az: -0.2668
ax: -1.05612 | ay: 0.701569 | az: -0.515533
ax: -0.945786 | ay: 1.77419 | az: -0.691833
ax: -1.07289 | ay: 0.699631 | az: 0.0235596
ax: -0.776505 | ay: 0.729401 | az: -0.68895
ax: -0.441437 | ay: 0.45108 | az: -0.806747
ax: 0.680649 | ay: 0.445068 | az: -0.104965
ax: -0.00422668 | ay: -0.422104 | az: -0.210052
ax: 0.370224 | ay: 0.0239105 | az: 0.116776
ax: 0.780426 | ay: 0.626953 | az: -0.00482178
ax: 0.815689 | ay: 0.817307 | az: 0.0582123
ax: 0.859146 | ay: 0.67775 | az: -0.0112305
ax: 0.854202 | ay: 0.500061 | az: 0.0163422
ax: 0.721069 | ay: 0.297668 | az: 0.03479
ax: 0.690735 | ay: 0.170914 | az: -0.035614
ax: 0.634781 | ay: 0.170654 | az: -0.0728149
ax: 0.504227 | ay: 0.221024 | az: -0.0404968
ax: 0.219223 | ay: 0.0422516 | az: 0.0178375
ax: -0.00866699 | ay: -0.159622 | az: 0.281143
ax: -0.384918 | ay: -0.356979 | az: 0.206009
ax: -0.947433 | ay: -0.718262 | az: 0.0244598
ax: -1.11598 | ay: -1.41629 | az: -0.213348
ax: -1.16374 | ay: -1.8557 | az: -0.344452
ax: -1.08665 | ay: -1.63533 | az: -0.501007
ax: -1.02316 | ay: -2.10693 | az: -0.258759
ax: -0.805069 | ay: -2.02061 | az: 0.979889
ax: -0.735474 | ay: -1.89812 | az: 0.595917
