ax: 0.103226 | ay: 0.604431 | az: -0.449234
ax: 0.0770264 | ay: 0.620575 | az: -0.424438
ax: 0.107483 | ay: 0.590393 | az: -0.362396
ax: 0.155182 | ay: 0.552612 | az: -0.302261
ax: 0.175262 | ay: 0.468323 | az: -0.24144
ax: 0.186798 | ay: 0.388916 | az: -0.1978
ax: 0.220963 | ay: 0.330673 | az: -0.165359
ax: 0.211746 | ay: 0.252533 | az: -0.0952301
ax: 0.227753 | ay: 0.176254 | az: -0.0552826
ax: 0.52359 | ay: 0.144012 | az: -0.0946503
ax: 0.817871 | ay: -0.038681 | az: -0.0732422
ax: 0.577225 | ay: -0.155701 | az: -0.00227356
9: [20200927202702.216]
> sum ax: 11.95 | sum ay: -0.840332 | sum az: -1.43336
>> avg ax: 0.239 | avg ay: -0.0168066 | avg az: -0.0286673
>>> vx: 2.3422 | vy: -0.164705 | vz: -0.28094
>>> sx: 1.00851 | sy: -1.14219 | sz: 0.585768
>>> a: 0.241299
>>> v: 2.36473
>>> s: 1.63242

ax: 0.513351 | ay: -0.216644 | az: 0.050354
ax: 0.55394 | ay: -0.336746 | az: 0.120438
ax: 0.476456 | ay: -0.435486 | az: 0.231339
ax: 0.397186 | ay: -0.472733 | az: 0.328629
ax: 0.421021 | ay: -0.590546 | az: 0.328995
ax: 0.329269 | ay: -0.705063 | az: 0.364136
ax: 0.156296 | ay: -0.733307 | az: 0.377762
ax: 0.0393219 | ay: -0.705887 | az: 0.375809
ax: 0.00895691 | ay: -0.643585 | az: 0.324356
ax: -0.0169983 | ay: -0.59903 | az: 0.297562
ax: -0.0366821 | ay: -0.591263 | az: 0.32872
ax: -0.0965424 | ay: -0.628067 | az: 0.356766
ax: -0.142059 | ay: -0.685074 | az: 0.392883
ax: -0.14653 | ay: -0.744492 | az: 0.422531
ax: -0.128555 | ay: -0.782043 | az: 0.41629
ax: -0.0832672 | ay: -0.758362 | az: 0.367569
ax: -0.0267181 | ay: -0.682083 | az: 0.323441
ax: 0.056839 | ay: -0.584503 | az: 0.310013
ax: 0.126022 | ay: -0.498779 | az: 0.274094
ax: 0.167496 | ay: -0.407242 | az: 0.216232
ax: 0.186844 | ay: -0.325256 | az: 0.141647
ax: 0.220978 | ay: -0.224854 | az: 0.103546
ax: 0.325729 | ay: -0.158463 | az: 0.00891113
ax: 0.686752 | ay: -0.155609 | az: -0.0396118
ax: 0.96524 | ay: -0.159073 | az: 0.0171509
ax: 0.556 | ay: 0.0867004 | az: -0.0968781
ax: 0.562729 | ay: 0.190216 | az: -0.24527
ax: 0.832809 | ay: 0.214462 | az: -0.359924
ax: 0.862595 | ay: 0.291931 | az: -0.334717
ax: 0.757568 | ay: 0.370728 | az: -0.322922
ax: 0.609833 | ay: 0.367813 | az: -0.329819
ax: 0.485168 | ay: 0.343048 | az: -0.451431
ax: 0.322418 | ay: 0.416122 | az: -0.5065
ax: 0.213913 | ay: 0.541473 | az: -0.496368
ax: 0.101562 | ay: 0.705215 | az: -0.478989
ax: 0.0151062 | ay: 0.800674 | az: -0.450409
ax: 0.0131378 | ay: 0.804321 | az: -0.424347
ax: 0.0359192 | ay: 0.777161 | az: -0.410385
ax: 0.0543976 | ay: 0.738388 | az: -0.407394
ax: 0.0787354 | ay: 0.692703 | az: -0.403412
ax: 0.105606 | ay: 0.679855 | az: -0.400238
ax: 0.137787 | ay: 0.663712 | az: -0.365616
ax: 0.194016 | ay: 0.607681 | az: -0.319824
ax: 0.247345 | ay: 0.520844 | az: -0.281265
ax: 0.290054 | ay: 0.428787 | az: -0.231552
ax: 0.32132 | ay: 0.333664 | az: -0.168823
ax: 0.363434 | ay: 0.237823 | az: -0.146606
ax: 0.358902 | ay: 0.158035 | az: -0.136688
ax: 0.410278 | ay: 0.0873566 | az: -0.0565491
ax: 0.752991 | ay: 0.0115356 | az: -0.0531464
10: [20200927202703.212]
> sum ax: 13.638 | sum ay: -1.75394 | sum az: -1.43951
>> avg ax: 0.272759 | avg ay: -0.0350787 | avg az: -0.0287903
>>> vx: 2.67304 | vy: -0.343771 | vz: -0.282145
>>> sx: 1.24461 | sy: -1.3931 | sz: 0.550567
>>> a: 0.276509
>>> v: 2.70979
>>> s: 1.94754

ax: 0.955017 | ay: -0.216721 | az: 0.0369263
ax: 0.563858 | ay: -0.359955 | az: 0.144989
ax: 0.318008 | ay: -0.405487 | az: 0.162582
ax: 0.250977 | ay: -0.475662 | az: 0.142197
ax: 0.237228 | ay: -0.545212 | az: 0.220978
ax: 0.387894 | ay: -0.574127 | az: 0.300705
ax: 0.551102 | ay: -0.720627 | az: 0.357895
ax: 0.489075 | ay: -0.809814 | az: 0.36702
ax: 0.232986 | ay: -0.760452 | az: 0.3871
ax: 0.0301666 | ay: -0.661957 | az: 0.371399
ax: -0.092804 | ay: -0.575546 | az: 0.354614
ax: -0.166534 | ay: -0.545273 | az: 0.301102
ax: -0.196304 | ay: -0.529221 | az: 0.251114
ax: -0.182693 | ay: -0.554382 | az: 0.253265
ax: -0.187073 | ay: -0.60907 | az: 0.290649
ax: -0.166992 | ay: -0.636581 | az: 0.338242
ax: -0.128342 | ay: -0.641998 | az: 0.347672
ax: -0.0751953 | ay: -0.600082 | az: 0.307022
ax: -0.0434723 | ay: -0.546844 | az: 0.274841
ax: 0.0383759 | ay: -0.465958 | az: 0.280457
ax: 0.135925 | ay: -0.411652 | az: 0.254501
ax: 0.196823 | ay: -0.327118 | az: 0.235458
ax: 0.206955 | ay: -0.262222 | az: 0.180542
ax: 0.223663 | ay: -0.174957 | az: 0.102081
ax: 0.242905 | ay: -0.129776 | az: 0.0588837
ax: 0.437729 | ay: -0.0782318 | az: -0.049057
ax: 0.872177 | ay: -0.084549 | az: -0.0816498
ax: 0.864288 | ay: -0.0752106 | az: -0.039917
ax: 0.539825 | ay: 0.145447 | az: -0.085495
ax: 0.583618 | ay: 0.2314 | az: -0.228134
ax: 0.628235 | ay: 0.26825 | az: -0.336945
ax: 0.649902 | ay: 0.361954 | az: -0.36293
ax: 0.610428 | ay: 0.404984 | az: -0.352448
ax: 0.480042 | ay: 0.416962 | az: -0.387054
ax: 0.316833 | ay: 0.405365 | az: -0.434265
ax: 0.201813 | ay: 0.461105 | az: -0.490845
ax: 0.123611 | ay: 0.520157 | az: -0.492767
ax: 0.0737457 | ay: 0.567169 | az: -0.4561
ax: 0.0443726 | ay: 0.587357 | az: -0.420975
ax: 0.0637817 | ay: 0.623764 | az: -0.436661
ax: 0.0696259 | ay: 0.654251 | az: -0.434113
ax: 0.0656128 | ay: 0.676056 | az: -0.448425
ax: 0.0964508 | ay: 0.659805 | az: -0.431702
ax: 0.147018 | ay: 0.608276 | az: -0.442245
ax: 0.171082 | ay: 0.569626 | az: -0.419739
ax: 0.185944 | ay: 0.523361 | az: -0.342377
ax: 0.201843 | ay: 0.473801 | az: -0.256256
ax: 0.210281 | ay: 0.369232 | az: -0.196213
ax: 0.226212 | ay: 0.275711 | az: -0.117477
ax: 0.22023 | ay: 0.196121 | az: -0.0868835
11: [20200927202704.211]
> sum ax: 11.9062 | sum ay: -2.77853 | sum az: -1.50844
>> avg ax: 0.238125 | avg ay: -0.0555707 | avg az: -0.0301688
>>> vx: 2.33362 | vy: -0.544593 | vz: -0.295654
>>> sx: 1.21564 | sy: -1.50491 | sz: 0.568866
>>> a: 0.246377
>>> v: 2.4145
>>> s: 2.01647

ax: 0.263107 | ay: 0.117249 | az: -0.05336
ax: 0.562851 | ay: 0.0432129 | az: -0.103653
ax: 0.770981 | ay: -0.0986176 | az: -0.0836487
ax: 0.629944 | ay: -0.196381 | az: -0.00175476
ax: 0.63298 | ay: -0.310623 | az: 0.1194
ax: 0.575317 | ay: -0.437561 | az: 0.231461
ax: 0.404922 | ay: -0.478653 | az: 0.363556
ax: 0.300613 | ay: -0.525604 | az: 0.412613
ax: 0.328827 | ay: -0.585876 | az: 0.360138
ax: 0.202332 | ay: -0.639908 | az: 0.339142
ax: 0.150696 | ay: -0.595398 | az: 0.349899
ax: 0.1017 | ay: -0.625885 | az: 0.359238
ax: 0.0533905 | ay: -0.654144 | az: 0.370209
ax: -0.0309601 | ay: -0.648529 | az: 0.39801
ax: -0.0881348 | ay: -0.671097 | az: 0.400543
ax: -0.123413 | ay: -0.703934 | az: 0.418457
ax: -0.143997 | ay: -0.749466 | az: 0.440048
ax: -0.139267 | ay: -0.754196 | az: 0.463089
ax: -0.101822 | ay: -0.691452 | az: 0.429245
ax: -0.0432892 | ay: -0.66156 | az: 0.414841
ax: 0.022171 | ay: -0.635788 | az: 0.372269
ax: 0.0821533 | ay: -0.574051 | az: 0.299225
ax: 0.136505 | ay: -0.495682 | az: 0.233276
ax: 0.155197 | ay: -0.416061 | az: 0.163818
ax: 0.18927 | ay: -0.34903 | az: 0.106567
ax: 0.253006 | ay: -0.27565 | az: 0.0340729
ax: 0.403458 | ay: -0.239532 | az: -0.018692
ax: 0.716187 | ay: -0.26619 | az: 0.00979614
ax: 0.831665 | ay: -0.166138 | az: 0.037796
ax: 0.567795 | ay: 0.0760803 | az: -0.076767
ax: 0.690842 | ay: 0.127396 | az: -0.24942
ax: 0.766327 | ay: 0.214874 | az: -0.322876
ax: 0.826202 | ay: 0.346115 | az: -0.385208
ax: 0.823654 | ay: 0.391907 | az: -0.421234
ax: 0.696732 | ay: 0.382034 | az: -0.421249
ax: 0.499908 | ay: 0.35376 | az: -0.442398
ax: 0.360367 | ay: 0.455978 | az: -0.508377
ax: 0.243683 | ay: 0.674515 | az: -0.569122
ax: 0.0924683 | ay: 0.839081 | az: -0.548798
ax: -0.0189056 | ay: 0.845215 | az: -0.497513
ax: -0.0272675 | ay: 0.814178 | az: -0.463043
ax: 0.00701904 | ay: 0.774521 | az: -0.480789
ax: 0.0514526 | ay: 0.732803 | az: -0.526077
ax: 0.0832367 | ay: 0.696335 | az: -0.549011
ax: 0.132965 | ay: 0.63353 | az: -0.470474
ax: 0.154297 | ay: 0.622971 | az: -0.389114
ax: 0.207413 | ay: 0.557449 | az: -0.350342
ax: 0.220932 | ay: 0.462387 | az: -0.329636
ax: 0.220963 | ay: 0.387054 | az: -0.246826
ax: 0.245132 | ay: 0.285004 | az: -0.187271
12: [20200927202705.211]
> sum ax: 13.9416 | sum ay: -2.61336 | sum az: -1.56995
>> avg ax: 0.278832 | avg ay: -0.0522671 | avg az: -0.0313989
>>> vx: 2.73256 | vy: -0.512218 | vz: -0.307709
>>> sx: 1.46108 | sy: -1.4158 | sz: 0.599529
>>> a: 0.285421
>>> v: 2.79713
>>> s: 2.12101

ax: 0.26387 | ay: 0.211151 | az: -0.104294
ax: 0.268509 | ay: 0.180557 | az: -0.0575104
ax: 0.44075 | ay: 0.12384 | az: -0.112396
ax: 0.828339 | ay: -0.0428925 | az: -0.117844
ax: 0.924591 | ay: -0.283401 | az: 0.016037
ax: 0.642944 | ay: -0.399506 | az: 0.135788
ax: 0.493973 | ay: -0.476501 | az: 0.192841
ax: 0.27092 | ay: -0.524994 | az: 0.273285
ax: 0.233978 | ay: -0.503433 | az: 0.357071
ax: 0.351044 | ay: -0.546432 | az: 0.380264
ax: 0.388519 | ay: -0.623016 | az: 0.39444
ax: 0.34462 | ay: -0.614655 | az: 0.400009
ax: 0.178238 | ay: -0.573166 | az: 0.431534
ax: 0.060791 | ay: -0.54425 | az: 0.428696
ax: -0.0419006 | ay: -0.558807 | az: 0.414871
ax: -0.0985718 | ay: -0.558853 | az: 0.416061
ax: -0.118423 | ay: -0.58754 | az: 0.416718
ax: -0.164169 | ay: -0.626434 | az: 0.442932
ax: -0.16153 | ay: -0.642654 | az: 0.471405
ax: -0.130417 | ay: -0.65683 | az: 0.457748
ax: -0.0892029 | ay: -0.654572 | az: 0.425858
ax: -0.0321808 | ay: -0.617477 | az: 0.376251
ax: 0.0131226 | ay: -0.567627 | az: 0.327377
ax: 0.0617371 | ay: -0.506821 | az: 0.307281
ax: 0.108292 | ay: -0.448853 | az: 0.270813
ax: 0.141205 | ay: -0.386353 | az: 0.202408
ax: 0.142578 | ay: -0.308624 | az: 0.130264
ax: 0.184357 | ay: -0.258804 | az: 0.0571442
ax: 0.328613 | ay: -0.21312 | az: -0.0444183
ax: 0.696243 | ay: -0.269791 | az: -0.0422211
ax: 0.970413 | ay: -0.19902 | az: -0.00770569
ax: 0.670517 | ay: 0.210892 | az: -0.176895
ax: 0.437851 | ay: 0.181412 | az: -0.253799
ax: 0.340881 | ay: 0.189011 | az: -0.319305
ax: 0.484146 | ay: 0.22142 | az: -0.377579
ax: 0.595764 | ay: 0.314362 | az: -0.340302
ax: 0.700974 | ay: 0.267578 | az: -0.393082
ax: 0.594955 | ay: 0.308472 | az: -0.450394
ax: 0.457413 | ay: 0.335938 | az: -0.524384
ax: 0.290436 | ay: 0.376617 | az: -0.570145
ax: 0.173279 | ay: 0.467178 | az: -0.562576
ax: 0.110077 | ay: 0.541275 | az: -0.504211
ax: 0.0431671 | ay: 0.607468 | az: -0.478928
ax: 0.0446167 | ay: 0.668945 | az: -0.43483
ax: 0.0595856 | ay: 0.651917 | az: -0.388229
ax: 0.0640259 | ay: 0.622116 | az: -0.381607
ax: 0.0538788 | ay: 0.628281 | az: -0.405823
ax: 0.050415 | ay: 0.680115 | az: -0.438614
ax: 0.0896606 | ay: 0.68277 | az: -0.443771
ax: 0.14592 | ay: 0.640411 | az: -0.379364
13: [20200927202706.212]
> sum ax: 12.9088 | sum ay: -4.0827 | sum az: -0.58313
>> avg ax: 0.258176 | avg ay: -0.081654 | avg az: -0.0116626
>>> vx: 2.53013 | vy: -0.800209 | vz: -0.114293
>>> sx: 1.40206 | sy: -1.39409 | sz: 0.672937
>>> a: 0.271032
>>> v: 2.65611
>>> s: 2.08857

