ax: 0.410187 | ay: 0.175705 | az: 0.139175
ax: 0.59581 | ay: 0.658798 | az: 0.41861
ax: 0.587372 | ay: 0.719711 | az: 0.369125
ax: 0.626511 | ay: 0.607986 | az: 0.265656
ax: 0.614426 | ay: 0.570663 | az: 0.147217
ax: 0.55162 | ay: 0.412582 | az: 0.0737457
ax: 0.503082 | ay: 0.223083 | az: 0.078949
ax: 0.435791 | ay: 0.115768 | az: 0.0842133
ax: 0.366104 | ay: 0.0535431 | az: 0.0180054
ax: 0.223007 | ay: 0.0577545 | az: -0.050354
ax: -0.0587311 | ay: -0.171936 | az: -0.16626
ax: -0.449478 | ay: -0.39537 | az: -0.310898
ax: -0.934464 | ay: -0.631546 | az: -0.584473
ax: -1.08174 | ay: -0.90921 | az: -0.89357
ax: -1.12776 | ay: -1.84129 | az: -0.992233
ax: -1.07373 | ay: -1.90852 | az: -1.18329
ax: -0.513351 | ay: -2.57983 | az: -1.2507
ax: -0.072052 | ay: -1.89424 | az: -1.10762
ax: -0.277847 | ay: -1.08409 | az: -0.607391
ax: -0.188614 | ay: 0.728149 | az: 0.400635
ax: -0.662323 | ay: 0.420151 | az: 1.13191
ax: -0.667572 | ay: -0.666611 | az: -0.188232
ax: -0.521881 | ay: -0.55249 | az: -0.321304
ax: -0.189178 | ay: -0.551224 | az: -0.602173
ax: -0.156235 | ay: -0.378754 | az: -0.292084
ax: -0.107971 | ay: -0.362869 | az: -0.144547
ax: -0.0634155 | ay: -0.0578308 | az: -0.141235
ax: 0.0812683 | ay: 0.135849 | az: -0.0694427
ax: -0.071167 | ay: -0.105042 | az: -0.00901794
ax: -0.0526276 | ay: -0.0161743 | az: 0.0420227
ax: 0.0479736 | ay: 0.101135 | az: -0.0318146
ax: 0.107742 | ay: 0.174576 | az: -0.173004
ax: 0.088913 | ay: 0.0545502 | az: -0.0070343
ax: 0.00953674 | ay: -0.13269 | az: 0.111542
ax: -0.0372467 | ay: -0.136063 | az: 0.108032
ax: -0.0297852 | ay: -0.0350189 | az: 0.0458374
ax: -0.0285492 | ay: -0.0345001 | az: -0.0247498
ax: -0.0183105 | ay: -0.0394745 | az: -0.0260162
ax: 0.0062561 | ay: -0.0121765 | az: 0.00434875
ax: -0.0250549 | ay: 0.0402527 | az: 0.0247498
time: 2
[20210722072905.317]
> sum ax: -9.32518 | sum ay: -3.41591 | sum az: -5.58212
>> avg ax: -0.186504 | avg ay: -0.0683182 | avg az: -0.111642
>>> vx: -0.913868 | vy: -0.334759 | vz: -0.547048
>>> sx: -0.600426 | sy: 0.194442 | sz: -0.211924
>>> a: 0.227849
>>> v: 1.11646
>>> s: 0.665756

ax: -0.0484467 | ay: 0.0385895 | az: 0.0149231
ax: -0.0564728 | ay: 0.0225372 | az: -0.00808716
ax: -0.0649872 | ay: 0.0208588 | az: -0.00811768
ax: -0.0413818 | ay: 0.0930328 | az: 0.0520172
ax: -0.109833 | ay: 0.116501 | az: 0.0847321
ax: -0.185638 | ay: 0.129684 | az: 0.0861206
ax: -0.26973 | ay: 0.0508575 | az: 0.155807
ax: -0.302399 | ay: 0.0780182 | az: 0.13208
ax: -0.391464 | ay: 0.13501 | az: 0.073288
ax: -0.570618 | ay: 0.197968 | az: -0.0234528
ax: -1.05455 | ay: 0.112595 | az: 0.0280609
ax: -1.10498 | ay: 1.19554 | az: 0.255219
ax: -1.09473 | ay: 1.67828 | az: 0.440292
ax: -1.01369 | ay: 0.578384 | az: 0.267303
ax: -0.710052 | ay: 0.861053 | az: -0.265152
ax: -0.448257 | ay: 0.773193 | az: -0.244415
ax: 0.573853 | ay: 0.820236 | az: 0.0984192
ax: 0.0521851 | ay: -0.020752 | az: -0.169571
ax: 0.17131 | ay: -0.335449 | az: -0.0402069
ax: 0.48349 | ay: 0.177689 | az: 0.246109
ax: 0.642258 | ay: 0.682999 | az: 0.300323
ax: 0.695648 | ay: 0.824341 | az: 0.289734
ax: 0.70697 | ay: 0.786911 | az: 0.276978
ax: 0.638199 | ay: 0.579132 | az: 0.209259
ax: 0.555298 | ay: 0.330078 | az: 0.140091
ax: 0.470749 | ay: 0.093277 | az: 0.0631409
ax: 0.413254 | ay: 0.0858307 | az: 0.0384674
ax: 0.269592 | ay: 0.1091 | az: 0.0108643
ax: -0.0206604 | ay: -0.0197754 | az: -0.13414
ax: -0.39566 | ay: -0.265839 | az: -0.122086
ax: -0.852737 | ay: -0.666 | az: -0.239182
ax: -1.06857 | ay: -1.07111 | az: -0.760391
ax: -1.10847 | ay: -1.56244 | az: -0.864899
ax: -1.015 | ay: -1.47916 | az: -1.08182
ax: -0.732269 | ay: -1.983 | az: -1.21585
ax: -0.888977 | ay: -2.56969 | az: -0.819473
ax: -0.206635 | ay: -1.4754 | az: -1.02554
ax: -0.0679474 | ay: 0.0224915 | az: -0.188171
ax: -0.483353 | ay: 0.804138 | az: 1.05858
ax: -0.619934 | ay: -0.981232 | az: -0.0428009
ax: -0.409988 | ay: -0.309097 | az: -0.19455
ax: -0.0407257 | ay: -0.140869 | az: -0.5466
ax: -0.071579 | ay: -0.283066 | az: -0.375671
ax: -0.0426331 | ay: -0.478348 | az: -0.140518
ax: -0.0340271 | ay: -0.206802 | az: -0.0910187
ax: -0.0374298 | ay: 0.017868 | az: -0.0709686
ax: -0.120453 | ay: -0.12059 | az: 0.014801
ax: -0.0499268 | ay: -0.107361 | az: -0.0121918
ax: -0.0105591 | ay: -0.0815582 | az: -0.0254059
ax: 0.00262451 | ay: 0.116272 | az: -0.119278
time: 3
[20210722072906.301]
> sum ax: -10.0693 | sum ay: -2.62506 | sum az: -4.49295
>> avg ax: -0.201387 | avg ay: -0.0525012 | avg az: -0.089859
>>> vx: -0.986795 | vy: -0.257256 | vz: -0.440309
>>> sx: -0.518731 | sy: 0.306073 | sz: -0.0415389
>>> a: 0.226688
>>> v: 1.11077
>>> s: 0.603728

ax: -0.00259399 | ay: 0.0507507 | az: -0.00752258
ax: 0.00512695 | ay: -0.115067 | az: 0.0770416
ax: -0.015625 | ay: -0.106216 | az: -0.00457764
ax: 0.0128021 | ay: -0.0359497 | az: -0.0582581
ax: 0.00823975 | ay: -0.026123 | az: -0.0531464
ax: -0.00776672 | ay: -0.0596313 | az: -0.0323944
ax: -0.00567627 | ay: -0.00708008 | az: -0.0286407
ax: 0.00265503 | ay: 0.014801 | az: 0.0176544
ax: -0.0137482 | ay: -0.00695801 | az: 0.0075531
ax: -0.0514679 | ay: -0.0650024 | az: 0.00212097
ax: -0.0111847 | ay: -0.0572357 | az: -0.014801
ax: -0.0610657 | ay: -0.00686646 | az: -0.00878906
ax: -0.0593567 | ay: 0.0441437 | az: 0.0140381
ax: -0.12532 | ay: 0.0570984 | az: 0.0522919
ax: -0.12883 | ay: 0.0508728 | az: 0.094986
ax: -0.14801 | ay: 0.0760803 | az: 0.0928802
ax: -0.159302 | ay: 0.0342102 | az: 0.0538177
ax: -0.218872 | ay: 0.14299 | az: -0.00732422
ax: -0.395035 | ay: 0.221008 | az: -0.0879364
ax: -0.699631 | ay: 0.135712 | az: -0.0526428
ax: -1.08295 | ay: 0.103165 | az: 0.0760651
ax: -1.09473 | ay: 1.37286 | az: 0.386856
ax: -0.964722 | ay: 0.846497 | az: 0.518616
ax: -0.80191 | ay: 0.645844 | az: 0.0883331
ax: -0.665451 | ay: 0.890839 | az: -0.336029
ax: -0.182983 | ay: 0.589279 | az: -0.066803
ax: 0.590561 | ay: 0.567795 | az: 0.0700836
ax: 0.138535 | ay: -0.196899 | az: -0.192429
ax: 0.204117 | ay: -0.160553 | az: 0.0886536
ax: 0.516174 | ay: 0.323425 | az: 0.224472
ax: 0.602295 | ay: 0.70694 | az: 0.290344
ax: 0.670273 | ay: 0.684906 | az: 0.232071
ax: 0.633957 | ay: 0.620483 | az: 0.205093
ax: 0.542587 | ay: 0.418396 | az: 0.134705
ax: 0.455261 | ay: 0.222855 | az: 0.00578308
ax: 0.417328 | ay: 0.0933685 | az: -0.0909576
ax: 0.353195 | ay: 0.0505981 | az: -0.148178
ax: 0.203674 | ay: 0.0120087 | az: -0.194885
ax: -0.0599365 | ay: -0.0808716 | az: -0.248062
ax: -0.446548 | ay: -0.273819 | az: -0.353577
ax: -0.838776 | ay: -0.665573 | az: -0.572739
ax: -1.08215 | ay: -1.08925 | az: -0.864197
ax: -1.12305 | ay: -1.66202 | az: -0.964279
ax: -0.887054 | ay: -1.63507 | az: -1.01904
ax: -0.608063 | ay: -1.72247 | az: -1.02487
ax: -0.381332 | ay: -2.23468 | az: -0.687576
ax: -0.17804 | ay: -1.69403 | az: -0.657242
ax: -0.137466 | ay: -0.869766 | az: 0.0555115
ax: -0.363373 | ay: 0.634842 | az: 1.07216
ax: -0.437897 | ay: 0.513138 | az: 0.867996
time: 4
[20210722072907.287]
> sum ax: -8.08313 | sum ay: -2.64622 | sum az: -3.04778
>> avg ax: -0.161663 | avg ay: -0.0529245 | avg az: -0.0609555
>>> vx: -0.792147 | vy: -0.25933 | vz: -0.298682
>>> sx: -0.297249 | sy: 0.230794 | sz: -0.0161302
>>> a: 0.180697
>>> v: 0.885415
>>> s: 0.376674

ax: -0.555115 | ay: -1.01324 | az: -0.0423431
ax: -0.404617 | ay: -0.243454 | az: -0.189804
ax: 0.0236969 | ay: -0.0329132 | az: -0.652512
ax: -0.144577 | ay: -0.319183 | az: -0.440201
ax: -0.0537262 | ay: -0.465515 | az: -0.109039
ax: -0.129608 | ay: -0.372253 | az: -0.0704651
ax: -0.108871 | ay: -0.170074 | az: -0.0679321
ax: -0.113083 | ay: -0.153976 | az: -0.0336304
ax: -0.0769958 | ay: -0.0120239 | az: -0.0719299
ax: 0.00411987 | ay: -0.0190582 | az: -0.0792847
ax: 0.00816345 | ay: -0.00784302 | az: -0.162125
ax: 0.0285034 | ay: 0.00271606 | az: -0.123276
ax: 0.0123291 | ay: -0.0607605 | az: 0.0366669
ax: 0.00166321 | ay: -0.10437 | az: 0.0120544
ax: 0.0322113 | ay: -0.0345306 | az: -0.0466919
ax: 0.0432587 | ay: -0.0175171 | az: -0.0778351
ax: 0.00296021 | ay: -0.0423431 | az: -0.0397797
ax: -0.000747681 | ay: -0.0373535 | az: 0.00283813
ax: -0.0125275 | ay: -0.0345154 | az: -0.00112915
ax: -0.025177 | ay: -0.0247345 | az: -0.00268555
ax: -0.0145721 | ay: -0.0115356 | az: -0.0441589
ax: -0.019989 | ay: -0.0356903 | az: -0.0496979
ax: -0.0310669 | ay: 0.0172729 | az: -0.0243835
ax: -0.00767517 | ay: 0.041214 | az: 0.0233154
ax: -0.0896759 | ay: 0.0224915 | az: 0.0288696
ax: -0.0970917 | ay: -0.00737 | az: 0.0380707
ax: -0.172348 | ay: 0.0345612 | az: 0.059021
ax: -0.207138 | ay: 0.0818176 | az: 0.00718689
ax: -0.20282 | ay: 0.0719757 | az: 0.0404816
ax: -0.324875 | ay: 0.104019 | az: 0.0319519
ax: -0.660507 | ay: 0.0263367 | az: -0.042511
ax: -1.03549 | ay: 0.341339 | az: 0.00215149
ax: -1.08514 | ay: 1.10779 | az: 0.303925
ax: -1.08447 | ay: 0.788269 | az: 0.557709
ax: -1.00174 | ay: 0.647385 | az: 0.329361
ax: -0.572433 | ay: 0.762314 | az: -0.247299
ax: -0.388657 | ay: 0.645096 | az: -0.348373
ax: 0.526733 | ay: 0.815338 | az: 0.117737
ax: 0.133713 | ay: -0.23053 | az: -0.240097
ax: 0.384872 | ay: -0.166153 | az: -0.0403595
ax: 0.591965 | ay: 0.301727 | az: 0.29863
ax: 0.67012 | ay: 0.539703 | az: 0.338928
ax: 0.72702 | ay: 0.537949 | az: 0.266708
ax: 0.701721 | ay: 0.517609 | az: 0.153412
ax: 0.66243 | ay: 0.409851 | az: 0.114456
ax: 0.562119 | ay: 0.232864 | az: 0.0691833
ax: 0.468811 | ay: 0.0732574 | az: 0.0337524
ax: 0.407181 | ay: 0.0166779 | az: -0.0427094
ax: 0.289017 | ay: 0.0104218 | az: -0.103989
ax: 0.0217438 | ay: -0.00457764 | az: -0.131119
time: 5
[20210722072908.288]
> sum ax: -2.31639 | sum ay: 4.52847 | sum az: -0.658951
>> avg ax: -0.0463278 | avg ay: 0.0905695 | avg az: -0.013179
>>> vx: -0.227006 | vy: 0.44379 | vz: -0.0645772
>>> sx: -0.299537 | sy: -0.0812325 | sz: -0.150049
>>> a: 0.102581
>>> v: 0.502645
>>> s: 0.344726

ax: -0.367523 | ay: -0.0572205 | az: -0.266968
ax: -0.987976 | ay: -0.66272 | az: -0.602402
ax: -1.08615 | ay: -1.26579 | az: -0.925598
ax: -1.12575 | ay: -1.63585 | az: -0.956024
ax: -0.943085 | ay: -1.58861 | az: -1.28081
ax: -0.33728 | ay: -1.93027 | az: -1.51897
ax: -0.159729 | ay: -2.30629 | az: -1.20645
ax: -0.30188 | ay: -0.925491 | az: -0.272247
ax: -0.0183258 | ay: 0.09729 | az: 0.190872
ax: -0.480759 | ay: 0.607971 | az: 1.29727
ax: -0.344131 | ay: -0.355453 | az: -0.114868
ax: -0.642105 | ay: -0.6689 | az: -0.333298
ax: -0.146317 | ay: -0.268692 | az: -0.461502
ax: -0.0483856 | ay: -0.222519 | az: -0.272842
ax: -0.0456238 | ay: -0.58049 | az: -0.221878
ax: -0.105392 | ay: -0.385361 | az: -0.0336761
ax: 0.00923157 | ay: -0.0114594 | az: -0.0550995
ax: -0.0540009 | ay: -0.0505371 | az: -0.0401611
ax: -0.0990448 | ay: -0.0712891 | az: 0.0426636
ax: -0.0367584 | ay: -0.0517273 | az: 0.00184631
ax: 0.0393372 | ay: 0.0992126 | az: -0.114868
ax: 0.0256805 | ay: 0.0890503 | az: -0.137558
ax: 0.000152588 | ay: 0.0154572 | az: 0.00801086
ax: -0.0376892 | ay: -0.138168 | az: 0.0831146
ax: -0.0320129 | ay: -0.167953 | az: 0.0660095
ax: -0.00566101 | ay: -0.112564 | az: -0.033783
ax: 0.0197754 | ay: -0.0351105 | az: -0.0782471
ax: 0.0129242 | ay: -0.0301666 | az: -0.0292664
ax: 0.0136871 | ay: -0.0127106 | az: -0.00473022
ax: 0.012146 | ay: -0.0502319 | az: -0.00874329
ax: -0.0149384 | ay: -0.0398102 | az: 0.0216675
ax: -0.00489807 | ay: -0.0435028 | az: 0.0108185
ax: -0.0242004 | ay: 0.00318909 | az: 0.00439453
ax: -0.0575104 | ay: 0.0070343 | az: 0.00357056
ax: -0.0539246 | ay: 0.0435486 | az: 0.0253754
ax: -0.105484 | ay: 0.0315704 | az: 0.0207825
ax: -0.163193 | ay: 0.0102692 | az: 0.0424194
ax: -0.261215 | ay: 0.0166626 | az: 0.151077
ax: -0.238846 | ay: -0.00483704 | az: 0.121979
ax: -0.247498 | ay: 0.098053 | az: 0.0912323
ax: -0.413208 | ay: 0.176224 | az: 0.0273895
ax: -0.892944 | ay: 0.252518 | az: -0.072998
ax: -1.06778 | ay: 0.677826 | az: 0.00650024
ax: -0.982147 | ay: 1.31183 | az: 0.403275
ax: -0.991577 | ay: 0.459488 | az: 0.34938
ax: -0.706192 | ay: 0.552475 | az: 0.127411
ax: -0.562149 | ay: 0.500092 | az: -0.334152
ax: -0.017395 | ay: 0.837463 | az: -0.159607
ax: 0.590759 | ay: -0.0487518 | az: -0.11171
ax: 0.316452 | ay: -0.288025 | az: -0.1819
time: 6
[20210722072909.294]
> sum ax: -13.1705 | sum ay: -8.12328 | sum az: -6.73329
>> avg ax: -0.263411 | avg ay: -0.162466 | avg az: -0.134666
>>> vx: -1.29071 | vy: -0.796081 | vz: -0.659862
>>> sx: -0.745329 | sy: -1.02439 | sz: -0.620654
>>> a: 0.337513
>>> v: 1.65381
>>> s: 1.41071

ax: 0.22261 | ay: 0.135834 | az: 0.357361
ax: 0.434845 | ay: 0.409454 | az: 0.341675
ax: 0.512543 | ay: 0.595016 | az: 0.281067
ax: 0.586426 | ay: 0.58226 | az: 0.20079
ax: 0.603027 | ay: 0.526138 | az: 0.176743
ax: 0.578262 | ay: 0.34462 | az: 0.127853
ax: 0.536636 | ay: 0.212296 | az: 0.0998077
ax: 0.50563 | ay: 0.138123 | az: 0.0225067
ax: 0.437134 | ay: 0.122116 | az: -0.0722198
ax: 0.256531 | ay: 0.0854492 | az: -0.107193
ax: -0.00286865 | ay: -0.068573 | az: -0.173874
ax: -0.390442 | ay: -0.391647 | az: -0.38089
ax: -0.718002 | ay: -0.641998 | az: -0.607254
ax: -1.0797 | ay: -1.10213 | az: -0.808929
ax: -1.12096 | ay: -1.86273 | az: -1.00259
ax: -1.03818 | ay: -1.73079 | az: -1.21645
ax: -0.572845 | ay: -1.77281 | az: -1.37294
ax: -0.298889 | ay: -2.44888 | az: -1.01373
ax: -0.156662 | ay: -1.50021 | az: -0.468201
ax: -0.4673 | ay: 0.915375 | az: 0.80397
ax: -0.295822 | ay: 0.850616 | az: 0.955475
ax: -0.542114 | ay: -1.06203 | az: -0.0255432
ax: -0.440887 | ay: -0.41684 | az: -0.0766907
ax: -0.00770569 | ay: -0.255035 | az: -0.611481
ax: -0.0324097 | ay: -0.0830688 | az: -0.563782
ax: -0.0758514 | ay: -0.53656 | az: -0.102905
ax: -0.128052 | ay: -0.355499 | az: -0.0469666
ax: -0.0814209 | ay: -0.086792 | az: -0.147232
ax: -0.0832367 | ay: -0.108353 | az: -0.0194397
ax: -0.089447 | ay: -0.0654755 | az: 0.0285187
ax: 0.0123291 | ay: -0.0303955 | az: -0.0783691
ax: 0.0141296 | ay: -0.0366516 | az: -0.111908
ax: 0.00260925 | ay: -0.0276184 | az: -0.132278
ax: 0.0109406 | ay: 0.015564 | az: 0.0189667
ax: -0.00804138 | ay: -0.118729 | az: 0.0867615
ax: -0.00465393 | ay: -0.0870514 | az: 0.0142059
ax: 0.0118103 | ay: -0.020752 | az: -0.0720367
ax: 0.0256653 | ay: -0.00605774 | az: -0.0382538
ax: 0.00242615 | ay: -0.0666504 | az: -0.0194397
ax: 0.0114594 | ay: -0.0158081 | az: -0.0176849
ax: -0.0223389 | ay: -0.0169373 | az: -0.0102997
ax: -0.0135345 | ay: -0.0570374 | az: -0.0282288
ax: 0.00845337 | ay: -0.0286713 | az: -0.0252075
ax: -0.0485535 | ay: -0.00588989 | az: -0.0431824
ax: -0.0563507 | ay: 0.00448608 | az: -0.00152588
ax: -0.0875702 | ay: 0.0484619 | az: 0.0512848
ax: -0.11409 | ay: 0.0327301 | az: 0.0335693
ax: -0.230225 | ay: 0.0904694 | az: 0.106934
ax: -0.189743 | ay: 0.00721741 | az: 0.0435486
ax: -0.256119 | ay: 0.0665283 | az: -0.00898743
time: 7
[20210722072910.302]
> sum ax: -3.88054 | sum ay: -9.82492 | sum az: -5.65468
>> avg ax: -0.0776108 | avg ay: -0.196498 | avg az: -0.113094
>>> vx: -0.380293 | vy: -0.962842 | vz: -0.554158
>>> sx: -0.0902115 | sy: -0.558848 | sz: -0.33868
>>> a: 0.239636
>>> v: 1.17421
>>> s: 0.659662

ax: -0.373505 | ay: 0.0903015 | az: -0.00857544
ax: -0.653488 | ay: 0.11676 | az: -0.0162659
ax: -0.938202 | ay: 0.131058 | az: 0.0591278
ax: -1.05524 | ay: 0.863312 | az: 0.336624
ax: -0.910431 | ay: 0.783981 | az: 0.416138
ax: -0.813446 | ay: 0.600006 | az: 0.318863
ax: -0.464401 | ay: 0.823349 | az: -0.0751495
ax: -0.430878 | ay: 0.381256 | az: -0.242828
ax: 0.264481 | ay: 0.473282 | az: 0.00343323
ax: 0.154114 | ay: -0.0946808 | az: -0.172607
ax: 0.237427 | ay: 0.0214386 | az: 0.0449829
ax: 0.553513 | ay: 0.46785 | az: 0.260147
ax: 0.581924 | ay: 0.593109 | az: 0.352371
ax: 0.641556 | ay: 0.459015 | az: 0.273575
ax: 0.606216 | ay: 0.373779 | az: 0.222809
ax: 0.599152 | ay: 0.316544 | az: 0.206711
ax: 0.525131 | ay: 0.203812 | az: 0.173676
ax: 0.479858 | ay: 0.144104 | az: 0.137726
ax: 0.426376 | ay: 0.128006 | az: 0.111343
ax: 0.25882 | ay: 0.0730438 | az: 0.118362
ax: 0.0174103 | ay: -0.0496674 | az: 0.0346527
ax: -0.29483 | ay: -0.396973 | az: -0.270798
ax: -0.633331 | ay: -0.451233 | az: -0.24942
ax: -1.07382 | ay: -0.837753 | az: -0.52858
ax: -1.11658 | ay: -1.53732 | az: -0.851166
ax: -1.15309 | ay: -1.86601 | az: -0.958786
ax: -0.687271 | ay: -1.85193 | az: -1.18733
ax: -0.381104 | ay: -2.25443 | az: -1.07397
ax: -0.173172 | ay: -1.93297 | az: -0.835464
ax: -0.130447 | ay: -0.316666 | az: -0.0927734
ax: -0.37999 | ay: 1.22415 | az: 1.37079
ax: -0.399445 | ay: -0.904938 | az: 0.0603333
ax: -0.412186 | ay: -0.334076 | az: -0.208603
ax: -0.262665 | ay: -0.299438 | az: -0.509628
ax: -0.0830536 | ay: -0.284698 | az: -0.340988
ax: -0.0556793 | ay: -0.479416 | az: -0.0717621
ax: -0.076889 | ay: -0.362732 | az: -0.0878601
ax: 0.00753784 | ay: 0.0839539 | az: -0.11351
ax: -0.0539246 | ay: -0.0618286 | az: -0.0761414
ax: -0.0857391 | ay: -0.10524 | az: -0.0557709
ax: -0.00485229 | ay: -0.00662231 | az: -0.0558014
ax: 0.0262299 | ay: 0.057373 | az: -0.087265
ax: 0.0087738 | ay: 0.0220795 | az: -0.11467
ax: 0.0195007 | ay: -0.030304 | az: 0.00427246
ax: 0.028595 | ay: -0.05867 | az: 0.0604706
ax: 0.0370636 | ay: -0.00732422 | az: 0.00947571
ax: 0.0268402 | ay: -0.0460663 | az: -0.0302124
ax: 0.0177002 | ay: -0.0791626 | az: -0.0317535
ax: -0.00701904 | ay: -0.0673828 | az: -0.024231
ax: -0.0017395 | ay: -0.0967865 | az: -0.00653076
time: 8
[20210722072911.297]
> sum ax: -7.5882 | sum ay: -6.38275 | sum az: -3.80257
>> avg ax: -0.151764 | avg ay: -0.127655 | avg az: -0.0760513
>>> vx: -0.743643 | vy: -0.62551 | vz: -0.372651
>>> sx: -0.48136 | sy: -0.0243733 | sz: -0.0897063
>>> a: 0.212396
>>> v: 1.04074
>>> s: 0.490253

ax: -0.0138245 | ay: -0.0879822 | az: 0.0206757
ax: -0.0162659 | ay: -0.0843964 | az: -0.00915527
ax: -0.00572205 | ay: -0.0693054 | az: -0.0293884
ax: -0.000427246 | ay: -0.0225525 | az: -0.00883484
ax: -0.0402832 | ay: -0.00791931 | az: 0.0037384
ax: -0.0396271 | ay: 0.0858612 | az: 0.0517731
ax: -0.090332 | ay: 0.0906677 | az: 0.0279236
ax: -0.114197 | ay: -0.0133514 | az: 0.00720215
ax: -0.130508 | ay: -0.0164948 | az: 0.00309753
ax: -0.180374 | ay: -0.041214 | az: -0.0474091
ax: -0.337601 | ay: 0.111221 | az: -0.0427551
ax: -0.596909 | ay: 0.0681305 | az: -0.0456543
ax: -0.953674 | ay: 0.0506592 | az: 0.0264587
ax: -1.06558 | ay: 0.537048 | az: 0.202103
ax: -1.00444 | ay: 0.818481 | az: 0.559418
ax: -0.892487 | ay: 0.712418 | az: 0.493973
ax: -0.560257 | ay: 0.854858 | az: 0.117569
ax: -0.289658 | ay: 0.492828 | az: -0.372528
ax: 0.0297241 | ay: 0.424805 | az: -0.222015
ax: 0.771912 | ay: 0.0830688 | az: -0.083313
ax: 0.396164 | ay: -0.239929 | az: -0.202484
ax: 0.325577 | ay: 0.263901 | az: 0.252228
ax: 0.538086 | ay: 0.471313 | az: 0.236954
ax: 0.60556 | ay: 0.587234 | az: 0.179108
ax: 0.634766 | ay: 0.532257 | az: 0.115723
ax: 0.609756 | ay: 0.421646 | az: 0.0940399
ax: 0.566132 | ay: 0.277481 | az: 0.0784912
ax: 0.5186 | ay: 0.167847 | az: 0.00741577
