steps: 0
ax: -0.000717163 | ay: -0.0702515 | az: 0.0162964
ax: -0.598434 | ay: -2.49496 | az: 0.724899
ax: -0.345291 | ay: -2.04166 | az: 0.846924
ax: -0.427307 | ay: -1.22165 | az: 0.598724
ax: -0.0870361 | ay: -0.303986 | az: 0.190933
ax: -0.214661 | ay: 1.63823 | az: 0.281494
ax: -0.787186 | ay: -0.821838 | az: 0.496841
ax: -0.487411 | ay: -0.499756 | az: -0.250977
ax: -0.0809784 | ay: -0.221436 | az: -0.040741
time: 2
[20210811062907.045]
> sum ax: -9.65462 | sum ay: -5.05449 | sum az: -0.331055
>> avg ax: -0.193092 | avg ay: -0.10109 | avg az: -0.00662109
>>> vx: -0.946152 | vy: -0.49534 | vz: -0.0324433
>>> sx: -0.35538 | sy: 0.176703 | sz: -0.111859
>>> a: 0.218054
>>> v: 1.06847
>>> s: 0.412349

ax: -0.316345 | ay: -0.850586 | az: -0.221329
ax: -0.147568 | ay: -0.399658 | az: 0.0983887
ax: -0.0348358 | ay: 0.0933228 | az: 0.185455
ax: -0.0201263 | ay: -0.0142212 | az: 0.0726166
ax: -0.0620575 | ay: 0.118851 | az: 0.116531
ax: 0.0112762 | ay: -0.0539093 | az: -0.00665283
ax: 0.0232239 | ay: -0.0937653 | az: -0.221573
ax: 0.0259247 | ay: 0.0546875 | az: -0.0773468
ax: -0.0297546 | ay: 0.120972 | az: 0.109329
ax: -0.0156555 | ay: 0.0857697 | az: 0.107681
ax: 0.00389099 | ay: -0.0271759 | az: -0.0529785
ax: -0.000976562 | ay: 0.0283813 | az: -0.0470581
ax: -0.00732422 | ay: 0.0369263 | az: 0.0203094
ax: -0.015976 | ay: 0.0403137 | az: 0.054718
ax: -0.0155182 | ay: 0.0249176 | az: 0.0131226
ax: -0.0233917 | ay: 0.000411987 | az: 0.0128784
ax: -0.0384827 | ay: 0.0371704 | az: 0.032135
ax: -0.0644226 | ay: 0.0471039 | az: 0.0428314
ax: -0.0591888 | ay: 0.0172577 | az: 0.0260315
ax: -0.0696106 | ay: 0.0218811 | az: 0.0130157
ax: -0.108887 | ay: 0.128067 | az: 0.0532379
ax: -0.136261 | ay: 0.129608 | az: 0.0213623
ax: -0.164108 | ay: 0.118698 | az: 0.0133667
ax: -0.239502 | ay: 0.111511 | az: -0.00315857
ax: -0.268234 | ay: 0.108734 | az: 0.00828552
ax: -0.303894 | ay: 0.160583 | az: 0.00901794
ax: -0.445908 | ay: 0.181534 | az: -0.122711
ax: -0.712677 | ay: 0.0883179 | az: -0.157257
ax: -1.08922 | ay: 0.534943 | az: -0.348389
ax: -1.10524 | ay: 1.37512 | az: -0.665863
ax: -1.12488 | ay: 1.37157 | az: -0.152802
ax: -0.823669 | ay: 0.781662 | az: 0.0620117
ax: -0.831818 | ay: 0.313782 | az: -0.504181
ax: -0.217224 | ay: 0.581131 | az: -0.854462
ax: 0.997498 | ay: -0.310318 | az: -0.511063
ax: 0.0965118 | ay: -0.155487 | az: -0.312302
ax: 0.497833 | ay: 0.24501 | az: -0.0216064
ax: 0.77153 | ay: 0.876251 | az: -0.0664978
ax: 0.696198 | ay: 0.812042 | az: -0.115311
ax: 0.685013 | ay: 0.680389 | az: -0.208618
ax: 0.647919 | ay: 0.552917 | az: -0.0944214
ax: 0.57753 | ay: 0.36467 | az: -0.02034
ax: 0.519531 | ay: 0.227448 | az: -0.00759888
ax: 0.442703 | ay: 0.205948 | az: -0.0389557
ax: 0.326843 | ay: 0.188278 | az: -0.0838013
ax: 0.149551 | ay: 0.15097 | az: 0.00927734
ax: -0.0627594 | ay: -0.015152 | az: 0.022171
ax: -0.29808 | ay: -0.174774 | az: 0.0275879
ax: -0.60463 | ay: -0.451523 | az: -0.0786896
ax: -1.00117 | ay: -1.02708 | az: -0.164703
time: 3
[20210811062908.037]
> sum ax: -3.98642 | sum ay: 7.4435 | sum az: -4.02831
>> avg ax: -0.0797284 | avg ay: 0.14887 | avg az: -0.0805661
>>> vx: -0.390669 | vy: 0.729463 | vz: -0.394774
>>> sx: -0.260155 | sy: 0.237658 | sz: -0.117496
>>> a: 0.187109
>>> v: 0.916834
>>> s: 0.371439

ax: -1.09766 | ay: -1.72054 | az: -0.202316
ax: -1.13065 | ay: -1.81438 | az: -0.130737
ax: -0.83139 | ay: -2.00282 | az: -0.0894318
ax: -0.702667 | ay: -2.2775 | az: 0.217514
ax: -0.619629 | ay: -1.96329 | az: 0.925537
ax: -0.596497 | ay: -1.37798 | az: 0.892609
ax: -0.177979 | ay: 0.763062 | az: 0.136703
ax: -0.255753 | ay: 1.46378 | az: 0.412567
ax: -0.843033 | ay: -1.06248 | az: 0.29657
ax: -0.427094 | ay: -0.378128 | az: -0.107697
ax: -0.115524 | ay: -0.266464 | az: 0.0826111
ax: -0.085144 | ay: -0.453003 | az: -0.0767365
ax: -0.0432434 | ay: -0.33992 | az: 0.144699
ax: -0.0507812 | ay: -0.142944 | az: 0.109497
ax: -0.0706177 | ay: -0.0572815 | az: 0.0556488
ax: -0.0353699 | ay: -0.019989 | az: 0.0608978
ax: -0.0162048 | ay: -0.032547 | az: 0.0395508
ax: -0.0143738 | ay: 0.0226746 | az: -0.0353088
ax: -0.00794983 | ay: 0.0161896 | az: -0.133804
ax: 0.00189209 | ay: 0.065033 | az: -0.0161133
ax: -0.00942993 | ay: 0.0936584 | az: 0.0511322
ax: -0.00891113 | ay: -0.00439453 | az: 0.0421906
ax: 0.00616455 | ay: -0.0259552 | az: -0.00267029
ax: 0.0014801 | ay: 0.00656128 | az: 0.00386047
ax: -0.01297 | ay: 0.032486 | az: 0.010025
ax: -0.0362549 | ay: 0.0330048 | az: 0.0673523
ax: -0.0391846 | ay: 0.00737 | az: 0.0662689
ax: -0.0437317 | ay: 0.0763397 | az: 0.0535278
ax: -0.0651093 | ay: 0.0353699 | az: 0.0264893
ax: -0.0881805 | ay: 0.0115814 | az: 0.006073
ax: -0.0888367 | ay: 0.0324402 | az: -0.00762939
ax: -0.124023 | ay: 0.100143 | az: 0.0428314
ax: -0.192825 | ay: 0.0925293 | az: 0.0426941
ax: -0.248657 | ay: 0.120331 | az: 0.0879059
ax: -0.31723 | ay: 0.18811 | az: 0.0629578
ax: -0.319626 | ay: 0.106598 | az: 0.0332489
ax: -0.348907 | ay: 0.108917 | az: -0.0751953
ax: -0.596481 | ay: 0.188995 | az: -0.108566
ax: -1.07596 | ay: 0.287369 | az: -0.277191
ax: -1.09032 | ay: 1.08287 | az: -0.755981
ax: -0.925491 | ay: 1.5592 | az: -0.484207
ax: -0.915955 | ay: 0.872086 | az: 0.120941
ax: -0.669876 | ay: 0.208466 | az: -0.42775
ax: -0.404816 | ay: 0.432526 | az: -0.783768
ax: 1.04636 | ay: -0.117844 | az: -0.356445
ax: 0.0323792 | ay: -0.00221252 | az: -0.268326
ax: 0.426178 | ay: 0.522354 | az: -0.159744
ax: 0.660889 | ay: 0.932571 | az: -0.143097
ax: 0.634476 | ay: 0.723633 | az: -0.167709
ax: 0.673813 | ay: 0.582047 | az: -0.161224
time: 4
[20210811062909.034]
> sum ax: -11.2607 | sum ay: -3.29137 | sum az: -0.879745
>> avg ax: -0.225214 | avg ay: -0.0658273 | avg az: -0.0175949
>>> vx: -1.10355 | vy: -0.322554 | vz: -0.086215
>>> sx: -0.796627 | sy: -0.920912 | sz: 0.184673
>>> a: 0.235296
>>> v: 1.15295
>>> s: 1.23158

ax: 0.650253 | ay: 0.460953 | az: -0.116318
ax: 0.617798 | ay: 0.341858 | az: -0.0710144
ax: 0.571808 | ay: 0.294952 | az: -0.0542145
ax: 0.506195 | ay: 0.229553 | az: -0.0935059
ax: 0.350739 | ay: 0.212799 | az: -0.0887756
ax: 0.104279 | ay: 0.191315 | az: -0.0779877
ax: -0.15712 | ay: -0.00515747 | az: 0.0287781
ax: -0.468719 | ay: -0.210403 | az: 0.118103
ax: -0.842346 | ay: -0.496048 | az: 0.103958
ax: -1.08284 | ay: -1.1779 | az: 0.0860748
ax: -1.12105 | ay: -1.73135 | az: 0.165955
ax: -1.07787 | ay: -1.90378 | az: 0.100021
ax: -0.918747 | ay: -1.93137 | az: 0.225449
ax: -0.76683 | ay: -2.0773 | az: 0.872162
ax: -0.513458 | ay: -2.04204 | az: 0.804199
ax: -0.553604 | ay: -1.34398 | az: 0.430511
ax: -0.0461121 | ay: -0.901428 | az: -0.0812531
ax: -0.25264 | ay: 1.60915 | az: 0.353378
ax: -0.638626 | ay: -0.483337 | az: 0.548981
ax: -0.591476 | ay: -0.46106 | az: -0.062439
ax: -0.0973511 | ay: -0.228622 | az: 0.0507202
ax: -0.209534 | ay: -0.782455 | az: -0.26506
ax: -0.111893 | ay: -0.478912 | az: 0.0878906
ax: -0.11969 | ay: -0.127197 | az: 0.174072
ax: -0.0884552 | ay: -0.127762 | az: 0.0494843
ax: -0.0587006 | ay: -0.0541534 | az: 0.110428
ax: -0.0304108 | ay: -0.0499725 | az: -0.00558472
ax: -0.0175934 | ay: 0.0107117 | az: 0.0103302
ax: -0.0037384 | ay: -0.0270996 | az: -0.0772552
ax: 0.00965881 | ay: -0.000152588 | az: -0.00495911
ax: 0.00131226 | ay: 0.0789948 | az: 0.132095
ax: -0.0121002 | ay: -0.00386047 | az: 0.0800629
ax: 0.00502014 | ay: 0.00473022 | az: 0.0292358
ax: -0.00628662 | ay: 0.00538635 | az: 0.0328674
ax: -0.0259399 | ay: 0.00100708 | az: 0.0358276
ax: -0.0245667 | ay: 0.0250854 | az: 0.0516815
ax: -0.0417175 | ay: 0.008255 | az: 0.0117645
ax: -0.040451 | ay: -0.000930786 | az: 0.00946045
ax: -0.0466766 | ay: 0.00190735 | az: 0.0192413
ax: -0.0711823 | ay: 0.0180969 | az: 0.0204163
ax: -0.0957642 | ay: 0.0771179 | az: 0.0151978
ax: -0.121002 | ay: 0.0667725 | az: 0.0412903
ax: -0.172287 | ay: 0.0805817 | az: 0.0160065
ax: -0.197952 | ay: 0.115814 | az: 0.0477142
ax: -0.25058 | ay: 0.0342102 | az: 0.0486298
ax: -0.24646 | ay: 0.0663147 | az: -0.0218964
ax: -0.385605 | ay: 0.0958862 | az: -0.107346
ax: -0.488297 | ay: 0.113846 | az: -0.127411
ax: -0.808853 | ay: 0.128708 | az: -0.00247192
ax: -1.08086 | ay: 0.619827 | az: -0.320282
time: 5
[20210811062910.036]
> sum ax: -11.0683 | sum ay: -11.7524 | sum az: 3.33421
>> avg ax: -0.221366 | avg ay: -0.235049 | avg az: 0.0666843
>>> vx: -1.08469 | vy: -1.15174 | vz: 0.326753
>>> sx: -0.481272 | sy: -0.905766 | sz: 0.237147
>>> a: 0.329693
>>> v: 1.6155
>>> s: 1.05275

ax: -1.03571 | ay: 1.4558 | az: -0.573441
ax: -1.10934 | ay: 1.16667 | az: -0.165497
ax: -0.642578 | ay: 0.594559 | az: -0.370407
ax: -0.661636 | ay: 0.429474 | az: -0.626678
ax: 0.0955658 | ay: 0.698486 | az: -0.557922
ax: 0.626678 | ay: -0.695557 | az: -0.655258
ax: 0.265305 | ay: -0.244019 | az: -0.125534
ax: 0.466797 | ay: 0.384811 | az: -0.0797882
ax: 0.737015 | ay: 0.91272 | az: -0.210281
ax: 0.670227 | ay: 0.836639 | az: -0.211182
ax: 0.649643 | ay: 0.698975 | az: -0.160156
ax: 0.627777 | ay: 0.550522 | az: 0.00216675
ax: 0.531342 | ay: 0.335648 | az: -0.0437927
ax: 0.457764 | ay: 0.239197 | az: -0.116791
ax: 0.430634 | ay: 0.238358 | az: -0.172089
ax: 0.254227 | ay: 0.128876 | az: -0.128326
ax: -0.0206451 | ay: -0.0230103 | az: -0.0828705
ax: -0.217331 | ay: -0.244431 | az: -0.0288544
ax: -0.438293 | ay: -0.261459 | az: 0.105347
ax: -0.866058 | ay: -0.820129 | az: 0.0320892
ax: -1.0965 | ay: -1.45093 | az: -0.0582886
ax: -1.13293 | ay: -1.84491 | az: 0.0605774
ax: -0.912125 | ay: -1.91927 | az: -0.0135803
ax: -0.92598 | ay: -1.84972 | az: 0.404022
ax: -0.985947 | ay: -1.57935 | az: 1.02319
ax: -0.567749 | ay: -1.82994 | az: 1.10487
ax: -0.481812 | ay: -1.87086 | az: 0.524246
ax: -0.520401 | ay: 1.61662 | az: 0.152649
ax: -0.510025 | ay: -0.163452 | az: 0.297333
ax: -0.671646 | ay: -0.672241 | az: 0.32695
ax: -0.120316 | ay: -0.240112 | az: -0.0906219
ax: -0.0677643 | ay: -0.405182 | az: -0.221664
ax: -0.117294 | ay: -0.409164 | az: 0.00354004
ax: -0.138748 | ay: -0.3508 | az: 0.130783
ax: -0.0635071 | ay: -0.0767822 | az: 0.0663452
ax: -0.0729675 | ay: -0.0750122 | az: 0.0370483
ax: -0.0339508 | ay: 0.0274811 | az: 0.170334
ax: -0.0181885 | ay: -0.0559235 | az: -0.00395203
ax: -0.0366821 | ay: -0.0480194 | az: -0.0679932
ax: 0.0032196 | ay: -0.0870819 | az: -0.056488
ax: -0.00358582 | ay: 0.00527954 | az: 0.0458374
ax: -0.0409546 | ay: 0.0591583 | az: 0.177338
ax: -0.0184021 | ay: -0.000518799 | az: 0.0544281
ax: -0.0080719 | ay: -0.0138092 | az: -0.0477142
ax: -0.0083313 | ay: -0.0113831 | az: 0.016449
ax: -0.0380249 | ay: -0.0152893 | az: 0.0742035
ax: -0.0405579 | ay: 0.015213 | az: 0.0874939
ax: -0.0392609 | ay: 0.0132904 | az: 0.0747223
ax: -0.0315552 | ay: -0.0309753 | az: 0.0508118
ax: -0.0414581 | ay: 0.012619 | az: 0.0278168
time: 6
[20210811062911.062]
> sum ax: -7.92014 | sum ay: -6.86893 | sum az: 0.181427
>> avg ax: -0.158403 | avg ay: -0.137379 | avg az: 0.00362854
>>> vx: -0.776173 | vy: -0.673155 | vz: 0.0177799
>>> sx: -0.391329 | sy: -0.0846313 | sz: -0.179617
>>> a: 0.209708
>>> v: 1.02757
>>> s: 0.43882

ax: -0.0954895 | ay: 0.032547 | az: 0.0400543
ax: -0.157166 | ay: 0.0596619 | az: -0.0117798
ax: -0.208267 | ay: 0.150467 | az: 0.0814056
ax: -0.232849 | ay: 0.106522 | az: 0.0751801
ax: -0.273544 | ay: 0.12587 | az: 0.0791321
ax: -0.295242 | ay: 0.0784912 | az: 0.0363007
ax: -0.421448 | ay: 0.122467 | az: -0.15657
ax: -0.560349 | ay: 0.149826 | az: -0.276535
ax: -0.815567 | ay: 0.262344 | az: -0.162567
ax: -1.07466 | ay: 0.683487 | az: -0.369263
ax: -1.08926 | ay: 1.33672 | az: -0.429214
ax: -1.08119 | ay: 0.802979 | az: 0.0385437
ax: -0.945038 | ay: 0.741959 | az: -0.459824
ax: -0.467621 | ay: 0.470581 | az: -0.584564
ax: 0.483521 | ay: 0.447327 | az: -0.526291
ax: -0.126419 | ay: -0.330917 | az: -0.301941
ax: 0.485794 | ay: -0.0711823 | az: -0.0954742
ax: 0.690994 | ay: 0.756668 | az: -0.173264
ax: 0.715317 | ay: 0.804214 | az: -0.167587
ax: 0.67868 | ay: 0.627487 | az: -0.198807
ax: 0.683655 | ay: 0.499985 | az: -0.0989075
ax: 0.654266 | ay: 0.344955 | az: -0.0772095
ax: 0.599442 | ay: 0.187439 | az: -0.0854797
ax: 0.576782 | ay: 0.18663 | az: -0.0715027
ax: 0.476318 | ay: 0.142395 | az: -0.0679626
ax: 0.290085 | ay: 0.135315 | az: 0.0177917
ax: 0.0525513 | ay: 0.0676422 | az: 0.0786133
ax: -0.195343 | ay: -0.146713 | az: 0.050354
ax: -0.499542 | ay: -0.293259 | az: 0.121246
ax: -0.893494 | ay: -0.787674 | az: 0.0592041
ax: -1.11499 | ay: -1.37473 | az: 0.0491638
ax: -1.16066 | ay: -1.83249 | az: 0.165833
ax: -1.16957 | ay: -1.94958 | az: 0.328506
ax: -1.03339 | ay: -1.79037 | az: 0.649948
ax: -1.16356 | ay: -1.99944 | az: 1.08627
ax: -0.553482 | ay: -1.97878 | az: 1.16647
ax: -0.284073 | ay: -1.46593 | az: 0.191742
ax: -0.526199 | ay: 1.57515 | az: 0.216705
ax: -0.575378 | ay: -0.35849 | az: 0.595963
ax: -0.757233 | ay: -0.700317 | az: 0.166718
ax: -0.244003 | ay: -0.321274 | az: 0.0614014
ax: -0.153748 | ay: -0.726868 | az: -0.230621
ax: -0.0605316 | ay: -0.477524 | az: 0.0516052
ax: -0.100586 | ay: -0.299362 | az: 0.057663
ax: 0.00299072 | ay: -0.090744 | az: 0.0227509
ax: -0.0456543 | ay: -0.0207825 | az: 0.186813
ax: -0.0748749 | ay: -0.0933075 | az: 0.0575867
ax: -0.0149231 | ay: -0.0381622 | az: -0.0245819
ax: -0.00482178 | ay: -0.0157166 | az: -0.138519
ax: -0.0202484 | ay: -0.0480347 | az: -0.00540161
time: 7
[20210811062912.025]
> sum ax: -12.1 | sum ay: -6.31252 | sum az: 1.0191
>> avg ax: -0.242 | avg ay: -0.12625 | avg az: 0.0203821
>>> vx: -1.1858 | vy: -0.618627 | vz: 0.0998722
>>> sx: -0.599771 | sy: 0.154457 | sz: -0.126451
>>> a: 0.273713
>>> v: 1.34119
>>> s: 0.632117

ax: -0.0292206 | ay: -0.0085144 | az: 0.124802
ax: -0.0418854 | ay: 0.0218964 | az: 0.123962
ax: -0.0301666 | ay: -0.0324554 | az: 0.013916
ax: 0.000579834 | ay: -0.0810242 | az: -0.00979614
ax: -0.009552 | ay: -0.0765228 | az: 0.0523529
ax: -0.0145416 | ay: -0.0126343 | az: 0.0756226
ax: -0.0219269 | ay: 0.00233459 | az: 0.0555573
ax: -0.0365753 | ay: -0.00741577 | az: 0.0461731
ax: -0.0293121 | ay: -0.0538483 | az: 0.050293
ax: -0.0356903 | ay: -0.0396423 | az: 0.0519257
ax: -0.0647736 | ay: 0.00154114 | az: 0.0240173
ax: -0.0821991 | ay: 0.0704498 | az: 0.0397491
ax: -0.218033 | ay: 0.0769196 | az: 0.0950317
ax: -0.225449 | ay: 0.0562439 | az: 0.0531464
ax: -0.281036 | ay: 0.0633392 | az: 0.0536041
ax: -0.299042 | ay: 0.0766449 | az: 0.022934
ax: -0.323135 | ay: 0.0910187 | az: -0.0224152
ax: -0.523514 | ay: 0.116089 | az: -0.126846
ax: -0.905853 | ay: 0.262085 | az: -0.356522
ax: -1.06429 | ay: 0.697952 | az: -0.588394
ax: -0.975327 | ay: 1.39609 | az: -0.409927
ax: -1.07953 | ay: 0.939865 | az: 0.166687
ax: -0.58876 | ay: 0.692902 | az: -0.433182
ax: -0.568909 | ay: 0.387787 | az: -0.544785
ax: 0.344757 | ay: 0.524872 | az: -0.673309
ax: 0.233978 | ay: -0.10672 | az: -0.260422
ax: 0.524704 | ay: -0.196609 | az: -0.170029
ax: 0.558014 | ay: 0.683899 | az: -0.0776672
ax: 0.686661 | ay: 0.819672 | az: -0.13356
ax: 0.666992 | ay: 0.659515 | az: -0.177643
ax: 0.658524 | ay: 0.499359 | az: -0.146835
ax: 0.615936 | ay: 0.315369 | az: -0.0584259
ax: 0.552429 | ay: 0.168991 | az: -0.047226
ax: 0.488083 | ay: 0.117844 | az: -0.0996552
ax: 0.415573 | ay: 0.100525 | az: -0.19252
ax: 0.224319 | ay: -0.0104218 | az: -0.158188
ax: -0.0622253 | ay: -0.169617 | az: -0.127106
ax: -0.309967 | ay: -0.371414 | az: -0.052948
ax: -0.645996 | ay: -0.703308 | az: 0.0195007
ax: -1.10854 | ay: -1.27728 | az: -0.0014801
ax: -1.15547 | ay: -1.80064 | az: 0.211227
ax: -1.19733 | ay: -1.99748 | az: 0.299606
ax: -0.975082 | ay: -1.80336 | az: 0.293472
ax: -0.84343 | ay: -1.97395 | az: 0.576126
ax: -0.968369 | ay: -1.85857 | az: 0.953323
ax: -0.500305 | ay: -1.78807 | az: 1.07367
ax: -0.0885925 | ay: -0.545151 | az: 0.378418
ax: -0.387955 | ay: 1.573 | az: 0.250885
ax: -0.903748 | ay: -1.11948 | az: 0.901733
ax: -0.558441 | ay: -0.506378 | az: -0.0258331
time: 8
[20210811062913.029]
> sum ax: -11.1836 | sum ay: -6.12431 | sum az: 1.11302
>> avg ax: -0.223672 | avg ay: -0.122486 | avg az: 0.0222604
>>> vx: -1.09599 | vy: -0.600183 | vz: 0.109076
>>> sx: -0.367534 | sy: 0.191989 | sz: -0.108974
>>> a: 0.255984
>>> v: 1.25432
>>> s: 0.428738

ax: -0.224991 | ay: -0.309082 | az: -0.0503998
ax: -0.280838 | ay: -0.782288 | az: -0.224716
ax: -0.0670471 | ay: -0.334167 | az: 0.110306
ax: -0.0587616 | ay: -0.291809 | az: 0.0489044
ax: -0.0896912 | ay: -0.0595245 | az: 0.239517
ax: -0.129929 | ay: -0.124741 | az: 0.232117
ax: -0.046463 | ay: -0.132446 | az: 0.135422
ax: -0.0191498 | ay: -0.16806 | az: -0.117798
ax: 0.00248718 | ay: -0.0458221 | az: -0.0782013
ax: -0.016098 | ay: -0.0411987 | az: 0.118088
ax: -0.0242157 | ay: 0.026947 | az: 0.15004
ax: -0.0135956 | ay: -0.0558624 | az: 0.0521545
ax: 4.57764e-05 | ay: -0.0624542 | az: -0.0139008
ax: -0.0236359 | ay: -0.0341949 | az: 0.0606537
ax: -0.0406799 | ay: -0.0258484 | az: 0.106613
ax: -0.0464325 | ay: -0.0246582 | az: 0.0954437
ax: -0.0579529 | ay: -0.0554199 | az: 0.0470123
ax: -0.0637817 | ay: -0.0569153 | az: 0.0710602
ax: -0.0492554 | ay: -0.0571899 | az: 0.098114
ax: -0.0952606 | ay: -0.0557098 | az: 0.0647278
ax: -0.118851 | ay: 0.0293884 | az: 0.118256
ax: -0.14447 | ay: 0.0428925 | az: 0.0950012
ax: -0.1595 | ay: 0.0885315 | az: 0.0365906
ax: -0.205536 | ay: 0.0614929 | az: 0.0451813
ax: -0.256912 | ay: 0.0904999 | az: 0.088562
ax: -0.288498 | ay: 0.0871735 | az: 0.0623016
ax: -0.355301 | ay: 0.121475 | az: -0.0779877
ax: -0.553391 | ay: 0.147934 | az: -0.205704
