ax: -1.09042 | ay: -1.50874 | az: -0.714615
ax: -0.009552 | ay: -0.0614624 | az: -0.0248871
ax: -0.00749207 | ay: -0.0879669 | az: -0.00871277
ax: 0.00402832 | ay: -0.0457611 | az: 0.0209503
ax: -0.0113831 | ay: 0.0233765 | az: 0.0146942
ax: -0.0361481 | ay: -0.0421906 | az: 0.0130157
ax: -0.0345154 | ay: -0.0355835 | az: -0.00650024
ax: -0.107956 | ay: -0.0818787 | az: 0.0334167
ax: -0.147903 | ay: -0.113297 | az: 0.0556488
ax: -0.204315 | ay: -0.0700378 | az: 0.0802307
ax: -0.126053 | ay: -0.0783691 | az: 0.036972
ax: -0.183365 | ay: 0.00392151 | az: -0.0353699
ax: -0.259354 | ay: 0.0782623 | az: -0.0706024
ax: -0.370712 | ay: 0.114059 | az: 0.0435486
ax: -0.500351 | ay: 0.167603 | az: 0.154007
ax: -0.710083 | ay: 0.116562 | az: 0.220306
ax: -0.935043 | ay: 0.401779 | az: 0.276489
ax: -0.588013 | ay: 1.25299 | az: 0.273758
ax: -0.683746 | ay: 0.486404 | az: 0.230209
ax: -0.557526 | ay: 0.487106 | az: -0.0895996
ax: -0.697449 | ay: 0.676849 | az: -0.247879
ax: -0.152252 | ay: 0.682129 | az: -0.0794525
ax: 0.23233 | ay: 0.340363 | az: -0.111496
ax: 0.0623779 | ay: 0.00117493 | az: -0.0309143
ax: 0.186783 | ay: 0.195969 | az: 0.260483
ax: 0.377808 | ay: 0.532715 | az: 0.322418
ax: 0.503113 | ay: 0.640884 | az: 0.311646
ax: 0.521072 | ay: 0.669159 | az: 0.297119
ax: 0.519806 | ay: 0.644485 | az: 0.264359
ax: 0.435989 | ay: 0.412445 | az: 0.206268
ax: 0.382401 | ay: 0.286835 | az: 0.158508
ax: 0.325745 | ay: 0.241882 | az: 0.136261
ax: 0.203918 | ay: 0.270264 | az: 0.135849
ax: 0.00752258 | ay: 0.0957642 | az: 0.0656891
ax: -0.138397 | ay: -0.0166168 | az: 0.0459137
ax: -0.480713 | ay: -0.431396 | az: -0.12149
ax: -0.816833 | ay: -0.815002 | az: -0.375107
ax: -0.961105 | ay: -1.07283 | az: -0.659134
ax: -0.992065 | ay: -1.3439 | az: -0.745651
ax: -0.855438 | ay: -1.23389 | az: -0.863922
ax: -0.782211 | ay: -1.69455 | az: -0.784073
ax: -0.534348 | ay: -1.79373 | az: -0.306625
ax: -0.365585 | ay: -1.60124 | az: -0.543747
time: 2
[20210722063114.244]
> sum ax: -8.58118 | sum ay: -2.67795 | sum az: -1.41096
>> avg ax: -0.171624 | avg ay: -0.053559 | avg az: -0.0282193
>>> vx: -0.840955 | vy: -0.262439 | vz: -0.138275
>>> sx: -0.290602 | sy: 0.155276 | sz: 0.0814671
>>> a: 0.181988
>>> v: 0.89174
>>> s: 0.339407

ax: -0.0519714 | ay: -1.8786 | az: -0.820984
ax: -0.222794 | ay: -0.87027 | az: -0.294495
ax: -0.399872 | ay: 1.52055 | az: 1.12263
ax: -0.519501 | ay: -0.814148 | az: 0.202194
ax: -0.547058 | ay: -0.474228 | az: -0.199158
ax: -0.257858 | ay: -0.270905 | az: -0.0223999
ax: -0.0609131 | ay: -0.354446 | az: -0.448959
ax: -0.0231628 | ay: -0.381851 | az: -0.25882
ax: -0.163284 | ay: -0.400513 | az: 0.0251312
ax: -0.0572815 | ay: -0.103546 | az: 0.0251923
ax: 0.00453186 | ay: -0.00157166 | az: -0.048645
ax: -0.0476685 | ay: -0.0580597 | az: -0.0654907
ax: -0.0618744 | ay: -0.0896606 | az: -0.0271454
ax: -0.000518799 | ay: 0.115479 | az: -0.0995026
ax: 0.0088501 | ay: 0.0533295 | az: -0.0131836
ax: -0.0264435 | ay: -0.0118256 | az: 0.0835571
ax: -0.0205231 | ay: -0.041626 | az: 0.0392456
ax: -0.027832 | ay: -0.102798 | az: -0.0279999
ax: 0.00312805 | ay: -0.12085 | az: -0.027359
ax: -0.00917053 | ay: -0.0969696 | az: -0.022583
ax: 0.00570679 | ay: -0.0671844 | az: 0.0299072
ax: 0.000747681 | ay: -0.0362091 | az: 0.0248718
ax: 0.000900269 | ay: -0.0508575 | az: 0.0380707
ax: -0.0129852 | ay: -0.0457916 | az: 0.00222778
ax: 0.00637817 | ay: -0.0271149 | az: 0.0168915
ax: 0.0130463 | ay: -0.0393982 | az: 0.0196075
ax: -0.0241394 | ay: -0.0399628 | az: 0.0474548
ax: -0.0588531 | ay: -0.00389099 | az: 0.0412598
ax: -0.0936737 | ay: -0.041214 | az: 0.0747528
ax: -0.156586 | ay: 0.020874 | az: 0.133453
ax: -0.168182 | ay: 0.00643921 | az: 0.103592
ax: -0.213684 | ay: -0.036911 | az: 0.0844727
ax: -0.210724 | ay: 0.0974426 | az: 0.0720215
ax: -0.300629 | ay: 0.14621 | az: -0.0117493
ax: -0.400894 | ay: 0.173187 | az: -0.00804138
ax: -0.60228 | ay: 0.31958 | az: 0.051651
ax: -0.957581 | ay: 0.58374 | az: 0.098175
ax: -1.10368 | ay: 1.14958 | az: 0.144455
ax: -0.915405 | ay: 1.10542 | az: 0.246445
ax: -0.889664 | ay: 0.288239 | az: 0.382965
ax: -0.741943 | ay: 0.659332 | az: -0.163559
ax: -0.467255 | ay: 0.817307 | az: -0.173691
ax: 0.409195 | ay: 0.724289 | az: 0.186172
ax: -0.071701 | ay: -0.0375824 | az: -0.119583
ax: 0.123611 | ay: -0.15358 | az: -0.0556946
ax: 0.393616 | ay: 0.414551 | az: 0.316711
ax: 0.475052 | ay: 0.768127 | az: 0.36026
ax: 0.547501 | ay: 0.771622 | az: 0.310837
ax: 0.560226 | ay: 0.654465 | az: 0.2397
ax: 0.510056 | ay: 0.523682 | az: 0.185364
time: 3
[20210722063115.247]
> sum ax: -6.82504 | sum ay: 4.26189 | sum az: 1.80023
>> avg ax: -0.136501 | avg ay: 0.0852377 | avg az: 0.0360046
>>> vx: -0.668854 | vy: 0.417665 | vz: 0.176423
>>> sx: -0.394795 | sy: -0.25651 | sz: -0.0219333
>>> a: 0.164907
>>> v: 0.808044
>>> s: 0.471319

ax: 0.441315 | ay: 0.303421 | az: 0.161606
ax: 0.424789 | ay: 0.157364 | az: 0.109756
ax: 0.382507 | ay: 0.160416 | az: 0.0514832
ax: 0.264496 | ay: 0.137573 | az: -0.0140381
ax: 0.0330811 | ay: -0.0120087 | az: -0.115356
ax: -0.236206 | ay: -0.285004 | az: -0.242645
ax: -0.6427 | ay: -0.535263 | az: -0.397217
ax: -1.02516 | ay: -0.849197 | az: -0.688675
ax: -1.08846 | ay: -1.37445 | az: -0.939163
ax: -1.12334 | ay: -2.03552 | az: -0.933365
ax: -0.734009 | ay: -1.6658 | az: -0.972061
ax: -0.508224 | ay: -2.04649 | az: -1.0103
ax: -0.286911 | ay: -2.20628 | az: -0.937424
ax: -0.184052 | ay: -1.18013 | az: -0.688599
ax: -0.404831 | ay: 0.980988 | az: 0.786972
ax: -0.295563 | ay: 0.169022 | az: 0.798935
ax: -0.393112 | ay: -0.320038 | az: -0.000457764
ax: -0.412796 | ay: -0.236481 | az: 0.021347
ax: -0.0535583 | ay: -0.291901 | az: -0.563614
ax: -0.191727 | ay: -0.371353 | az: -0.579346
ax: -0.059906 | ay: -0.598526 | az: -0.0650482
ax: -0.105057 | ay: -0.26384 | az: -0.0529022
ax: -0.112823 | ay: -0.0725403 | az: -0.0734863
ax: -0.10083 | ay: -0.158768 | az: 0.0258179
ax: -0.0698395 | ay: -0.0944519 | az: -0.0354767
ax: -0.00942993 | ay: -0.0480042 | az: -0.0453491
ax: -0.00120544 | ay: -0.017807 | az: -0.146301
ax: 0.0213776 | ay: -0.00791931 | az: -0.0579987
ax: -0.00924683 | ay: -0.0420837 | az: 0.0783844
ax: -0.0229797 | ay: -0.100632 | az: 0.0627747
ax: -0.00271606 | ay: -0.0626526 | az: 0.00611877
ax: 0.0149078 | ay: -0.0265503 | az: -0.0235138
ax: 0.0164185 | ay: -0.00868225 | az: -0.0118866
ax: -0.00265503 | ay: -0.0556641 | az: -0.0199738
ax: -0.0188446 | ay: -0.0568848 | az: 0.0161133
ax: -0.0342865 | ay: -0.0426483 | az: 0.0275726
ax: -0.0501251 | ay: -0.0325165 | az: 0.00656128
ax: -0.0195312 | ay: -0.0383911 | az: -0.0196838
ax: -0.0536957 | ay: -0.0366821 | az: 0.00631714
ax: -0.0744171 | ay: 0.0317535 | az: 0.079361
ax: -0.120026 | ay: 0.0357056 | az: 0.0855865
ax: -0.193634 | ay: -0.014801 | az: 0.110107
ax: -0.193756 | ay: 0.0106506 | az: 0.0782623
ax: -0.254959 | ay: 0.00575256 | az: 0.0327301
ax: -0.28157 | ay: 0.10498 | az: 0.0566254
ax: -0.424667 | ay: 0.151749 | az: 0.0744019
ax: -0.717224 | ay: 0.245438 | az: 0.0455017
ax: -1.0899 | ay: 0.443344 | az: 0.194717
ax: -1.04546 | ay: 1.52658 | az: 0.432816
ax: -0.975143 | ay: 0.957016 | az: 0.297684
time: 4
[20210722063116.247]
> sum ax: -12.0257 | sum ay: -9.76822 | sum az: -4.98633
>> avg ax: -0.240514 | avg ay: -0.195364 | avg az: -0.0997266
>>> vx: -1.17852 | vy: -0.957286 | vz: -0.48866
>>> sx: -0.511709 | sy: -0.953462 | sz: -0.484001
>>> a: 0.325514
>>> v: 1.59502
>>> s: 1.18541

ax: -0.823669 | ay: 0.444168 | az: 0.192459
ax: -0.87796 | ay: 0.675568 | az: -0.275208
ax: -0.235825 | ay: 0.938065 | az: -0.141266
ax: 0.467072 | ay: 0.0085144 | az: -0.156891
ax: 0.147644 | ay: -0.100693 | az: -0.225464
ax: 0.214981 | ay: 0.465149 | az: 0.368515
ax: 0.47821 | ay: 0.652817 | az: 0.381805
ax: 0.557205 | ay: 0.731766 | az: 0.323257
ax: 0.59938 | ay: 0.615692 | az: 0.220154
ax: 0.565292 | ay: 0.50914 | az: 0.190964
ax: 0.542068 | ay: 0.37561 | az: 0.167923
ax: 0.460785 | ay: 0.287796 | az: 0.117737
ax: 0.424347 | ay: 0.205536 | az: 0.040863
ax: 0.322739 | ay: 0.19223 | az: -0.0154877
ax: 0.116089 | ay: 0.0802612 | az: -0.0777893
ax: -0.108795 | ay: -0.176941 | az: -0.199615
ax: -0.4478 | ay: -0.294434 | az: -0.305557
ax: -0.89769 | ay: -0.702744 | az: -0.536636
ax: -1.06989 | ay: -1.2494 | az: -0.860779
ax: -1.10512 | ay: -1.89925 | az: -0.946136
ax: -0.869568 | ay: -1.58015 | az: -1.05481
ax: -0.589737 | ay: -1.62021 | az: -1.05092
ax: -0.376678 | ay: -2.01279 | az: -0.708633
ax: -0.161316 | ay: -1.68898 | az: -0.778641
ax: -0.13765 | ay: -0.555359 | az: -0.229599
ax: -0.45253 | ay: 1.0583 | az: 1.194
ax: -0.349594 | ay: -0.488892 | az: -0.0681458
ax: -0.557434 | ay: -0.479691 | az: -0.120865
ax: -0.0704193 | ay: -0.180038 | az: -0.118805
ax: 0.0292816 | ay: -0.26355 | az: -0.56041
ax: -0.2229 | ay: -0.593597 | az: -0.307709
ax: -0.278122 | ay: -0.539093 | az: 0.000305176
ax: -0.0110016 | ay: -0.071701 | az: -0.0577698
ax: -0.0278015 | ay: -0.0616302 | az: -0.0776062
ax: -0.0956268 | ay: -0.0231628 | az: 0.0454254
ax: -0.0333252 | ay: -0.0935211 | az: -0.0278473
ax: 0.0321198 | ay: 0.0681152 | az: -0.111496
ax: 0.0101013 | ay: 0.0127411 | az: -0.0938568
ax: -0.00270081 | ay: -0.0308533 | az: 0.0705872
ax: -0.0321045 | ay: -0.0829926 | az: 0.079422
ax: -0.00378418 | ay: -0.0575867 | az: -0.0170746
ax: 0.00669861 | ay: -0.0296326 | az: -0.0748291
ax: -0.00128174 | ay: -0.0281372 | az: -0.0196533
ax: 0.00997925 | ay: -0.0523529 | az: 0.00469971
ax: 0.0163727 | ay: -0.0215149 | az: 0.00692749
ax: -0.00416565 | ay: 0.0065918 | az: 0.0153198
ax: -0.00723267 | ay: -0.0533905 | az: -0.0173492
ax: -0.0132904 | ay: -0.0873871 | az: -0.0299225
ax: -0.0271912 | ay: -0.0558624 | az: -0.00460815
ax: -0.0380096 | ay: -0.00413513 | az: 0.0140381
time: 5
[20210722063117.249]
> sum ax: -4.92984 | sum ay: -7.85161 | sum az: -5.83698
>> avg ax: -0.0985968 | avg ay: -0.157032 | avg az: -0.11674
>>> vx: -0.483124 | vy: -0.769458 | vz: -0.572024
>>> sx: -0.228113 | sy: -0.226058 | sz: -0.303149
>>> a: 0.219109
>>> v: 1.07363
>>> s: 0.441631

ax: -0.057724 | ay: 0.0251923 | az: 0.0653076
ax: -0.164673 | ay: 0.0144196 | az: 0.0611115
ax: -0.201904 | ay: -0.00752258 | az: 0.099472
ax: -0.268509 | ay: 0.0218506 | az: 0.106583
ax: -0.289703 | ay: 0.123596 | az: 0.146255
ax: -0.379074 | ay: 0.165619 | az: 0.0906677
ax: -0.659729 | ay: 0.218674 | az: 0.0249481
ax: -1.03902 | ay: -0.0489655 | az: 0.0604553
ax: -1.10568 | ay: 0.691391 | az: 0.35611
ax: -0.955643 | ay: 1.76451 | az: 0.498764
ax: -0.922012 | ay: 0.684601 | az: 0.298553
ax: -0.737259 | ay: 0.970978 | az: -0.258286
ax: -0.434128 | ay: 0.750397 | az: -0.210648
ax: 0.452698 | ay: 0.838715 | az: 0.0584564
ax: -0.036026 | ay: -0.117645 | az: -0.182968
ax: 0.0927124 | ay: -0.163666 | az: 0.0600281
ax: 0.482697 | ay: 0.344955 | az: 0.263992
ax: 0.568954 | ay: 0.781403 | az: 0.311707
ax: 0.617386 | ay: 0.748291 | az: 0.273132
ax: 0.626831 | ay: 0.673233 | az: 0.269302
ax: 0.554977 | ay: 0.525223 | az: 0.238525
ax: 0.48941 | ay: 0.299088 | az: 0.165344
ax: 0.461151 | ay: 0.191254 | az: 0.058075
ax: 0.348236 | ay: 0.167648 | az: 0.0237122
ax: 0.181931 | ay: 0.138947 | az: 0.00808716
ax: -0.092041 | ay: -0.0297241 | az: -0.0745544
ax: -0.4142 | ay: -0.306931 | az: -0.250748
ax: -0.824463 | ay: -0.655991 | az: -0.375183
ax: -1.07443 | ay: -1.06517 | az: -0.68811
ax: -1.11458 | ay: -1.86916 | az: -0.832047
ax: -0.977982 | ay: -1.65117 | az: -1.06947
ax: -0.568237 | ay: -1.79977 | az: -1.23912
ax: -0.34198 | ay: -2.57906 | az: -0.799301
ax: -0.640045 | ay: -1.62909 | az: -0.849625
ax: 0.215103 | ay: -0.500336 | az: -0.472931
ax: -0.571472 | ay: 1.46242 | az: 1.34691
ax: -0.419678 | ay: -0.239365 | az: 0.553024
ax: -0.774582 | ay: -0.650742 | az: -0.0804443
ax: -0.317612 | ay: -0.409714 | az: -0.0290222
ax: -0.138397 | ay: -0.4823 | az: -0.558975
ax: -0.149185 | ay: -0.593475 | az: -0.260818
ax: -0.0970001 | ay: -0.328964 | az: -0.156693
ax: -0.128555 | ay: -0.173019 | az: -0.0760345
ax: -0.0334167 | ay: -0.0225983 | az: -0.0427094
ax: -0.0601807 | ay: -0.117752 | az: -0.0724487
ax: -0.03125 | ay: -0.0488586 | az: 0.0110016
ax: -0.0190277 | ay: -0.0243225 | az: -0.135681
ax: 0.0440826 | ay: -0.014389 | az: -0.100418
ax: 0.0267181 | ay: -0.0145416 | az: 0.0374146
ax: 0.0329285 | ay: 0.00296021 | az: 0.0807343
time: 6
[20210722063118.250]
> sum ax: -10.8436 | sum ay: -3.93887 | sum az: -3.24857
>> avg ax: -0.216872 | avg ay: -0.0787775 | avg az: -0.0649713
>>> vx: -1.06267 | vy: -0.386009 | vz: -0.318359
>>> sx: -0.60799 | sy: 0.221253 | sz: -0.0152279
>>> a: 0.239709
>>> v: 1.17457
>>> s: 0.647176

ax: 0.046524 | ay: 0.0470886 | az: 0.0209961
ax: 0.0471497 | ay: 0.0884552 | az: -0.0211639
ax: 0.0207825 | ay: -0.078125 | az: -0.0573578
ax: -0.0677795 | ay: -0.167862 | az: 0.0405273
ax: -0.0480499 | ay: -0.129135 | az: 0.057785
ax: -0.0294647 | ay: -0.0553741 | az: 0.0601959
ax: -0.027832 | ay: -0.0248871 | az: -0.015213
ax: -0.0125122 | ay: -0.0298157 | az: -0.0559692
ax: -0.0532532 | ay: -0.0190735 | az: 0.00196838
ax: -0.0805817 | ay: -0.0471191 | az: 0.0478363
ax: -0.119583 | ay: -0.00489807 | az: 0.0711365
ax: -0.167297 | ay: 0.0312347 | az: 0.127121
ax: -0.202255 | ay: 0.0106201 | az: 0.096344
ax: -0.231812 | ay: 0.117142 | az: 0.0258484
ax: -0.334045 | ay: 0.115738 | az: -0.00679016
ax: -0.559143 | ay: 0.21904 | az: -0.0188141
ax: -0.90567 | ay: 0.175018 | az: 0.0761566
ax: -1.09119 | ay: 0.728607 | az: 0.0840759
ax: -0.937057 | ay: 1.34708 | az: 0.296875
ax: -1.00218 | ay: 0.403854 | az: 0.482391
ax: -0.685257 | ay: 0.913269 | az: -0.112167
ax: -0.683914 | ay: 0.80629 | az: -0.300308
ax: 0.0434418 | ay: 0.966736 | az: 0.0506897
ax: 0.256866 | ay: 0.130264 | az: -0.12735
ax: 0.311279 | ay: -0.236832 | az: -0.196274
ax: 0.234131 | ay: 0.0062561 | az: 0.333954
ax: 0.484177 | ay: 0.501343 | az: 0.336288
ax: 0.63327 | ay: 0.789673 | az: 0.333618
ax: 0.646667 | ay: 0.697311 | az: 0.284103
ax: 0.620224 | ay: 0.63414 | az: 0.279404
ax: 0.499573 | ay: 0.372375 | az: 0.210663
ax: 0.438065 | ay: 0.183746 | az: 0.0877686
ax: 0.393799 | ay: 0.165283 | az: -0.016922
ax: 0.250122 | ay: 0.0517426 | az: -0.0845795
ax: 0.0834961 | ay: 0.0684662 | az: -0.0778351
ax: -0.186722 | ay: -0.160858 | az: -0.154678
ax: -0.593979 | ay: -0.490692 | az: -0.318405
ax: -0.948669 | ay: -0.793945 | az: -0.624451
ax: -1.08299 | ay: -1.10626 | az: -0.970856
ax: -1.12117 | ay: -1.68842 | az: -1.11
ax: -0.770432 | ay: -1.94928 | az: -0.789886
ax: -0.46669 | ay: -1.67679 | az: -0.853424
ax: -0.295609 | ay: -2.28032 | az: -0.917542
ax: -0.288345 | ay: -1.14604 | az: -0.66066
ax: -0.086319 | ay: 0.208023 | az: 0.257355
ax: -0.285355 | ay: 0.792328 | az: 1.37354
ax: -0.400604 | ay: -0.380493 | az: 0.0741119
ax: -0.603622 | ay: -0.529526 | az: 0.0083313
ax: -0.102234 | ay: -0.300995 | az: -0.415497
ax: -0.122986 | ay: -0.282745 | az: -0.605194
time: 7
[20210722063119.236]
> sum ax: -9.58504 | sum ay: -3.00836 | sum az: -3.39226
>> avg ax: -0.191701 | avg ay: -0.0601672 | avg az: -0.0678452
>>> vx: -0.939334 | vy: -0.294819 | vz: -0.332441
>>> sx: -0.392057 | sy: 0.242533 | sz: 0.0112483
>>> a: 0.212067
>>> v: 1.03913
>>> s: 0.461148

ax: -0.0787048 | ay: -0.624298 | az: -0.125061
ax: -0.168762 | ay: -0.385391 | az: -0.117294
ax: -0.0936432 | ay: -0.0412445 | az: -0.0950317
ax: -0.0523071 | ay: -0.112671 | az: -0.00222778
ax: -0.0820923 | ay: 0.0177765 | az: 0.0272675
ax: 0.0075531 | ay: -0.0431824 | az: -0.0539246
ax: 0.0381775 | ay: 0.0505219 | az: -0.146103
ax: -0.010376 | ay: -0.0705414 | az: -0.0778961
ax: -0.003479 | ay: -0.0812073 | az: 0.0842743
ax: -0.0151672 | ay: -0.105118 | az: 0.0970917
ax: -0.00938416 | ay: -0.0945282 | az: 0.000457764
ax: 0.0160217 | ay: -0.061676 | az: -0.0698853
ax: 0.0174408 | ay: 0.0105133 | az: -0.0317078
ax: 0.00453186 | ay: -0.0241547 | az: 0.0148773
ax: -0.00585938 | ay: -0.0125427 | az: 0.0110779
ax: -0.0319214 | ay: -0.00128174 | az: -0.00138855
ax: -0.0452423 | ay: -0.0727539 | az: -0.00993347
ax: -0.0560455 | ay: -0.10556 | az: -0.0231171
ax: -0.0593567 | ay: -0.0737457 | az: -0.0123138
ax: -0.0467224 | ay: 0.0306244 | az: 0.0736542
ax: -0.0955505 | ay: 0.086853 | az: 0.0544739
ax: -0.153976 | ay: 0.0414734 | az: 0.0462189
ax: -0.199036 | ay: 0.0614624 | az: 0.0797882
ax: -0.264297 | ay: 0.0856171 | az: 0.0768585
ax: -0.373154 | ay: 0.0640411 | az: 0.060257
ax: -0.612473 | ay: 0.190536 | az: 0.0527649
ax: -0.993668 | ay: 0.0639343 | az: 0.0252991
ax: -1.09404 | ay: 0.87854 | az: 0.202423
ax: -0.973587 | ay: 1.45856 | az: 0.347061
ax: -0.972168 | ay: 0.326157 | az: 0.37149
ax: -0.646927 | ay: 1.12425 | az: -0.21962
ax: -0.532028 | ay: 0.638168 | az: -0.199768
ax: 0.199371 | ay: 0.953217 | az: 0.129654
ax: 0.240936 | ay: 0.0440521 | az: -0.262512
ax: 0.311493 | ay: -0.322845 | az: -0.270462
ax: 0.32663 | ay: 0.030014 | az: 0.284103
ax: 0.55191 | ay: 0.55777 | az: 0.323624
ax: 0.656433 | ay: 0.789703 | az: 0.270477
ax: 0.654587 | ay: 0.712952 | az: 0.263092
ax: 0.588547 | ay: 0.618835 | az: 0.206543
ax: 0.503815 | ay: 0.285767 | az: 0.0732727
ax: 0.455826 | ay: 0.11586 | az: 0.0464935
ax: 0.414108 | ay: 0.0930939 | az: -0.0571747
ax: 0.312531 | ay: 0.142044 | az: -0.0862579
ax: 0.148026 | ay: 0.0986176 | az: -0.0482941
ax: -0.165283 | ay: -0.14212 | az: -0.10997
ax: -0.5784 | ay: -0.397598 | az: -0.307419
ax: -0.966873 | ay: -0.766785 | az: -0.686646
ax: -1.07478 | ay: -1.20183 | az: -0.912369
ax: -1.11035 | ay: -1.76517 | az: -0.877686
time: 8
[20210722063120.255]
> sum ax: -6.11772 | sum ay: 3.06471 | sum az: -1.58147
>> avg ax: -0.122354 | avg ay: 0.0612943 | avg az: -0.0316293
>>> vx: -0.599537 | vy: 0.300342 | vz: -0.154984
>>> sx: -0.262 | sy: 0.141262 | sz: 0.00960623
>>> a: 0.140456
>>> v: 0.688236
>>> s: 0.297811

ax: -0.704391 | ay: -1.51743 | az: -1.01833
ax: -0.504593 | ay: -1.8799 | az: -1.0499
ax: -0.315018 | ay: -2.38541 | az: -0.661758
ax: -0.300507 | ay: -1.25575 | az: -0.413971
ax: -0.597687 | ay: 1.05193 | az: 1.4034
ax: -0.281296 | ay: 0.13855 | az: 0.543564
ax: -0.485443 | ay: -0.781998 | az: -0.141556
ax: -0.302856 | ay: -0.258545 | az: -0.306305
ax: -0.0361481 | ay: -0.132385 | az: -0.547562
ax: -0.000946045 | ay: -0.148315 | az: -0.407257
ax: -0.0845795 | ay: -0.539169 | az: -0.0399323
ax: -0.103546 | ay: -0.338455 | az: -0.024292
ax: -0.120239 | ay: -0.209961 | az: -0.0177307
ax: -0.145355 | ay: -0.118042 | az: 0.0265961
ax: -0.0640869 | ay: -0.0258942 | az: 0.0210266
ax: 0.0178528 | ay: 0.0263367 | az: -0.0410919
ax: 0.0188599 | ay: 0.0318298 | az: -0.14682
ax: -0.00926208 | ay: -0.0696564 | az: -0.0769348
ax: -0.0116119 | ay: -0.023407 | az: 0.0323792
ax: -0.0233765 | ay: -0.11235 | az: 0.111176
ax: -0.0106354 | ay: -0.100418 | az: 0.0201111
ax: 0.0299683 | ay: -0.0333252 | az: -0.086792
ax: 0.0343933 | ay: -0.0374603 | az: -0.0745392
ax: 0.0019989 | ay: 0.00378418 | az: 0.0233765
ax: -0.036438 | ay: -0.0672455 | az: 0.0335541
ax: -0.0367889 | ay: -0.104706 | az: 0.00518799
ax: -0.0240021 | ay: -0.0610657 | az: -0.0151062
ax: -0.0326996 | ay: -0.0380554 | az: -0.0303192
