steps: 397
ax: -0.763184 | ay: -0.796799 | az: 0.521225
>> avg ax: -0.161711 | avg ay: 0.0544293 | avg az: -0.0158701
>>> vx: -0.792386 | vy: 0.266704 | vz: -0.0777633
>>> sx: -0.505353 | sy: -0.0621038 | sz: -0.0186163
>>> a: 0.171362
>>> v: 0.839675
>>> s: 0.509495

ax: -1.24634 | ay: -2.18918 | az: -0.12056
ax: -1.27205 | ay: -2.63046 | az: -0.348511
ax: -1.0929 | ay: -2.6301 | az: 0.771378
ax: -0.85849 | ay: -1.82118 | az: 0.076416
ax: 0.0397797 | ay: 0.979446 | az: -1.11388
ax: -0.408493 | ay: 1.27638 | az: 1.28648
ax: -1.20662 | ay: -1.3486 | az: 0.131805
ax: -0.697052 | ay: -0.456879 | az: 0.350388
ax: -0.144806 | ay: -0.870193 | az: -0.18222
ax: -0.469543 | ay: -0.853516 | az: -0.304153
ax: -0.0284882 | ay: -0.387695 | az: -0.0452728
ax: -0.00727844 | ay: -0.274887 | az: 0.00733948
ax: -0.0480347 | ay: -0.174362 | az: -0.0561829
ax: -0.0824585 | ay: -0.0700836 | az: 0.112518
ax: -0.0828247 | ay: 0.131134 | az: 0.135803
ax: 0.0040741 | ay: 0.0580292 | az: -0.100525
ax: 0.0457458 | ay: 0.0393677 | az: -0.155884
ax: 0.0464935 | ay: -0.000915527 | az: -0.0421295
ax: 0.0278015 | ay: -0.0299835 | az: 0.100479
ax: -0.0271606 | ay: -0.0453339 | az: 0.167557
ax: -0.0165253 | ay: -0.041626 | az: 0.0578003
ax: 0.0217133 | ay: -0.0052948 | az: 0.0388641
ax: -0.0452118 | ay: 0.00462341 | az: 0.0673065
ax: -0.0679321 | ay: -0.0367737 | az: 0.121552
ax: -0.145142 | ay: -0.0314178 | az: 0.171646
ax: -0.178009 | ay: 0.0249786 | az: 0.0329285
ax: -0.171814 | ay: 0.0709991 | az: -0.0390472
ax: -0.306046 | ay: 0.174438 | az: -0.0641479
ax: -0.416229 | ay: 0.143402 | az: -0.0934448
ax: -0.537582 | ay: 0.266922 | az: 0.158386
ax: -0.630249 | ay: 0.379623 | az: 0.212158
ax: -0.766113 | ay: 0.444885 | az: -0.108612
ax: -1.0639 | ay: 0.525742 | az: -0.391541
ax: -1.07976 | ay: 1.84253 | az: -1.17021
ax: -1.09688 | ay: 1.57724 | az: 0.0169678
ax: -1.12334 | ay: 1.11298 | az: -0.706238
ax: -0.897858 | ay: 1.26428 | az: -0.791855
ax: 0.637985 | ay: 0.843338 | az: -0.381226
ax: -0.0514984 | ay: -0.436279 | az: -0.24115
ax: -0.0797272 | ay: 0.16626 | az: -0.143295
ax: 0.847549 | ay: 0.914536 | az: 0.0203094
ax: 0.749374 | ay: 0.966583 | az: -0.0284882
ax: 0.735809 | ay: 0.893326 | az: 0.0447083
ax: 0.769012 | ay: 0.750687 | az: 0.000808716
ax: 0.708847 | ay: 0.361938 | az: -0.0549927
ax: 0.638504 | ay: 0.195374 | az: -0.0734558
ax: 0.551849 | ay: 0.137314 | az: -0.0332489
ax: 0.418182 | ay: 0.0575562 | az: 0.066925
ax: 0.236603 | ay: -0.0112915 | az: 0.0151978
ax: -0.131607 | ay: -0.23822 | az: -0.0215607
time: 2
[20210805063734.898]
> sum ax: -9.99863 | sum ay: 1.01964 | sum az: -2.6461
>> avg ax: -0.199973 | avg ay: 0.0203928 | avg az: -0.0529221
>>> vx: -0.979865 | vy: 0.0999248 | vz: -0.259318
>>> sx: -0.898279 | sy: -0.701848 | sz: -0.0298568
>>> a: 0.20786
>>> v: 1.01851
>>> s: 1.14035

ax: -0.616226 | ay: -0.54158 | az: 0.116211
ax: -1.10075 | ay: -0.839645 | az: 0.184357
ax: -1.1601 | ay: -1.49117 | az: 0.00723267
ax: -1.21584 | ay: -2.16876 | az: -0.0369415
ax: -1.25581 | ay: -2.60367 | az: 0.0115967
ax: -1.11084 | ay: -2.61154 | az: 0.818924
ax: -1.24643 | ay: -2.58595 | az: -0.0623322
ax: -0.0604553 | ay: -1.37784 | az: -0.47934
ax: -0.441528 | ay: 1.53101 | az: 0.352142
ax: -0.978455 | ay: -0.27298 | az: 0.984772
ax: -1.12556 | ay: -1.03114 | az: -0.0472412
ax: -0.267548 | ay: -0.359421 | az: 0.258728
ax: -0.125656 | ay: -0.694504 | az: -0.473206
ax: -0.291595 | ay: -0.453613 | az: -0.1689
ax: -0.0268402 | ay: -0.178421 | az: -0.0969849
ax: 0.145401 | ay: 0.0152283 | az: -0.0547791
ax: 0.0299072 | ay: -0.0287628 | az: 0.0886078
ax: -0.0926819 | ay: -0.0426025 | az: 0.0576782
ax: -0.0367126 | ay: -0.0129395 | az: 0.0729828
ax: 0.0377808 | ay: -0.0068512 | az: 0.0114746
ax: 0.0108643 | ay: -0.0583344 | az: -0.132507
ax: -0.0126038 | ay: -0.0310516 | az: -0.00331116
ax: -0.0163269 | ay: -0.000457764 | az: 0.107773
ax: -0.0127716 | ay: 0.117188 | az: 0.0565033
ax: -0.0791473 | ay: 0.222626 | az: -0.017395
ax: -0.10643 | ay: 0.0432129 | az: -0.0230408
ax: -0.0970764 | ay: 0.00691223 | az: 0.0695496
ax: -0.178864 | ay: 0.0470734 | az: 0.0794525
ax: -0.219574 | ay: 0.263077 | az: 0.128754
ax: -0.22319 | ay: 0.174545 | az: 0.0243378
ax: -0.388748 | ay: 0.205658 | az: -0.234589
ax: -0.466751 | ay: 0.285446 | az: -0.0510712
ax: -0.581146 | ay: 0.373535 | az: 0.23024
ax: -0.718933 | ay: 0.518463 | az: 0.0535278
ax: -1.06998 | ay: 0.594284 | az: -0.232315
ax: -1.08855 | ay: 1.51848 | az: -1.10989
ax: -1.10728 | ay: 2.1851 | az: -0.40863
ax: -1.1339 | ay: 1.37349 | az: -0.67215
ax: -1.0199 | ay: 1.26773 | az: -0.806946
ax: 0.522552 | ay: 0.662033 | az: -0.243301
ax: 0.11055 | ay: -0.790939 | az: -0.550247
ax: 0.0942993 | ay: 0.789536 | az: -0.0585938
ax: 0.915115 | ay: 1.19455 | az: -0.0796814
ax: 0.653854 | ay: 0.924561 | az: -0.0449982
ax: 0.678741 | ay: 0.782181 | az: -0.00723267
ax: 0.725616 | ay: 0.632965 | az: -0.0402527
ax: 0.665222 | ay: 0.393936 | az: -0.0799255
ax: 0.576645 | ay: 0.330933 | az: -0.0520477
ax: 0.50856 | ay: 0.225418 | az: -0.0170898
ax: 0.360535 | ay: 0.113113 | az: 0.00932312
time: 3
[20210805063735.901]
> sum ax: -13.6385 | sum ay: -1.38989 | sum az: -2.56078
>> avg ax: -0.272771 | avg ay: -0.0277979 | avg az: -0.0512155
>>> vx: -1.33658 | vy: -0.136209 | vz: -0.250956
>>> sx: -1.16441 | sy: -1.04603 | sz: 0.0383849
>>> a: 0.278926
>>> v: 1.36674
>>> s: 1.56572

ax: 0.0812378 | ay: 0.00361633 | az: 0.000411987
ax: -0.253067 | ay: -0.372162 | az: 0.0534058
ax: -0.700958 | ay: -0.638565 | az: 0.0829468
ax: -1.10191 | ay: -0.939941 | az: 0.109314
ax: -1.1609 | ay: -1.74258 | az: 0.089035
ax: -1.21252 | ay: -2.42407 | az: 0.0182343
ax: -1.23221 | ay: -2.59682 | az: -0.0791321
ax: -1.03775 | ay: -2.60051 | az: 0.676193
ax: -1.12897 | ay: -2.34334 | az: -0.275192
ax: 0.433502 | ay: -0.203629 | az: -0.559525
ax: -0.577805 | ay: 1.52174 | az: 1.18982
ax: -1.16502 | ay: -1.02902 | az: 0.470993
ax: -0.997208 | ay: -1.17744 | az: -0.0515747
ax: -0.030426 | ay: -0.449905 | az: 0.184769
ax: -0.555161 | ay: -1.37065 | az: -0.632263
ax: -0.0813599 | ay: -0.318878 | az: 0.179245
ax: -0.0183716 | ay: -0.109207 | az: -0.0285645
ax: 0.0419006 | ay: -0.0501251 | az: 0.0198822
ax: -0.155136 | ay: -0.0171204 | az: 0.0177002
ax: 0.0295715 | ay: 0.189117 | az: -0.0101471
ax: 0.0623322 | ay: 0.0418854 | az: -0.231308
ax: 0.0894165 | ay: 0.104782 | az: -0.161316
ax: 0.00363159 | ay: -0.0428772 | az: 0.0295868
ax: -0.0186462 | ay: -0.0042572 | az: 0.17807
ax: -0.0606842 | ay: -0.13681 | az: 0.136108
ax: -0.0722046 | ay: -0.0714264 | az: 0.0861664
ax: -0.0877838 | ay: -0.00537109 | az: 0.126999
ax: -0.0585022 | ay: 0.0583038 | az: 0.115829
ax: -0.100815 | ay: 0.0699768 | az: 0.0908508
ax: -0.187637 | ay: 0.103241 | az: -0.0385895
ax: -0.174103 | ay: 0.0656281 | az: -0.107193
ax: -0.27536 | ay: 0.111298 | az: -0.0443268
ax: -0.444305 | ay: 0.192993 | az: -0.120743
ax: -0.50264 | ay: 0.297775 | az: 0.126007
ax: -0.564163 | ay: 0.491806 | az: 0.225128
ax: -0.732285 | ay: 0.533447 | az: -0.0628204
ax: -1.06718 | ay: 0.681564 | az: -0.392563
ax: -1.08394 | ay: 1.88986 | az: -0.70462
ax: -1.10362 | ay: 1.52397 | az: 0.187012
ax: -1.1306 | ay: 1.35263 | az: -0.763184
ax: -0.630081 | ay: 1.22293 | az: -0.890167
ax: 0.367279 | ay: 0.168716 | az: 0.211609
ax: -0.258362 | ay: -0.271423 | az: -0.593033
ax: 0.721817 | ay: 1.0744 | az: -0.165924
ax: 0.795486 | ay: 0.945099 | az: -0.0215759
ax: 0.737671 | ay: 0.64267 | az: -0.00317383
ax: 0.763062 | ay: 0.577744 | az: -0.0398407
ax: 0.721619 | ay: 0.488068 | az: -0.0646667
ax: 0.560913 | ay: 0.339233 | az: -0.011322
ax: 0.455429 | ay: 0.260101 | az: -0.0854492
time: 4
[20210805063736.904]
> sum ax: -14.0968 | sum ay: -3.96353 | sum az: -1.5329
>> avg ax: -0.281937 | avg ay: -0.0792706 | avg az: -0.030658
>>> vx: -1.38149 | vy: -0.388426 | vz: -0.150224
>>> sx: -1.09285 | sy: -1.14821 | sz: 0.0666281
>>> a: 0.294469
>>> v: 1.4429
>>> s: 1.58656

ax: 0.196075 | ay: 0.17012 | az: -0.0886536
ax: -0.111374 | ay: -0.0231323 | az: -0.0958405
ax: -0.461761 | ay: -0.40477 | az: 0.192871
ax: -0.814102 | ay: -0.695862 | az: 0.318771
ax: -1.11005 | ay: -1.11299 | az: 0.0740356
ax: -1.16383 | ay: -1.87003 | az: -0.160873
ax: -1.20927 | ay: -2.48828 | az: -0.437927
ax: -1.03023 | ay: -2.53745 | az: -0.624451
ax: -1.00333 | ay: -2.6214 | az: 0.293579
ax: -0.790237 | ay: -2.32851 | az: 0.440643
ax: -0.768692 | ay: -2.03627 | az: 0.37529
ax: -0.809174 | ay: 1.51318 | az: 0.983246
ax: -1.06267 | ay: -0.187866 | az: 0.579239
ax: -1.11751 | ay: -1.78261 | az: -0.421066
ax: 0.0139008 | ay: -0.463226 | az: -0.106873
ax: -0.467194 | ay: -0.880829 | az: -0.6465
ax: 0.128189 | ay: -0.487152 | az: -0.108719
ax: -0.0085144 | ay: 0.0647583 | az: 0.0167389
ax: 0.0553436 | ay: 0.0738525 | az: 0.243103
ax: -0.186295 | ay: -0.0796967 | az: 0.133789
ax: -0.0842743 | ay: -0.03508 | az: 0.134796
ax: -0.000701904 | ay: -0.124649 | az: -0.172043
ax: 0.0574341 | ay: 0.137299 | az: -0.198669
ax: 0.0261841 | ay: 0.181747 | az: -0.0943146
ax: 0.0271606 | ay: 0.1474 | az: 0.108398
ax: -0.0427551 | ay: -0.024353 | az: 0.0712891
ax: -0.0713196 | ay: -0.105927 | az: -0.0400085
ax: -0.0791016 | ay: 0.0427399 | az: 0.0258331
ax: -0.0995483 | ay: -0.0644684 | az: 0.00971985
ax: -0.138397 | ay: 0.0636444 | az: 0.0584106
ax: -0.205963 | ay: 0.215363 | az: 0.113571
ax: -0.209427 | ay: 0.153549 | az: 0.0816956
ax: -0.332657 | ay: 0.168503 | az: -0.0557251
ax: -0.473419 | ay: 0.227112 | az: -0.267014
ax: -0.535767 | ay: 0.333298 | az: -0.00856018
ax: -0.591644 | ay: 0.518341 | az: 0.186569
ax: -0.790222 | ay: 0.610901 | az: -0.055481
ax: -1.07332 | ay: 1.07713 | az: -0.605606
ax: -1.09221 | ay: 2.24991 | az: -0.739838
ax: -1.117 | ay: 1.39758 | az: -0.407288
ax: -1.12854 | ay: 1.46257 | az: -0.615662
ax: -0.0457458 | ay: 1.02333 | az: -0.498062
ax: -0.131683 | ay: -0.108398 | az: 0.0713959
ax: -0.406601 | ay: 0.129379 | az: -0.387573
ax: 0.952606 | ay: 1.12215 | az: -0.162506
ax: 0.702255 | ay: 0.865662 | az: -0.0846405
ax: 0.739548 | ay: 0.409225 | az: -0.154785
ax: 0.718399 | ay: 0.61145 | az: -0.175049
ax: 0.53981 | ay: 0.45224 | az: -0.167343
ax: 0.424698 | ay: 0.34201 | az: -0.0909424
time: 5
[20210805063737.904]
> sum ax: -16.1829 | sum ay: -4.69849 | sum az: -3.15903
>> avg ax: -0.323658 | avg ay: -0.0939697 | avg az: -0.0631805
>>> vx: -1.58593 | vy: -0.460452 | vz: -0.309585
>>> sx: -1.15707 | sy: -1.22376 | sz: -0.0049823
>>> a: 0.342895
>>> v: 1.68018
>>> s: 1.68417

ax: 0.255859 | ay: 0.213715 | az: -0.0519409
ax: 0.0321808 | ay: 0.0537109 | az: -0.0237122
ax: -0.300385 | ay: -0.129303 | az: 0.0116882
ax: -0.667923 | ay: -0.491531 | az: 0.110764
ax: -1.08792 | ay: -0.902954 | az: 0.0608978
ax: -1.15729 | ay: -1.29425 | az: -0.0979614
ax: -1.21875 | ay: -1.9167 | az: -0.035614
ax: -1.26993 | ay: -2.26387 | az: -0.137283
ax: -1.14235 | ay: -2.65536 | az: 0.17662
ax: -0.933167 | ay: -2.64914 | az: 0.700439
ax: -0.799042 | ay: -2.35077 | az: 0.133774
ax: -0.634583 | ay: -1.19263 | az: 0.77623
ax: -0.0641022 | ay: -0.0511932 | az: 0.0521851
ax: -0.735397 | ay: 1.49403 | az: 0.70517
ax: -1.1765 | ay: -1.52461 | az: 0.364075
ax: -0.77829 | ay: -0.896667 | az: 0.00408936
ax: 0.0751495 | ay: -0.68338 | az: 0.0458069
ax: -0.452271 | ay: -0.915573 | az: -0.362427
ax: -0.0837097 | ay: -0.257599 | az: 0.0402222
ax: -0.00941467 | ay: -0.243958 | az: -0.0979004
ax: -0.031189 | ay: -0.0669403 | az: 0.0349731
ax: -0.126556 | ay: 0.148376 | az: 0.108963
ax: 0.0215302 | ay: 0.222015 | az: -0.0128784
ax: 0.042572 | ay: 0.0419159 | az: -0.212906
ax: 0.0492554 | ay: -0.12587 | az: -0.0365753
ax: -0.00341797 | ay: -0.0377502 | az: 0.0235748
ax: -0.0356903 | ay: -0.0830994 | az: 0.123779
ax: -0.0965271 | ay: -0.0319061 | az: 0.123077
ax: -0.042923 | ay: 0.0106049 | az: -0.0156555
ax: -0.0665741 | ay: 0.0652618 | az: 0.00946045
ax: -0.0833588 | ay: 0.0515747 | az: 0.0262451
ax: -0.154068 | ay: 0.0341187 | az: -0.0325165
ax: -0.205887 | ay: 0.033493 | az: 0.0272827
ax: -0.216446 | ay: 0.16153 | az: 0.00590515
ax: -0.302414 | ay: 0.182114 | az: 0.0126648
ax: -0.395477 | ay: 0.265747 | az: -0.0620728
ax: -0.451462 | ay: 0.328964 | az: 0.114883
ax: -0.490601 | ay: 0.465637 | az: 0.232803
ax: -0.676254 | ay: 0.562363 | az: -0.0667725
ax: -1.06169 | ay: 0.637497 | az: -0.461914
ax: -1.07826 | ay: 1.81598 | az: -0.652451
ax: -1.09769 | ay: 1.39552 | az: 0.0817261
ax: -1.12428 | ay: 1.42033 | az: -0.744278
ax: -0.613754 | ay: 1.09166 | az: -0.735184
ax: 0.505661 | ay: 0.0657196 | az: 0.0429993
ax: -0.224411 | ay: -0.590149 | az: -0.396042
ax: 0.548798 | ay: 0.893112 | az: -0.12793
ax: 0.741272 | ay: 1.0112 | az: -0.0540771
ax: 0.714859 | ay: 0.712891 | az: -0.0264893
ax: 0.727829 | ay: 0.617935 | az: -0.0275879
time: 6
[20210805063738.895]
> sum ax: -17.375 | sum ay: -7.35818 | sum az: -0.321869
>> avg ax: -0.3475 | avg ay: -0.147164 | avg az: -0.00643738
>>> vx: -1.70275 | vy: -0.721102 | vz: -0.0315432
>>> sx: -1.15073 | sy: -1.30116 | sz: 0.149773
>>> a: 0.377432
>>> v: 1.84941
>>> s: 1.74345

steps: 405
ax: 0.720642 | ay: 0.481842 | az: -0.0404816
ax: 0.625488 | ay: 0.332108 | az: -0.0671692
ax: 0.50737 | ay: 0.21817 | az: 0.0213013
ax: 0.409637 | ay: 0.0681 | az: -0.0214386
ax: 0.250153 | ay: -0.0323029 | az: -0.0271149
ax: -0.0592346 | ay: -0.151184 | az: -0.0859375
ax: -0.62999 | ay: -0.508911 | az: 0.13089
ax: -1.1017 | ay: -0.804916 | az: 0.15303
ax: -1.15701 | ay: -1.70169 | az: 0.093811
ax: -1.20561 | ay: -2.44878 | az: 0.0648956
ax: -1.02386 | ay: -2.59816 | az: -0.239304
ax: -0.935303 | ay: -2.62064 | az: -0.0941772
ax: -0.8508 | ay: -2.61069 | az: 0.480499
ax: -0.881241 | ay: -1.60152 | az: 0.523636
ax: -0.0934143 | ay: -1.37589 | az: -0.266357
ax: -0.726166 | ay: 1.52156 | az: 0.765213
ax: -1.16974 | ay: -1.90205 | az: 0.442184
ax: -0.656036 | ay: -0.783218 | az: -0.0371552
ax: -0.0891113 | ay: -0.494064 | az: -0.16655
ax: -0.418823 | ay: -0.796982 | az: -0.241119
ax: -0.0607452 | ay: -0.379242 | az: 0.134659
ax: -0.0368805 | ay: -0.160904 | az: -0.0454865
ax: 0.0605774 | ay: -0.0185242 | az: 0.0920105
ax: -0.146133 | ay: -0.0804443 | az: 0.108551
ax: -0.0642242 | ay: 0.0732727 | az: 0.0881805
ax: 0.0456238 | ay: 0.0532379 | az: -0.164047
ax: 0.0307617 | ay: 0.0771484 | az: -0.130325
ax: -0.00401306 | ay: 0.0677795 | az: -0.0105438
ax: -0.00796509 | ay: 0.09758 | az: 0.0895538
ax: -0.0721588 | ay: -0.0273438 | az: 0.171539
ax: -0.0673676 | ay: -0.0213623 | az: 0.0673523
ax: -0.0388184 | ay: 0.00396729 | az: 0.0829926
ax: -0.0723877 | ay: 0.0381622 | az: 0.0741272
ax: -0.120621 | ay: 0.0355377 | az: 0.121674
ax: -0.154922 | ay: 0.0755615 | az: -0.12471
ax: -0.219315 | ay: 0.0436859 | az: 0.0266571
ax: -0.305008 | ay: 0.243164 | az: 0.00250244
ax: -0.462997 | ay: 0.209137 | az: -0.113083
ax: -0.512527 | ay: 0.361938 | az: 0.067337
ax: -0.619476 | ay: 0.397858 | az: 0.242615
ax: -0.694702 | ay: 0.557388 | az: 0.0388184
ax: -1.069 | ay: 0.718597 | az: -0.333252
ax: -1.08585 | ay: 1.92409 | az: -0.817307
ax: -1.10555 | ay: 1.71198 | az: 0.022171
ax: -1.13411 | ay: 1.28368 | az: -0.464203
ax: -0.937576 | ay: 1.19241 | az: -0.78775
ax: 0.628815 | ay: 0.369156 | az: -0.0708618
ax: 0.0769348 | ay: -0.489212 | az: -0.828156
ax: 0.523148 | ay: 1.08818 | az: -0.210266
ax: 0.761978 | ay: 1.07765 | az: 0.00439453
time: 7
[20210805063739.893]
> sum ax: -15.3493 | sum ay: -7.28508 | sum az: -1.2762
>> avg ax: -0.306985 | avg ay: -0.145702 | avg az: -0.025524
>>> vx: -1.50423 | vy: -0.713938 | vz: -0.125067
>>> sx: -0.751655 | sy: -1.19864 | sz: 0.0933023
>>> a: 0.340764
>>> v: 1.66974
>>> s: 1.4179

steps: 406
ax: 0.684814 | ay: 0.595291 | az: 0.0357513
ax: 0.739273 | ay: 0.597183 | az: -0.0116425
ax: 0.703323 | ay: 0.459183 | az: -0.0916595
ax: 0.581055 | ay: 0.326508 | az: -0.0785522
ax: 0.502686 | ay: 0.295685 | az: -0.0113831
ax: 0.285492 | ay: 0.171524 | az: 0.0431671
ax: 0.0675507 | ay: 0.0337677 | az: -0.00631714
ax: -0.334671 | ay: -0.199448 | az: 0.00654602
ax: -0.713287 | ay: -0.459045 | az: 0.230423
ax: -1.10995 | ay: -0.823822 | az: 0.171646
ax: -1.1714 | ay: -1.56691 | az: 0.0503235
ax: -1.2269 | ay: -2.28152 | az: 0.00259399
ax: -1.14963 | ay: -2.42741 | az: -0.356415
ax: -1.19141 | ay: -2.64455 | az: 0.299744
ax: -0.712601 | ay: -2.625 | az: 0.743256
ax: -1.15683 | ay: -2.2059 | az: -0.0455933
ax: 0.490326 | ay: -0.590622 | az: 0.170074
ax: -0.570175 | ay: 1.506 | az: 0.319427
ax: -1.1797 | ay: -0.702454 | az: 0.865814
ax: -1.149 | ay: -1.17415 | az: -0.393967
ax: 0.145126 | ay: -1.26422 | az: -0.116959
ax: -0.821259 | ay: -1.01727 | az: 0.162827
ax: -0.182526 | ay: -0.378601 | az: 0.292892
ax: 0.162628 | ay: 0.00939941 | az: -0.169342
ax: 0.0194244 | ay: -0.0679626 | az: -0.105728
ax: -0.159286 | ay: -0.10643 | az: 0.0492554
ax: 0.00294495 | ay: 0.168045 | az: 0.137299
ax: 0.0488739 | ay: 0.0951843 | az: -0.184998
ax: 0.1353 | ay: 0.23082 | az: -0.193222
ax: 0.022934 | ay: 0.0803833 | az: -0.00244141
ax: 0.00375366 | ay: -0.07901 | az: 0.139481
ax: -0.0787354 | ay: -0.158066 | az: 0.136459
ax: -0.0999451 | ay: -0.0713959 | az: 0.0923004
ax: -0.0716705 | ay: 0.0357971 | az: 0.118805
ax: -0.0894623 | ay: 0.0569763 | az: 0.0459442
ax: -0.173126 | ay: 0.0533447 | az: -0.0899506
ax: -0.247696 | ay: 0.0263977 | az: 0.00360107
ax: -0.309631 | ay: 0.228043 | az: 0.0239868
ax: -0.417999 | ay: 0.243393 | az: -0.0770569
ax: -0.508179 | ay: 0.307556 | az: 0.0301514
ax: -0.557159 | ay: 0.400848 | az: 0.229187
ax: -0.705505 | ay: 0.527847 | az: -6.10352e-05
ax: -1.06508 | ay: 0.697235 | az: -0.506546
ax: -1.08148 | ay: 1.98427 | az: -1.00369
ax: -1.10027 | ay: 1.62752 | az: 0.0462494
ax: -1.12721 | ay: 1.33395 | az: -0.381409
ax: -0.620102 | ay: 1.14081 | az: -0.595428
ax: 0.6418 | ay: 0.105988 | az: -0.0251312
ax: 0.0456848 | ay: -0.254105 | az: -0.385269
ax: 0.767136 | ay: 1.19043 | az: -0.121613
time: 8
[20210805063740.896]
> sum ax: -15.0318 | sum ay: -6.56853 | sum az: -0.507172
>> avg ax: -0.300635 | avg ay: -0.131371 | avg az: -0.0101434
>>> vx: -1.47311 | vy: -0.643716 | vz: -0.0497028
>>> sx: -0.644895 | sy: -0.97613 | sz: 0.118418
>>> a: 0.328242
>>> v: 1.60838
>>> s: 1.1759

steps: 408
ax: 0.70752 | ay: 1.0751 | az: 0.0435333
ax: 0.657501 | ay: 0.577148 | az: -0.00164795
ax: 0.680527 | ay: 0.608398 | az: -0.0240021
ax: 0.577118 | ay: 0.508514 | az: -0.0239868
ax: 0.467148 | ay: 0.293594 | az: 0.044754
ax: 0.396301 | ay: 0.213425 | az: 0.0665131
ax: 0.203079 | ay: 0.166 | az: 0.0390625
ax: -0.0334778 | ay: 0.0665741 | az: 0.0306091
ax: -0.456894 | ay: -0.198318 | az: 0.0532532
ax: -0.803391 | ay: -0.540848 | az: 0.234833
ax: -1.13808 | ay: -0.994812 | az: 0.0743561
ax: -1.20241 | ay: -1.79799 | az: 0.0106201
ax: -1.25548 | ay: -2.56004 | az: -0.00958252
ax: -1.11273 | ay: -2.66179 | az: -0.266678
ax: -1.02998 | ay: -2.67155 | az: 0.269592
ax: -1.20457 | ay: -2.64743 | az: 0.00473022
ax: -0.455246 | ay: -2.25278 | az: 0.263306
ax: -0.452164 | ay: 1.44057 | az: 0.0829773
ax: -1.11522 | ay: 0.281845 | az: 1.08772
ax: -1.17271 | ay: -1.4917 | az: -1.09602
ax: -0.31842 | ay: -1.14598 | az: 0.221283
ax: -0.330032 | ay: -1.10847 | az: 0.197617
ax: -0.0990601 | ay: -0.67128 | az: 0.129227
ax: -0.0336151 | ay: 0.0851898 | az: -0.0667572
ax: 0.0215912 | ay: -0.114685 | az: -0.14888
ax: -0.148376 | ay: -0.0285492 | az: 0.148788
ax: -0.0211334 | ay: 0.00466919 | az: -0.0233002
ax: 0.080658 | ay: -0.033493 | az: -0.363022
ax: 0.10611 | ay: 0.243332 | az: -0.174713
ax: 0.0192413 | ay: 0.121887 | az: 0.0350342
