steps: 0
ax: -0.0381012 | ay: 0.00550842 | az: 0.00662231
ax: 0.0819244 | ay: -1.44142 | az: -0.753479
ax: -0.187256 | ay: 0.14917 | az: 0.0628052
ax: -0.362579 | ay: 0.241058 | az: 0.883942
ax: -0.470703 | ay: -0.365433 | az: 0.0799103
ax: -0.612091 | ay: -0.480011 | az: -0.316971
ax: -0.216141 | ay: -0.264816 | az: -0.239105
ax: -0.173187 | ay: -0.417877 | az: -0.41011
ax: -0.0522919 | ay: -0.170319 | az: -0.0499268
ax: 0.0617981 | ay: 0.0362854 | az: -0.109558
ax: -0.0140839 | ay: 0.0344238 | az: -0.104843
ax: -0.0141449 | ay: -0.0869904 | az: 0.00517273
ax: -0.0752411 | ay: -0.0295258 | az: -0.00328064
ax: 0.0196381 | ay: 0.108398 | az: -0.008255
ax: 0.0328217 | ay: 0.119064 | az: -0.0484467
time: 2
[20210810070045.770]
> sum ax: -10.4382 | sum ay: -3.64157 | sum az: -4.08398
>> avg ax: -0.208764 | avg ay: -0.0728314 | avg az: -0.0816797
>>> vx: -1.02294 | vy: -0.356874 | vz: -0.40023
>>> sx: -0.56057 | sy: 0.214916 | sz: -0.0314893
>>> a: 0.235708
>>> v: 1.15497
>>> s: 0.601182

ax: 0.0267334 | ay: 0.0379486 | az: -0.000793457
ax: 0.00683594 | ay: -0.052536 | az: 0.0480499
ax: -0.00210571 | ay: -0.100693 | az: -0.00450134
ax: -0.0240784 | ay: -0.0708466 | az: -0.00253296
ax: -0.0236664 | ay: -0.0215607 | az: 0.0123291
ax: 0.0137787 | ay: 0.044281 | az: 0.0189514
ax: -0.000213623 | ay: 0.0298157 | az: -0.0124969
ax: 0.00283813 | ay: 0.0507507 | az: 0.00837708
ax: 0.00434875 | ay: 0.02948 | az: 0.0180054
ax: 0.00280762 | ay: 0.0305634 | az: 0.00895691
ax: -0.0174103 | ay: -0.0175629 | az: -0.00509644
ax: -0.0561066 | ay: 0.0035553 | az: 0.00317383
ax: -0.0797882 | ay: 0.0402832 | az: 0.0343018
ax: -0.0980988 | ay: 0.0207825 | az: 0.0573883
ax: -0.126022 | ay: 0.0921936 | az: 0.0421753
ax: -0.227722 | ay: 0.0834351 | az: 0.103195
ax: -0.296448 | ay: 0.0346222 | az: 0.0627747
ax: -0.349869 | ay: 0.0924225 | az: 0.091568
ax: -0.515579 | ay: 0.147156 | az: 0.057312
ax: -0.816803 | ay: 0.216675 | az: 0.000946045
ax: -1.09886 | ay: 0.276886 | az: 0.117264
ax: -1.11473 | ay: 1.24626 | az: 0.329651
ax: -0.91655 | ay: 0.498795 | az: 0.486633
ax: -0.701019 | ay: 1.06328 | az: 0.0401459
ax: -0.434204 | ay: 0.926651 | az: -0.36969
ax: -0.131821 | ay: 0.716537 | az: -0.0205688
ax: 0.46579 | ay: 0.0135345 | az: -0.226349
ax: 0.195648 | ay: 0.0760803 | az: 0.060318
ax: 0.334137 | ay: 0.0568085 | az: 0.371948
ax: 0.4617 | ay: 0.609772 | az: 0.374619
ax: 0.58075 | ay: 0.764191 | az: 0.346329
ax: 0.628143 | ay: 0.673813 | az: 0.245895
ax: 0.542679 | ay: 0.49556 | az: 0.246689
ax: 0.471008 | ay: 0.348358 | az: 0.176529
ax: 0.440308 | ay: 0.184097 | az: 0.0680237
ax: 0.380356 | ay: 0.170532 | az: 0.0386353
ax: 0.254578 | ay: 0.120636 | az: 0.0352478
ax: 0.0282135 | ay: 0.0396729 | az: 0.00038147
ax: -0.236847 | ay: -0.103363 | az: -0.0826416
ax: -0.66452 | ay: -0.331879 | az: -0.203018
ax: -1.04703 | ay: -0.55307 | az: -0.492477
ax: -1.08389 | ay: -1.12796 | az: -0.856567
ax: -1.12251 | ay: -1.40466 | az: -1.07355
ax: -0.781097 | ay: -1.69916 | az: -1.18115
ax: -0.577957 | ay: -2.14406 | az: -0.935455
ax: -0.20166 | ay: -2.4805 | az: -0.887756
ax: -0.150192 | ay: -1.24376 | az: -1.17247
ax: -0.126038 | ay: -1.205 | az: -0.339111
ax: -0.173874 | ay: 0.771667 | az: 0.399719
ax: -0.385651 | ay: 0.0113678 | az: 0.846237
time: 3
[20210810070046.770]
> sum ax: -8.74171 | sum ay: -2.53815 | sum az: -3.11446
>> avg ax: -0.174834 | avg ay: -0.0507629 | avg az: -0.0622891
>>> vx: -0.856688 | vy: -0.248738 | vz: -0.305217
>>> sx: -0.33294 | sy: 0.27766 | sz: 0.0467927
>>> a: 0.192416
>>> v: 0.942837
>>> s: 0.436043

ax: -0.564056 | ay: -0.698151 | az: -0.103546
ax: -0.639877 | ay: -0.495392 | az: -0.18512
ax: -0.0800781 | ay: -0.167374 | az: -0.48262
ax: -0.324295 | ay: -0.617477 | az: -0.201965
ax: -0.0485687 | ay: -0.335266 | az: -0.107254
ax: 0.0300293 | ay: -0.000396729 | az: -0.13028
ax: -0.0424652 | ay: -0.00663757 | az: -0.127151
ax: -0.0972443 | ay: -0.128738 | az: -0.0929718
ax: -0.0303802 | ay: -0.00735474 | az: -0.0707855
ax: 0.00762939 | ay: 0.0465393 | az: -0.0964355
ax: 0.031723 | ay: 0.0882568 | az: -0.0197906
ax: 0.0501862 | ay: -0.00964355 | az: 0.0230408
ax: 0.0185394 | ay: -0.0767822 | az: -0.00205994
ax: 0.0246429 | ay: -0.0274963 | az: -0.0223389
ax: 0.0427094 | ay: 0.0837555 | az: -0.0406494
ax: 0.0705261 | ay: -0.0131683 | az: -0.0827484
ax: -0.0354156 | ay: -0.146896 | az: 0.00714111
ax: -0.0567627 | ay: -0.0600739 | az: 0.0514679
ax: -0.0469971 | ay: -0.000640869 | az: 0.0533447
ax: -0.0611877 | ay: -0.00801086 | az: 0.000167847
ax: -0.0468445 | ay: -0.0217743 | az: -0.016983
ax: -0.0534363 | ay: -0.00738525 | az: -0.0142822
ax: -0.0642242 | ay: 0.00224304 | az: 0.00239563
ax: -0.117371 | ay: 0.00744629 | az: 0.0749817
ax: -0.114151 | ay: 0.0881805 | az: 0.056778
ax: -0.137192 | ay: 0.0522003 | az: 0.0182953
ax: -0.183853 | ay: 0.0665741 | az: 0.0306549
ax: -0.163986 | ay: 0.100693 | az: -0.0078125
ax: -0.301941 | ay: 0.104202 | az: -0.013504
ax: -0.460266 | ay: 0.112183 | az: 0.00714111
ax: -0.810379 | ay: 0.302963 | az: 0.0874329
ax: -1.09238 | ay: 0.777756 | az: 0.232346
ax: -1.06638 | ay: 1.20821 | az: 0.507553
ax: -1.08783 | ay: 0.299667 | az: 0.45282
ax: -0.750565 | ay: 0.940536 | az: -0.0653992
ax: -0.609711 | ay: 0.693481 | az: -0.279434
ax: -0.0170746 | ay: 0.643463 | az: 0.0197144
ax: 0.101807 | ay: 0.0677795 | az: -0.175507
ax: 0.289871 | ay: 0.142746 | az: 0.240952
ax: 0.505905 | ay: 0.340622 | az: 0.471542
ax: 0.561569 | ay: 0.641769 | az: 0.390015
ax: 0.647385 | ay: 0.597244 | az: 0.243057
ax: 0.612762 | ay: 0.495834 | az: 0.199982
ax: 0.536102 | ay: 0.382187 | az: 0.14679
ax: 0.478851 | ay: 0.226929 | az: 0.0925751
ax: 0.436462 | ay: 0.169342 | az: 0.00901794
ax: 0.360596 | ay: 0.174774 | az: -0.00985718
ax: 0.157898 | ay: 0.124619 | az: -0.0632019
ax: -0.0911102 | ay: 0.0278168 | az: -0.0934448
ax: -0.415802 | ay: -0.102676 | az: -0.168884
time: 4
[20210810070047.774]
> sum ax: -4.64662 | sum ay: 6.07867 | sum az: 0.745178
>> avg ax: -0.0929324 | avg ay: 0.121573 | avg az: 0.0149036
>>> vx: -0.455369 | vy: 0.59571 | vz: 0.0730275
>>> sx: -0.357087 | sy: 0.000638926 | sz: -0.0777191
>>> a: 0.153749
>>> v: 0.753369
>>> s: 0.365448

ax: -0.884155 | ay: -0.384964 | az: -0.37236
ax: -1.05888 | ay: -0.785614 | az: -0.813232
ax: -1.09726 | ay: -1.12204 | az: -1.00008
ax: -0.973572 | ay: -1.25166 | az: -1.16573
ax: -0.767899 | ay: -1.5753 | az: -1.25249
ax: -0.558365 | ay: -2.5744 | az: -1.01909
ax: -0.0684509 | ay: -1.37227 | az: -1.12706
ax: -0.296631 | ay: -1.19669 | az: -1.14528
ax: -0.239212 | ay: -0.580124 | az: 0.0850983
ax: -0.531982 | ay: 0.118942 | az: 0.890625
ax: -0.36821 | ay: -0.223923 | az: -0.138336
ax: -0.483658 | ay: -0.633224 | az: -0.0524139
ax: -0.204605 | ay: -0.344772 | az: -0.459335
ax: -0.0619202 | ay: -0.163376 | az: -0.594894
ax: -0.217896 | ay: -0.482254 | az: -0.295135
ax: -0.0585175 | ay: -0.121445 | az: -0.085907
ax: 0.0549011 | ay: 0.103867 | az: -0.150284
ax: -0.057663 | ay: -0.0931854 | az: -0.0243378
ax: -0.0691071 | ay: -0.0539398 | az: 0.0514526
ax: -0.00483704 | ay: -0.0227814 | az: -0.0191956
ax: 0.0372925 | ay: 0.0733948 | az: -0.141495
ax: 0.0334015 | ay: 0.0263367 | az: -0.0921478
ax: 0.0115509 | ay: -0.0233307 | az: 0.0208588
ax: -0.00325012 | ay: -0.060791 | az: 0.0135193
ax: -0.00746155 | ay: -0.113693 | az: -0.0172882
ax: -0.018158 | ay: -0.119583 | az: -0.0656281
ax: -0.0237122 | ay: -0.056366 | az: -0.0352631
ax: -0.0108185 | ay: -0.0363464 | az: -0.00418091
ax: 0.00126648 | ay: -0.0111084 | az: -0.0224762
ax: -0.00762939 | ay: -0.0173187 | az: -0.079483
ax: -0.00186157 | ay: -0.0242615 | az: -0.0491333
ax: 0.0022583 | ay: -0.0473633 | az: -0.0110321
ax: -0.0266571 | ay: -0.0511932 | az: 0.00662231
ax: -0.0716858 | ay: -0.0659027 | az: -0.00341797
ax: -0.0761871 | ay: -0.0325165 | az: 0.00654602
ax: -0.0890961 | ay: 0.0672913 | az: -0.00256348
ax: -0.15625 | ay: 0.00550842 | az: 0.0270081
ax: -0.221664 | ay: -0.0114136 | az: 0.0812988
ax: -0.199127 | ay: 0.0348816 | az: 0.0362549
ax: -0.319946 | ay: 0.0815582 | az: 0.00561523
ax: -0.507751 | ay: 0.116272 | az: -0.0260315
ax: -0.806137 | ay: 0.0631866 | az: 0.0558167
ax: -1.09041 | ay: 0.29248 | az: 0.297241
ax: -1.10321 | ay: 1.26738 | az: 0.597443
ax: -0.847214 | ay: 0.807159 | az: 0.499161
ax: -0.692307 | ay: 0.529388 | az: 0.119781
ax: -0.630005 | ay: 0.757736 | az: -0.126801
ax: -0.174332 | ay: 0.747772 | az: -0.0877533
ax: 0.416458 | ay: 0.0353546 | az: -0.243576
ax: 0.111603 | ay: 0.0510254 | az: 0.0210724
time: 5
[20210810070048.773]
> sum ax: -14.419 | sum ay: -8.47362 | sum az: -7.908
>> avg ax: -0.288379 | avg ay: -0.169472 | avg az: -0.15816
>>> vx: -1.41306 | vy: -0.830414 | vz: -0.774984
>>> sx: -0.808431 | sy: -1.07876 | sz: -0.764704
>>> a: 0.369997
>>> v: 1.81299
>>> s: 1.54986

ax: 0.375885 | ay: 0.284363 | az: 0.439835
ax: 0.491928 | ay: 0.708344 | az: 0.463776
ax: 0.605606 | ay: 0.620758 | az: 0.258896
ax: 0.623672 | ay: 0.50383 | az: 0.16037
ax: 0.529938 | ay: 0.381699 | az: 0.154037
ax: 0.42894 | ay: 0.219589 | az: 0.13562
ax: 0.373138 | ay: 0.148514 | az: 0.0907898
ax: 0.291397 | ay: 0.188736 | az: 0.0296936
ax: 0.0773468 | ay: 0.126404 | az: -0.0557556
ax: -0.187668 | ay: -0.0366058 | az: -0.114685
ax: -0.491028 | ay: -0.354324 | az: -0.178299
ax: -0.791519 | ay: -0.575607 | az: -0.413788
ax: -1.05992 | ay: -0.954605 | az: -0.580734
ax: -1.09573 | ay: -1.25381 | az: -0.945831
ax: -0.940308 | ay: -1.47591 | az: -1.41039
ax: -0.675858 | ay: -1.70697 | az: -1.42136
ax: -0.330704 | ay: -2.24289 | az: -0.989899
ax: -0.210938 | ay: -1.76688 | az: -0.979111
ax: -0.109711 | ay: -1.37267 | az: -1.07178
ax: -0.221985 | ay: -0.256653 | az: -0.257111
ax: -0.671844 | ay: 0.757736 | az: 0.928314
ax: -0.629669 | ay: -0.827499 | az: -0.0628052
ax: -0.465027 | ay: -0.4272 | az: -0.321182
ax: -0.152542 | ay: -0.210083 | az: -0.270111
ax: -0.0485382 | ay: -0.243652 | az: -0.55162
ax: -0.111298 | ay: -0.341263 | az: -0.127777
ax: 0.030899 | ay: -0.0539398 | az: -0.137939
ax: -0.0495453 | ay: -0.0890808 | az: -0.123871
ax: -0.0843658 | ay: -0.0963745 | az: -0.04776
ax: -0.0331421 | ay: -0.0649872 | az: -0.0183258
ax: -0.00260925 | ay: -0.00843811 | az: -0.0686188
ax: 0.00245667 | ay: 0.00256348 | az: -0.0988922
ax: 0.0155792 | ay: -0.023468 | az: -0.021286
ax: 0.00495911 | ay: -0.0931549 | az: 0.0166931
ax: -0.00871277 | ay: -0.125916 | az: -0.0444794
ax: 0.0255432 | ay: -0.0570679 | az: -0.0999756
ax: -0.0116272 | ay: -0.0472565 | az: -0.0621338
ax: -0.041153 | ay: -0.0428619 | az: -0.0132904
ax: -0.00715637 | ay: -0.0305328 | az: -0.0146942
ax: -0.00886536 | ay: -0.0172119 | az: -0.0209198
ax: -0.0188446 | ay: -0.00880432 | az: -0.0296021
ax: -0.0506744 | ay: -0.00346375 | az: -0.0294189
ax: -0.0364532 | ay: -0.0637512 | az: -0.0155334
ax: -0.0384979 | ay: -0.00334167 | az: 0.0358276
ax: -0.0750885 | ay: 0.0260773 | az: 0.0390167
ax: -0.0962067 | ay: 0.0196533 | az: 0.0333099
ax: -0.148178 | ay: 0.0492401 | az: 0.0374146
ax: -0.192261 | ay: 0.0398102 | az: 0.000137329
ax: -0.217697 | ay: 0.029541 | az: 0.0165405
ax: -0.263641 | ay: 0.0236969 | az: 0.0354156
time: 6
[20210810070049.760]
> sum ax: -5.70172 | sum ay: -10.7457 | sum az: -7.72328
>> avg ax: -0.114034 | avg ay: -0.214914 | avg az: -0.154466
>>> vx: -0.558769 | vy: -1.05308 | vz: -0.756882
>>> sx: -0.225016 | sy: -0.622641 | sz: -0.461007
>>> a: 0.288187
>>> v: 1.41212
>>> s: 0.806747

ax: -0.405457 | ay: 0.022583 | az: 0.0552063
ax: -0.823105 | ay: 0.0909729 | az: 0.064209
ax: -1.08403 | ay: 0.438705 | az: 0.182999
ax: -1.04411 | ay: 1.40829 | az: 0.498703
ax: -0.92955 | ay: 0.442902 | az: 0.506149
ax: -0.690704 | ay: 0.806 | az: -0.0358124
ax: -0.492599 | ay: 0.557144 | az: -0.302231
ax: -0.0970917 | ay: 0.639557 | az: -0.0781708
ax: 0.268036 | ay: 0.112198 | az: -0.192276
ax: 0.166656 | ay: 0.230988 | az: 0.146515
ax: 0.407959 | ay: 0.29158 | az: 0.406662
ax: 0.473404 | ay: 0.655411 | az: 0.420258
ax: 0.577927 | ay: 0.624847 | az: 0.281662
ax: 0.585983 | ay: 0.513962 | az: 0.1604
ax: 0.499161 | ay: 0.302032 | az: 0.172623
ax: 0.430161 | ay: 0.173111 | az: 0.166061
ax: 0.386917 | ay: 0.16127 | az: 0.0997162
ax: 0.328918 | ay: 0.173676 | az: -0.00189209
ax: 0.131683 | ay: 0.107056 | az: -0.0729523
ax: -0.122604 | ay: 0.0170898 | az: -0.131973
ax: -0.376617 | ay: -0.21257 | az: -0.251984
ax: -0.739075 | ay: -0.678604 | az: -0.501389
ax: -0.923492 | ay: -0.781006 | az: -0.712753
ax: -0.94751 | ay: -1.12325 | az: -0.95816
ax: -0.863937 | ay: -1.50133 | az: -1.14627
ax: -0.740387 | ay: -1.4261 | az: -0.958115
ax: -0.537857 | ay: -1.3759 | az: -0.842926
ax: -0.200974 | ay: -2.43326 | az: -0.927704
ax: -0.148193 | ay: -1.55666 | az: -0.790573
ax: -0.421677 | ay: -0.945877 | az: -0.0072937
ax: -0.501205 | ay: 0.881119 | az: 0.880814
ax: -0.485245 | ay: -1.04536 | az: -0.00245667
ax: -0.417831 | ay: -0.396072 | az: -0.423981
ax: -0.0884857 | ay: -0.150116 | az: -0.31929
ax: -0.0369415 | ay: -0.134155 | az: -0.463638
ax: -0.0523987 | ay: -0.416595 | az: -0.224716
ax: -0.0719757 | ay: -0.221542 | az: -0.0321198
ax: -0.0913544 | ay: -0.139755 | az: -0.0893555
ax: -0.113998 | ay: -0.0860138 | az: -0.056015
ax: -0.0523987 | ay: 0.0119171 | az: -0.0218506
ax: 0.0324097 | ay: 0.0530853 | az: -0.0914154
ax: 0.0271912 | ay: 0.0170593 | az: -0.125443
ax: 0.00294495 | ay: -0.00325012 | az: -0.0703583
ax: -0.00358582 | ay: -0.00151062 | az: 0.0531006
ax: -0.0267334 | ay: -0.110947 | az: 0.039505
ax: -0.0159454 | ay: -0.0365753 | az: -0.0672302
ax: 0.023941 | ay: -0.02565 | az: -0.084549
ax: 0.00250244 | ay: 0.0288239 | az: -0.00614929
ax: -0.0123749 | ay: -0.0401306 | az: -0.0163574
ax: -0.0150909 | ay: -0.0730438 | az: -0.0245667
time: 7
[20210810070050.764]
> sum ax: -9.22874 | sum ay: -6.15388 | sum az: -5.89738
>> avg ax: -0.184575 | avg ay: -0.123078 | avg az: -0.117948
>>> vx: -0.904417 | vy: -0.603081 | vz: -0.577944
>>> sx: -0.579426 | sy: 0.010234 | sz: -0.182378
>>> a: 0.251252
>>> v: 1.23114
>>> s: 0.607537

ax: 0.00924683 | ay: -0.0316772 | az: -0.0523376
ax: 0.00152588 | ay: -0.0225067 | az: -0.0148468
ax: -0.0130157 | ay: -0.0334167 | az: -0.0273132
ax: -0.0471191 | ay: -0.0170135 | az: -0.0302124
ax: -0.0901337 | ay: -0.0395813 | az: 0.00239563
ax: -0.087326 | ay: 0.0409393 | az: 0.0361786
ax: -0.162964 | ay: 0.084549 | az: 0.0329742
ax: -0.259613 | ay: 0.107712 | az: 0.0104523
ax: -0.292786 | ay: 0.0827789 | az: 0.0619202
ax: -0.348724 | ay: 0.075882 | az: 0.0806122
ax: -0.482391 | ay: 0.0669556 | az: 0.074173
ax: -0.862015 | ay: -0.00770569 | az: 0.0817566
ax: -1.08441 | ay: 0.408554 | az: 0.271896
ax: -1.02161 | ay: 1.66139 | az: 0.52861
ax: -0.947556 | ay: 0.584305 | az: 0.490341
ax: -0.649521 | ay: 0.808334 | az: -0.0956116
ax: -0.570877 | ay: 0.69989 | az: -0.312454
ax: -0.00274658 | ay: 0.664902 | az: -0.0286255
ax: 0.217865 | ay: 0.0315857 | az: -0.242523
ax: 0.139694 | ay: 0.116959 | az: 0.0810089
ax: 0.409027 | ay: 0.395905 | az: 0.397415
ax: 0.445236 | ay: 0.648392 | az: 0.419617
ax: 0.568329 | ay: 0.568466 | az: 0.280411
ax: 0.600891 | ay: 0.44838 | az: 0.193268
ax: 0.553513 | ay: 0.279007 | az: 0.147995
ax: 0.453949 | ay: 0.0508728 | az: 0.149658
ax: 0.379349 | ay: 0.123901 | az: 0.12616
ax: 0.310791 | ay: 0.190018 | az: 0.0433044
ax: 0.128143 | ay: 0.190491 | az: 0.0474548
ax: -0.149826 | ay: -0.0405426 | az: -0.0306091
ax: -0.423981 | ay: -0.372482 | az: -0.150467
ax: -0.758896 | ay: -0.632492 | az: -0.318604
ax: -1.05666 | ay: -0.762131 | az: -0.681946
ax: -1.09268 | ay: -1.46863 | az: -0.861115
ax: -1.086 | ay: -1.53987 | az: -1.12526
ax: -0.762939 | ay: -1.7016 | az: -1.44847
ax: -0.324707 | ay: -2.53571 | az: -1.3342
ax: 0.0448456 | ay: -1.78865 | az: -1.12668
ax: -0.169556 | ay: -1.29179 | az: -1.14247
ax: -0.217926 | ay: 0.586365 | az: 0.246872
ax: -0.303635 | ay: 0.353546 | az: 0.376251
ax: -0.566269 | ay: -0.629868 | az: -0.218018
ax: -0.474579 | ay: -0.192383 | az: -0.325653
ax: -0.187332 | ay: -0.294739 | az: -0.487839
ax: -0.264816 | ay: -0.597733 | az: -0.231796
ax: -0.204895 | ay: -0.514557 | az: -0.0744476
ax: 0.0231018 | ay: -0.00297546 | az: -0.126541
ax: 0.0105591 | ay: 0.0448761 | az: -0.192276
ax: -0.0509949 | ay: -0.0271149 | az: -0.0856934
ax: -0.049881 | ay: -0.0743561 | az: -0.0488586
time: 8
[20210810070051.769]
> sum ax: -10.7723 | sum ay: -5.30457 | sum az: -6.63414
>> avg ax: -0.215446 | avg ay: -0.106091 | avg az: -0.132683
>>> vx: -1.05569 | vy: -0.519847 | vz: -0.650146
>>> sx: -0.523078 | sy: 0.154528 | sz: -0.0806244
>>> a: 0.274367
>>> v: 1.3444
>>> s: 0.551353

ax: 0.015274 | ay: 0.00862122 | az: -0.0649261
ax: 0.0254517 | ay: 0.0330505 | az: -0.104263
ax: 0.0289612 | ay: 0.0396423 | az: -0.0380249
ax: 0.0361938 | ay: -9.15527e-05 | az: -0.0206299
ax: 0.0131073 | ay: -0.0505524 | az: -0.008255
ax: 0.0326538 | ay: -0.0422363 | az: -0.038147
ax: 0.0153961 | ay: -0.0557861 | az: -0.03302
ax: 0.0417023 | ay: -0.0109253 | az: -0.0109406
ax: -0.0519562 | ay: -0.158615 | az: -0.0171051
ax: -0.0319061 | ay: -0.15448 | az: 0.00888062
ax: -0.0204926 | ay: -0.0579834 | az: 0.00305176
ax: 0.00718689 | ay: -0.016983 | az: -0.0181274
ax: -0.017807 | ay: -0.0298004 | az: -0.0232544
ax: -0.0313263 | ay: -0.0522614 | az: 0.0157471
ax: -0.0955658 | ay: -0.0279694 | az: 0.0307312
ax: -0.0990448 | ay: -0.00444031 | az: 0.0424805
ax: -0.0997925 | ay: 0.0120544 | az: 0.0110321
ax: -0.129822 | ay: -0.00912476 | az: 0.0217133
ax: -0.170593 | ay: -0.0616302 | az: 0.00854492
ax: -0.26033 | ay: -0.02388 | az: -0.014389
ax: -0.399551 | ay: 0.0782013 | az: -0.0631409
ax: -0.589401 | ay: 0.00721741 | az: -0.0377197
ax: -0.833282 | ay: 0.320023 | az: 0.0415344
ax: -1.07155 | ay: 0.747269 | az: 0.19812
ax: -0.88266 | ay: 0.866241 | az: 0.595322
ax: -0.83548 | ay: 0.599075 | az: 0.577499
ax: -0.606628 | ay: 0.590179 | az: 0.131851
