steps: 459
ax: -0.825974 | ay: -2.00534 | az: 0.569687
ax: -0.451096 | ay: 0.211075 | az: 0.225769
ax: -0.537781 | ay: 0.316132 | az: 0.131592
ax: -0.757935 | ay: 0.385468 | az: -0.115219
ax: -1.06128 | ay: 0.954727 | az: -0.538437
ax: -1.07436 | ay: 1.80457 | az: -0.558304
ax: -1.09216 | ay: 1.11841 | az: 0.193924
ax: -1.10603 | ay: 1.0305 | az: -0.562073
ax: -0.546448 | ay: 0.965652 | az: -0.842377
ax: 0.455505 | ay: 0.425507 | az: -0.104309
ax: 0.085434 | ay: -0.682541 | az: -0.578598
ax: 0.395599 | ay: 0.760437 | az: -0.16217
ax: 0.754883 | ay: 0.966858 | az: -0.0138397
ax: 0.710419 | ay: 0.653748 | az: 0.00201416
ax: 0.736633 | ay: 0.588577 | az: 0.0294952
ax: 0.753479 | ay: 0.526535 | az: -0.00474548
ax: 0.659119 | ay: 0.287277 | az: -0.0468597
ax: 0.598602 | ay: 0.220322 | az: -0.0158386
ax: 0.495758 | ay: 0.158997 | az: -0.0462189
ax: 0.337997 | ay: 0.0365601 | az: -0.0394135
ax: 0.0513153 | ay: -0.0804138 | az: -0.0990295
ax: -0.318863 | ay: -0.285095 | az: 0.0444489
ax: -0.802505 | ay: -0.737183 | az: 0.141525
ax: -1.15312 | ay: -1.09178 | az: -0.0450592
ax: -1.21904 | ay: -1.84798 | az: -0.0395813
ax: -1.27597 | ay: -2.37863 | az: -0.284607
ax: -1.31577 | ay: -2.66376 | az: 0.0545349
ax: -1.28438 | ay: -2.65756 | az: 0.775253
ax: -0.939819 | ay: -2.41057 | az: 0.104858
ax: -0.0594788 | ay: 0.286942 | az: -0.631363
ax: -0.843201 | ay: 1.45566 | az: 1.24547
time: 3
[20210805063928.536]
> sum ax: -12.0427 | sum ay: -4.21262 | sum az: -1.05986
>> avg ax: -0.240853 | avg ay: -0.0842523 | avg az: -0.0211972
>>> vx: -1.18018 | vy: -0.412836 | vz: -0.103866
>>> sx: -0.406732 | sy: 0.0975438 | sz: -0.0793647
>>> a: 0.256043
>>> v: 1.25461
>>> s: 0.425728

steps: 462
ax: -1.20467 | ay: -1.50995 | az: -0.1763
ax: -0.608658 | ay: -0.833405 | az: 0.220993
ax: 0.075058 | ay: -1.10783 | az: -0.151611
ax: -0.460556 | ay: -1.0437 | az: 0.0637054
ax: -0.263489 | ay: -0.486816 | az: 0.152145
ax: 0.0671234 | ay: -0.0292053 | az: -0.0955658
ax: 0.0135193 | ay: -0.124832 | az: 0.110153
ax: -0.19455 | ay: -0.119537 | az: 0.0644684
ax: -0.0580444 | ay: -0.0611115 | az: 0.0910492
ax: 0.00584412 | ay: -0.163422 | az: -0.185638
ax: 0.0241852 | ay: 0.0423584 | az: -0.0770569
ax: -0.0233154 | ay: 0.00505066 | az: 0.070694
ax: -0.0270691 | ay: 0.0241089 | az: 0.120132
ax: -0.0539856 | ay: -0.0997925 | az: 0.0719757
ax: -0.0702057 | ay: -0.165833 | az: 0.0615997
ax: -0.0409393 | ay: -0.14003 | az: 0.108826
ax: -0.0429535 | ay: -0.0795898 | az: 0.120956
ax: -0.111145 | ay: -0.0780945 | az: 0.0978241
ax: -0.206436 | ay: -0.0452271 | az: 0.132568
ax: -0.178787 | ay: -0.0379791 | az: 0.0471039
ax: -0.211029 | ay: 0.150269 | az: 0.0633087
ax: -0.407852 | ay: 0.107498 | az: 0.0174255
ax: -0.432068 | ay: 0.191513 | az: 0.045639
ax: -0.495789 | ay: 0.308731 | az: 0.280045
ax: -0.579681 | ay: 0.342178 | az: 0.18895
ax: -0.974945 | ay: 0.356781 | az: -0.0741119
ax: -1.07321 | ay: 1.2348 | az: -0.879745
ax: -1.08398 | ay: 2.37611 | az: -0.332504
ax: -1.10065 | ay: 0.95137 | az: -0.320602
ax: -1.12616 | ay: 1.11324 | az: -0.87294
ax: 0.182755 | ay: 1.05573 | az: -0.523254
ax: 0.330017 | ay: -0.700378 | az: -0.0618744
ax: 0.325851 | ay: -0.595047 | az: -0.537094
ax: 0.530594 | ay: 0.600662 | az: -0.0334015
ax: 0.856094 | ay: 0.968933 | az: -0.0643921
ax: 0.747589 | ay: 0.785049 | az: -0.0322418
ax: 0.799744 | ay: 0.745697 | az: -0.0804291
ax: 0.74176 | ay: 0.535919 | az: -0.0631409
ax: 0.622482 | ay: 0.290909 | az: -0.0346069
ax: 0.572327 | ay: 0.207825 | az: -0.0276642
ax: 0.445129 | ay: 0.125458 | az: -0.0431671
ax: 0.335449 | ay: 0.1642 | az: -0.000213623
ax: -0.0548096 | ay: -0.106064 | az: -0.0688477
ax: -0.533325 | ay: -0.473206 | az: -0.0667572
ax: -1.06639 | ay: -0.940094 | az: -0.0183868
ax: -1.15852 | ay: -1.41504 | az: -0.0977631
ax: -1.21815 | ay: -2.31387 | az: 0.00631714
ax: -1.26324 | ay: -2.61581 | az: -0.203644
ax: -1.21446 | ay: -2.63031 | az: 0.319199
ax: -1.27908 | ay: -2.60924 | az: 0.452408
time: 4
[20210805063929.539]
> sum ax: -12.1426 | sum ay: -7.84103 | sum az: -2.21547
>> avg ax: -0.242853 | avg ay: -0.156821 | avg az: -0.0443094
>>> vx: -1.18998 | vy: -0.768421 | vz: -0.217116
>>> sx: -0.529104 | sy: -0.187079 | sz: -0.0729357
>>> a: 0.292461
>>> v: 1.43306
>>> s: 0.565923

steps: 463
ax: -0.781158 | ay: -1.97395 | az: 0.201706
ax: -0.49176 | ay: 1.48485 | az: -0.0630798
ax: -0.516922 | ay: 0.982117 | az: 1.05838
ax: -1.17697 | ay: -1.20297 | az: -0.233749
ax: -0.20285 | ay: -0.712631 | az: -0.173248
ax: -0.443481 | ay: -1.15294 | az: -0.141769
ax: -0.195862 | ay: -0.766785 | az: 0.21701
ax: -0.264069 | ay: -0.532623 | az: 0.0265503
ax: 0.037323 | ay: 0.00701904 | az: -0.0337677
ax: -0.0364838 | ay: -0.216812 | az: 0.182159
ax: -0.116135 | ay: 0.0439301 | az: 0.071991
ax: -0.0395355 | ay: -0.120102 | az: 0.0441132
ax: 0.00590515 | ay: -0.131439 | az: -0.165619
ax: 0.0306549 | ay: 0.0279083 | az: 0.024826
ax: -0.0110626 | ay: -0.0110321 | az: 0.111115
ax: -0.0191345 | ay: -0.07547 | az: 0.146942
ax: -0.00735474 | ay: -0.0799255 | az: -0.0191345
ax: -0.065506 | ay: -0.109055 | az: 0.0354462
ax: -0.0628662 | ay: -0.0907288 | az: 0.121323
ax: -0.0533447 | ay: -0.10466 | az: 0.10463
ax: -0.121246 | ay: -0.00314331 | az: 0.0504303
ax: -0.16832 | ay: 0.0217133 | az: 0.0393524
ax: -0.160583 | ay: -0.0123291 | az: 0.110428
ax: -0.249725 | ay: 0.137268 | az: 0.110977
ax: -0.321609 | ay: 0.13829 | az: -0.0210114
ax: -0.380768 | ay: 0.175629 | az: 0.0289154
ax: -0.499146 | ay: 0.264267 | az: 0.184753
ax: -0.605835 | ay: 0.378143 | az: 0.0259399
ax: -1.06128 | ay: 0.575058 | az: -0.309647
ax: -1.07509 | ay: 1.48911 | az: -0.912308
ax: -1.09088 | ay: 1.5322 | az: -0.193863
ax: -1.1127 | ay: 1.14095 | az: -0.378265
ax: -0.998886 | ay: 1.16191 | az: -0.458862
ax: 0.349945 | ay: 0.718002 | az: -0.666977
ax: -0.0163269 | ay: -0.165787 | az: -0.263306
ax: -0.23082 | ay: 0.00337219 | az: -0.0142517
ax: 0.768539 | ay: 0.884888 | az: -0.0475159
ax: 0.656326 | ay: 0.972076 | az: -0.0130768
ax: 0.701965 | ay: 0.796783 | az: 0.00952148
ax: 0.703674 | ay: 0.683929 | az: 0.0335846
ax: 0.669342 | ay: 0.418625 | az: -0.00624084
ax: 0.586441 | ay: 0.244354 | az: -0.0104675
ax: 0.516602 | ay: 0.205902 | az: 0.0391388
ax: 0.412766 | ay: 0.141922 | az: 0.0503998
ax: 0.224075 | ay: 0.17836 | az: 0.11377
ax: -0.189087 | ay: -0.0437012 | az: 0.00569153
ax: -0.574493 | ay: -0.312668 | az: 0.194244
ax: -1.10239 | ay: -0.872177 | az: 0.218155
ax: -1.1602 | ay: -1.75656 | az: 0.0786591
ax: -1.2128 | ay: -2.48695 | az: 0.21138
time: 5
[20210805063930.527]
> sum ax: -11.1531 | sum ay: 1.87411 | sum az: -0.274628
>> avg ax: -0.223062 | avg ay: 0.0374823 | avg az: -0.00549255
>>> vx: -1.09301 | vy: 0.183663 | vz: -0.0269135
>>> sx: -0.640778 | sy: -0.0231733 | sz: 0.0407169
>>> a: 0.226256
>>> v: 1.10866
>>> s: 0.642488

ax: -1.13611 | ay: -2.59502 | az: -0.133926
ax: -1.07632 | ay: -2.60733 | az: 0.109573
ax: -0.836014 | ay: -2.53287 | az: 0.662872
ax: -0.509109 | ay: -1.88383 | az: -0.105881
ax: -0.839035 | ay: 1.4987 | az: 0.222412
ax: -1.04604 | ay: -0.85881 | az: 0.855392
ax: -0.92218 | ay: -0.894531 | az: -0.219711
ax: -0.0349731 | ay: -0.460953 | az: 0.0185852
ax: -0.400146 | ay: -0.961945 | az: -0.172699
ax: -0.091507 | ay: -0.415695 | az: 0.310059
ax: -0.206207 | ay: -0.417252 | az: -0.0873718
ax: 0.0289154 | ay: 0.047226 | az: -0.00482178
ax: -0.116455 | ay: -0.177582 | az: 0.0796356
ax: 0.00387573 | ay: -0.0120697 | az: 0.0788727
ax: -0.0369263 | ay: -0.0759125 | az: -0.0153503
ax: 0.0233154 | ay: 0.0475922 | az: -0.103165
ax: -0.00502014 | ay: -0.062851 | az: 0.00881958
ax: 0.0403595 | ay: 0.030777 | az: 0.0658569
ax: 0.000259399 | ay: -0.0609894 | az: 0.0596771
ax: -0.0553436 | ay: -0.117859 | az: 0.00198364
ax: 0.000595093 | ay: -0.0787659 | az: 0.0622559
ax: 0.00579834 | ay: -0.0569 | az: 0.155441
ax: -0.061142 | ay: -0.0374908 | az: 0.10498
ax: -0.136688 | ay: -0.0278625 | az: 0.0445709
ax: -0.1651 | ay: -0.0453339 | az: 0.0585327
ax: -0.267715 | ay: 0.113464 | az: 0.0847321
ax: -0.335526 | ay: 0.102585 | az: -0.0415649
ax: -0.389603 | ay: 0.156769 | az: 0.0470276
ax: -0.460449 | ay: 0.193802 | az: 0.21936
ax: -0.572876 | ay: 0.26918 | az: 0.0741119
ax: -0.787231 | ay: 0.376251 | az: -0.22879
ax: -1.06741 | ay: 0.410278 | az: -0.39743
ax: -1.08073 | ay: 1.77718 | az: -0.909195
ax: -1.09508 | ay: 1.27176 | az: 0.266922
ax: -0.950806 | ay: 1.04967 | az: -0.750778
ax: -0.621078 | ay: 1.21231 | az: -0.887268
ax: 0.818542 | ay: 1.12675 | az: -0.355301
ax: 0.00628662 | ay: -0.272186 | az: -0.219025
ax: 0.0827789 | ay: 0.0923004 | az: -0.0812225
ax: 0.88324 | ay: 0.952347 | az: -0.0254211
ax: 0.73204 | ay: 1.00726 | az: -0.0269623
ax: 0.688217 | ay: 0.82756 | az: 0.00778198
ax: 0.655563 | ay: 0.730057 | az: -0.0331116
ax: 0.511551 | ay: 0.378738 | az: -0.0637817
ax: 0.434616 | ay: 0.243469 | az: -0.0585175
ax: 0.327484 | ay: 0.239609 | az: -0.034668
ax: 0.171951 | ay: 0.206604 | az: 0.0375824
ax: -0.110809 | ay: 0.167526 | az: 0.0359344
ax: -0.475906 | ay: -0.0809326 | az: 0.106003
ax: -0.889053 | ay: -0.484741 | az: 0.183563
time: 6
[20210805063931.534]
> sum ax: -11.3632 | sum ay: -0.689941 | sum az: -0.993423
>> avg ax: -0.227264 | avg ay: -0.0137988 | avg az: -0.0198685
>>> vx: -1.11359 | vy: -0.0676143 | vz: -0.0973555
>>> sx: -0.864398 | sy: -0.813179 | sz: 0.06833
>>> a: 0.228548
>>> v: 1.11988
>>> s: 1.18874

steps: 464
ax: -1.12167 | ay: -0.947815 | az: 0.19519
ax: -1.17795 | ay: -1.76834 | az: 0.0707397
ax: -1.22513 | ay: -2.23895 | az: -0.118729
ax: -1.1487 | ay: -2.60925 | az: -0.258789
ax: -0.828568 | ay: -2.61372 | az: 0.571106
ax: -0.784515 | ay: -2.07652 | az: 0.312454
ax: -0.485992 | ay: -2.06525 | az: 0.142654
ax: -0.58197 | ay: 1.50801 | az: 0.125381
ax: -0.773956 | ay: 0.0261383 | az: 0.848816
ax: -1.09421 | ay: -1.44464 | az: -0.54985
ax: -0.497986 | ay: -0.550644 | az: 0.363083
ax: -0.106796 | ay: -0.658905 | az: 0.0763855
ax: 0.135529 | ay: -0.298767 | az: -0.0245361
ax: -0.0607605 | ay: -0.224075 | az: -0.0621948
ax: -0.0197601 | ay: -0.0279388 | az: -0.0220032
ax: 0.00837708 | ay: -0.105591 | az: -0.0132904
ax: -0.0298462 | ay: -0.150818 | az: 0.00621033
ax: -0.0579834 | ay: -0.143295 | az: 0.0285645
ax: -0.00907898 | ay: -0.110703 | az: -0.00849915
ax: -0.00869751 | ay: 0.0765228 | az: -0.0213318
ax: -0.00480652 | ay: 0.0650787 | az: 0.0792084
ax: 0.00152588 | ay: -0.0281982 | az: 0.052887
ax: -0.0267334 | ay: -0.11084 | az: 0.0316925
ax: -0.0483093 | ay: -0.062149 | az: 0.0174866
ax: -0.0138245 | ay: -0.00930786 | az: 0.0653076
ax: -0.0624542 | ay: -0.0924683 | az: 0.0348663
ax: -0.104004 | ay: -0.0307922 | az: 0.0183716
ax: -0.165756 | ay: -0.00421143 | az: 0.0211487
ax: -0.211395 | ay: -0.0478821 | az: 0.0448303
ax: -0.256653 | ay: 0.0859528 | az: 0.100601
ax: -0.363525 | ay: 0.180984 | az: -0.0015564
ax: -0.438965 | ay: 0.155441 | az: 0.0238037
ax: -0.533234 | ay: 0.230316 | az: 0.092865
ax: -0.654724 | ay: 0.352051 | az: -0.050705
ax: -1.06134 | ay: 0.414429 | az: -0.296524
ax: -1.07622 | ay: 1.59648 | az: -1.0343
ax: -1.09215 | ay: 1.53781 | az: 0.0932007
ax: -1.05959 | ay: 1.18047 | az: -0.753967
ax: -0.74147 | ay: 1.12392 | az: -0.760544
ax: 0.613983 | ay: 0.880569 | az: -0.408722
ax: 0.0669556 | ay: -0.481766 | az: -0.290497
ax: -0.0863647 | ay: 0.125015 | az: -0.0914764
ax: 0.790512 | ay: 0.947708 | az: -0.108673
ax: 0.658844 | ay: 1.05344 | az: -0.0353088
ax: 0.67572 | ay: 0.839355 | az: -0.0177612
ax: 0.69281 | ay: 0.68988 | az: -0.00790405
ax: 0.646469 | ay: 0.398834 | az: -0.0439148
ax: 0.564682 | ay: 0.26181 | az: -0.0594177
ax: 0.487991 | ay: 0.217636 | az: 0.00637817
ax: 0.402084 | ay: 0.126495 | az: -0.0137329
time: 7
[20210805063932.528]
> sum ax: -12.2696 | sum ay: -4.82851 | sum az: -1.631
>> avg ax: -0.245392 | avg ay: -0.0965701 | avg az: -0.0326199
>>> vx: -1.20242 | vy: -0.473194 | vz: -0.159838
>>> sx: -1.0701 | sy: -1.21782 | sz: 0.0765847
>>> a: 0.26572
>>> v: 1.30203
>>> s: 1.62298

steps: 465
ax: 0.223495 | ay: 0.16893 | az: 0.0794067
ax: -0.16597 | ay: -0.0019989 | az: 0.117996
ax: -0.508575 | ay: -0.344116 | az: 0.316879
ax: -0.980331 | ay: -0.641098 | az: 0.327347
ax: -1.14513 | ay: -1.39642 | az: 0.292328
ax: -1.19792 | ay: -2.12062 | az: 0.261261
ax: -1.23885 | ay: -2.47411 | az: -0.302689
ax: -1.09241 | ay: -2.61958 | az: 0.000778198
ax: -0.768127 | ay: -2.60625 | az: 0.621689
ax: -0.791367 | ay: -2.00668 | az: 0.0471191
ax: -0.473663 | ay: 1.48781 | az: -0.2854
ax: -0.533386 | ay: 0.335876 | az: 0.757202
ax: -1.15533 | ay: -0.94516 | az: -0.131134
ax: -0.192123 | ay: -0.351196 | az: 0.260193
ax: -0.19165 | ay: -1.07526 | az: -0.216248
ax: -0.219589 | ay: -0.543365 | az: -0.0792389
ax: -0.0986481 | ay: -0.373398 | az: -0.05896
ax: -0.0632782 | ay: -0.24144 | az: -0.119675
ax: 0.0112915 | ay: -0.00622559 | az: -0.0335083
ax: -0.124817 | ay: -0.0833435 | az: 0.0670624
ax: -0.0140839 | ay: 0.0246582 | az: 0.0639801
ax: 0.00160217 | ay: -0.00717163 | az: -0.0408783
ax: 0.0181427 | ay: -0.0603485 | az: -0.0732574
ax: 0.0243225 | ay: -0.0527496 | az: 0.00457764
ax: 0.00317383 | ay: -0.114014 | az: 0.0539398
ax: -0.0545349 | ay: -0.125046 | az: 0.0833435
ax: -0.0545502 | ay: -0.100235 | az: 0.0186157
ax: -0.0393524 | ay: -0.0491028 | az: 0.0550995
ax: -0.0460205 | ay: -0.03302 | az: 0.0583801
ax: -0.0629272 | ay: -0.0345154 | az: 0.0401764
ax: -0.0850677 | ay: -0.0121307 | az: -0.0456085
ax: -0.123779 | ay: 0.0595551 | az: -0.0448914
ax: -0.25267 | ay: 0.0633545 | az: -0.0321045
ax: -0.330902 | ay: 0.171707 | az: 0.00868225
ax: -0.433762 | ay: 0.172287 | az: 0.0970001
ax: -0.542313 | ay: 0.312927 | az: 0.0443115
ax: -0.613663 | ay: 0.290115 | az: -0.0330048
ax: -1.02556 | ay: 0.288467 | az: -0.209
ax: -1.07942 | ay: 1.35699 | az: -0.839325
ax: -1.09537 | ay: 1.98572 | az: -0.0157776
ax: -1.11752 | ay: 1.23825 | az: -0.411621
ax: -1.14178 | ay: 1.12599 | az: -0.867615
ax: -0.0210724 | ay: 0.943329 | az: -0.611008
ax: 0.371643 | ay: -0.340485 | az: -0.355927
ax: 0.0801392 | ay: -0.270447 | az: -0.350464
ax: 0.801743 | ay: 0.83609 | az: -0.0591583
ax: 0.80336 | ay: 0.952042 | az: -0.00404358
ax: 0.745743 | ay: 0.861343 | az: -0.042511
ax: 0.719574 | ay: 0.687988 | az: -0.0317688
ax: 0.652069 | ay: 0.506104 | az: -0.0138855
time: 8
[20210805063933.531]
> sum ax: -14.6192 | sum ay: -5.15999 | sum az: -1.63133
>> avg ax: -0.292384 | avg ay: -0.1032 | avg az: -0.0326266
>>> vx: -1.43268 | vy: -0.505679 | vz: -0.159871
>>> sx: -1.06382 | sy: -1.14755 | sz: 0.114405
>>> a: 0.311774
>>> v: 1.52769
>>> s: 1.56897

steps: 466
ax: 0.553589 | ay: 0.329544 | az: -0.0464172
ax: 0.489517 | ay: 0.283722 | az: -0.0445557
ax: 0.330963 | ay: 0.284653 | az: 0.0440063
ax: 0.085907 | ay: 0.228043 | az: 0.0392303
ax: -0.39595 | ay: -0.184235 | az: 0.0313568
ax: -0.648178 | ay: -0.289352 | az: 0.332397
ax: -1.09486 | ay: -0.818726 | az: 0.247116
ax: -1.14835 | ay: -1.70711 | az: 0.140564
ax: -1.19485 | ay: -2.48967 | az: -0.142746
ax: -1.08861 | ay: -2.49998 | az: -0.563919
ax: -1.04974 | ay: -2.61406 | az: 0.174728
ax: -0.593689 | ay: -2.51385 | az: 0.510544
ax: -0.774155 | ay: -1.83997 | az: 0.0699615
ax: -0.472504 | ay: 1.50926 | az: 0.0209656
ax: -0.566986 | ay: 0.570831 | az: 0.759308
ax: -1.14381 | ay: -1.13524 | az: -0.407455
ax: -0.178452 | ay: -0.720428 | az: 0.196899
ax: -0.419662 | ay: -1.04672 | az: 0.0785828
ax: -0.126236 | ay: -0.537064 | az: 0.0316315
ax: -0.126663 | ay: -0.342728 | az: -0.144226
ax: 0.0699921 | ay: 0.1091 | az: -0.129944
ax: -0.0766296 | ay: -0.14859 | az: -0.00332642
ax: -0.0464478 | ay: -0.0310974 | az: 0.104843
ax: -0.0554504 | ay: -0.0866547 | az: 0.0839996
ax: 0.0207367 | ay: -0.0262146 | az: -0.150787
ax: 0.049942 | ay: 0.0322723 | az: -0.0926056
ax: 0.0355072 | ay: 0.00369263 | az: -0.0164032
ax: 0.00285339 | ay: -0.0855408 | az: 0.0923767
ax: -0.0288544 | ay: -0.0659943 | az: 0.0588989
