ax: 0.725754 | ay: -0.369949 | az: -0.0581207
ax: 0.0677795 | ay: -0.158768 | az: 0.0495911
ax: 0.215088 | ay: -0.123535 | az: -0.0302277
ax: 0.657394 | ay: -0.191925 | az: 0.00991821
ax: 0.869003 | ay: -0.216736 | az: 0.00402832
ax: 0.50914 | ay: 0.0378418 | az: -0.126297
ax: 0.573624 | ay: 0.112183 | az: -0.317459
ax: 0.788498 | ay: 0.111786 | az: -0.436127
ax: 0.855469 | ay: 0.224091 | az: -0.452667
ax: 0.990891 | ay: 0.321838 | az: -0.441193
ax: 0.939163 | ay: 0.347275 | az: -0.473038
ax: 0.686234 | ay: 0.35762 | az: -0.454391
9: [20200927202532.396]
> sum ax: 13.6812 | sum ay: -4.70143 | sum az: -0.644226
>> avg ax: 0.273623 | avg ay: -0.0940286 | avg az: -0.0128845
>>> vx: 2.68151 | vy: -0.921481 | vz: -0.126268
>>> sx: 1.03496 | sy: 0.0710349 | sz: -0.278842
>>> a: 0.289615
>>> v: 2.83823
>>> s: 1.07422

ax: 0.493515 | ay: 0.35289 | az: -0.497498
ax: 0.369354 | ay: 0.388092 | az: -0.481369
ax: 0.256256 | ay: 0.452667 | az: -0.433853
ax: 0.134796 | ay: 0.556519 | az: -0.427216
ax: 0.0417328 | ay: 0.641113 | az: -0.420181
ax: 0.00897217 | ay: 0.685608 | az: -0.424332
ax: -0.00939941 | ay: 0.67897 | az: -0.415146
ax: 0.0025177 | ay: 0.668411 | az: -0.438568
ax: 0.0244904 | ay: 0.670792 | az: -0.5242
ax: 0.0517883 | ay: 0.634613 | az: -0.562195
ax: 0.0852203 | ay: 0.571869 | az: -0.533676
ax: 0.0912476 | ay: 0.548767 | az: -0.459335
ax: 0.12291 | ay: 0.504242 | az: -0.356155
ax: 0.120987 | ay: 0.477097 | az: -0.276733
ax: 0.166489 | ay: 0.371902 | az: -0.236588
ax: 0.2005 | ay: 0.237656 | az: -0.215607
ax: 0.225281 | ay: 0.129913 | az: -0.157562
ax: 0.253815 | ay: 0.0431976 | az: -0.0834961
ax: 0.343292 | ay: -0.00389099 | az: -0.0416718
ax: 0.693039 | ay: -0.115067 | az: -0.0605927
ax: 0.882294 | ay: -0.353302 | az: 0.0507965
ax: 0.556625 | ay: -0.491486 | az: 0.170074
ax: 0.382858 | ay: -0.512085 | az: 0.233078
ax: 0.377182 | ay: -0.551117 | az: 0.299393
ax: 0.439957 | ay: -0.570374 | az: 0.440063
ax: 0.608231 | ay: -0.544464 | az: 0.54628
ax: 0.633087 | ay: -0.586609 | az: 0.487885
ax: 0.439545 | ay: -0.601776 | az: 0.394592
ax: 0.276093 | ay: -0.486237 | az: 0.401764
ax: 0.0823669 | ay: -0.365173 | az: 0.446182
ax: -0.0226288 | ay: -0.378723 | az: 0.4048
ax: -0.124298 | ay: -0.360809 | az: 0.421722
ax: -0.179245 | ay: -0.428284 | az: 0.396637
ax: -0.223816 | ay: -0.509171 | az: 0.421875
ax: -0.23613 | ay: -0.566422 | az: 0.511398
ax: -0.215256 | ay: -0.60498 | az: 0.521835
ax: -0.178848 | ay: -0.561142 | az: 0.490845
ax: -0.14415 | ay: -0.446976 | az: 0.39888
ax: -0.0549622 | ay: -0.386902 | az: 0.365082
ax: 0.0548859 | ay: -0.364273 | az: 0.322296
ax: 0.111038 | ay: -0.3367 | az: 0.288544
ax: 0.142365 | ay: -0.30928 | az: 0.222336
ax: 0.164429 | ay: -0.255356 | az: 0.137833
ax: 0.182373 | ay: -0.18924 | az: 0.0632172
ax: 0.225189 | ay: -0.122009 | az: -0.015686
ax: 0.31366 | ay: -0.0984955 | az: -0.117706
ax: 0.841827 | ay: -0.137634 | az: -0.102386
ax: 0.907776 | ay: -0.126892 | az: -0.0908966
ax: 0.199905 | ay: 0.123077 | az: -0.119308
ax: 0.371033 | ay: 0.164993 | az: -0.301987
10: [20200927202533.392]
> sum ax: 10.4902 | sum ay: -2.46248 | sum az: 0.643463
>> avg ax: 0.209804 | avg ay: -0.0492496 | avg az: 0.0128693
>>> vx: 2.05608 | vy: -0.482646 | vz: 0.126119
>>> sx: 1.02295 | sy: 0.59324 | sz: -0.565675
>>> a: 0.215891
>>> v: 2.11573
>>> s: 1.31086

ax: 0.820999 | ay: 0.13559 | az: -0.437378
ax: 0.887268 | ay: 0.163269 | az: -0.403107
ax: 0.862701 | ay: 0.209213 | az: -0.409439
ax: 0.623718 | ay: 0.284653 | az: -0.396759
ax: 0.467865 | ay: 0.284271 | az: -0.451981
ax: 0.343674 | ay: 0.329117 | az: -0.522629
ax: 0.207977 | ay: 0.419067 | az: -0.519699
ax: 0.118439 | ay: 0.484528 | az: -0.479416
ax: 0.0671997 | ay: 0.529816 | az: -0.461258
ax: 0.0560608 | ay: 0.621964 | az: -0.458679
ax: 0.0559387 | ay: 0.647446 | az: -0.459534
ax: 0.0345001 | ay: 0.651184 | az: -0.450699
ax: 0.02742 | ay: 0.606613 | az: -0.467117
ax: 0.0531921 | ay: 0.603622 | az: -0.497543
ax: 0.0671539 | ay: 0.575623 | az: -0.495331
ax: 0.121918 | ay: 0.547592 | az: -0.411499
ax: 0.134903 | ay: 0.545959 | az: -0.315765
ax: 0.144424 | ay: 0.508423 | az: -0.268555
ax: 0.145737 | ay: 0.416061 | az: -0.21376
ax: 0.139404 | ay: 0.332504 | az: -0.180832
ax: 0.185211 | ay: 0.205994 | az: -0.138092
ax: 0.291656 | ay: 0.112091 | az: -0.086792
ax: 0.58194 | ay: 0.0448914 | az: -0.118088
ax: 0.761108 | ay: -0.146469 | az: -0.105789
ax: 0.411453 | ay: -0.280258 | az: 0.0125427
ax: 0.378983 | ay: -0.372818 | az: 0.0658722
ax: 0.596207 | ay: -0.529648 | az: 0.1642
ax: 0.683762 | ay: -0.6716 | az: 0.318665
ax: 0.76619 | ay: -0.744476 | az: 0.492386
ax: 0.806442 | ay: -0.878204 | az: 0.47113
ax: 0.547745 | ay: -0.962799 | az: 0.413986
ax: 0.240799 | ay: -0.846527 | az: 0.40863
ax: 0.121475 | ay: -0.659363 | az: 0.413177
ax: 0.0561523 | ay: -0.504837 | az: 0.40126
ax: 0.0329895 | ay: -0.458832 | az: 0.393219
ax: -0.00531006 | ay: -0.483688 | az: 0.381332
ax: -0.0655823 | ay: -0.542572 | az: 0.413544
ax: -0.155716 | ay: -0.624512 | az: 0.45047
ax: -0.203857 | ay: -0.687988 | az: 0.466827
ax: -0.231689 | ay: -0.712738 | az: 0.42897
ax: -0.200363 | ay: -0.674393 | az: 0.413803
ax: -0.143097 | ay: -0.603958 | az: 0.371399
ax: -0.0493774 | ay: -0.48735 | az: 0.342102
ax: 0.0368042 | ay: -0.413498 | az: 0.290649
ax: 0.1147 | ay: -0.359528 | az: 0.266052
ax: 0.125626 | ay: -0.289581 | az: 0.185776
ax: 0.180725 | ay: -0.210129 | az: 0.113525
ax: 0.189041 | ay: -0.166931 | az: 0.0144653
ax: 0.28804 | ay: -0.0941772 | az: -0.0865784
ax: 0.656647 | ay: -0.119843 | az: -0.104782
11: [20200927202534.389]
> sum ax: 12.3792 | sum ay: -4.26723 | sum az: -1.24712
>> avg ax: 0.247584 | avg ay: -0.0853445 | avg az: -0.0249423
>>> vx: 2.42632 | vy: -0.836377 | vz: -0.244435
>>> sx: 1.5275 | sy: 0.585508 | sz: -0.948111
>>> a: 0.263066
>>> v: 2.57804
>>> s: 1.89076

ax: 0.858841 | ay: -0.175552 | az: -0.0929871
ax: 0.48407 | ay: 0.0144958 | az: -0.191483
ax: 0.564957 | ay: 0.0955963 | az: -0.370621
ax: 0.868057 | ay: 0.123276 | az: -0.476074
ax: 0.88736 | ay: 0.177719 | az: -0.435974
ax: 0.94426 | ay: 0.229889 | az: -0.433731
ax: 0.905487 | ay: 0.281464 | az: -0.470383
ax: 0.650284 | ay: 0.30658 | az: -0.525085
ax: 0.467102 | ay: 0.325851 | az: -0.589706
ax: 0.354965 | ay: 0.402832 | az: -0.609085
ax: 0.238007 | ay: 0.512436 | az: -0.558319
ax: 0.167389 | ay: 0.654358 | az: -0.518204
ax: 0.142227 | ay: 0.766052 | az: -0.514984
ax: 0.0809326 | ay: 0.759415 | az: -0.440445
ax: 0.073761 | ay: 0.718857 | az: -0.443741
ax: 0.0379791 | ay: 0.719513 | az: -0.51033
ax: 0.0215302 | ay: 0.773346 | az: -0.548325
ax: 0.0345154 | ay: 0.759705 | az: -0.507156
ax: 0.0967255 | ay: 0.686584 | az: -0.396988
ax: 0.164856 | ay: 0.618973 | az: -0.307999
ax: 0.173035 | ay: 0.524521 | az: -0.275909
ax: 0.188416 | ay: 0.404526 | az: -0.245255
ax: 0.216202 | ay: 0.283646 | az: -0.200302
ax: 0.200562 | ay: 0.195419 | az: -0.146469
ax: 0.169556 | ay: 0.120636 | az: -0.0737305
ax: 0.170822 | ay: 0.0530548 | az: 0.0223083
ax: 0.474045 | ay: 0.0280609 | az: -0.0201721
ax: 0.983139 | ay: -0.20491 | az: 0.0255432
ax: 0.867691 | ay: -0.441208 | az: 0.0873871
ax: 0.509476 | ay: -0.446716 | az: 0.139221
ax: 0.546402 | ay: -0.517776 | az: 0.163452
ax: 0.536255 | ay: -0.62796 | az: 0.31514
ax: 0.558151 | ay: -0.647003 | az: 0.506577
ax: 0.65097 | ay: -0.694763 | az: 0.548355
ax: 0.559998 | ay: -0.764282 | az: 0.465103
ax: 0.306747 | ay: -0.705093 | az: 0.435959
ax: 0.12001 | ay: -0.547714 | az: 0.450897
ax: 0.0518951 | ay: -0.528931 | az: 0.442719
ax: -0.047287 | ay: -0.535477 | az: 0.377899
ax: -0.0816345 | ay: -0.512939 | az: 0.354767
ax: -0.0958405 | ay: -0.564407 | az: 0.378433
ax: -0.152191 | ay: -0.603836 | az: 0.468765
ax: -0.233398 | ay: -0.619659 | az: 0.517914
ax: -0.218323 | ay: -0.670013 | az: 0.493546
ax: -0.2005 | ay: -0.658005 | az: 0.44339
ax: -0.157562 | ay: -0.600784 | az: 0.364105
ax: -0.0540466 | ay: -0.579163 | az: 0.325104
ax: 0.0209351 | ay: -0.525833 | az: 0.291229
ax: 0.128174 | ay: -0.467255 | az: 0.269119
ax: 0.193634 | ay: -0.400848 | az: 0.203064
12: [20200927202535.388]
> sum ax: 14.4286 | sum ay: -2.50333 | sum az: -1.81346
>> avg ax: 0.288573 | avg ay: -0.0500665 | avg az: -0.0362692
>>> vx: 2.82801 | vy: -0.490652 | vz: -0.355438
>>> sx: 1.96869 | sy: 0.852082 | sz: -1.14794
>>> a: 0.295121
>>> v: 2.89218
>>> s: 2.43301

