steps: 2033
ax: -0.779785 | ay: -2.42403 | az: 0.229507
ax: -0.0391693 | ay: -0.068222 | az: 0.0762177
ax: -0.0254517 | ay: -0.0946808 | az: 0.0901489
ax: -0.0486755 | ay: -0.126602 | az: 0.0890045
ax: -0.0522461 | ay: -0.088974 | az: 0.0870361
ax: -0.0814056 | ay: -0.0896454 | az: 0.0867767
ax: -0.0635986 | ay: -0.0289459 | az: 0.0951233
ax: -0.107849 | ay: 0.00175476 | az: 0.117371
ax: -0.162567 | ay: 0.0553741 | az: 0.0901489
ax: -0.202591 | ay: 0.0343475 | az: 0.042511
ax: -0.238327 | ay: 0.0518951 | az: 0.110458
ax: -0.277649 | ay: 0.0729065 | az: 0.120697
ax: -0.327972 | ay: 0.0981598 | az: 0.0582275
ax: -0.471481 | ay: 0.121735 | az: -0.0713196
ax: -1.02084 | ay: 0.0941772 | az: -0.171051
ax: -1.075 | ay: 0.971771 | az: -0.815475
ax: -0.939865 | ay: 1.39201 | az: -0.188019
ax: -1.02332 | ay: 0.794434 | az: 0.126343
ax: -0.605194 | ay: 0.577515 | az: -0.355026
ax: -0.482086 | ay: 0.427734 | az: -0.667053
ax: 0.379913 | ay: 0.695023 | az: -0.304153
ax: 0.245178 | ay: -0.225479 | az: -0.215271
ax: 0.393677 | ay: -0.16893 | az: -0.0518341
ax: 0.567093 | ay: 0.480103 | az: 0.0285645
ax: 0.700333 | ay: 0.792282 | az: -0.0496674
ax: 0.725113 | ay: 0.743423 | az: -0.045105
ax: 0.715363 | ay: 0.701279 | az: 0.00970459
ax: 0.683014 | ay: 0.597595 | az: 0.0774231
ax: 0.597198 | ay: 0.409683 | az: 0.0718536
ax: 0.537354 | ay: 0.284439 | az: 0.0309143
ax: 0.480118 | ay: 0.285889 | az: 0.0288696
ax: 0.316895 | ay: 0.267975 | az: 0.0405579
ax: 0.021759 | ay: 0.113998 | az: 0.0542755
ax: -0.23941 | ay: -0.0542297 | az: 0.0966492
ax: -0.654663 | ay: -0.326508 | az: 0.120407
ax: -1.07201 | ay: -0.842941 | az: 0.0727081
ax: -1.11386 | ay: -1.54567 | az: -0.0863342
ax: -1.15198 | ay: -2.03079 | az: -0.31543
ax: -0.934814 | ay: -2.32161 | az: -0.581726
ax: -0.689743 | ay: -2.53969 | az: -0.00411987
ax: -0.592834 | ay: -2.10194 | az: 0.467194
ax: -0.457474 | ay: -1.30417 | az: 0.215088
ax: -0.332596 | ay: 1.26961 | az: 0.396698
ax: -0.255066 | ay: 0.310532 | az: 0.187241
ax: -0.6147 | ay: -0.829773 | az: 0.0112305
ax: -0.342331 | ay: -0.811539 | az: -0.247894
ax: -0.228561 | ay: -0.475815 | az: 0.11235
ax: -0.212448 | ay: -0.691803 | az: 0.0479126
time: 2
[20210805073105.906]
> sum ax: -9.85974 | sum ay: -5.47655 | sum az: -0.61853
>> avg ax: -0.197195 | avg ay: -0.109531 | avg az: -0.0123706
>>> vx: -0.966255 | vy: -0.536702 | vz: -0.060616
>>> sx: -0.373024 | sy: 0.182861 | sz: -0.0357768
>>> a: 0.225911
>>> v: 1.10696
>>> s: 0.416971

ax: -0.0225983 | ay: -0.333176 | az: 0.0569
ax: -0.0172272 | ay: 0.0833893 | az: 0.0466156
ax: -0.0549622 | ay: -0.0204315 | az: 0.0945282
ax: -0.0874786 | ay: -0.0345612 | az: 0.0442657
ax: -0.0203552 | ay: -0.178482 | az: -0.0333405
ax: -0.0176239 | ay: -0.118561 | az: -0.0881653
ax: -0.046463 | ay: -0.0173187 | az: 0.0356293
ax: -0.0107727 | ay: 0.0676117 | az: 0.18367
ax: -0.017395 | ay: -0.095871 | az: 0.0408478
ax: 0.00546265 | ay: -0.180588 | az: -0.016449
ax: -0.0209045 | ay: -0.153076 | az: 0.0691528
ax: -0.0127869 | ay: -0.0643616 | az: 0.081131
ax: -0.0402679 | ay: -0.111237 | az: 0.0910339
ax: -0.026413 | ay: -0.121536 | az: 0.0511169
ax: -0.0409088 | ay: -0.0779572 | az: 0.0487976
ax: -0.0654449 | ay: -0.0626678 | az: 0.0770111
ax: -0.0774841 | ay: -0.0757446 | az: 0.0499878
ax: -0.0868073 | ay: 0.0228729 | az: 0.05896
ax: -0.112366 | ay: 0.0254517 | az: 0.0807953
ax: -0.127045 | ay: 0.0539703 | az: 0.0480194
ax: -0.168854 | ay: 0.0601044 | az: 0.0567017
ax: -0.232544 | ay: 0.087616 | az: 0.109894
ax: -0.269623 | ay: 0.0746155 | az: 0.0410156
ax: -0.317307 | ay: 0.0925903 | az: -0.0563965
ax: -0.559128 | ay: 0.0999298 | az: -0.0736389
ax: -1.04492 | ay: 0.212799 | az: -0.223648
ax: -1.07507 | ay: 0.874557 | az: -0.701782
ax: -0.86795 | ay: 1.50508 | az: -0.122421
ax: -0.846252 | ay: 0.600723 | az: 0.0637817
ax: -0.575912 | ay: 0.523361 | az: -0.417084
ax: -0.369934 | ay: 0.296036 | az: -0.54422
ax: 0.646667 | ay: 0.502487 | az: -0.28653
ax: 0.261444 | ay: -0.134216 | az: -0.16156
ax: 0.232651 | ay: 0.158371 | az: -0.0513611
ax: 0.570358 | ay: 0.648407 | az: -0.0837402
ax: 0.611969 | ay: 0.832535 | az: 0.0161591
ax: 0.648743 | ay: 0.710724 | az: 0.001297
ax: 0.617615 | ay: 0.59848 | az: 0.0227509
ax: 0.597916 | ay: 0.447769 | az: 0.0103302
ax: 0.508682 | ay: 0.32489 | az: 0.0593567
ax: 0.538437 | ay: 0.256104 | az: -0.0687103
ax: 0.435242 | ay: 0.254532 | az: -0.159195
ax: 0.194489 | ay: 0.334167 | az: -0.0992584
ax: -0.046402 | ay: 0.195496 | az: 0.168655
ax: -0.291077 | ay: -0.0473175 | az: 0.161926
ax: -0.848404 | ay: -0.524307 | az: 0.00712585
ax: -1.05328 | ay: -0.976044 | az: 0.0475006
ax: -1.08582 | ay: -1.37581 | az: 0.0150299
ax: -1.08067 | ay: -1.60036 | az: -0.0107269
ax: -0.904175 | ay: -1.80261 | az: -0.0438995
time: 3
[20210805073106.898]
> sum ax: -6.67296 | sum ay: 1.83844 | sum az: -1.30214
>> avg ax: -0.133459 | avg ay: 0.0367688 | avg az: -0.0260428
>>> vx: -0.65395 | vy: 0.180167 | vz: -0.12761
>>> sx: -0.241912 | sy: 0.186598 | sz: -0.0205291
>>> a: 0.14086
>>> v: 0.690214
>>> s: 0.306206

ax: -0.742844 | ay: -1.9817 | az: 0.257278
ax: -0.577362 | ay: -2.26579 | az: 0.45015
ax: -0.37677 | ay: -1.77652 | az: 0.0146942
ax: -0.361023 | ay: -1.36487 | az: -0.0227814
ax: -0.238556 | ay: 1.33894 | az: 0.281494
ax: -0.483154 | ay: 0.279068 | az: 0.217575
ax: -0.541931 | ay: -0.580078 | az: -0.193634
ax: -0.415604 | ay: -1.10687 | az: -0.0976257
ax: -0.181351 | ay: -0.239105 | az: 0.200348
ax: -0.031662 | ay: -0.462158 | az: 0.0375824
ax: 0.00419617 | ay: -0.244675 | az: -0.0545197
ax: 0.0580902 | ay: -0.0154114 | az: -0.00595093
ax: -0.0353241 | ay: -0.0536346 | az: -0.0183105
ax: -0.0957031 | ay: -0.173172 | az: 0.127548
ax: -0.0506592 | ay: -0.110184 | az: 0.0260468
ax: -0.0186615 | ay: -0.0269318 | az: -0.111694
ax: -0.0106964 | ay: 0.00537109 | az: -0.121048
ax: -0.00700378 | ay: -0.00964355 | az: 0.0102997
ax: -0.0253143 | ay: 0.0444489 | az: 0.0837402
ax: -0.0283508 | ay: -0.0161591 | az: 0.0401306
ax: 0.00167847 | ay: -0.0810699 | az: -0.00717163
ax: 0.0167542 | ay: -0.10228 | az: 0.00544739
ax: 0.000366211 | ay: -0.0739746 | az: 0.017334
ax: -0.00152588 | ay: -0.0344543 | az: 0.0653839
ax: -0.000595093 | ay: -0.0473633 | az: 0.0847321
ax: -0.0455017 | ay: -0.0694733 | az: 0.0666809
ax: -0.0620117 | ay: -0.103607 | az: 0.0969391
ax: -0.0619812 | ay: -0.0869598 | az: 0.0866394
ax: -0.0543823 | ay: -0.00418091 | az: 0.0569305
ax: -0.112228 | ay: 0.0267029 | az: 0.056427
ax: -0.157516 | ay: 0.0550079 | az: 0.0168304
ax: -0.192535 | ay: 0.0769653 | az: 0.0704956
ax: -0.225296 | ay: 0.113571 | az: 0.0553284
ax: -0.250122 | ay: 0.107147 | az: 0.00289917
ax: -0.33844 | ay: 0.108154 | az: -0.0527191
ax: -0.590546 | ay: 0.162781 | az: -0.117569
ax: -1.02122 | ay: 0.18486 | az: -0.206284
ax: -1.0721 | ay: 0.762268 | az: -0.769348
ax: -0.98233 | ay: 1.41991 | az: -0.13504
ax: -0.828415 | ay: 0.820999 | az: 0.0627594
ax: -0.543289 | ay: 0.645981 | az: -0.420868
ax: -0.496445 | ay: 0.377441 | az: -0.597763
ax: 0.238846 | ay: 0.919205 | az: -0.522491
ax: 0.460251 | ay: -0.00495911 | az: -0.285339
ax: 0.457214 | ay: -0.230835 | az: -0.191437
ax: 0.435181 | ay: 0.0975342 | az: 0.00566101
ax: 0.674347 | ay: 0.570312 | az: -0.0175934
ax: 0.679504 | ay: 0.736633 | az: -0.103073
ax: 0.668411 | ay: 0.716339 | az: -0.0644379
ax: 0.648483 | ay: 0.64389 | az: -0.0175934
time: 4
[20210805073107.904]
> sum ax: -6.91513 | sum ay: -1.05254 | sum az: -1.63692
>> avg ax: -0.138303 | avg ay: -0.0210507 | avg az: -0.0327383
>>> vx: -0.677683 | vy: -0.103149 | vz: -0.160418
>>> sx: -0.528827 | sy: -0.693488 | sz: 0.0686445
>>> a: 0.143675
>>> v: 0.704008
>>> s: 0.874811

ax: 0.611954 | ay: 0.467209 | az: 0.021698
ax: 0.528259 | ay: 0.259979 | az: -0.00686646
ax: 0.456161 | ay: 0.13356 | az: -0.0252686
ax: 0.368576 | ay: 0.127014 | az: -0.074234
ax: 0.162964 | ay: 0.0665283 | az: -0.0570221
ax: -0.159973 | ay: -0.164093 | az: -0.0131378
ax: -0.503647 | ay: -0.470291 | az: -0.035614
ax: -0.91069 | ay: -0.64653 | az: 0.0164948
ax: -1.10028 | ay: -1.03329 | az: -0.106415
ax: -1.14444 | ay: -1.65694 | az: -0.130997
ax: -1.18159 | ay: -1.82854 | az: 0.0362244
ax: -0.883789 | ay: -2.01013 | az: 0.457199
ax: -0.663651 | ay: -2.51199 | az: 0.850311
ax: -0.567017 | ay: -1.14145 | az: 0.194748
ax: 0.234512 | ay: -0.522751 | az: -0.356613
ax: 0.0174408 | ay: 0.971558 | az: 0.106613
ax: -0.358505 | ay: 0.54541 | az: 0.716522
ax: -0.772598 | ay: -0.545807 | az: 0.221924
ax: -0.457993 | ay: -0.475677 | az: -0.0398865
ax: -0.286926 | ay: -0.625061 | az: 0.000259399
ax: -0.134949 | ay: -0.593842 | az: 0.00361633
ax: -0.0012207 | ay: -0.272583 | az: 0.0327911
ax: 0.0158386 | ay: -0.116379 | az: -0.0533295
ax: -0.011322 | ay: -0.0808105 | az: 0.0767517
ax: -0.117157 | ay: -0.132156 | az: 0.139374
ax: -0.0953674 | ay: -0.152573 | az: 0.0916138
ax: -0.0436401 | ay: -0.0963135 | az: -0.00794983
ax: -0.00700378 | ay: -0.0553131 | az: -0.128845
ax: -0.00704956 | ay: -0.0481567 | az: -0.0335541
ax: -0.0174713 | ay: 0.0139465 | az: 0.0628662
ax: -0.0204926 | ay: -0.00997925 | az: 0.0833435
ax: -0.015152 | ay: -0.0371704 | az: 0.017807
ax: -0.000473022 | ay: -0.0402679 | az: -0.00883484
ax: -0.00645447 | ay: -0.0667572 | az: 0.00550842
ax: 0.00453186 | ay: -0.0323181 | az: 0.0288391
ax: -0.001297 | ay: -0.0136719 | az: 0.0402222
ax: -0.0176239 | ay: -0.0327911 | az: 0.0545044
ax: -0.0341644 | ay: -0.0329132 | az: 0.0520325
ax: -0.00270081 | ay: -0.0184479 | az: 0.0330353
ax: -0.0274963 | ay: 0.00424194 | az: 0.0362091
ax: -0.0650787 | ay: -0.0102081 | az: 0.0197144
ax: -0.0944519 | ay: 0.0161438 | az: 0.0310516
ax: -0.12619 | ay: 0.0112305 | az: 0.0214386
ax: -0.15535 | ay: 0.0231628 | az: 0.0720367
ax: -0.23082 | ay: 0.0419006 | az: 0.134018
ax: -0.217743 | ay: 0.00050354 | az: 0.0657806
ax: -0.255447 | ay: 0.021637 | az: -0.0611877
ax: -0.451782 | ay: 0.0964203 | az: -0.135788
ax: -0.716751 | ay: 0.15155 | az: -0.269135
ax: -0.950089 | ay: 0.452377 | az: -0.307312
time: 5
[20210805073108.901]
> sum ax: -10.4156 | sum ay: -12.0708 | sum az: 1.87256
>> avg ax: -0.208312 | avg ay: -0.241417 | avg az: 0.0374512
>>> vx: -1.02073 | vy: -1.18294 | vz: 0.183511
>>> sx: -0.514099 | sy: -0.920038 | sz: 0.143567
>>> a: 0.321058
>>> v: 1.57319
>>> s: 1.06366

steps: 2040
ax: -1.0062 | ay: 1.1837 | az: -0.312286
ax: -0.920319 | ay: 0.920395 | az: 0.0704803
ax: -0.706238 | ay: 0.806396 | az: 0.198471
ax: -0.471039 | ay: 0.514282 | az: -0.254196
ax: -0.429855 | ay: 0.408325 | az: -0.592361
ax: 0.406967 | ay: 0.768387 | az: -0.497543
ax: 0.319946 | ay: -0.0770721 | az: -0.282776
ax: 0.371368 | ay: -0.0804443 | az: -0.163712
ax: 0.464462 | ay: 0.335907 | az: 0.00567627
ax: 0.582794 | ay: 0.615234 | az: -0.0635071
ax: 0.628006 | ay: 0.644119 | az: -0.0992737
ax: 0.633575 | ay: 0.613739 | az: -0.0882263
ax: 0.617401 | ay: 0.522537 | az: -0.0131531
ax: 0.593216 | ay: 0.429916 | az: 0.0482483
ax: 0.52684 | ay: 0.301041 | az: 0.0392914
ax: 0.454285 | ay: 0.268143 | az: -0.0212097
ax: 0.379684 | ay: 0.244781 | az: -0.073288
ax: 0.149292 | ay: 0.177719 | az: -0.0394745
ax: -0.161026 | ay: -0.0591888 | az: -0.032074
ax: -0.519104 | ay: -0.338348 | az: -0.0676727
ax: -0.953003 | ay: -0.613846 | az: -0.0250397
ax: -1.08606 | ay: -1.09019 | az: -0.10112
ax: -1.12503 | ay: -1.91275 | az: -0.178314
ax: -1.0295 | ay: -2.26503 | az: -0.101242
ax: -0.784225 | ay: -2.41924 | az: 0.300522
ax: -0.509598 | ay: -2.43147 | az: 0.258789
ax: -0.437653 | ay: -1.17685 | az: -0.0628357
ax: -0.16951 | ay: 0.349442 | az: -0.0714111
ax: -0.0877533 | ay: 1.15607 | az: 0.490799
ax: -0.495758 | ay: -0.503403 | az: 0.248505
ax: -0.483459 | ay: -0.451981 | az: -0.200439
ax: -0.30307 | ay: -0.466751 | az: 0.137268
ax: -0.0892181 | ay: -0.524063 | az: 0.0302887
ax: -0.0605011 | ay: -0.407379 | az: 0.0622406
ax: -0.0619659 | ay: -0.248093 | az: 0.0302734
ax: 0.0816498 | ay: 0.0315094 | az: -0.0798035
ax: -0.0782928 | ay: -0.082016 | az: 0.0136871
ax: -0.101471 | ay: -0.0231018 | az: 0.0231018
ax: -0.0263824 | ay: -0.0840759 | az: 0.0254364
ax: -0.0422363 | ay: -0.0622253 | az: -0.135376
ax: -0.0107727 | ay: -0.0144043 | az: -0.0931549
ax: -0.0122375 | ay: -0.0124359 | az: 0.0824585
ax: -0.0274506 | ay: -0.0184784 | az: 0.118881
ax: -0.0220947 | ay: -0.0807037 | az: 0.0606842
ax: 0.00239563 | ay: -0.0963135 | az: -0.0349884
ax: -0.0071106 | ay: -0.100433 | az: -0.00840759
ax: -6.10352e-05 | ay: -0.0756073 | az: 0.0405731
ax: -1.52588e-05 | ay: -0.0653534 | az: 0.0594635
ax: -0.0164642 | ay: -0.058197 | az: 0.0574036
ax: -0.00212097 | ay: -0.0245209 | az: 0.0114136
time: 6
[20210805073109.906]
> sum ax: -6.0249 | sum ay: -5.57233 | sum az: -1.27893
>> avg ax: -0.120498 | avg ay: -0.111447 | avg az: -0.0255786
>>> vx: -0.59044 | vy: -0.546088 | vz: -0.125335
>>> sx: -0.301229 | sy: 0.0453287 | sz: -0.161702
>>> a: 0.166116
>>> v: 0.813966
>>> s: 0.344879

steps: 2041
ax: -0.0222778 | ay: -0.0942383 | az: 0.0240173
ax: -0.0392609 | ay: -0.0509491 | az: 0.0405426
ax: -0.0853271 | ay: -0.0172729 | az: 0.00874329
ax: -0.0856476 | ay: 0.0173645 | az: 0.0475464
ax: -0.119385 | ay: 0.0259705 | az: 0.0950623
ax: -0.18811 | ay: 0.0824127 | az: 0.107437
ax: -0.166748 | ay: 0.0882874 | az: 0.0959625
ax: -0.222519 | ay: 0.0491028 | az: -0.0242615
ax: -0.336212 | ay: 0.0275269 | az: -0.122238
ax: -0.600098 | ay: 0.107986 | az: -0.187927
ax: -0.991226 | ay: 0.0427856 | az: -0.170364
ax: -1.06155 | ay: 0.537689 | az: -0.353348
ax: -0.668533 | ay: 1.75063 | az: -0.133896
ax: -0.758957 | ay: 0.911209 | az: 0.0231781
ax: -0.373672 | ay: 0.599411 | az: -0.321915
ax: -0.370743 | ay: 0.124954 | az: -0.560257
ax: 0.0466614 | ay: 0.344101 | az: -0.549515
ax: 0.451843 | ay: 0.0512695 | az: -0.269974
ax: 0.396515 | ay: -0.11142 | az: -0.165909
ax: 0.478989 | ay: 0.374176 | az: -0.0219116
ax: 0.559357 | ay: 0.668915 | az: -0.0921021
ax: 0.642059 | ay: 0.721161 | az: -0.1008
ax: 0.642822 | ay: 0.664566 | az: -0.0759583
ax: 0.62355 | ay: 0.55983 | az: -0.0377808
ax: 0.55719 | ay: 0.375961 | az: -0.010788
ax: 0.521423 | ay: 0.243973 | az: -0.0381317
ax: 0.468033 | ay: 0.194321 | az: -0.0695343
ax: 0.376099 | ay: 0.162109 | az: -0.167633
ax: 0.186722 | ay: 0.101913 | az: -0.141235
ax: -0.0685272 | ay: -0.0323486 | az: -0.121628
ax: -0.299805 | ay: -0.177521 | az: -0.0978394
ax: -0.688446 | ay: -0.450516 | az: -0.107925
ax: -1.06032 | ay: -0.970016 | az: -0.208176
ax: -1.09344 | ay: -1.48517 | az: -0.150192
ax: -1.05675 | ay: -1.64514 | az: -0.227356
ax: -0.694275 | ay: -1.57281 | az: -0.239304
ax: -0.640945 | ay: -1.73848 | az: 0.175812
ax: -0.571045 | ay: -1.65529 | az: 0.73259
ax: -0.413498 | ay: -1.30508 | az: 0.578384
ax: -0.220291 | ay: -0.829971 | az: 0.490509
ax: -0.375336 | ay: 1.61913 | az: 0.82634
ax: -0.608475 | ay: -0.332474 | az: 0.436356
ax: -0.464737 | ay: -0.65033 | az: 0.0973663
ax: -0.21315 | ay: -0.482208 | az: -0.273453
ax: -0.166809 | ay: -0.382782 | az: -0.329468
ax: 0.0417633 | ay: -0.475067 | az: -0.0583191
ax: -0.0995483 | ay: -0.306396 | az: 0.0987701
ax: 0.00469971 | ay: -0.102127 | az: 0.0611877
ax: -0.0870361 | ay: -0.0849609 | az: 0.149246
ax: -0.156662 | ay: 0.0457153 | az: 0.168594
time: 7
[20210805073110.905]
> sum ax: -9.07164 | sum ay: -4.46011 | sum az: -1.17149
>> avg ax: -0.181433 | avg ay: -0.0892023 | avg az: -0.0234299
>>> vx: -0.889021 | vy: -0.437091 | vz: -0.114806
>>> sx: -0.394286 | sy: 0.201888 | sz: -0.174144
>>> a: 0.203529
>>> v: 0.99729
>>> s: 0.475969

ax: -0.0366669 | ay: -0.0795593 | az: -0.0450439
ax: 0.00688171 | ay: -0.155334 | az: -0.156113
ax: 0.00946045 | ay: -0.0937653 | az: -0.176636
ax: 0.0112457 | ay: 0.0283661 | az: 0.0410461
ax: -0.0487518 | ay: 0.0169373 | az: 0.196426
ax: -0.0379791 | ay: -0.0752258 | az: 0.0801392
ax: 0.0115051 | ay: -0.127518 | az: -0.063385
ax: 0.0104218 | ay: -0.0563507 | az: -0.00146484
ax: -0.02388 | ay: -0.04776 | az: 0.051178
ax: -0.0168457 | ay: -0.0541534 | az: 0.0581512
ax: -0.00927734 | ay: -0.0672455 | az: 0.0406036
ax: -0.0295715 | ay: -0.0702362 | az: 0.0403748
ax: -0.0354156 | ay: -0.0506439 | az: 0.0451202
ax: -0.0514069 | ay: -0.0458832 | az: 0.0218353
ax: -0.0461426 | ay: 0.00460815 | az: 0.0298157
ax: -0.0750885 | ay: 0.0508728 | az: 0.0342712
ax: -0.140015 | ay: 0.0892944 | az: 0.0197449
ax: -0.200607 | ay: 0.0700378 | az: 0.003479
ax: -0.2547 | ay: 0.0962219 | az: 0.0563202
ax: -0.272171 | ay: 0.106522 | az: -0.00692749
ax: -0.344788 | ay: 0.119385 | az: -0.0144501
ax: -0.657318 | ay: 0.163589 | az: -0.0161285
ax: -1.06265 | ay: 0.27507 | az: -0.164658
ax: -1.07079 | ay: 0.766418 | az: -0.777542
ax: -0.956528 | ay: 1.6153 | az: -0.0928802
ax: -0.628006 | ay: 0.837692 | az: -0.19104
ax: -0.420029 | ay: 0.592987 | az: -0.622971
ax: -0.159271 | ay: 0.272171 | az: -0.500504
ax: 0.598953 | ay: 0.335281 | az: -0.274231
ax: 0.21489 | ay: -0.28476 | az: -0.089859
ax: 0.296204 | ay: -0.108139 | az: -0.0390472
ax: 0.538254 | ay: 0.646271 | az: -0.0621796
ax: 0.654205 | ay: 0.974625 | az: 0.00418091
ax: 0.638092 | ay: 0.898102 | az: 0.0836029
ax: 0.611481 | ay: 0.696594 | az: 0.114059
ax: 0.587128 | ay: 0.45462 | az: 0.0117645
ax: 0.538223 | ay: 0.232925 | az: -0.135193
ax: 0.485382 | ay: 0.142212 | az: -0.162094
ax: 0.448853 | ay: 0.125549 | az: -0.00895691
ax: 0.23909 | ay: 0.273132 | az: 0.171448
ax: 0.122314 | ay: 0.292511 | az: 0.24321
ax: -0.137146 | ay: -0.044281 | az: 0.211212
ax: -0.451187 | ay: -0.319534 | az: 0.197678
ax: -0.812042 | ay: -0.847092 | az: 0.0384521
ax: -1.06401 | ay: -1.20438 | az: -0.115372
ax: -1.10565 | ay: -1.62143 | az: -0.0806427
ax: -1.07974 | ay: -1.70775 | az: -0.0858154
ax: -0.893768 | ay: -1.70804 | az: -0.0220795
ax: -0.676498 | ay: -2.35521 | az: 0.526184
ax: -0.493607 | ay: -1.82381 | az: 0.534927
time: 8
[20210805073111.891]
> sum ax: -7.26897 | sum ay: -2.7708 | sum az: -1.04999
>> avg ax: -0.145379 | avg ay: -0.055416 | avg az: -0.0209998
>>> vx: -0.712359 | vy: -0.271538 | vz: -0.102899
>>> sx: -0.230825 | sy: 0.24947 | sz: -0.106347
>>> a: 0.156994
>>> v: 0.76927
>>> s: 0.356125

steps: 2042
ax: -0.28476 | ay: 1.25909 | az: -0.0835724
ax: -0.252136 | ay: 0.311691 | az: -0.0645599
ax: -0.450119 | ay: -0.900452 | az: 0.0794067
ax: -0.336212 | ay: -0.553268 | az: -0.0365906
ax: -0.0042572 | ay: -0.278076 | az: 0.144165
ax: -0.123505 | ay: -0.562225 | az: 0.0387573
ax: -0.0775909 | ay: -0.320343 | az: 0.146317
ax: 0.0027771 | ay: -0.0788727 | az: -0.000991821
ax: -0.0477295 | ay: -0.0045166 | az: -0.0684509
ax: -0.0682068 | ay: 0.0183411 | az: 0.0299377
ax: -0.0390778 | ay: -0.0250397 | az: -0.00671387
ax: -0.0303192 | ay: -0.0712433 | az: -0.128189
ax: -0.0227051 | ay: -0.00585938 | az: -0.0783997
ax: 0.000808716 | ay: 0.0135345 | az: 0.0432892
ax: -0.00775146 | ay: -0.025589 | az: 0.0775299
ax: -0.0198975 | ay: -0.0566254 | az: 0.0691833
ax: 0.0107422 | ay: -0.117081 | az: -0.023819
ax: 0.0237427 | ay: -0.0637207 | az: 0
ax: 0.00337219 | ay: -0.0169983 | az: 0.0301514
ax: 0.00953674 | ay: -0.0550232 | az: 0.0338135
ax: -0.00559998 | ay: -0.0694122 | az: 0.0398865
ax: -0.0253296 | ay: -0.0482941 | az: 0.0561981
ax: -0.049118 | ay: -0.0625305 | az: 0.101746
ax: -0.0521698 | ay: -0.0693207 | az: 0.0576782
ax: -0.0804596 | ay: -0.0474396 | az: -0.0037384
ax: -0.0892792 | ay: -0.0170593 | az: 0.0318604
