ax: 0.558167 | ay: 0.940231 | az: 0.456848
ax: 0.0654602 | ay: -0.143524 | az: 0.1595
ax: 0.0645599 | ay: -0.0227814 | az: 0.155014
ax: 0.0123444 | ay: 0.0852661 | az: 0.0522919
ax: 0.0141602 | ay: 0.0219574 | az: -0.00639343
ax: 0.0393066 | ay: 0.074707 | az: -0.00218201
ax: 0.131561 | ay: 0.0348053 | az: 0.0261993
ax: 0.133102 | ay: -0.038147 | az: 0.0200195
ax: 0.175583 | ay: -0.070282 | az: 0.000915527
ax: 0.351837 | ay: -0.137314 | az: -0.0854492
1: [20200927210437.915]
> sum ax: 10.4598 | sum ay: 6.8176 | sum az: 1.46945
>> avg ax: 0.209196 | avg ay: 0.136352 | avg az: 0.029389
>>> vx: 2.05013 | vy: 1.33625 | vz: 0.288012
>>> sx: 1.13746 | sy: 0.197235 | sz: -0.384121
>>> a: 0.251433
>>> v: 2.46405
>>> s: 1.21666

ax: 0.476837 | ay: -0.280273 | az: -0.0183868
ax: 0.633682 | ay: -0.46701 | az: 0.147858
ax: 0.722015 | ay: -0.446793 | az: -0.187027
ax: 1.05836 | ay: -0.395935 | az: -0.548294
ax: 1.07822 | ay: -0.699051 | az: -1.22649
ax: 1.10042 | ay: -1.63863 | az: -1.25929
ax: 1.12692 | ay: -0.988449 | az: -0.919296
ax: 1.0519 | ay: -1.63718 | az: -1.07481
ax: -0.617569 | ay: -0.523529 | az: -0.796722
ax: 0.422928 | ay: 0.746506 | az: 0.120819
ax: -0.0623779 | ay: -0.304764 | az: 0.658707
ax: -0.802353 | ay: -0.890762 | az: -0.276215
ax: -0.819992 | ay: -0.645432 | az: -0.865021
ax: -0.789261 | ay: -1.05368 | az: -0.357559
ax: -0.61792 | ay: -0.601456 | az: -0.273819
ax: -0.583694 | ay: -0.441483 | az: -0.147934
ax: -0.471939 | ay: -0.218414 | az: -0.0568848
ax: -0.37413 | ay: -0.146942 | az: -0.00816345
ax: -0.172058 | ay: -0.137177 | az: 0.0596619
ax: 0.0782318 | ay: -0.148956 | az: 0.0437622
ax: 0.599442 | ay: 0.0384216 | az: 0.0155945
ax: 1.08255 | ay: 0.831131 | az: 0.248001
ax: 1.13759 | ay: 1.49467 | az: 0.368393
ax: 1.19814 | ay: 2.20096 | az: 0.479782
ax: 1.08075 | ay: 2.399 | az: 0.956329
ax: 1.01721 | ay: 2.38963 | az: 2.0448
ax: 0.437592 | ay: 2.10056 | az: 1.3662
ax: 1.22707 | ay: 1.02077 | az: 0.636246
ax: -0.484253 | ay: -1.65143 | az: -1.11678
ax: 1.19243 | ay: -0.567108 | az: 1.69893
ax: 1.14742 | ay: 1.16261 | az: 0.912613
ax: 0.740692 | ay: 0.917786 | az: 0.691101
ax: 0.445587 | ay: 0.491898 | az: -0.0975037
ax: -0.428146 | ay: 0.0950928 | az: 0.106445
ax: -0.0615387 | ay: 0.652023 | az: -0.302277
ax: -0.01091 | ay: 0.135803 | az: 0.144836
ax: 0.113434 | ay: 0.162109 | az: 0.38768
ax: 0.149567 | ay: -0.103775 | az: 0.0782623
ax: 0.0834351 | ay: 0.0661163 | az: 0.00480652
ax: -0.009552 | ay: 0.0311127 | az: -0.145981
ax: -0.0475922 | ay: 0.141968 | az: -0.104706
ax: 0.0119171 | ay: 0.0270081 | az: -0.030777
ax: 0.0302582 | ay: -0.0368042 | az: -0.0325775
ax: 0.0181122 | ay: -0.11586 | az: -0.0158691
ax: 0.00236511 | ay: -0.0999603 | az: -0.0276489
ax: -0.00628662 | ay: -0.0684814 | az: -0.0639954
ax: -0.00531006 | ay: -0.0220947 | az: -0.0090332
ax: 0.121613 | ay: 0.0572815 | az: 0.130371
ax: 0.201172 | ay: -0.0971069 | az: 0.200836
ax: 0.240723 | ay: -0.215134 | az: 0.129608
2: [20200927210438.910]
> sum ax: 13.6637 | sum ay: 2.5188 | sum az: 1.66858
>> avg ax: 0.273274 | avg ay: 0.050376 | avg az: 0.0333716
>>> vx: 2.67808 | vy: 0.493684 | vz: 0.327041
>>> sx: 1.64078 | sy: -0.461287 | sz: -0.405173
>>> a: 0.279875
>>> v: 2.74277
>>> s: 1.75188

ax: 0.279221 | ay: -0.273361 | az: -0.24678
ax: 0.40094 | ay: -0.180573 | az: -0.298981
ax: 0.529968 | ay: -0.205124 | az: -0.0892944
ax: 0.647842 | ay: -0.373444 | az: -0.0685577
ax: 1.02446 | ay: -0.499695 | az: -0.208145
ax: 1.09071 | ay: -1.08315 | az: -1.31252
ax: 1.11049 | ay: -1.55023 | az: -1.12242
ax: 1.13966 | ay: -0.893234 | az: -0.724609
ax: 0.881287 | ay: -1.18573 | az: -1.27176
ax: -0.213593 | ay: -0.786819 | az: -0.825516
ax: 0.887497 | ay: -0.2565 | az: -0.294357
ax: -0.327103 | ay: 0.312866 | az: -0.0649261
ax: -0.376007 | ay: -0.891327 | az: -0.374313
ax: -0.756729 | ay: -0.890869 | az: -0.52652
ax: -0.688492 | ay: -0.466507 | az: -0.396667
ax: -0.752441 | ay: -0.381302 | az: -0.327454
ax: -0.761719 | ay: -0.428802 | az: -0.229187
ax: -0.706039 | ay: -0.2742 | az: -0.150681
ax: -0.623749 | ay: -0.19342 | az: -0.100449
ax: -0.574265 | ay: -0.128906 | az: -0.0840149
ax: -0.37323 | ay: -0.148712 | az: -0.059433
ax: -0.0382538 | ay: -0.0975342 | az: -0.0167236
ax: 0.532013 | ay: 0.331497 | az: -0.0796661
ax: 1.0778 | ay: 0.865402 | az: 0.0204468
ax: 1.13322 | ay: 1.72401 | az: 0.384888
ax: 1.18924 | ay: 2.16504 | az: 0.731979
ax: 0.722839 | ay: 2.41658 | az: 0.858032
ax: 0.851303 | ay: 2.39719 | az: 1.7038
ax: 0.602539 | ay: 1.78806 | az: 1.10422
ax: 0.653519 | ay: -0.0925293 | az: -0.108688
ax: 0.0710907 | ay: -1.72377 | az: 0.0156403
ax: 1.15633 | ay: 0.626053 | az: 1.33646
ax: 0.79895 | ay: 0.170395 | az: 0.452499
ax: 0.521454 | ay: 1.7701 | az: 0.296875
ax: 0.480316 | ay: 0.250061 | az: 0.00852966
ax: -0.00932312 | ay: 0.4422 | az: 0.352264
ax: 0.0888672 | ay: 0.588669 | az: -0.0873718
ax: -0.120667 | ay: -0.0244598 | az: -0.164734
ax: 0.0924377 | ay: -0.0271149 | az: 0.209244
ax: 0.138962 | ay: -0.272324 | az: 0.142044
ax: 0.0839996 | ay: -0.0357971 | az: 0.0168304
ax: -0.0756531 | ay: 0.087738 | az: -0.154678
ax: -0.0535431 | ay: 0.0795441 | az: -0.119507
ax: -0.00172424 | ay: 0.00201416 | az: -0.0287323
ax: 0.0387726 | ay: -0.130402 | az: 0.0345459
ax: 0.0340424 | ay: -0.140015 | az: 0.0484924
ax: 0.0603027 | ay: -0.0482483 | az: 0.0734863
ax: 0.0508118 | ay: -0.0240021 | az: 0.0944672
ax: 0.0701447 | ay: -0.0458832 | az: 0.0157776
ax: 0.19072 | ay: -0.0971222 | az: 0.0202332
3: [20200927210439.911]
> sum ax: 12.1792 | sum ay: 2.16631 | sum az: -1.61594
>> avg ax: 0.243585 | avg ay: 0.0433261 | avg az: -0.0323187
>>> vx: 2.38713 | vy: 0.424596 | vz: -0.316724
>>> sx: 1.43604 | sy: -0.546326 | sz: -0.836533
>>> a: 0.24951
>>> v: 2.4452
>>> s: 1.74942

ax: 0.239578 | ay: -0.140381 | az: 0.0783081
ax: 0.29567 | ay: -0.262558 | az: -0.0526581
ax: 0.399002 | ay: -0.244095 | az: -0.239014
ax: 0.547379 | ay: -0.321106 | az: -0.145584
ax: 0.659592 | ay: -0.406052 | az: -0.0316162
ax: 0.887451 | ay: -0.542892 | az: -0.203049
ax: 1.09618 | ay: -0.809311 | az: -0.929443
ax: 1.1167 | ay: -1.80333 | az: -1.53479
ax: 1.14363 | ay: -1.13374 | az: -0.423752
ax: 1.18063 | ay: -0.977783 | az: -1.11467
ax: 0.157379 | ay: -0.891907 | az: -1.26942
ax: 0.812378 | ay: -0.0320435 | az: -0.105942
ax: -0.746704 | ay: 0.390778 | az: 0.0179138
ax: -0.3246 | ay: -0.70668 | az: -0.319916
ax: -0.827911 | ay: -0.874207 | az: -0.413635
ax: -0.688965 | ay: -0.794678 | az: -0.316864
ax: -0.739532 | ay: -0.736694 | az: -0.341766
ax: -0.68718 | ay: -0.546555 | az: -0.282654
ax: -0.627029 | ay: -0.374741 | az: -0.210999
ax: -0.533875 | ay: -0.238266 | az: -0.131882
ax: -0.441238 | ay: -0.119553 | az: -0.0754547
ax: -0.269836 | ay: -0.101257 | az: -0.0139008
ax: 0.0741425 | ay: 0.0536194 | az: 0.0298309
ax: 0.562439 | ay: 0.44957 | az: 0.121735
ax: 1.08156 | ay: 0.998886 | az: 0.343033
ax: 1.13948 | ay: 1.61578 | az: 0.479691
ax: 1.19518 | ay: 2.32158 | az: 0.932175
ax: 1.23253 | ay: 2.41507 | az: 1.07257
ax: 0.899429 | ay: 2.4005 | az: 2.00346
ax: 1.21149 | ay: 2.02556 | az: 0.430023
ax: -0.122589 | ay: -1.69168 | az: -1.22937
ax: 0.855804 | ay: -0.233047 | az: 1.50677
ax: 1.06973 | ay: 0.951721 | az: 0.80719
ax: 0.375732 | ay: 1.06837 | az: -0.0586395
ax: 0.824341 | ay: 1.14394 | az: 0.380692
ax: -0.257706 | ay: 0.212234 | az: 0.430389
ax: 0.118896 | ay: 0.681 | az: 0.262695
ax: -0.0398254 | ay: 0.201675 | az: -0.130905
ax: 0.011673 | ay: 0.0379333 | az: 0.0287933
ax: 0.147888 | ay: 0.0476227 | az: 0.0936737
ax: 0.0410156 | ay: -0.142929 | az: 0.0254059
ax: -0.0128174 | ay: -0.102966 | az: -0.198624
ax: -0.056076 | ay: -0.164612 | az: -0.363129
ax: -0.0166168 | ay: -0.149033 | az: -0.16832
ax: 0.0166473 | ay: 0.00999451 | az: 0.0455322
ax: 0.0682831 | ay: -0.0501709 | az: 0.144592
ax: 0.0899353 | ay: 0.0556183 | az: 0.231659
ax: 0.0705261 | ay: -0.0521088 | az: 0.0650635
ax: 0.0536499 | ay: -0.0196838 | az: 0.0225677
ax: 0.0920105 | ay: 0.00323486 | az: 0.0211029
4: [20200927210440.910]
> sum ax: 13.3754 | sum ay: 2.42062 | sum az: -0.731125
>> avg ax: 0.267509 | avg ay: 0.0484125 | avg az: -0.0146225
>>> vx: 2.62159 | vy: 0.474442 | vz: -0.143301
>>> sx: 1.57289 | sy: -0.602742 | sz: -0.663426
>>> a: 0.272247
>>> v: 2.66802
>>> s: 1.81036

ax: 0.135956 | ay: -0.0653687 | az: -0.0169678
ax: 0.197159 | ay: -0.189087 | az: 0.0354767
ax: 0.334381 | ay: -0.280975 | az: 0.00897217
ax: 0.475754 | ay: -0.283798 | az: -0.168503
ax: 0.644455 | ay: -0.444611 | az: -0.0124359
ax: 0.636292 | ay: -0.520615 | az: -0.124634
ax: 0.873749 | ay: -0.540421 | az: -0.302231
ax: 1.09059 | ay: -0.548294 | az: -0.753082
ax: 1.1105 | ay: -2.13788 | az: -1.97304
ax: 1.13531 | ay: -0.829681 | az: -0.737991
ax: 1.15683 | ay: -0.882355 | az: -1.20792
ax: 0.0232086 | ay: -0.527435 | az: -0.744766
ax: 0.981232 | ay: 0.523056 | az: -0.218613
ax: -0.730072 | ay: 0.442978 | az: 0.131409
ax: -0.380539 | ay: -0.724701 | az: -0.159622
ax: -0.858078 | ay: -0.817596 | az: -0.46373
ax: -0.682968 | ay: -0.857712 | az: -0.411255
ax: -0.777557 | ay: -0.817642 | az: -0.314575
ax: -0.669098 | ay: -0.603409 | az: -0.270081
ax: -0.639145 | ay: -0.373154 | az: -0.17453
ax: -0.573074 | ay: -0.154022 | az: -0.107376
ax: -0.455399 | ay: -0.0965118 | az: -0.0434418
ax: -0.299591 | ay: -0.1203 | az: 0.0492401
ax: 0.0475769 | ay: -0.0956726 | az: 0.0884094
ax: 0.580002 | ay: 0.371399 | az: 0.291275
ax: 1.08257 | ay: 0.897369 | az: 0.432465
ax: 1.13989 | ay: 1.55351 | az: 0.620575
ax: 1.19527 | ay: 2.19891 | az: 0.876266
ax: 1.23296 | ay: 2.43941 | az: 0.9133
ax: 0.930237 | ay: 2.43123 | az: 1.90822
ax: 1.21532 | ay: 1.79597 | az: 0.862579
ax: 0.070282 | ay: -1.6666 | az: -1.42534
ax: 0.0620575 | ay: 0.332047 | az: 1.07037
ax: 0.824631 | ay: 0.587753 | az: 0.546555
ax: 0.420471 | ay: 0.929413 | az: -0.0598755
ax: 0.554489 | ay: 0.967224 | az: 0.260071
ax: 0.0594482 | ay: 0.438431 | az: 0.264145
ax: 0.103882 | ay: 0.61525 | az: 0.322861
ax: 0.0508881 | ay: 0.169617 | az: -0.159622
ax: -0.0753632 | ay: 0.0169678 | az: -0.0532684
ax: 0.0778046 | ay: 0.0295868 | az: 0.110657
ax: 0.0500031 | ay: -0.0772247 | az: 0.0337067
ax: 0.00566101 | ay: -0.0729828 | az: -0.0150146
ax: 0.00038147 | ay: 0.117538 | az: -0.163956
ax: 0.00546265 | ay: -0.0340424 | az: -0.115814
ax: 0.0162048 | ay: -0.152908 | az: -0.0415344
ax: 0.0628815 | ay: -0.129059 | az: 0.0597839
ax: 0.0401917 | ay: -0.0609741 | az: 0.0573578
ax: 0.0385132 | ay: 0.0415649 | az: 0.0078125
ax: 0.0389404 | ay: 0.089798 | az: 0.0497437
5: [20200927210441.911]
> sum ax: 12.5605 | sum ay: 2.884 | sum az: -1.23796
>> avg ax: 0.251211 | avg ay: 0.0576801 | avg az: -0.0247592
>>> vx: 2.46187 | vy: 0.565264 | vz: -0.24264
>>> sx: 1.49394 | sy: -0.549268 | sz: -0.678642
>>> a: 0.258934
>>> v: 2.53756
>>> s: 1.73035

ax: 0.100098 | ay: 0.0149384 | az: 0.0138702
ax: 0.130478 | ay: -0.0598602 | az: -0.0345154
ax: 0.187241 | ay: -0.160919 | az: -0.0163116
ax: 0.291504 | ay: -0.285355 | az: -0.0626831
ax: 0.38089 | ay: -0.273941 | az: -0.119904
ax: 0.512772 | ay: -0.38588 | az: -0.0020752
ax: 0.611496 | ay: -0.513077 | az: 0.0803528
ax: 0.775284 | ay: -0.538071 | az: -0.269104
ax: 1.0806 | ay: -0.357864 | az: -0.751953
ax: 1.10188 | ay: -1.30649 | az: -1.9043
ax: 1.12361 | ay: -1.76408 | az: -1.19714
ax: 1.1568 | ay: -0.931778 | az: -1.08363
ax: 0.603317 | ay: -1.1756 | az: -0.939224
ax: -0.37207 | ay: -0.56723 | az: -0.364182
ax: -1.28018 | ay: 1.13155 | az: -0.379807
ax: -0.0639954 | ay: -0.562881 | az: -0.168808
ax: -0.804657 | ay: -0.961227 | az: -0.448975
ax: -0.650299 | ay: -0.870438 | az: -0.427536
ax: -0.703857 | ay: -0.830887 | az: -0.274475
ax: -0.632065 | ay: -0.624207 | az: -0.220001
ax: -0.602051 | ay: -0.425064 | az: -0.11705
ax: -0.514771 | ay: -0.319733 | az: -0.0634308
ax: -0.4245 | ay: -0.222641 | az: 0.0228577
ax: -0.244034 | ay: -0.202805 | az: 0.067688
ax: 0.0704498 | ay: -0.0977173 | az: 0.133179
ax: 0.515625 | ay: 0.33374 | az: 0.26091
ax: 1.08101 | ay: 0.889191 | az: 0.364807
ax: 1.13995 | ay: 1.52794 | az: 0.629486
ax: 1.19962 | ay: 2.22934 | az: 0.966293
ax: 1.23944 | ay: 2.43469 | az: 0.993027
ax: 1.03044 | ay: 2.43143 | az: 1.96962
ax: 0.656998 | ay: 2.33839 | az: 1.05632
ax: 1.1785 | ay: 1.96564 | az: 0.257172
ax: -0.296814 | ay: -1.7103 | az: -1.41368
ax: 0.790894 | ay: -0.246796 | az: 0.993301
ax: 1.12369 | ay: 0.88089 | az: 0.495789
ax: 0.288452 | ay: 0.610031 | az: 0.303131
ax: 0.429382 | ay: 1.25502 | az: 0.065094
ax: 0.35701 | ay: 0.332306 | az: 0.124725
ax: 0.190918 | ay: 0.318359 | az: 0.248657
ax: -0.0712891 | ay: 0.376266 | az: -0.242126
ax: -0.0417328 | ay: 0.0443115 | az: -0.149353
ax: 0.111542 | ay: -0.113998 | az: 0.154572
ax: 0.0565796 | ay: -0.259308 | az: -0.00935364
ax: -0.0377502 | ay: -0.0426788 | az: -0.065094
ax: -0.0416718 | ay: 0.0728607 | az: 0.0658569
ax: -0.069809 | ay: 0.150162 | az: 0.050293
ax: -0.0118561 | ay: 0.167175 | az: 0.154251
ax: -0.020874 | ay: 0.0654755 | az: 0.174728
ax: 0.0176392 | ay: 0.083725 | az: 0.119736
6: [20200927210442.898]
> sum ax: 12.6498 | sum ay: 3.84261 | sum az: -0.959
>> avg ax: 0.252997 | avg ay: 0.0768521 | avg az: -0.01918
>>> vx: 2.47937 | vy: 0.753151 | vz: -0.187964
>>> sx: 1.36214 | sy: -0.603326 | sz: -0.738
>>> a: 0.265106
>>> v: 2.59804
>>> s: 1.66255

ax: -0.000961304 | ay: -0.0285339 | az: -0.103745
ax: 0.0492096 | ay: -0.197769 | az: -0.163132
ax: 0.153351 | ay: -0.194992 | az: -0.135803
ax: 0.172379 | ay: -0.0807648 | az: -0.137955
ax: 0.164291 | ay: -0.0289307 | az: -0.112976
ax: 0.283463 | ay: -0.165573 | az: -0.0783081
ax: 0.461044 | ay: -0.185013 | az: -0.0904083
ax: 0.626434 | ay: -0.419601 | az: 0.0494537
ax: 0.668228 | ay: -0.528107 | az: 0.101013
ax: 0.715591 | ay: -0.506943 | az: -0.293076
ax: 1.0811 | ay: -0.48349 | az: -0.694153
ax: 1.10291 | ay: -0.981476 | az: -1.79036
ax: 1.12537 | ay: -1.72885 | az: -1.32445
ax: 1.15588 | ay: -0.919846 | az: -0.522141
ax: 0.680267 | ay: -1.25929 | az: -1.03438
ax: -0.256943 | ay: -0.368439 | az: -0.827103
ax: -0.634872 | ay: 1.36713 | az: -0.306503
ax: -0.053299 | ay: -0.544342 | az: -0.0879364
ax: -0.707581 | ay: -0.886292 | az: -0.374313
ax: -0.737366 | ay: -0.716049 | az: -0.547729
ax: -0.701126 | ay: -0.809738 | az: -0.376526
ax: -0.689804 | ay: -0.57225 | az: -0.314377
ax: -0.6586 | ay: -0.427872 | az: -0.23407
ax: -0.551834 | ay: -0.316895 | az: -0.133865
ax: -0.484146 | ay: -0.217346 | az: -0.0622406
ax: -0.353912 | ay: -0.171616 | az: -0.0137177
ax: -0.110779 | ay: -0.221466 | az: 0.0634766
ax: 0.358246 | ay: 0.21521 | az: 0.0966339
ax: 0.871857 | ay: 0.684402 | az: 0.280518
ax: 1.11346 | ay: 1.31854 | az: 0.340637
ax: 1.1734 | ay: 2.14505 | az: 0.424133
ax: 1.21992 | ay: 2.44904 | az: 0.829758
ax: 0.965607 | ay: 2.4577 | az: 1.46988
ax: 0.455276 | ay: 2.42172 | az: 1.53882
ax: 1.19936 | ay: 2.13774 | az: 0.0365906
ax: -0.420471 | ay: -1.68069 | az: -1.53242
ax: 0.886047 | ay: -0.295868 | az: 1.54797
ax: 1.05688 | ay: 1.03127 | az: 0.444962
ax: 0.361786 | ay: 1.25951 | az: 0.423019
ax: 0.441513 | ay: 0.772156 | az: 0.13443
ax: 0.0472107 | ay: 0.580963 | az: 0.280441
ax: 0.103516 | ay: 0.520782 | az: 0.0390625
ax: -0.110626 | ay: 0.248291 | az: -0.193893
ax: -0.00640869 | ay: 0.0945435 | az: -0.07724
ax: 0.154404 | ay: -0.0838318 | az: 0.189636
ax: 0.0456238 | ay: -0.0812378 | az: 0.0995331
ax: -0.0193939 | ay: 0.00189209 | az: -0.0799408
ax: -0.0311127 | ay: 0.0156097 | az: -0.177841
ax: -0.0214081 | ay: 0.081131 | az: -0.056076
ax: 0.0475464 | ay: -0.13327 | az: -0.0282745
7: [20200927210443.900]
> sum ax: 12.3905 | sum ay: 4.56628 | sum az: -3.51498
>> avg ax: 0.247811 | avg ay: 0.0913257 | avg az: -0.0702997
>>> vx: 2.42854 | vy: 0.894992 | vz: -0.688937
>>> sx: 1.31317 | sy: -0.547937 | sz: -0.962452
>>> a: 0.273299
>>> v: 2.67833
>>> s: 1.71784

ax: 0.0733032 | ay: -0.0509949 | az: 0.0789185
ax: 0.052063 | ay: -0.0590973 | az: 0.0765381
ax: 0.0217438 | ay: 0.0440674 | az: -0.00839233
ax: 0.0711212 | ay: -0.010437 | az: -0.0295868
ax: 0.108154 | ay: 0.00280762 | az: -0.0423584
ax: 0.226471 | ay: -0.159775 | az: 0.0765076
ax: 0.274612 | ay: -0.203552 | az: -0.0699615
ax: 0.491333 | ay: -0.264648 | az: -0.0565033
ax: 0.612564 | ay: -0.394379 | az: -0.0136414
ax: 0.657043 | ay: -0.540176 | az: -0.0287933
ax: 0.925751 | ay: -0.474396 | az: -0.467178
ax: 1.07678 | ay: -0.354904 | az: -0.829407
ax: 1.09793 | ay: -1.73079 | az: -1.79219
ax: 1.11948 | ay: -1.56689 | az: -0.653946
ax: 1.09044 | ay: -1.17889 | az: -1.20619
ax: 0.312881 | ay: -0.817734 | az: -1.36334
ax: -0.521194 | ay: -0.506348 | az: -0.354721
ax: -0.71254 | ay: 1.20514 | az: -0.0447693
ax: -0.104889 | ay: -0.700104 | az: -0.0599213
ax: -0.838898 | ay: -0.859375 | az: -0.494308
ax: -0.682129 | ay: -0.786728 | az: -0.582825
ax: -0.692886 | ay: -0.916107 | az: -0.341476
ax: -0.662796 | ay: -0.619141 | az: -0.302795
ax: -0.610565 | ay: -0.387634 | az: -0.187943
ax: -0.580841 | ay: -0.20253 | az: -0.124023
ax: -0.469025 | ay: -0.0868988 | az: -0.0744934
ax: -0.303619 | ay: -0.130142 | az: -0.00125122
ax: 0.00369263 | ay: -0.0612793 | az: 0.0460052
ax: 0.442184 | ay: 0.326965 | az: 0.153442
ax: 0.966476 | ay: 0.971237 | az: 0.303528
ax: 1.13536 | ay: 1.54814 | az: 0.385147
ax: 1.19569 | ay: 2.35416 | az: 0.808228
ax: 1.23912 | ay: 2.43364 | az: 0.95636
ax: 1.02721 | ay: 2.42786 | az: 2.12958
ax: 0.866821 | ay: 2.3485 | az: 1.24434
ax: 0.254303 | ay: -0.964188 | az: -0.3806
ax: 0.851028 | ay: -1.64677 | az: 0.636795
ax: 1.15462 | ay: 1.25958 | az: 1.04671
ax: 0.393509 | ay: 0.544907 | az: 0.550125
ax: 0.460648 | ay: 1.26196 | az: 0.217819
ax: 0.187912 | ay: 0.383362 | az: 0.0218964
ax: 0.0888214 | ay: 0.596268 | az: 0.264252
ax: -0.0150452 | ay: 0.430817 | az: -0.135223
ax: -0.0387878 | ay: 0.118896 | az: -0.0273285
ax: 0.0983429 | ay: 0.0593414 | az: 0.131805
ax: 0.0663757 | ay: -0.174637 | az: 0.0442352
ax: -0.0292664 | ay: -0.130325 | az: -0.0398407
ax: -0.0332184 | ay: 0.17276 | az: -0.171494
ax: -0.0199585 | ay: 0.0711517 | az: -0.115814
ax: 0.0285797 | ay: -0.0948639 | az: -0.00790405
8: [20200927210444.900]
> sum ax: 12.3567 | sum ay: 2.48781 | sum az: -0.835999
>> avg ax: 0.247134 | avg ay: 0.0497562 | avg az: -0.01672
>>> vx: 2.42191 | vy: 0.48761 | vz: -0.163856
>>> sx: 1.24023 | sy: -0.688998 | sz: -0.692844
>>> a: 0.252647
>>> v: 2.47594
>>> s: 1.5789

ax: 0.0515594 | ay: -0.150314 | az: 0.0945129
ax: 0.0606689 | ay: -0.00927734 | az: 0.0679932
ax: 0.0631104 | ay: 0.0643311 | az: 0.0832977
ax: 0.0275116 | ay: 0.0144958 | az: 0.0326691
ax: 0.110764 | ay: 0.0334167 | az: -0.0649261
ax: 0.162033 | ay: -0.0112305 | az: -0.138977
ax: 0.276825 | ay: -0.202759 | az: 0.00610352
ax: 0.414124 | ay: -0.308823 | az: -0.0144196
ax: 0.542236 | ay: -0.293457 | az: -0.0630188
ax: 0.673157 | ay: -0.473526 | az: -0.0315094
ax: 0.736359 | ay: -0.580353 | az: -0.307373
ax: 1.05838 | ay: -0.598633 | az: -0.669464
ax: 1.09433 | ay: -0.742126 | az: -1.21291
ax: 1.11722 | ay: -2.00247 | az: -1.48918
ax: 1.14832 | ay: -0.765762 | az: -0.931931
ax: 0.849152 | ay: -1.75688 | az: -0.9888
ax: -0.165222 | ay: -0.312469 | az: -0.835983
ax: -0.466827 | ay: 1.37643 | az: -0.304565
ax: -0.0826263 | ay: -0.323349 | az: -0.0971375
ax: -0.629547 | ay: -0.908615 | az: -0.315445
ax: -0.798752 | ay: -0.839783 | az: -0.502548
ax: -0.73735 | ay: -0.859848 | az: -0.287384
ax: -0.672165 | ay: -0.635162 | az: -0.274673
ax: -0.649277 | ay: -0.514465 | az: -0.153809
ax: -0.587387 | ay: -0.349335 | az: -0.0513916
ax: -0.494812 | ay: -0.228912 | az: 0.0485382
ax: -0.325394 | ay: -0.177078 | az: 0.106705
ax: -0.106842 | ay: -0.170807 | az: 0.161469
ax: 0.40773 | ay: 0.293213 | az: 0.187927
ax: 0.888718 | ay: 0.647598 | az: 0.334305
ax: 1.12315 | ay: 1.37573 | az: 0.462021
ax: 1.18481 | ay: 2.1207 | az: 0.591019
ax: 1.23277 | ay: 2.46234 | az: 0.741882
ax: 1.15251 | ay: 2.47397 | az: 1.54762
ax: 0.496643 | ay: 2.44365 | az: 1.57849
